,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
125,2,8:49.0,,C. Landry misses 2-pt jump shot from 18 ft,22,32
126,2,8:48.0,Defensive rebound by I. Thomas,,22,32
127,2,8:43.0,P. Tucker makes 2-pt layup from 2 ft (assist by I. Thomas),,24,32
128,2,8:23.0,,Shooting foul by B. Wright (drawn by R. Evans),24,32
129,2,8:23.0,Official timeout,,24,32
130,2,8:23.0,,R. Evans makes free throw 1 of 2,24,33
131,2,8:23.0,,R. Evans makes free throw 2 of 2,24,34
132,2,8:06.0,B. Wright makes 2-pt hook shot from 7 ft,,26,34
133,2,7:44.0,,D. Williams misses 2-pt jump shot from 6 ft,26,34
134,2,7:43.0,Defensive rebound by T. Warren,,26,34
135,2,7:35.0,T. Warren makes 2-pt layup from 2 ft (assist by I. Thomas),,28,34
136,2,7:22.0,,R. McCallum makes 2-pt jump shot from 16 ft (assist by R. Evans),28,36
137,2,7:13.0,P. Tucker misses 3-pt jump shot from 22 ft,,28,36
138,2,7:12.0,,Defensive rebound by N. Stauskas,28,36
139,2,7:02.0,,C. Landry makes 2-pt jump shot from 15 ft (assist by N. Stauskas),28,38
140,2,6:43.0,T. Warren makes 2-pt layup from 2 ft (assist by P. Tucker),,30,38
141,2,6:22.0,,D. Williams misses 3-pt jump shot from 24 ft,30,38
142,2,6:22.0,Defensive rebound by G. Green,,30,38
143,2,6:11.0,P. Tucker misses 3-pt jump shot from 24 ft,,30,38
144,2,6:10.0,,Defensive rebound by D. Williams,30,38
145,2,5:54.0,,D. Williams misses 2-pt jump shot from 11 ft,30,38
146,2,5:53.0,Defensive rebound by T. Warren,,30,38
147,2,5:48.0,Shooting foul by R. McCallum (drawn by I. Thomas),,30,38
148,2,5:48.0,,Sacramento full timeout,30,38
149,2,5:48.0,,O. Casspi enters the game for D. Williams,30,38
150,2,5:48.0,,J. Thompson enters the game for C. Landry,30,38
151,2,5:48.0,,D. Cousins enters the game for R. Evans,30,38
152,2,5:48.0,M. Morris enters the game for P. Tucker,,30,38
153,2,5:48.0,M. Plumlee enters the game for B. Wright,,30,38
154,2,5:48.0,I. Thomas misses free throw 1 of 2,,30,38
155,2,5:48.0,Offensive rebound by Team,,30,38
156,2,5:48.0,I. Thomas makes free throw 2 of 2,,31,38
157,2,5:32.0,,Turnover by R. McCallum (bad pass; steal by M. Plumlee),31,38
158,2,5:28.0,I. Thomas makes 2-pt layup from 2 ft,,33,38
159,2,5:12.0,,Personal foul by T. Warren (drawn by J. Thompson),33,38
160,2,5:12.0,,R. Sessions enters the game for R. McCallum,33,38
161,2,5:12.0,G. Dragić enters the game for G. Green,,33,38
162,2,5:03.0,,Shooting foul by M. Morris (drawn by J. Thompson),33,38
163,2,5:03.0,,J. Thompson misses free throw 1 of 2,33,38
164,2,5:03.0,,Offensive rebound by Team,33,38
165,2,5:03.0,,J. Thompson makes free throw 2 of 2,33,39
166,2,4:52.0,T. Warren misses 2-pt jump shot from 9 ft,,33,39
167,2,4:52.0,Offensive rebound by T. Warren,,33,39
168,2,4:49.0,T. Warren makes 2-pt jump shot from 4 ft,,35,39
169,2,4:31.0,,D. Cousins misses 2-pt jump shot from 7 ft (block by M. Plumlee),35,39
170,2,4:30.0,,Offensive rebound by J. Thompson,35,39
171,2,4:28.0,,J. Thompson makes 2-pt hook shot from 6 ft,35,41
172,2,4:13.0,G. Dragić makes 2-pt jump shot from 6 ft (assist by T. Warren),,37,41
173,2,3:59.0,,N. Stauskas misses 2-pt layup from 4 ft,37,41
174,2,3:58.0,Defensive rebound by T. Warren,,37,41
175,2,3:55.0,Turnover by M. Plumlee (lost ball),,37,41
176,2,3:55.0,,B. McLemore enters the game for N. Stauskas,37,41
177,2,3:34.0,,J. Thompson misses 2-pt jump shot from 12 ft,37,41
178,2,3:33.0,,Offensive rebound by D. Cousins,37,41
179,2,3:31.0,,D. Cousins misses 2-pt jump shot from 7 ft,37,41
180,2,3:29.0,Defensive rebound by M. Plumlee,,37,41
181,2,3:25.0,Personal foul by B. McLemore (drawn by T. Warren),,37,41
182,2,3:19.0,I. Thomas misses 3-pt jump shot from 24 ft,,37,41
183,2,3:18.0,Offensive rebound by T. Warren,,37,41
184,2,3:18.0,T. Warren misses 2-pt tip-in from 1 ft,,37,41
185,2,3:17.0,,Defensive rebound by D. Cousins,37,41
186,2,2:59.0,,D. Cousins misses 2-pt jump shot from 4 ft,37,41
187,2,2:58.0,Defensive rebound by M. Plumlee,,37,41
188,2,2:47.0,M. Morris misses 2-pt jump shot from 19 ft,,37,41
189,2,2:46.0,,Defensive rebound by D. Cousins,37,41
190,2,2:42.0,,Turnover by D. Cousins (bad pass; steal by I. Thomas),37,41
191,2,2:38.0,I. Thomas makes 2-pt jump shot from 14 ft,,39,41
192,2,2:37.0,,Sacramento full timeout,39,41
193,2,2:37.0,Phoenix full timeout,,39,41
194,2,2:37.0,,Technical foul by D. Cousins,39,41
195,2,2:37.0,I. Thomas makes technical free throw,,40,41
196,2,2:20.0,,Turnover by D. Cousins (traveling),40,41
197,2,2:04.0,Turnover by T. Warren (bad pass),,40,41
198,2,2:04.0,M. Morris enters the game for M. Plumlee,,40,41
199,2,1:47.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Sessions),40,44
200,2,1:31.0,M. Morris misses 3-pt jump shot from 25 ft,,40,44
201,2,1:30.0,,Defensive rebound by R. Sessions,40,44
202,2,1:29.0,,D. Cousins makes 2-pt dunk at rim (assist by R. Sessions),40,46
203,2,1:15.0,M. Morris misses 2-pt dunk at rim (block by D. Cousins),,40,46
204,2,1:13.0,,Defensive rebound by R. Sessions,40,46
205,2,1:07.0,,O. Casspi misses 2-pt jump shot from 12 ft,40,46
206,2,1:07.0,Defensive rebound by M. Morris,,40,46
207,2,1:00.0,M. Morris misses 2-pt jump shot from 19 ft,,40,46
208,2,1:00.0,,Defensive rebound by O. Casspi,40,46
209,2,0:47.0,,Personal foul by M. Morris (drawn by D. Cousins),40,46
210,2,0:47.0,,D. Cousins makes free throw 1 of 2,40,47
211,2,0:47.0,P. Tucker enters the game for M. Morris,,40,47
212,2,0:47.0,,D. Cousins makes free throw 2 of 2,40,48
213,2,0:31.0,I. Thomas makes 2-pt layup from 3 ft,,42,48
214,2,0:16.0,,Shooting foul by T. Warren (drawn by O. Casspi),42,48
215,2,0:16.0,,O. Casspi misses free throw 1 of 2,42,48
216,2,0:16.0,,Offensive rebound by Team,42,48
217,2,0:16.0,,D. Williams enters the game for D. Cousins,42,48
218,2,0:16.0,,R. McCallum enters the game for B. McLemore,42,48
219,2,0:16.0,,O. Casspi misses free throw 2 of 2,42,48
220,2,0:13.0,Defensive rebound by Team,,42,48
221,2,0:01.0,M. Morris misses 2-pt jump shot from 19 ft,,42,48
222,2,0:00.0,Offensive rebound by Team,,42,48
223,3,11:35.0,,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Cousins),42,51
224,3,11:10.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Dragić),,44,51
225,3,10:47.0,,B. McLemore misses 3-pt jump shot from 23 ft,44,51
226,3,10:47.0,Defensive rebound by P. Tucker,,44,51
227,3,10:41.0,Turnover by G. Dragić (traveling),,44,51
228,3,10:25.0,,O. Casspi misses 2-pt jump shot from 6 ft,44,51
229,3,10:24.0,Defensive rebound by M. Morris,,44,51
230,3,10:12.0,I. Thomas misses 2-pt jump shot from 17 ft,,44,51
231,3,10:11.0,Offensive rebound by M. Morris,,44,51
232,3,10:05.0,Turnover by G. Dragić (traveling),,44,51
233,3,9:49.0,,D. Cousins makes 2-pt jump shot from 4 ft (assist by J. Thompson),44,53
234,3,9:31.0,M. Morris misses 2-pt layup from 2 ft,,44,53
235,3,9:30.0,,Defensive rebound by D. Cousins,44,53
236,3,9:22.0,,D. Cousins makes 2-pt jump shot from 14 ft,44,55
237,3,9:22.0,Phoenix full timeout,,44,55
238,3,9:10.0,M. Morris misses 2-pt hook shot from 7 ft,,44,55
239,3,9:09.0,,Defensive rebound by J. Thompson,44,55
240,3,8:53.0,,Turnover by J. Thompson (bad pass; steal by G. Dragić),44,55
241,3,8:36.0,M. Morris misses 2-pt hook shot from 7 ft,,44,55
242,3,8:36.0,,Defensive rebound by D. Cousins,44,55
243,3,8:28.0,,J. Thompson misses 2-pt layup from 2 ft (block by M. Plumlee),44,55
244,3,8:27.0,Defensive rebound by Team,,44,55
245,3,8:15.0,M. Morris misses 2-pt jump shot from 11 ft,,44,55
246,3,8:15.0,,Defensive rebound by B. McLemore,44,55
247,3,8:13.0,,Turnover by B. McLemore (lost ball; steal by G. Dragić),44,55
248,3,8:06.0,G. Dragić makes 2-pt jump shot from 16 ft,,46,55
249,3,7:49.0,,D. Cousins misses 2-pt jump shot from 20 ft,46,55
250,3,7:48.0,Defensive rebound by P. Tucker,,46,55
251,3,7:44.0,Offensive foul by M. Plumlee (drawn by B. McLemore),,46,55
252,3,7:44.0,Turnover by M. Plumlee (offensive foul),,46,55
253,3,7:41.0,M. Morris enters the game for M. Morris,,46,55
254,3,7:33.0,,Personal foul by M. Plumlee (drawn by D. Cousins),46,55
255,3,7:33.0,B. Wright enters the game for M. Plumlee,,46,55
256,3,7:30.0,,Personal foul by M. Morris (drawn by O. Casspi),46,55
257,3,7:18.0,,D. Cousins misses 2-pt jump shot from 15 ft,46,55
258,3,7:16.0,,Offensive rebound by O. Casspi,46,55
259,3,7:13.0,,Turnover by O. Casspi (bad pass; steal by G. Dragić),46,55
260,3,7:10.0,G. Dragić makes 2-pt layup from 1 ft,,48,55
261,3,6:50.0,,J. Thompson makes 2-pt jump shot from 17 ft (assist by R. Sessions),48,57
262,3,6:35.0,G. Dragić misses 3-pt jump shot from 24 ft,,48,57
263,3,6:34.0,Offensive rebound by P. Tucker,,48,57
264,3,6:28.0,P. Tucker misses 2-pt jump shot from 13 ft,,48,57
265,3,6:27.0,,Defensive rebound by O. Casspi,48,57
266,3,6:18.0,,Shooting foul by G. Dragić (drawn by R. Sessions),48,57
267,3,6:18.0,,R. Sessions misses free throw 1 of 2,48,57
268,3,6:18.0,,Offensive rebound by Team,48,57
269,3,6:18.0,,D. Williams enters the game for O. Casspi,48,57
270,3,6:18.0,,R. Sessions makes free throw 2 of 2,48,58
271,3,6:00.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by G. Dragić),,51,58
272,3,5:39.0,,B. McLemore makes 3-pt jump shot from 24 ft (assist by D. Williams),51,61
273,3,5:22.0,I. Thomas misses 3-pt jump shot from 24 ft,,51,61
274,3,5:21.0,,Defensive rebound by D. Williams,51,61
275,3,5:12.0,,Shooting foul by G. Dragić (drawn by B. McLemore),51,61
276,3,5:12.0,,B. McLemore makes free throw 1 of 2,51,62
277,3,5:12.0,,B. McLemore makes free throw 2 of 2,51,63
278,3,4:59.0,M. Morris makes 2-pt layup from 3 ft (assist by P. Tucker),,53,63
279,3,4:40.0,,J. Thompson misses 2-pt jump shot from 15 ft,53,63
280,3,4:40.0,Defensive rebound by M. Morris,,53,63
281,3,4:32.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by I. Thomas),,56,63
282,3,4:14.0,,R. Sessions misses 2-pt jump shot from 9 ft,56,63
283,3,4:14.0,Defensive rebound by Team,,56,63
284,3,4:14.0,,Loose ball foul by J. Thompson (drawn by B. Wright),56,63
285,3,4:14.0,,R. Evans enters the game for J. Thompson,56,63
286,3,4:03.0,M. Morris misses 2-pt jump shot from 14 ft,,56,63
287,3,4:02.0,,Defensive rebound by D. Cousins,56,63
288,3,3:41.0,,Shooting block foul by P. Tucker (drawn by D. Cousins),56,63
289,3,3:41.0,,D. Cousins misses free throw 1 of 2,56,63
290,3,3:41.0,,Offensive rebound by Team,56,63
291,3,3:41.0,,D. Cousins misses free throw 2 of 2,56,63
292,3,3:40.0,Defensive rebound by B. Wright,,56,63
293,3,3:26.0,Shooting foul by B. McLemore (drawn by G. Dragić),,56,63
294,3,3:26.0,G. Dragić misses free throw 1 of 2,,56,63
295,3,3:26.0,Offensive rebound by Team,,56,63
296,3,3:26.0,G. Green enters the game for I. Thomas,,56,63
297,3,3:26.0,G. Dragić makes free throw 2 of 2,,57,63
298,3,3:15.0,,D. Cousins makes 2-pt dunk at rim,57,65
299,3,2:58.0,Turnover by G. Dragić (bad pass),,57,65
300,3,2:58.0,,Sacramento full timeout,57,65
301,3,2:58.0,,R. McCallum enters the game for R. Sessions,57,65
302,3,2:42.0,,D. Cousins makes 2-pt layup from 2 ft (assist by R. Evans),57,67
303,3,2:29.0,Shooting foul by D. Cousins (drawn by B. Wright),,57,67
304,3,2:29.0,B. Wright misses free throw 1 of 2,,57,67
305,3,2:29.0,Offensive rebound by Team,,57,67
306,3,2:29.0,B. Wright makes free throw 2 of 2,,58,67
307,3,2:04.0,,B. McLemore misses 2-pt jump shot from 6 ft,58,67
308,3,2:03.0,Defensive rebound by P. Tucker,,58,67
309,3,1:56.0,Personal foul by R. Evans (drawn by G. Green),,58,67
310,3,1:56.0,,C. Landry enters the game for D. Cousins,58,67
311,3,1:49.0,G. Green misses 3-pt jump shot from 23 ft,,58,67
312,3,1:47.0,,Defensive rebound by Team,58,67
313,3,1:36.0,,Personal foul by G. Dragić (drawn by R. McCallum),58,67
314,3,1:36.0,,R. McCallum makes free throw 1 of 2,58,68
315,3,1:36.0,M. Morris enters the game for P. Tucker,,58,68
316,3,1:36.0,,R. McCallum makes free throw 2 of 2,58,69
317,3,1:23.0,Personal foul by R. Evans (drawn by G. Green),,58,69
318,3,1:23.0,G. Green misses free throw 1 of 2,,58,69
319,3,1:23.0,Offensive rebound by Team,,58,69
320,3,1:23.0,G. Green makes free throw 2 of 2,,59,69
321,3,1:07.0,,D. Williams misses 2-pt jump shot from 8 ft,59,69
322,3,1:07.0,Defensive rebound by M. Morris,,59,69
323,3,0:56.0,M. Morris misses 2-pt jump shot from 19 ft,,59,69
324,3,0:55.0,,Defensive rebound by R. Evans,59,69
325,3,0:46.0,,R. Evans makes 2-pt dunk at rim (assist by C. Landry),59,71
326,3,0:36.0,G. Dragić misses 2-pt jump shot from 17 ft,,59,71
327,3,0:35.0,,Defensive rebound by C. Landry,59,71
328,3,0:19.0,,R. McCallum makes 2-pt jump shot from 20 ft,59,73
329,3,0:00.0,G. Green misses 3-pt jump shot from 24 ft,,59,73
330,3,0:00.0,Offensive rebound by Team,,59,73
331,4,11:45.0,Offensive foul by M. Morris (drawn by C. Landry),,59,73
332,4,11:45.0,Turnover by M. Morris (offensive foul),,59,73
333,4,11:35.0,,R. McCallum misses 2-pt jump shot from 14 ft,59,73
334,4,11:34.0,Defensive rebound by G. Green,,59,73
335,4,11:23.0,M. Morris misses 2-pt jump shot from 14 ft,,59,73
336,4,11:22.0,,Defensive rebound by C. Landry,59,73
337,4,11:08.0,,Personal foul by G. Green (drawn by B. McLemore),59,73
338,4,11:08.0,T. Warren enters the game for M. Morris,,59,73
339,4,10:59.0,,B. McLemore misses 3-pt jump shot from 23 ft,59,73
340,4,10:58.0,Defensive rebound by M. Plumlee,,59,73
341,4,10:37.0,Shooting foul by D. Williams (drawn by M. Morris),,59,73
342,4,10:37.0,M. Morris makes free throw 1 of 2,,60,73
343,4,10:37.0,M. Morris makes free throw 2 of 2,,61,73
344,4,10:17.0,,C. Landry misses 2-pt jump shot from 5 ft,61,73
345,4,10:17.0,Defensive rebound by M. Plumlee,,61,73
346,4,10:08.0,G. Green makes 2-pt jump shot from 17 ft,,63,73
347,4,9:53.0,,Personal foul by G. Green (drawn by C. Landry),63,73
348,4,9:53.0,,D. Cousins enters the game for R. Evans,63,73
349,4,9:38.0,,D. Cousins makes 2-pt layup from 2 ft,63,75
350,4,9:21.0,T. Warren misses 3-pt jump shot from 23 ft,,63,75
351,4,9:21.0,Offensive rebound by M. Plumlee,,63,75
352,4,9:17.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,66,75
353,4,8:58.0,,R. McCallum makes 2-pt layup from 3 ft,66,77
354,4,8:46.0,G. Green misses 3-pt jump shot from 23 ft,,66,77
355,4,8:45.0,,Defensive rebound by D. Cousins,66,77
356,4,8:24.0,,B. McLemore misses 3-pt jump shot from 23 ft,66,77
357,4,8:24.0,Defensive rebound by M. Plumlee,,66,77
358,4,8:20.0,G. Green makes 2-pt dunk at rim (assist by I. Thomas),,68,77
359,4,8:13.0,,Sacramento full timeout,68,77
360,4,8:13.0,,N. Stauskas enters the game for B. McLemore,68,77
361,4,8:11.0,,Turnover by R. McCallum (back court),68,77
362,4,8:00.0,M. Morris misses 3-pt jump shot from 24 ft,,68,77
363,4,8:00.0,,Defensive rebound by D. Williams,68,77
364,4,7:41.0,,D. Cousins misses 2-pt jump shot from 3 ft (block by M. Plumlee),68,77
365,4,7:40.0,Defensive rebound by M. Plumlee,,68,77
366,4,7:35.0,G. Green misses 3-pt jump shot from 25 ft,,68,77
367,4,7:33.0,Offensive rebound by M. Morris,,68,77
368,4,7:33.0,M. Morris makes 2-pt dunk at rim,,70,77
369,4,7:23.0,,Personal foul by M. Plumlee (drawn by D. Cousins),70,77
370,4,7:23.0,,J. Thompson enters the game for C. Landry,70,77
371,4,7:09.0,,R. McCallum misses 3-pt jump shot from 23 ft,70,77
372,4,7:09.0,,Offensive rebound by Team,70,77
373,4,7:09.0,,Turnover by Team (shot clock),70,77
374,4,7:09.0,P. Tucker enters the game for T. Warren,,70,77
375,4,6:56.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Green),,72,77
376,4,6:32.0,,D. Cousins misses 2-pt jump shot from 16 ft,72,77
377,4,6:32.0,Defensive rebound by P. Tucker,,72,77
378,4,6:08.0,M. Morris misses 2-pt jump shot from 15 ft,,72,77
379,4,6:08.0,,Defensive rebound by R. McCallum,72,77
380,4,5:49.0,,D. Cousins misses 2-pt layup from 1 ft,72,77
381,4,5:48.0,Defensive rebound by M. Plumlee,,72,77
382,4,5:43.0,I. Thomas misses 3-pt jump shot from 24 ft,,72,77
383,4,5:41.0,,Defensive rebound by Team,72,77
384,4,5:41.0,Official timeout,,72,77
385,4,5:41.0,G. Dragić enters the game for G. Green,,72,77
386,4,5:41.0,,R. Sessions enters the game for R. McCallum,72,77
387,4,5:41.0,,B. McLemore enters the game for N. Stauskas,72,77
388,4,5:28.0,,J. Thompson misses 2-pt layup from 2 ft,72,77
389,4,5:26.0,,Offensive rebound by D. Cousins,72,77
390,4,5:25.0,,D. Cousins misses 2-pt layup from 3 ft,72,77
391,4,5:23.0,Defensive rebound by P. Tucker,,72,77
392,4,5:00.0,G. Dragić misses 2-pt hook shot from 7 ft,,72,77
