,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
270,3,4:14.0,,V. Oladipo makes free throw 1 of 2,71,56
271,3,4:14.0,,V. Oladipo misses free throw 2 of 2,71,56
272,3,4:13.0,Defensive rebound by A. Drummond,,71,56
273,3,3:47.0,B. Jennings makes 3-pt jump shot from 23 ft (assist by K. Singler),,74,56
274,3,3:29.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by V. Oladipo),74,59
275,3,3:15.0,B. Jennings misses 3-pt jump shot from 25 ft,,74,59
276,3,3:15.0,Offensive rebound by A. Drummond,,74,59
277,3,3:14.0,Shooting foul by D. Dedmon (drawn by A. Drummond),,74,59
278,3,3:14.0,A. Drummond makes free throw 1 of 2,,75,59
279,3,3:14.0,J. Meeks enters the game for K. Caldwell-Pope,,75,59
280,3,3:14.0,,L. Ridnour enters the game for V. Oladipo,75,59
281,3,3:14.0,A. Drummond misses free throw 2 of 2,,75,59
282,3,3:12.0,,Defensive rebound by E. Fournier,75,59
283,3,2:53.0,,D. Dedmon makes 2-pt layup from 1 ft (assist by L. Ridnour),75,61
284,3,2:43.0,Shooting foul by D. Dedmon (drawn by A. Drummond),,75,61
285,3,2:43.0,Detroit full timeout,,75,61
286,3,2:43.0,,B. Gordon enters the game for D. Dedmon,75,61
287,3,2:43.0,D. Augustin enters the game for B. Jennings,,75,61
288,3,2:43.0,A. Drummond misses free throw 1 of 2,,75,61
289,3,2:43.0,Offensive rebound by Team,,75,61
290,3,2:43.0,A. Drummond misses free throw 2 of 2,,75,61
291,3,2:42.0,,Defensive rebound by C. Frye,75,61
292,3,2:28.0,,T. Harris makes 2-pt jump shot from 7 ft,75,63
293,3,2:25.0,Personal take foul by C. Frye (drawn by A. Drummond),,75,63
294,3,2:25.0,A. Drummond misses free throw 1 of 2,,75,63
295,3,2:25.0,Offensive rebound by Team,,75,63
296,3,2:25.0,A. Drummond misses free throw 2 of 2,,75,63
297,3,2:22.0,Offensive rebound by K. Singler,,75,63
298,3,2:22.0,K. Singler makes 2-pt layup from 1 ft,,77,63
299,3,2:16.0,,Personal foul by D. Augustin (drawn by L. Ridnour),77,63
300,3,2:16.0,J. Jerebko enters the game for A. Drummond,,77,63
301,3,2:04.0,,B. Gordon makes 2-pt jump shot from 4 ft,77,65
302,3,1:50.0,J. Meeks misses 3-pt jump shot from 22 ft,,77,65
303,3,1:49.0,,Defensive rebound by E. Fournier,77,65
304,3,1:41.0,,E. Fournier makes 2-pt layup from 1 ft,77,67
305,3,1:23.0,Personal foul by T. Harris (drawn by J. Jerebko),,77,67
306,3,1:23.0,J. Jerebko makes free throw 1 of 2,,78,67
307,3,1:23.0,K. Caldwell-Pope enters the game for K. Singler,,78,67
308,3,1:23.0,J. Jerebko misses free throw 2 of 2,,78,67
309,3,1:22.0,,Defensive rebound by C. Frye,78,67
310,3,1:05.0,,T. Harris misses 2-pt layup at rim (block by J. Jerebko),78,67
311,3,1:05.0,,Offensive rebound by Team,78,67
312,3,1:00.0,,T. Harris makes 3-pt jump shot from 24 ft,78,70
313,3,0:49.0,D. Augustin misses 2-pt jump shot from 4 ft,,78,70
314,3,0:49.0,,Defensive rebound by B. Gordon,78,70
315,3,0:43.0,,Turnover by C. Frye (bad pass),78,70
316,3,0:27.0,K. Caldwell-Pope makes 2-pt jump shot from 13 ft,,80,70
317,3,0:27.0,,Technical foul by C. Frye,80,70
318,3,0:27.0,J. Meeks misses technical free throw,,80,70
319,3,0:27.0,,Offensive rebound by Team,80,70
320,3,0:01.0,,B. Gordon misses 2-pt jump shot from 20 ft,80,70
321,3,0:00.0,Defensive rebound by G. Monroe,,80,70
322,4,11:44.0,J. Jerebko misses 2-pt jump shot from 20 ft,,80,70
323,4,11:43.0,,Defensive rebound by L. Ridnour,80,70
324,4,11:36.0,,Personal foul by K. Caldwell-Pope (drawn by V. Oladipo),80,70
325,4,11:29.0,,V. Oladipo misses 2-pt jump shot from 3 ft (block by J. Anthony),80,70
326,4,11:28.0,Defensive rebound by K. Caldwell-Pope,,80,70
327,4,11:26.0,Shooting foul by C. Frye (drawn by J. Meeks),,80,70
328,4,11:26.0,J. Meeks makes free throw 1 of 2,,81,70
329,4,11:26.0,J. Meeks makes free throw 2 of 2,,82,70
330,4,11:08.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by V. Oladipo),82,73
331,4,10:51.0,J. Meeks makes 3-pt jump shot from 24 ft (assist by J. Jerebko),,85,73
332,4,10:40.0,,Personal foul by J. Jerebko (drawn by T. Harris),85,73
333,4,10:34.0,,E. Fournier misses 2-pt jump shot from 7 ft (block by J. Anthony),85,73
334,4,10:34.0,,Offensive rebound by Team,85,73
335,4,10:31.0,,Personal foul by J. Anthony (drawn by L. Ridnour),85,73
336,4,10:27.0,,Turnover by L. Ridnour (lost ball; steal by J. Meeks),85,73
337,4,10:25.0,J. Meeks makes 2-pt layup from 1 ft,,87,73
338,4,10:25.0,Shooting foul by E. Fournier (drawn by J. Meeks),,87,73
339,4,10:25.0,J. Meeks makes free throw 1 of 1,,88,73
340,4,10:04.0,,Turnover by V. Oladipo (lost ball; steal by K. Caldwell-Pope),88,73
341,4,9:58.0,J. Meeks misses 2-pt layup from 2 ft,,88,73
342,4,9:57.0,Offensive rebound by J. Anthony,,88,73
343,4,9:57.0,J. Anthony makes 2-pt layup from 1 ft,,90,73
344,4,9:57.0,,Orlando full timeout,90,73
345,4,9:57.0,,K. O'Quinn enters the game for T. Harris,90,73
346,4,9:57.0,,E. Payton enters the game for L. Ridnour,90,73
347,4,9:39.0,,C. Frye misses 3-pt jump shot from 24 ft,90,73
348,4,9:38.0,Defensive rebound by D. Augustin,,90,73
349,4,9:23.0,J. Anthony makes 2-pt layup from 2 ft (assist by D. Augustin),,92,73
350,4,8:59.0,,E. Payton misses 2-pt jump shot from 8 ft,92,73
351,4,8:58.0,,Offensive rebound by Team,92,73
352,4,8:58.0,,Turnover by Team (shot clock),92,73
353,4,8:41.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,92,73
354,4,8:40.0,,Defensive rebound by K. O'Quinn,92,73
355,4,8:19.0,,Turnover by E. Payton (bad pass; steal by D. Augustin),92,73
356,4,8:08.0,J. Jerebko misses 3-pt jump shot from 25 ft,,92,73
357,4,8:08.0,,Defensive rebound by V. Oladipo,92,73
358,4,8:01.0,,Personal foul by J. Jerebko (drawn by V. Oladipo),92,73
359,4,7:44.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by E. Payton),92,75
360,4,7:30.0,Shooting foul by K. O'Quinn (drawn by D. Augustin),,92,75
361,4,7:30.0,D. Augustin makes free throw 1 of 2,,93,75
362,4,7:30.0,A. Tolliver enters the game for J. Jerebko,,93,75
363,4,7:30.0,D. Augustin makes free throw 2 of 2,,94,75
364,4,7:24.0,Offensive charge foul by E. Payton (drawn by D. Augustin),,94,75
365,4,7:24.0,,Turnover by E. Payton (offensive foul),94,75
366,4,7:18.0,Offensive foul by J. Anthony (drawn by C. Frye),,94,75
367,4,7:18.0,Turnover by J. Anthony (offensive foul),,94,75
368,4,7:01.0,,E. Fournier misses 2-pt layup from 2 ft (block by J. Anthony),94,75
369,4,7:00.0,Defensive rebound by J. Anthony,,94,75
370,4,6:56.0,Turnover by J. Meeks (bad pass; steal by V. Oladipo),,94,75
371,4,6:52.0,,K. O'Quinn misses 2-pt layup from 1 ft (block by J. Anthony),94,75
372,4,6:51.0,Defensive rebound by D. Augustin,,94,75
373,4,6:46.0,J. Meeks makes 3-pt jump shot from 23 ft (assist by D. Augustin),,97,75
374,4,6:35.0,,M. Harkless enters the game for E. Payton,97,75
375,4,6:35.0,,L. Ridnour enters the game for C. Frye,97,75
376,4,6:35.0,,D. Dedmon enters the game for E. Fournier,97,75
377,4,6:35.0,,A. Nicholson enters the game for V. Oladipo,97,75
378,4,6:26.0,,K. O'Quinn misses 3-pt jump shot from 25 ft,97,75
379,4,6:26.0,Defensive rebound by D. Augustin,,97,75
380,4,6:20.0,D. Augustin makes 3-pt jump shot from 24 ft,,100,75
381,4,6:19.0,,Orlando full timeout,100,75
382,4,6:19.0,,W. Green enters the game for K. O'Quinn,100,75
