,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
205,2,0:13.0,,C. Lee enters the game for T. Allen,49,55
206,2,0:13.0,,Z. Randolph enters the game for T. Prince,49,55
207,2,0:04.0,,Shooting foul by M. Speights (drawn by M. Conley),49,55
208,2,0:04.0,,M. Conley makes free throw 1 of 2,49,56
209,2,0:04.0,,T. Prince enters the game for Z. Randolph,49,56
210,2,0:04.0,,T. Allen enters the game for V. Carter,49,56
211,2,0:04.0,,M. Conley makes free throw 2 of 2,49,57
212,3,11:45.0,Turnover by F. Ezeli (lost ball; steal by M. Conley),,49,57
213,3,11:39.0,,T. Allen misses 2-pt layup at rim,49,57
214,3,11:38.0,Defensive rebound by H. Barnes,,49,57
215,3,11:30.0,D. Green misses 3-pt jump shot from 25 ft,,49,57
216,3,11:29.0,,Defensive rebound by C. Lee,49,57
217,3,11:07.0,,M. Gasol makes 2-pt jump shot from 15 ft,49,59
218,3,10:57.0,Turnover by S. Curry (bad pass; steal by M. Conley),,49,59
219,3,10:49.0,,T. Allen misses 2-pt layup from 1 ft,49,59
220,3,10:49.0,Defensive rebound by Team,,49,59
221,3,10:34.0,D. Green makes 2-pt jump shot from 13 ft,,51,59
222,3,10:16.0,,M. Conley misses 3-pt jump shot from 25 ft,51,59
223,3,10:15.0,Defensive rebound by H. Barnes,,51,59
224,3,10:03.0,Turnover by D. Green (bad pass; steal by M. Conley),,51,59
225,3,9:59.0,,T. Allen misses 2-pt layup from 1 ft (block by D. Green),51,59
226,3,9:59.0,,Offensive rebound by Team,51,59
227,3,9:59.0,Loose ball foul by F. Ezeli (drawn by Z. Randolph),,51,59
228,3,9:59.0,M. Speights enters the game for F. Ezeli,,51,59
229,3,9:47.0,,M. Conley misses 2-pt jump shot from 20 ft,51,59
230,3,9:46.0,,Offensive rebound by T. Allen,51,59
231,3,9:45.0,,T. Allen misses 2-pt layup at rim,51,59
232,3,9:42.0,Defensive rebound by D. Green,,51,59
233,3,9:33.0,Personal foul by M. Conley (drawn by S. Curry),,51,59
234,3,9:29.0,Turnover by S. Curry (bad pass; steal by T. Allen),,51,59
235,3,9:24.0,,M. Conley makes 2-pt layup at rim,51,61
236,3,9:24.0,Golden State full timeout,,51,61
237,3,9:05.0,K. Thompson misses 2-pt jump shot from 9 ft,,51,61
238,3,9:03.0,Offensive rebound by M. Speights,,51,61
239,3,9:03.0,M. Speights misses 2-pt tip-in at rim,,51,61
240,3,8:58.0,,Defensive rebound by M. Gasol,51,61
241,3,8:44.0,,Z. Randolph misses 2-pt jump shot from 5 ft (block by D. Green),51,61
242,3,8:42.0,Defensive rebound by S. Curry,,51,61
243,3,8:36.0,Turnover by H. Barnes (bad pass; steal by T. Allen),,51,61
244,3,8:23.0,,Z. Randolph misses 2-pt jump shot from 8 ft,51,61
245,3,8:22.0,Defensive rebound by S. Curry,,51,61
246,3,8:16.0,S. Curry makes 2-pt jump shot from 11 ft,,53,61
247,3,7:54.0,,Turnover by Z. Randolph (bad pass; steal by D. Green),53,61
248,3,7:49.0,Turnover by K. Thompson (lost ball),,53,61
249,3,7:38.0,,Turnover by M. Conley (bad pass; steal by S. Curry),53,61
250,3,7:33.0,S. Curry misses 2-pt layup at rim,,53,61
251,3,7:30.0,Offensive rebound by M. Speights,,53,61
252,3,7:30.0,M. Speights makes 2-pt layup at rim,,55,61
253,3,7:30.0,,Memphis full timeout,55,61
254,3,7:18.0,,C. Lee misses 2-pt layup from 1 ft (block by K. Thompson),55,61
255,3,7:15.0,Defensive rebound by H. Barnes,,55,61
256,3,7:06.0,S. Curry misses 3-pt jump shot from 25 ft,,55,61
257,3,7:06.0,,Defensive rebound by C. Lee,55,61
258,3,6:57.0,,M. Conley misses 2-pt layup at rim,55,61
259,3,6:56.0,,Offensive rebound by M. Gasol,55,61
260,3,6:56.0,,M. Gasol makes 2-pt tip-in at rim,55,63
261,3,6:35.0,M. Speights misses 2-pt jump shot from 16 ft,,55,63
262,3,6:33.0,,Defensive rebound by Z. Randolph,55,63
263,3,6:11.0,,M. Gasol misses 2-pt jump shot from 21 ft,55,63
264,3,6:09.0,,Offensive rebound by Z. Randolph,55,63
265,3,6:09.0,,Z. Randolph makes 2-pt tip-in from 1 ft,55,65
266,3,6:02.0,Personal foul by M. Conley (drawn by S. Curry),,55,65
267,3,6:02.0,A. Iguodala enters the game for H. Barnes,,55,65
268,3,6:02.0,,B. Udrih enters the game for M. Conley,55,65
269,3,5:48.0,S. Curry misses 2-pt jump shot from 20 ft,,55,65
270,3,5:45.0,,Defensive rebound by Z. Randolph,55,65
271,3,5:32.0,,Shooting foul by M. Speights (drawn by M. Gasol),55,65
272,3,5:32.0,,M. Gasol misses free throw 1 of 2,55,65
273,3,5:32.0,,Offensive rebound by Team,55,65
274,3,5:32.0,S. Livingston enters the game for K. Thompson,,55,65
275,3,5:32.0,,M. Gasol misses free throw 2 of 2,55,65
276,3,5:31.0,Defensive rebound by D. Green,,55,65
277,3,5:18.0,Personal foul by Z. Randolph (drawn by D. Green),,55,65
278,3,5:18.0,,V. Carter enters the game for T. Allen,55,65
279,3,5:03.0,A. Iguodala makes 3-pt jump shot from 26 ft (assist by D. Green),,58,65
280,3,4:48.0,,M. Gasol makes 2-pt jump shot from 19 ft (assist by B. Udrih),58,67
281,3,4:38.0,D. Green misses 3-pt jump shot from 25 ft,,58,67
282,3,4:36.0,Offensive rebound by M. Speights,,58,67
283,3,4:31.0,Shooting foul by M. Gasol (drawn by M. Speights),,58,67
284,3,4:31.0,M. Speights makes free throw 1 of 2,,59,67
285,3,4:31.0,M. Speights makes free throw 2 of 2,,60,67
286,3,4:15.0,,V. Carter misses 2-pt jump shot from 19 ft,60,67
287,3,4:14.0,Defensive rebound by S. Livingston,,60,67
288,3,3:58.0,Turnover by D. Green (bad pass; steal by B. Udrih),,60,67
289,3,3:46.0,,Z. Randolph misses 2-pt layup from 1 ft (block by D. Green),60,67
290,3,3:44.0,,Offensive rebound by Z. Randolph,60,67
291,3,3:43.0,,Z. Randolph misses 2-pt layup from 1 ft (block by D. Green),60,67
292,3,3:42.0,,Offensive rebound by Z. Randolph,60,67
293,3,3:42.0,,Z. Randolph makes 2-pt layup from 1 ft,60,69
294,3,3:22.0,M. Speights misses 2-pt layup at rim,,60,69
295,3,3:20.0,,Defensive rebound by Z. Randolph,60,69
296,3,3:13.0,,Shooting foul by M. Speights (drawn by Z. Randolph),60,69
297,3,3:13.0,,Z. Randolph makes free throw 1 of 2,60,70
298,3,3:13.0,F. Ezeli enters the game for M. Speights,,60,70
299,3,3:13.0,,Z. Randolph misses free throw 2 of 2,60,70
300,3,3:13.0,Defensive rebound by F. Ezeli,,60,70
301,3,3:04.0,S. Livingston makes 2-pt dunk at rim (assist by D. Green),,62,70
302,3,2:42.0,,B. Udrih misses 2-pt jump shot from 13 ft,62,70
303,3,2:41.0,Defensive rebound by F. Ezeli,,62,70
304,3,2:34.0,S. Curry misses 2-pt layup from 1 ft,,62,70
305,3,2:32.0,,Defensive rebound by M. Gasol,62,70
306,3,2:25.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Gasol),62,72
307,3,2:15.0,S. Curry makes 3-pt jump shot from 25 ft,,65,72
308,3,2:14.0,Technical foul by D. Green,,65,72
309,3,2:14.0,,C. Lee makes technical free throw,65,73
310,3,2:14.0,,J. Leuer enters the game for Z. Randolph,65,73
311,3,2:01.0,,J. Leuer misses 3-pt jump shot from 24 ft (block by D. Green),65,73
312,3,1:59.0,Defensive rebound by S. Curry,,65,73
313,3,1:51.0,Shooting foul by J. Leuer (drawn by F. Ezeli),,65,73
314,3,1:51.0,F. Ezeli misses free throw 1 of 2,,65,73
315,3,1:51.0,Offensive rebound by Team,,65,73
316,3,1:51.0,H. Barnes enters the game for D. Green,,65,73
317,3,1:51.0,F. Ezeli makes free throw 2 of 2,,66,73
318,3,1:39.0,,Turnover by V. Carter (bad pass; steal by S. Curry),66,73
319,3,1:30.0,S. Curry misses 3-pt jump shot from 25 ft,,66,73
320,3,1:29.0,Offensive rebound by F. Ezeli,,66,73
321,3,1:20.0,S. Curry misses 2-pt layup from 1 ft (block by M. Gasol),,66,73
322,3,1:18.0,,Defensive rebound by B. Udrih,66,73
323,3,1:12.0,,Personal foul by S. Curry (drawn by B. Udrih),66,73
324,3,1:12.0,K. Thompson enters the game for S. Curry,,66,73
325,3,1:12.0,,T. Prince enters the game for C. Lee,66,73
326,3,1:12.0,,K. Koufos enters the game for M. Gasol,66,73
327,3,1:05.0,,Shooting foul by A. Iguodala (drawn by V. Carter),66,73
328,3,1:05.0,,V. Carter makes free throw 1 of 2,66,74
329,3,1:05.0,,V. Carter makes free throw 2 of 2,66,75
330,3,0:50.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by S. Livingston),,69,75
331,3,0:40.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by B. Udrih),69,78
332,3,0:26.0,S. Livingston misses 2-pt jump shot from 12 ft,,69,78
333,3,0:25.0,,Defensive rebound by V. Carter,69,78
334,3,0:02.0,,B. Udrih makes 2-pt jump shot from 12 ft,69,80
335,3,0:01.0,A. Iguodala misses 3-pt jump shot from 49 ft,,69,80
336,3,0:00.0,Offensive rebound by Team,,69,80
337,4,11:43.0,,K. Koufos makes 2-pt layup at rim (assist by T. Prince),69,82
338,4,11:23.0,Shooting foul by J. Leuer (drawn by H. Barnes),,69,82
339,4,11:23.0,H. Barnes makes free throw 1 of 2,,70,82
340,4,11:23.0,H. Barnes makes free throw 2 of 2,,71,82
341,4,11:23.0,,Technical foul by V. Carter,71,82
342,4,11:23.0,K. Thompson makes technical free throw,,72,82
343,4,11:15.0,,Shooting foul by D. Green (drawn by J. Leuer),72,82
344,4,11:15.0,,J. Leuer makes free throw 1 of 2,72,83
345,4,11:15.0,,J. Leuer makes free throw 2 of 2,72,84
346,4,11:00.0,D. Green misses 2-pt layup at rim (block by K. Koufos),,72,84
347,4,10:59.0,,Defensive rebound by J. Leuer,72,84
348,4,10:48.0,,J. Leuer makes 2-pt jump shot from 15 ft (assist by V. Carter),72,86
349,4,10:31.0,K. Thompson misses 3-pt jump shot from 26 ft,,72,86
350,4,10:30.0,,Defensive rebound by V. Carter,72,86
351,4,10:20.0,,V. Carter misses 3-pt jump shot from 28 ft,72,86
352,4,10:19.0,Defensive rebound by K. Thompson,,72,86
353,4,10:15.0,K. Thompson makes 2-pt jump shot from 19 ft,,74,86
354,4,9:51.0,,V. Carter misses 2-pt jump shot from 19 ft,74,86
355,4,9:50.0,Defensive rebound by H. Barnes,,74,86
356,4,9:44.0,A. Iguodala misses 3-pt jump shot from 25 ft,,74,86
357,4,9:43.0,Offensive rebound by S. Livingston,,74,86
358,4,9:38.0,S. Livingston makes 2-pt jump shot from 11 ft,,76,86
359,4,9:15.0,,V. Carter misses 3-pt jump shot from 27 ft,76,86
360,4,9:14.0,Defensive rebound by D. Green,,76,86
361,4,9:07.0,S. Curry enters the game for H. Barnes,,76,86
362,4,9:04.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Livingston),,79,86
363,4,8:45.0,,V. Carter misses 2-pt layup at rim,79,86
364,4,8:45.0,Defensive rebound by Team,,79,86
365,4,8:45.0,Official timeout,,79,86
366,4,8:45.0,,M. Gasol enters the game for V. Carter,79,86
367,4,8:45.0,,M. Conley enters the game for K. Koufos,79,86
368,4,8:45.0,,C. Lee enters the game for B. Udrih,79,86
369,4,8:35.0,A. Iguodala makes 3-pt jump shot from 24 ft,,82,86
370,4,8:12.0,,M. Gasol misses 2-pt jump shot from 8 ft (block by S. Livingston),82,86
371,4,8:10.0,Defensive rebound by D. Green,,82,86
372,4,8:05.0,Turnover by S. Curry (bad pass; steal by M. Conley),,82,86
373,4,7:56.0,,M. Gasol makes 2-pt jump shot from 9 ft (assist by M. Conley),82,88
374,4,7:42.0,D. Green misses 3-pt jump shot from 26 ft,,82,88
375,4,7:41.0,,Defensive rebound by C. Lee,82,88
376,4,7:19.0,,C. Lee misses 2-pt jump shot from 17 ft,82,88
377,4,7:17.0,Defensive rebound by S. Curry,,82,88
378,4,7:10.0,S. Curry makes 2-pt jump shot from 14 ft,,84,88
379,4,6:52.0,,Turnover by J. Leuer (bad pass; steal by S. Curry),84,88
380,4,6:44.0,S. Livingston makes 2-pt layup at rim (assist by D. Green),,86,88
381,4,6:44.0,,Memphis full timeout,86,88
382,4,6:44.0,,T. Allen enters the game for J. Leuer,86,88
383,4,6:20.0,,T. Prince misses 2-pt jump shot from 19 ft,86,88
384,4,6:20.0,,Offensive rebound by Team,86,88
385,4,6:20.0,Loose ball foul by S. Livingston (drawn by T. Allen),,86,88
386,4,6:12.0,,Shooting foul by S. Curry (drawn by M. Conley),86,88
387,4,6:12.0,,M. Conley makes free throw 1 of 2,86,89
388,4,6:12.0,,M. Conley makes free throw 2 of 2,86,90
389,4,5:55.0,S. Curry misses 3-pt jump shot from 25 ft,,86,90
390,4,5:54.0,,Defensive rebound by C. Lee,86,90
