,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
372,4,5:51.0,Shooting block foul by T. Ennis (drawn by R. Covington),,73,93
373,4,5:51.0,Official timeout,,73,93
374,4,5:51.0,,K. Middleton enters the game for J. Bayless,73,93
375,4,5:51.0,R. Covington makes free throw 1 of 2,,74,93
376,4,5:51.0,R. Covington makes free throw 2 of 2,,75,93
377,4,5:50.0,,Personal foul by J. Richardson (drawn by K. Middleton),75,93
378,4,5:29.0,,K. Middleton makes 2-pt jump shot from 18 ft,75,95
379,4,5:17.0,J. Grant makes 3-pt jump shot from 26 ft (assist by I. Canaan),,78,95
380,4,4:59.0,,J. Henson misses 2-pt hook shot from 5 ft,78,95
381,4,4:57.0,,Offensive rebound by J. Dudley,78,95
382,4,4:43.0,,J. Dudley makes 2-pt jump shot from 19 ft (assist by K. Middleton),78,97
383,4,4:29.0,N. Noel misses 2-pt hook shot from 4 ft,,78,97
384,4,4:28.0,,Defensive rebound by J. Dudley,78,97
385,4,4:17.0,,J. Henson makes 2-pt hook shot from 5 ft (assist by K. Middleton),78,99
386,4,4:03.0,Shooting foul by T. Ennis (drawn by I. Canaan),,78,99
387,4,4:03.0,I. Canaan makes 2-pt jump shot from 22 ft,,80,99
388,4,4:03.0,I. Canaan makes free throw 1 of 1,,81,99
389,4,4:00.0,,Turnover by T. Ennis (traveling),81,99
390,4,3:48.0,J. Richardson makes 3-pt jump shot from 28 ft (assist by J. Grant),,84,99
391,4,3:40.0,,Personal block foul by I. Canaan (drawn by T. Ennis),84,99
392,4,3:35.0,,T. Ennis misses 3-pt jump shot from 25 ft,84,99
393,4,3:34.0,Defensive rebound by I. Canaan,,84,99
394,4,3:23.0,J. Richardson misses 3-pt jump shot from 26 ft,,84,99
395,4,3:22.0,,Defensive rebound by J. Henson,84,99
396,4,3:22.0,,Personal foul by R. Covington (drawn by J. Henson),84,99
397,4,3:22.0,,J. Henson makes free throw 1 of 2,84,100
398,4,3:22.0,,J. Henson misses free throw 2 of 2,84,100
399,4,3:20.0,Defensive rebound by R. Covington,,84,100
400,4,3:11.0,N. Noel makes 2-pt dunk at rim (assist by R. Covington),,86,100
401,4,2:57.0,,Milwaukee full timeout,86,100
402,4,2:43.0,,Turnover by Team (shot clock),86,100
403,4,2:26.0,J. Grant misses 2-pt layup from 1 ft (block by J. Henson),,86,100
404,4,2:23.0,,Defensive rebound by G. Antetokounmpo,86,100
405,4,2:10.0,,T. Ennis makes 2-pt jump shot from 8 ft,86,102
406,4,2:01.0,Turnover by N. Noel (bad pass; steal by G. Antetokounmpo),,86,102
407,4,1:49.0,,J. Henson makes 2-pt layup from 1 ft (assist by T. Ennis),86,104
408,4,1:49.0,Philadelphia full timeout,,86,104
409,4,1:49.0,H. Thompson enters the game for J. Richardson,,86,104
410,4,1:36.0,R. Covington misses 2-pt layup at rim (block by T. Ennis),,86,104
411,4,1:31.0,Offensive rebound by N. Noel,,86,104
412,4,1:30.0,Offensive foul by I. Canaan (drawn by J. Dudley),,86,104
413,4,1:30.0,Turnover by I. Canaan (offensive foul),,86,104
414,4,1:10.0,,Turnover by J. Henson (lost ball),86,104
415,4,1:00.0,N. Noel misses 2-pt jump shot from 15 ft,,86,104
416,4,1:00.0,Offensive rebound by Team,,86,104
417,4,0:53.0,I. Canaan misses 3-pt jump shot from 25 ft,,86,104
418,4,0:51.0,Offensive rebound by R. Covington,,86,104
419,4,0:42.0,H. Thompson makes 2-pt jump shot from 7 ft (assist by J. Grant),,88,104
420,4,0:27.0,,T. Ennis misses 2-pt layup at rim,88,104
421,4,0:25.0,Defensive rebound by N. Noel,,88,104
422,4,0:20.0,Turnover by I. Canaan (bad pass),,88,104
