,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW YORK_ACTION,UTAH_SCORE,NEW YORK_SCORE
41,1,5:59.0,G. Hayward misses 3-pt jump shot from 23 ft,,17,9
42,1,5:58.0,,Defensive rebound by S. Dalembert,17,9
43,1,5:45.0,,T. Hardaway misses 2-pt jump shot from 22 ft,17,9
44,1,5:44.0,Defensive rebound by D. Favors,,17,9
45,1,5:32.0,E. Freedom misses 2-pt jump shot from 4 ft,,17,9
46,1,5:31.0,,Defensive rebound by S. Dalembert,17,9
47,1,5:15.0,,T. Hardaway misses 2-pt layup from 2 ft,17,9
48,1,5:14.0,Defensive rebound by E. Freedom,,17,9
49,1,5:04.0,D. Favors makes 2-pt layup from 1 ft (assist by A. Burks),,19,9
50,1,5:04.0,Shooting foul by S. Dalembert (drawn by D. Favors),,19,9
51,1,5:04.0,,New York full timeout,19,9
52,1,5:04.0,,Q. Acy enters the game for J. Smith,19,9
53,1,5:04.0,,C. Aldrich enters the game for S. Larkin,19,9
54,1,5:04.0,,P. Prigioni enters the game for T. Hardaway,19,9
55,1,5:04.0,,J. Smith enters the game for S. Dalembert,19,9
56,1,5:04.0,D. Favors misses free throw 1 of 1,,19,9
57,1,5:03.0,Offensive rebound by G. Hayward,,19,9
58,1,4:52.0,Personal foul by C. Aldrich (drawn by G. Hayward),,19,9
59,1,4:52.0,J. Ingles enters the game for G. Hayward,,19,9
60,1,4:43.0,Shooting foul by Q. Acy (drawn by D. Favors),,19,9
61,1,4:43.0,D. Favors makes free throw 1 of 2,,20,9
62,1,4:43.0,D. Favors makes free throw 2 of 2,,21,9
63,1,4:30.0,,Shooting foul by D. Favors (drawn by C. Anthony),21,9
64,1,4:30.0,,C. Anthony misses free throw 1 of 2,21,9
65,1,4:30.0,,Offensive rebound by Team,21,9
66,1,4:30.0,T. Booker enters the game for D. Favors,,21,9
67,1,4:30.0,R. Gobert enters the game for E. Freedom,,21,9
68,1,4:30.0,,C. Anthony makes free throw 2 of 2,21,10
69,1,4:09.0,Turnover by T. Burke (lost ball),,21,10
70,1,3:52.0,,C. Anthony misses 2-pt jump shot from 16 ft,21,10
71,1,3:51.0,Defensive rebound by T. Booker,,21,10
72,1,3:35.0,T. Booker makes 2-pt layup from 2 ft (assist by J. Ingles),,23,10
73,1,3:24.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by P. Prigioni),23,13
74,1,3:14.0,J. Ingles misses 3-pt jump shot from 23 ft,,23,13
75,1,3:13.0,,Defensive rebound by C. Aldrich,23,13
76,1,3:03.0,,C. Anthony makes 2-pt layup from 1 ft,23,15
77,1,2:48.0,Shooting foul by C. Aldrich (drawn by R. Gobert),,23,15
78,1,2:48.0,Utah full timeout,,23,15
79,1,2:48.0,D. Exum enters the game for T. Burke,,23,15
80,1,2:48.0,R. Gobert makes free throw 1 of 2,,24,15
81,1,2:48.0,R. Gobert makes free throw 2 of 2,,25,15
82,1,2:27.0,,C. Anthony makes 2-pt layup from 2 ft,25,17
83,1,2:22.0,Turnover by D. Exum (lost ball; steal by P. Prigioni),,25,17
84,1,2:17.0,,J. Smith makes 2-pt layup from 1 ft (assist by P. Prigioni),25,19
85,1,2:16.0,,Violation by Team (delay of game),25,19
86,1,1:54.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Exum),,28,19
87,1,1:45.0,,Turnover by P. Prigioni (bad pass; steal by J. Ingles),28,19
88,1,1:39.0,A. Burks makes 2-pt dunk at rim (assist by D. Exum),,30,19
89,1,1:18.0,,C. Anthony makes 2-pt jump shot from 21 ft,30,21
90,1,0:59.0,T. Booker misses 2-pt jump shot from 9 ft,,30,21
91,1,0:58.0,,Defensive rebound by C. Anthony,30,21
92,1,0:40.0,,C. Anthony misses 2-pt jump shot from 17 ft,30,21
93,1,0:39.0,,Offensive rebound by Team,30,21
94,1,0:39.0,Loose ball foul by R. Gobert (drawn by C. Aldrich),,30,21
95,1,0:39.0,,C. Early enters the game for C. Anthony,30,21
96,1,0:32.0,,J. Smith makes 2-pt jump shot from 15 ft,30,23
97,1,0:13.0,Shooting foul by C. Early (drawn by R. Gobert),,30,23
98,1,0:13.0,R. Gobert makes free throw 1 of 2,,31,23
99,1,0:13.0,R. Gobert misses free throw 2 of 2,,31,23
100,1,0:13.0,,Defensive rebound by C. Aldrich,31,23
101,1,0:02.0,,P. Prigioni misses 3-pt jump shot from 24 ft (block by D. Exum),31,23
102,1,0:00.0,,Offensive rebound by Team,31,23
103,2,11:39.0,Offensive foul by T. Booker (drawn by J. Smith),,31,23
104,2,11:39.0,Turnover by T. Booker (offensive foul),,31,23
105,2,11:20.0,,C. Aldrich misses 2-pt hook shot from 4 ft,31,23
106,2,11:18.0,Defensive rebound by J. Ingles,,31,23
107,2,11:06.0,J. Ingles misses 3-pt jump shot from 23 ft,,31,23
108,2,11:05.0,,Defensive rebound by J. Smith,31,23
109,2,10:49.0,,P. Prigioni makes 3-pt jump shot from 25 ft (assist by J. Smith),31,26
110,2,10:27.0,Turnover by G. Hayward (bad pass),,31,26
111,2,10:07.0,,J. Smith misses 2-pt layup from 2 ft (block by R. Gobert),31,26
112,2,10:06.0,Defensive rebound by J. Ingles,,31,26
113,2,10:04.0,Turnover by J. Ingles (bad pass),,31,26
114,2,9:53.0,,Turnover by J. Smith (bad pass; steal by G. Hayward),31,26
115,2,9:48.0,Turnover by G. Hayward (bad pass; steal by J. Smith),,31,26
116,2,9:25.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by C. Early),31,28
117,2,9:05.0,Shooting foul by J. Smith (drawn by R. Gobert),,31,28
118,2,9:05.0,R. Gobert misses free throw 1 of 2,,31,28
119,2,9:05.0,Offensive rebound by Team,,31,28
120,2,9:05.0,R. Gobert makes free throw 2 of 2,,32,28
121,2,8:47.0,,J. Smith misses 2-pt jump shot from 21 ft,32,28
122,2,8:46.0,Defensive rebound by R. Gobert,,32,28
123,2,8:39.0,Turnover by D. Exum (bad pass; steal by J. Smith),,32,28
124,2,8:33.0,,C. Early makes 2-pt layup from 1 ft (assist by J. Smith),32,30
125,2,8:31.0,Utah full timeout,,32,30
126,2,8:31.0,,T. Wear enters the game for Q. Acy,32,30
127,2,8:26.0,T. Burke enters the game for T. Booker,,32,30
128,2,8:26.0,S. Novak enters the game for D. Exum,,32,30
129,2,8:11.0,G. Hayward makes 2-pt layup at rim,,34,30
130,2,7:56.0,,C. Aldrich misses 2-pt hook shot from 3 ft,34,30
131,2,7:54.0,Defensive rebound by G. Hayward,,34,30
132,2,7:50.0,Personal foul by C. Early (drawn by R. Gobert),,34,30
133,2,7:50.0,,S. Dalembert enters the game for C. Aldrich,34,30
134,2,7:50.0,,C. Anthony enters the game for C. Early,34,30
135,2,7:50.0,,S. Larkin enters the game for P. Prigioni,34,30
136,2,7:41.0,S. Novak misses 3-pt jump shot from 25 ft,,34,30
137,2,7:40.0,,Defensive rebound by T. Wear,34,30
138,2,7:21.0,,C. Anthony makes 2-pt jump shot from 13 ft,34,32
139,2,6:58.0,A. Burks enters the game for J. Ingles,,34,32
140,2,6:58.0,D. Favors enters the game for R. Gobert,,34,32
141,2,6:54.0,A. Burks misses 2-pt jump shot from 19 ft,,34,32
142,2,6:53.0,,Defensive rebound by C. Anthony,34,32
143,2,6:40.0,,T. Wear makes 2-pt jump shot from 20 ft (assist by S. Larkin),34,34
144,2,6:20.0,S. Novak makes 3-pt jump shot from 24 ft (assist by T. Burke),,37,34
145,2,6:03.0,Violation by D. Favors (kicked ball),,37,34
146,2,6:01.0,,Turnover by T. Wear (bad pass; steal by G. Hayward),37,34
147,2,5:57.0,G. Hayward makes 2-pt dunk at rim,,39,34
148,2,5:45.0,,T. Wear makes 2-pt jump shot from 12 ft,39,36
149,2,5:37.0,Personal foul by J. Smith (drawn by D. Favors),,39,36
150,2,5:37.0,Official timeout,,39,36
151,2,5:35.0,Turnover by A. Burks (bad pass; steal by S. Larkin),,39,36
152,2,5:32.0,,S. Larkin misses 2-pt layup from 1 ft,39,36
153,2,5:31.0,Defensive rebound by Team,,39,36
154,2,5:31.0,,Loose ball foul by J. Smith (drawn by T. Burke),39,36
155,2,5:31.0,,T. Hardaway enters the game for J. Smith,39,36
156,2,5:15.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,41,36
157,2,5:04.0,,S. Dalembert makes 2-pt jump shot from 11 ft,41,38
158,2,4:46.0,G. Hayward misses 3-pt jump shot from 25 ft,,41,38
159,2,4:45.0,,Defensive rebound by S. Dalembert,41,38
160,2,4:32.0,,Personal foul by G. Hayward (drawn by C. Anthony),41,38
161,2,4:32.0,T. Booker enters the game for S. Novak,,41,38
162,2,4:32.0,,J. Smith enters the game for T. Wear,41,38
163,2,4:22.0,,Personal foul by A. Burks (drawn by C. Anthony),41,38
164,2,4:09.0,,T. Hardaway misses 3-pt jump shot from 25 ft,41,38
165,2,4:06.0,Defensive rebound by Team,,41,38
166,2,3:50.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by D. Favors),,44,38
167,2,3:36.0,,S. Dalembert makes 2-pt hook shot from 9 ft,44,40
168,2,3:19.0,A. Burks misses 2-pt jump shot from 17 ft,,44,40
169,2,3:18.0,Offensive rebound by A. Burks,,44,40
170,2,3:13.0,D. Favors makes 2-pt layup from 1 ft (assist by A. Burks),,46,40
171,2,3:07.0,,Personal foul by T. Booker (drawn by C. Anthony),46,40
172,2,3:07.0,,Q. Acy enters the game for J. Smith,46,40
173,2,2:55.0,,C. Anthony misses 2-pt jump shot from 21 ft,46,40
174,2,2:53.0,Defensive rebound by D. Favors,,46,40
175,2,2:43.0,Turnover by T. Booker (lost ball; steal by C. Anthony),,46,40
176,2,2:39.0,,T. Hardaway misses 2-pt layup from 1 ft (block by T. Booker),46,40
177,2,2:38.0,,Offensive rebound by Team,46,40
178,2,2:38.0,,New York full timeout,46,40
179,2,2:38.0,,P. Prigioni enters the game for T. Hardaway,46,40
180,2,2:38.0,R. Gobert enters the game for D. Favors,,46,40
181,2,2:38.0,E. Freedom enters the game for T. Booker,,46,40
182,2,2:23.0,,Shooting foul by T. Burke (drawn by C. Anthony),46,40
183,2,2:23.0,,C. Anthony misses free throw 1 of 2,46,40
184,2,2:23.0,,Offensive rebound by Team,46,40
185,2,2:23.0,,C. Anthony makes free throw 2 of 2,46,41
186,2,2:03.0,E. Freedom makes 2-pt jump shot from 19 ft (assist by G. Hayward),,48,41
187,2,1:43.0,,Shooting foul by E. Freedom (drawn by C. Anthony),48,41
188,2,1:43.0,,C. Anthony makes free throw 1 of 2,48,42
189,2,1:43.0,,C. Anthony makes free throw 2 of 2,48,43
190,2,1:31.0,Turnover by G. Hayward (bad pass),,48,43
191,2,1:11.0,,S. Dalembert misses 2-pt jump shot from 5 ft,48,43
192,2,1:10.0,Defensive rebound by Team,,48,43
193,2,0:53.0,T. Burke misses 2-pt layup from 2 ft,,48,43
194,2,0:52.0,Offensive rebound by R. Gobert,,48,43
195,2,0:52.0,R. Gobert misses 2-pt tip-in at rim,,48,43
196,2,0:50.0,,Defensive rebound by S. Dalembert,48,43
197,2,0:35.0,,C. Anthony misses 2-pt layup from 1 ft (block by R. Gobert),48,43
198,2,0:34.0,,Offensive rebound by C. Anthony,48,43
199,2,0:30.0,,C. Anthony makes 2-pt layup from 1 ft,48,45
200,2,0:10.0,Turnover by E. Freedom (bad pass; steal by S. Larkin),,48,45
201,2,0:03.0,,Shooting foul by R. Gobert (drawn by Q. Acy),48,45
202,2,0:03.0,,Q. Acy makes free throw 1 of 2,48,46
203,2,0:03.0,,C. Early enters the game for C. Anthony,48,46
204,2,0:03.0,,Q. Acy makes free throw 2 of 2,48,47
205,2,0:00.0,T. Burke misses 3-pt jump shot from 51 ft,,48,47
206,2,0:00.0,Offensive rebound by Team,,48,47
207,3,11:48.0,Personal foul by S. Larkin (drawn by D. Favors),,48,47
208,3,11:40.0,A. Burks misses 2-pt layup from 2 ft,,48,47
209,3,11:39.0,Offensive rebound by D. Favors,,48,47
210,3,11:37.0,D. Favors makes 2-pt layup from 2 ft,,50,47
211,3,11:17.0,,C. Anthony makes 2-pt jump shot from 12 ft,50,49
212,3,11:03.0,D. Favors makes 2-pt jump shot from 5 ft (assist by T. Burke),,52,49
213,3,10:39.0,,S. Larkin misses 2-pt layup from 2 ft,52,49
214,3,10:38.0,,Offensive rebound by Q. Acy,52,49
215,3,10:37.0,,Q. Acy makes 2-pt dunk at rim,52,51
216,3,10:24.0,G. Hayward makes 2-pt jump shot from 13 ft (assist by T. Burke),,54,51
217,3,10:06.0,,S. Dalembert misses 2-pt layup from 1 ft (block by D. Favors),54,51
218,3,10:05.0,Defensive rebound by T. Burke,,54,51
219,3,9:56.0,E. Freedom makes 2-pt jump shot from 12 ft (assist by T. Burke),,56,51
220,3,9:47.0,,New York full timeout,56,51
221,3,9:47.0,T. Booker enters the game for E. Freedom,,56,51
222,3,9:47.0,D. Exum enters the game for T. Burke,,56,51
223,3,9:37.0,,C. Anthony makes 2-pt layup at rim (assist by S. Dalembert),56,53
224,3,9:37.0,,Shooting foul by A. Burks (drawn by C. Anthony),56,53
225,3,9:37.0,,C. Anthony makes free throw 1 of 1,56,54
226,3,9:20.0,G. Hayward misses 3-pt jump shot from 25 ft,,56,54
227,3,9:19.0,Offensive rebound by T. Booker,,56,54
228,3,9:09.0,G. Hayward misses 2-pt jump shot from 20 ft,,56,54
229,3,9:08.0,,Defensive rebound by Q. Acy,56,54
230,3,8:54.0,,C. Anthony misses 2-pt jump shot from 11 ft,56,54
231,3,8:53.0,Defensive rebound by D. Favors,,56,54
232,3,8:43.0,Personal foul by Q. Acy (drawn by G. Hayward),,56,54
233,3,8:36.0,D. Favors misses 2-pt jump shot from 13 ft,,56,54
234,3,8:35.0,,Defensive rebound by C. Anthony,56,54
235,3,8:29.0,Violation by G. Hayward (kicked ball),,56,54
236,3,8:29.0,,C. Aldrich enters the game for S. Dalembert,56,54
237,3,8:13.0,,S. Larkin misses 2-pt jump shot from 4 ft,56,54
238,3,8:12.0,,Offensive rebound by S. Larkin,56,54
239,3,8:08.0,,C. Aldrich misses 2-pt hook shot from 4 ft,56,54
240,3,8:07.0,Defensive rebound by T. Booker,,56,54
241,3,8:02.0,,Loose ball foul by Q. Acy (drawn by T. Booker),56,54
242,3,7:48.0,D. Favors misses 2-pt layup from 2 ft,,56,54
243,3,7:47.0,Offensive rebound by D. Favors,,56,54
244,3,7:47.0,D. Favors misses 2-pt tip-in from 2 ft,,56,54
245,3,7:46.0,Offensive rebound by D. Favors,,56,54
246,3,7:35.0,T. Booker makes 2-pt layup from 1 ft (assist by G. Hayward),,58,54
247,3,7:25.0,T. Burke enters the game for D. Exum,,58,54
248,3,7:23.0,,T. Hardaway misses 2-pt jump shot from 20 ft,58,54
249,3,7:22.0,Defensive rebound by T. Booker,,58,54
250,3,7:04.0,T. Burke makes 3-pt jump shot from 23 ft (assist by A. Burks),,61,54
251,3,6:48.0,,Turnover by C. Anthony (bad pass; steal by G. Hayward),61,54
252,3,6:40.0,D. Favors makes 2-pt dunk at rim (assist by T. Burke),,63,54
253,3,6:24.0,,Q. Acy makes 2-pt jump shot from 21 ft (assist by C. Anthony),63,56
254,3,6:03.0,D. Favors misses 2-pt layup from 2 ft (block by C. Aldrich),,63,56
255,3,6:02.0,Offensive rebound by D. Favors,,63,56
256,3,5:53.0,A. Burks makes 2-pt jump shot from 5 ft,,65,56
257,3,5:41.0,,S. Larkin makes 2-pt layup from 2 ft (assist by C. Aldrich),65,58
258,3,5:26.0,T. Burke misses 2-pt jump shot from 11 ft,,65,58
259,3,5:25.0,,Defensive rebound by T. Hardaway,65,58
260,3,5:19.0,,Offensive foul by C. Anthony (drawn by G. Hayward),65,58
261,3,5:19.0,,Turnover by C. Anthony (offensive foul),65,58
262,3,5:19.0,,New York full timeout,65,58
263,3,5:19.0,,J. Smith enters the game for S. Larkin,65,58
264,3,5:19.0,,T. Wear enters the game for T. Hardaway,65,58
265,3,5:19.0,,P. Prigioni enters the game for Q. Acy,65,58
266,3,5:19.0,,J. Smith enters the game for C. Aldrich,65,58
267,3,4:56.0,G. Hayward makes 2-pt layup from 2 ft (assist by A. Burks),,67,58
268,3,4:30.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by P. Prigioni),67,60
269,3,4:13.0,Personal foul by J. Smith (drawn by G. Hayward),,67,60
270,3,4:13.0,S. Novak enters the game for T. Booker,,67,60
271,3,4:13.0,D. Exum enters the game for A. Burks,,67,60
272,3,4:13.0,,S. Larkin enters the game for J. Smith,67,60
273,3,4:00.0,D. Favors misses 2-pt jump shot from 7 ft,,67,60
274,3,3:58.0,,Defensive rebound by P. Prigioni,67,60
275,3,3:44.0,,J. Smith misses 2-pt jump shot from 20 ft,67,60
276,3,3:43.0,,Offensive rebound by T. Wear,67,60
277,3,3:37.0,,S. Larkin makes 3-pt jump shot from 25 ft (assist by T. Wear),67,63
278,3,3:11.0,G. Hayward misses 3-pt jump shot from 23 ft,,67,63
279,3,3:10.0,,Defensive rebound by J. Smith,67,63
280,3,2:55.0,,C. Anthony makes 2-pt layup from 1 ft,67,65
281,3,2:55.0,,Shooting foul by G. Hayward (drawn by C. Anthony),67,65
282,3,2:55.0,Utah full timeout,,67,65
283,3,2:55.0,R. Gobert enters the game for D. Favors,,67,65
284,3,2:55.0,,C. Anthony misses free throw 1 of 1,67,65
285,3,2:54.0,Defensive rebound by Team,,67,65
286,3,2:39.0,S. Novak misses 3-pt jump shot from 24 ft,,67,65
287,3,2:38.0,,Defensive rebound by C. Anthony,67,65
288,3,2:30.0,,C. Anthony makes 2-pt jump shot from 18 ft,67,67
289,3,2:23.0,Personal foul by C. Anthony (drawn by G. Hayward),,67,67
290,3,2:23.0,G. Hayward makes free throw 1 of 2,,68,67
291,3,2:23.0,G. Hayward makes free throw 2 of 2,,69,67
292,3,2:04.0,,Def 3 sec tech foul by S. Novak,69,67
293,3,2:04.0,,P. Prigioni makes technical free throw,69,68
294,3,1:55.0,,S. Larkin misses 2-pt jump shot from 19 ft,69,68
295,3,1:54.0,Defensive rebound by R. Gobert,,69,68
296,3,1:36.0,D. Exum makes 3-pt jump shot from 25 ft (assist by R. Gobert),,72,68
297,3,1:22.0,,Shooting foul by R. Gobert (drawn by C. Anthony),72,68
298,3,1:22.0,,C. Anthony makes free throw 1 of 2,72,69
299,3,1:22.0,T. Booker enters the game for G. Hayward,,72,69
300,3,1:22.0,J. Ingles enters the game for S. Novak,,72,69
301,3,1:22.0,,C. Anthony makes free throw 2 of 2,72,70
302,3,1:00.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by T. Booker),,75,70
303,3,0:48.0,,C. Anthony makes 2-pt jump shot from 16 ft,75,72
304,3,0:31.0,T. Burke misses 3-pt jump shot from 25 ft,,75,72
305,3,0:30.0,Offensive rebound by T. Booker,,75,72
306,3,0:09.0,D. Exum misses 3-pt jump shot from 25 ft,,75,72
307,3,0:08.0,,Defensive rebound by T. Wear,75,72
308,3,0:01.0,,C. Anthony misses 2-pt jump shot from 22 ft,75,72
309,3,0:00.0,,Offensive rebound by Team,75,72
310,4,11:45.0,,C. Early misses 2-pt jump shot from 19 ft,75,72
311,4,11:44.0,Defensive rebound by R. Gobert,,75,72
312,4,11:29.0,D. Exum misses 3-pt jump shot from 23 ft,,75,72
313,4,11:28.0,,Defensive rebound by P. Prigioni,75,72
314,4,11:11.0,,T. Wear misses 2-pt jump shot from 12 ft,75,72
315,4,11:10.0,Defensive rebound by T. Booker,,75,72
316,4,10:52.0,R. Gobert misses 2-pt layup from 2 ft,,75,72
317,4,10:51.0,,Defensive rebound by J. Smith,75,72
318,4,10:32.0,,P. Prigioni misses 3-pt jump shot from 24 ft,75,72
319,4,10:31.0,Defensive rebound by Team,,75,72
320,4,10:31.0,,Loose ball foul by T. Wear (drawn by J. Ingles),75,72
321,4,10:21.0,Turnover by T. Booker (lost ball; steal by P. Prigioni),,75,72
322,4,10:20.0,,Personal foul by T. Booker (drawn by P. Prigioni),75,72
323,4,10:20.0,,J. Smith enters the game for C. Early,75,72
324,4,10:20.0,D. Favors enters the game for R. Gobert,,75,72
325,4,10:12.0,,Personal foul by T. Booker (drawn by T. Wear),75,72
326,4,10:12.0,S. Novak enters the game for T. Booker,,75,72
327,4,10:04.0,,J. Smith misses 2-pt jump shot from 20 ft,75,72
328,4,10:03.0,,Offensive rebound by T. Wear,75,72
329,4,10:00.0,,T. Wear makes 2-pt layup at rim,75,74
330,4,9:43.0,Turnover by J. Ingles (bad pass; steal by J. Smith),,75,74
331,4,9:24.0,,P. Prigioni makes 2-pt layup at rim,75,76
332,4,9:09.0,Shooting block foul by T. Wear (drawn by D. Favors),,75,76
333,4,9:09.0,D. Favors misses free throw 1 of 2,,75,76
334,4,9:09.0,Offensive rebound by Team,,75,76
335,4,9:09.0,D. Favors makes free throw 2 of 2,,76,76
336,4,8:48.0,,J. Smith misses 2-pt jump shot from 19 ft,76,76
337,4,8:47.0,Defensive rebound by S. Novak,,76,76
338,4,8:32.0,Turnover by D. Exum (bad pass; steal by P. Prigioni),,76,76
339,4,8:14.0,,Turnover by P. Prigioni (lost ball; steal by J. Ingles),76,76
340,4,8:11.0,Turnover by J. Ingles (lost ball; steal by P. Prigioni),,76,76
341,4,8:08.0,,P. Prigioni makes 2-pt layup from 1 ft,76,78
342,4,8:06.0,Utah full timeout,,76,78
343,4,8:06.0,,C. Anthony enters the game for T. Wear,76,78
344,4,8:06.0,T. Burke enters the game for J. Ingles,,76,78
345,4,8:06.0,G. Hayward enters the game for D. Exum,,76,78
346,4,8:06.0,T. Booker enters the game for S. Novak,,76,78
347,4,8:01.0,G. Hayward misses 2-pt jump shot from 13 ft,,76,78
348,4,8:00.0,,Defensive rebound by S. Larkin,76,78
349,4,7:40.0,,P. Prigioni makes 3-pt jump shot from 24 ft (assist by S. Larkin),76,81
350,4,7:16.0,D. Favors misses 2-pt jump shot from 16 ft,,76,81
351,4,7:15.0,,Defensive rebound by J. Smith,76,81
352,4,7:14.0,,Personal foul by T. Booker (drawn by J. Smith),76,81
353,4,7:14.0,J. Ingles enters the game for T. Booker,,76,81
354,4,6:58.0,,J. Smith misses 2-pt jump shot from 7 ft (block by D. Favors),76,81
355,4,6:57.0,Defensive rebound by A. Burks,,76,81
356,4,6:42.0,Personal foul by P. Prigioni (drawn by G. Hayward),,76,81
357,4,6:38.0,G. Hayward makes 2-pt layup from 1 ft,,78,81
358,4,6:38.0,Shooting foul by J. Smith (drawn by G. Hayward),,78,81
359,4,6:38.0,G. Hayward makes free throw 1 of 1,,79,81
360,4,6:19.0,,P. Prigioni misses 2-pt jump shot from 9 ft,79,81
361,4,6:18.0,Defensive rebound by D. Favors,,79,81
362,4,6:07.0,Personal foul by S. Larkin (drawn by A. Burks),,79,81
363,4,6:07.0,A. Burks makes free throw 1 of 2,,80,81
364,4,6:07.0,,Q. Acy enters the game for J. Smith,80,81
365,4,6:07.0,A. Burks makes free throw 2 of 2,,81,81
366,4,5:52.0,,S. Larkin misses 2-pt jump shot from 5 ft (block by T. Burke),81,81
367,4,5:51.0,Defensive rebound by D. Favors,,81,81
368,4,5:39.0,G. Hayward makes 2-pt jump shot from 4 ft,,83,81
369,4,5:33.0,,New York full timeout,83,81
370,4,5:24.0,,Turnover by P. Prigioni (bad pass; steal by G. Hayward),83,81
371,4,5:23.0,Personal foul by P. Prigioni (drawn by G. Hayward),,83,81
372,4,5:23.0,G. Hayward makes free throw 1 of 2,,84,81
373,4,5:23.0,G. Hayward makes free throw 2 of 2,,85,81
374,4,5:13.0,,Offensive foul by P. Prigioni (drawn by A. Burks),85,81
375,4,5:13.0,,Turnover by P. Prigioni (offensive foul),85,81
376,4,5:01.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,87,81
377,4,4:54.0,,Personal foul by G. Hayward (drawn by C. Anthony),87,81
378,4,4:54.0,,J. Smith enters the game for Q. Acy,87,81
379,4,4:43.0,,J. Smith misses 2-pt jump shot from 18 ft,87,81
380,4,4:42.0,,Offensive rebound by C. Anthony,87,81
381,4,4:42.0,,C. Anthony makes 2-pt tip-in from 1 ft,87,83
382,4,4:20.0,D. Favors makes 2-pt layup from 1 ft (assist by T. Burke),,89,83
383,4,3:56.0,,C. Anthony makes 2-pt layup from 1 ft,89,85
384,4,3:48.0,Personal foul by C. Anthony (drawn by G. Hayward),,89,85
385,4,3:48.0,G. Hayward makes free throw 1 of 2,,90,85
386,4,3:48.0,,T. Wear enters the game for J. Smith,90,85
387,4,3:48.0,G. Hayward makes free throw 2 of 2,,91,85
388,4,3:28.0,,Shooting foul by A. Burks (drawn by C. Anthony),91,85
