,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
144,2,4:56.0,Turnover by S. Hill (traveling),,32,35
145,2,4:35.0,,Turnover by D. Wade (lost ball; steal by C. Copeland),32,35
146,2,4:22.0,Turnover by C. Copeland (bad pass; steal by L. Deng),,32,35
147,2,4:21.0,,Personal foul by C. Copeland (drawn by D. Wade),32,35
148,2,4:02.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by N. Cole),32,38
149,2,3:42.0,Personal foul by N. Cole (drawn by A. Price),,32,38
150,2,3:42.0,R. Hibbert enters the game for I. Mahinmi,,32,38
151,2,3:42.0,D. Rudež enters the game for C. Copeland,,32,38
152,2,3:28.0,R. Hibbert misses 2-pt hook shot from 8 ft,,32,38
153,2,3:27.0,,Defensive rebound by L. Deng,32,38
154,2,3:10.0,,S. Williams makes 3-pt jump shot from 24 ft (assist by D. Wade),32,41
155,2,2:47.0,A. Price misses 3-pt jump shot from 24 ft,,32,41
156,2,2:46.0,Offensive rebound by S. Hill,,32,41
157,2,2:44.0,S. Hill misses 2-pt jump shot from 3 ft,,32,41
158,2,2:43.0,Offensive rebound by L. Allen,,32,41
159,2,2:42.0,L. Allen makes 2-pt tip-in at rim,,34,41
160,2,2:22.0,,Shooting foul by R. Hibbert (drawn by D. Wade),34,41
161,2,2:22.0,Official timeout,,34,41
162,2,2:22.0,L. Scola enters the game for L. Allen,,34,41
163,2,2:22.0,D. Sloan enters the game for A. Price,,34,41
164,2,2:22.0,,D. Wade misses free throw 1 of 2,34,41
165,2,2:22.0,,Offensive rebound by Team,34,41
166,2,2:22.0,,D. Wade misses free throw 2 of 2,34,41
167,2,2:21.0,,Offensive rebound by S. Williams,34,41
168,2,2:16.0,,L. Deng misses 3-pt jump shot from 23 ft,34,41
169,2,2:15.0,Defensive rebound by R. Hibbert,,34,41
170,2,1:58.0,Turnover by R. Hibbert (bad pass; steal by D. Wade),,34,41
171,2,1:52.0,,N. Cole misses 3-pt jump shot from 23 ft,34,41
172,2,1:51.0,Defensive rebound by R. Hibbert,,34,41
173,2,1:33.0,S. Hill makes 3-pt jump shot from 23 ft (assist by L. Scola),,37,41
174,2,1:10.0,,C. Bosh misses 2-pt jump shot from 17 ft,37,41
175,2,1:09.0,Defensive rebound by D. Sloan,,37,41
176,2,1:00.0,D. Sloan makes 2-pt layup from 1 ft,,39,41
177,2,0:53.0,,Turnover by C. Bosh (offensive foul),39,41
178,2,0:53.0,,Offensive foul by C. Bosh (drawn by R. Hibbert),39,41
179,2,0:53.0,,U. Haslem enters the game for C. Bosh,39,41
180,2,0:53.0,,J. McRoberts enters the game for S. Williams,39,41
181,2,0:38.0,S. Hill misses 2-pt layup from 1 ft,,39,41
182,2,0:37.0,Offensive rebound by R. Hibbert,,39,41
183,2,0:36.0,R. Hibbert makes 2-pt hook shot from 1 ft,,41,41
184,2,0:18.0,,Shooting foul by R. Hibbert (drawn by D. Wade),41,41
185,2,0:18.0,,D. Wade makes free throw 1 of 2,41,42
186,2,0:18.0,C. Copeland enters the game for D. Rudež,,41,42
187,2,0:18.0,,D. Wade misses free throw 2 of 2,41,42
188,2,0:17.0,Defensive rebound by C. Copeland,,41,42
189,2,0:11.0,Indiana full timeout,,41,42
190,2,0:00.0,S. Hill misses 2-pt jump shot from 7 ft,,41,42
191,2,0:00.0,Offensive rebound by Team,,41,42
192,3,11:43.0,L. Scola misses 2-pt jump shot from 18 ft,,41,42
193,3,11:42.0,,Defensive rebound by N. Cole,41,42
194,3,11:30.0,,S. Williams makes 3-pt jump shot from 24 ft (assist by N. Cole),41,45
195,3,11:08.0,C. Copeland misses 3-pt jump shot from 24 ft,,41,45
196,3,11:07.0,,Defensive rebound by N. Cole,41,45
197,3,10:54.0,,C. Bosh misses 2-pt layup from 1 ft (block by R. Hibbert),41,45
198,3,10:53.0,Defensive rebound by Team,,41,45
199,3,10:40.0,R. Hibbert makes 2-pt hook shot from 2 ft (assist by D. Sloan),,43,45
200,3,10:16.0,,N. Cole makes 2-pt layup from 1 ft (assist by C. Bosh),43,47
201,3,9:46.0,S. Hill misses 2-pt dunk at rim,,43,47
202,3,9:45.0,Offensive rebound by D. Sloan,,43,47
203,3,9:43.0,C. Copeland makes 3-pt jump shot from 23 ft (assist by D. Sloan),,46,47
204,3,9:28.0,,D. Wade misses 2-pt jump shot from 19 ft,46,47
205,3,9:27.0,Defensive rebound by C. Copeland,,46,47
206,3,9:13.0,D. Sloan makes 3-pt jump shot from 25 ft (assist by R. Hibbert),,49,47
207,3,8:54.0,,L. Deng misses 2-pt jump shot from 16 ft,49,47
208,3,8:53.0,Defensive rebound by R. Hibbert,,49,47
209,3,8:40.0,C. Copeland misses 3-pt jump shot from 24 ft,,49,47
210,3,8:39.0,Offensive rebound by Team,,49,47
211,3,8:26.0,D. Sloan misses 2-pt jump shot from 7 ft,,49,47
212,3,8:24.0,Offensive rebound by R. Hibbert,,49,47
213,3,8:23.0,R. Hibbert misses 2-pt layup from 1 ft,,49,47
214,3,8:22.0,Offensive rebound by R. Hibbert,,49,47
215,3,8:21.0,R. Hibbert misses 2-pt layup at rim (block by L. Deng),,49,47
216,3,8:20.0,,Defensive rebound by L. Deng,49,47
217,3,8:05.0,,S. Williams makes 3-pt jump shot from 24 ft (assist by N. Cole),49,50
218,3,7:42.0,L. Scola makes 2-pt layup from 1 ft (assist by C. Copeland),,51,50
219,3,7:12.0,,C. Bosh misses 2-pt jump shot from 15 ft (block by R. Hibbert),51,50
220,3,7:11.0,Defensive rebound by L. Scola,,51,50
221,3,6:53.0,S. Hill misses 3-pt jump shot from 25 ft,,51,50
222,3,6:52.0,,Defensive rebound by Team,51,50
223,3,6:34.0,,C. Bosh misses 2-pt hook shot from 8 ft,51,50
224,3,6:32.0,,Offensive rebound by L. Deng,51,50
225,3,6:27.0,,S. Williams misses 3-pt jump shot from 25 ft,51,50
226,3,6:26.0,Defensive rebound by S. Hill,,51,50
227,3,6:11.0,L. Scola makes 2-pt hook shot from 5 ft,,53,50
228,3,5:54.0,,Shooting foul by L. Scola (drawn by S. Williams),53,50
229,3,5:54.0,,Miami full timeout,53,50
230,3,5:54.0,,S. Williams makes free throw 1 of 2,53,51
231,3,5:54.0,,S. Williams misses free throw 2 of 2,53,51
232,3,5:53.0,Defensive rebound by R. Hibbert,,53,51
233,3,5:31.0,R. Hibbert makes 2-pt layup from 1 ft,,55,51
234,3,5:19.0,,Personal foul by S. Hill (drawn by D. Wade),55,51
235,3,5:08.0,,C. Bosh misses 2-pt jump shot from 19 ft,55,51
236,3,5:07.0,Defensive rebound by L. Scola,,55,51
237,3,4:55.0,C. Copeland misses 3-pt jump shot from 23 ft,,55,51
238,3,4:54.0,,Defensive rebound by N. Cole,55,51
239,3,4:49.0,,N. Cole makes 2-pt layup from 1 ft,55,53
240,3,4:29.0,Turnover by R. Hibbert (bad pass; steal by C. Bosh),,55,53
241,3,4:24.0,,C. Bosh makes 2-pt layup at rim (assist by D. Wade),55,55
242,3,4:24.0,,Shooting foul by L. Scola (drawn by C. Bosh),55,55
243,3,4:24.0,L. Allen enters the game for L. Scola,,55,55
244,3,4:24.0,,M. Chalmers enters the game for D. Wade,55,55
245,3,4:24.0,D. Rudež enters the game for C. Copeland,,55,55
246,3,4:24.0,,C. Bosh misses free throw 1 of 1,55,55
247,3,4:23.0,Defensive rebound by D. Sloan,,55,55
248,3,3:58.0,R. Hibbert makes 2-pt hook shot from 11 ft,,57,55
249,3,3:43.0,,N. Cole makes 2-pt layup at rim (assist by C. Bosh),57,57
250,3,3:28.0,D. Sloan misses 2-pt layup from 1 ft,,57,57
251,3,3:27.0,,Defensive rebound by N. Cole,57,57
252,3,3:24.0,,Shooting foul by D. Rudež (drawn by N. Cole),57,57
253,3,3:24.0,Indiana full timeout,,57,57
254,3,3:24.0,,C. Andersen enters the game for S. Williams,57,57
255,3,3:24.0,A. Price enters the game for D. Sloan,,57,57
256,3,3:24.0,,N. Cole misses free throw 1 of 2,57,57
257,3,3:24.0,,Offensive rebound by Team,57,57
258,3,3:24.0,,N. Cole makes free throw 2 of 2,57,58
259,3,3:09.0,R. Hibbert makes 2-pt hook shot from 3 ft (assist by D. Rudež),,59,58
260,3,2:42.0,,N. Cole misses 2-pt jump shot from 20 ft,59,58
261,3,2:41.0,Defensive rebound by S. Hill,,59,58
262,3,2:20.0,R. Hibbert misses 2-pt jump shot from 11 ft,,59,58
263,3,2:19.0,,Defensive rebound by C. Andersen,59,58
264,3,2:13.0,,Offensive foul by C. Andersen (drawn by A. Price),59,58
265,3,2:13.0,,Turnover by C. Andersen (offensive foul),59,58
266,3,1:51.0,D. Rudež misses 3-pt jump shot from 24 ft,,59,58
267,3,1:50.0,Offensive rebound by R. Hibbert,,59,58
268,3,1:29.0,A. Price misses 2-pt jump shot from 9 ft (block by N. Cole),,59,58
269,3,1:29.0,,Defensive rebound by Team,59,58
270,3,1:23.0,,M. Chalmers misses 2-pt layup at rim (block by L. Allen),59,58
271,3,1:22.0,Defensive rebound by S. Hill,,59,58
272,3,1:07.0,D. Rudež misses 3-pt jump shot from 24 ft,,59,58
273,3,1:06.0,Offensive rebound by L. Allen,,59,58
274,3,0:48.0,S. Hill misses 2-pt dunk at rim,,59,58
275,3,0:47.0,Offensive rebound by S. Hill,,59,58
276,3,0:46.0,S. Hill misses 2-pt hook shot from 7 ft,,59,58
277,3,0:44.0,Offensive rebound by S. Hill,,59,58
278,3,0:43.0,Shooting foul by C. Andersen (drawn by S. Hill),,59,58
279,3,0:43.0,S. Hill makes free throw 1 of 2,,60,58
280,3,0:43.0,S. Hill misses free throw 2 of 2,,60,58
281,3,0:42.0,,Defensive rebound by Team,60,58
282,3,0:42.0,Loose ball foul by L. Allen (drawn by C. Andersen),,60,58
283,3,0:42.0,,C. Andersen misses free throw 1 of 2,60,58
284,3,0:42.0,,Offensive rebound by Team,60,58
285,3,0:42.0,C. Copeland enters the game for S. Hill,,60,58
286,3,0:42.0,,C. Andersen misses free throw 2 of 2,60,58
287,3,0:42.0,Defensive rebound by R. Hibbert,,60,58
288,3,0:27.0,C. Copeland makes 3-pt jump shot from 23 ft (assist by A. Price),,63,58
289,3,0:08.0,,C. Bosh misses 3-pt jump shot from 24 ft,63,58
290,3,0:06.0,Defensive rebound by R. Hibbert,,63,58
291,3,0:02.0,A. Price misses 3-pt jump shot from 24 ft,,63,58
292,3,0:00.0,Offensive rebound by Team,,63,58
293,4,11:41.0,,Shooting foul by S. Hill (drawn by D. Wade),63,58
294,4,11:41.0,,D. Wade misses free throw 1 of 2,63,58
295,4,11:41.0,,Offensive rebound by Team,63,58
296,4,11:41.0,,D. Wade makes free throw 2 of 2,63,59
297,4,11:23.0,Turnover by C. Copeland (lost ball; steal by M. Chalmers),,63,59
298,4,11:06.0,,D. Wade makes 2-pt jump shot from 13 ft,63,61
299,4,10:49.0,C. Copeland misses 3-pt jump shot from 25 ft,,63,61
300,4,10:47.0,Offensive rebound by S. Hill,,63,61
301,4,10:46.0,Personal foul by J. McRoberts (drawn by S. Hill),,63,61
302,4,10:35.0,A. Price makes 2-pt jump shot from 9 ft,,65,61
303,4,10:20.0,,D. Wade misses 2-pt layup from 2 ft,65,61
304,4,10:19.0,,Offensive rebound by S. Napier,65,61
305,4,10:14.0,,J. McRoberts makes 2-pt layup at rim (assist by S. Napier),65,63
306,4,9:53.0,C. Copeland misses 2-pt hook shot from 4 ft (block by D. Wade),,65,63
307,4,9:52.0,Offensive rebound by Team,,65,63
308,4,9:46.0,S. Hill misses 3-pt jump shot from 24 ft,,65,63
309,4,9:45.0,Offensive rebound by C. Copeland,,65,63
310,4,9:42.0,C. Copeland makes 2-pt hook shot from 4 ft,,67,63
311,4,9:17.0,,Turnover by Team (shot clock),67,63
312,4,9:06.0,Offensive foul by L. Allen (drawn by S. Napier),,67,63
313,4,9:06.0,Turnover by L. Allen (offensive foul),,67,63
314,4,9:06.0,,C. Bosh enters the game for C. Andersen,67,63
315,4,8:49.0,,D. Wade misses 2-pt jump shot from 11 ft,67,63
316,4,8:48.0,Defensive rebound by C. Copeland,,67,63
317,4,8:29.0,A. Price misses 2-pt jump shot from 11 ft,,67,63
318,4,8:28.0,,Defensive rebound by S. Napier,67,63
319,4,8:20.0,,M. Chalmers misses 3-pt jump shot from 24 ft,67,63
320,4,8:19.0,,Offensive rebound by C. Bosh,67,63
321,4,8:08.0,,D. Wade makes 2-pt layup from 2 ft (assist by S. Napier),67,65
322,4,7:59.0,Indiana full timeout,,67,65
323,4,7:59.0,D. Sloan enters the game for A. Price,,67,65
324,4,7:46.0,Shooting foul by J. McRoberts (drawn by L. Allen),,67,65
325,4,7:46.0,L. Allen makes free throw 1 of 2,,68,65
326,4,7:46.0,L. Allen makes free throw 2 of 2,,69,65
327,4,7:27.0,,M. Chalmers misses 3-pt jump shot from 24 ft,69,65
328,4,7:26.0,Defensive rebound by L. Allen,,69,65
329,4,7:04.0,I. Mahinmi makes 2-pt hook shot from 6 ft,,71,65
330,4,7:04.0,Shooting foul by S. Napier (drawn by I. Mahinmi),,71,65
331,4,7:04.0,I. Mahinmi makes free throw 1 of 1,,72,65
332,4,6:52.0,,D. Wade misses 2-pt jump shot from 9 ft,72,65
333,4,6:51.0,Defensive rebound by I. Mahinmi,,72,65
334,4,6:33.0,S. Hill misses 2-pt jump shot from 12 ft,,72,65
335,4,6:32.0,,Defensive rebound by S. Napier,72,65
336,4,6:19.0,,S. Napier makes 3-pt jump shot from 23 ft (assist by D. Wade),72,68
337,4,6:03.0,Personal foul by M. Chalmers (drawn by C. Copeland),,72,68
338,4,6:03.0,R. Hibbert enters the game for I. Mahinmi,,72,68
339,4,5:54.0,D. Sloan misses 3-pt jump shot from 22 ft,,72,68
340,4,5:53.0,,Defensive rebound by D. Wade,72,68
341,4,5:44.0,,Shooting foul by R. Hibbert (drawn by C. Bosh),72,68
342,4,5:44.0,Official timeout,,72,68
343,4,5:44.0,,L. Deng enters the game for D. Wade,72,68
344,4,5:44.0,,C. Bosh makes free throw 1 of 2,72,69
345,4,5:44.0,,C. Bosh makes free throw 2 of 2,72,70
346,4,5:19.0,C. Copeland misses 3-pt jump shot from 23 ft,,72,70
347,4,5:18.0,Offensive rebound by L. Allen,,72,70
348,4,5:14.0,C. Copeland misses 2-pt dunk at rim,,72,70
349,4,5:13.0,,Defensive rebound by J. McRoberts,72,70
350,4,4:54.0,,S. Napier misses 3-pt jump shot from 24 ft,72,70
351,4,4:53.0,Defensive rebound by R. Hibbert,,72,70
352,4,4:39.0,Turnover by R. Hibbert (traveling),,72,70
353,4,4:23.0,,M. Chalmers makes 2-pt layup at rim (assist by S. Napier),72,72
354,4,4:01.0,C. Copeland misses 2-pt jump shot from 4 ft (block by C. Bosh),,72,72
355,4,4:00.0,,Defensive rebound by L. Deng,72,72
356,4,3:43.0,,L. Deng misses 2-pt jump shot from 9 ft,72,72
357,4,3:42.0,Defensive rebound by R. Hibbert,,72,72
358,4,3:20.0,R. Hibbert misses 2-pt jump shot from 16 ft,,72,72
359,4,3:19.0,Offensive rebound by Team,,72,72
360,4,3:19.0,Turnover by Team (shot clock),,72,72
361,4,3:19.0,,D. Wade enters the game for S. Napier,72,72
362,4,3:08.0,,L. Deng misses 2-pt dunk at rim (block by R. Hibbert),72,72
363,4,3:07.0,Defensive rebound by D. Sloan,,72,72
364,4,2:45.0,L. Allen misses 2-pt jump shot from 5 ft,,72,72
365,4,2:44.0,,Defensive rebound by L. Deng,72,72
366,4,2:23.0,,C. Bosh misses 3-pt jump shot from 25 ft,72,72
367,4,2:22.0,Defensive rebound by S. Hill,,72,72
368,4,2:06.0,Turnover by R. Hibbert (lost ball; steal by J. McRoberts),,72,72
369,4,2:00.0,,Turnover by M. Chalmers (bad pass; steal by L. Allen),72,72
370,4,1:54.0,Indiana full timeout,,72,72
371,4,1:54.0,,Miami full timeout,72,72
372,4,1:40.0,D. Sloan makes 3-pt jump shot from 25 ft,,75,72
373,4,1:26.0,,D. Wade makes 3-pt jump shot from 24 ft,75,75
374,4,1:10.0,L. Allen misses 2-pt jump shot from 19 ft,,75,75
375,4,1:06.0,,Defensive rebound by M. Chalmers,75,75
376,4,1:05.0,,Turnover by M. Chalmers (lost ball; steal by S. Hill),75,75
377,4,0:52.0,D. Rudež enters the game for L. Allen,,75,75
378,4,0:43.0,C. Copeland makes 2-pt layup from 1 ft,,77,75
379,4,0:30.0,,Personal foul by S. Hill (drawn by D. Wade),77,75
380,4,0:30.0,L. Allen enters the game for D. Rudež,,77,75
381,4,0:20.0,Offensive charge foul by M. Chalmers (drawn by R. Hibbert),,77,75
382,4,0:20.0,,Turnover by M. Chalmers (offensive foul),77,75
383,4,0:20.0,Indiana full timeout,,77,75
384,4,0:20.0,,N. Cole enters the game for D. Wade,77,75
385,4,0:20.0,L. Scola enters the game for L. Allen,,77,75
386,4,0:19.0,Personal foul by N. Cole (drawn by D. Sloan),,77,75
387,4,0:19.0,D. Sloan makes free throw 1 of 2,,78,75
388,4,0:19.0,,D. Wade enters the game for M. Chalmers,78,75
389,4,0:19.0,D. Sloan makes free throw 2 of 2,,79,75
390,4,0:19.0,,Miami full timeout,79,75
391,4,0:19.0,L. Allen enters the game for L. Scola,,79,75
392,4,0:19.0,,M. Chalmers enters the game for N. Cole,79,75
393,4,0:19.0,,S. Williams enters the game for J. McRoberts,79,75
394,4,0:16.0,,D. Wade misses 2-pt layup from 2 ft,79,75
