,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHOENIX_ACTION,DETROIT_SCORE,PHOENIX_SCORE
185,2,2:20.0,,Defensive rebound by E. Bledsoe,48,43
186,2,2:11.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by I. Thomas),48,46
187,2,2:01.0,Detroit full timeout,,48,46
188,2,2:01.0,J. Smith enters the game for J. Jerebko,,48,46
189,2,1:51.0,J. Meeks makes 2-pt layup at rim (assist by D. Augustin),,50,46
190,2,1:36.0,,Personal block foul by K. Caldwell-Pope (drawn by E. Bledsoe),50,46
191,2,1:36.0,B. Jennings enters the game for K. Caldwell-Pope,,50,46
192,2,1:32.0,,I. Thomas misses 2-pt jump shot from 5 ft,50,46
193,2,1:31.0,,Offensive rebound by M. Morris,50,46
194,2,1:28.0,,M. Morris makes 2-pt layup from 1 ft,50,48
195,2,1:28.0,,Shooting foul by A. Drummond (drawn by M. Morris),50,48
196,2,1:28.0,,M. Morris makes free throw 1 of 1,50,49
197,2,1:09.0,Turnover by J. Smith (bad pass),,50,49
198,2,0:52.0,,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by M. Morris),50,52
199,2,0:44.0,Personal foul by E. Bledsoe (drawn by D. Augustin),,50,52
200,2,0:44.0,D. Augustin makes free throw 1 of 2,,51,52
201,2,0:44.0,D. Augustin misses free throw 2 of 2,,51,52
202,2,0:44.0,Offensive rebound by A. Drummond,,51,52
203,2,0:42.0,A. Drummond makes 2-pt layup from 1 ft,,53,52
204,2,0:34.0,,M. Morris misses 3-pt jump shot from 25 ft,53,52
205,2,0:33.0,,Offensive rebound by G. Dragić,53,52
206,2,0:29.0,,Turnover by G. Dragić (bad pass; steal by D. Augustin),53,52
207,2,0:26.0,D. Augustin makes 2-pt layup from 1 ft,,55,52
208,2,0:05.0,,E. Bledsoe misses 2-pt jump shot from 20 ft,55,52
209,2,0:04.0,Defensive rebound by J. Smith,,55,52
210,2,0:00.0,J. Smith misses 3-pt jump shot from 40 ft,,55,52
211,2,0:00.0,Offensive rebound by Team,,55,52
212,3,11:48.0,,Turnover by G. Dragić (bad pass; steal by K. Caldwell-Pope),55,52
213,3,11:36.0,J. Smith misses 2-pt dunk at rim,,55,52
214,3,11:35.0,Offensive rebound by K. Caldwell-Pope,,55,52
215,3,11:33.0,K. Caldwell-Pope makes 2-pt dunk at rim,,57,52
216,3,11:08.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),57,55
217,3,10:48.0,J. Smith makes 2-pt hook shot from 5 ft,,59,55
218,3,10:34.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Dragić),59,57
219,3,10:19.0,B. Jennings misses 2-pt jump shot from 10 ft,,59,57
220,3,10:18.0,,Defensive rebound by P. Tucker,59,57
221,3,10:09.0,,M. Morris misses 3-pt jump shot from 23 ft,59,57
222,3,10:08.0,Defensive rebound by C. Butler,,59,57
223,3,9:58.0,Turnover by J. Smith (bad pass),,59,57
224,3,9:49.0,,Offensive foul by G. Dragić (drawn by B. Jennings),59,57
225,3,9:49.0,,Turnover by G. Dragić (offensive foul),59,57
226,3,9:35.0,A. Drummond makes 2-pt layup from 1 ft (assist by B. Jennings),,61,57
227,3,9:13.0,,G. Dragić misses 3-pt jump shot from 24 ft,61,57
228,3,9:12.0,Defensive rebound by K. Caldwell-Pope,,61,57
229,3,9:02.0,C. Butler misses 3-pt jump shot from 24 ft,,61,57
230,3,9:02.0,,Defensive rebound by M. Plumlee,61,57
231,3,8:57.0,,Personal block foul by K. Caldwell-Pope (drawn by G. Dragić),61,57
232,3,8:43.0,,Shooting foul by C. Butler (drawn by P. Tucker),61,57
233,3,8:43.0,,P. Tucker makes free throw 1 of 2,61,58
234,3,8:43.0,,P. Tucker misses free throw 2 of 2,61,58
235,3,8:42.0,Defensive rebound by A. Drummond,,61,58
236,3,8:30.0,J. Smith misses 2-pt layup from 1 ft,,61,58
237,3,8:29.0,,Defensive rebound by P. Tucker,61,58
238,3,8:22.0,,P. Tucker misses 2-pt jump shot from 4 ft,61,58
239,3,8:21.0,,Offensive rebound by M. Plumlee,61,58
240,3,8:21.0,,M. Plumlee makes 2-pt dunk at rim,61,60
241,3,8:07.0,B. Jennings misses 2-pt jump shot from 16 ft,,61,60
242,3,8:06.0,,Defensive rebound by Team,61,60
243,3,8:06.0,Loose ball foul by A. Drummond (drawn by P. Tucker),,61,60
244,3,7:53.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,61,60
245,3,7:52.0,Defensive rebound by J. Smith,,61,60
246,3,7:41.0,Turnover by B. Jennings (bad pass; steal by G. Dragić),,61,60
247,3,7:37.0,,M. Morris makes 2-pt jump shot from 3 ft (assist by G. Dragić),61,62
248,3,7:17.0,Personal foul by G. Dragić (drawn by K. Caldwell-Pope),,61,62
249,3,7:08.0,C. Butler makes 2-pt jump shot from 17 ft (assist by B. Jennings),,63,62
250,3,6:41.0,,G. Dragić misses 3-pt jump shot from 24 ft,63,62
251,3,6:40.0,Defensive rebound by A. Drummond,,63,62
252,3,6:31.0,A. Drummond misses 2-pt dunk at rim,,63,62
253,3,6:30.0,,Defensive rebound by G. Dragić,63,62
254,3,6:25.0,,Turnover by E. Bledsoe (lost ball; steal by B. Jennings),63,62
255,3,6:14.0,Shooting foul by M. Morris (drawn by A. Drummond),,63,62
256,3,6:14.0,A. Drummond makes free throw 1 of 2,,64,62
257,3,6:14.0,A. Drummond makes free throw 2 of 2,,65,62
258,3,5:58.0,,Turnover by M. Morris (traveling),65,62
259,3,5:58.0,,Phoenix full timeout,65,62
260,3,5:58.0,J. Meeks enters the game for K. Caldwell-Pope,,65,62
261,3,5:37.0,J. Smith misses 2-pt hook shot from 4 ft,,65,62
262,3,5:34.0,,Defensive rebound by P. Tucker,65,62
263,3,5:24.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,65,62
264,3,5:23.0,Defensive rebound by J. Smith,,65,62
265,3,5:14.0,C. Butler misses 2-pt jump shot from 20 ft,,65,62
266,3,5:13.0,,Defensive rebound by M. Plumlee,65,62
267,3,4:56.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by M. Morris),65,65
268,3,4:31.0,B. Jennings misses 2-pt jump shot from 13 ft,,65,65
269,3,4:30.0,,Defensive rebound by M. Plumlee,65,65
270,3,4:22.0,,M. Morris misses 2-pt jump shot from 15 ft,65,65
271,3,4:20.0,Defensive rebound by A. Drummond,,65,65
272,3,4:09.0,C. Butler makes 2-pt jump shot from 17 ft,,67,65
273,3,4:03.0,,P. Tucker makes 2-pt layup from 2 ft,67,67
274,3,4:03.0,,Shooting foul by C. Butler (drawn by P. Tucker),67,67
275,3,4:03.0,,I. Thomas enters the game for E. Bledsoe,67,67
276,3,4:03.0,,A. Len enters the game for M. Plumlee,67,67
277,3,4:03.0,,P. Tucker makes free throw 1 of 1,67,68
278,3,3:56.0,Offensive foul by C. Butler (drawn by P. Tucker),,67,68
279,3,3:56.0,Turnover by C. Butler (offensive foul),,67,68
280,3,3:56.0,G. Monroe enters the game for A. Drummond,,67,68
281,3,3:56.0,K. Singler enters the game for C. Butler,,67,68
282,3,3:41.0,,G. Dragić misses 2-pt jump shot from 11 ft,67,68
283,3,3:41.0,Defensive rebound by J. Smith,,67,68
284,3,3:36.0,Shooting foul by A. Len (drawn by J. Meeks),,67,68
285,3,3:36.0,J. Meeks makes free throw 1 of 2,,68,68
286,3,3:36.0,J. Meeks makes free throw 2 of 2,,69,68
287,3,3:24.0,,Turnover by G. Dragić (bad pass; steal by K. Singler),69,68
288,3,3:15.0,J. Smith misses 2-pt jump shot from 21 ft,,69,68
289,3,3:14.0,,Defensive rebound by M. Morris,69,68
290,3,2:58.0,,M. Morris makes 2-pt jump shot from 14 ft,69,70
291,3,2:44.0,J. Meeks makes 2-pt jump shot from 14 ft,,71,70
292,3,2:26.0,,G. Dragić makes 2-pt layup from 2 ft,71,72
293,3,2:05.0,B. Jennings misses 3-pt jump shot from 24 ft,,71,72
294,3,2:04.0,Offensive rebound by Team,,71,72
295,3,2:03.0,Detroit full timeout,,71,72
296,3,2:03.0,,M. Morris enters the game for P. Tucker,71,72
297,3,2:03.0,,G. Green enters the game for G. Dragić,71,72
298,3,1:55.0,J. Meeks misses 2-pt jump shot from 19 ft,,71,72
299,3,1:54.0,,Defensive rebound by I. Thomas,71,72
300,3,1:33.0,,M. Morris makes 2-pt jump shot from 7 ft,71,74
301,3,1:17.0,Personal foul by I. Thomas (drawn by B. Jennings),,71,74
302,3,1:09.0,Turnover by J. Smith (bad pass),,71,74
303,3,0:53.0,,Shooting foul by J. Smith (drawn by M. Morris),71,74
304,3,0:53.0,,M. Morris makes free throw 1 of 2,71,75
305,3,0:53.0,,M. Morris makes free throw 2 of 2,71,76
306,3,0:36.0,Shooting foul by M. Morris (drawn by K. Singler),,71,76
307,3,0:36.0,K. Singler makes free throw 1 of 2,,72,76
308,3,0:36.0,K. Singler makes free throw 2 of 2,,73,76
309,3,0:16.0,,M. Morris misses 2-pt jump shot from 9 ft,73,76
310,3,0:15.0,Defensive rebound by G. Monroe,,73,76
311,3,0:02.0,B. Jennings misses 3-pt jump shot from 25 ft,,73,76
312,3,0:01.0,Offensive rebound by Team,,73,76
313,3,0:01.0,,Loose ball foul by A. Len (drawn by G. Monroe),73,76
314,3,0:01.0,G. Monroe makes free throw 1 of 2,,74,76
315,3,0:01.0,G. Monroe makes free throw 2 of 2,,75,76
316,3,0:00.0,,A. Len misses 3-pt jump shot from 41 ft,75,76
317,3,0:00.0,,Offensive rebound by Team,75,76
318,4,11:44.0,Turnover by D. Augustin (lost ball; steal by A. Len),,75,76
319,4,11:31.0,,Personal foul by D. Augustin (drawn by I. Thomas),75,76
320,4,11:18.0,,M. Morris makes 2-pt layup at rim,75,78
321,4,11:04.0,J. Smith makes 2-pt jump shot from 20 ft (assist by D. Augustin),,77,78
322,4,10:44.0,,I. Thomas misses 3-pt jump shot from 25 ft,77,78
323,4,10:43.0,Defensive rebound by J. Smith,,77,78
324,4,10:38.0,J. Meeks misses 2-pt layup from 1 ft (block by G. Green),,77,78
325,4,10:38.0,Offensive rebound by Team,,77,78
326,4,10:38.0,,P. Tucker enters the game for M. Morris,77,78
327,4,10:19.0,D. Augustin misses 3-pt jump shot from 25 ft,,77,78
328,4,10:18.0,,Defensive rebound by P. Tucker,77,78
329,4,10:09.0,,Personal foul by K. Singler (drawn by M. Morris),77,78
330,4,10:09.0,J. Jerebko enters the game for J. Smith,,77,78
331,4,10:04.0,,P. Tucker misses 3-pt jump shot from 25 ft,77,78
332,4,10:03.0,Defensive rebound by K. Singler,,77,78
333,4,9:46.0,Offensive foul by J. Jerebko (drawn by G. Green),,77,78
334,4,9:46.0,Turnover by J. Jerebko (offensive foul),,77,78
335,4,9:46.0,Violation by Team (delay of game),,77,78
336,4,9:37.0,,Offensive foul by A. Len (drawn by G. Monroe),77,78
337,4,9:37.0,,Turnover by A. Len (offensive foul),77,78
338,4,9:37.0,,M. Plumlee enters the game for A. Len,77,78
339,4,9:28.0,Personal foul by G. Green (drawn by J. Meeks),,77,78
340,4,9:21.0,J. Meeks makes 2-pt jump shot from 6 ft (assist by D. Augustin),,79,78
341,4,9:02.0,,Shooting foul by D. Augustin (drawn by I. Thomas),79,78
342,4,9:02.0,,I. Thomas makes free throw 1 of 2,79,79
343,4,9:02.0,K. Caldwell-Pope enters the game for J. Meeks,,79,79
344,4,9:02.0,,I. Thomas makes free throw 2 of 2,79,80
345,4,8:38.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,,82,80
346,4,8:12.0,,P. Tucker makes 2-pt jump shot from 5 ft,82,82
347,4,7:56.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,82,82
348,4,7:55.0,Offensive rebound by G. Monroe,,82,82
349,4,7:53.0,G. Monroe makes 2-pt layup from 2 ft,,84,82
350,4,7:36.0,,I. Thomas makes 3-pt jump shot from 24 ft,84,85
351,4,7:16.0,K. Singler misses 2-pt layup from 2 ft,,84,85
352,4,7:15.0,,Defensive rebound by M. Morris,84,85
353,4,7:09.0,,M. Morris makes 2-pt jump shot from 14 ft,84,87
354,4,7:08.0,Detroit full timeout,,84,87
355,4,7:08.0,A. Drummond enters the game for G. Monroe,,84,87
356,4,6:52.0,A. Drummond makes 2-pt dunk at rim (assist by D. Augustin),,86,87
357,4,6:36.0,,G. Green misses 2-pt jump shot from 17 ft,86,87
358,4,6:35.0,,Offensive rebound by P. Tucker,86,87
359,4,6:33.0,,P. Tucker makes 2-pt layup at rim,86,89
360,4,6:14.0,K. Singler makes 3-pt jump shot from 24 ft,,89,89
361,4,5:51.0,,G. Green misses 3-pt jump shot from 23 ft,89,89
362,4,5:49.0,Defensive rebound by K. Singler,,89,89
363,4,5:33.0,K. Caldwell-Pope makes 2-pt dunk at rim,,91,89
364,4,5:15.0,,I. Thomas misses 3-pt jump shot from 25 ft,91,89
365,4,5:14.0,Defensive rebound by A. Drummond,,91,89
366,4,5:13.0,Personal take foul by P. Tucker (drawn by D. Augustin),,91,89
367,4,5:13.0,Official timeout,,91,89
368,4,5:13.0,,G. Dragić enters the game for G. Green,91,89
369,4,5:13.0,,E. Bledsoe enters the game for M. Morris,91,89
370,4,5:13.0,J. Smith enters the game for J. Jerebko,,91,89
371,4,4:53.0,J. Smith misses 3-pt jump shot from 25 ft,,91,89
372,4,4:52.0,,Defensive rebound by E. Bledsoe,91,89
373,4,4:37.0,,Shooting foul by A. Drummond (drawn by E. Bledsoe),91,89
374,4,4:37.0,,E. Bledsoe makes free throw 1 of 2,91,90
375,4,4:37.0,B. Jennings enters the game for K. Singler,,91,90
376,4,4:37.0,,E. Bledsoe makes free throw 2 of 2,91,91
377,4,4:25.0,J. Smith makes 2-pt dunk at rim (assist by B. Jennings),,93,91
378,4,4:16.0,,Personal block foul by J. Smith (drawn by I. Thomas),93,91
379,4,4:16.0,,I. Thomas misses free throw 1 of 2,93,91
380,4,4:16.0,,Offensive rebound by Team,93,91
381,4,4:16.0,,I. Thomas makes free throw 2 of 2,93,92
382,4,3:59.0,Detroit full timeout,,93,92
383,4,3:58.0,Shooting foul by G. Dragić (drawn by K. Caldwell-Pope),,93,92
