,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
76,1,2:54.0,R. Jefferson makes 2-pt jump shot from 2 ft (assist by M. Ellis),,20,24
77,1,2:39.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),20,26
78,1,2:31.0,T. Chandler makes 2-pt dunk at rim (assist by D. Harris),,22,26
79,1,2:21.0,,LA Clippers full timeout,22,26
80,1,2:21.0,,S. Hawes enters the game for D. Jordan,22,26
81,1,2:21.0,R. Rondo enters the game for C. Parsons,,22,26
82,1,2:21.0,D. Nowitzki enters the game for M. Ellis,,22,26
83,1,2:10.0,,S. Hawes misses 3-pt jump shot from 24 ft,22,26
84,1,2:09.0,Defensive rebound by R. Rondo,,22,26
85,1,1:58.0,Turnover by D. Harris (bad pass; steal by J. Crawford),,22,26
86,1,1:58.0,,Personal foul by D. Harris (drawn by C. Paul),22,26
87,1,1:42.0,,M. Barnes misses 2-pt dunk at rim,22,26
88,1,1:40.0,Defensive rebound by D. Nowitzki,,22,26
89,1,1:35.0,T. Chandler misses 2-pt layup from 1 ft,,22,26
90,1,1:32.0,,Defensive rebound by B. Griffin,22,26
91,1,1:23.0,,J. Crawford makes 2-pt jump shot from 17 ft,22,28
92,1,1:04.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,22,28
93,1,1:02.0,Offensive rebound by T. Chandler,,22,28
94,1,0:51.0,D. Harris makes 2-pt dunk at rim (assist by R. Rondo),,24,28
95,1,0:39.0,,J. Crawford makes 2-pt jump shot from 15 ft (assist by C. Paul),24,30
96,1,0:32.0,,J. Farmar enters the game for C. Paul,24,30
97,1,0:32.0,,D. Jordan enters the game for B. Griffin,24,30
98,1,0:27.0,R. Jefferson misses 2-pt layup from 2 ft,,24,30
99,1,0:25.0,,Defensive rebound by D. Jordan,24,30
100,1,0:03.0,,M. Barnes misses 3-pt jump shot from 24 ft,24,30
101,1,0:00.0,Defensive rebound by D. Harris,,24,30
102,2,11:40.0,Turnover by R. Rondo (bad pass; steal by J. Crawford),,24,30
103,2,11:35.0,,J. Crawford makes 2-pt layup from 1 ft,24,32
104,2,11:26.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,24,32
105,2,11:24.0,Offensive rebound by A. Aminu,,24,32
106,2,11:21.0,J. Barea makes 2-pt layup from 1 ft (assist by A. Aminu),,26,32
107,2,11:10.0,,J. Crawford misses 3-pt jump shot from 25 ft,26,32
108,2,11:09.0,Defensive rebound by A. Aminu,,26,32
109,2,10:57.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),,28,32
110,2,10:43.0,,Turnover by J. Crawford (lost ball; steal by R. Rondo),28,32
111,2,10:41.0,Shooting foul by J. Farmar (drawn by D. Nowitzki),,28,32
112,2,10:41.0,,LA Clippers full timeout,28,32
113,2,10:41.0,D. Nowitzki makes free throw 1 of 2,,29,32
114,2,10:41.0,D. Nowitzki makes free throw 2 of 2,,30,32
115,2,10:25.0,,J. Crawford misses 3-pt jump shot from 25 ft,30,32
116,2,10:24.0,Defensive rebound by A. Aminu,,30,32
117,2,10:14.0,Personal foul by S. Hawes (drawn by D. Nowitzki),,30,32
118,2,10:04.0,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by R. Rondo),,32,32
119,2,9:45.0,,J. Farmar misses 3-pt jump shot from 25 ft,32,32
120,2,9:43.0,Defensive rebound by J. Barea,,32,32
121,2,9:37.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,32,32
122,2,9:35.0,,Defensive rebound by R. Bullock,32,32
123,2,9:28.0,,Personal foul by A. Aminu (drawn by D. Jordan),32,32
124,2,9:18.0,,Turnover by R. Bullock (bad pass; steal by J. Barea),32,32
125,2,9:00.0,J. Barea misses 2-pt jump shot from 17 ft,,32,32
126,2,8:59.0,,Defensive rebound by D. Jordan,32,32
127,2,8:59.0,,Personal foul by G. Smith (drawn by D. Jordan),32,32
128,2,8:59.0,,J. Redick enters the game for R. Bullock,32,32
129,2,8:49.0,,J. Farmar misses 3-pt jump shot from 25 ft,32,32
130,2,8:48.0,Defensive rebound by G. Smith,,32,32
131,2,8:36.0,Personal foul by J. Farmar (drawn by D. Nowitzki),,32,32
132,2,8:31.0,R. Rondo misses 2-pt layup from 2 ft,,32,32
133,2,8:29.0,,Defensive rebound by S. Hawes,32,32
134,2,8:23.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),32,34
135,2,8:10.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,32,34
136,2,8:09.0,,Defensive rebound by J. Farmar,32,34
137,2,8:06.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),32,36
138,2,8:05.0,Dallas full timeout,,32,36
139,2,8:05.0,C. Parsons enters the game for D. Nowitzki,,32,36
140,2,8:05.0,T. Chandler enters the game for R. Rondo,,32,36
141,2,8:05.0,M. Ellis enters the game for G. Smith,,32,36
142,2,8:05.0,C. Villanueva enters the game for A. Aminu,,32,36
143,2,7:48.0,Turnover by C. Villanueva (step out of bounds),,32,36
144,2,7:28.0,,J. Redick misses 3-pt jump shot from 26 ft,32,36
145,2,7:28.0,,Offensive rebound by Team,32,36
146,2,7:28.0,Loose ball foul by C. Villanueva (drawn by D. Jordan),,32,36
147,2,7:28.0,,B. Griffin enters the game for S. Hawes,32,36
148,2,7:18.0,,B. Griffin misses 2-pt jump shot from 20 ft,32,36
149,2,7:17.0,Defensive rebound by J. Barea,,32,36
150,2,7:03.0,M. Ellis makes 2-pt jump shot from 13 ft (assist by J. Barea),,34,36
151,2,6:42.0,,J. Crawford misses 2-pt jump shot from 18 ft,34,36
152,2,6:41.0,,Offensive rebound by D. Jordan,34,36
153,2,6:37.0,,J. Redick misses 2-pt jump shot from 21 ft,34,36
154,2,6:36.0,Defensive rebound by T. Chandler,,34,36
155,2,6:32.0,Personal foul by J. Farmar (drawn by J. Barea),,34,36
156,2,6:32.0,,C. Paul enters the game for J. Farmar,34,36
157,2,6:32.0,,M. Barnes enters the game for J. Crawford,34,36
158,2,6:24.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by M. Ellis),,37,36
159,2,6:07.0,,J. Redick makes 2-pt jump shot from 3 ft (assist by B. Griffin),37,38
160,2,5:56.0,C. Villanueva misses 3-pt jump shot from 26 ft,,37,38
161,2,5:56.0,Offensive rebound by Team,,37,38
162,2,5:56.0,,Loose ball foul by B. Griffin (drawn by T. Chandler),37,38
163,2,5:56.0,T. Chandler misses free throw 1 of 2,,37,38
164,2,5:56.0,Offensive rebound by Team,,37,38
165,2,5:56.0,T. Chandler makes free throw 2 of 2,,38,38
166,2,5:42.0,,M. Barnes misses 3-pt jump shot from 24 ft,38,38
167,2,5:42.0,,Offensive rebound by Team,38,38
168,2,5:42.0,Loose ball foul by C. Villanueva (drawn by D. Jordan),,38,38
169,2,5:35.0,,Turnover by D. Jordan (3 sec),38,38
170,2,5:17.0,C. Villanueva misses 3-pt jump shot from 23 ft,,38,38
171,2,5:16.0,,Defensive rebound by J. Redick,38,38
172,2,5:07.0,,M. Barnes misses 2-pt jump shot from 5 ft,38,38
173,2,5:06.0,Defensive rebound by C. Villanueva,,38,38
174,2,4:59.0,M. Ellis makes 2-pt layup from 2 ft (assist by J. Barea),,40,38
175,2,4:52.0,,M. Barnes makes 2-pt layup from 1 ft (assist by B. Griffin),40,40
176,2,4:42.0,C. Villanueva misses 3-pt jump shot from 24 ft,,40,40
177,2,4:39.0,,Defensive rebound by D. Jordan,40,40
178,2,4:36.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),40,42
179,2,4:18.0,J. Barea makes 2-pt layup from 1 ft,,42,42
180,2,3:52.0,,C. Paul makes 3-pt jump shot from 25 ft,42,45
181,2,3:31.0,J. Barea misses 3-pt jump shot from 25 ft,,42,45
182,2,3:29.0,,Defensive rebound by J. Redick,42,45
183,2,3:23.0,,B. Griffin misses 2-pt layup from 2 ft (block by T. Chandler),42,45
184,2,3:21.0,Defensive rebound by M. Ellis,,42,45
185,2,3:16.0,M. Ellis makes 2-pt jump shot from 3 ft,,44,45
186,2,3:16.0,Shooting foul by J. Redick (drawn by M. Ellis),,44,45
187,2,3:16.0,R. Rondo enters the game for J. Barea,,44,45
188,2,3:16.0,D. Nowitzki enters the game for C. Villanueva,,44,45
189,2,3:16.0,M. Ellis makes free throw 1 of 1,,45,45
190,2,3:15.0,,Technical foul by M. Barnes,45,45
191,2,3:15.0,Technical foul by R. Rondo,,45,45
192,2,2:55.0,,B. Griffin misses 2-pt hook shot from 3 ft,45,45
193,2,2:52.0,Defensive rebound by D. Nowitzki,,45,45
194,2,2:37.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,45,45
195,2,2:36.0,,Defensive rebound by D. Jordan,45,45
196,2,2:30.0,,C. Paul makes 2-pt jump shot from 10 ft,45,47
197,2,2:04.0,R. Rondo misses 3-pt jump shot from 23 ft,,45,47
198,2,2:02.0,,Defensive rebound by Team,45,47
199,2,2:02.0,Official timeout,,45,47
200,2,1:49.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by M. Barnes),45,49
201,2,1:29.0,M. Ellis makes 3-pt jump shot from 25 ft (assist by R. Rondo),,48,49
202,2,1:14.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by M. Barnes),48,52
203,2,0:58.0,M. Ellis misses 3-pt jump shot from 24 ft,,48,52
204,2,0:57.0,,Defensive rebound by D. Jordan,48,52
205,2,0:46.0,,C. Paul makes 2-pt jump shot from 15 ft,48,54
206,2,0:29.0,R. Rondo misses 2-pt layup from 2 ft,,48,54
207,2,0:28.0,Offensive rebound by T. Chandler,,48,54
208,2,0:25.0,T. Chandler misses 2-pt layup at rim,,48,54
209,2,0:23.0,,Defensive rebound by B. Griffin,48,54
210,2,0:16.0,,LA Clippers full timeout,48,54
211,2,0:16.0,,J. Crawford enters the game for D. Jordan,48,54
212,2,0:16.0,R. Jefferson enters the game for D. Nowitzki,,48,54
213,2,0:04.0,,M. Barnes makes 2-pt layup from 1 ft (assist by C. Paul),48,56
214,2,0:00.0,R. Rondo misses 3-pt jump shot from 27 ft,,48,56
215,2,0:00.0,Offensive rebound by Team,,48,56
216,3,11:44.0,Turnover by M. Ellis (bad pass),,48,56
217,3,11:29.0,,J. Redick misses 3-pt jump shot from 24 ft,48,56
218,3,11:28.0,Defensive rebound by T. Chandler,,48,56
219,3,11:16.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,48,56
220,3,11:14.0,,Defensive rebound by D. Jordan,48,56
221,3,10:59.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by M. Barnes),48,58
222,3,10:37.0,Turnover by C. Parsons (lost ball; steal by B. Griffin),,48,58
223,3,10:32.0,Technical foul by Team,,48,58
224,3,10:32.0,,C. Paul makes technical free throw,48,59
225,3,10:25.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),48,62
226,3,10:24.0,Dallas full timeout,,48,62
227,3,10:09.0,D. Nowitzki misses 2-pt jump shot from 11 ft,,48,62
228,3,10:07.0,,Defensive rebound by J. Redick,48,62
229,3,9:57.0,,C. Paul makes 2-pt jump shot from 14 ft,48,64
230,3,9:47.0,R. Rondo makes 2-pt jump shot from 16 ft,,50,64
231,3,9:26.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),50,66
232,3,9:13.0,M. Ellis misses 2-pt jump shot from 15 ft,,50,66
233,3,9:12.0,,Defensive rebound by J. Redick,50,66
234,3,9:06.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),50,68
235,3,9:06.0,,Shooting foul by R. Rondo (drawn by B. Griffin),50,68
236,3,9:06.0,,B. Griffin misses free throw 1 of 1,50,68
237,3,9:05.0,Defensive rebound by T. Chandler,,50,68
238,3,8:51.0,R. Rondo misses 3-pt jump shot from 23 ft,,50,68
239,3,8:49.0,,Defensive rebound by C. Paul,50,68
240,3,8:39.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),50,70
241,3,8:24.0,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by M. Ellis),,52,70
242,3,8:13.0,,C. Paul misses 3-pt jump shot from 24 ft,52,70
243,3,8:11.0,Defensive rebound by D. Nowitzki,,52,70
244,3,7:57.0,C. Parsons misses 2-pt jump shot from 3 ft (block by D. Jordan),,52,70
245,3,7:55.0,,Defensive rebound by M. Barnes,52,70
246,3,7:55.0,,Personal take foul by R. Rondo (drawn by C. Paul),52,70
247,3,7:55.0,D. Harris enters the game for R. Rondo,,52,70
248,3,7:49.0,,J. Redick misses 2-pt jump shot from 18 ft,52,70
249,3,7:47.0,Defensive rebound by D. Nowitzki,,52,70
250,3,7:35.0,Shooting foul by D. Jordan (drawn by C. Parsons),,52,70
251,3,7:35.0,C. Parsons makes free throw 1 of 2,,53,70
252,3,7:35.0,C. Parsons misses free throw 2 of 2,,53,70
253,3,7:33.0,,Defensive rebound by D. Jordan,53,70
254,3,7:19.0,,C. Paul misses 2-pt jump shot from 2 ft,53,70
255,3,7:18.0,Defensive rebound by D. Harris,,53,70
256,3,7:13.0,Personal foul by M. Barnes (drawn by D. Nowitzki),,53,70
257,3,7:05.0,C. Parsons misses 3-pt jump shot from 24 ft,,53,70
258,3,7:04.0,Offensive rebound by M. Ellis,,53,70
259,3,7:00.0,M. Ellis makes 2-pt jump shot from 3 ft,,55,70
260,3,6:41.0,,B. Griffin makes 2-pt jump shot from 18 ft,55,72
261,3,6:22.0,D. Nowitzki makes 2-pt layup from 1 ft (assist by M. Ellis),,57,72
262,3,6:08.0,,Personal foul by T. Chandler (drawn by B. Griffin),57,72
263,3,6:08.0,Technical foul by Team,,57,72
264,3,6:08.0,,C. Paul makes technical free throw,57,73
265,3,6:01.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),57,75
266,3,5:48.0,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by D. Harris),,59,75
267,3,5:37.0,,C. Paul makes 3-pt jump shot from 25 ft,59,78
268,3,5:23.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by M. Ellis),,62,78
269,3,5:02.0,,Shooting foul by T. Chandler (drawn by D. Jordan),62,78
270,3,5:02.0,,D. Jordan misses free throw 1 of 2,62,78
271,3,5:02.0,,Offensive rebound by Team,62,78
272,3,5:02.0,C. Villanueva enters the game for D. Nowitzki,,62,78
273,3,5:02.0,,D. Jordan misses free throw 2 of 2,62,78
274,3,5:00.0,Defensive rebound by T. Chandler,,62,78
275,3,4:54.0,D. Harris makes 2-pt layup at rim,,64,78
276,3,4:30.0,,J. Redick misses 3-pt jump shot from 23 ft,64,78
277,3,4:30.0,Defensive rebound by Team,,64,78
278,3,4:30.0,,Loose ball foul by D. Jordan (drawn by T. Chandler),64,78
279,3,4:30.0,G. Smith enters the game for T. Chandler,,64,78
280,3,4:30.0,,J. Crawford enters the game for M. Barnes,64,78
281,3,4:19.0,M. Ellis misses 2-pt jump shot from 17 ft,,64,78
282,3,4:18.0,Offensive rebound by G. Smith,,64,78
283,3,4:16.0,Turnover by G. Smith (lost ball; steal by C. Paul),,64,78
284,3,4:05.0,,Turnover by J. Crawford (traveling),64,78
285,3,3:57.0,Turnover by D. Harris (bad pass; steal by D. Jordan),,64,78
286,3,3:45.0,,C. Paul misses 2-pt jump shot from 17 ft,64,78
287,3,3:44.0,Defensive rebound by M. Ellis,,64,78
288,3,3:41.0,C. Parsons makes 2-pt dunk at rim (assist by M. Ellis),,66,78
289,3,3:41.0,,LA Clippers full timeout,66,78
290,3,3:30.0,,Personal block foul by M. Ellis (drawn by C. Paul),66,78
291,3,3:30.0,,C. Paul makes free throw 1 of 2,66,79
292,3,3:30.0,,C. Paul makes free throw 2 of 2,66,80
293,3,3:15.0,C. Parsons misses 2-pt jump shot from 15 ft,,66,80
294,3,3:13.0,,Defensive rebound by J. Crawford,66,80
295,3,3:09.0,,J. Redick misses 3-pt jump shot from 25 ft,66,80
296,3,3:08.0,,Offensive rebound by D. Jordan,66,80
297,3,3:07.0,,Shooting foul by D. Harris (drawn by J. Crawford),66,80
298,3,3:07.0,,J. Crawford makes free throw 1 of 2,66,81
299,3,3:07.0,,S. Hawes enters the game for B. Griffin,66,81
300,3,3:07.0,D. Nowitzki enters the game for G. Smith,,66,81
301,3,3:07.0,,J. Crawford makes free throw 2 of 2,66,82
302,3,2:59.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,66,82
303,3,2:57.0,,Defensive rebound by D. Jordan,66,82
304,3,2:51.0,,Personal foul by C. Parsons (drawn by D. Jordan),66,82
305,3,2:51.0,,D. Jordan misses free throw 1 of 2,66,82
306,3,2:51.0,,Offensive rebound by Team,66,82
307,3,2:51.0,R. Jefferson enters the game for C. Parsons,,66,82
308,3,2:51.0,,D. Jordan makes free throw 2 of 2,66,83
309,3,2:33.0,M. Ellis misses 3-pt jump shot from 25 ft,,66,83
310,3,2:31.0,,Defensive rebound by J. Crawford,66,83
311,3,2:16.0,,D. Jordan misses 2-pt dunk at rim,66,83
312,3,2:13.0,Defensive rebound by C. Villanueva,,66,83
313,3,2:05.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,66,83
314,3,2:03.0,,Defensive rebound by D. Jordan,66,83
315,3,1:52.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),66,85
316,3,1:41.0,Shooting foul by J. Crawford (drawn by C. Villanueva),,66,85
317,3,1:41.0,C. Villanueva misses free throw 1 of 2,,66,85
318,3,1:41.0,Offensive rebound by Team,,66,85
319,3,1:41.0,,M. Barnes enters the game for J. Redick,66,85
320,3,1:41.0,R. Rondo enters the game for M. Ellis,,66,85
321,3,1:41.0,C. Villanueva makes free throw 2 of 2,,67,85
322,3,1:25.0,,Turnover by M. Barnes (lost ball; steal by C. Villanueva),67,85
323,3,1:20.0,C. Villanueva misses 2-pt layup from 2 ft,,67,85
324,3,1:18.0,,Defensive rebound by S. Hawes,67,85
325,3,1:14.0,,Offensive foul by J. Crawford (drawn by R. Rondo),67,85
326,3,1:14.0,,Turnover by J. Crawford (offensive foul),67,85
327,3,1:01.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by R. Rondo),,69,85
328,3,0:37.0,,M. Barnes makes 3-pt jump shot from 26 ft (assist by S. Hawes),69,88
329,3,0:21.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by R. Rondo),,72,88
330,3,0:01.0,,C. Paul misses 2-pt jump shot from 15 ft,72,88
331,3,0:00.0,,Offensive rebound by Team,72,88
332,4,11:47.0,,S. Hawes makes 2-pt layup from 1 ft (assist by B. Griffin),72,90
333,4,11:32.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Jefferson),,75,90
334,4,11:14.0,,S. Hawes misses 2-pt jump shot from 8 ft,75,90
335,4,11:12.0,Defensive rebound by T. Chandler,,75,90
336,4,11:02.0,C. Villanueva makes 2-pt jump shot from 8 ft (assist by R. Rondo),,77,90
337,4,10:45.0,,B. Griffin makes 2-pt jump shot from 15 ft,77,92
338,4,10:24.0,C. Villanueva misses 3-pt jump shot from 25 ft,,77,92
339,4,10:22.0,,Defensive rebound by M. Barnes,77,92
340,4,10:14.0,,Shooting foul by C. Villanueva (drawn by J. Crawford),77,92
341,4,10:14.0,,J. Crawford makes free throw 1 of 2,77,93
342,4,10:14.0,D. Nowitzki enters the game for C. Villanueva,,77,93
343,4,10:14.0,,J. Crawford makes free throw 2 of 2,77,94
344,4,9:55.0,J. Barea misses 2-pt layup from 2 ft,,77,94
345,4,9:53.0,,Defensive rebound by S. Hawes,77,94
346,4,9:48.0,,S. Hawes misses 2-pt layup from 2 ft (block by T. Chandler),77,94
347,4,9:48.0,,Offensive rebound by B. Griffin,77,94
348,4,9:48.0,,B. Griffin makes 2-pt layup from 1 ft,77,96
349,4,9:48.0,,Shooting foul by R. Rondo (drawn by B. Griffin),77,96
350,4,9:48.0,,B. Griffin misses free throw 1 of 1,77,96
351,4,9:44.0,Defensive rebound by T. Chandler,,77,96
352,4,9:32.0,Turnover by J. Barea (bad pass; steal by S. Hawes),,77,96
353,4,9:18.0,,J. Farmar makes 2-pt jump shot from 20 ft,77,98
354,4,9:07.0,Personal foul by B. Griffin (drawn by D. Nowitzki),,77,98
355,4,8:53.0,Shooting foul by J. Farmar (drawn by D. Nowitzki),,77,98
356,4,8:53.0,Official timeout,,77,98
357,4,8:53.0,M. Ellis enters the game for R. Jefferson,,77,98
358,4,8:53.0,C. Parsons enters the game for J. Barea,,77,98
359,4,8:53.0,D. Nowitzki misses free throw 1 of 2,,77,98
360,4,8:53.0,Offensive rebound by Team,,77,98
361,4,8:53.0,D. Nowitzki makes free throw 2 of 2,,78,98
362,4,8:39.0,,Turnover by B. Griffin (bad pass; steal by M. Ellis),78,98
363,4,8:35.0,M. Ellis misses 2-pt layup from 1 ft,,78,98
364,4,8:31.0,,Defensive rebound by B. Griffin,78,98
365,4,8:27.0,,M. Barnes makes 2-pt layup from 2 ft (assist by J. Crawford),78,100
366,4,8:09.0,R. Rondo misses 2-pt jump shot from 17 ft,,78,100
367,4,8:07.0,Offensive rebound by Team,,78,100
368,4,8:00.0,C. Parsons misses 3-pt jump shot from 22 ft,,78,100
369,4,7:59.0,,Defensive rebound by M. Barnes,78,100
370,4,7:45.0,,J. Crawford makes 3-pt jump shot from 25 ft,78,103
371,4,7:30.0,R. Rondo misses 2-pt layup from 3 ft (block by S. Hawes),,78,103
372,4,7:28.0,Offensive rebound by R. Rondo,,78,103
373,4,7:24.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by R. Rondo),,80,103
374,4,7:08.0,,J. Farmar makes 3-pt jump shot from 26 ft (assist by J. Crawford),80,106
375,4,6:49.0,M. Ellis makes 3-pt jump shot from 25 ft (assist by R. Rondo),,83,106
376,4,6:24.0,,S. Hawes misses 3-pt jump shot from 23 ft,83,106
377,4,6:23.0,Defensive rebound by M. Ellis,,83,106
378,4,6:15.0,R. Rondo misses 2-pt layup from 3 ft (block by S. Hawes),,83,106
379,4,6:12.0,,Defensive rebound by S. Hawes,83,106
380,4,6:06.0,,LA Clippers full timeout,83,106
