,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
0,1,11:46.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,0,0
1,1,11:45.0,,Defensive rebound by S. Ibaka,0,0
2,1,11:30.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by K. Durant),0,3
3,1,11:15.0,C. Parsons misses 2-pt jump shot from 20 ft,,0,3
4,1,11:14.0,,Defensive rebound by A. Roberson,0,3
5,1,10:58.0,,S. Ibaka misses 2-pt jump shot from 16 ft,0,3
6,1,10:57.0,Defensive rebound by D. Nowitzki,,0,3
7,1,10:43.0,R. Rondo misses 2-pt jump shot from 19 ft,,0,3
8,1,10:42.0,,Defensive rebound by S. Ibaka,0,3
9,1,10:30.0,,A. Roberson misses 2-pt jump shot from 5 ft,0,3
10,1,10:29.0,Defensive rebound by C. Parsons,,0,3
11,1,10:23.0,C. Parsons makes 3-pt jump shot from 23 ft,,3,3
12,1,10:02.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Durant),3,5
13,1,9:52.0,R. Rondo misses 2-pt layup from 1 ft,,3,5
14,1,9:51.0,,Defensive rebound by K. Durant,3,5
15,1,9:43.0,,Turnover by K. Durant (lost ball; steal by M. Ellis),3,5
16,1,9:41.0,Offensive foul by C. Parsons (drawn by K. Durant),,3,5
17,1,9:41.0,Turnover by C. Parsons (offensive foul),,3,5
18,1,9:31.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by A. Roberson),3,8
19,1,9:20.0,D. Nowitzki misses 3-pt jump shot from 23 ft,,3,8
20,1,9:19.0,Offensive rebound by T. Chandler,,3,8
21,1,9:19.0,T. Chandler misses 2-pt tip-in from 2 ft,,3,8
22,1,9:17.0,,Defensive rebound by K. Durant,3,8
23,1,9:08.0,,Shooting foul by R. Rondo (drawn by S. Ibaka),3,8
24,1,9:08.0,,S. Ibaka makes free throw 1 of 2,3,9
25,1,9:08.0,,S. Ibaka makes free throw 2 of 2,3,10
26,1,8:57.0,Personal foul by A. Roberson (drawn by M. Ellis),,3,10
27,1,8:43.0,R. Rondo misses 2-pt jump shot from 16 ft,,3,10
28,1,8:42.0,,Defensive rebound by R. Westbrook,3,10
29,1,8:37.0,,R. Westbrook misses 2-pt layup at rim,3,10
30,1,8:36.0,Defensive rebound by C. Parsons,,3,10
31,1,8:30.0,M. Ellis makes 3-pt jump shot from 22 ft (assist by R. Rondo),,6,10
32,1,8:13.0,,R. Westbrook misses 2-pt jump shot from 15 ft,6,10
