,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
43,1,6:47.0,,Defensive rebound by P. Tucker,12,7
44,1,6:42.0,,P. Tucker makes 2-pt layup from 2 ft (assist by M. Morris),12,9
45,1,6:25.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by J. Redick),,14,9
46,1,6:11.0,,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),14,11
47,1,5:49.0,B. Griffin makes 2-pt layup at rim,,16,11
48,1,5:49.0,Shooting foul by M. Morris (drawn by B. Griffin),,16,11
49,1,5:49.0,,Phoenix full timeout,16,11
50,1,5:49.0,B. Griffin makes free throw 1 of 1,,17,11
51,1,5:36.0,,A. Goodwin makes 2-pt jump shot from 7 ft (assist by T. Warren),17,13
52,1,5:36.0,,Shooting block foul by J. Redick (drawn by A. Goodwin),17,13
53,1,5:36.0,,A. Goodwin misses free throw 1 of 1,17,13
54,1,5:36.0,Defensive rebound by B. Griffin,,17,13
55,1,5:23.0,D. Jordan makes 2-pt layup at rim (assist by B. Griffin),,19,13
56,1,5:08.0,,M. Morris makes 2-pt jump shot from 19 ft,19,15
57,1,4:52.0,J. Crawford enters the game for J. Redick,,19,15
58,1,4:44.0,B. Griffin makes 2-pt hook shot from 7 ft,,21,15
59,1,4:24.0,,P. Tucker makes 3-pt jump shot from 22 ft (assist by A. Goodwin),21,18
60,1,4:06.0,Personal foul by P. Tucker (drawn by B. Griffin),,21,18
61,1,4:06.0,,G. Green enters the game for A. Goodwin,21,18
62,1,4:06.0,,E. Barron enters the game for P. Tucker,21,18
63,1,4:01.0,Turnover by C. Paul (bad pass; steal by M. Morris),,21,18
64,1,4:01.0,Loose ball foul by C. Paul (drawn by M. Morris),,21,18
65,1,3:52.0,,T. Warren misses 2-pt jump shot from 5 ft,21,18
66,1,3:50.0,Defensive rebound by D. Jordan,,21,18
67,1,3:43.0,Personal foul by E. Barron (drawn by D. Jordan),,21,18
68,1,3:31.0,C. Paul makes 3-pt jump shot from 24 ft,,24,18
69,1,3:16.0,,M. Morris makes 2-pt jump shot from 16 ft (assist by E. Bledsoe),24,20
70,1,3:05.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,26,20
71,1,2:50.0,,T. Warren makes 2-pt jump shot from 4 ft (assist by E. Bledsoe),26,22
72,1,2:29.0,M. Barnes misses 3-pt jump shot from 23 ft,,26,22
73,1,2:28.0,,Defensive rebound by G. Green,26,22
74,1,2:21.0,,Turnover by G. Green (lost ball; steal by B. Griffin),26,22
75,1,2:17.0,Turnover by B. Griffin (bad pass),,26,22
76,1,2:17.0,LA Clippers full timeout,,26,22
77,1,2:17.0,H. Türkoğlu enters the game for M. Barnes,,26,22
78,1,2:04.0,,E. Bledsoe makes 2-pt jump shot from 3 ft,26,24
79,1,1:48.0,Shooting foul by T. Warren (drawn by D. Jordan),,26,24
80,1,1:48.0,D. Jordan makes 2-pt layup from 2 ft (assist by B. Griffin),,28,24
81,1,1:48.0,D. Jordan makes free throw 1 of 1,,29,24
82,1,1:36.0,,G. Green misses 3-pt jump shot from 25 ft,29,24
83,1,1:33.0,Defensive rebound by D. Jordan,,29,24
84,1,1:29.0,C. Paul makes 3-pt jump shot from 24 ft,,32,24
85,1,1:10.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,32,24
86,1,1:09.0,Defensive rebound by B. Griffin,,32,24
87,1,0:57.0,B. Griffin misses 2-pt jump shot from 21 ft,,32,24
88,1,0:55.0,,Defensive rebound by G. Green,32,24
89,1,0:39.0,,E. Barron makes 2-pt jump shot from 15 ft (assist by T. Warren),32,26
90,1,0:31.0,B. Griffin misses 2-pt jump shot from 21 ft,,32,26
91,1,0:29.0,,Defensive rebound by E. Bledsoe,32,26
92,1,0:12.0,,Turnover by E. Bledsoe (bad pass; steal by J. Crawford),32,26
93,1,0:02.0,J. Crawford misses 3-pt jump shot from 24 ft,,32,26
94,1,0:00.0,,Defensive rebound by M. Morris,32,26
95,2,11:44.0,,M. Morris misses 3-pt jump shot from 24 ft,32,26
96,2,11:42.0,Defensive rebound by H. Türkoğlu,,32,26
97,2,11:30.0,J. Crawford makes 2-pt jump shot from 20 ft,,34,26
98,2,11:08.0,,M. Morris misses 2-pt jump shot from 20 ft,34,26
99,2,11:06.0,Defensive rebound by G. Davis,,34,26
100,2,10:55.0,S. Hawes makes 2-pt jump shot from 3 ft (assist by J. Crawford),,36,26
101,2,10:46.0,,Turnover by J. McNeal (lost ball; steal by L. Hudson),36,26
102,2,10:41.0,L. Hudson makes 2-pt layup from 1 ft (assist by S. Hawes),,38,26
103,2,10:18.0,,G. Green makes 2-pt jump shot from 16 ft (assist by M. Morris),38,28
104,2,9:58.0,H. Türkoğlu misses 3-pt jump shot from 28 ft,,38,28
105,2,9:55.0,,Defensive rebound by E. Barron,38,28
106,2,9:39.0,,M. Morris makes 2-pt jump shot from 8 ft,38,30
107,2,9:21.0,J. Crawford misses 2-pt jump shot from 19 ft,,38,30
108,2,9:19.0,,Defensive rebound by M. Morris,38,30
109,2,9:07.0,,T. Warren makes 2-pt layup from 2 ft (assist by M. Morris),38,32
110,2,8:45.0,Personal block foul by J. McNeal (drawn by L. Hudson),,38,32
111,2,8:45.0,Official timeout,,38,32
112,2,8:45.0,,P. Tucker enters the game for T. Warren,38,32
113,2,8:45.0,,A. Goodwin enters the game for M. Morris,38,32
114,2,8:39.0,G. Davis makes 2-pt dunk at rim (assist by J. Crawford),,40,32
115,2,8:13.0,,J. McNeal misses 2-pt layup from 1 ft,40,32
116,2,8:11.0,,Offensive rebound by E. Barron,40,32
117,2,8:10.0,,E. Barron misses 2-pt layup from 1 ft,40,32
118,2,8:08.0,Defensive rebound by H. Türkoğlu,,40,32
119,2,7:51.0,L. Hudson makes 3-pt jump shot from 25 ft (assist by G. Davis),,43,32
120,2,7:36.0,,Offensive foul by A. Goodwin (drawn by J. Crawford),43,32
121,2,7:36.0,,Turnover by A. Goodwin (offensive foul),43,32
122,2,7:28.0,Offensive foul by G. Davis (drawn by A. Goodwin),,43,32
123,2,7:28.0,Turnover by G. Davis (offensive foul),,43,32
124,2,7:28.0,,E. Bledsoe enters the game for J. McNeal,43,32
125,2,7:12.0,,A. Goodwin misses 3-pt jump shot from 24 ft,43,32
126,2,7:10.0,,Offensive rebound by P. Tucker,43,32
127,2,7:08.0,,P. Tucker misses 2-pt layup from 2 ft (block by L. Hudson),43,32
128,2,7:08.0,,Offensive rebound by Team,43,32
129,2,7:08.0,J. Redick enters the game for H. Türkoğlu,,43,32
130,2,7:06.0,,A. Goodwin makes 2-pt layup from 1 ft (assist by G. Green),43,34
131,2,6:40.0,L. Hudson misses 2-pt jump shot from 5 ft,,43,34
132,2,6:38.0,Offensive rebound by L. Hudson,,43,34
133,2,6:36.0,S. Hawes makes 2-pt dunk at rim (assist by L. Hudson),,45,34
134,2,6:22.0,,Turnover by G. Green (lost ball),45,34
135,2,6:22.0,D. Jordan enters the game for G. Davis,,45,34
136,2,6:14.0,S. Hawes makes 3-pt jump shot from 25 ft (assist by L. Hudson),,48,34
137,2,6:06.0,Violation by J. Redick (kicked ball),,48,34
138,2,6:06.0,,Phoenix full timeout,48,34
139,2,6:06.0,,M. Morris enters the game for E. Barron,48,34
140,2,5:53.0,,M. Morris makes 2-pt dunk at rim (assist by E. Bledsoe),48,36
141,2,5:36.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,50,36
142,2,5:24.0,,Shooting foul by L. Hudson (drawn by E. Bledsoe),50,36
143,2,5:24.0,,E. Bledsoe makes free throw 1 of 2,50,37
144,2,5:24.0,C. Paul enters the game for J. Crawford,,50,37
145,2,5:24.0,M. Barnes enters the game for S. Hawes,,50,37
146,2,5:24.0,B. Griffin enters the game for L. Hudson,,50,37
147,2,5:24.0,,E. Bledsoe makes free throw 2 of 2,50,38
148,2,5:18.0,Shooting block foul by A. Goodwin (drawn by J. Redick),,50,38
149,2,5:18.0,J. Redick makes free throw 1 of 2,,51,38
150,2,5:18.0,J. Redick makes free throw 2 of 2,,52,38
151,2,5:04.0,,A. Goodwin misses 2-pt layup from 2 ft (block by D. Jordan),52,38
152,2,5:02.0,,Offensive rebound by A. Goodwin,52,38
153,2,4:59.0,,G. Green misses 3-pt jump shot from 24 ft,52,38
154,2,4:57.0,Defensive rebound by D. Jordan,,52,38
155,2,4:44.0,B. Griffin misses 2-pt jump shot from 19 ft,,52,38
156,2,4:42.0,Offensive rebound by D. Jordan,,52,38
157,2,4:38.0,C. Paul makes 3-pt jump shot from 25 ft,,55,38
158,2,4:23.0,,A. Goodwin makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),55,41
159,2,3:57.0,C. Paul makes 3-pt jump shot from 26 ft (assist by B. Griffin),,58,41
160,2,3:48.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,58,41
161,2,3:47.0,Defensive rebound by Team,,58,41
162,2,3:47.0,,T. Warren enters the game for G. Green,58,41
163,2,3:25.0,B. Griffin misses 2-pt jump shot from 20 ft,,58,41
164,2,3:23.0,,Defensive rebound by A. Goodwin,58,41
165,2,3:17.0,,Turnover by T. Warren (bad pass),58,41
166,2,2:55.0,M. Barnes misses 3-pt jump shot from 25 ft,,58,41
167,2,2:53.0,,Defensive rebound by M. Morris,58,41
168,2,2:46.0,,P. Tucker misses 3-pt jump shot from 24 ft,58,41
169,2,2:44.0,Defensive rebound by D. Jordan,,58,41
170,2,2:41.0,LA Clippers full timeout,,58,41
171,2,2:25.0,C. Paul misses 3-pt jump shot from 26 ft,,58,41
172,2,2:23.0,Offensive rebound by D. Jordan,,58,41
173,2,2:22.0,Shooting foul by M. Morris (drawn by D. Jordan),,58,41
174,2,2:22.0,D. Jordan misses free throw 1 of 2,,58,41
175,2,2:22.0,Offensive rebound by Team,,58,41
176,2,2:22.0,D. Jordan misses free throw 2 of 2,,58,41
177,2,2:22.0,Offensive rebound by M. Barnes,,58,41
178,2,2:09.0,C. Paul makes 2-pt jump shot from 14 ft,,60,41
179,2,1:48.0,,E. Bledsoe misses 2-pt jump shot from 5 ft,60,41
180,2,1:46.0,Defensive rebound by D. Jordan,,60,41
181,2,1:38.0,J. Redick makes 3-pt jump shot from 22 ft (assist by M. Barnes),,63,41
182,2,1:10.0,,M. Morris misses 2-pt jump shot from 15 ft,63,41
183,2,1:07.0,Defensive rebound by B. Griffin,,63,41
184,2,1:01.0,J. Redick makes 3-pt jump shot from 24 ft (assist by M. Barnes),,66,41
185,2,0:49.0,,Personal foul by C. Paul (drawn by E. Bledsoe),66,41
186,2,0:44.0,,A. Goodwin misses 2-pt jump shot from 6 ft,66,41
187,2,0:44.0,,Offensive rebound by M. Morris,66,41
188,2,0:44.0,,M. Morris makes 2-pt dunk at rim,66,43
189,2,0:38.0,C. Paul misses 2-pt jump shot from 15 ft,,66,43
190,2,0:35.0,,Defensive rebound by A. Goodwin,66,43
191,2,0:30.0,,E. Bledsoe misses 2-pt layup from 1 ft,66,43
192,2,0:27.0,Defensive rebound by M. Barnes,,66,43
193,2,0:05.0,B. Griffin misses 2-pt jump shot from 19 ft,,66,43
194,2,0:03.0,Offensive rebound by D. Jordan,,66,43
195,2,0:02.0,Personal foul by T. Warren (drawn by C. Paul),,66,43
196,2,0:02.0,,E. Barron enters the game for M. Morris,66,43
197,2,0:01.0,Shooting foul by P. Tucker (drawn by B. Griffin),,66,43
198,2,0:01.0,B. Griffin makes free throw 1 of 3,,67,43
199,2,0:01.0,B. Griffin makes free throw 2 of 3,,68,43
200,2,0:01.0,B. Griffin makes free throw 3 of 3,,69,43
201,3,11:34.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,69,43
202,3,11:31.0,Defensive rebound by M. Barnes,,69,43
203,3,11:12.0,M. Barnes misses 3-pt jump shot from 23 ft,,69,43
204,3,11:10.0,,Defensive rebound by E. Bledsoe,69,43
205,3,11:03.0,,M. Morris misses 3-pt jump shot from 24 ft,69,43
206,3,11:00.0,Defensive rebound by B. Griffin,,69,43
207,3,10:51.0,J. Redick makes 2-pt jump shot from 4 ft,,71,43
208,3,10:28.0,,A. Goodwin misses 2-pt jump shot from 19 ft,71,43
209,3,10:26.0,,Offensive rebound by T. Warren,71,43
210,3,10:23.0,,Turnover by M. Morris (bad pass; steal by M. Barnes),71,43
211,3,10:08.0,C. Paul misses 3-pt jump shot from 25 ft,,71,43
212,3,10:06.0,,Defensive rebound by M. Morris,71,43
213,3,9:58.0,,Shooting foul by D. Jordan (drawn by P. Tucker),71,43
214,3,9:58.0,,P. Tucker makes free throw 1 of 2,71,44
215,3,9:58.0,,P. Tucker makes free throw 2 of 2,71,45
216,3,9:48.0,Turnover by J. Redick (bad pass; steal by E. Bledsoe),,71,45
217,3,9:44.0,,Turnover by E. Bledsoe (lost ball; steal by C. Paul),71,45
218,3,9:38.0,J. Redick misses 3-pt jump shot from 23 ft,,71,45
219,3,9:36.0,Offensive rebound by Team,,71,45
220,3,9:36.0,,J. McNeal enters the game for E. Bledsoe,71,45
221,3,9:27.0,D. Jordan makes 2-pt layup from 1 ft (assist by C. Paul),,73,45
222,3,9:08.0,,Personal foul by B. Griffin (drawn by P. Tucker),73,45
223,3,9:03.0,,A. Goodwin makes 2-pt dunk at rim (assist by T. Warren),73,47
224,3,9:03.0,,Shooting foul by M. Barnes (drawn by A. Goodwin),73,47
225,3,9:03.0,,A. Goodwin misses free throw 1 of 1,73,47
226,3,9:03.0,Defensive rebound by B. Griffin,,73,47
227,3,8:50.0,C. Paul makes 2-pt jump shot from 7 ft,,75,47
228,3,8:43.0,,Turnover by J. McNeal (lost ball; steal by C. Paul),75,47
229,3,8:40.0,Shooting foul by M. Morris (drawn by M. Barnes),,75,47
230,3,8:40.0,M. Barnes makes free throw 1 of 2,,76,47
231,3,8:40.0,,E. Bledsoe enters the game for J. McNeal,76,47
232,3,8:40.0,M. Barnes misses free throw 2 of 2,,76,47
233,3,8:39.0,,Defensive rebound by M. Morris,76,47
234,3,8:26.0,,T. Warren misses 2-pt jump shot from 14 ft,76,47
235,3,8:24.0,,Offensive rebound by M. Morris,76,47
236,3,8:15.0,,M. Morris makes 2-pt layup from 1 ft,76,49
237,3,8:08.0,C. Paul makes 3-pt jump shot from 24 ft,,79,49
238,3,7:55.0,,E. Bledsoe makes 2-pt jump shot from 20 ft,79,51
239,3,7:34.0,M. Barnes misses 3-pt jump shot from 23 ft,,79,51
240,3,7:32.0,,Defensive rebound by E. Bledsoe,79,51
241,3,7:27.0,,Personal foul by C. Paul (drawn by E. Bledsoe),79,51
242,3,7:20.0,,M. Morris makes 2-pt jump shot from 14 ft,79,53
243,3,6:55.0,C. Paul misses 3-pt jump shot from 27 ft,,79,53
244,3,6:53.0,Offensive rebound by M. Barnes,,79,53
245,3,6:47.0,C. Paul makes 3-pt jump shot from 23 ft (assist by B. Griffin),,82,53
246,3,6:21.0,,P. Tucker makes 2-pt jump shot from 20 ft (assist by A. Goodwin),82,55
247,3,6:21.0,,Shooting foul by B. Griffin (drawn by P. Tucker),82,55
248,3,6:21.0,,P. Tucker misses free throw 1 of 1,82,55
249,3,6:20.0,Defensive rebound by B. Griffin,,82,55
250,3,6:07.0,J. Redick misses 3-pt jump shot from 25 ft,,82,55
251,3,6:06.0,,Defensive rebound by M. Morris,82,55
252,3,5:50.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,82,55
253,3,5:48.0,Defensive rebound by B. Griffin,,82,55
254,3,5:30.0,Turnover by D. Jordan (3 sec),,82,55
255,3,5:30.0,,Phoenix full timeout,82,55
256,3,5:30.0,J. Crawford enters the game for M. Barnes,,82,55
257,3,5:21.0,,T. Warren makes 2-pt hook shot from 8 ft (assist by E. Bledsoe),82,57
258,3,5:01.0,B. Griffin makes 2-pt layup from 1 ft (assist by J. Crawford),,84,57
259,3,4:40.0,,Shooting foul by D. Jordan (drawn by E. Bledsoe),84,57
260,3,4:40.0,,E. Bledsoe misses free throw 1 of 2,84,57
261,3,4:40.0,,Offensive rebound by Team,84,57
262,3,4:40.0,,E. Bledsoe misses free throw 2 of 2,84,57
263,3,4:39.0,Defensive rebound by D. Jordan,,84,57
264,3,4:25.0,J. Redick misses 2-pt jump shot from 17 ft,,84,57
265,3,4:24.0,,Defensive rebound by E. Bledsoe,84,57
266,3,4:02.0,,M. Morris misses 2-pt jump shot from 19 ft,84,57
267,3,3:59.0,Defensive rebound by J. Redick,,84,57
268,3,3:45.0,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),,86,57
269,3,3:19.0,,P. Tucker makes 2-pt jump shot from 20 ft,86,59
270,3,3:03.0,H. Türkoğlu enters the game for J. Redick,,86,59
271,3,3:03.0,L. Hudson enters the game for C. Paul,,86,59
272,3,3:03.0,,G. Green enters the game for M. Morris,86,59
273,3,3:03.0,,E. Barron enters the game for A. Goodwin,86,59
274,3,2:53.0,B. Griffin misses 2-pt jump shot from 16 ft,,86,59
275,3,2:52.0,Offensive rebound by Team,,86,59
276,3,2:52.0,Turnover by Team (shot clock),,86,59
277,3,2:52.0,LA Clippers full timeout,,86,59
278,3,2:40.0,,Turnover by P. Tucker (step out of bounds),86,59
279,3,2:25.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by B. Griffin),,89,59
280,3,2:07.0,,Turnover by G. Green (bad pass),89,59
281,3,1:52.0,Turnover by D. Jordan (bad pass; steal by E. Barron),,89,59
282,3,1:45.0,,G. Green makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),89,62
283,3,1:30.0,J. Crawford misses 3-pt jump shot from 24 ft,,89,62
284,3,1:30.0,Offensive rebound by Team,,89,62
285,3,1:30.0,,Loose ball foul by E. Barron (drawn by D. Jordan),89,62
286,3,1:30.0,G. Davis enters the game for D. Jordan,,89,62
287,3,1:30.0,S. Hawes enters the game for B. Griffin,,89,62
288,3,1:19.0,S. Hawes misses 3-pt jump shot from 25 ft,,89,62
289,3,1:16.0,,Defensive rebound by P. Tucker,89,62
290,3,1:08.0,,E. Barron misses 2-pt jump shot from 3 ft (block by S. Hawes),89,62
291,3,1:06.0,,Offensive rebound by E. Barron,89,62
292,3,1:03.0,,G. Green makes 3-pt jump shot from 23 ft (assist by E. Barron),89,65
293,3,0:46.0,S. Hawes makes 2-pt jump shot from 5 ft,,91,65
294,3,0:32.0,,E. Bledsoe makes 2-pt jump shot from 14 ft,91,67
295,3,0:12.0,Turnover by G. Davis (lost ball; steal by P. Tucker),,91,67
296,3,0:05.0,,E. Barron makes 3-pt jump shot from 23 ft (assist by T. Warren),91,70
297,3,0:00.0,J. Crawford misses 3-pt jump shot from 44 ft,,91,70
298,3,0:00.0,Offensive rebound by Team,,91,70
299,4,11:45.0,G. Davis misses 2-pt jump shot from 4 ft (block by E. Barron),,91,70
300,4,11:42.0,,Defensive rebound by G. Green,91,70
301,4,11:29.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),91,73
302,4,11:13.0,J. Crawford misses 2-pt jump shot from 19 ft,,91,73
303,4,11:11.0,,Defensive rebound by P. Tucker,91,73
304,4,11:07.0,,G. Green misses 3-pt jump shot from 25 ft,91,73
305,4,11:04.0,,Offensive rebound by P. Tucker,91,73
306,4,10:55.0,,G. Green makes 2-pt jump shot from 20 ft,91,75
307,4,10:39.0,L. Hudson makes 3-pt jump shot from 24 ft,,94,75
308,4,10:21.0,,T. Warren misses 2-pt jump shot from 12 ft,94,75
309,4,10:19.0,Defensive rebound by H. Türkoğlu,,94,75
310,4,10:13.0,J. Crawford misses 3-pt jump shot from 24 ft,,94,75
311,4,10:10.0,,Defensive rebound by P. Tucker,94,75
312,4,10:06.0,,P. Tucker makes 2-pt layup at rim (assist by E. Bledsoe),94,77
313,4,9:35.0,H. Türkoğlu misses 3-pt jump shot from 27 ft,,94,77
314,4,9:33.0,,Defensive rebound by E. Bledsoe,94,77
315,4,9:28.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,94,77
316,4,9:24.0,Defensive rebound by S. Hawes,,94,77
317,4,9:21.0,Shooting block foul by T. Warren (drawn by H. Türkoğlu),,94,77
318,4,9:21.0,H. Türkoğlu misses free throw 1 of 2,,94,77
319,4,9:21.0,Offensive rebound by Team,,94,77
320,4,9:21.0,H. Türkoğlu makes free throw 2 of 2,,95,77
321,4,9:09.0,,Shooting foul by H. Türkoğlu (drawn by E. Barron),95,77
322,4,9:09.0,,E. Barron makes free throw 1 of 2,95,78
323,4,9:09.0,,J. McNeal enters the game for E. Bledsoe,95,78
324,4,9:09.0,,E. Barron misses free throw 2 of 2,95,78
325,4,9:08.0,Defensive rebound by G. Davis,,95,78
326,4,8:55.0,Turnover by J. Crawford (lost ball; steal by T. Warren),,95,78
327,4,8:51.0,,G. Green makes 3-pt jump shot from 24 ft (assist by T. Warren),95,81
328,4,8:50.0,LA Clippers full timeout,,95,81
329,4,8:29.0,L. Hudson makes 3-pt jump shot from 24 ft (assist by H. Türkoğlu),,98,81
330,4,8:14.0,,T. Warren misses 2-pt jump shot from 17 ft,98,81
331,4,8:12.0,Defensive rebound by J. Crawford,,98,81
332,4,7:59.0,G. Davis misses 2-pt hook shot from 4 ft,,98,81
333,4,7:57.0,,Defensive rebound by G. Green,98,81
334,4,7:45.0,,Shooting foul by H. Türkoğlu (drawn by P. Tucker),98,81
335,4,7:45.0,,P. Tucker makes free throw 1 of 2,98,82
336,4,7:45.0,,P. Tucker misses free throw 2 of 2,98,82
337,4,7:44.0,Defensive rebound by H. Türkoğlu,,98,82
338,4,7:29.0,S. Hawes misses 2-pt jump shot from 6 ft,,98,82
339,4,7:28.0,,Defensive rebound by P. Tucker,98,82
340,4,7:15.0,,J. McNeal misses 2-pt jump shot from 9 ft,98,82
341,4,7:11.0,Defensive rebound by L. Hudson,,98,82
342,4,7:00.0,S. Hawes makes 2-pt jump shot from 12 ft (assist by L. Hudson),,100,82
343,4,6:45.0,,Shooting foul by S. Hawes (drawn by J. McNeal),100,82
344,4,6:45.0,,J. McNeal makes free throw 1 of 2,100,83
345,4,6:45.0,,A. Goodwin enters the game for P. Tucker,100,83
346,4,6:45.0,,J. McNeal makes free throw 2 of 2,100,84
347,4,6:30.0,H. Türkoğlu makes 3-pt jump shot from 22 ft (assist by G. Davis),,103,84
348,4,6:18.0,,Personal foul by J. Crawford (drawn by G. Green),103,84
349,4,6:06.0,,Turnover by A. Goodwin (bad pass; steal by J. Crawford),103,84
350,4,5:55.0,J. Crawford misses 3-pt jump shot from 25 ft,,103,84
351,4,5:53.0,,Defensive rebound by Team,103,84
352,4,5:53.0,Official timeout,,103,84
353,4,5:43.0,,A. Goodwin makes 2-pt layup from 2 ft,103,86
354,4,5:43.0,,Shooting foul by S. Hawes (drawn by A. Goodwin),103,86
355,4,5:43.0,,A. Goodwin makes free throw 1 of 1,103,87
356,4,5:29.0,Shooting foul by T. Warren (drawn by H. Türkoğlu),,103,87
357,4,5:29.0,H. Türkoğlu misses free throw 1 of 3,,103,87
358,4,5:29.0,Offensive rebound by Team,,103,87
359,4,5:29.0,H. Türkoğlu makes free throw 2 of 3,,104,87
360,4,5:29.0,J. Hamilton enters the game for G. Davis,,104,87
361,4,5:29.0,H. Türkoğlu makes free throw 3 of 3,,105,87
362,4,5:16.0,,E. Barron makes 3-pt jump shot from 24 ft (assist by A. Goodwin),105,90
363,4,5:06.0,Turnover by L. Hudson (bad pass; steal by J. McNeal),,105,90
364,4,5:01.0,,Shooting foul by S. Hawes (drawn by A. Goodwin),105,90
365,4,5:01.0,,A. Goodwin makes free throw 1 of 2,105,91
366,4,5:01.0,,A. Goodwin makes free throw 2 of 2,105,92
367,4,4:47.0,Shooting foul by E. Barron (drawn by S. Hawes),,105,92
368,4,4:47.0,S. Hawes makes free throw 1 of 2,,106,92
369,4,4:47.0,S. Hawes makes free throw 2 of 2,,107,92
370,4,4:41.0,,Turnover by A. Goodwin (bad pass; steal by J. Hamilton),107,92
371,4,4:29.0,H. Türkoğlu misses 3-pt jump shot from 24 ft,,107,92
372,4,4:27.0,,Defensive rebound by E. Barron,107,92
373,4,4:13.0,,J. McNeal makes 2-pt jump shot from 6 ft,107,94
374,4,3:56.0,J. Crawford makes 2-pt jump shot from 14 ft,,109,94
375,4,3:40.0,,Turnover by A. Goodwin (bad pass; steal by J. Crawford),109,94
376,4,3:28.0,Turnover by S. Hawes (lost ball; steal by J. McNeal),,109,94
