,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
41,1,7:30.0,,Defensive rebound by G. Dieng,7,3
42,1,7:25.0,,T. Young makes 2-pt layup from 1 ft (assist by Z. LaVine),7,5
43,1,7:25.0,,Shooting foul by D. Green (drawn by T. Young),7,5
44,1,7:25.0,,T. Young makes free throw 1 of 1,7,6
45,1,7:09.0,K. Thompson makes 2-pt layup at rim,,9,6
46,1,6:53.0,,C. Brewer misses 2-pt layup from 1 ft,9,6
47,1,6:52.0,Defensive rebound by F. Ezeli,,9,6
48,1,6:43.0,D. Green misses 3-pt jump shot from 25 ft,,9,6
49,1,6:42.0,,Defensive rebound by A. Wiggins,9,6
50,1,6:27.0,,C. Brewer misses 3-pt jump shot from 24 ft,9,6
51,1,6:26.0,,Offensive rebound by T. Young,9,6
52,1,6:19.0,,Z. LaVine misses 3-pt jump shot from 23 ft,9,6
53,1,6:18.0,Defensive rebound by K. Thompson,,9,6
54,1,6:08.0,K. Thompson misses 2-pt jump shot from 7 ft,,9,6
55,1,6:07.0,Offensive rebound by F. Ezeli,,9,6
56,1,6:06.0,F. Ezeli misses 2-pt layup from 1 ft,,9,6
57,1,6:05.0,,Defensive rebound by G. Dieng,9,6
58,1,5:58.0,,C. Brewer misses 2-pt layup from 1 ft,9,6
59,1,5:57.0,Defensive rebound by D. Green,,9,6
60,1,5:43.0,K. Thompson misses 3-pt jump shot from 23 ft,,9,6
61,1,5:42.0,Offensive rebound by S. Curry,,9,6
62,1,5:42.0,Golden State full timeout,,9,6
63,1,5:42.0,,S. Muhammad enters the game for C. Brewer,9,6
64,1,5:36.0,K. Thompson misses 2-pt layup from 1 ft (block by G. Dieng),,9,6
65,1,5:35.0,Offensive rebound by F. Ezeli,,9,6
66,1,5:32.0,K. Thompson makes 2-pt layup at rim (assist by S. Curry),,11,6
67,1,5:12.0,,A. Wiggins makes 2-pt jump shot from 12 ft (assist by T. Young),11,8
68,1,4:59.0,Turnover by K. Thompson (bad pass; steal by Z. LaVine),,11,8
69,1,4:51.0,,Shooting foul by F. Ezeli (drawn by G. Dieng),11,8
70,1,4:51.0,,G. Dieng makes free throw 1 of 2,11,9
71,1,4:51.0,,C. Brewer enters the game for Z. LaVine,11,9
72,1,4:51.0,S. Livingston enters the game for H. Barnes,,11,9
73,1,4:51.0,A. Iguodala enters the game for K. Thompson,,11,9
74,1,4:51.0,,G. Dieng makes free throw 2 of 2,11,10
75,1,4:38.0,S. Curry makes 2-pt jump shot from 20 ft (assist by S. Livingston),,13,10
76,1,4:17.0,,S. Muhammad misses 2-pt layup at rim (block by F. Ezeli),13,10
77,1,4:15.0,Defensive rebound by A. Iguodala,,13,10
78,1,4:07.0,S. Curry makes 2-pt jump shot from 12 ft (assist by D. Green),,15,10
79,1,3:53.0,,Turnover by S. Muhammad (lost ball; steal by A. Iguodala),15,10
80,1,3:42.0,A. Iguodala misses 3-pt jump shot from 24 ft,,15,10
81,1,3:41.0,Offensive rebound by Team,,15,10
82,1,3:41.0,,Loose ball foul by T. Young (drawn by D. Green),15,10
83,1,3:35.0,S. Curry makes 2-pt layup at rim,,17,10
84,1,3:32.0,,Minnesota full timeout,17,10
85,1,3:14.0,,A. Wiggins makes 2-pt jump shot from 16 ft (assist by C. Brewer),17,12
86,1,3:00.0,A. Iguodala makes 2-pt jump shot from 4 ft,,19,12
87,1,2:44.0,,S. Muhammad misses 3-pt jump shot from 24 ft,19,12
88,1,2:43.0,Defensive rebound by S. Curry,,19,12
89,1,2:37.0,S. Curry misses 2-pt layup from 1 ft,,19,12
90,1,2:35.0,,Defensive rebound by A. Wiggins,19,12
91,1,2:30.0,,Turnover by A. Wiggins (bad pass; steal by D. Green),19,12
92,1,2:25.0,Turnover by S. Curry (discontinued dribble),,19,12
93,1,2:09.0,,Turnover by A. Wiggins (bad pass; steal by S. Curry),19,12
94,1,2:05.0,A. Iguodala makes 2-pt layup at rim (assist by S. Curry),,21,12
95,1,1:53.0,,S. Muhammad makes 2-pt layup at rim (assist by A. Wiggins),21,14
96,1,1:40.0,Turnover by S. Curry (bad pass; steal by C. Brewer),,21,14
97,1,1:35.0,,S. Muhammad makes 2-pt dunk at rim (assist by C. Brewer),21,16
98,1,1:14.0,Turnover by D. Green (bad pass; steal by C. Brewer),,21,16
99,1,1:13.0,,Personal foul by S. Curry (drawn by C. Brewer),21,16
100,1,1:13.0,,Z. LaVine enters the game for A. Wiggins,21,16
101,1,1:13.0,M. Speights enters the game for F. Ezeli,,21,16
102,1,1:13.0,L. Barbosa enters the game for S. Curry,,21,16
103,1,1:01.0,,Z. LaVine makes 2-pt jump shot from 19 ft,21,18
104,1,0:55.0,Shooting foul by C. Brewer (drawn by S. Livingston),,21,18
105,1,0:55.0,S. Livingston makes free throw 1 of 2,,22,18
106,1,0:55.0,S. Livingston makes free throw 2 of 2,,23,18
107,1,0:41.0,,Turnover by T. Young (bad pass; steal by S. Livingston),23,18
108,1,0:36.0,L. Barbosa makes 2-pt layup at rim (assist by S. Livingston),,25,18
109,1,0:22.0,,S. Muhammad makes 2-pt dunk at rim (assist by G. Dieng),25,20
110,1,0:03.0,S. Livingston misses 2-pt jump shot from 16 ft,,25,20
111,1,0:02.0,Offensive rebound by A. Iguodala,,25,20
112,1,0:00.0,A. Iguodala misses 3-pt jump shot from 25 ft,,25,20
113,1,0:00.0,Offensive rebound by Team,,25,20
114,2,11:44.0,,A. Bennett misses 2-pt jump shot from 20 ft,25,20
115,2,11:43.0,,Offensive rebound by C. Brewer,25,20
116,2,11:42.0,,C. Brewer misses 2-pt jump shot from 5 ft,25,20
117,2,11:40.0,Defensive rebound by S. Livingston,,25,20
118,2,11:21.0,M. Speights misses 2-pt layup from 1 ft,,25,20
119,2,11:20.0,Offensive rebound by M. Speights,,25,20
120,2,11:20.0,M. Speights makes 2-pt tip-in from 1 ft,,27,20
121,2,11:09.0,Offensive charge foul by S. Muhammad (drawn by M. Speights),,27,20
122,2,11:09.0,,Turnover by S. Muhammad (offensive foul),27,20
123,2,10:50.0,M. Speights misses 2-pt layup from 1 ft,,27,20
124,2,10:49.0,,Defensive rebound by T. Young,27,20
125,2,10:32.0,,A. Bennett misses 2-pt jump shot from 13 ft,27,20
126,2,10:31.0,,Offensive rebound by C. Brewer,27,20
127,2,10:30.0,,C. Brewer misses 2-pt layup from 1 ft,27,20
128,2,10:29.0,,Offensive rebound by S. Muhammad,27,20
129,2,10:29.0,,Shooting foul by H. Barnes (drawn by S. Muhammad),27,20
130,2,10:29.0,,S. Muhammad makes free throw 1 of 2,27,21
131,2,10:29.0,,S. Muhammad makes free throw 2 of 2,27,22
132,2,10:20.0,A. Iguodala makes 2-pt jump shot from 21 ft (assist by L. Barbosa),,29,22
133,2,10:06.0,,Z. LaVine makes 2-pt jump shot from 6 ft,29,24
134,2,9:50.0,S. Livingston makes 2-pt jump shot from 14 ft,,31,24
135,2,9:39.0,,A. Bennett makes 2-pt jump shot from 20 ft (assist by Z. LaVine),31,26
136,2,9:24.0,Turnover by M. Speights (lost ball; steal by C. Brewer),,31,26
137,2,9:19.0,,Z. LaVine misses 2-pt layup at rim,31,26
138,2,9:17.0,Defensive rebound by H. Barnes,,31,26
139,2,9:07.0,L. Barbosa misses 3-pt jump shot from 24 ft,,31,26
140,2,9:06.0,,Defensive rebound by Z. LaVine,31,26
141,2,8:54.0,,Turnover by T. Young (bad pass; steal by S. Livingston),31,26
142,2,8:48.0,A. Iguodala misses 2-pt layup at rim,,31,26
143,2,8:47.0,Offensive rebound by S. Livingston,,31,26
144,2,8:37.0,Turnover by S. Livingston (bad pass; steal by Z. LaVine),,31,26
145,2,8:33.0,,Turnover by C. Brewer (bad pass; steal by S. Livingston),31,26
146,2,8:28.0,A. Iguodala misses 2-pt layup from 1 ft,,31,26
147,2,8:26.0,,Defensive rebound by T. Young,31,26
148,2,8:17.0,,A. Bennett makes 2-pt dunk at rim (assist by Z. LaVine),31,28
149,2,8:00.0,L. Barbosa misses 2-pt jump shot from 4 ft (block by A. Bennett),,31,28
150,2,7:59.0,Offensive rebound by S. Livingston,,31,28
151,2,7:55.0,Shooting foul by T. Young (drawn by M. Speights),,31,28
152,2,7:55.0,Golden State full timeout,,31,28
153,2,7:55.0,K. Thompson enters the game for L. Barbosa,,31,28
154,2,7:55.0,,R. Hummel enters the game for T. Young,31,28
155,2,7:55.0,,A. Wiggins enters the game for S. Muhammad,31,28
156,2,7:55.0,M. Speights makes free throw 1 of 2,,32,28
157,2,7:55.0,M. Speights makes free throw 2 of 2,,33,28
158,2,7:42.0,,Z. LaVine misses 2-pt dunk at rim,33,28
159,2,7:40.0,Defensive rebound by A. Iguodala,,33,28
160,2,7:34.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,36,28
161,2,7:10.0,,A. Bennett misses 2-pt jump shot from 5 ft,36,28
162,2,7:09.0,,Offensive rebound by R. Hummel,36,28
163,2,7:09.0,,R. Hummel misses 2-pt tip-in at rim,36,28
164,2,7:08.0,,Offensive rebound by C. Brewer,36,28
165,2,7:07.0,,C. Brewer makes 2-pt layup from 1 ft,36,30
166,2,6:46.0,H. Barnes misses 2-pt jump shot from 13 ft,,36,30
167,2,6:45.0,,Defensive rebound by Z. LaVine,36,30
168,2,6:41.0,F. Ezeli enters the game for M. Speights,,36,30
169,2,6:38.0,,A. Wiggins makes 2-pt layup at rim (assist by C. Brewer),36,32
170,2,6:17.0,Turnover by S. Livingston (lost ball; steal by C. Brewer),,36,32
171,2,6:12.0,,Z. LaVine makes 2-pt dunk at rim,36,34
172,2,6:02.0,Offensive foul by F. Ezeli (drawn by A. Bennett),,36,34
173,2,6:02.0,Turnover by F. Ezeli (offensive foul),,36,34
174,2,6:02.0,S. Curry enters the game for S. Livingston,,36,34
175,2,5:53.0,,Turnover by Z. LaVine (bad pass; steal by A. Iguodala),36,34
176,2,5:41.0,S. Curry misses 3-pt jump shot from 24 ft,,36,34
177,2,5:40.0,,Defensive rebound by A. Bennett,36,34
178,2,5:31.0,,A. Bennett misses 2-pt jump shot from 21 ft,36,34
179,2,5:29.0,Defensive rebound by Team,,36,34
180,2,5:29.0,,Minnesota full timeout,36,34
181,2,5:14.0,K. Thompson misses 3-pt jump shot from 24 ft,,36,34
182,2,5:12.0,Offensive rebound by H. Barnes,,36,34
183,2,5:02.0,A. Iguodala misses 2-pt jump shot from 17 ft,,36,34
184,2,5:01.0,,Defensive rebound by A. Bennett,36,34
185,2,4:37.0,,A. Wiggins misses 2-pt jump shot from 17 ft,36,34
186,2,4:36.0,Defensive rebound by F. Ezeli,,36,34
187,2,4:26.0,Shooting foul by A. Wiggins (drawn by F. Ezeli),,36,34
188,2,4:26.0,F. Ezeli makes free throw 1 of 2,,37,34
189,2,4:26.0,D. Green enters the game for A. Iguodala,,37,34
190,2,4:26.0,F. Ezeli misses free throw 2 of 2,,37,34
191,2,4:26.0,,Defensive rebound by A. Bennett,37,34
192,2,4:15.0,,Turnover by Z. LaVine (lost ball; steal by D. Green),37,34
193,2,4:12.0,Shooting foul by A. Wiggins (drawn by D. Green),,37,34
194,2,4:12.0,D. Green makes free throw 1 of 2,,38,34
195,2,4:12.0,D. Green makes free throw 2 of 2,,39,34
196,2,4:07.0,,Minnesota full timeout,39,34
197,2,4:07.0,,G. Dieng enters the game for A. Bennett,39,34
198,2,4:07.0,,T. Young enters the game for R. Hummel,39,34
199,2,3:50.0,,Z. LaVine misses 2-pt jump shot from 19 ft,39,34
200,2,3:49.0,Defensive rebound by H. Barnes,,39,34
201,2,3:41.0,D. Green misses 2-pt jump shot from 4 ft,,39,34
202,2,3:40.0,Offensive rebound by F. Ezeli,,39,34
203,2,3:39.0,F. Ezeli makes 2-pt dunk at rim,,41,34
204,2,3:12.0,,G. Dieng misses 2-pt jump shot from 14 ft,41,34
205,2,3:11.0,Defensive rebound by S. Curry,,41,34
206,2,3:01.0,K. Thompson misses 2-pt jump shot from 4 ft,,41,34
207,2,2:59.0,Offensive rebound by D. Green,,41,34
208,2,2:59.0,D. Green makes 2-pt tip-in at rim,,43,34
209,2,2:33.0,,Z. LaVine misses 2-pt jump shot from 20 ft,43,34
210,2,2:32.0,Defensive rebound by D. Green,,43,34
211,2,2:29.0,Turnover by D. Green (bad pass; steal by C. Brewer),,43,34
212,2,2:27.0,,Shooting foul by K. Thompson (drawn by C. Brewer),43,34
213,2,2:27.0,Golden State full timeout,,43,34
214,2,2:27.0,B. Rush enters the game for H. Barnes,,43,34
215,2,2:27.0,M. Speights enters the game for F. Ezeli,,43,34
216,2,2:27.0,,C. Brewer misses free throw 1 of 2,43,34
217,2,2:27.0,,Offensive rebound by Team,43,34
218,2,2:27.0,,C. Brewer makes free throw 2 of 2,43,35
219,2,2:13.0,S. Curry makes 2-pt jump shot from 16 ft,,45,35
220,2,1:50.0,,T. Young misses 2-pt jump shot from 16 ft,45,35
221,2,1:48.0,,Offensive rebound by Z. LaVine,45,35
222,2,1:37.0,,Turnover by Z. LaVine (bad pass; steal by S. Curry),45,35
223,2,1:32.0,S. Curry misses 3-pt jump shot from 24 ft,,45,35
224,2,1:30.0,,Defensive rebound by G. Dieng,45,35
225,2,1:22.0,,Turnover by G. Dieng (bad pass; steal by B. Rush),45,35
226,2,1:13.0,D. Green misses 3-pt jump shot from 24 ft,,45,35
227,2,1:12.0,,Defensive rebound by Z. LaVine,45,35
228,2,0:55.0,,A. Wiggins makes 2-pt jump shot from 14 ft,45,37
229,2,0:40.0,K. Thompson makes 3-pt jump shot from 22 ft (assist by S. Curry),,48,37
230,2,0:22.0,,G. Dieng makes 2-pt dunk at rim (assist by C. Brewer),48,39
231,2,0:09.0,S. Curry misses 3-pt jump shot from 24 ft,,48,39
232,2,0:08.0,,Defensive rebound by G. Dieng,48,39
233,2,0:01.0,,T. Young misses 2-pt jump shot from 7 ft,48,39
234,2,0:00.0,Defensive rebound by M. Speights,,48,39
235,3,11:37.0,,C. Brewer makes 2-pt jump shot from 16 ft (assist by G. Dieng),48,41
236,3,11:18.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,50,41
237,3,11:02.0,,Turnover by Z. LaVine (step out of bounds),50,41
238,3,10:41.0,K. Thompson misses 2-pt layup from 2 ft,,50,41
239,3,10:40.0,,Defensive rebound by C. Brewer,50,41
240,3,10:34.0,,Shooting foul by S. Curry (drawn by C. Brewer),50,41
241,3,10:34.0,,C. Brewer makes free throw 1 of 2,50,42
242,3,10:34.0,,C. Brewer misses free throw 2 of 2,50,42
243,3,10:34.0,Defensive rebound by D. Green,,50,42
244,3,10:12.0,S. Curry makes 2-pt jump shot from 19 ft (assist by D. Green),,52,42
245,3,9:53.0,,C. Brewer makes 2-pt layup from 1 ft (assist by G. Dieng),52,44
246,3,9:32.0,Shooting foul by C. Brewer (drawn by K. Thompson),,52,44
247,3,9:32.0,K. Thompson makes free throw 1 of 2,,53,44
248,3,9:32.0,K. Thompson makes free throw 2 of 2,,54,44
249,3,9:24.0,,C. Brewer misses 2-pt jump shot from 20 ft,54,44
250,3,9:21.0,Defensive rebound by D. Green,,54,44
251,3,9:15.0,S. Curry makes 2-pt layup at rim (assist by H. Barnes),,56,44
252,3,9:01.0,,G. Dieng misses 2-pt hook shot from 4 ft,56,44
253,3,9:00.0,Defensive rebound by D. Green,,56,44
254,3,8:43.0,D. Green misses 2-pt jump shot from 10 ft,,56,44
255,3,8:42.0,,Defensive rebound by G. Dieng,56,44
256,3,8:33.0,,A. Wiggins misses 2-pt jump shot from 15 ft,56,44
257,3,8:32.0,,Offensive rebound by T. Young,56,44
258,3,8:31.0,,T. Young makes 2-pt layup from 1 ft,56,46
259,3,8:19.0,S. Curry makes 2-pt jump shot from 14 ft,,58,46
260,3,8:01.0,,A. Wiggins makes 2-pt jump shot from 19 ft (assist by G. Dieng),58,48
261,3,7:40.0,S. Curry misses 2-pt layup at rim (block by G. Dieng),,58,48
262,3,7:38.0,,Defensive rebound by A. Wiggins,58,48
263,3,7:34.0,,C. Brewer makes 2-pt dunk at rim (assist by A. Wiggins),58,50
264,3,7:05.0,Turnover by D. Green (lost ball; steal by T. Young),,58,50
265,3,6:59.0,,C. Brewer misses 3-pt jump shot from 22 ft,58,50
266,3,6:58.0,Defensive rebound by D. Green,,58,50
267,3,6:50.0,M. Speights enters the game for F. Ezeli,,58,50
268,3,6:50.0,H. Barnes makes 2-pt jump shot from 21 ft (assist by S. Curry),,60,50
269,3,6:44.0,,Minnesota full timeout,60,50
270,3,6:22.0,,Turnover by A. Wiggins (lost ball; steal by D. Green),60,50
271,3,6:13.0,H. Barnes misses 3-pt jump shot from 23 ft,,60,50
272,3,6:13.0,,Defensive rebound by G. Dieng,60,50
273,3,6:01.0,,Shooting foul by M. Speights (drawn by T. Young),60,50
274,3,6:01.0,,T. Young misses free throw 1 of 2,60,50
275,3,6:01.0,,Offensive rebound by Team,60,50
276,3,6:01.0,A. Iguodala enters the game for H. Barnes,,60,50
277,3,6:01.0,,T. Young makes free throw 2 of 2,60,51
278,3,5:51.0,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Curry),,62,51
279,3,5:37.0,,T. Young makes 3-pt jump shot from 23 ft (assist by Z. LaVine),62,54
280,3,5:21.0,S. Curry misses 3-pt jump shot from 23 ft,,62,54
281,3,5:20.0,Offensive rebound by D. Green,,62,54
282,3,5:17.0,D. Green misses 2-pt layup from 2 ft,,62,54
283,3,5:16.0,,Defensive rebound by T. Young,62,54
284,3,5:13.0,,Z. LaVine misses 2-pt jump shot from 6 ft (block by M. Speights),62,54
285,3,5:12.0,,Offensive rebound by Team,62,54
286,3,5:12.0,,S. Muhammad enters the game for C. Brewer,62,54
287,3,5:12.0,S. Livingston enters the game for K. Thompson,,62,54
288,3,5:07.0,,T. Young makes 2-pt jump shot from 13 ft (assist by A. Wiggins),62,56
289,3,4:55.0,Shooting foul by Z. LaVine (drawn by D. Green),,62,56
290,3,4:55.0,D. Green makes free throw 1 of 2,,63,56
291,3,4:55.0,,A. Bennett enters the game for G. Dieng,63,56
292,3,4:55.0,D. Green makes free throw 2 of 2,,64,56
293,3,4:43.0,,A. Wiggins misses 2-pt jump shot from 17 ft,64,56
294,3,4:42.0,Defensive rebound by D. Green,,64,56
295,3,4:30.0,A. Iguodala misses 3-pt jump shot from 24 ft,,64,56
296,3,4:29.0,Offensive rebound by M. Speights,,64,56
297,3,4:29.0,M. Speights makes 2-pt tip-in at rim,,66,56
298,3,4:13.0,,Turnover by Z. LaVine (bad pass; steal by S. Livingston),66,56
299,3,4:06.0,S. Curry makes 3-pt jump shot from 25 ft (assist by S. Livingston),,69,56
300,3,4:04.0,,Minnesota full timeout,69,56
301,3,3:48.0,,T. Young misses 2-pt layup from 3 ft (block by D. Green),69,56
302,3,3:48.0,Defensive rebound by S. Curry,,69,56
303,3,3:36.0,D. Green misses 2-pt jump shot from 8 ft,,69,56
304,3,3:36.0,Offensive rebound by M. Speights,,69,56
305,3,3:35.0,M. Speights makes 2-pt tip-in from 2 ft,,71,56
306,3,3:14.0,,Z. LaVine misses 2-pt jump shot from 21 ft,71,56
307,3,3:13.0,Defensive rebound by M. Speights,,71,56
308,3,3:05.0,D. Green makes 2-pt layup from 1 ft (assist by A. Iguodala),,73,56
309,3,3:03.0,,Minnesota full timeout,73,56
310,3,2:48.0,,A. Wiggins misses 2-pt jump shot from 14 ft,73,56
311,3,2:47.0,Defensive rebound by M. Speights,,73,56
312,3,2:41.0,D. Green misses 3-pt jump shot from 26 ft,,73,56
313,3,2:40.0,,Defensive rebound by Team,73,56
314,3,2:30.0,,A. Bennett misses 2-pt jump shot from 17 ft,73,56
315,3,2:29.0,Defensive rebound by D. Green,,73,56
316,3,2:20.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Livingston),,75,56
317,3,1:57.0,,Shooting foul by M. Speights (drawn by A. Wiggins),75,56
318,3,1:57.0,,A. Wiggins makes free throw 1 of 2,75,57
319,3,1:57.0,,R. Hummel enters the game for T. Young,75,57
320,3,1:57.0,,A. Wiggins makes free throw 2 of 2,75,58
321,3,1:44.0,Turnover by S. Curry (bad pass; steal by A. Bennett),,75,58
322,3,1:40.0,,S. Muhammad misses 2-pt jump shot from 8 ft (block by S. Curry),75,58
323,3,1:39.0,,Offensive rebound by Team,75,58
324,3,1:39.0,,C. Brewer enters the game for Z. LaVine,75,58
325,3,1:26.0,,S. Muhammad makes 2-pt jump shot from 21 ft,75,60
326,3,1:12.0,,Offensive charge foul by M. Speights (drawn by C. Brewer),75,60
327,3,1:12.0,Turnover by M. Speights (offensive foul),,75,60
328,3,1:12.0,H. Barnes enters the game for D. Green,,75,60
329,3,1:01.0,,Shooting foul by S. Curry (drawn by A. Wiggins),75,60
330,3,1:01.0,,A. Wiggins misses free throw 1 of 2,75,60
331,3,1:01.0,,Offensive rebound by Team,75,60
332,3,1:01.0,,A. Wiggins makes free throw 2 of 2,75,61
333,3,0:50.0,S. Livingston makes 2-pt jump shot from 14 ft,,77,61
334,3,0:43.0,,Shooting foul by S. Livingston (drawn by S. Muhammad),77,61
335,3,0:43.0,,S. Muhammad makes free throw 1 of 2,77,62
336,3,0:43.0,,S. Muhammad makes free throw 2 of 2,77,63
337,3,0:32.0,S. Curry misses 3-pt jump shot from 24 ft,,77,63
338,3,0:30.0,Offensive rebound by A. Iguodala,,77,63
339,3,0:13.0,S. Livingston makes 2-pt jump shot from 14 ft,,79,63
340,3,0:03.0,,C. Brewer misses 2-pt jump shot from 12 ft,79,63
341,3,0:00.0,,Offensive rebound by A. Wiggins,79,63
342,3,0:00.0,,A. Wiggins misses 2-pt tip-in from 2 ft,79,63
343,3,0:00.0,,Offensive rebound by R. Hummel,79,63
344,4,11:42.0,S. Livingston misses 2-pt jump shot from 8 ft,,79,63
345,4,11:40.0,,Defensive rebound by A. Bennett,79,63
346,4,11:28.0,,A. Wiggins misses 2-pt jump shot from 14 ft,79,63
347,4,11:27.0,Defensive rebound by H. Barnes,,79,63
348,4,11:18.0,M. Speights misses 2-pt jump shot from 12 ft,,79,63
349,4,11:17.0,,Defensive rebound by A. Bennett,79,63
350,4,11:05.0,,A. Bennett misses 2-pt jump shot from 17 ft,79,63
351,4,11:04.0,,Offensive rebound by A. Wiggins,79,63
352,4,11:04.0,,A. Wiggins makes 2-pt tip-in at rim,79,65
353,4,10:48.0,S. Livingston makes 2-pt layup at rim (assist by A. Iguodala),,81,65
354,4,10:32.0,,Turnover by C. Brewer (bad pass; steal by M. Speights),81,65
355,4,10:25.0,Shooting foul by A. Bennett (drawn by K. Thompson),,81,65
356,4,10:25.0,K. Thompson makes free throw 1 of 2,,82,65
357,4,10:25.0,,Z. LaVine enters the game for C. Brewer,82,65
358,4,10:25.0,,G. Dieng enters the game for A. Bennett,82,65
359,4,10:25.0,K. Thompson makes free throw 2 of 2,,83,65
360,4,10:15.0,,Shooting foul by M. Speights (drawn by S. Muhammad),83,65
361,4,10:15.0,,S. Muhammad makes free throw 1 of 2,83,66
362,4,10:15.0,F. Ezeli enters the game for M. Speights,,83,66
363,4,10:15.0,,S. Muhammad makes free throw 2 of 2,83,67
364,4,9:59.0,K. Thompson makes 2-pt jump shot from 8 ft (assist by S. Livingston),,85,67
365,4,9:43.0,,Z. LaVine misses 2-pt jump shot from 9 ft,85,67
366,4,9:41.0,,Offensive rebound by S. Muhammad,85,67
367,4,9:40.0,,S. Muhammad misses 2-pt layup from 2 ft,85,67
368,4,9:39.0,Defensive rebound by F. Ezeli,,85,67
369,4,9:28.0,S. Livingston makes 2-pt layup at rim (assist by K. Thompson),,87,67
370,4,9:01.0,,Turnover by R. Hummel (lost ball; steal by H. Barnes),87,67
371,4,8:56.0,H. Barnes makes 2-pt jump shot from 6 ft,,89,67
372,4,8:40.0,,Shooting foul by F. Ezeli (drawn by A. Wiggins),89,67
373,4,8:40.0,,Minnesota full timeout,89,67
374,4,8:40.0,,C. Budinger enters the game for S. Muhammad,89,67
375,4,8:40.0,,A. Wiggins misses free throw 1 of 2,89,67
376,4,8:40.0,,Offensive rebound by Team,89,67
377,4,8:40.0,,A. Wiggins makes free throw 2 of 2,89,68
378,4,8:23.0,Turnover by S. Livingston (bad pass; steal by Z. LaVine),,89,68
379,4,8:17.0,,A. Wiggins makes 2-pt dunk at rim (assist by Z. LaVine),89,70
380,4,8:02.0,Turnover by F. Ezeli (lost ball; steal by R. Hummel),,89,70
381,4,7:56.0,,C. Budinger misses 2-pt jump shot from 20 ft,89,70
382,4,7:55.0,Defensive rebound by H. Barnes,,89,70
383,4,7:29.0,F. Ezeli makes 2-pt jump shot from 15 ft (assist by K. Thompson),,91,70
