,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
101,2,10:27.0,,Personal foul by M. Harkless (drawn by J. Johnson),29,33
102,2,10:15.0,,Turnover by J. Johnson (lost ball; steal by M. Harkless),29,33
103,2,10:11.0,M. Harkless makes 2-pt jump shot from 3 ft,,31,33
104,2,10:11.0,Shooting foul by G. Vásquez (drawn by M. Harkless),,31,33
105,2,10:11.0,E. Fournier enters the game for B. Gordon,,31,33
106,2,10:11.0,,T. Ross enters the game for J. Johnson,31,33
107,2,10:11.0,,K. Lowry enters the game for G. Vásquez,31,33
108,2,10:11.0,M. Harkless makes free throw 1 of 1,,32,33
109,2,10:00.0,,Shooting block foul by E. Payton (drawn by K. Lowry),32,33
110,2,10:00.0,,K. Lowry misses free throw 1 of 2,32,33
111,2,10:00.0,,Offensive rebound by Team,32,33
112,2,10:00.0,,K. Lowry makes free throw 2 of 2,32,34
113,2,9:47.0,Turnover by K. O'Quinn (bad pass; steal by L. Williams),,32,34
114,2,9:43.0,,L. Williams makes 2-pt layup from 1 ft,32,36
115,2,9:28.0,Personal foul by K. Lowry (drawn by M. Harkless),,32,36
116,2,9:28.0,,A. Johnson enters the game for P. Patterson,32,36
117,2,9:20.0,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),,34,36
118,2,9:00.0,,Personal foul by M. Harkless (drawn by T. Ross),34,36
119,2,8:51.0,,L. Williams makes 2-pt jump shot from 17 ft,34,38
120,2,8:44.0,Orlando full timeout,,34,38
121,2,8:44.0,V. Oladipo enters the game for M. Harkless,,34,38
122,2,8:28.0,E. Payton misses 2-pt jump shot from 6 ft,,34,38
123,2,8:27.0,,Defensive rebound by Team,34,38
124,2,8:19.0,,Shooting foul by K. O'Quinn (drawn by A. Johnson),34,38
125,2,8:19.0,,A. Johnson misses free throw 1 of 2,34,38
126,2,8:19.0,,Offensive rebound by Team,34,38
127,2,8:19.0,,A. Johnson makes free throw 2 of 2,34,39
128,2,8:00.0,C. Frye misses 2-pt jump shot from 20 ft,,34,39
129,2,7:58.0,,Defensive rebound by T. Ross,34,39
130,2,7:46.0,T. Harris enters the game for E. Payton,,34,39
131,2,7:40.0,,T. Ross misses 3-pt jump shot from 26 ft,34,39
132,2,7:39.0,Defensive rebound by K. O'Quinn,,34,39
133,2,7:38.0,Turnover by K. O'Quinn (lost ball; steal by K. Lowry),,34,39
134,2,7:35.0,,Personal foul by E. Fournier (drawn by L. Williams),34,39
135,2,7:35.0,,L. Williams misses free throw 1 of 2,34,39
136,2,7:35.0,,Offensive rebound by Team,34,39
137,2,7:35.0,,L. Williams makes free throw 2 of 2,34,40
138,2,7:10.0,V. Oladipo makes 2-pt jump shot from 20 ft,,36,40
139,2,6:56.0,,T. Hansbrough misses 2-pt jump shot from 3 ft,36,40
140,2,6:55.0,,Offensive rebound by T. Hansbrough,36,40
141,2,6:52.0,,T. Hansbrough makes 2-pt jump shot from 2 ft,36,42
142,2,6:43.0,Orlando full timeout,,36,42
143,2,6:43.0,,J. Valančiūnas enters the game for L. Williams,36,42
144,2,6:43.0,,G. Vásquez enters the game for T. Hansbrough,36,42
145,2,6:43.0,B. Gordon enters the game for E. Fournier,,36,42
146,2,6:43.0,N. Vučević enters the game for K. O'Quinn,,36,42
147,2,6:40.0,Personal foul by A. Johnson (drawn by V. Oladipo),,36,42
148,2,6:33.0,Shooting foul by T. Ross (drawn by N. Vučević),,36,42
149,2,6:33.0,N. Vučević misses free throw 1 of 2,,36,42
150,2,6:33.0,Offensive rebound by Team,,36,42
151,2,6:33.0,N. Vučević misses free throw 2 of 2,,36,42
152,2,6:33.0,,Defensive rebound by A. Johnson,36,42
153,2,6:18.0,,Turnover by G. Vásquez (bad pass; steal by N. Vučević),36,42
154,2,6:09.0,T. Harris makes 2-pt layup from 2 ft (assist by N. Vučević),,38,42
155,2,5:58.0,,J. Valančiūnas misses 2-pt jump shot from 4 ft,38,42
156,2,5:57.0,,Offensive rebound by Team,38,42
157,2,5:43.0,,T. Ross misses 2-pt jump shot from 8 ft (block by T. Harris),38,42
158,2,5:41.0,Defensive rebound by N. Vučević,,38,42
159,2,5:32.0,T. Harris makes 2-pt jump shot from 3 ft,,40,42
160,2,5:17.0,,A. Johnson misses 2-pt layup from 2 ft (block by N. Vučević),40,42
161,2,5:17.0,Defensive rebound by N. Vučević,,40,42
162,2,5:17.0,K. O'Quinn enters the game for C. Frye,,40,42
163,2,5:17.0,,L. Fields enters the game for T. Ross,40,42
164,2,5:01.0,N. Vučević misses 2-pt jump shot from 16 ft,,40,42
165,2,5:01.0,Offensive rebound by Team,,40,42
166,2,5:01.0,,Loose ball foul by L. Fields (drawn by T. Harris),40,42
167,2,5:01.0,T. Harris makes free throw 1 of 2,,41,42
168,2,5:01.0,,P. Patterson enters the game for A. Johnson,41,42
169,2,5:01.0,T. Harris makes free throw 2 of 2,,42,42
170,2,4:44.0,,P. Patterson misses 3-pt jump shot from 25 ft,42,42
171,2,4:43.0,,Offensive rebound by L. Fields,42,42
172,2,4:37.0,,Turnover by Team (shot clock),42,42
173,2,4:27.0,V. Oladipo misses 3-pt jump shot from 26 ft,,42,42
174,2,4:26.0,,Defensive rebound by J. Valančiūnas,42,42
175,2,4:15.0,,G. Vásquez misses 2-pt layup from 1 ft,42,42
176,2,4:14.0,,Offensive rebound by L. Fields,42,42
177,2,4:05.0,,K. Lowry misses 3-pt jump shot from 26 ft,42,42
178,2,4:04.0,Defensive rebound by T. Harris,,42,42
179,2,3:55.0,T. Harris makes 2-pt jump shot from 5 ft,,44,42
180,2,3:50.0,,Toronto full timeout,44,42
181,2,3:50.0,,L. Williams enters the game for K. Lowry,44,42
182,2,3:34.0,,G. Vásquez misses 2-pt jump shot from 17 ft,44,42
183,2,3:33.0,Defensive rebound by K. O'Quinn,,44,42
184,2,3:15.0,B. Gordon makes 2-pt jump shot from 17 ft (assist by V. Oladipo),,46,42
185,2,3:03.0,,Shooting foul by T. Harris (drawn by J. Valančiūnas),46,42
186,2,3:03.0,,J. Valančiūnas makes free throw 1 of 2,46,43
187,2,3:03.0,,J. Valančiūnas makes free throw 2 of 2,46,44
188,2,2:47.0,Turnover by N. Vučević (bad pass),,46,44
189,2,2:27.0,,Turnover by L. Williams (traveling),46,44
190,2,2:07.0,B. Gordon makes 2-pt jump shot from 15 ft (assist by T. Harris),,48,44
191,2,1:46.0,,J. Valančiūnas misses 2-pt jump shot from 5 ft (block by K. O'Quinn),48,44
192,2,1:44.0,Defensive rebound by B. Gordon,,48,44
193,2,1:36.0,B. Gordon makes 2-pt jump shot from 22 ft,,50,44
194,2,1:22.0,,L. Fields misses 2-pt hook shot from 5 ft,50,44
195,2,1:20.0,Defensive rebound by K. O'Quinn,,50,44
196,2,0:59.0,V. Oladipo misses 3-pt jump shot from 27 ft,,50,44
197,2,0:58.0,,Defensive rebound by J. Valančiūnas,50,44
198,2,0:49.0,,G. Vásquez misses 3-pt jump shot from 26 ft,50,44
199,2,0:48.0,,Offensive rebound by J. Valančiūnas,50,44
200,2,0:44.0,,Toronto full timeout,50,44
201,2,0:36.0,,L. Williams misses 3-pt jump shot from 27 ft,50,44
202,2,0:35.0,Defensive rebound by N. Vučević,,50,44
203,2,0:21.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by T. Harris),,52,44
204,2,0:01.0,,P. Patterson misses 3-pt jump shot from 26 ft,52,44
205,2,0:00.0,Defensive rebound by T. Harris,,52,44
206,3,11:47.0,T. Harris misses 2-pt jump shot from 15 ft,,52,44
207,3,11:46.0,,Defensive rebound by J. Valančiūnas,52,44
208,3,11:25.0,,K. Lowry makes 2-pt jump shot from 11 ft,52,46
209,3,11:14.0,Offensive foul by V. Oladipo (drawn by K. Lowry),,52,46
210,3,11:14.0,Turnover by V. Oladipo (offensive foul),,52,46
211,3,11:00.0,,K. Lowry makes 3-pt jump shot from 22 ft (assist by T. Ross),52,49
212,3,10:38.0,B. Gordon misses 3-pt jump shot from 25 ft,,52,49
213,3,10:37.0,,Defensive rebound by T. Ross,52,49
214,3,10:30.0,,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),52,51
215,3,10:29.0,Orlando full timeout,,52,51
216,3,10:12.0,N. Vučević misses 2-pt jump shot from 10 ft,,52,51
217,3,10:11.0,,Defensive rebound by K. Lowry,52,51
218,3,10:03.0,,Personal foul by V. Oladipo (drawn by K. Lowry),52,51
219,3,9:54.0,,T. Ross misses 3-pt jump shot from 25 ft,52,51
220,3,9:53.0,Defensive rebound by N. Vučević,,52,51
221,3,9:42.0,V. Oladipo makes 2-pt jump shot from 19 ft,,54,51
222,3,9:26.0,,Offensive foul by K. Lowry (drawn by V. Oladipo),54,51
223,3,9:26.0,,Turnover by K. Lowry (offensive foul),54,51
224,3,9:05.0,N. Vučević misses 2-pt jump shot from 15 ft,,54,51
225,3,9:04.0,,Defensive rebound by L. Fields,54,51
226,3,8:54.0,,A. Johnson makes 2-pt hook shot from 6 ft (assist by K. Lowry),54,53
227,3,8:39.0,N. Vučević misses 2-pt hook shot from 3 ft,,54,53
228,3,8:39.0,,Defensive rebound by K. Lowry,54,53
229,3,8:24.0,,T. Ross misses 3-pt jump shot from 25 ft,54,53
230,3,8:23.0,Defensive rebound by B. Gordon,,54,53
231,3,8:00.0,V. Oladipo misses 2-pt layup from 3 ft,,54,53
232,3,7:59.0,Offensive rebound by N. Vučević,,54,53
233,3,7:57.0,N. Vučević makes 2-pt dunk at rim,,56,53
234,3,7:40.0,,T. Ross misses 2-pt jump shot from 14 ft,56,53
235,3,7:39.0,,Offensive rebound by K. Lowry,56,53
236,3,7:29.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),56,56
237,3,7:17.0,B. Gordon makes 2-pt jump shot from 15 ft,,58,56
238,3,6:57.0,,A. Johnson makes 2-pt jump shot from 16 ft (assist by L. Fields),58,58
239,3,6:40.0,B. Gordon misses 2-pt jump shot from 4 ft,,58,58
240,3,6:39.0,Offensive rebound by B. Gordon,,58,58
241,3,6:33.0,B. Gordon misses 2-pt jump shot from 10 ft,,58,58
242,3,6:32.0,,Defensive rebound by A. Johnson,58,58
243,3,6:26.0,,L. Fields makes 2-pt layup at rim (assist by K. Lowry),58,60
244,3,6:16.0,Personal foul by A. Johnson (drawn by C. Frye),,58,60
245,3,6:08.0,T. Harris misses 3-pt jump shot from 24 ft,,58,60
246,3,6:07.0,,Defensive rebound by T. Ross,58,60
247,3,5:58.0,,K. Lowry misses 2-pt jump shot from 20 ft,58,60
248,3,5:57.0,Defensive rebound by N. Vučević,,58,60
249,3,5:49.0,Offensive foul by V. Oladipo (drawn by J. Valančiūnas),,58,60
250,3,5:49.0,Turnover by V. Oladipo (offensive foul),,58,60
251,3,5:49.0,K. O'Quinn enters the game for N. Vučević,,58,60
252,3,5:36.0,,J. Valančiūnas misses 2-pt hook shot from 2 ft,58,60
253,3,5:35.0,Defensive rebound by T. Harris,,58,60
254,3,5:30.0,Turnover by T. Harris (bad pass; steal by L. Fields),,58,60
255,3,5:29.0,,Personal foul by C. Frye (drawn by L. Fields),58,60
256,3,5:29.0,,T. Hansbrough enters the game for J. Valančiūnas,58,60
257,3,5:29.0,E. Fournier enters the game for C. Frye,,58,60
258,3,5:10.0,,T. Ross misses 2-pt dunk at rim,58,60
259,3,5:09.0,Defensive rebound by K. O'Quinn,,58,60
260,3,4:56.0,T. Harris misses 2-pt layup from 2 ft (block by K. Lowry),,58,60
261,3,4:54.0,,Defensive rebound by K. Lowry,58,60
262,3,4:34.0,,L. Fields makes 3-pt jump shot from 23 ft (assist by K. Lowry),58,63
263,3,4:13.0,B. Gordon makes 3-pt jump shot from 25 ft,,61,63
264,3,3:55.0,Offensive charge foul by A. Johnson (drawn by B. Gordon),,61,63
265,3,3:55.0,,Turnover by A. Johnson (offensive foul),61,63
266,3,3:55.0,,P. Patterson enters the game for A. Johnson,61,63
267,3,3:45.0,T. Harris makes 2-pt jump shot from 16 ft (assist by V. Oladipo),,63,63
268,3,3:15.0,,T. Ross misses 3-pt jump shot from 24 ft,63,63
269,3,3:15.0,Defensive rebound by K. O'Quinn,,63,63
270,3,2:53.0,Turnover by E. Fournier (bad pass; steal by T. Hansbrough),,63,63
271,3,2:32.0,,L. Fields misses 2-pt jump shot from 6 ft,63,63
272,3,2:32.0,,Offensive rebound by Team,63,63
273,3,2:32.0,,Toronto full timeout,63,63
274,3,2:32.0,,J. Johnson enters the game for T. Ross,63,63
275,3,2:32.0,,L. Williams enters the game for L. Fields,63,63
276,3,2:32.0,M. Harkless enters the game for B. Gordon,,63,63
277,3,2:26.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by P. Patterson),63,66
278,3,2:08.0,M. Harkless misses 2-pt jump shot from 4 ft (block by J. Johnson),,63,66
279,3,2:06.0,,Defensive rebound by J. Johnson,63,66
280,3,2:00.0,,L. Williams misses 3-pt jump shot from 25 ft,63,66
281,3,1:59.0,Defensive rebound by T. Harris,,63,66
282,3,1:41.0,,Offensive charge foul by V. Oladipo (drawn by L. Williams),63,66
283,3,1:41.0,Turnover by V. Oladipo (offensive foul),,63,66
284,3,1:41.0,,G. Vásquez enters the game for K. Lowry,63,66
285,3,1:41.0,E. Payton enters the game for V. Oladipo,,63,66
286,3,1:41.0,N. Vučević enters the game for T. Harris,,63,66
287,3,1:18.0,,G. Vásquez makes 2-pt jump shot from 6 ft (assist by P. Patterson),63,68
288,3,1:06.0,Personal foul by T. Hansbrough (drawn by N. Vučević),,63,68
289,3,0:57.0,E. Fournier makes 2-pt jump shot from 3 ft,,65,68
290,3,0:39.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by L. Williams),65,71
291,3,0:27.0,N. Vučević misses 2-pt jump shot from 6 ft,,65,71
292,3,0:26.0,,Defensive rebound by G. Vásquez,65,71
293,3,0:04.0,,L. Williams misses 3-pt jump shot from 24 ft,65,71
294,3,0:03.0,Defensive rebound by K. O'Quinn,,65,71
295,4,11:47.0,,Turnover by G. Vásquez (bad pass),65,71
296,4,11:36.0,Personal foul by T. Hansbrough (drawn by N. Vučević),,65,71
297,4,11:28.0,E. Fournier misses 2-pt layup from 3 ft (block by J. Johnson),,65,71
298,4,11:26.0,,Defensive rebound by L. Williams,65,71
299,4,11:09.0,,G. Vásquez misses 3-pt jump shot from 25 ft,65,71
300,4,11:08.0,,Offensive rebound by P. Patterson,65,71
301,4,11:08.0,,Personal foul by N. Vučević (drawn by P. Patterson),65,71
302,4,10:59.0,,J. Johnson misses 3-pt jump shot from 25 ft,65,71
303,4,10:58.0,Defensive rebound by E. Payton,,65,71
304,4,10:45.0,E. Fournier misses 2-pt jump shot from 6 ft,,65,71
305,4,10:44.0,,Defensive rebound by P. Patterson,65,71
306,4,10:23.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by G. Vásquez),65,74
307,4,10:09.0,M. Harkless misses 2-pt dunk at rim,,65,74
308,4,10:07.0,Offensive rebound by N. Vučević,,65,74
309,4,10:02.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,68,74
310,4,10:02.0,Away from play foul by T. Hansbrough (drawn by N. Vučević),,68,74
311,4,10:02.0,N. Vučević makes free throw 1 of 1,,69,74
312,4,9:43.0,,G. Vásquez misses 3-pt jump shot from 26 ft,69,74
313,4,9:39.0,Defensive rebound by C. Frye,,69,74
314,4,9:28.0,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),,72,74
315,4,9:13.0,,Shooting foul by N. Vučević (drawn by L. Williams),72,74
316,4,9:13.0,,L. Williams misses free throw 1 of 3,72,74
317,4,9:13.0,,Offensive rebound by Team,72,74
318,4,9:13.0,,L. Williams makes free throw 2 of 3,72,75
319,4,9:13.0,,L. Williams makes free throw 3 of 3,72,76
320,4,9:03.0,Turnover by N. Vučević (traveling),,72,76
321,4,8:43.0,,J. Johnson makes 2-pt jump shot from 7 ft,72,78
322,4,8:23.0,Turnover by E. Payton (bad pass),,72,78
323,4,8:23.0,Official timeout,,72,78
324,4,8:23.0,T. Harris enters the game for N. Vučević,,72,78
325,4,8:23.0,V. Oladipo enters the game for M. Harkless,,72,78
326,4,8:13.0,,L. Williams misses 3-pt jump shot from 26 ft,72,78
327,4,8:12.0,,Offensive rebound by G. Vásquez,72,78
328,4,8:00.0,,T. Hansbrough misses 2-pt layup from 2 ft (block by E. Payton),72,78
329,4,8:00.0,,Offensive rebound by Team,72,78
330,4,7:53.0,,L. Williams misses 2-pt jump shot from 16 ft,72,78
331,4,7:52.0,Defensive rebound by T. Harris,,72,78
332,4,7:37.0,E. Fournier misses 3-pt jump shot from 25 ft,,72,78
333,4,7:37.0,,Defensive rebound by Team,72,78
334,4,7:18.0,,P. Patterson makes 2-pt jump shot from 12 ft (assist by J. Johnson),72,80
335,4,7:03.0,Turnover by C. Frye (bad pass; steal by P. Patterson),,72,80
336,4,6:58.0,,G. Vásquez misses 3-pt jump shot from 25 ft,72,80
337,4,6:57.0,,Offensive rebound by J. Johnson,72,80
338,4,6:56.0,,J. Johnson makes 2-pt tip-in from 1 ft,72,82
339,4,6:56.0,Orlando full timeout,,72,82
340,4,6:56.0,N. Vučević enters the game for E. Payton,,72,82
341,4,6:40.0,Turnover by V. Oladipo (lost ball),,72,82
342,4,6:23.0,,P. Patterson makes 2-pt hook shot from 5 ft (assist by L. Williams),72,84
343,4,6:08.0,V. Oladipo misses 2-pt layup from 2 ft,,72,84
344,4,6:06.0,,Defensive rebound by T. Hansbrough,72,84
345,4,6:00.0,,G. Vásquez makes 2-pt jump shot from 5 ft (assist by T. Hansbrough),72,86
346,4,5:35.0,V. Oladipo makes 2-pt dunk at rim,,74,86
347,4,5:15.0,,Turnover by G. Vásquez (bad pass; steal by C. Frye),74,86
348,4,5:15.0,,K. Lowry enters the game for G. Vásquez,74,86
349,4,5:15.0,,Violation by Team (jump ball),74,86
350,4,5:05.0,Offensive foul by N. Vučević (drawn by K. Lowry),,74,86
351,4,5:05.0,Turnover by N. Vučević (offensive foul),,74,86
352,4,4:44.0,,T. Hansbrough misses 2-pt jump shot from 17 ft,74,86
353,4,4:43.0,Defensive rebound by E. Fournier,,74,86
354,4,4:31.0,Turnover by T. Harris (bad pass),,74,86
355,4,4:26.0,,Shooting foul by E. Fournier (drawn by L. Williams),74,86
356,4,4:26.0,,L. Williams makes free throw 1 of 2,74,87
357,4,4:26.0,,L. Williams makes free throw 2 of 2,74,88
358,4,4:12.0,C. Frye misses 3-pt jump shot from 24 ft,,74,88
359,4,4:11.0,,Defensive rebound by P. Patterson,74,88
360,4,3:54.0,,L. Williams makes 2-pt layup from 2 ft,74,90
361,4,3:37.0,Offensive foul by N. Vučević (drawn by P. Patterson),,74,90
362,4,3:37.0,Turnover by N. Vučević (offensive foul),,74,90
363,4,3:32.0,,Turnover by K. Lowry (bad pass; steal by N. Vučević),74,90
364,4,3:27.0,E. Fournier makes 2-pt layup at rim (assist by V. Oladipo),,76,90
365,4,3:21.0,,Turnover by K. Lowry (bad pass),76,90
366,4,2:59.0,V. Oladipo makes 2-pt jump shot from 20 ft,,78,90
367,4,2:48.0,,Personal foul by V. Oladipo (drawn by K. Lowry),78,90
368,4,2:48.0,,Toronto full timeout,78,90
369,4,2:33.0,,K. Lowry misses 2-pt jump shot from 16 ft,78,90
370,4,2:32.0,Defensive rebound by E. Fournier,,78,90
371,4,2:13.0,T. Harris makes 2-pt jump shot from 4 ft,,80,90
372,4,1:47.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by P. Patterson),80,93
373,4,1:33.0,T. Harris misses 2-pt jump shot from 21 ft,,80,93
374,4,1:32.0,,Defensive rebound by L. Williams,80,93
375,4,1:07.0,,L. Williams makes 2-pt jump shot from 18 ft,80,95
376,4,1:02.0,E. Fournier misses 2-pt layup from 2 ft,,80,95
377,4,1:01.0,Offensive rebound by N. Vučević,,80,95
378,4,1:00.0,N. Vučević makes 2-pt tip-in at rim,,82,95
379,4,0:40.0,,K. Lowry misses 3-pt jump shot from 26 ft,82,95
380,4,0:39.0,,Offensive rebound by J. Johnson,82,95
381,4,0:21.0,,T. Hansbrough misses 3-pt jump shot from 22 ft,82,95
