,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DALLAS_ACTION,ATLANTA_SCORE,DALLAS_SCORE
51,1,5:13.0,,Turnover by T. Chandler (bad pass),13,8
52,1,5:13.0,P. Antić enters the game for A. Horford,,13,8
53,1,5:13.0,T. Sefolosha enters the game for K. Korver,,13,8
54,1,5:02.0,Shooting foul by D. Harris (drawn by D. Schröder),,13,8
55,1,5:02.0,D. Schröder misses free throw 1 of 2,,13,8
56,1,5:02.0,Offensive rebound by Team,,13,8
57,1,5:02.0,,G. Smith enters the game for T. Chandler,13,8
58,1,5:02.0,D. Schröder makes free throw 2 of 2,,14,8
59,1,4:46.0,,G. Smith misses 2-pt jump shot from 1 ft (block by P. Antić),14,8
60,1,4:44.0,Defensive rebound by P. Millsap,,14,8
61,1,4:33.0,P. Millsap makes 2-pt layup at rim,,16,8
62,1,4:25.0,,Offensive foul by R. Rondo (drawn by D. Schröder),16,8
63,1,4:25.0,,Turnover by R. Rondo (offensive foul),16,8
64,1,4:25.0,,D. Nowitzki enters the game for G. Smith,16,8
65,1,4:25.0,,C. Villanueva enters the game for R. Rondo,16,8
66,1,4:14.0,P. Millsap misses 2-pt layup from 1 ft,,16,8
67,1,4:13.0,,Defensive rebound by D. Nowitzki,16,8
68,1,4:06.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by R. Jefferson),16,10
69,1,3:53.0,Personal block foul by R. Jefferson (drawn by D. Schröder),,16,10
70,1,3:53.0,D. Schröder misses free throw 1 of 2,,16,10
71,1,3:53.0,Offensive rebound by Team,,16,10
72,1,3:53.0,D. Schröder misses free throw 2 of 2,,16,10
73,1,3:52.0,,Defensive rebound by D. Nowitzki,16,10
74,1,3:38.0,,C. Villanueva misses 2-pt layup at rim (block by T. Sefolosha),16,10
75,1,3:35.0,Defensive rebound by P. Antić,,16,10
76,1,3:31.0,D. Schröder makes 2-pt layup at rim (assist by P. Antić),,18,10
77,1,3:09.0,,R. Jefferson misses 3-pt jump shot from 24 ft,18,10
78,1,3:08.0,,Offensive rebound by C. Villanueva,18,10
79,1,2:59.0,,D. Nowitzki misses 2-pt layup from 2 ft (block by P. Millsap),18,10
80,1,2:58.0,Defensive rebound by P. Millsap,,18,10
81,1,2:51.0,Personal foul by R. Jefferson (drawn by P. Millsap),,18,10
82,1,2:51.0,Atlanta full timeout,,18,10
83,1,2:51.0,,J. Barea enters the game for M. Ellis,18,10
84,1,2:51.0,,A. Aminu enters the game for R. Jefferson,18,10
85,1,2:51.0,S. Mack enters the game for D. Schröder,,18,10
86,1,2:51.0,P. Millsap misses free throw 1 of 2,,18,10
87,1,2:51.0,Offensive rebound by Team,,18,10
88,1,2:51.0,P. Millsap makes free throw 2 of 2,,19,10
89,1,2:38.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),19,13
90,1,2:22.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by S. Mack),,21,13
91,1,2:12.0,,D. Harris misses 3-pt jump shot from 23 ft,21,13
92,1,2:12.0,Defensive rebound by D. Carroll,,21,13
93,1,2:00.0,P. Millsap misses 2-pt hook shot from 6 ft,,21,13
94,1,1:59.0,,Defensive rebound by C. Villanueva,21,13
95,1,1:51.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by A. Aminu),21,16
96,1,1:34.0,P. Antić misses 2-pt jump shot from 22 ft,,21,16
97,1,1:33.0,,Defensive rebound by A. Aminu,21,16
98,1,1:23.0,,J. Barea makes 2-pt jump shot from 5 ft,21,18
99,1,1:04.0,D. Carroll misses 3-pt jump shot from 24 ft,,21,18
100,1,1:03.0,Offensive rebound by P. Antić,,21,18
101,1,1:00.0,P. Antić makes 2-pt jump shot from 22 ft,,23,18
102,1,0:37.0,,J. Barea misses 3-pt jump shot from 24 ft,23,18
103,1,0:36.0,Defensive rebound by P. Antić,,23,18
104,1,0:29.0,S. Mack misses 3-pt jump shot from 25 ft,,23,18
105,1,0:28.0,,Defensive rebound by A. Aminu,23,18
106,1,0:07.0,,A. Aminu misses 3-pt jump shot from 23 ft,23,18
107,1,0:06.0,Defensive rebound by T. Sefolosha,,23,18
108,1,0:00.0,S. Mack makes 2-pt jump shot from 4 ft,,25,18
109,2,11:41.0,A. Horford makes 2-pt hook shot from 5 ft,,27,18
110,2,11:29.0,,Personal foul by A. Horford (drawn by D. Nowitzki),27,18
111,2,11:13.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,27,18
112,2,11:13.0,Defensive rebound by S. Mack,,27,18
113,2,11:02.0,A. Horford misses 2-pt jump shot from 13 ft,,27,18
114,2,11:01.0,,Defensive rebound by C. Villanueva,27,18
115,2,10:53.0,,J. Barea misses 2-pt layup from 1 ft,27,18
116,2,10:53.0,,Offensive rebound by D. Nowitzki,27,18
117,2,10:53.0,Loose ball foul by K. Korver (drawn by D. Nowitzki),,27,18
118,2,10:53.0,,T. Chandler enters the game for C. Villanueva,27,18
119,2,10:47.0,,J. Barea misses 2-pt jump shot from 4 ft (block by A. Horford),27,18
120,2,10:46.0,,Offensive rebound by J. Barea,27,18
121,2,10:41.0,,J. Barea makes 3-pt jump shot from 24 ft,27,21
122,2,10:23.0,M. Scott makes 2-pt jump shot from 6 ft (assist by T. Sefolosha),,29,21
123,2,10:10.0,,Personal foul by M. Scott (drawn by D. Nowitzki),29,21
124,2,10:10.0,K. Bazemore enters the game for T. Sefolosha,,29,21
125,2,9:59.0,,D. Nowitzki makes 2-pt jump shot from 4 ft,29,23
126,2,9:41.0,K. Korver makes 3-pt jump shot from 24 ft (assist by M. Scott),,32,23
127,2,9:29.0,,A. Aminu misses 2-pt layup at rim,32,23
128,2,9:27.0,Defensive rebound by A. Horford,,32,23
129,2,9:21.0,K. Korver makes 3-pt jump shot from 22 ft (assist by A. Horford),,35,23
130,2,9:21.0,,Dallas full timeout,35,23
131,2,9:21.0,,C. Parsons enters the game for D. Nowitzki,35,23
132,2,9:21.0,,M. Ellis enters the game for D. Harris,35,23
133,2,9:21.0,,R. Jefferson enters the game for A. Aminu,35,23
134,2,9:21.0,,R. Rondo enters the game for J. Barea,35,23
135,2,9:07.0,,Personal foul by K. Bazemore (drawn by M. Ellis),35,23
136,2,8:53.0,,C. Parsons makes 2-pt jump shot from 20 ft (assist by R. Rondo),35,25
137,2,8:34.0,M. Scott makes 2-pt layup at rim (assist by S. Mack),,37,25
138,2,8:25.0,,R. Rondo makes 2-pt jump shot from 4 ft,37,27
139,2,8:13.0,S. Mack misses 3-pt jump shot from 23 ft,,37,27
140,2,8:11.0,Offensive rebound by A. Horford,,37,27
141,2,7:57.0,M. Scott misses 2-pt hook shot from 6 ft,,37,27
142,2,7:56.0,,Defensive rebound by T. Chandler,37,27
143,2,7:50.0,,Shooting foul by M. Scott (drawn by T. Chandler),37,27
144,2,7:50.0,,T. Chandler misses free throw 1 of 2,37,27
145,2,7:50.0,,Offensive rebound by Team,37,27
146,2,7:50.0,D. Carroll enters the game for K. Korver,,37,27
147,2,7:50.0,,T. Chandler makes free throw 2 of 2,37,28
148,2,7:29.0,Turnover by K. Bazemore (bad pass; steal by C. Parsons),,37,28
149,2,7:23.0,,Turnover by R. Jefferson (lost ball),37,28
150,2,7:10.0,M. Scott misses 2-pt jump shot from 12 ft,,37,28
151,2,7:08.0,,Defensive rebound by C. Parsons,37,28
152,2,7:02.0,,C. Parsons misses 3-pt jump shot from 24 ft,37,28
153,2,7:00.0,,Offensive rebound by T. Chandler,37,28
154,2,6:51.0,,R. Rondo misses 3-pt jump shot from 24 ft,37,28
155,2,6:50.0,,Offensive rebound by M. Ellis,37,28
156,2,6:45.0,,R. Rondo misses 3-pt jump shot from 24 ft,37,28
157,2,6:43.0,Defensive rebound by M. Scott,,37,28
158,2,6:38.0,Personal block foul by M. Ellis (drawn by S. Mack),,37,28
159,2,6:33.0,S. Mack misses 2-pt layup from 1 ft,,37,28
160,2,6:31.0,,Defensive rebound by T. Chandler,37,28
161,2,6:26.0,,R. Rondo misses 2-pt layup from 1 ft (block by K. Bazemore),37,28
162,2,6:25.0,Defensive rebound by M. Scott,,37,28
163,2,6:17.0,A. Horford makes 2-pt jump shot from 19 ft (assist by S. Mack),,39,28
164,2,5:55.0,,R. Rondo makes 2-pt jump shot from 16 ft (assist by M. Ellis),39,30
165,2,5:32.0,K. Bazemore misses 2-pt layup at rim,,39,30
166,2,5:31.0,,Defensive rebound by T. Chandler,39,30
167,2,5:26.0,,R. Jefferson makes 2-pt layup from 1 ft (assist by R. Rondo),39,32
168,2,5:26.0,Atlanta full timeout,,39,32
169,2,5:26.0,P. Antić enters the game for A. Horford,,39,32
170,2,5:26.0,P. Millsap enters the game for S. Mack,,39,32
171,2,5:26.0,D. Schröder enters the game for M. Scott,,39,32
172,2,5:15.0,Turnover by P. Antić (lost ball; steal by M. Ellis),,39,32
173,2,5:10.0,,R. Jefferson misses 2-pt dunk at rim (block by P. Millsap),39,32
174,2,5:08.0,Defensive rebound by D. Schröder,,39,32
175,2,4:54.0,D. Schröder makes 2-pt layup from 1 ft,,41,32
176,2,4:39.0,,M. Ellis misses 2-pt jump shot from 12 ft,41,32
177,2,4:38.0,Defensive rebound by P. Millsap,,41,32
178,2,4:25.0,D. Schröder misses 2-pt jump shot from 19 ft,,41,32
179,2,4:24.0,,Defensive rebound by T. Chandler,41,32
180,2,4:07.0,,C. Parsons misses 2-pt layup from 1 ft,41,32
181,2,4:05.0,Defensive rebound by P. Millsap,,41,32
182,2,3:56.0,D. Carroll misses 2-pt layup from 2 ft,,41,32
183,2,3:52.0,,Defensive rebound by R. Jefferson,41,32
184,2,3:40.0,,R. Rondo misses 2-pt jump shot from 6 ft,41,32
185,2,3:38.0,,Offensive rebound by T. Chandler,41,32
186,2,3:38.0,,T. Chandler misses 2-pt tip-in from 1 ft,41,32
187,2,3:37.0,,Offensive rebound by R. Rondo,41,32
188,2,3:34.0,,R. Rondo makes 2-pt jump shot from 16 ft,41,34
189,2,3:14.0,P. Millsap makes 2-pt layup from 2 ft,,43,34
190,2,3:12.0,,Dallas full timeout,43,34
191,2,3:12.0,,D. Harris enters the game for C. Parsons,43,34
192,2,3:12.0,,D. Nowitzki enters the game for R. Jefferson,43,34
193,2,3:12.0,A. Horford enters the game for P. Antić,,43,34
194,2,3:12.0,K. Korver enters the game for K. Bazemore,,43,34
195,2,2:55.0,Offensive charge foul by M. Ellis (drawn by K. Korver),,43,34
196,2,2:55.0,,Turnover by M. Ellis (offensive foul),43,34
197,2,2:55.0,,Technical foul by M. Ellis,43,34
198,2,2:55.0,Official timeout,,43,34
199,2,2:55.0,K. Korver makes technical free throw,,44,34
200,2,2:44.0,D. Carroll makes 2-pt layup from 1 ft (assist by P. Millsap),,46,34
201,2,2:26.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,46,34
202,2,2:26.0,Defensive rebound by Team,,46,34
203,2,2:15.0,D. Schröder misses 2-pt jump shot from 22 ft,,46,34
204,2,2:13.0,Offensive rebound by P. Millsap,,46,34
205,2,2:11.0,D. Carroll makes 2-pt layup from 2 ft (assist by P. Millsap),,48,34
206,2,2:01.0,,R. Rondo misses 2-pt jump shot from 17 ft,48,34
207,2,2:00.0,Defensive rebound by A. Horford,,48,34
208,2,1:51.0,D. Carroll misses 2-pt jump shot from 4 ft (block by D. Nowitzki),,48,34
209,2,1:49.0,,Defensive rebound by T. Chandler,48,34
210,2,1:34.0,,D. Nowitzki misses 2-pt jump shot from 9 ft,48,34
211,2,1:33.0,Defensive rebound by D. Carroll,,48,34
212,2,1:13.0,D. Schröder misses 2-pt jump shot from 3 ft,,48,34
213,2,1:12.0,,Defensive rebound by T. Chandler,48,34
214,2,1:08.0,Violation by P. Millsap (def goaltending),,48,34
215,2,1:08.0,,M. Ellis makes 2-pt layup from 2 ft (assist by R. Rondo),48,36
216,2,0:57.0,A. Horford makes 2-pt jump shot from 17 ft (assist by D. Schröder),,50,36
217,2,0:37.0,,D. Harris misses 3-pt jump shot from 24 ft,50,36
218,2,0:36.0,Defensive rebound by D. Carroll,,50,36
219,2,0:32.0,A. Horford makes 2-pt dunk at rim (assist by D. Schröder),,52,36
220,2,0:11.0,,Shooting foul by P. Millsap (drawn by D. Nowitzki),52,36
221,2,0:11.0,,D. Nowitzki makes free throw 1 of 2,52,37
222,2,0:11.0,,R. Jefferson enters the game for T. Chandler,52,37
223,2,0:11.0,,D. Nowitzki makes free throw 2 of 2,52,38
224,2,0:04.0,Turnover by D. Schröder (lost ball; steal by M. Ellis),,52,38
225,2,0:00.0,,M. Ellis misses 2-pt dunk at rim,52,38
226,2,0:00.0,,Offensive rebound by Team,52,38
227,3,11:41.0,A. Horford makes 2-pt jump shot from 16 ft (assist by K. Korver),,54,38
228,3,11:11.0,,M. Ellis misses 2-pt jump shot from 10 ft,54,38
229,3,11:10.0,Defensive rebound by A. Horford,,54,38
230,3,11:05.0,,Violation by T. Chandler (def goaltending),54,38
231,3,11:05.0,P. Millsap makes 2-pt layup from 3 ft,,56,38
232,3,10:51.0,,M. Ellis misses 2-pt jump shot from 17 ft,56,38
233,3,10:50.0,Defensive rebound by K. Korver,,56,38
234,3,10:40.0,D. Carroll misses 3-pt jump shot from 22 ft,,56,38
235,3,10:38.0,,Defensive rebound by D. Nowitzki,56,38
236,3,10:26.0,,C. Parsons makes 2-pt jump shot from 19 ft,56,40
237,3,10:02.0,A. Horford misses 2-pt hook shot from 6 ft,,56,40
238,3,10:01.0,,Defensive rebound by T. Chandler,56,40
239,3,9:47.0,,Turnover by R. Rondo (bad pass; steal by K. Korver),56,40
240,3,9:41.0,D. Carroll misses 2-pt jump shot from 7 ft,,56,40
241,3,9:41.0,,Defensive rebound by Team,56,40
242,3,9:41.0,Loose ball foul by D. Carroll (drawn by T. Chandler),,56,40
243,3,9:27.0,,R. Rondo misses 2-pt jump shot from 19 ft,56,40
244,3,9:26.0,Defensive rebound by P. Millsap,,56,40
245,3,9:08.0,Turnover by D. Carroll (lost ball; steal by M. Ellis),,56,40
246,3,9:05.0,,Shooting block foul by D. Schröder (drawn by M. Ellis),56,40
247,3,9:05.0,,M. Ellis makes free throw 1 of 2,56,41
248,3,9:05.0,,M. Ellis misses free throw 2 of 2,56,41
249,3,9:04.0,Defensive rebound by P. Millsap,,56,41
250,3,8:40.0,P. Millsap misses 3-pt jump shot from 25 ft,,56,41
251,3,8:39.0,,Defensive rebound by C. Parsons,56,41
252,3,8:29.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by R. Rondo),56,43
253,3,8:13.0,A. Horford misses 2-pt jump shot from 16 ft,,56,43
254,3,8:12.0,,Defensive rebound by C. Parsons,56,43
255,3,7:57.0,,M. Ellis makes 2-pt jump shot from 3 ft,56,45
256,3,7:34.0,D. Schröder makes 2-pt layup at rim,,58,45
257,3,7:31.0,,Turnover by D. Nowitzki (bad pass; steal by D. Schröder),58,45
258,3,7:29.0,D. Schröder makes 2-pt layup from 1 ft,,60,45
259,3,7:29.0,,Dallas full timeout,60,45
260,3,7:16.0,,C. Parsons misses 2-pt jump shot from 13 ft,60,45
261,3,7:15.0,Defensive rebound by P. Millsap,,60,45
262,3,6:53.0,D. Schröder misses 3-pt jump shot from 24 ft,,60,45
263,3,6:52.0,,Defensive rebound by T. Chandler,60,45
264,3,6:49.0,,Turnover by T. Chandler (bad pass; steal by D. Carroll),60,45
265,3,6:45.0,P. Millsap makes 3-pt jump shot from 22 ft (assist by A. Horford),,63,45
266,3,6:26.0,,R. Rondo makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),63,48
267,3,6:08.0,D. Schröder makes 2-pt layup from 1 ft,,65,48
268,3,5:53.0,,R. Rondo misses 2-pt jump shot from 22 ft,65,48
269,3,5:52.0,Defensive rebound by P. Millsap,,65,48
270,3,5:45.0,A. Horford makes 2-pt jump shot from 13 ft (assist by P. Millsap),,67,48
271,3,5:42.0,,Dallas full timeout,67,48
272,3,5:42.0,,D. Harris enters the game for D. Nowitzki,67,48
273,3,5:42.0,,R. Jefferson enters the game for R. Rondo,67,48
274,3,5:42.0,P. Antić enters the game for A. Horford,,67,48
275,3,5:42.0,T. Sefolosha enters the game for K. Korver,,67,48
276,3,5:32.0,,M. Ellis misses 3-pt jump shot from 25 ft,67,48
277,3,5:31.0,,Offensive rebound by T. Chandler,67,48
278,3,5:31.0,,Personal foul by P. Antić (drawn by T. Chandler),67,48
279,3,5:26.0,,M. Ellis misses 2-pt jump shot from 4 ft,67,48
280,3,5:25.0,Defensive rebound by D. Carroll,,67,48
281,3,5:08.0,D. Carroll makes 2-pt layup from 1 ft (assist by P. Millsap),,69,48
282,3,4:49.0,,D. Harris makes 3-pt jump shot from 22 ft (assist by C. Parsons),69,51
283,3,4:25.0,D. Schröder misses 2-pt jump shot from 8 ft,,69,51
284,3,4:24.0,,Defensive rebound by T. Chandler,69,51
285,3,4:15.0,,Turnover by M. Ellis (bad pass; steal by T. Sefolosha),69,51
286,3,4:12.0,Shooting foul by C. Parsons (drawn by D. Carroll),,69,51
287,3,4:12.0,D. Carroll makes 2-pt layup from 1 ft (assist by T. Sefolosha),,71,51
288,3,4:12.0,,C. Villanueva enters the game for C. Parsons,71,51
289,3,4:12.0,,G. Smith enters the game for T. Chandler,71,51
290,3,4:12.0,,J. Barea enters the game for M. Ellis,71,51
291,3,4:12.0,S. Mack enters the game for D. Schröder,,71,51
292,3,4:12.0,D. Carroll misses free throw 1 of 1,,71,51
293,3,4:12.0,Offensive rebound by Team,,71,51
294,3,4:12.0,,Loose ball foul by C. Villanueva (drawn by P. Antić),71,51
295,3,3:50.0,D. Carroll misses 2-pt jump shot from 3 ft,,71,51
296,3,3:49.0,Offensive rebound by T. Sefolosha,,71,51
297,3,3:49.0,T. Sefolosha makes 2-pt tip-in at rim,,73,51
298,3,3:35.0,,Shooting foul by P. Antić (drawn by R. Jefferson),73,51
299,3,3:35.0,,R. Jefferson misses free throw 1 of 2,73,51
300,3,3:35.0,,Offensive rebound by Team,73,51
301,3,3:35.0,,R. Jefferson makes free throw 2 of 2,73,52
302,3,3:21.0,Shooting foul by R. Jefferson (drawn by P. Millsap),,73,52
303,3,3:21.0,P. Millsap misses free throw 1 of 2,,73,52
304,3,3:21.0,Offensive rebound by Team,,73,52
305,3,3:21.0,K. Bazemore enters the game for D. Carroll,,73,52
306,3,3:21.0,P. Millsap makes free throw 2 of 2,,74,52
307,3,3:10.0,,R. Jefferson misses 2-pt jump shot from 19 ft,74,52
308,3,3:09.0,Defensive rebound by K. Bazemore,,74,52
309,3,2:57.0,Shooting foul by C. Villanueva (drawn by K. Bazemore),,74,52
310,3,2:57.0,Atlanta full timeout,,74,52
311,3,2:57.0,K. Bazemore makes free throw 1 of 2,,75,52
312,3,2:57.0,K. Bazemore makes free throw 2 of 2,,76,52
313,3,2:37.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by J. Barea),76,55
314,3,2:11.0,S. Mack misses 2-pt jump shot from 12 ft,,76,55
315,3,2:10.0,,Defensive rebound by G. Smith,76,55
316,3,2:02.0,,Shooting foul by P. Millsap (drawn by G. Smith),76,55
317,3,2:02.0,,G. Smith misses free throw 1 of 2,76,55
318,3,2:02.0,,Offensive rebound by Team,76,55
319,3,2:02.0,,G. Smith makes free throw 2 of 2,76,56
320,3,1:44.0,T. Sefolosha makes 3-pt jump shot from 22 ft (assist by P. Millsap),,79,56
321,3,1:27.0,,D. Harris makes 3-pt jump shot from 22 ft (assist by R. Jefferson),79,59
322,3,1:09.0,P. Antić makes 3-pt jump shot from 24 ft (assist by S. Mack),,82,59
323,3,0:48.0,,G. Smith makes 2-pt layup at rim (assist by J. Barea),82,61
324,3,0:30.0,P. Antić misses 2-pt layup from 1 ft (block by G. Smith),,82,61
325,3,0:27.0,,Defensive rebound by J. Barea,82,61
326,3,0:22.0,,R. Jefferson makes 2-pt layup at rim (assist by D. Harris),82,63
327,3,0:02.0,Turnover by P. Millsap (lost ball; steal by R. Jefferson),,82,63
328,3,0:00.0,,C. Villanueva misses 3-pt jump shot from 40 ft,82,63
329,3,0:00.0,,Offensive rebound by Team,82,63
330,4,11:44.0,,R. Jefferson makes 2-pt layup from 1 ft (assist by C. Villanueva),82,65
331,4,11:19.0,S. Mack misses 2-pt jump shot from 20 ft,,82,65
332,4,11:18.0,,Defensive rebound by C. Villanueva,82,65
333,4,11:13.0,,Shooting block foul by M. Scott (drawn by D. Harris),82,65
334,4,11:13.0,,D. Harris makes free throw 1 of 2,82,66
335,4,11:13.0,,D. Harris makes free throw 2 of 2,82,67
336,4,10:52.0,Personal foul by J. Barea (drawn by S. Mack),,82,67
337,4,10:41.0,Turnover by S. Mack (bad pass; steal by C. Villanueva),,82,67
338,4,10:20.0,,Turnover by C. Villanueva (offensive goaltending),82,67
339,4,10:07.0,Turnover by K. Korver (bad pass),,82,67
340,4,9:52.0,,J. Barea misses 2-pt hook shot from 2 ft,82,67
341,4,9:51.0,Defensive rebound by M. Scott,,82,67
342,4,9:38.0,P. Millsap enters the game for M. Scott,,82,67
343,4,9:38.0,,R. Rondo enters the game for R. Jefferson,82,67
344,4,9:38.0,,M. Ellis enters the game for D. Harris,82,67
345,4,9:38.0,,C. Parsons enters the game for G. Smith,82,67
346,4,9:38.0,,D. Nowitzki enters the game for C. Villanueva,82,67
347,4,9:38.0,,T. Chandler enters the game for J. Barea,82,67
348,4,9:32.0,K. Korver misses 2-pt jump shot from 22 ft,,82,67
349,4,9:31.0,,Defensive rebound by D. Nowitzki,82,67
350,4,9:19.0,,Turnover by D. Nowitzki (lost ball; steal by T. Sefolosha),82,67
351,4,9:17.0,Turnover by P. Millsap (bad pass),,82,67
352,4,9:07.0,Offensive charge foul by M. Ellis (drawn by S. Mack),,82,67
353,4,9:07.0,,Turnover by M. Ellis (offensive foul),82,67
354,4,9:07.0,D. Schröder enters the game for S. Mack,,82,67
355,4,9:07.0,D. Carroll enters the game for T. Sefolosha,,82,67
356,4,8:50.0,K. Korver misses 3-pt jump shot from 24 ft,,82,67
357,4,8:49.0,,Defensive rebound by T. Chandler,82,67
358,4,8:44.0,,Shooting foul by D. Schröder (drawn by C. Parsons),82,67
359,4,8:44.0,Official timeout,,82,67
360,4,8:44.0,,C. Parsons misses free throw 1 of 2,82,67
361,4,8:44.0,,Offensive rebound by Team,82,67
362,4,8:44.0,,C. Parsons misses free throw 2 of 2,82,67
363,4,8:44.0,Defensive rebound by P. Millsap,,82,67
364,4,8:29.0,D. Schröder misses 2-pt layup from 1 ft (block by R. Rondo),,82,67
365,4,8:27.0,Offensive rebound by D. Schröder,,82,67
366,4,8:24.0,A. Horford makes 2-pt jump shot from 19 ft (assist by D. Schröder),,84,67
367,4,8:16.0,,M. Ellis makes 2-pt layup from 1 ft,84,69
368,4,7:53.0,P. Millsap misses 2-pt jump shot from 13 ft,,84,69
369,4,7:52.0,,Defensive rebound by T. Chandler,84,69
370,4,7:43.0,,R. Rondo makes 2-pt layup at rim,84,71
371,4,7:28.0,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Schröder),,87,71
372,4,7:16.0,,Personal foul by D. Schröder (drawn by R. Rondo),87,71
373,4,7:09.0,,M. Ellis misses 2-pt layup from 1 ft,87,71
374,4,7:08.0,,Offensive rebound by T. Chandler,87,71
375,4,7:08.0,,T. Chandler makes 2-pt dunk at rim,87,73
376,4,6:52.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by P. Millsap),,90,73
377,4,6:37.0,,D. Nowitzki makes 2-pt jump shot from 4 ft (assist by R. Rondo),90,75
378,4,6:36.0,,Violation by Team (delay of game),90,75
379,4,6:28.0,Turnover by D. Schröder (bad pass; steal by M. Ellis),,90,75
380,4,6:25.0,,Personal foul by D. Carroll (drawn by M. Ellis),90,75
381,4,6:18.0,,M. Ellis makes 2-pt jump shot from 17 ft,90,77
382,4,5:56.0,D. Carroll misses 3-pt jump shot from 23 ft,,90,77
383,4,5:54.0,,Defensive rebound by T. Chandler,90,77
