,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
73,1,2:59.0,,P. Patterson misses 2-pt jump shot from 7 ft,19,12
74,1,2:58.0,Defensive rebound by J. Bayless,,19,12
75,1,2:52.0,J. Bayless misses 2-pt layup from 3 ft (block by G. Vásquez),,19,12
76,1,2:52.0,Offensive rebound by Team,,19,12
77,1,2:52.0,Milwaukee full timeout,,19,12
78,1,2:52.0,,T. Hansbrough enters the game for D. DeRozan,19,12
79,1,2:52.0,,T. Ross enters the game for J. Valančiūnas,19,12
80,1,2:52.0,O. Mayo enters the game for J. Dudley,,19,12
81,1,2:52.0,J. O'Bryant enters the game for K. Middleton,,19,12
82,1,2:38.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),,21,12
83,1,2:20.0,,Turnover by G. Vásquez (bad pass; steal by O. Mayo),21,12
84,1,2:15.0,J. O'Bryant misses 2-pt jump shot from 3 ft,,21,12
85,1,2:15.0,Offensive rebound by Team,,21,12
86,1,2:15.0,,Loose ball foul by P. Patterson (drawn by J. O'Bryant),21,12
87,1,2:06.0,Turnover by J. Bayless (bad pass; steal by P. Patterson),,21,12
88,1,1:57.0,,T. Ross makes 2-pt jump shot from 16 ft,21,14
89,1,1:39.0,O. Mayo makes 2-pt jump shot from 19 ft (assist by J. Bayless),,23,14
90,1,1:20.0,,L. Williams misses 2-pt jump shot from 15 ft,23,14
91,1,1:19.0,Defensive rebound by J. Bayless,,23,14
92,1,1:11.0,J. Bayless misses 2-pt jump shot from 7 ft,,23,14
93,1,1:10.0,,Defensive rebound by P. Patterson,23,14
94,1,1:02.0,,L. Williams misses 2-pt layup from 2 ft,23,14
95,1,1:02.0,,Offensive rebound by Team,23,14
96,1,0:47.0,,T. Ross misses 2-pt jump shot from 20 ft,23,14
97,1,0:46.0,,Offensive rebound by T. Hansbrough,23,14
98,1,0:35.0,,G. Vásquez misses 2-pt jump shot from 6 ft,23,14
99,1,0:34.0,Defensive rebound by K. Martin,,23,14
100,1,0:13.0,K. Martin misses 2-pt hook shot from 7 ft,,23,14
101,1,0:12.0,Offensive rebound by G. Antetokounmpo,,23,14
102,1,0:10.0,Personal foul by T. Ross (drawn by G. Antetokounmpo),,23,14
103,1,0:01.0,J. Bayless misses 2-pt jump shot from 19 ft,,23,14
104,1,0:00.0,,Defensive rebound by P. Patterson,23,14
105,2,11:44.0,,P. Patterson makes 2-pt jump shot from 8 ft (assist by G. Vásquez),23,16
106,2,11:34.0,Personal foul by G. Vásquez (drawn by O. Mayo),,23,16
107,2,11:26.0,O. Mayo misses 2-pt jump shot from 19 ft,,23,16
108,2,11:25.0,,Defensive rebound by T. Hansbrough,23,16
109,2,11:13.0,,Personal foul by J. O'Bryant (drawn by L. Williams),23,16
110,2,11:00.0,,L. Williams misses 3-pt jump shot from 26 ft,23,16
111,2,10:59.0,,Offensive rebound by P. Patterson,23,16
112,2,10:59.0,,Turnover by Team (shot clock),23,16
113,2,10:50.0,K. Middleton makes 2-pt layup from 1 ft (assist by J. Bayless),,25,16
114,2,10:31.0,,L. Williams misses 2-pt jump shot from 9 ft,25,16
115,2,10:30.0,Defensive rebound by K. Middleton,,25,16
116,2,10:14.0,Def 3 sec tech foul by T. Hansbrough,,25,16
117,2,10:14.0,J. Bayless misses technical free throw,,25,16
118,2,10:14.0,Offensive rebound by Team,,25,16
119,2,10:14.0,,K. Lowry enters the game for G. Vásquez,25,16
120,2,10:00.0,O. Mayo makes 2-pt jump shot from 16 ft,,27,16
121,2,9:35.0,,T. Ross misses 2-pt layup from 1 ft,27,16
122,2,9:34.0,Defensive rebound by O. Mayo,,27,16
123,2,9:28.0,O. Mayo misses 2-pt jump shot from 15 ft,,27,16
124,2,9:27.0,Offensive rebound by J. O'Bryant,,27,16
125,2,9:23.0,O. Mayo misses 2-pt hook shot from 6 ft,,27,16
126,2,9:22.0,,Defensive rebound by P. Patterson,27,16
127,2,9:17.0,,Shooting foul by K. Martin (drawn by L. Williams),27,16
128,2,9:17.0,,L. Williams misses free throw 1 of 2,27,16
129,2,9:17.0,,Offensive rebound by Team,27,16
130,2,9:17.0,,J. Valančiūnas enters the game for T. Hansbrough,27,16
131,2,9:17.0,J. Henson enters the game for K. Martin,,27,16
132,2,9:17.0,,L. Williams makes free throw 2 of 2,27,17
133,2,8:59.0,J. O'Bryant misses 2-pt jump shot from 20 ft,,27,17
134,2,8:58.0,,Defensive rebound by T. Ross,27,17
135,2,8:51.0,,P. Patterson misses 3-pt jump shot from 24 ft,27,17
136,2,8:50.0,Defensive rebound by J. Bayless,,27,17
137,2,8:40.0,J. O'Bryant misses 2-pt layup from 2 ft (block by J. Valančiūnas),,27,17
138,2,8:38.0,Offensive rebound by J. O'Bryant,,27,17
139,2,8:36.0,Turnover by J. O'Bryant (lost ball; steal by K. Lowry),,27,17
140,2,8:32.0,,Turnover by L. Williams (traveling),27,17
141,2,8:32.0,Official timeout,,27,17
142,2,8:32.0,J. Dudley enters the game for J. O'Bryant,,27,17
143,2,8:26.0,Turnover by J. Bayless (bad pass),,27,17
144,2,8:12.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft,27,19
145,2,8:01.0,O. Mayo makes 3-pt jump shot from 25 ft (assist by J. Bayless),,30,19
146,2,7:43.0,,L. Williams misses 2-pt layup from 3 ft (block by J. Henson),30,19
147,2,7:42.0,Defensive rebound by J. Henson,,30,19
148,2,7:32.0,O. Mayo misses 2-pt jump shot from 7 ft,,30,19
149,2,7:31.0,,Defensive rebound by J. Valančiūnas,30,19
150,2,7:24.0,,T. Ross makes 3-pt jump shot from 27 ft (assist by K. Lowry),30,22
151,2,7:06.0,Turnover by J. Henson (step out of bounds),,30,22
152,2,7:06.0,,D. DeRozan enters the game for L. Williams,30,22
153,2,7:00.0,,Turnover by P. Patterson (bad pass; steal by K. Middleton),30,22
154,2,6:55.0,K. Middleton makes 2-pt dunk at rim (assist by J. Henson),,32,22
155,2,6:38.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by T. Ross),32,24
156,2,6:24.0,J. Henson makes 2-pt jump shot from 2 ft (assist by J. Bayless),,34,24
157,2,6:13.0,,Personal foul by J. Bayless (drawn by K. Lowry),34,24
158,2,6:07.0,,D. DeRozan misses 2-pt jump shot from 17 ft,34,24
159,2,6:06.0,Defensive rebound by J. Bayless,,34,24
160,2,6:04.0,Personal foul by D. DeRozan (drawn by J. Bayless),,34,24
161,2,5:46.0,J. Dudley misses 3-pt jump shot from 26 ft,,34,24
162,2,5:44.0,,Defensive rebound by K. Lowry,34,24
163,2,5:39.0,,Turnover by K. Lowry (bad pass),34,24
164,2,5:39.0,,Toronto full timeout,34,24
165,2,5:31.0,K. Middleton misses 2-pt jump shot from 19 ft,,34,24
166,2,5:30.0,,Defensive rebound by K. Lowry,34,24
167,2,5:19.0,,K. Lowry misses 2-pt layup from 1 ft,34,24
168,2,5:17.0,,Offensive rebound by K. Lowry,34,24
169,2,5:15.0,,K. Lowry makes 2-pt layup from 1 ft,34,26
170,2,5:00.0,Shooting foul by D. DeRozan (drawn by J. Henson),,34,26
171,2,5:00.0,J. Henson makes free throw 1 of 2,,35,26
172,2,5:00.0,G. Antetokounmpo enters the game for K. Middleton,,35,26
173,2,5:00.0,J. Henson makes free throw 2 of 2,,36,26
174,2,4:50.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by T. Ross),36,28
175,2,4:36.0,O. Mayo misses 2-pt jump shot from 6 ft,,36,28
176,2,4:35.0,,Defensive rebound by P. Patterson,36,28
177,2,4:25.0,,Turnover by K. Lowry (bad pass; steal by J. Henson),36,28
178,2,4:08.0,O. Mayo misses 3-pt jump shot from 22 ft,,36,28
179,2,4:08.0,Offensive rebound by Team,,36,28
180,2,4:08.0,,Loose ball foul by J. Valančiūnas (drawn by J. Henson),36,28
181,2,4:08.0,Technical foul by O. Mayo,,36,28
182,2,4:08.0,Technical foul by O. Mayo,,36,28
183,2,4:08.0,,D. DeRozan makes technical free throw,36,29
184,2,4:08.0,,D. DeRozan makes technical free throw,36,30
185,2,4:08.0,,A. Johnson enters the game for P. Patterson,36,30
186,2,4:08.0,J. Gutiérrez enters the game for O. Mayo,,36,30
187,2,3:59.0,Shooting foul by A. Johnson (drawn by G. Antetokounmpo),,36,30
188,2,3:59.0,G. Antetokounmpo misses free throw 1 of 2,,36,30
189,2,3:59.0,Offensive rebound by Team,,36,30
190,2,3:59.0,G. Antetokounmpo misses free throw 2 of 2,,36,30
191,2,3:59.0,,Defensive rebound by A. Johnson,36,30
192,2,3:37.0,,T. Ross misses 3-pt jump shot from 24 ft,36,30
193,2,3:36.0,,Offensive rebound by Team,36,30
194,2,3:36.0,K. Martin enters the game for J. Henson,,36,30
195,2,3:33.0,,D. DeRozan makes 2-pt jump shot from 18 ft (assist by K. Lowry),36,32
196,2,3:13.0,J. Dudley makes 2-pt jump shot from 18 ft,,38,32
197,2,2:52.0,,D. DeRozan makes 2-pt jump shot from 14 ft,38,34
198,2,2:40.0,J. Bayless misses 2-pt jump shot from 20 ft,,38,34
199,2,2:39.0,,Defensive rebound by J. Valančiūnas,38,34
200,2,2:33.0,,Personal block foul by J. Gutiérrez (drawn by K. Lowry),38,34
201,2,2:33.0,Milwaukee full timeout,,38,34
202,2,2:32.0,,Personal foul by G. Antetokounmpo (drawn by D. DeRozan),38,34
203,2,2:32.0,,D. DeRozan makes free throw 1 of 2,38,35
204,2,2:32.0,,D. DeRozan makes free throw 2 of 2,38,36
205,2,2:26.0,Personal foul by A. Johnson (drawn by J. Dudley),,38,36
206,2,2:26.0,J. Dudley makes free throw 1 of 2,,39,36
207,2,2:26.0,J. Dudley misses free throw 2 of 2,,39,36
208,2,2:25.0,,Defensive rebound by J. Valančiūnas,39,36
209,2,2:10.0,,D. DeRozan misses 2-pt jump shot from 16 ft,39,36
210,2,2:09.0,Defensive rebound by J. Gutiérrez,,39,36
211,2,1:58.0,K. Martin makes 2-pt hook shot from 4 ft (assist by J. Dudley),,41,36
212,2,1:34.0,,Turnover by J. Valančiūnas (lost ball; steal by J. Gutiérrez),41,36
213,2,1:29.0,J. Gutiérrez misses 2-pt layup from 2 ft,,41,36
214,2,1:28.0,Offensive rebound by G. Antetokounmpo,,41,36
215,2,1:25.0,G. Antetokounmpo makes 2-pt layup at rim,,43,36
216,2,1:08.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),43,39
217,2,0:57.0,Offensive foul by J. Gutiérrez (drawn by K. Lowry),,43,39
218,2,0:57.0,Turnover by J. Gutiérrez (offensive foul),,43,39
219,2,0:42.0,,Turnover by A. Johnson (lost ball),43,39
220,2,0:42.0,,Loose ball foul by A. Johnson (drawn by G. Antetokounmpo),43,39
221,2,0:42.0,G. Antetokounmpo makes free throw 1 of 2,,44,39
222,2,0:42.0,,P. Patterson enters the game for A. Johnson,44,39
223,2,0:42.0,G. Antetokounmpo makes free throw 2 of 2,,45,39
224,2,0:20.0,,K. Lowry misses 3-pt jump shot from 23 ft,45,39
225,2,0:19.0,,Offensive rebound by P. Patterson,45,39
226,2,0:18.0,,P. Patterson misses 2-pt tip-in from 1 ft,45,39
227,2,0:18.0,,Offensive rebound by P. Patterson,45,39
228,2,0:18.0,,Personal foul by G. Antetokounmpo (drawn by P. Patterson),45,39
229,2,0:18.0,,P. Patterson makes free throw 1 of 2,45,40
230,2,0:18.0,,T. Hansbrough enters the game for J. Valančiūnas,45,40
231,2,0:18.0,,G. Vásquez enters the game for D. DeRozan,45,40
232,2,0:18.0,,P. Patterson makes free throw 2 of 2,45,41
233,2,0:00.0,J. Bayless makes 2-pt layup from 2 ft,,47,41
234,3,11:44.0,,D. DeRozan misses 2-pt jump shot from 17 ft,47,41
235,3,11:43.0,Defensive rebound by K. Middleton,,47,41
236,3,11:29.0,K. Middleton makes 2-pt jump shot from 18 ft (assist by J. Gutiérrez),,49,41
237,3,11:19.0,,Shooting foul by J. Gutiérrez (drawn by D. DeRozan),49,41
238,3,11:19.0,,D. DeRozan misses free throw 1 of 2,49,41
239,3,11:19.0,,Offensive rebound by Team,49,41
240,3,11:19.0,,D. DeRozan makes free throw 2 of 2,49,42
241,3,11:03.0,J. Henson makes 2-pt hook shot from 9 ft (assist by G. Antetokounmpo),,51,42
242,3,10:40.0,,K. Lowry misses 3-pt jump shot from 25 ft,51,42
243,3,10:39.0,Defensive rebound by G. Antetokounmpo,,51,42
244,3,10:33.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,54,42
245,3,10:09.0,,D. DeRozan makes 2-pt jump shot from 20 ft (assist by K. Lowry),54,44
246,3,9:54.0,J. Dudley misses 2-pt jump shot from 15 ft,,54,44
247,3,9:53.0,,Defensive rebound by D. DeRozan,54,44
248,3,9:44.0,,D. DeRozan misses 2-pt jump shot from 18 ft,54,44
249,3,9:43.0,Defensive rebound by G. Antetokounmpo,,54,44
250,3,9:30.0,J. Dudley makes 3-pt jump shot from 26 ft (assist by J. Gutiérrez),,57,44
251,3,9:21.0,,Toronto full timeout,57,44
252,3,9:04.0,,D. DeRozan misses 2-pt jump shot from 20 ft,57,44
253,3,9:03.0,,Offensive rebound by J. Valančiūnas,57,44
254,3,9:02.0,,Personal foul by J. Dudley (drawn by J. Valančiūnas),57,44
255,3,8:53.0,,D. DeRozan misses 2-pt jump shot from 5 ft,57,44
256,3,8:52.0,Defensive rebound by G. Antetokounmpo,,57,44
257,3,8:43.0,Personal block foul by D. DeRozan (drawn by G. Antetokounmpo),,57,44
258,3,8:35.0,J. Dudley misses 2-pt jump shot from 19 ft,,57,44
259,3,8:34.0,,Defensive rebound by J. Valančiūnas,57,44
260,3,8:26.0,,G. Vásquez makes 3-pt jump shot from 26 ft (assist by K. Lowry),57,47
261,3,8:11.0,Shooting foul by G. Vásquez (drawn by K. Middleton),,57,47
262,3,8:11.0,K. Middleton makes free throw 1 of 2,,58,47
263,3,8:11.0,K. Middleton makes free throw 2 of 2,,59,47
264,3,7:56.0,,G. Vásquez misses 2-pt jump shot from 6 ft,59,47
265,3,7:55.0,Defensive rebound by G. Antetokounmpo,,59,47
266,3,7:36.0,K. Middleton misses 2-pt jump shot from 13 ft,,59,47
267,3,7:35.0,,Defensive rebound by A. Johnson,59,47
268,3,7:20.0,,G. Vásquez makes 2-pt layup from 4 ft (assist by D. DeRozan),59,49
269,3,6:55.0,J. Henson misses 2-pt jump shot from 14 ft,,59,49
270,3,6:54.0,,Defensive rebound by J. Valančiūnas,59,49
271,3,6:39.0,Offensive charge foul by G. Vásquez (drawn by K. Middleton),,59,49
272,3,6:39.0,,Turnover by G. Vásquez (offensive foul),59,49
273,3,6:39.0,,P. Patterson enters the game for A. Johnson,59,49
274,3,6:39.0,,L. Williams enters the game for G. Vásquez,59,49
275,3,6:18.0,J. Henson makes 2-pt layup from 1 ft (assist by J. Dudley),,61,49
276,3,5:50.0,,P. Patterson misses 3-pt jump shot from 23 ft,61,49
277,3,5:50.0,Defensive rebound by G. Antetokounmpo,,61,49
278,3,5:40.0,K. Middleton makes 2-pt jump shot from 18 ft,,63,49
279,3,5:13.0,,Turnover by D. DeRozan (bad pass; steal by K. Middleton),63,49
280,3,4:48.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,63,49
281,3,4:48.0,Offensive rebound by Team,,63,49
282,3,4:48.0,Turnover by Team (shot clock),,63,49
283,3,4:48.0,,T. Ross enters the game for J. Valančiūnas,63,49
284,3,4:48.0,K. Martin enters the game for J. Henson,,63,49
285,3,4:48.0,J. Bayless enters the game for J. Gutiérrez,,63,49
286,3,4:36.0,,D. DeRozan makes 2-pt layup from 4 ft,63,51
287,3,4:21.0,K. Martin misses 2-pt dunk from 1 ft,,63,51
288,3,4:19.0,Offensive rebound by K. Martin,,63,51
289,3,4:08.0,Personal foul by T. Ross (drawn by G. Antetokounmpo),,63,51
290,3,3:56.0,J. Bayless makes 2-pt jump shot from 20 ft,,65,51
291,3,3:42.0,,Personal foul by J. Bayless (drawn by L. Williams),65,51
292,3,3:31.0,,D. DeRozan misses 3-pt jump shot from 22 ft,65,51
293,3,3:30.0,Defensive rebound by K. Middleton,,65,51
294,3,3:22.0,J. Dudley misses 3-pt jump shot from 25 ft,,65,51
295,3,3:21.0,,Defensive rebound by P. Patterson,65,51
296,3,3:12.0,,T. Ross misses 2-pt jump shot from 19 ft,65,51
297,3,3:11.0,Defensive rebound by K. Middleton,,65,51
298,3,3:05.0,Milwaukee full timeout,,65,51
299,3,3:05.0,,G. Vásquez enters the game for K. Lowry,65,51
300,3,2:49.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by J. Bayless),,68,51
301,3,2:33.0,,Shooting foul by G. Antetokounmpo (drawn by L. Williams),68,51
302,3,2:33.0,,L. Williams makes free throw 1 of 2,68,52
303,3,2:33.0,J. Gutiérrez enters the game for G. Antetokounmpo,,68,52
304,3,2:33.0,,T. Hansbrough enters the game for D. DeRozan,68,52
305,3,2:33.0,,L. Williams makes free throw 2 of 2,68,53
306,3,2:25.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by J. Bayless),,71,53
307,3,1:59.0,,L. Williams misses 3-pt jump shot from 25 ft,71,53
308,3,1:57.0,Defensive rebound by J. Bayless,,71,53
309,3,1:45.0,Turnover by J. Bayless (bad pass; steal by P. Patterson),,71,53
310,3,1:27.0,,T. Ross makes 2-pt dunk at rim (assist by P. Patterson),71,55
311,3,1:07.0,J. Dudley misses 3-pt jump shot from 25 ft,,71,55
312,3,1:06.0,,Defensive rebound by T. Ross,71,55
313,3,1:00.0,,G. Vásquez misses 3-pt jump shot from 25 ft,71,55
314,3,0:59.0,Defensive rebound by K. Middleton,,71,55
315,3,0:55.0,,Offensive charge foul by K. Middleton (drawn by L. Williams),71,55
316,3,0:55.0,Turnover by K. Middleton (offensive foul),,71,55
317,3,0:39.0,,L. Williams makes 3-pt jump shot from 26 ft,71,58
318,3,0:26.0,J. Bayless makes 2-pt jump shot from 20 ft,,73,58
319,3,0:02.0,,Shooting block foul by J. Dudley (drawn by L. Williams),73,58
320,3,0:02.0,,L. Williams makes free throw 1 of 2,73,59
321,3,0:02.0,,L. Williams makes free throw 2 of 2,73,60
322,4,11:51.0,K. Martin makes 2-pt layup from 1 ft (assist by K. Middleton),,75,60
323,4,11:26.0,,T. Ross misses 2-pt layup from 2 ft (block by K. Martin),75,60
324,4,11:23.0,Defensive rebound by J. Bayless,,75,60
325,4,11:15.0,J. Bayless misses 2-pt jump shot from 19 ft,,75,60
326,4,11:14.0,,Defensive rebound by T. Ross,75,60
327,4,11:09.0,,Shooting block foul by J. Bayless (drawn by L. Williams),75,60
328,4,11:09.0,,L. Williams makes free throw 1 of 2,75,61
329,4,11:09.0,,L. Williams makes free throw 2 of 2,75,62
330,4,10:55.0,Turnover by K. Martin (bad pass; steal by T. Hansbrough),,75,62
331,4,10:47.0,,T. Ross misses 3-pt jump shot from 26 ft,75,62
332,4,10:46.0,Defensive rebound by K. Middleton,,75,62
333,4,10:22.0,Turnover by J. Bayless (bad pass; steal by T. Hansbrough),,75,62
334,4,10:12.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by G. Vásquez),75,65
335,4,9:49.0,K. Middleton misses 2-pt jump shot from 20 ft,,75,65
336,4,9:48.0,,Defensive rebound by G. Vásquez,75,65
337,4,9:29.0,,L. Williams misses 3-pt jump shot from 27 ft,75,65
338,4,9:28.0,Defensive rebound by K. Martin,,75,65
339,4,9:06.0,J. O'Bryant misses 2-pt jump shot from 19 ft,,75,65
340,4,9:05.0,Offensive rebound by J. Gutiérrez,,75,65
341,4,9:03.0,J. Gutiérrez misses 2-pt layup from 1 ft,,75,65
342,4,9:01.0,,Defensive rebound by T. Hansbrough,75,65
343,4,8:55.0,,T. Ross misses 3-pt jump shot from 23 ft,75,65
344,4,8:54.0,Defensive rebound by J. O'Bryant,,75,65
345,4,8:34.0,K. Middleton misses 3-pt jump shot from 25 ft,,75,65
346,4,8:33.0,,Defensive rebound by G. Vásquez,75,65
347,4,8:25.0,,G. Vásquez makes 3-pt jump shot from 26 ft (assist by P. Patterson),75,68
348,4,8:24.0,Milwaukee full timeout,,75,68
349,4,8:24.0,J. Dudley enters the game for K. Middleton,,75,68
350,4,8:24.0,G. Antetokounmpo enters the game for K. Martin,,75,68
351,4,8:24.0,J. Henson enters the game for J. O'Bryant,,75,68
352,4,8:07.0,Turnover by J. Gutiérrez (lost ball),,75,68
353,4,7:53.0,,L. Williams misses 3-pt jump shot from 26 ft,75,68
354,4,7:52.0,Defensive rebound by J. Henson,,75,68
355,4,7:35.0,Personal foul by T. Hansbrough (drawn by J. Henson),,75,68
356,4,7:22.0,J. Gutiérrez misses 3-pt jump shot from 26 ft,,75,68
357,4,7:21.0,,Defensive rebound by T. Hansbrough,75,68
358,4,7:04.0,,G. Vásquez misses 2-pt jump shot from 6 ft,75,68
359,4,7:03.0,,Offensive rebound by P. Patterson,75,68
360,4,6:59.0,,P. Patterson makes 2-pt layup from 3 ft,75,70
361,4,6:46.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft,,75,70
362,4,6:45.0,,Defensive rebound by P. Patterson,75,70
363,4,6:39.0,,Turnover by L. Williams (bad pass),75,70
364,4,6:19.0,J. Bayless misses 2-pt jump shot from 13 ft,,75,70
365,4,6:18.0,Offensive rebound by J. Gutiérrez,,75,70
366,4,5:54.0,J. Gutiérrez misses 3-pt jump shot from 23 ft,,75,70
367,4,5:54.0,,Defensive rebound by Team,75,70
368,4,5:54.0,Official timeout,,75,70
369,4,5:54.0,K. Middleton enters the game for J. Gutiérrez,,75,70
370,4,5:42.0,,Shooting foul by J. Dudley (drawn by T. Hansbrough),75,70
371,4,5:42.0,,T. Hansbrough makes free throw 1 of 2,75,71
372,4,5:42.0,,T. Hansbrough misses free throw 2 of 2,75,71
373,4,5:41.0,Defensive rebound by G. Antetokounmpo,,75,71
374,4,5:19.0,J. Dudley misses 2-pt jump shot from 20 ft,,75,71
375,4,5:18.0,,Defensive rebound by L. Williams,75,71
376,4,5:09.0,,G. Vásquez misses 3-pt jump shot from 26 ft,75,71
