,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
86,1,3:00.0,A. Morrow enters the game for A. Roberson,,22,10
87,1,2:43.0,A. Morrow misses 3-pt jump shot from 25 ft,,22,10
88,1,2:42.0,,Defensive rebound by W. Johnson,22,10
89,1,2:28.0,,Personal block foul by N. Collison (drawn by J. Lin),22,10
90,1,2:28.0,,J. Lin makes free throw 1 of 2,22,11
91,1,2:28.0,M. McGary enters the game for S. Ibaka,,22,11
92,1,2:28.0,,J. Lin makes free throw 2 of 2,22,12
93,1,2:22.0,Personal foul by J. Clarkson (drawn by D. Augustin),,22,12
94,1,2:12.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by D. Waiters),,25,12
95,1,2:02.0,,Offensive foul by E. Davis (drawn by D. Waiters),25,12
96,1,2:02.0,,Turnover by E. Davis (offensive foul),25,12
97,1,1:49.0,A. Morrow misses 2-pt jump shot from 6 ft (block by W. Johnson),,25,12
98,1,1:47.0,Offensive rebound by D. Augustin,,25,12
99,1,1:44.0,Turnover by D. Augustin (bad pass),,25,12
100,1,1:21.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by J. Lin),25,15
101,1,1:07.0,M. McGary misses 2-pt jump shot from 3 ft,,25,15
102,1,1:04.0,Offensive rebound by D. Augustin,,25,15
103,1,1:02.0,D. Augustin makes 3-pt jump shot from 25 ft,,28,15
104,1,0:52.0,,J. Clarkson misses 2-pt layup from 2 ft,28,15
105,1,0:49.0,,Offensive rebound by J. Clarkson,28,15
106,1,0:48.0,,J. Clarkson misses 2-pt layup from 2 ft,28,15
107,1,0:47.0,,Offensive rebound by E. Davis,28,15
108,1,0:44.0,,W. Johnson makes 2-pt jump shot from 17 ft,28,17
109,1,0:33.0,D. Augustin misses 3-pt jump shot from 27 ft,,28,17
110,1,0:32.0,,Defensive rebound by W. Johnson,28,17
111,1,0:26.0,,J. Clarkson misses 2-pt jump shot from 19 ft,28,17
112,1,0:22.0,Defensive rebound by D. Augustin,,28,17
113,1,0:05.0,D. Waiters misses 2-pt dunk at rim,,28,17
114,1,0:03.0,,Defensive rebound by J. Hill,28,17
115,1,0:01.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by J. Hill),28,19
116,2,11:47.0,,Personal foul by J. Lamb (drawn by J. Lin),28,19
117,2,11:43.0,,J. Lin makes 2-pt layup from 3 ft,28,21
118,2,11:22.0,J. Lamb misses 3-pt jump shot from 26 ft,,28,21
119,2,11:21.0,,Defensive rebound by J. Hill,28,21
120,2,11:07.0,,W. Johnson misses 3-pt jump shot from 23 ft,28,21
121,2,11:06.0,Defensive rebound by J. Lamb,,28,21
122,2,10:55.0,A. Morrow misses 3-pt jump shot from 24 ft,,28,21
123,2,10:54.0,,Defensive rebound by J. Hill,28,21
124,2,10:47.0,,E. Davis makes 2-pt layup from 2 ft (assist by J. Lin),28,23
125,2,10:30.0,D. Waiters misses 2-pt layup from 2 ft,,28,23
126,2,10:29.0,Offensive rebound by N. Collison,,28,23
127,2,10:28.0,N. Collison misses 2-pt layup from 2 ft,,28,23
128,2,10:26.0,,Defensive rebound by W. Ellington,28,23
129,2,10:19.0,,W. Ellington misses 3-pt jump shot from 22 ft,28,23
130,2,10:18.0,Defensive rebound by J. Lamb,,28,23
131,2,10:11.0,J. Lamb makes 2-pt jump shot from 8 ft,,30,23
132,2,10:11.0,Shooting foul by E. Davis (drawn by J. Lamb),,30,23
133,2,10:11.0,J. Lamb makes free throw 1 of 1,,31,23
134,2,9:54.0,,W. Johnson misses 2-pt jump shot from 18 ft,31,23
135,2,9:52.0,Defensive rebound by M. McGary,,31,23
136,2,9:45.0,D. Waiters misses 3-pt jump shot from 23 ft,,31,23
137,2,9:44.0,,Defensive rebound by E. Davis,31,23
138,2,9:39.0,,W. Johnson misses 2-pt layup from 2 ft (block by N. Collison),31,23
139,2,9:35.0,Defensive rebound by A. Morrow,,31,23
140,2,9:23.0,Shooting foul by W. Ellington (drawn by N. Collison),,31,23
141,2,9:23.0,N. Collison makes 2-pt dunk at rim (assist by D. Waiters),,33,23
142,2,9:23.0,N. Collison makes free throw 1 of 1,,34,23
143,2,9:02.0,,J. Hill makes 2-pt jump shot from 17 ft,34,25
144,2,8:41.0,M. McGary misses 2-pt layup from 2 ft,,34,25
145,2,8:39.0,,Defensive rebound by J. Hill,34,25
146,2,8:22.0,,J. Hill misses 2-pt hook shot from 5 ft,34,25
147,2,8:19.0,,Offensive rebound by E. Davis,34,25
148,2,8:19.0,,E. Davis makes 2-pt tip-in from 1 ft,34,27
149,2,8:07.0,D. Waiters misses 2-pt layup from 2 ft,,34,27
150,2,8:05.0,,Defensive rebound by J. Hill,34,27
151,2,8:02.0,,W. Ellington makes 2-pt layup from 2 ft (assist by J. Hill),34,29
152,2,8:00.0,Oklahoma City full timeout,,34,29
153,2,7:54.0,A. Morrow makes 3-pt jump shot from 25 ft (assist by J. Lamb),,37,29
154,2,7:36.0,,E. Davis makes 2-pt dunk at rim (assist by W. Ellington),37,31
155,2,7:20.0,A. Morrow misses 3-pt jump shot from 27 ft,,37,31
156,2,7:19.0,,Defensive rebound by J. Lin,37,31
157,2,7:17.0,,Personal foul by N. Collison (drawn by W. Ellington),37,31
158,2,7:17.0,E. Freedom enters the game for M. McGary,,37,31
159,2,7:17.0,D. Augustin enters the game for D. Waiters,,37,31
160,2,7:13.0,,Personal foul by J. Lamb (drawn by W. Ellington),37,31
161,2,7:07.0,,Personal block foul by E. Freedom (drawn by J. Lin),37,31
162,2,7:01.0,,J. Lin misses 2-pt jump shot from 16 ft,37,31
163,2,6:59.0,,Offensive rebound by W. Johnson,37,31
164,2,6:58.0,,W. Johnson misses 2-pt layup from 2 ft (block by N. Collison),37,31
165,2,6:56.0,Defensive rebound by E. Freedom,,37,31
166,2,6:51.0,N. Collison makes 2-pt layup from 2 ft (assist by D. Augustin),,39,31
167,2,6:26.0,,J. Hill misses 2-pt jump shot from 16 ft,39,31
168,2,6:25.0,,Offensive rebound by J. Lin,39,31
169,2,6:22.0,,J. Lin makes 2-pt layup from 2 ft,39,33
170,2,6:07.0,J. Lamb makes 2-pt jump shot from 5 ft (assist by A. Morrow),,41,33
171,2,5:52.0,,E. Davis makes 2-pt dunk at rim (assist by W. Ellington),41,35
172,2,5:26.0,A. Morrow misses 3-pt jump shot from 23 ft,,41,35
173,2,5:25.0,,Defensive rebound by E. Davis,41,35
174,2,5:16.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by W. Ellington),41,38
175,2,5:00.0,A. Morrow makes 2-pt layup from 2 ft (assist by N. Collison),,43,38
176,2,4:42.0,,E. Davis makes 2-pt dunk at rim (assist by J. Lin),43,40
177,2,4:33.0,Oklahoma City full timeout,,43,40
178,2,4:33.0,Official timeout,,43,40
179,2,4:33.0,S. Ibaka enters the game for N. Collison,,43,40
180,2,4:33.0,K. Singler enters the game for J. Lamb,,43,40
181,2,4:33.0,,C. Boozer enters the game for J. Lin,43,40
182,2,4:33.0,,R. Sacre enters the game for E. Davis,43,40
183,2,4:33.0,,J. Clarkson enters the game for J. Hill,43,40
184,2,4:21.0,D. Augustin misses 2-pt jump shot from 13 ft,,43,40
185,2,4:19.0,,Defensive rebound by C. Boozer,43,40
186,2,4:05.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by J. Clarkson),43,43
187,2,3:46.0,E. Freedom makes 2-pt jump shot from 19 ft,,45,43
188,2,3:31.0,,C. Boozer makes 2-pt layup from 1 ft (assist by W. Ellington),45,45
189,2,3:14.0,E. Freedom makes 2-pt jump shot from 11 ft (assist by K. Singler),,47,45
190,2,2:55.0,,C. Boozer misses 2-pt layup from 2 ft,47,45
191,2,2:53.0,Defensive rebound by E. Freedom,,47,45
192,2,2:39.0,E. Freedom misses 2-pt jump shot from 8 ft,,47,45
193,2,2:38.0,Offensive rebound by S. Ibaka,,47,45
194,2,2:37.0,S. Ibaka makes 2-pt hook shot from 4 ft,,49,45
195,2,2:18.0,,J. Clarkson misses 2-pt jump shot from 18 ft,49,45
196,2,2:17.0,Defensive rebound by E. Freedom,,49,45
197,2,2:08.0,S. Ibaka misses 2-pt jump shot from 20 ft,,49,45
198,2,2:07.0,,Defensive rebound by W. Johnson,49,45
199,2,1:59.0,,W. Johnson misses 3-pt jump shot from 24 ft,49,45
200,2,1:58.0,Defensive rebound by S. Ibaka,,49,45
201,2,1:47.0,Shooting foul by C. Boozer (drawn by S. Ibaka),,49,45
202,2,1:47.0,,LA Lakers full timeout,49,45
203,2,1:47.0,,R. Kelly enters the game for W. Johnson,49,45
204,2,1:47.0,A. Roberson enters the game for A. Morrow,,49,45
205,2,1:47.0,S. Ibaka makes free throw 1 of 2,,50,45
206,2,1:47.0,S. Ibaka makes free throw 2 of 2,,51,45
207,2,1:30.0,,W. Ellington makes 2-pt jump shot from 18 ft (assist by J. Clarkson),51,47
208,2,1:14.0,K. Singler misses 2-pt jump shot from 14 ft,,51,47
209,2,1:13.0,,Defensive rebound by C. Boozer,51,47
210,2,1:03.0,,Shooting foul by A. Roberson (drawn by W. Ellington),51,47
211,2,1:03.0,,W. Ellington makes free throw 1 of 2,51,48
212,2,1:03.0,,W. Ellington misses free throw 2 of 2,51,48
213,2,1:01.0,Defensive rebound by E. Freedom,,51,48
214,2,0:46.0,D. Augustin makes 2-pt layup from 1 ft (assist by S. Ibaka),,53,48
215,2,0:36.0,,C. Boozer misses 2-pt jump shot from 4 ft,53,48
216,2,0:36.0,Defensive rebound by E. Freedom,,53,48
217,2,0:27.0,S. Ibaka misses 2-pt jump shot from 20 ft,,53,48
218,2,0:26.0,,Defensive rebound by R. Kelly,53,48
219,2,0:05.0,,W. Ellington misses 2-pt jump shot from 20 ft,53,48
220,2,0:04.0,Defensive rebound by E. Freedom,,53,48
221,2,0:01.0,D. Augustin makes 3-pt jump shot from 32 ft (assist by E. Freedom),,56,48
222,3,11:45.0,,C. Boozer misses 2-pt jump shot from 18 ft,56,48
223,3,11:42.0,Defensive rebound by E. Freedom,,56,48
224,3,11:34.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by E. Freedom),,58,48
225,3,11:15.0,,R. Sacre misses 2-pt jump shot from 8 ft,58,48
226,3,11:11.0,Defensive rebound by S. Ibaka,,58,48
227,3,11:01.0,D. Augustin makes 2-pt jump shot from 21 ft,,60,48
228,3,10:42.0,,R. Kelly makes 2-pt jump shot from 13 ft (assist by R. Sacre),60,50
229,3,10:21.0,K. Singler misses 3-pt jump shot from 23 ft,,60,50
230,3,10:19.0,Offensive rebound by S. Ibaka,,60,50
231,3,10:10.0,Personal foul by R. Sacre (drawn by E. Freedom),,60,50
232,3,9:53.0,D. Augustin misses 3-pt jump shot from 26 ft,,60,50
233,3,9:52.0,Offensive rebound by A. Roberson,,60,50
234,3,9:49.0,K. Singler makes 3-pt jump shot from 23 ft (assist by A. Roberson),,63,50
235,3,9:38.0,,W. Ellington makes 2-pt jump shot from 18 ft,63,52
236,3,9:21.0,Turnover by D. Augustin (bad pass; steal by W. Ellington),,63,52
237,3,9:15.0,,J. Clarkson misses 2-pt hook shot from 4 ft (block by S. Ibaka),63,52
238,3,9:13.0,Defensive rebound by K. Singler,,63,52
239,3,9:02.0,D. Augustin misses 3-pt jump shot from 27 ft,,63,52
240,3,9:01.0,Offensive rebound by E. Freedom,,63,52
241,3,9:00.0,Shooting foul by W. Ellington (drawn by E. Freedom),,63,52
242,3,9:00.0,E. Freedom makes free throw 1 of 2,,64,52
243,3,9:00.0,E. Freedom misses free throw 2 of 2,,64,52
244,3,8:59.0,,Defensive rebound by R. Sacre,64,52
245,3,8:47.0,,W. Ellington makes 3-pt jump shot from 25 ft,64,55
246,3,8:35.0,A. Roberson misses 2-pt jump shot from 5 ft (block by R. Sacre),,64,55
247,3,8:33.0,,Defensive rebound by W. Ellington,64,55
248,3,8:29.0,,C. Boozer makes 2-pt layup from 2 ft (assist by W. Ellington),64,57
249,3,8:11.0,Turnover by E. Freedom (lost ball; steal by R. Kelly),,64,57
250,3,8:06.0,,J. Clarkson misses 2-pt layup from 3 ft,64,57
251,3,8:03.0,,Offensive rebound by C. Boozer,64,57
252,3,8:03.0,,LA Lakers full timeout,64,57
253,3,7:46.0,,R. Sacre makes 2-pt hook shot from 6 ft (assist by W. Ellington),64,59
254,3,7:26.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by E. Freedom),,67,59
255,3,7:05.0,,R. Kelly misses 3-pt jump shot from 26 ft,67,59
256,3,7:03.0,Defensive rebound by S. Ibaka,,67,59
257,3,6:49.0,K. Singler makes 3-pt jump shot from 23 ft (assist by D. Augustin),,70,59
258,3,6:29.0,,C. Boozer makes 2-pt jump shot from 17 ft,70,61
259,3,6:12.0,Shooting foul by R. Sacre (drawn by E. Freedom),,70,61
260,3,6:12.0,E. Freedom makes free throw 1 of 2,,71,61
261,3,6:12.0,,J. Lin enters the game for W. Ellington,71,61
262,3,6:12.0,E. Freedom makes free throw 2 of 2,,72,61
263,3,5:48.0,,J. Lin misses 3-pt jump shot from 26 ft,72,61
264,3,5:46.0,Defensive rebound by D. Augustin,,72,61
265,3,5:39.0,D. Augustin misses 2-pt layup from 3 ft (block by R. Sacre),,72,61
266,3,5:39.0,Offensive rebound by Team,,72,61
267,3,5:22.0,K. Singler makes 2-pt jump shot from 11 ft,,74,61
268,3,5:11.0,,Turnover by J. Lin (traveling),74,61
269,3,4:54.0,A. Roberson misses 2-pt jump shot from 3 ft,,74,61
270,3,4:53.0,,Defensive rebound by C. Boozer,74,61
271,3,4:46.0,,R. Kelly makes 3-pt jump shot from 26 ft (assist by J. Lin),74,64
272,3,4:30.0,E. Freedom misses 2-pt jump shot from 16 ft,,74,64
273,3,4:29.0,,Defensive rebound by C. Boozer,74,64
274,3,4:21.0,,R. Sacre makes 2-pt hook shot from 6 ft (assist by J. Clarkson),74,66
275,3,4:21.0,Oklahoma City full timeout,,74,66
276,3,4:21.0,,E. Davis enters the game for C. Boozer,74,66
277,3,4:21.0,,J. Hill enters the game for R. Sacre,74,66
278,3,4:21.0,N. Collison enters the game for E. Freedom,,74,66
279,3,4:21.0,D. Waiters enters the game for A. Roberson,,74,66
280,3,3:58.0,S. Ibaka misses 2-pt jump shot from 4 ft (block by E. Davis),,74,66
281,3,3:57.0,Offensive rebound by Team,,74,66
282,3,3:55.0,N. Collison misses 2-pt hook shot from 5 ft,,74,66
283,3,3:52.0,,Defensive rebound by R. Kelly,74,66
284,3,3:42.0,,R. Kelly makes 3-pt jump shot from 26 ft (assist by J. Lin),74,69
285,3,3:16.0,K. Singler misses 3-pt jump shot from 24 ft,,74,69
286,3,3:15.0,Offensive rebound by K. Singler,,74,69
287,3,2:56.0,S. Ibaka misses 2-pt jump shot from 6 ft,,74,69
288,3,2:55.0,Offensive rebound by S. Ibaka,,74,69
289,3,2:54.0,S. Ibaka misses 2-pt dunk at rim (block by E. Davis),,74,69
290,3,2:53.0,Offensive rebound by N. Collison,,74,69
291,3,2:53.0,Shooting foul by E. Davis (drawn by N. Collison),,74,69
292,3,2:53.0,N. Collison makes 2-pt layup from 3 ft,,76,69
293,3,2:53.0,N. Collison makes free throw 1 of 1,,77,69
294,3,2:41.0,,R. Kelly misses 3-pt jump shot from 23 ft,77,69
295,3,2:39.0,Defensive rebound by D. Waiters,,77,69
296,3,2:29.0,Personal block foul by J. Clarkson (drawn by D. Waiters),,77,69
297,3,2:29.0,D. Waiters misses free throw 1 of 2,,77,69
298,3,2:29.0,Offensive rebound by Team,,77,69
299,3,2:29.0,A. Morrow enters the game for K. Singler,,77,69
300,3,2:29.0,D. Waiters makes free throw 2 of 2,,78,69
301,3,2:19.0,,Shooting foul by N. Collison (drawn by J. Hill),78,69
302,3,2:19.0,,J. Hill misses free throw 1 of 2,78,69
303,3,2:19.0,,Offensive rebound by Team,78,69
304,3,2:19.0,,J. Hill makes free throw 2 of 2,78,70
305,3,2:08.0,D. Augustin misses 2-pt layup from 4 ft (block by J. Clarkson),,78,70
306,3,2:06.0,,Defensive rebound by J. Lin,78,70
307,3,2:01.0,,R. Kelly misses 3-pt jump shot from 28 ft,78,70
308,3,2:00.0,Defensive rebound by D. Waiters,,78,70
309,3,1:53.0,D. Waiters makes 2-pt layup from 3 ft,,80,70
310,3,1:35.0,,Offensive foul by J. Clarkson (drawn by S. Ibaka),80,70
311,3,1:35.0,,Turnover by J. Clarkson (offensive foul),80,70
312,3,1:24.0,S. Ibaka misses 2-pt jump shot from 19 ft,,80,70
313,3,1:23.0,,Defensive rebound by J. Hill,80,70
314,3,1:14.0,,J. Hill makes 2-pt jump shot from 20 ft (assist by J. Lin),80,72
315,3,0:54.0,N. Collison makes 2-pt layup from 2 ft (assist by D. Augustin),,82,72
316,3,0:40.0,,Turnover by J. Hill (lost ball; steal by D. Augustin),82,72
317,3,0:32.0,N. Collison misses 2-pt layup from 2 ft,,82,72
318,3,0:31.0,Offensive rebound by S. Ibaka,,82,72
319,3,0:31.0,S. Ibaka makes 2-pt tip-in from 1 ft,,84,72
320,3,0:07.0,,J. Lin misses 3-pt jump shot from 26 ft,84,72
321,3,0:06.0,Defensive rebound by S. Ibaka,,84,72
322,3,0:01.0,D. Augustin misses 3-pt jump shot from 28 ft,,84,72
323,3,0:00.0,Offensive rebound by Team,,84,72
324,4,11:48.0,D. Waiters misses 3-pt jump shot from 25 ft,,84,72
325,4,11:47.0,,Defensive rebound by E. Davis,84,72
326,4,11:39.0,,Shooting foul by M. McGary (drawn by J. Lin),84,72
327,4,11:39.0,,J. Lin makes free throw 1 of 2,84,73
328,4,11:39.0,,J. Lin makes free throw 2 of 2,84,74
329,4,11:22.0,Turnover by N. Collison (back court),,84,74
330,4,11:11.0,,Turnover by W. Johnson (bad pass; steal by N. Collison),84,74
331,4,11:07.0,D. Waiters makes 2-pt layup from 2 ft (assist by N. Collison),,86,74
332,4,10:54.0,,J. Lin makes 2-pt layup from 2 ft,86,76
333,4,10:32.0,Personal foul by J. Lin (drawn by D. Augustin),,86,76
334,4,10:24.0,M. McGary misses 2-pt jump shot from 4 ft,,86,76
335,4,10:23.0,,Defensive rebound by J. Hill,86,76
336,4,10:13.0,,J. Hill makes 2-pt jump shot from 21 ft (assist by J. Lin),86,78
337,4,9:56.0,D. Waiters misses 2-pt jump shot from 19 ft,,86,78
338,4,9:55.0,Offensive rebound by N. Collison,,86,78
339,4,9:54.0,N. Collison makes 2-pt layup from 1 ft,,88,78
340,4,9:38.0,,W. Ellington misses 3-pt jump shot from 23 ft,88,78
341,4,9:37.0,Defensive rebound by D. Augustin,,88,78
342,4,9:14.0,N. Collison misses 2-pt jump shot from 19 ft,,88,78
343,4,9:13.0,,Defensive rebound by W. Johnson,88,78
344,4,9:06.0,,W. Ellington misses 3-pt jump shot from 25 ft,88,78
345,4,9:05.0,Defensive rebound by N. Collison,,88,78
346,4,8:58.0,A. Morrow misses 3-pt jump shot from 24 ft,,88,78
347,4,8:57.0,,Defensive rebound by W. Johnson,88,78
348,4,8:54.0,,Personal foul by D. Augustin (drawn by W. Ellington),88,78
349,4,8:54.0,Official timeout,,88,78
350,4,8:54.0,S. Ibaka enters the game for D. Augustin,,88,78
351,4,8:54.0,J. Lamb enters the game for M. McGary,,88,78
352,4,8:45.0,,J. Lin makes 2-pt layup from 1 ft,88,80
353,4,8:21.0,Turnover by J. Lamb (bad pass; steal by J. Lin),,88,80
354,4,8:18.0,,Turnover by J. Hill (bad pass; steal by J. Lamb),88,80
355,4,7:59.0,S. Ibaka misses 2-pt jump shot from 19 ft,,88,80
356,4,7:58.0,,Defensive rebound by J. Hill,88,80
357,4,7:51.0,,J. Lin makes 2-pt jump shot from 18 ft,88,82
358,4,7:40.0,D. Waiters makes 2-pt layup from 1 ft,,90,82
359,4,7:30.0,,J. Hill makes 2-pt jump shot from 14 ft (assist by J. Lin),90,84
360,4,7:12.0,J. Lamb misses 2-pt jump shot from 17 ft,,90,84
361,4,7:11.0,,Defensive rebound by J. Lin,90,84
362,4,6:59.0,,W. Ellington misses 3-pt jump shot from 25 ft (block by J. Lamb),90,84
363,4,6:57.0,Defensive rebound by J. Lamb,,90,84
364,4,6:55.0,J. Lamb makes 2-pt layup from 2 ft,,92,84
365,4,6:55.0,Shooting foul by J. Hill (drawn by J. Lamb),,92,84
366,4,6:55.0,D. Augustin enters the game for A. Morrow,,92,84
367,4,6:55.0,J. Lamb makes free throw 1 of 1,,93,84
368,4,6:46.0,,Shooting foul by S. Ibaka (drawn by J. Hill),93,84
369,4,6:46.0,,J. Hill makes free throw 1 of 2,93,85
370,4,6:46.0,E. Freedom enters the game for N. Collison,,93,85
371,4,6:46.0,,J. Hill makes free throw 2 of 2,93,86
372,4,6:31.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by D. Waiters),,96,86
373,4,6:20.0,,Shooting foul by D. Waiters (drawn by J. Lin),96,86
374,4,6:20.0,,J. Lin makes free throw 1 of 2,96,87
375,4,6:20.0,,J. Lin misses free throw 2 of 2,96,87
376,4,6:19.0,Defensive rebound by E. Freedom,,96,87
377,4,6:07.0,D. Waiters misses 3-pt jump shot from 26 ft,,96,87
378,4,6:06.0,,Defensive rebound by J. Hill,96,87
379,4,5:57.0,,J. Lin misses 2-pt jump shot from 4 ft,96,87
380,4,5:56.0,Defensive rebound by Team,,96,87
381,4,5:56.0,,Loose ball foul by E. Davis (drawn by E. Freedom),96,87
382,4,5:56.0,,LA Lakers full timeout,96,87
