,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
91,1,2:54.0,J. Jerebko misses 2-pt layup from 2 ft (block by I. Mahinmi),,19,12
92,1,2:52.0,,Defensive rebound by D. West,19,12
93,1,2:48.0,,C. Miles makes 2-pt layup from 3 ft,19,14
94,1,2:36.0,G. Monroe makes 2-pt layup from 1 ft (assist by J. Meeks),,21,14
95,1,2:36.0,Shooting foul by I. Mahinmi (drawn by G. Monroe),,21,14
96,1,2:36.0,Detroit full timeout,,21,14
97,1,2:36.0,G. Monroe makes free throw 1 of 1,,22,14
98,1,2:22.0,,Personal foul by J. Jerebko (drawn by I. Mahinmi),22,14
99,1,2:22.0,,L. Scola enters the game for D. West,22,14
100,1,2:22.0,,D. Sloan enters the game for C. Watson,22,14
101,1,2:12.0,,C. Miles misses 2-pt jump shot from 12 ft,22,14
102,1,2:11.0,Defensive rebound by J. Jerebko,,22,14
103,1,1:54.0,Turnover by J. Meeks (lost ball),,22,14
104,1,1:33.0,,L. Scola misses 2-pt layup from 2 ft,22,14
105,1,1:30.0,Defensive rebound by G. Monroe,,22,14
106,1,1:14.0,Shooting foul by C. Miles (drawn by J. Jerebko),,22,14
107,1,1:14.0,J. Jerebko makes free throw 1 of 2,,23,14
108,1,1:14.0,,D. Rudež enters the game for R. Stuckey,23,14
109,1,1:14.0,D. Augustin enters the game for B. Jennings,,23,14
110,1,1:14.0,C. Butler enters the game for K. Singler,,23,14
111,1,1:14.0,J. Jerebko misses free throw 2 of 2,,23,14
112,1,1:12.0,,Defensive rebound by L. Scola,23,14
113,1,1:05.0,,D. Rudež makes 3-pt jump shot from 22 ft (assist by D. Sloan),23,17
114,1,0:37.0,J. Jerebko misses 2-pt jump shot from 21 ft,,23,17
115,1,0:36.0,,Defensive rebound by L. Scola,23,17
116,1,0:24.0,,D. Rudež makes 2-pt jump shot from 11 ft,23,19
117,1,0:03.0,Turnover by J. Meeks (lost ball; steal by C. Miles),,23,19
118,1,0:03.0,,Personal foul by J. Meeks (drawn by C. Miles),23,19
119,1,0:00.0,,D. Sloan misses 3-pt jump shot from 30 ft,23,19
120,1,0:00.0,,Offensive rebound by Team,23,19
121,2,11:48.0,,I. Mahinmi makes 2-pt layup from 2 ft (assist by L. Scola),23,21
122,2,11:36.0,Turnover by J. Meeks (lost ball; steal by C. Miles),,23,21
123,2,11:32.0,,L. Scola makes 2-pt layup at rim (assist by C. Miles),23,23
124,2,11:27.0,,Offensive charge foul by D. Augustin (drawn by L. Scola),23,23
125,2,11:27.0,Turnover by D. Augustin (offensive foul),,23,23
126,2,11:27.0,Violation by Team (delay of game),,23,23
127,2,11:21.0,,L. Scola misses 2-pt jump shot from 18 ft,23,23
128,2,11:20.0,Defensive rebound by J. Meeks,,23,23
129,2,11:13.0,J. Jerebko misses 3-pt jump shot from 25 ft,,23,23
130,2,11:11.0,Offensive rebound by A. Drummond,,23,23
131,2,11:10.0,A. Drummond makes 2-pt layup from 1 ft,,25,23
132,2,10:55.0,,L. Scola misses 2-pt jump shot from 17 ft,25,23
133,2,10:54.0,Defensive rebound by D. Augustin,,25,23
134,2,10:38.0,D. Augustin misses 2-pt jump shot from 4 ft,,25,23
135,2,10:37.0,Offensive rebound by A. Drummond,,25,23
136,2,10:37.0,A. Drummond misses 2-pt tip-in from 2 ft,,25,23
137,2,10:36.0,Offensive rebound by A. Drummond,,25,23
138,2,10:36.0,A. Drummond makes 2-pt layup from 2 ft,,27,23
139,2,10:36.0,Shooting foul by L. Scola (drawn by A. Drummond),,27,23
140,2,10:36.0,A. Drummond makes free throw 1 of 1,,28,23
141,2,10:19.0,,C. Miles makes 2-pt jump shot from 13 ft (assist by D. Sloan),28,25
142,2,9:56.0,J. Meeks misses 3-pt jump shot from 25 ft,,28,25
143,2,9:53.0,,Defensive rebound by Team,28,25
144,2,9:40.0,,Turnover by C. Miles (bad pass; steal by J. Jerebko),28,25
145,2,9:30.0,A. Drummond misses 2-pt hook shot from 6 ft,,28,25
146,2,9:29.0,,Defensive rebound by I. Mahinmi,28,25
147,2,9:22.0,,Shooting block foul by J. Jerebko (drawn by D. Sloan),28,25
148,2,9:22.0,,D. Sloan makes free throw 1 of 2,28,26
149,2,9:22.0,A. Tolliver enters the game for J. Jerebko,,28,26
150,2,9:22.0,,D. Sloan makes free throw 2 of 2,28,27
151,2,9:11.0,Turnover by D. Augustin (bad pass; steal by C. Miles),,28,27
152,2,9:06.0,,L. Scola makes 2-pt layup from 2 ft (assist by D. Sloan),28,29
153,2,8:50.0,J. Meeks makes 2-pt jump shot from 19 ft (assist by D. Augustin),,30,29
154,2,8:34.0,,D. Rudež misses 3-pt jump shot from 23 ft,30,29
155,2,8:33.0,,Offensive rebound by L. Scola,30,29
156,2,8:32.0,,L. Scola misses 2-pt tip-in from 2 ft,30,29
157,2,8:31.0,,Offensive rebound by I. Mahinmi,30,29
158,2,8:31.0,,I. Mahinmi misses 2-pt tip-in from 2 ft,30,29
159,2,8:29.0,,Offensive rebound by I. Mahinmi,30,29
160,2,8:29.0,,I. Mahinmi misses 2-pt tip-in from 1 ft (block by A. Tolliver),30,29
161,2,8:28.0,Defensive rebound by D. Augustin,,30,29
162,2,8:23.0,C. Butler misses 3-pt jump shot from 25 ft,,30,29
163,2,8:22.0,,Defensive rebound by D. Sloan,30,29
164,2,8:16.0,,D. Sloan makes 2-pt layup from 4 ft,30,31
165,2,7:50.0,A. Tolliver misses 3-pt jump shot from 24 ft,,30,31
166,2,7:49.0,,Defensive rebound by C. Miles,30,31
167,2,7:42.0,,D. Sloan makes 3-pt jump shot from 25 ft (assist by C. Miles),30,34
168,2,7:33.0,Detroit full timeout,,30,34
169,2,7:25.0,Turnover by D. Augustin (bad pass; steal by I. Mahinmi),,30,34
170,2,7:04.0,,C. Miles misses 2-pt jump shot from 12 ft,30,34
171,2,7:01.0,Defensive rebound by C. Butler,,30,34
172,2,6:54.0,Turnover by D. Augustin (lost ball),,30,34
173,2,6:40.0,,I. Mahinmi makes 2-pt layup from 2 ft (assist by C. Miles),30,36
174,2,6:19.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by D. Augustin),,33,36
175,2,6:02.0,,L. Scola misses 2-pt layup from 1 ft,33,36
176,2,6:01.0,,Offensive rebound by L. Scola,33,36
177,2,6:01.0,,L. Scola makes 2-pt layup from 1 ft,33,38
178,2,5:48.0,J. Meeks makes 2-pt jump shot from 4 ft (assist by D. Augustin),,35,38
179,2,5:31.0,,C. Miles misses 2-pt jump shot from 20 ft,35,38
180,2,5:30.0,Defensive rebound by D. Augustin,,35,38
181,2,5:22.0,C. Butler misses 2-pt jump shot from 19 ft,,35,38
182,2,5:21.0,,Defensive rebound by I. Mahinmi,35,38
183,2,5:05.0,,C. Miles makes 2-pt layup from 3 ft,35,40
184,2,4:53.0,A. Tolliver misses 3-pt jump shot from 23 ft,,35,40
185,2,4:51.0,Offensive rebound by A. Drummond,,35,40
186,2,4:51.0,A. Drummond misses 2-pt tip-in from 1 ft,,35,40
187,2,4:49.0,,Defensive rebound by I. Mahinmi,35,40
188,2,4:39.0,,D. Rudež makes 3-pt jump shot from 25 ft,35,43
189,2,4:25.0,Detroit full timeout,,35,43
190,2,4:25.0,Official timeout,,35,43
191,2,4:25.0,,S. Hill enters the game for C. Miles,35,43
192,2,4:25.0,K. Singler enters the game for D. Augustin,,35,43
193,2,4:25.0,G. Monroe enters the game for C. Butler,,35,43
194,2,4:25.0,B. Jennings enters the game for A. Tolliver,,35,43
195,2,4:14.0,J. Meeks misses 3-pt jump shot from 23 ft,,35,43
196,2,4:13.0,Offensive rebound by A. Drummond,,35,43
197,2,4:07.0,A. Drummond misses 2-pt hook shot from 4 ft,,35,43
198,2,4:06.0,,Defensive rebound by L. Scola,35,43
199,2,3:48.0,,D. Rudež makes 2-pt jump shot from 19 ft (assist by D. Sloan),35,45
200,2,3:32.0,B. Jennings makes 3-pt jump shot from 25 ft (assist by A. Drummond),,38,45
201,2,3:16.0,,D. West enters the game for L. Scola,38,45
202,2,3:16.0,K. Caldwell-Pope enters the game for J. Meeks,,38,45
203,2,3:16.0,,C. Watson enters the game for D. Sloan,38,45
204,2,3:05.0,,D. West misses 2-pt jump shot from 17 ft,38,45
205,2,3:03.0,Defensive rebound by K. Singler,,38,45
206,2,2:51.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,38,45
207,2,2:50.0,,Defensive rebound by D. Rudež,38,45
208,2,2:32.0,,Personal foul by K. Singler (drawn by D. Rudež),38,45
209,2,2:32.0,,Indiana full timeout,38,45
210,2,2:32.0,,R. Stuckey enters the game for I. Mahinmi,38,45
211,2,2:32.0,,R. Hibbert enters the game for D. Rudež,38,45
212,2,2:18.0,,R. Hibbert makes 2-pt jump shot from 11 ft,38,47
213,2,1:55.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by G. Monroe),,41,47
214,2,1:37.0,,Personal block foul by A. Drummond (drawn by R. Hibbert),41,47
215,2,1:31.0,,R. Hibbert misses 2-pt hook shot from 6 ft,41,47
216,2,1:30.0,Defensive rebound by A. Drummond,,41,47
217,2,1:09.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by B. Jennings),,44,47
218,2,0:45.0,,R. Hibbert makes 2-pt hook shot from 9 ft,44,49
219,2,0:38.0,B. Jennings misses 2-pt layup from 2 ft,,44,49
220,2,0:37.0,Offensive rebound by A. Drummond,,44,49
221,2,0:37.0,A. Drummond makes 2-pt tip-in at rim,,46,49
222,2,0:25.0,,R. Hibbert makes 2-pt jump shot from 18 ft (assist by R. Stuckey),46,51
223,2,0:10.0,Personal take foul by C. Watson (drawn by B. Jennings),,46,51
224,2,0:07.0,Detroit full timeout,,46,51
225,2,0:07.0,A. Tolliver enters the game for G. Monroe,,46,51
226,2,0:07.0,,C. Miles enters the game for C. Watson,46,51
227,2,0:02.0,B. Jennings makes 3-pt jump shot from 23 ft,,49,51
228,2,0:00.0,,Turnover by D. West (bad pass),49,51
229,3,11:41.0,,D. West makes 2-pt jump shot from 10 ft,49,53
230,3,11:23.0,Turnover by G. Monroe (traveling),,49,53
231,3,11:07.0,,R. Stuckey misses 2-pt layup from 4 ft,49,53
232,3,11:06.0,,Offensive rebound by R. Hibbert,49,53
233,3,11:06.0,,R. Hibbert makes 2-pt tip-in from 1 ft,49,55
234,3,10:36.0,B. Jennings misses 3-pt jump shot from 26 ft,,49,55
235,3,10:36.0,Offensive rebound by Team,,49,55
236,3,10:36.0,Turnover by Team (shot clock),,49,55
237,3,10:20.0,,R. Hibbert makes 2-pt hook shot from 6 ft (assist by D. West),49,57
238,3,9:58.0,G. Monroe misses 2-pt jump shot from 4 ft (block by R. Hibbert),,49,57
239,3,9:56.0,,Defensive rebound by S. Hill,49,57
240,3,9:50.0,,R. Stuckey misses 2-pt jump shot from 13 ft,49,57
241,3,9:49.0,Defensive rebound by B. Jennings,,49,57
242,3,9:36.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,51,57
243,3,9:18.0,,S. Hill makes 2-pt jump shot from 10 ft,51,59
244,3,9:06.0,B. Jennings misses 2-pt layup from 4 ft,,51,59
245,3,9:04.0,,Defensive rebound by R. Stuckey,51,59
246,3,8:55.0,,S. Hill makes 3-pt jump shot from 23 ft (assist by R. Stuckey),51,62
247,3,8:53.0,Detroit full timeout,,51,62
248,3,8:37.0,K. Singler makes 2-pt jump shot from 5 ft (assist by G. Monroe),,53,62
249,3,8:21.0,,D. West misses 2-pt jump shot from 22 ft,53,62
250,3,8:20.0,Defensive rebound by A. Drummond,,53,62
251,3,8:11.0,B. Jennings makes 2-pt jump shot from 11 ft,,55,62
252,3,7:47.0,,R. Stuckey makes 2-pt jump shot from 13 ft (assist by C. Watson),55,64
253,3,7:35.0,Personal foul by D. West (drawn by A. Drummond),,55,64
254,3,7:24.0,G. Monroe misses 2-pt jump shot from 16 ft,,55,64
255,3,7:24.0,,Defensive rebound by Team,55,64
256,3,7:24.0,,Personal foul by A. Drummond (drawn by R. Hibbert),55,64
257,3,7:18.0,,Personal foul by B. Jennings (drawn by C. Watson),55,64
258,3,7:08.0,,D. West misses 2-pt jump shot from 5 ft,55,64
259,3,7:07.0,Defensive rebound by A. Drummond,,55,64
260,3,6:58.0,B. Jennings makes 3-pt jump shot from 26 ft (assist by G. Monroe),,58,64
261,3,6:40.0,,R. Hibbert makes 2-pt layup from 2 ft (assist by S. Hill),58,66
262,3,6:32.0,Turnover by A. Drummond (offensive foul),,58,66
263,3,6:32.0,Offensive foul by A. Drummond (drawn by C. Watson),,58,66
264,3,6:18.0,,D. West makes 2-pt jump shot from 16 ft (assist by S. Hill),58,68
265,3,5:55.0,A. Drummond makes 2-pt layup from 1 ft (assist by G. Monroe),,60,68
266,3,5:55.0,Shooting foul by S. Hill (drawn by A. Drummond),,60,68
267,3,5:55.0,A. Drummond makes free throw 1 of 1,,61,68
268,3,5:40.0,,R. Hibbert misses 2-pt hook shot from 9 ft,61,68
269,3,5:39.0,Defensive rebound by A. Drummond,,61,68
270,3,5:33.0,B. Jennings makes 3-pt jump shot from 25 ft,,64,68
271,3,5:33.0,Shooting foul by C. Watson (drawn by B. Jennings),,64,68
272,3,5:33.0,B. Jennings makes free throw 1 of 1,,65,68
273,3,5:16.0,,S. Hill misses 3-pt jump shot from 25 ft,65,68
274,3,5:14.0,Defensive rebound by A. Drummond,,65,68
275,3,5:08.0,B. Jennings makes 3-pt jump shot from 26 ft,,68,68
276,3,5:06.0,,Indiana full timeout,68,68
277,3,4:51.0,,D. West makes 2-pt jump shot from 18 ft (assist by R. Stuckey),68,70
278,3,4:23.0,Turnover by K. Caldwell-Pope (bad pass; steal by D. West),,68,70
279,3,4:16.0,,Shooting block foul by A. Drummond (drawn by R. Stuckey),68,70
280,3,4:16.0,,R. Stuckey makes free throw 1 of 2,68,71
281,3,4:16.0,,I. Mahinmi enters the game for R. Hibbert,68,71
282,3,4:16.0,A. Tolliver enters the game for A. Drummond,,68,71
283,3,4:16.0,,R. Stuckey makes free throw 2 of 2,68,72
284,3,3:54.0,G. Monroe makes 2-pt jump shot from 3 ft,,70,72
285,3,3:42.0,,Turnover by S. Hill (traveling),70,72
286,3,3:24.0,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,,70,72
287,3,3:23.0,,Defensive rebound by D. West,70,72
288,3,3:15.0,,I. Mahinmi makes 2-pt dunk from 2 ft (assist by R. Stuckey),70,74
289,3,2:54.0,A. Tolliver misses 3-pt jump shot from 26 ft,,70,74
290,3,2:53.0,,Defensive rebound by R. Stuckey,70,74
291,3,2:49.0,,Personal foul by A. Tolliver (drawn by D. West),70,74
292,3,2:49.0,,C. Miles enters the game for S. Hill,70,74
293,3,2:49.0,J. Meeks enters the game for K. Caldwell-Pope,,70,74
294,3,2:37.0,,R. Stuckey misses 2-pt jump shot from 19 ft,70,74
295,3,2:35.0,Defensive rebound by A. Tolliver,,70,74
296,3,2:28.0,Shooting foul by C. Miles (drawn by A. Tolliver),,70,74
297,3,2:28.0,A. Tolliver makes free throw 1 of 2,,71,74
298,3,2:28.0,,S. Hill enters the game for R. Stuckey,71,74
299,3,2:28.0,C. Butler enters the game for K. Singler,,71,74
300,3,2:28.0,A. Tolliver makes free throw 2 of 2,,72,74
301,3,2:12.0,,S. Hill misses 2-pt jump shot from 13 ft,72,74
302,3,2:11.0,Defensive rebound by A. Tolliver,,72,74
303,3,2:01.0,G. Monroe misses 2-pt layup from 1 ft,,72,74
304,3,2:00.0,,Defensive rebound by I. Mahinmi,72,74
305,3,1:50.0,,S. Hill misses 2-pt layup from 2 ft (block by G. Monroe),72,74
306,3,1:49.0,Defensive rebound by C. Butler,,72,74
307,3,1:44.0,Personal foul by C. Watson (drawn by B. Jennings),,72,74
308,3,1:44.0,B. Jennings makes free throw 1 of 2,,73,74
309,3,1:44.0,,D. Sloan enters the game for C. Watson,73,74
310,3,1:44.0,J. Anthony enters the game for G. Monroe,,73,74
311,3,1:44.0,,L. Scola enters the game for D. West,73,74
312,3,1:44.0,B. Jennings makes free throw 2 of 2,,74,74
313,3,1:29.0,,C. Miles misses 3-pt jump shot from 24 ft,74,74
314,3,1:28.0,Defensive rebound by C. Butler,,74,74
315,3,1:19.0,B. Jennings makes 3-pt jump shot from 25 ft,,77,74
316,3,1:03.0,,L. Scola misses 2-pt jump shot from 18 ft,77,74
317,3,1:02.0,Defensive rebound by A. Tolliver,,77,74
318,3,0:52.0,B. Jennings misses 3-pt jump shot from 25 ft,,77,74
319,3,0:50.0,,Defensive rebound by L. Scola,77,74
320,3,0:45.0,,Turnover by D. Sloan (lost ball; steal by B. Jennings),77,74
321,3,0:43.0,Shooting foul by D. Sloan (drawn by B. Jennings),,77,74
322,3,0:43.0,B. Jennings makes free throw 1 of 2,,78,74
323,3,0:43.0,B. Jennings makes free throw 2 of 2,,79,74
324,3,0:29.0,,D. Sloan misses 3-pt jump shot from 26 ft,79,74
325,3,0:28.0,,Offensive rebound by I. Mahinmi,79,74
326,3,0:28.0,,I. Mahinmi makes 2-pt tip-in from 1 ft,79,76
327,3,0:06.0,J. Meeks misses 3-pt jump shot from 25 ft,,79,76
328,3,0:02.0,Offensive rebound by Team,,79,76
329,3,0:00.0,B. Jennings misses 3-pt jump shot from 24 ft,,79,76
330,3,0:00.0,,Defensive rebound by L. Scola,79,76
331,4,11:41.0,J. Meeks misses 3-pt jump shot from 24 ft,,79,76
332,4,11:40.0,,Defensive rebound by D. Sloan,79,76
333,4,11:24.0,,L. Scola misses 2-pt jump shot from 19 ft,79,76
334,4,11:22.0,Defensive rebound by J. Meeks,,79,76
335,4,11:11.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by C. Butler),,82,76
336,4,10:52.0,,D. Rudež misses 3-pt jump shot from 25 ft,82,76
337,4,10:51.0,Defensive rebound by D. Augustin,,82,76
338,4,10:36.0,C. Butler misses 3-pt jump shot from 25 ft,,82,76
339,4,10:36.0,,Defensive rebound by Team,82,76
340,4,10:18.0,,Personal block foul by A. Tolliver (drawn by L. Scola),82,76
341,4,10:13.0,,D. Sloan misses 2-pt layup from 2 ft (block by J. Anthony),82,76
342,4,10:13.0,,Offensive rebound by Team,82,76
343,4,10:06.0,,I. Mahinmi makes 2-pt layup from 2 ft (assist by D. Rudež),82,78
344,4,10:06.0,,Shooting foul by A. Tolliver (drawn by I. Mahinmi),82,78
345,4,10:06.0,,I. Mahinmi misses free throw 1 of 1,82,78
346,4,10:06.0,Defensive rebound by A. Tolliver,,82,78
347,4,9:42.0,Turnover by Team (shot clock),,82,78
348,4,9:24.0,,D. Rudež makes 3-pt jump shot from 22 ft (assist by L. Scola),82,81
349,4,9:05.0,J. Meeks misses 2-pt jump shot from 16 ft,,82,81
350,4,9:04.0,,Defensive rebound by C. Miles,82,81
351,4,8:48.0,,D. Rudež misses 3-pt jump shot from 25 ft,82,81
352,4,8:47.0,Defensive rebound by A. Tolliver,,82,81
353,4,8:35.0,Personal block foul by C. Miles (drawn by J. Meeks),,82,81
354,4,8:35.0,Official timeout,,82,81
355,4,8:35.0,A. Drummond enters the game for J. Anthony,,82,81
356,4,8:33.0,J. Meeks makes 2-pt layup from 3 ft (assist by C. Butler),,84,81
357,4,8:16.0,,Shooting foul by A. Drummond (drawn by L. Scola),84,81
358,4,8:16.0,,L. Scola makes free throw 1 of 2,84,82
359,4,8:16.0,G. Monroe enters the game for A. Drummond,,84,82
360,4,8:16.0,,L. Scola makes free throw 2 of 2,84,83
361,4,8:01.0,J. Meeks misses 2-pt jump shot from 19 ft,,84,83
362,4,8:00.0,,Defensive rebound by D. Sloan,84,83
363,4,7:51.0,,L. Scola misses 2-pt jump shot from 4 ft,84,83
364,4,7:50.0,Defensive rebound by G. Monroe,,84,83
365,4,7:41.0,J. Meeks makes 3-pt jump shot from 24 ft (assist by D. Augustin),,87,83
366,4,7:25.0,,Offensive foul by I. Mahinmi (drawn by J. Meeks),87,83
367,4,7:25.0,,Turnover by I. Mahinmi (offensive foul),87,83
368,4,7:25.0,K. Caldwell-Pope enters the game for J. Meeks,,87,83
369,4,7:07.0,G. Monroe misses 2-pt jump shot from 4 ft,,87,83
370,4,7:05.0,,Defensive rebound by C. Miles,87,83
371,4,7:00.0,,C. Miles misses 2-pt jump shot from 8 ft,87,83
372,4,6:58.0,,Offensive rebound by I. Mahinmi,87,83
373,4,6:58.0,,I. Mahinmi makes 2-pt tip-in from 1 ft,87,85
374,4,6:40.0,Turnover by A. Tolliver (bad pass),,87,85
375,4,6:40.0,B. Jennings enters the game for D. Augustin,,87,85
376,4,6:40.0,,Indiana full timeout,87,85
377,4,6:40.0,,S. Hill enters the game for D. Rudež,87,85
378,4,6:31.0,,D. Sloan makes 2-pt layup from 1 ft,87,87
379,4,6:03.0,B. Jennings misses 3-pt jump shot from 25 ft,,87,87
380,4,6:02.0,Offensive rebound by Team,,87,87
381,4,6:02.0,Turnover by Team (shot clock),,87,87
382,4,5:44.0,,Turnover by L. Scola (lost ball; steal by G. Monroe),87,87
383,4,5:27.0,Shooting foul by D. Sloan (drawn by C. Butler),,87,87
