,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
24,1,7:23.0,,C. Landry makes 2-pt layup from 2 ft (assist by O. Casspi),10,11
25,1,7:23.0,,Shooting foul by J. Hill (drawn by C. Landry),10,11
26,1,7:23.0,,C. Landry makes free throw 1 of 1,10,12
27,1,6:58.0,J. Hill makes 2-pt hook shot from 7 ft (assist by J. Brown),,12,12
28,1,6:49.0,,B. McLemore misses 3-pt jump shot from 23 ft,12,12
29,1,6:49.0,Defensive rebound by T. Black,,12,12
30,1,6:38.0,J. Hill makes 2-pt jump shot from 17 ft (assist by J. Brown),,14,12
31,1,6:26.0,,Shooting foul by T. Black (drawn by J. Thompson),14,12
32,1,6:26.0,,J. Thompson misses free throw 1 of 2,14,12
33,1,6:26.0,,Offensive rebound by Team,14,12
34,1,6:26.0,,J. Thompson misses free throw 2 of 2,14,12
35,1,6:25.0,,Offensive rebound by B. McLemore,14,12
36,1,6:18.0,,C. Landry misses 2-pt jump shot from 3 ft,14,12
37,1,6:15.0,Defensive rebound by Team,,14,12
38,1,6:15.0,,Loose ball foul by J. Thompson (drawn by J. Hill),14,12
39,1,5:53.0,T. Black makes 2-pt hook shot from 5 ft,,16,12
40,1,5:44.0,,Offensive foul by J. Thompson (drawn by J. Clarkson),16,12
41,1,5:44.0,,Turnover by J. Thompson (offensive foul),16,12
42,1,5:44.0,,Sacramento full timeout,16,12
43,1,5:44.0,,R. Hollins enters the game for J. Thompson,16,12
44,1,5:24.0,R. Kelly misses 2-pt jump shot from 17 ft,,16,12
45,1,5:22.0,,Defensive rebound by C. Landry,16,12
46,1,5:03.0,,B. McLemore makes 2-pt layup from 1 ft,16,14
47,1,4:48.0,J. Clarkson misses 2-pt jump shot from 15 ft,,16,14
48,1,4:46.0,,Defensive rebound by C. Landry,16,14
49,1,4:40.0,,R. McCallum makes 2-pt layup from 2 ft,16,16
50,1,4:21.0,J. Hill makes 2-pt jump shot from 15 ft,,18,16
51,1,4:10.0,,Personal foul by T. Black (drawn by R. Hollins),18,16
52,1,4:10.0,,N. Stauskas enters the game for C. Landry,18,16
53,1,4:10.0,,D. Williams enters the game for B. McLemore,18,16
54,1,4:10.0,C. Boozer enters the game for T. Black,,18,16
55,1,4:10.0,E. Davis enters the game for J. Hill,,18,16
56,1,3:57.0,,R. McCallum misses 2-pt jump shot from 15 ft,18,16
57,1,3:57.0,Defensive rebound by R. Kelly,,18,16
58,1,3:42.0,E. Davis makes 2-pt dunk at rim (assist by J. Brown),,20,16
59,1,3:29.0,,N. Stauskas misses 3-pt jump shot from 24 ft,20,16
60,1,3:28.0,Defensive rebound by E. Davis,,20,16
61,1,3:14.0,C. Boozer misses 2-pt jump shot from 16 ft,,20,16
62,1,3:13.0,,Defensive rebound by O. Casspi,20,16
63,1,3:08.0,,R. Hollins misses 2-pt dunk at rim,20,16
64,1,3:07.0,Defensive rebound by J. Brown,,20,16
65,1,3:02.0,J. Brown makes 2-pt layup from 3 ft,,22,16
66,1,2:55.0,,R. McCallum makes 2-pt layup from 1 ft (assist by O. Casspi),22,18
67,1,2:35.0,J. Brown misses 2-pt jump shot from 17 ft,,22,18
68,1,2:35.0,,Defensive rebound by O. Casspi,22,18
69,1,2:26.0,,O. Casspi misses 2-pt jump shot from 8 ft,22,18
70,1,2:25.0,Defensive rebound by C. Boozer,,22,18
71,1,2:18.0,J. Clarkson misses 2-pt jump shot from 18 ft,,22,18
72,1,2:17.0,Offensive rebound by E. Davis,,22,18
73,1,2:11.0,J. Brown misses 3-pt jump shot from 23 ft,,22,18
74,1,2:10.0,,Defensive rebound by R. Hollins,22,18
75,1,2:09.0,,Turnover by R. Hollins (bad pass; steal by J. Clarkson),22,18
76,1,2:03.0,J. Brown makes 2-pt layup from 2 ft (assist by J. Clarkson),,24,18
77,1,1:44.0,,D. Williams misses 2-pt jump shot from 16 ft,24,18
78,1,1:43.0,,Offensive rebound by Team,24,18
79,1,1:43.0,LA Lakers full timeout,,24,18
80,1,1:43.0,,A. Miller enters the game for R. McCallum,24,18
81,1,1:43.0,V. Blue enters the game for J. Brown,,24,18
82,1,1:25.0,,O. Casspi makes 2-pt layup from 2 ft (assist by D. Williams),24,20
83,1,1:00.0,C. Boozer misses 2-pt jump shot from 18 ft,,24,20
84,1,0:59.0,,Defensive rebound by N. Stauskas,24,20
85,1,0:45.0,,N. Stauskas misses 2-pt layup from 4 ft,24,20
86,1,0:44.0,,Offensive rebound by R. Hollins,24,20
87,1,0:44.0,,R. Hollins makes 2-pt layup from 2 ft,24,22
88,1,0:36.0,J. Clarkson misses 2-pt layup from 3 ft,,24,22
89,1,0:36.0,,Defensive rebound by A. Miller,24,22
90,1,0:16.0,,A. Miller makes 2-pt layup from 2 ft (assist by O. Casspi),24,24
91,1,0:04.0,Personal take foul by A. Miller (drawn by J. Clarkson),,24,24
92,1,0:04.0,,B. McLemore enters the game for O. Casspi,24,24
93,1,0:02.0,R. Kelly misses 3-pt jump shot from 29 ft,,24,24
94,1,0:01.0,,Defensive rebound by R. Hollins,24,24
95,2,11:47.0,,Shooting foul by J. Clarkson (drawn by D. Williams),24,24
96,2,11:47.0,,D. Williams misses free throw 1 of 2,24,24
97,2,11:47.0,,Offensive rebound by Team,24,24
98,2,11:47.0,,D. Williams makes free throw 2 of 2,24,25
99,2,11:31.0,V. Blue misses 3-pt jump shot from 22 ft (block by N. Stauskas),,24,25
100,2,11:28.0,Offensive rebound by C. Boozer,,24,25
101,2,11:23.0,J. Clarkson misses 3-pt jump shot from 24 ft,,24,25
102,2,11:22.0,,Defensive rebound by D. Williams,24,25
103,2,11:09.0,,N. Stauskas misses 3-pt jump shot from 23 ft,24,25
104,2,11:08.0,Defensive rebound by C. Boozer,,24,25
105,2,10:58.0,C. Boozer makes 2-pt jump shot from 17 ft (assist by J. Clarkson),,26,25
106,2,10:35.0,,A. Miller makes 2-pt jump shot from 13 ft,26,27
107,2,10:13.0,Shooting block foul by R. Hollins (drawn by V. Blue),,26,27
108,2,10:13.0,V. Blue misses free throw 1 of 2,,26,27
109,2,10:13.0,Offensive rebound by Team,,26,27
110,2,10:13.0,V. Blue misses free throw 2 of 2,,26,27
111,2,10:12.0,Offensive rebound by C. Boozer,,26,27
112,2,9:57.0,C. Boozer misses 2-pt jump shot from 17 ft,,26,27
113,2,9:55.0,Offensive rebound by E. Davis,,26,27
114,2,9:55.0,E. Davis misses 2-pt tip-in at rim,,26,27
115,2,9:54.0,,Defensive rebound by B. McLemore,26,27
116,2,9:50.0,,Shooting foul by J. Brown (drawn by B. McLemore),26,27
117,2,9:50.0,,B. McLemore makes free throw 1 of 2,26,28
118,2,9:50.0,,B. McLemore makes free throw 2 of 2,26,29
119,2,9:34.0,V. Blue makes 2-pt layup from 2 ft,,28,29
120,2,9:12.0,,D. Williams makes 2-pt jump shot from 4 ft (assist by N. Stauskas),28,31
121,2,9:00.0,Turnover by C. Boozer (bad pass),,28,31
122,2,8:45.0,,B. McLemore misses 2-pt jump shot from 8 ft,28,31
123,2,8:45.0,Defensive rebound by E. Davis,,28,31
124,2,8:36.0,J. Clarkson makes 2-pt jump shot from 7 ft,,30,31
125,2,8:22.0,,A. Miller misses 2-pt jump shot from 14 ft,30,31
126,2,8:21.0,Defensive rebound by J. Clarkson,,30,31
127,2,8:16.0,J. Brown misses 2-pt layup from 3 ft,,30,31
128,2,8:15.0,Offensive rebound by E. Davis,,30,31
129,2,8:15.0,E. Davis misses 2-pt tip-in from 2 ft,,30,31
130,2,8:14.0,,Defensive rebound by R. Hollins,30,31
131,2,8:09.0,,D. Williams misses 2-pt layup from 3 ft,30,31
132,2,8:07.0,Defensive rebound by C. Boozer,,30,31
133,2,8:02.0,E. Davis misses 2-pt layup from 3 ft (block by A. Miller),,30,31
134,2,7:56.0,,Defensive rebound by B. McLemore,30,31
135,2,7:53.0,,Turnover by B. McLemore (bad pass; steal by V. Blue),30,31
136,2,7:45.0,C. Boozer makes 2-pt jump shot from 6 ft (assist by J. Clarkson),,32,31
137,2,7:40.0,,Sacramento full timeout,32,31
138,2,7:40.0,,J. Thompson enters the game for R. Hollins,32,31
139,2,7:31.0,,Shooting foul by C. Boozer (drawn by D. Williams),32,31
140,2,7:31.0,,D. Williams makes free throw 1 of 2,32,32
141,2,7:31.0,,D. Williams makes free throw 2 of 2,32,33
142,2,7:16.0,J. Brown misses 3-pt jump shot from 25 ft,,32,33
143,2,7:15.0,,Defensive rebound by J. Thompson,32,33
144,2,6:59.0,,Shooting foul by V. Blue (drawn by B. McLemore),32,33
145,2,6:59.0,,B. McLemore makes free throw 1 of 2,32,34
146,2,6:59.0,,O. Casspi enters the game for N. Stauskas,32,34
147,2,6:59.0,J. Hill enters the game for C. Boozer,,32,34
148,2,6:59.0,T. Black enters the game for E. Davis,,32,34
149,2,6:59.0,,B. McLemore misses free throw 2 of 2,32,34
150,2,6:57.0,Defensive rebound by J. Hill,,32,34
151,2,6:35.0,J. Clarkson makes 2-pt jump shot from 19 ft,,34,34
152,2,6:28.0,,D. Williams misses 2-pt jump shot from 16 ft,34,34
153,2,6:28.0,Defensive rebound by J. Hill,,34,34
154,2,6:13.0,J. Hill makes 2-pt jump shot from 17 ft,,36,34
155,2,6:01.0,,B. McLemore misses 3-pt jump shot from 23 ft,36,34
156,2,6:00.0,Defensive rebound by T. Black,,36,34
157,2,5:54.0,Turnover by J. Clarkson (bad pass; steal by B. McLemore),,36,34
158,2,5:49.0,,A. Miller misses 2-pt layup from 2 ft,36,34
159,2,5:48.0,Defensive rebound by T. Black,,36,34
160,2,5:33.0,J. Hill misses 2-pt jump shot from 18 ft,,36,34
161,2,5:32.0,Offensive rebound by T. Black,,36,34
162,2,5:30.0,T. Black misses 2-pt jump shot from 2 ft,,36,34
163,2,5:29.0,Offensive rebound by T. Black,,36,34
164,2,5:28.0,T. Black makes 2-pt hook shot from 5 ft,,38,34
165,2,5:12.0,,O. Casspi makes 2-pt jump shot from 9 ft,38,36
166,2,4:47.0,J. Hill makes 2-pt jump shot from 8 ft (assist by J. Brown),,40,36
167,2,4:39.0,,D. Williams makes 2-pt layup from 2 ft (assist by A. Miller),40,38
168,2,4:30.0,LA Lakers full timeout,,40,38
169,2,4:30.0,,R. McCallum enters the game for D. Williams,40,38
170,2,4:30.0,,C. Landry enters the game for A. Miller,40,38
171,2,4:15.0,V. Blue misses 2-pt layup from 3 ft,,40,38
172,2,4:14.0,,Defensive rebound by J. Thompson,40,38
173,2,4:06.0,,B. McLemore misses 3-pt jump shot from 25 ft,40,38
174,2,4:05.0,Defensive rebound by T. Black,,40,38
175,2,3:41.0,J. Clarkson makes 2-pt layup from 2 ft,,42,38
176,2,3:34.0,,Personal take foul by V. Blue (drawn by R. McCallum),42,38
177,2,3:34.0,,O. Casspi makes free throw 1 of 2,42,39
178,2,3:34.0,,N. Stauskas enters the game for B. McLemore,42,39
179,2,3:34.0,,O. Casspi makes free throw 2 of 2,42,40
180,2,3:21.0,J. Brown misses 2-pt jump shot from 9 ft (block by J. Thompson),,42,40
181,2,3:21.0,Offensive rebound by Team,,42,40
182,2,3:18.0,Personal foul by O. Casspi (drawn by J. Brown),,42,40
183,2,3:08.0,J. Hill misses 2-pt jump shot from 20 ft,,42,40
184,2,3:07.0,,Defensive rebound by O. Casspi,42,40
185,2,2:59.0,,C. Landry makes 2-pt jump shot from 17 ft,42,42
186,2,2:59.0,,Shooting foul by J. Hill (drawn by C. Landry),42,42
187,2,2:59.0,Official timeout,,42,42
188,2,2:59.0,,C. Landry makes free throw 1 of 1,42,43
189,2,2:45.0,T. Black misses 2-pt layup from 2 ft (block by J. Thompson),,42,43
190,2,2:42.0,Offensive rebound by T. Black,,42,43
191,2,2:41.0,Shooting block foul by C. Landry (drawn by J. Brown),,42,43
192,2,2:41.0,J. Brown makes free throw 1 of 2,,43,43
193,2,2:41.0,J. Brown makes free throw 2 of 2,,44,43
194,2,2:27.0,,O. Casspi misses 2-pt layup from 2 ft,44,43
195,2,2:27.0,Defensive rebound by J. Hill,,44,43
196,2,2:10.0,V. Blue misses 2-pt jump shot from 19 ft,,44,43
197,2,2:09.0,,Defensive rebound by R. McCallum,44,43
198,2,2:04.0,,R. McCallum makes 2-pt layup from 2 ft,44,45
199,2,1:58.0,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),,46,45
200,2,1:46.0,,Turnover by O. Casspi (bad pass; steal by V. Blue),46,45
201,2,1:42.0,V. Blue makes 2-pt dunk at rim,,48,45
202,2,1:26.0,,C. Landry makes 2-pt hook shot from 4 ft (assist by J. Thompson),48,47
203,2,1:11.0,J. Hill misses 2-pt layup from 4 ft,,48,47
204,2,1:10.0,,Defensive rebound by J. Thompson,48,47
205,2,0:55.0,Violation by T. Black (def goaltending),,48,47
206,2,0:55.0,,R. McCallum makes 2-pt layup from 3 ft (assist by O. Casspi),48,49
207,2,0:42.0,Shooting block foul by N. Stauskas (drawn by J. Brown),,48,49
208,2,0:42.0,J. Brown makes free throw 1 of 2,,49,49
209,2,0:42.0,J. Brown misses free throw 2 of 2,,49,49
210,2,0:41.0,,Defensive rebound by J. Thompson,49,49
211,2,0:29.0,,C. Landry makes 2-pt jump shot from 18 ft (assist by O. Casspi),49,51
212,2,0:09.0,T. Black makes 2-pt layup from 1 ft (assist by J. Clarkson),,51,51
213,2,0:01.0,,R. McCallum misses 2-pt jump shot from 4 ft,51,51
214,2,0:00.0,,Offensive rebound by J. Thompson,51,51
215,3,11:41.0,,J. Thompson misses 2-pt jump shot from 17 ft,51,51
216,3,11:41.0,Defensive rebound by J. Clarkson,,51,51
217,3,11:20.0,J. Clarkson misses 2-pt jump shot from 21 ft,,51,51
218,3,11:20.0,,Defensive rebound by R. McCallum,51,51
219,3,11:07.0,,C. Landry makes 2-pt jump shot from 15 ft,51,53
220,3,10:46.0,J. Hill misses 2-pt jump shot from 20 ft,,51,53
221,3,10:45.0,,Defensive rebound by O. Casspi,51,53
222,3,10:37.0,,Shooting foul by J. Hill (drawn by O. Casspi),51,53
223,3,10:37.0,,O. Casspi misses free throw 1 of 2,51,53
224,3,10:37.0,,Offensive rebound by Team,51,53
225,3,10:37.0,,O. Casspi misses free throw 2 of 2,51,53
226,3,10:36.0,Defensive rebound by J. Hill,,51,53
227,3,10:25.0,Personal foul by C. Landry (drawn by T. Black),,51,53
228,3,10:10.0,J. Brown makes 2-pt jump shot from 19 ft (assist by J. Hill),,53,53
229,3,9:58.0,,J. Thompson makes 2-pt jump shot from 20 ft (assist by R. McCallum),53,55
230,3,9:36.0,J. Hill misses 2-pt hook shot from 7 ft,,53,55
231,3,9:36.0,,Defensive rebound by O. Casspi,53,55
232,3,9:24.0,,Shooting foul by J. Brown (drawn by O. Casspi),53,55
233,3,9:24.0,,O. Casspi makes free throw 1 of 2,53,56
234,3,9:24.0,,O. Casspi makes free throw 2 of 2,53,57
235,3,9:12.0,Offensive foul by R. Kelly (drawn by R. McCallum),,53,57
236,3,9:12.0,Turnover by R. Kelly (offensive foul),,53,57
237,3,9:00.0,,Shooting foul by T. Black (drawn by C. Landry),53,57
238,3,9:00.0,,C. Landry makes free throw 1 of 2,53,58
239,3,9:00.0,,C. Landry makes free throw 2 of 2,53,59
240,3,8:46.0,R. Kelly makes 2-pt dunk at rim (assist by J. Hill),,55,59
241,3,8:28.0,,O. Casspi misses 2-pt jump shot from 4 ft,55,59
242,3,8:27.0,,Offensive rebound by J. Thompson,55,59
243,3,8:27.0,,J. Thompson misses 2-pt tip-in at rim,55,59
244,3,8:26.0,Defensive rebound by J. Hill,,55,59
245,3,8:17.0,LA Lakers full timeout,,55,59
246,3,8:07.0,J. Hill makes 2-pt hook shot from 6 ft,,57,59
247,3,7:36.0,,Turnover by J. Thompson (lost ball; steal by R. Kelly),57,59
248,3,7:36.0,Personal foul by O. Casspi (drawn by J. Clarkson),,57,59
249,3,7:26.0,J. Hill misses 2-pt hook shot from 10 ft,,57,59
250,3,7:24.0,,Defensive rebound by J. Thompson,57,59
251,3,7:12.0,,Turnover by R. McCallum (bad pass; steal by J. Clarkson),57,59
252,3,7:08.0,J. Clarkson makes 2-pt layup from 2 ft,,59,59
253,3,7:03.0,,R. McCallum makes 2-pt dunk at rim (assist by J. Thompson),59,61
254,3,6:37.0,J. Hill makes 2-pt jump shot from 18 ft,,61,61
255,3,6:22.0,,C. Landry misses 2-pt jump shot from 20 ft,61,61
256,3,6:22.0,Defensive rebound by J. Hill,,61,61
257,3,6:02.0,J. Brown misses 2-pt jump shot from 21 ft,,61,61
258,3,6:01.0,,Defensive rebound by J. Thompson,61,61
259,3,5:43.0,,O. Casspi misses 2-pt layup from 2 ft,61,61
260,3,5:43.0,Defensive rebound by R. Kelly,,61,61
261,3,5:38.0,,A. Miller enters the game for R. McCallum,61,61
262,3,5:23.0,J. Clarkson makes 2-pt layup from 1 ft (assist by J. Hill),,63,61
263,3,5:12.0,,Personal foul by J. Brown (drawn by B. McLemore),63,61
264,3,5:12.0,,D. Williams enters the game for C. Landry,63,61
265,3,5:06.0,,J. Thompson makes 2-pt dunk at rim (assist by B. McLemore),63,63
266,3,4:39.0,R. Kelly misses 2-pt jump shot from 20 ft,,63,63
267,3,4:39.0,Offensive rebound by Team,,63,63
268,3,4:36.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by R. Kelly),,66,63
269,3,4:19.0,,O. Casspi misses 3-pt jump shot from 24 ft,66,63
270,3,4:19.0,Defensive rebound by J. Clarkson,,66,63
271,3,4:07.0,J. Hill misses 2-pt jump shot from 14 ft,,66,63
272,3,4:06.0,,Defensive rebound by O. Casspi,66,63
273,3,3:55.0,,D. Williams misses 3-pt jump shot from 24 ft,66,63
274,3,3:54.0,Defensive rebound by Team,,66,63
275,3,3:54.0,,N. Stauskas enters the game for B. McLemore,66,63
276,3,3:36.0,Offensive foul by T. Black (drawn by A. Miller),,66,63
277,3,3:36.0,Turnover by T. Black (offensive foul),,66,63
278,3,3:36.0,E. Davis enters the game for T. Black,,66,63
279,3,3:22.0,,Shooting foul by E. Davis (drawn by D. Williams),66,63
280,3,3:22.0,,D. Williams misses free throw 1 of 2,66,63
281,3,3:22.0,,Offensive rebound by Team,66,63
282,3,3:22.0,,D. Williams makes free throw 2 of 2,66,64
283,3,3:05.0,J. Hill misses 2-pt jump shot from 16 ft,,66,64
284,3,3:04.0,,Defensive rebound by O. Casspi,66,64
285,3,2:56.0,,Shooting foul by R. Kelly (drawn by O. Casspi),66,64
286,3,2:56.0,,Sacramento full timeout,66,64
287,3,2:56.0,C. Boozer enters the game for J. Hill,,66,64
288,3,2:56.0,,O. Casspi makes free throw 1 of 2,66,65
289,3,2:56.0,,O. Casspi makes free throw 2 of 2,66,66
290,3,2:39.0,Personal block foul by A. Miller (drawn by J. Clarkson),,66,66
291,3,2:33.0,J. Clarkson misses 2-pt jump shot from 9 ft,,66,66
292,3,2:31.0,Offensive rebound by Team,,66,66
293,3,2:25.0,Def 3 sec tech foul by J. Thompson,,66,66
294,3,2:25.0,R. Kelly makes technical free throw,,67,66
295,3,2:09.0,J. Clarkson misses 3-pt jump shot from 25 ft,,67,66
296,3,2:08.0,,Defensive rebound by J. Thompson,67,66
297,3,1:56.0,,D. Williams makes 2-pt layup from 2 ft (assist by A. Miller),67,68
298,3,1:35.0,J. Clarkson makes 2-pt layup from 2 ft,,69,68
299,3,1:14.0,,O. Casspi makes 3-pt jump shot from 24 ft (assist by A. Miller),69,71
300,3,1:00.0,J. Brown makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,72,71
301,3,0:49.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by A. Miller),72,74
302,3,0:37.0,E. Davis misses 2-pt jump shot from 4 ft,,72,74
303,3,0:36.0,,Defensive rebound by O. Casspi,72,74
304,3,0:28.0,,Shooting foul by J. Brown (drawn by O. Casspi),72,74
305,3,0:28.0,,O. Casspi makes free throw 1 of 2,72,75
306,3,0:28.0,,R. Hollins enters the game for J. Thompson,72,75
307,3,0:28.0,,O. Casspi misses free throw 2 of 2,72,75
308,3,0:28.0,Defensive rebound by R. Kelly,,72,75
309,3,0:12.0,Personal take foul by N. Stauskas (drawn by J. Clarkson),,72,75
310,3,0:01.0,J. Clarkson misses 2-pt jump shot from 8 ft,,72,75
311,3,0:00.0,Offensive rebound by C. Boozer,,72,75
312,3,0:00.0,C. Boozer makes 2-pt tip-in from 1 ft,,74,75
313,4,11:37.0,C. Boozer misses 2-pt jump shot from 16 ft,,74,75
314,4,11:37.0,,Defensive rebound by B. McLemore,74,75
315,4,11:28.0,,N. Stauskas misses 2-pt layup from 2 ft,74,75
316,4,11:27.0,Defensive rebound by C. Boozer,,74,75
317,4,11:05.0,J. Brown misses 2-pt jump shot from 15 ft,,74,75
318,4,11:04.0,,Defensive rebound by R. Hollins,74,75
319,4,10:59.0,,D. Williams makes 2-pt dunk at rim (assist by A. Miller),74,77
320,4,10:31.0,J. Brown misses 3-pt jump shot from 24 ft,,74,77
321,4,10:31.0,Offensive rebound by E. Davis,,74,77
322,4,10:28.0,E. Davis misses 2-pt jump shot from 7 ft,,74,77
323,4,10:27.0,Offensive rebound by C. Boozer,,74,77
324,4,10:27.0,C. Boozer misses 2-pt tip-in from 1 ft,,74,77
325,4,10:25.0,Offensive rebound by C. Boozer,,74,77
326,4,10:25.0,C. Boozer makes 2-pt layup from 2 ft,,76,77
327,4,10:11.0,,D. Williams makes 2-pt jump shot from 4 ft (assist by A. Miller),76,79
328,4,10:11.0,,Shooting foul by J. Clarkson (drawn by D. Williams),76,79
329,4,10:11.0,,D. Williams makes free throw 1 of 1,76,80
330,4,9:58.0,J. Clarkson makes 2-pt jump shot from 19 ft (assist by C. Boozer),,78,80
331,4,9:45.0,,Shooting foul by E. Davis (drawn by D. Williams),78,80
332,4,9:45.0,,D. Williams makes free throw 1 of 2,78,81
333,4,9:45.0,,D. Williams makes free throw 2 of 2,78,82
334,4,9:30.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Brown),,81,82
335,4,9:05.0,,Turnover by B. McLemore (bad pass; steal by J. Clarkson),81,82
336,4,8:56.0,,Offensive charge foul by J. Brown (drawn by R. Hollins),81,82
337,4,8:56.0,Turnover by J. Brown (offensive foul),,81,82
338,4,8:56.0,Official timeout,,81,82
339,4,8:36.0,,A. Miller makes 2-pt jump shot from 15 ft,81,84
340,4,8:25.0,Turnover by J. Clarkson (bad pass; steal by D. Williams),,81,84
341,4,8:18.0,,Turnover by D. Williams (bad pass; steal by J. Clarkson),81,84
342,4,8:11.0,Turnover by J. Clarkson (lost ball; steal by R. Hollins),,81,84
343,4,8:03.0,,D. Williams misses 3-pt jump shot from 24 ft,81,84
344,4,8:02.0,Defensive rebound by E. Davis,,81,84
345,4,7:48.0,C. Boozer misses 2-pt jump shot from 16 ft,,81,84
346,4,7:48.0,Offensive rebound by E. Davis,,81,84
347,4,7:46.0,E. Davis makes 2-pt layup from 2 ft,,83,84
348,4,7:30.0,,D. Williams misses 3-pt jump shot from 23 ft,83,84
349,4,7:30.0,Defensive rebound by J. Clarkson,,83,84
350,4,7:17.0,J. Clarkson misses 2-pt layup from 3 ft (block by A. Miller),,83,84
351,4,7:17.0,,Defensive rebound by Team,83,84
352,4,7:17.0,,R. McCallum enters the game for N. Stauskas,83,84
353,4,7:01.0,,B. McLemore makes 3-pt jump shot from 24 ft (assist by D. Williams),83,87
354,4,6:39.0,V. Blue misses 2-pt layup from 2 ft,,83,87
355,4,6:38.0,Offensive rebound by E. Davis,,83,87
356,4,6:38.0,E. Davis makes 2-pt tip-in from 2 ft,,85,87
357,4,6:29.0,,A. Miller makes 2-pt layup from 1 ft,85,89
358,4,6:10.0,,Offensive charge foul by C. Boozer (drawn by A. Miller),85,89
359,4,6:10.0,Turnover by C. Boozer (offensive foul),,85,89
360,4,6:10.0,,J. Thompson enters the game for R. Hollins,85,89
361,4,5:53.0,,B. McLemore misses 2-pt jump shot from 8 ft,85,89
362,4,5:53.0,Defensive rebound by C. Boozer,,85,89
363,4,5:48.0,J. Brown misses 2-pt jump shot from 5 ft,,85,89
364,4,5:47.0,Offensive rebound by E. Davis,,85,89
365,4,5:46.0,E. Davis misses 2-pt jump shot from 3 ft (block by J. Thompson),,85,89
366,4,5:46.0,,Defensive rebound by Team,85,89
367,4,5:46.0,,Sacramento full timeout,85,89
368,4,5:46.0,,O. Casspi enters the game for B. McLemore,85,89
369,4,5:27.0,,R. McCallum misses 2-pt jump shot from 16 ft,85,89
370,4,5:27.0,Defensive rebound by E. Davis,,85,89
371,4,5:07.0,Turnover by V. Blue (step out of bounds),,85,89
372,4,4:47.0,,J. Thompson misses 2-pt jump shot from 3 ft (block by C. Boozer),85,89
373,4,4:46.0,Defensive rebound by E. Davis,,85,89
374,4,4:28.0,V. Blue makes 3-pt jump shot from 25 ft (assist by J. Brown),,88,89
375,4,4:15.0,,Shooting foul by C. Boozer (drawn by O. Casspi),88,89
376,4,4:15.0,,O. Casspi makes free throw 1 of 2,88,90
377,4,4:15.0,,O. Casspi makes free throw 2 of 2,88,91
378,4,3:53.0,J. Brown misses 3-pt jump shot from 24 ft,,88,91
379,4,3:53.0,,Defensive rebound by R. McCallum,88,91
380,4,3:48.0,,R. McCallum misses 2-pt jump shot from 5 ft (block by J. Clarkson),88,91
381,4,3:48.0,,Offensive rebound by R. McCallum,88,91
382,4,3:48.0,,Shooting foul by C. Boozer (drawn by R. McCallum),88,91
383,4,3:48.0,,R. McCallum makes free throw 1 of 2,88,92
384,4,3:48.0,J. Hill enters the game for C. Boozer,,88,92
385,4,3:48.0,,R. McCallum makes free throw 2 of 2,88,93
386,4,3:33.0,J. Hill misses 2-pt jump shot from 17 ft,,88,93
