,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
72,1,4:01.0,,J. Butler misses 2-pt jump shot from 22 ft,21,10
73,1,4:00.0,Defensive rebound by J. Jordan,,21,10
74,1,3:45.0,A. Anderson misses 3-pt jump shot from 22 ft,,21,10
75,1,3:44.0,,Defensive rebound by M. Dunleavy,21,10
76,1,3:36.0,,P. Gasol misses 2-pt layup from 2 ft,21,10
77,1,3:34.0,Defensive rebound by D. Williams,,21,10
78,1,3:22.0,Turnover by D. Williams (bad pass; steal by J. Butler),,21,10
79,1,3:20.0,,Shooting foul by A. Anderson (drawn by J. Butler),21,10
80,1,3:20.0,J. Jack enters the game for A. Anderson,,21,10
81,1,3:20.0,B. Bogdanović enters the game for D. Williams,,21,10
82,1,3:20.0,,J. Butler makes free throw 1 of 2,21,11
83,1,3:20.0,,J. Butler misses free throw 2 of 2,21,11
84,1,3:18.0,,Offensive rebound by N. Mirotić,21,11
85,1,3:18.0,,N. Mirotić makes 2-pt layup from 2 ft,21,13
86,1,3:02.0,S. Karasev misses 2-pt jump shot from 17 ft,,21,13
87,1,3:01.0,,Defensive rebound by K. Hinrich,21,13
88,1,2:44.0,,J. Butler makes 2-pt jump shot from 16 ft,21,15
89,1,2:16.0,Turnover by C. Jefferson (lost ball; steal by M. Dunleavy),,21,15
90,1,2:09.0,,N. Mirotić misses 3-pt jump shot from 24 ft,21,15
91,1,2:08.0,,Offensive rebound by Team,21,15
92,1,2:08.0,Brooklyn full timeout,,21,15
93,1,2:08.0,,A. Brooks enters the game for M. Dunleavy,21,15
94,1,1:55.0,,J. Butler misses 2-pt jump shot from 4 ft,21,15
95,1,1:53.0,,Offensive rebound by J. Butler,21,15
96,1,1:50.0,,Shooting foul by B. Bogdanović (drawn by J. Butler),21,15
97,1,1:50.0,,J. Butler makes free throw 1 of 2,21,16
98,1,1:50.0,D. Williams enters the game for S. Karasev,,21,16
99,1,1:50.0,K. Garnett enters the game for C. Jefferson,,21,16
100,1,1:50.0,,J. Butler misses free throw 2 of 2,21,16
101,1,1:48.0,Defensive rebound by B. Bogdanović,,21,16
102,1,1:31.0,D. Williams misses 2-pt jump shot from 17 ft,,21,16
103,1,1:30.0,,Defensive rebound by N. Mirotić,21,16
104,1,1:18.0,,P. Gasol makes 2-pt hook shot from 2 ft (assist by K. Hinrich),21,18
105,1,1:03.0,K. Garnett makes 2-pt jump shot from 18 ft (assist by D. Williams),,23,18
106,1,0:50.0,Violation by J. Jack (kicked ball),,23,18
107,1,0:34.0,,P. Gasol misses 2-pt jump shot from 15 ft,23,18
108,1,0:34.0,,Offensive rebound by Team,23,18
109,1,0:34.0,,Turnover by Team (shot clock),23,18
110,1,0:13.0,D. Williams makes 2-pt jump shot from 18 ft,,25,18
111,1,0:03.0,,A. Brooks makes 2-pt jump shot from 8 ft,25,20
112,1,0:00.0,J. Jack misses 3-pt jump shot from 39 ft,,25,20
113,1,0:00.0,Offensive rebound by Team,,25,20
114,2,11:38.0,J. Jordan makes 2-pt dunk at rim (assist by J. Jack),,27,20
115,2,11:10.0,,K. Hinrich misses 3-pt jump shot from 22 ft,27,20
116,2,11:09.0,Defensive rebound by J. Jack,,27,20
117,2,10:56.0,Brooklyn full timeout,,27,20
118,2,10:48.0,J. Jack misses 2-pt jump shot from 19 ft,,27,20
119,2,10:48.0,,Defensive rebound by Team,27,20
120,2,10:27.0,,Turnover by T. Gibson (lost ball; steal by J. Jordan),27,20
121,2,10:21.0,K. Garnett makes 2-pt layup from 1 ft (assist by J. Jack),,29,20
122,2,10:21.0,Shooting foul by N. Mirotić (drawn by K. Garnett),,29,20
123,2,10:21.0,K. Garnett makes free throw 1 of 1,,30,20
124,2,10:03.0,,N. Mirotić misses 2-pt layup from 3 ft,30,20
125,2,10:02.0,,Offensive rebound by J. Butler,30,20
126,2,10:02.0,,J. Butler makes 2-pt tip-in at rim,30,22
127,2,9:46.0,Shooting foul by N. Mirotić (drawn by D. Williams),,30,22
128,2,9:46.0,D. Williams makes free throw 1 of 2,,31,22
129,2,9:46.0,,M. Dunleavy enters the game for J. Butler,31,22
130,2,9:46.0,D. Williams makes free throw 2 of 2,,32,22
131,2,9:34.0,,T. Gibson makes 2-pt layup from 2 ft (assist by M. Dunleavy),32,24
132,2,9:19.0,B. Bogdanović misses 2-pt jump shot from 18 ft (block by T. Gibson),,32,24
133,2,9:17.0,,Defensive rebound by N. Mirotić,32,24
134,2,9:10.0,,K. Hinrich misses 3-pt jump shot from 25 ft,32,24
135,2,9:09.0,Defensive rebound by J. Jack,,32,24
136,2,9:09.0,Personal foul by T. Gibson (drawn by J. Jack),,32,24
137,2,9:09.0,M. Plumlee enters the game for J. Jordan,,32,24
138,2,8:52.0,K. Garnett misses 2-pt jump shot from 19 ft,,32,24
139,2,8:50.0,,Defensive rebound by K. Hinrich,32,24
140,2,8:36.0,,M. Dunleavy makes 3-pt jump shot from 22 ft (assist by A. Brooks),32,27
141,2,8:18.0,D. Williams misses 2-pt jump shot from 4 ft,,32,27
142,2,8:16.0,,Defensive rebound by A. Brooks,32,27
143,2,8:12.0,,Turnover by A. Brooks (bad pass; steal by B. Bogdanović),32,27
144,2,8:07.0,B. Bogdanović misses 2-pt layup at rim,,32,27
145,2,8:06.0,,Defensive rebound by N. Mirotić,32,27
146,2,8:01.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by N. Mirotić),32,30
147,2,8:00.0,Brooklyn full timeout,,32,30
148,2,8:00.0,J. Jordan enters the game for K. Garnett,,32,30
149,2,8:00.0,S. Karasev enters the game for B. Bogdanović,,32,30
150,2,7:39.0,Offensive foul by D. Williams (drawn by K. Hinrich),,32,30
151,2,7:39.0,Turnover by D. Williams (offensive foul),,32,30
152,2,7:30.0,,A. Brooks misses 3-pt jump shot from 26 ft,32,30
153,2,7:28.0,Defensive rebound by S. Karasev,,32,30
154,2,7:21.0,D. Williams makes 2-pt jump shot from 13 ft,,34,30
155,2,7:17.0,Technical foul by D. Williams,,34,30
156,2,7:17.0,,A. Brooks makes technical free throw,34,31
157,2,7:07.0,,N. Mirotić misses 2-pt layup from 2 ft,34,31
158,2,7:06.0,Defensive rebound by S. Karasev,,34,31
159,2,7:01.0,Shooting foul by T. Gibson (drawn by J. Jordan),,34,31
160,2,7:01.0,J. Jordan makes free throw 1 of 2,,35,31
161,2,7:01.0,,P. Gasol enters the game for T. Gibson,35,31
162,2,7:01.0,J. Jordan makes free throw 2 of 2,,36,31
163,2,6:47.0,,A. Brooks misses 2-pt layup from 3 ft (block by J. Jordan),36,31
164,2,6:45.0,Defensive rebound by M. Plumlee,,36,31
165,2,6:40.0,J. Jordan misses 2-pt layup from 1 ft,,36,31
166,2,6:38.0,,Defensive rebound by A. Brooks,36,31
167,2,6:34.0,,Shooting foul by M. Plumlee (drawn by N. Mirotić),36,31
168,2,6:34.0,,N. Mirotić misses free throw 1 of 2,36,31
169,2,6:34.0,,Offensive rebound by Team,36,31
170,2,6:34.0,,D. Rose enters the game for A. Brooks,36,31
171,2,6:34.0,,N. Mirotić makes free throw 2 of 2,36,32
172,2,6:14.0,D. Williams misses 2-pt jump shot from 11 ft,,36,32
173,2,6:13.0,Offensive rebound by J. Jordan,,36,32
174,2,6:13.0,J. Jordan misses 2-pt tip-in from 1 ft,,36,32
175,2,6:12.0,,Defensive rebound by N. Mirotić,36,32
176,2,6:04.0,,K. Hinrich makes 2-pt jump shot from 21 ft (assist by D. Rose),36,34
177,2,5:53.0,M. Plumlee makes 2-pt jump shot from 5 ft (assist by D. Williams),,38,34
178,2,5:53.0,Shooting foul by N. Mirotić (drawn by M. Plumlee),,38,34
179,2,5:53.0,Brooklyn full timeout,,38,34
180,2,5:53.0,,C. Bairstow enters the game for N. Mirotić,38,34
181,2,5:53.0,M. Plumlee misses free throw 1 of 1,,38,34
182,2,5:51.0,,Defensive rebound by P. Gasol,38,34
183,2,5:39.0,,M. Dunleavy misses 2-pt jump shot from 20 ft,38,34
184,2,5:36.0,,Offensive rebound by C. Bairstow,38,34
185,2,5:36.0,,C. Bairstow misses 2-pt layup from 2 ft,38,34
186,2,5:35.0,,Offensive rebound by P. Gasol,38,34
187,2,5:35.0,,P. Gasol makes 2-pt tip-in from 2 ft,38,36
188,2,5:17.0,J. Jack misses 2-pt jump shot from 18 ft,,38,36
189,2,5:16.0,Offensive rebound by J. Jordan,,38,36
190,2,5:12.0,Shooting foul by C. Bairstow (drawn by M. Plumlee),,38,36
191,2,5:12.0,M. Plumlee misses free throw 1 of 2,,38,36
192,2,5:12.0,Offensive rebound by Team,,38,36
193,2,5:12.0,K. Garnett enters the game for J. Jordan,,38,36
194,2,5:12.0,M. Plumlee makes free throw 2 of 2,,39,36
195,2,5:05.0,,D. Rose makes 2-pt jump shot from 3 ft,39,38
196,2,5:05.0,,Shooting foul by D. Williams (drawn by D. Rose),39,38
197,2,5:05.0,,D. Rose makes free throw 1 of 1,39,39
198,2,4:53.0,D. Williams misses 2-pt jump shot from 21 ft,,39,39
199,2,4:51.0,,Defensive rebound by P. Gasol,39,39
200,2,4:44.0,,D. Rose makes 2-pt layup from 1 ft,39,41
201,2,4:29.0,K. Garnett misses 2-pt jump shot from 21 ft,,39,41
202,2,4:28.0,,Defensive rebound by M. Dunleavy,39,41
203,2,4:15.0,,D. Rose makes 2-pt jump shot from 6 ft (assist by P. Gasol),39,43
204,2,4:14.0,Brooklyn full timeout,,39,43
205,2,4:14.0,A. Anderson enters the game for D. Williams,,39,43
206,2,4:02.0,A. Anderson makes 2-pt layup from 1 ft (assist by K. Garnett),,41,43
207,2,3:45.0,,D. Rose misses 2-pt jump shot from 17 ft,41,43
208,2,3:44.0,Defensive rebound by J. Jack,,41,43
209,2,3:37.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),,43,43
210,2,3:27.0,,K. Hinrich makes 2-pt jump shot from 20 ft,43,45
211,2,3:11.0,A. Anderson misses 3-pt jump shot from 25 ft,,43,45
212,2,3:09.0,Offensive rebound by S. Karasev,,43,45
213,2,2:57.0,K. Garnett misses 2-pt jump shot from 17 ft,,43,45
214,2,2:56.0,,Defensive rebound by P. Gasol,43,45
215,2,2:49.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,43,45
216,2,2:48.0,,Offensive rebound by P. Gasol,43,45
217,2,2:48.0,,P. Gasol makes 2-pt layup from 2 ft,43,47
218,2,2:31.0,S. Karasev misses 3-pt jump shot from 22 ft,,43,47
219,2,2:30.0,,Defensive rebound by P. Gasol,43,47
220,2,2:23.0,,D. Rose misses 3-pt jump shot from 24 ft,43,47
221,2,2:22.0,Defensive rebound by A. Anderson,,43,47
222,2,2:22.0,J. Jordan enters the game for K. Garnett,,43,47
223,2,2:22.0,,J. Butler enters the game for M. Dunleavy,43,47
224,2,2:07.0,Turnover by M. Plumlee (lost ball; steal by C. Bairstow),,43,47
225,2,2:03.0,,J. Butler makes 2-pt layup from 2 ft (assist by D. Rose),43,49
226,2,1:45.0,J. Jack makes 2-pt layup from 3 ft,,45,49
227,2,1:25.0,,C. Bairstow misses 2-pt layup from 2 ft (block by M. Plumlee),45,49
228,2,1:23.0,,Offensive rebound by C. Bairstow,45,49
229,2,1:20.0,,D. Rose misses 2-pt layup from 3 ft,45,49
230,2,1:17.0,Defensive rebound by S. Karasev,,45,49
231,2,1:13.0,Shooting foul by P. Gasol (drawn by J. Jordan),,45,49
232,2,1:13.0,J. Jordan makes free throw 1 of 2,,46,49
233,2,1:13.0,C. Jefferson enters the game for M. Plumlee,,46,49
234,2,1:13.0,J. Jordan makes free throw 2 of 2,,47,49
235,2,0:51.0,,D. Rose makes 2-pt jump shot from 12 ft,47,51
236,2,0:44.0,Shooting foul by D. Rose (drawn by J. Jack),,47,51
237,2,0:44.0,J. Jack makes free throw 1 of 2,,48,51
238,2,0:44.0,,M. Dunleavy enters the game for D. Rose,48,51
239,2,0:44.0,B. Bogdanović enters the game for A. Anderson,,48,51
240,2,0:44.0,J. Jack makes free throw 2 of 2,,49,51
241,2,0:21.0,,C. Bairstow misses 2-pt jump shot from 17 ft,49,51
242,2,0:19.0,Defensive rebound by J. Jack,,49,51
243,2,0:02.0,J. Jack misses 2-pt layup from 2 ft,,49,51
244,2,0:02.0,Offensive rebound by J. Jordan,,49,51
245,2,0:02.0,J. Jordan makes 2-pt layup from 2 ft,,51,51
246,2,0:00.0,,J. Butler misses 3-pt jump shot from 45 ft,51,51
247,2,0:00.0,,Offensive rebound by Team,51,51
248,3,11:41.0,M. Plumlee misses 2-pt jump shot from 3 ft,,51,51
249,3,11:39.0,,Defensive rebound by J. Butler,51,51
250,3,11:26.0,,Personal foul by S. Karasev (drawn by J. Butler),51,51
251,3,11:19.0,,Turnover by D. Rose (bad pass; steal by D. Williams),51,51
252,3,11:11.0,K. Garnett makes 2-pt jump shot from 22 ft (assist by D. Williams),,53,51
253,3,10:57.0,,Turnover by M. Dunleavy (bad pass; steal by S. Karasev),53,51
254,3,10:50.0,D. Williams misses 2-pt jump shot from 11 ft,,53,51
255,3,10:49.0,,Defensive rebound by T. Gibson,53,51
256,3,10:34.0,,Turnover by D. Rose (bad pass; steal by K. Garnett),53,51
257,3,10:26.0,M. Plumlee misses 2-pt layup from 2 ft (block by T. Gibson),,53,51
258,3,10:24.0,Offensive rebound by M. Plumlee,,53,51
259,3,10:23.0,M. Plumlee misses 2-pt layup from 2 ft (block by P. Gasol),,53,51
260,3,10:21.0,,Defensive rebound by T. Gibson,53,51
261,3,10:01.0,,T. Gibson makes 2-pt jump shot from 4 ft (assist by D. Rose),53,53
262,3,9:45.0,D. Williams misses 2-pt jump shot from 5 ft,,53,53
263,3,9:44.0,Offensive rebound by K. Garnett,,53,53
264,3,9:44.0,K. Garnett misses 2-pt tip-in from 1 ft,,53,53
265,3,9:43.0,Offensive rebound by K. Garnett,,53,53
266,3,9:34.0,K. Garnett misses 2-pt jump shot from 18 ft,,53,53
267,3,9:33.0,,Defensive rebound by T. Gibson,53,53
268,3,9:23.0,,D. Rose misses 3-pt jump shot from 25 ft,53,53
269,3,9:22.0,Defensive rebound by D. Williams,,53,53
270,3,9:15.0,A. Anderson makes 2-pt layup from 2 ft (assist by M. Plumlee),,55,53
271,3,8:57.0,,Turnover by D. Rose (lost ball),55,53
272,3,8:43.0,A. Anderson misses 3-pt jump shot from 22 ft,,55,53
273,3,8:42.0,,Defensive rebound by M. Dunleavy,55,53
274,3,8:39.0,,Shooting foul by K. Garnett (drawn by J. Butler),55,53
275,3,8:39.0,,J. Butler makes free throw 1 of 2,55,54
276,3,8:39.0,,J. Butler misses free throw 2 of 2,55,54
277,3,8:39.0,Defensive rebound by S. Karasev,,55,54
278,3,8:20.0,K. Garnett misses 2-pt layup from 2 ft (block by T. Gibson),,55,54
279,3,8:18.0,,Defensive rebound by T. Gibson,55,54
280,3,8:12.0,,P. Gasol misses 2-pt layup from 1 ft,55,54
281,3,8:08.0,,Offensive rebound by P. Gasol,55,54
282,3,8:01.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by D. Rose),55,57
283,3,7:39.0,D. Williams misses 2-pt layup from 2 ft (block by T. Gibson),,55,57
284,3,7:38.0,,Defensive rebound by T. Gibson,55,57
285,3,7:29.0,,M. Dunleavy makes 2-pt layup from 3 ft (assist by J. Butler),55,59
286,3,7:28.0,Brooklyn full timeout,,55,59
287,3,7:28.0,J. Jack enters the game for K. Garnett,,55,59
288,3,7:28.0,J. Jordan enters the game for S. Karasev,,55,59
289,3,7:04.0,A. Anderson misses 2-pt jump shot from 15 ft,,55,59
290,3,7:03.0,,Defensive rebound by M. Dunleavy,55,59
291,3,6:45.0,,T. Gibson misses 2-pt layup from 2 ft (block by M. Plumlee),55,59
292,3,6:43.0,,Offensive rebound by P. Gasol,55,59
293,3,6:42.0,,Shooting foul by J. Jordan (drawn by P. Gasol),55,59
294,3,6:42.0,,P. Gasol makes free throw 1 of 2,55,60
295,3,6:42.0,,P. Gasol makes free throw 2 of 2,55,61
296,3,6:31.0,J. Jack misses 2-pt jump shot from 20 ft,,55,61
297,3,6:30.0,,Defensive rebound by P. Gasol,55,61
298,3,6:18.0,,D. Rose misses 2-pt jump shot from 20 ft,55,61
299,3,6:17.0,Defensive rebound by A. Anderson,,55,61
300,3,6:01.0,Turnover by M. Plumlee (3 sec),,55,61
301,3,5:48.0,,T. Gibson misses 2-pt jump shot from 15 ft,55,61
302,3,5:47.0,,Offensive rebound by P. Gasol,55,61
303,3,5:43.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),55,64
304,3,5:18.0,J. Jordan misses 2-pt jump shot from 17 ft,,55,64
305,3,5:17.0,,Defensive rebound by P. Gasol,55,64
306,3,5:08.0,,T. Gibson makes 2-pt dunk at rim,55,66
307,3,4:39.0,Shooting foul by D. Rose (drawn by J. Jack),,55,66
308,3,4:39.0,J. Jack misses free throw 1 of 2,,55,66
309,3,4:39.0,Offensive rebound by Team,,55,66
310,3,4:39.0,,K. Hinrich enters the game for D. Rose,55,66
311,3,4:39.0,J. Jack makes free throw 2 of 2,,56,66
312,3,4:27.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,56,66
313,3,4:26.0,,Offensive rebound by T. Gibson,56,66
314,3,4:20.0,,P. Gasol makes 2-pt layup from 2 ft (assist by T. Gibson),56,68
315,3,3:58.0,D. Williams makes 2-pt jump shot from 11 ft,,58,68
316,3,3:32.0,,Shooting foul by J. Jordan (drawn by P. Gasol),58,68
317,3,3:32.0,,P. Gasol makes free throw 1 of 2,58,69
318,3,3:32.0,,P. Gasol makes free throw 2 of 2,58,70
319,3,3:17.0,A. Anderson makes 2-pt jump shot from 18 ft (assist by M. Plumlee),,60,70
320,3,2:55.0,,Shooting foul by M. Plumlee (drawn by T. Gibson),60,70
321,3,2:55.0,,Chicago full timeout,60,70
322,3,2:55.0,,A. Brooks enters the game for M. Dunleavy,60,70
323,3,2:55.0,B. Bogdanović enters the game for A. Anderson,,60,70
324,3,2:55.0,S. Karasev enters the game for M. Plumlee,,60,70
325,3,2:55.0,K. Garnett enters the game for D. Williams,,60,70
326,3,2:55.0,,T. Gibson makes free throw 1 of 2,60,71
327,3,2:55.0,,T. Gibson misses free throw 2 of 2,60,71
328,3,2:53.0,Defensive rebound by K. Garnett,,60,71
329,3,2:32.0,K. Garnett makes 2-pt jump shot from 13 ft,,62,71
330,3,2:12.0,,Turnover by P. Gasol (lost ball; steal by B. Bogdanović),62,71
331,3,2:04.0,B. Bogdanović misses 2-pt jump shot from 7 ft,,62,71
332,3,2:03.0,Offensive rebound by J. Jordan,,62,71
333,3,2:03.0,J. Jordan makes 2-pt tip-in from 1 ft,,64,71
334,3,1:44.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by A. Brooks),64,73
335,3,1:23.0,S. Karasev misses 2-pt jump shot from 19 ft,,64,73
336,3,1:22.0,,Defensive rebound by P. Gasol,64,73
337,3,1:09.0,,Turnover by P. Gasol (bad pass; steal by B. Bogdanović),64,73
338,3,1:09.0,,N. Mirotić enters the game for T. Gibson,64,73
339,3,1:09.0,C. Jefferson enters the game for J. Jordan,,64,73
340,3,1:09.0,Turnover by B. Bogdanović (bad pass; steal by A. Brooks),,64,73
341,3,1:02.0,,Turnover by N. Mirotić (bad pass; steal by K. Garnett),64,73
342,3,0:59.0,Personal foul by K. Hinrich (drawn by C. Jefferson),,64,73
343,3,0:48.0,S. Karasev makes 2-pt jump shot from 3 ft (assist by J. Jack),,66,73
344,3,0:32.0,,K. Hinrich makes 2-pt jump shot from 4 ft,66,75
345,3,0:15.0,Shooting foul by A. Brooks (drawn by J. Jack),,66,75
346,3,0:15.0,J. Jack makes free throw 1 of 2,,67,75
347,3,0:15.0,J. Jack makes free throw 2 of 2,,68,75
348,3,0:02.0,,J. Butler makes 2-pt layup from 1 ft,68,77
349,4,11:46.0,,J. Butler misses 2-pt jump shot from 16 ft,68,77
350,4,11:45.0,Defensive rebound by C. Jefferson,,68,77
351,4,11:35.0,J. Jack misses 2-pt jump shot from 12 ft,,68,77
352,4,11:34.0,Offensive rebound by J. Jack,,68,77
353,4,11:25.0,C. Jefferson misses 3-pt jump shot from 25 ft,,68,77
354,4,11:21.0,,Defensive rebound by Team,68,77
355,4,11:01.0,,N. Mirotić misses 3-pt jump shot from 25 ft,68,77
356,4,11:00.0,Defensive rebound by K. Garnett,,68,77
357,4,10:46.0,S. Karasev misses 3-pt jump shot from 24 ft,,68,77
358,4,10:45.0,Offensive rebound by C. Jefferson,,68,77
359,4,10:45.0,C. Jefferson misses 2-pt layup from 2 ft (block by T. Gibson),,68,77
360,4,10:43.0,,Defensive rebound by N. Mirotić,68,77
361,4,10:33.0,,Personal foul by K. Garnett (drawn by T. Gibson),68,77
362,4,10:31.0,,Personal foul by S. Karasev (drawn by K. Hinrich),68,77
363,4,10:15.0,,T. Gibson makes 2-pt jump shot from 13 ft (assist by A. Brooks),68,79
364,4,10:08.0,Personal foul by A. Brooks (drawn by J. Jack),,68,79
365,4,9:58.0,C. Jefferson misses 2-pt jump shot from 20 ft,,68,79
366,4,9:57.0,,Defensive rebound by J. Butler,68,79
367,4,9:52.0,,Turnover by N. Mirotić (3 sec),68,79
368,4,9:52.0,,M. Dunleavy enters the game for J. Butler,68,79
369,4,9:40.0,B. Bogdanović misses 2-pt jump shot from 18 ft,,68,79
370,4,9:39.0,,Defensive rebound by A. Brooks,68,79
371,4,9:36.0,,Personal foul by B. Bogdanović (drawn by M. Dunleavy),68,79
372,4,9:36.0,D. Williams enters the game for B. Bogdanović,,68,79
373,4,9:28.0,,Personal foul by J. Jack (drawn by A. Brooks),68,79
374,4,9:21.0,,A. Brooks makes 2-pt jump shot from 10 ft,68,81
375,4,9:05.0,K. Garnett misses 2-pt jump shot from 9 ft,,68,81
376,4,9:05.0,,Defensive rebound by K. Hinrich,68,81
377,4,9:05.0,,Personal foul by C. Jefferson (drawn by N. Mirotić),68,81
378,4,9:05.0,,N. Mirotić misses free throw 1 of 2,68,81
379,4,9:05.0,,Offensive rebound by Team,68,81
380,4,9:05.0,,N. Mirotić misses free throw 2 of 2,68,81
381,4,9:04.0,Defensive rebound by C. Jefferson,,68,81
382,4,8:49.0,C. Jefferson misses 2-pt jump shot from 20 ft,,68,81
383,4,8:48.0,,Defensive rebound by T. Gibson,68,81
384,4,8:28.0,,Shooting foul by K. Garnett (drawn by A. Brooks),68,81
