,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
38,1,7:20.0,Shooting foul by T. Snell (drawn by J. Wall),,6,9
39,1,7:20.0,J. Wall makes free throw 1 of 1,,7,9
40,1,7:08.0,,Shooting foul by N. Hilário (drawn by P. Gasol),7,9
41,1,7:08.0,,P. Gasol makes free throw 1 of 2,7,10
42,1,7:08.0,,P. Gasol makes free throw 2 of 2,7,11
43,1,6:59.0,P. Pierce misses 2-pt jump shot from 18 ft,,7,11
44,1,6:57.0,,Defensive rebound by J. Noah,7,11
45,1,6:41.0,,Turnover by A. Brooks (lost ball; steal by N. Hilário),7,11
46,1,6:38.0,Shooting foul by M. Dunleavy (drawn by J. Wall),,7,11
47,1,6:38.0,J. Wall makes free throw 1 of 2,,8,11
48,1,6:38.0,J. Wall misses free throw 2 of 2,,8,11
49,1,6:36.0,,Defensive rebound by P. Gasol,8,11
50,1,6:23.0,,A. Brooks misses 3-pt jump shot from 24 ft (block by P. Pierce),8,11
51,1,6:21.0,Defensive rebound by B. Beal,,8,11
52,1,6:20.0,,Offensive charge foul by J. Wall (drawn by M. Dunleavy),8,11
53,1,6:20.0,Turnover by J. Wall (offensive foul),,8,11
54,1,6:08.0,,M. Dunleavy misses 2-pt layup from 3 ft (block by M. Gortat),8,11
55,1,6:08.0,,Offensive rebound by Team,8,11
56,1,6:00.0,,Turnover by J. Noah (bad pass; steal by B. Beal),8,11
57,1,5:57.0,Personal foul by J. Noah (drawn by B. Beal),,8,11
58,1,5:46.0,B. Beal makes 2-pt hook shot from 4 ft,,10,11
59,1,5:24.0,,Personal foul by N. Hilário (drawn by P. Gasol),10,11
60,1,5:24.0,G. Temple enters the game for B. Beal,,10,11
61,1,5:24.0,D. Gooden enters the game for N. Hilário,,10,11
62,1,5:10.0,,J. Noah makes 2-pt dunk at rim (assist by T. Snell),10,13
63,1,4:53.0,P. Pierce misses 3-pt jump shot from 24 ft,,10,13
64,1,4:53.0,,Defensive rebound by J. Noah,10,13
65,1,4:53.0,,Personal foul by D. Gooden (drawn by J. Noah),10,13
66,1,4:53.0,,N. Mirotić enters the game for J. Noah,10,13
67,1,4:38.0,O. Porter enters the game for P. Pierce,,10,13
68,1,4:38.0,,D. McDermott enters the game for M. Dunleavy,10,13
69,1,4:34.0,,P. Gasol makes 2-pt jump shot from 14 ft (assist by T. Snell),10,15
70,1,4:11.0,M. Gortat misses 2-pt jump shot from 11 ft,,10,15
71,1,4:09.0,Offensive rebound by D. Gooden,,10,15
72,1,4:02.0,M. Gortat makes 2-pt dunk at rim (assist by G. Temple),,12,15
73,1,3:46.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by A. Brooks),12,17
74,1,3:33.0,Turnover by M. Gortat (lost ball; steal by A. Brooks),,12,17
75,1,3:30.0,,Shooting foul by G. Temple (drawn by N. Mirotić),12,17
76,1,3:30.0,,N. Mirotić misses free throw 1 of 2,12,17
77,1,3:30.0,,Offensive rebound by Team,12,17
78,1,3:30.0,,N. Mirotić makes free throw 2 of 2,12,18
79,1,3:17.0,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),,15,18
80,1,2:59.0,,T. Snell misses 2-pt jump shot from 7 ft,15,18
81,1,2:58.0,Defensive rebound by M. Gortat,,15,18
82,1,2:54.0,Turnover by J. Wall (bad pass; steal by T. Snell),,15,18
83,1,2:46.0,,Personal foul by D. Gooden (drawn by N. Mirotić),15,18
84,1,2:46.0,,Chicago full timeout,15,18
85,1,2:46.0,,K. Hinrich enters the game for A. Brooks,15,18
86,1,2:46.0,,N. Mirotić makes free throw 1 of 2,15,19
87,1,2:46.0,,N. Mirotić misses free throw 2 of 2,15,19
88,1,2:45.0,Defensive rebound by D. Gooden,,15,19
89,1,2:30.0,D. Gooden misses 2-pt jump shot from 13 ft,,15,19
90,1,2:29.0,,Defensive rebound by K. Hinrich,15,19
91,1,2:14.0,,Turnover by K. Hinrich (bad pass; steal by J. Wall),15,19
92,1,2:10.0,J. Wall makes 2-pt dunk at rim,,17,19
93,1,1:47.0,,P. Gasol makes 2-pt jump shot from 14 ft,17,21
94,1,1:33.0,J. Wall makes 2-pt layup from 1 ft,,19,21
95,1,1:25.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by K. Hinrich),19,24
96,1,1:17.0,Turnover by J. Wall (lost ball),,19,24
97,1,1:17.0,R. Sessions enters the game for J. Wall,,19,24
98,1,1:03.0,,N. Mirotić misses 3-pt jump shot from 24 ft,19,24
99,1,1:01.0,Defensive rebound by M. Gortat,,19,24
100,1,0:41.0,Shooting foul by K. Hinrich (drawn by R. Sessions),,19,24
101,1,0:41.0,R. Sessions misses free throw 1 of 2,,19,24
102,1,0:41.0,Offensive rebound by Team,,19,24
103,1,0:41.0,R. Sessions makes free throw 2 of 2,,20,24
104,1,0:25.0,,Turnover by P. Gasol (bad pass),20,24
105,1,0:25.0,J. Wall enters the game for M. Gortat,,20,24
106,1,0:04.0,D. Gooden makes 2-pt layup from 2 ft (assist by J. Wall),,22,24
107,1,0:00.0,,K. Hinrich misses 3-pt jump shot from 25 ft (block by G. Temple),22,24
108,1,0:00.0,,Offensive rebound by Team,22,24
109,2,11:42.0,O. Porter makes 3-pt jump shot from 25 ft (assist by B. Beal),,25,24
110,2,11:16.0,,N. Mirotić misses 3-pt jump shot from 25 ft,25,24
111,2,11:15.0,Defensive rebound by O. Porter,,25,24
112,2,11:07.0,K. Séraphin misses 2-pt jump shot from 9 ft,,25,24
113,2,11:06.0,,Defensive rebound by N. Mirotić,25,24
114,2,10:56.0,,T. Snell misses 3-pt jump shot from 25 ft,25,24
115,2,10:53.0,,Offensive rebound by J. Noah,25,24
116,2,10:53.0,Violation by K. Séraphin (kicked ball),,25,24
117,2,10:46.0,,D. McDermott misses 2-pt layup from 1 ft (block by K. Séraphin),25,24
118,2,10:44.0,,Offensive rebound by D. McDermott,25,24
119,2,10:44.0,,J. Noah makes 2-pt layup from 2 ft (assist by D. McDermott),25,26
120,2,10:26.0,D. Gooden misses 3-pt jump shot from 26 ft,,25,26
121,2,10:25.0,,Defensive rebound by K. Hinrich,25,26
122,2,10:16.0,,Turnover by K. Hinrich (bad pass; steal by D. Gooden),25,26
123,2,10:01.0,R. Sessions makes 2-pt layup from 2 ft,,27,26
124,2,10:01.0,Shooting foul by K. Hinrich (drawn by R. Sessions),,27,26
125,2,10:01.0,P. Pierce enters the game for D. Gooden,,27,26
126,2,10:01.0,R. Sessions makes free throw 1 of 1,,28,26
127,2,9:52.0,,Shooting foul by P. Pierce (drawn by J. Noah),28,26
128,2,9:52.0,,J. Noah makes free throw 1 of 2,28,27
129,2,9:52.0,,J. Noah makes free throw 2 of 2,28,28
130,2,9:27.0,R. Sessions misses 3-pt jump shot from 24 ft,,28,28
131,2,9:27.0,,Defensive rebound by Team,28,28
132,2,9:12.0,,D. McDermott misses 3-pt jump shot from 25 ft,28,28
133,2,9:10.0,Defensive rebound by K. Séraphin,,28,28
134,2,8:59.0,Turnover by R. Sessions (traveling),,28,28
135,2,8:59.0,,Chicago full timeout,28,28
136,2,8:36.0,,Turnover by T. Snell (bad pass),28,28
137,2,8:26.0,Turnover by O. Porter (traveling),,28,28
138,2,8:15.0,,Shooting foul by K. Séraphin (drawn by N. Mirotić),28,28
139,2,8:15.0,,N. Mirotić makes free throw 1 of 3,28,29
140,2,8:15.0,,N. Mirotić makes free throw 2 of 3,28,30
141,2,8:15.0,,M. Dunleavy enters the game for T. Snell,28,30
142,2,8:15.0,,N. Mirotić makes free throw 3 of 3,28,31
143,2,8:07.0,K. Séraphin makes 2-pt hook shot from 3 ft (assist by R. Sessions),,30,31
144,2,7:44.0,,E. Moore enters the game for D. McDermott,30,31
145,2,7:41.0,,Turnover by J. Noah (bad pass; steal by R. Sessions),30,31
146,2,7:38.0,R. Sessions misses 2-pt layup from 3 ft (block by K. Hinrich),,30,31
147,2,7:38.0,Offensive rebound by Team,,30,31
148,2,7:20.0,K. Séraphin makes 2-pt hook shot from 6 ft (assist by P. Pierce),,32,31
149,2,6:55.0,,Turnover by N. Mirotić (bad pass),32,31
150,2,6:55.0,,A. Brooks enters the game for K. Hinrich,32,31
151,2,6:39.0,B. Beal makes 2-pt jump shot from 20 ft,,34,31
152,2,6:28.0,,N. Mirotić misses 2-pt layup from 2 ft (block by K. Séraphin),34,31
153,2,6:28.0,,Offensive rebound by Team,34,31
154,2,6:19.0,,N. Mirotić misses 3-pt jump shot from 24 ft,34,31
155,2,6:18.0,,Offensive rebound by J. Noah,34,31
156,2,6:18.0,,J. Noah makes 2-pt tip-in from 2 ft,34,33
157,2,6:05.0,Offensive foul by K. Séraphin (drawn by E. Moore),,34,33
158,2,6:05.0,Turnover by K. Séraphin (offensive foul),,34,33
159,2,6:05.0,N. Hilário enters the game for K. Séraphin,,34,33
160,2,5:52.0,,A. Brooks makes 2-pt layup from 1 ft,34,35
161,2,5:27.0,B. Beal misses 2-pt jump shot from 13 ft,,34,35
162,2,5:26.0,,Defensive rebound by N. Mirotić,34,35
163,2,5:17.0,,A. Brooks makes 2-pt layup from 1 ft,34,37
164,2,5:09.0,Washington full timeout,,34,37
165,2,5:09.0,M. Gortat enters the game for O. Porter,,34,37
166,2,5:09.0,J. Wall enters the game for R. Sessions,,34,37
167,2,4:50.0,J. Wall misses 2-pt layup from 2 ft,,34,37
168,2,4:49.0,,Defensive rebound by J. Noah,34,37
169,2,4:43.0,,A. Brooks makes 3-pt jump shot from 25 ft (assist by J. Noah),34,40
170,2,4:26.0,,Violation by N. Mirotić (kicked ball),34,40
171,2,4:26.0,,P. Gasol enters the game for J. Noah,34,40
172,2,4:16.0,P. Pierce makes 2-pt layup from 1 ft (assist by N. Hilário),,36,40
173,2,3:55.0,,P. Gasol misses 2-pt jump shot from 10 ft,36,40
174,2,3:54.0,Defensive rebound by N. Hilário,,36,40
175,2,3:47.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,38,40
176,2,3:34.0,,Shooting foul by P. Pierce (drawn by A. Brooks),38,40
177,2,3:34.0,,A. Brooks makes free throw 1 of 2,38,41
178,2,3:34.0,,A. Brooks makes free throw 2 of 2,38,42
179,2,3:17.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,40,42
180,2,2:55.0,,N. Mirotić makes 3-pt jump shot from 23 ft,40,45
181,2,2:43.0,P. Pierce misses 2-pt jump shot from 16 ft,,40,45
182,2,2:42.0,Offensive rebound by N. Hilário,,40,45
183,2,2:38.0,J. Wall misses 2-pt layup from 1 ft (block by N. Mirotić),,40,45
184,2,2:36.0,,Defensive rebound by M. Dunleavy,40,45
185,2,2:32.0,,N. Mirotić makes 2-pt dunk at rim (assist by M. Dunleavy),40,47
186,2,2:12.0,B. Beal misses 2-pt layup from 2 ft (block by P. Gasol),,40,47
187,2,2:08.0,,Defensive rebound by M. Dunleavy,40,47
188,2,1:57.0,,Chicago full timeout,40,47
189,2,1:57.0,O. Porter enters the game for B. Beal,,40,47
190,2,1:48.0,,A. Brooks misses 3-pt jump shot from 24 ft,40,47
191,2,1:47.0,,Offensive rebound by N. Mirotić,40,47
192,2,1:31.0,,Personal foul by N. Hilário (drawn by E. Moore),40,47
193,2,1:31.0,D. Gooden enters the game for N. Hilário,,40,47
194,2,1:23.0,,E. Moore makes 2-pt jump shot from 15 ft (assist by A. Brooks),40,49
195,2,1:07.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,42,49
196,2,0:46.0,,N. Mirotić misses 3-pt jump shot from 24 ft,42,49
197,2,0:45.0,Defensive rebound by D. Gooden,,42,49
198,2,0:36.0,O. Porter misses 3-pt jump shot from 24 ft,,42,49
199,2,0:35.0,,Defensive rebound by M. Dunleavy,42,49
200,2,0:26.0,,P. Gasol makes 2-pt dunk at rim (assist by A. Brooks),42,51
201,2,0:08.0,Personal take foul by E. Moore (drawn by J. Wall),,42,51
202,2,0:08.0,,J. Noah enters the game for P. Gasol,42,51
203,2,0:08.0,,T. Snell enters the game for A. Brooks,42,51
204,2,0:04.0,Shooting foul by J. Noah (drawn by J. Wall),,42,51
205,2,0:04.0,J. Wall makes free throw 1 of 2,,43,51
206,2,0:04.0,,A. Brooks enters the game for E. Moore,43,51
207,2,0:04.0,G. Temple enters the game for P. Pierce,,43,51
208,2,0:04.0,R. Butler enters the game for D. Gooden,,43,51
209,2,0:04.0,J. Wall makes free throw 2 of 2,,44,51
210,2,0:01.0,,Turnover by J. Noah (bad pass; steal by R. Butler),44,51
211,3,11:45.0,B. Beal misses 2-pt jump shot from 19 ft,,44,51
212,3,11:43.0,,Defensive rebound by M. Dunleavy,44,51
213,3,11:27.0,,P. Gasol makes 2-pt jump shot from 21 ft (assist by A. Brooks),44,53
214,3,11:17.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by J. Wall),,47,53
215,3,10:51.0,,A. Brooks misses 3-pt jump shot from 25 ft,47,53
216,3,10:49.0,,Offensive rebound by J. Noah,47,53
217,3,10:34.0,,T. Snell makes 2-pt layup from 2 ft,47,55
218,3,10:17.0,N. Hilário misses 2-pt jump shot from 19 ft,,47,55
219,3,10:16.0,,Defensive rebound by P. Gasol,47,55
220,3,9:55.0,,T. Snell misses 2-pt jump shot from 19 ft,47,55
221,3,9:54.0,Defensive rebound by N. Hilário,,47,55
222,3,9:47.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Wall),,50,55
223,3,9:27.0,,Shooting foul by N. Hilário (drawn by A. Brooks),50,55
224,3,9:27.0,,A. Brooks makes free throw 1 of 2,50,56
225,3,9:27.0,K. Séraphin enters the game for N. Hilário,,50,56
226,3,9:27.0,,A. Brooks makes free throw 2 of 2,50,57
227,3,9:10.0,B. Beal makes 2-pt jump shot from 21 ft,,52,57
228,3,8:50.0,,Turnover by P. Gasol (lost ball; steal by J. Wall),52,57
229,3,8:44.0,J. Wall misses 2-pt layup from 1 ft,,52,57
230,3,8:43.0,,Defensive rebound by T. Snell,52,57
231,3,8:33.0,,Shooting foul by K. Séraphin (drawn by J. Noah),52,57
232,3,8:33.0,,J. Noah misses free throw 1 of 2,52,57
233,3,8:33.0,,Offensive rebound by Team,52,57
234,3,8:33.0,,J. Noah misses free throw 2 of 2,52,57
235,3,8:31.0,Defensive rebound by M. Gortat,,52,57
236,3,8:15.0,P. Pierce misses 3-pt jump shot from 23 ft,,52,57
237,3,8:14.0,,Defensive rebound by A. Brooks,52,57
238,3,8:14.0,,Personal foul by P. Pierce (drawn by A. Brooks),52,57
239,3,7:59.0,,P. Gasol misses 3-pt jump shot from 23 ft,52,57
240,3,7:58.0,Defensive rebound by B. Beal,,52,57
241,3,7:52.0,J. Wall makes 2-pt jump shot from 20 ft,,54,57
242,3,7:26.0,,A. Brooks misses 3-pt jump shot from 25 ft,54,57
243,3,7:25.0,Defensive rebound by J. Wall,,54,57
244,3,7:18.0,B. Beal misses 3-pt jump shot from 25 ft,,54,57
245,3,7:16.0,,Defensive rebound by T. Snell,54,57
246,3,7:05.0,,P. Gasol makes 2-pt jump shot from 20 ft (assist by A. Brooks),54,59
247,3,6:43.0,B. Beal makes 2-pt jump shot from 19 ft,,56,59
248,3,6:27.0,,A. Brooks makes 2-pt layup from 1 ft,56,61
249,3,6:03.0,K. Séraphin makes 2-pt hook shot from 12 ft,,58,61
250,3,5:47.0,,P. Gasol makes 2-pt jump shot from 20 ft (assist by A. Brooks),58,63
251,3,5:21.0,J. Wall makes 2-pt jump shot from 17 ft (assist by B. Beal),,60,63
252,3,5:09.0,,A. Brooks makes 2-pt layup from 2 ft,60,65
253,3,4:53.0,J. Wall makes 2-pt jump shot from 12 ft,,62,65
254,3,4:38.0,,Shooting foul by K. Séraphin (drawn by J. Noah),62,65
255,3,4:38.0,O. Porter enters the game for P. Pierce,,62,65
256,3,4:38.0,,J. Noah misses free throw 1 of 2,62,65
257,3,4:38.0,,Offensive rebound by Team,62,65
258,3,4:38.0,,J. Noah makes free throw 2 of 2,62,66
259,3,4:17.0,J. Wall misses 3-pt jump shot from 23 ft,,62,66
260,3,4:16.0,Offensive rebound by K. Séraphin,,62,66
261,3,4:16.0,K. Séraphin misses 2-pt tip-in from 1 ft,,62,66
262,3,4:15.0,Offensive rebound by K. Séraphin,,62,66
263,3,4:15.0,K. Séraphin misses 2-pt layup from 1 ft (block by J. Noah),,62,66
264,3,4:14.0,,Defensive rebound by P. Gasol,62,66
265,3,4:00.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by J. Noah),62,69
266,3,3:40.0,J. Wall misses 2-pt jump shot from 17 ft,,62,69
267,3,3:39.0,,Defensive rebound by P. Gasol,62,69
268,3,3:31.0,,A. Brooks misses 2-pt layup from 1 ft (block by B. Beal),62,69
269,3,3:29.0,Defensive rebound by M. Gortat,,62,69
270,3,3:26.0,Turnover by J. Wall (lost ball; steal by P. Gasol),,62,69
271,3,3:20.0,,T. Snell misses 2-pt layup from 2 ft (block by J. Wall),62,69
272,3,3:18.0,,Offensive rebound by P. Gasol,62,69
273,3,3:13.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,62,69
274,3,3:12.0,Defensive rebound by B. Beal,,62,69
275,3,2:53.0,K. Séraphin misses 2-pt jump shot from 9 ft (block by P. Gasol),,62,69
276,3,2:51.0,,Defensive rebound by J. Noah,62,69
277,3,2:50.0,Washington full timeout,,62,69
278,3,2:50.0,R. Sessions enters the game for B. Beal,,62,69
279,3,2:50.0,,N. Mirotić enters the game for M. Dunleavy,62,69
280,3,2:50.0,,D. McDermott enters the game for J. Noah,62,69
281,3,2:41.0,,N. Mirotić makes 3-pt jump shot from 22 ft (assist by A. Brooks),62,72
282,3,2:21.0,O. Porter misses 2-pt jump shot from 19 ft,,62,72
283,3,2:20.0,Offensive rebound by R. Sessions,,62,72
284,3,2:11.0,K. Séraphin misses 2-pt jump shot from 14 ft,,62,72
285,3,2:10.0,Offensive rebound by M. Gortat,,62,72
286,3,2:02.0,M. Gortat misses 2-pt jump shot from 16 ft,,62,72
287,3,2:00.0,,Defensive rebound by N. Mirotić,62,72
288,3,1:39.0,,A. Brooks misses 2-pt jump shot from 19 ft,62,72
289,3,1:38.0,Defensive rebound by M. Gortat,,62,72
290,3,1:27.0,J. Wall misses 2-pt jump shot from 11 ft,,62,72
291,3,1:26.0,,Defensive rebound by P. Gasol,62,72
292,3,1:02.0,,T. Snell misses 2-pt layup from 1 ft,62,72
293,3,1:02.0,Defensive rebound by Team,,62,72
294,3,1:02.0,,Loose ball foul by T. Snell (drawn by M. Gortat),62,72
295,3,1:02.0,D. Gooden enters the game for M. Gortat,,62,72
296,3,1:02.0,,K. Hinrich enters the game for A. Brooks,62,72
297,3,0:52.0,Shooting foul by K. Hinrich (drawn by R. Sessions),,62,72
298,3,0:52.0,R. Sessions makes free throw 1 of 2,,63,72
299,3,0:52.0,R. Sessions makes free throw 2 of 2,,64,72
300,3,0:40.0,,Shooting foul by D. Gooden (drawn by N. Mirotić),64,72
301,3,0:40.0,,N. Mirotić makes free throw 1 of 2,64,73
302,3,0:40.0,,N. Mirotić makes free throw 2 of 2,64,74
303,3,0:32.0,Personal foul by D. McDermott (drawn by J. Wall),,64,74
304,3,0:32.0,J. Wall misses free throw 1 of 2,,64,74
305,3,0:32.0,Offensive rebound by Team,,64,74
306,3,0:32.0,J. Wall misses free throw 2 of 2,,64,74
307,3,0:31.0,,Defensive rebound by N. Mirotić,64,74
308,3,0:18.0,,Turnover by K. Hinrich (bad pass; steal by K. Séraphin),64,74
309,3,0:00.0,J. Wall makes 3-pt jump shot from 25 ft (assist by R. Sessions),,67,74
310,4,11:48.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by K. Hinrich),67,77
311,4,11:20.0,R. Sessions misses 2-pt layup from 2 ft,,67,77
312,4,11:19.0,,Defensive rebound by K. Hinrich,67,77
313,4,11:14.0,,D. McDermott misses 2-pt layup from 1 ft,67,77
314,4,11:13.0,Defensive rebound by N. Hilário,,67,77
315,4,11:03.0,Turnover by R. Sessions (bad pass; steal by J. Noah),,67,77
316,4,10:59.0,,D. McDermott misses 2-pt layup from 1 ft (block by O. Porter),67,77
317,4,10:54.0,Defensive rebound by Team,,67,77
318,4,10:34.0,B. Beal misses 2-pt layup from 2 ft,,67,77
319,4,10:33.0,,Defensive rebound by J. Noah,67,77
320,4,10:14.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Noah),67,79
321,4,10:13.0,Washington full timeout,,67,79
322,4,10:13.0,J. Wall enters the game for D. Gooden,,67,79
323,4,10:13.0,P. Pierce enters the game for R. Sessions,,67,79
324,4,9:56.0,N. Hilário misses 2-pt jump shot from 12 ft (block by J. Noah),,67,79
325,4,9:54.0,,Defensive rebound by N. Mirotić,67,79
326,4,9:50.0,,D. McDermott misses 2-pt layup from 2 ft (block by O. Porter),67,79
327,4,9:49.0,Defensive rebound by B. Beal,,67,79
328,4,9:44.0,B. Beal misses 3-pt jump shot from 26 ft,,67,79
329,4,9:43.0,Offensive rebound by J. Wall,,67,79
330,4,9:31.0,B. Beal misses 2-pt jump shot from 18 ft,,67,79
331,4,9:30.0,,Defensive rebound by N. Mirotić,67,79
332,4,9:11.0,,K. Hinrich misses 2-pt jump shot from 20 ft,67,79
333,4,9:10.0,Defensive rebound by J. Wall,,67,79
334,4,9:03.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Wall),,70,79
335,4,8:48.0,,Personal foul by P. Pierce (drawn by N. Mirotić),70,79
336,4,8:41.0,,T. Snell misses 3-pt jump shot from 24 ft,70,79
337,4,8:39.0,Defensive rebound by O. Porter,,70,79
338,4,8:26.0,B. Beal misses 3-pt jump shot from 24 ft,,70,79
339,4,8:26.0,Offensive rebound by O. Porter,,70,79
340,4,8:26.0,Shooting foul by D. McDermott (drawn by O. Porter),,70,79
341,4,8:26.0,O. Porter makes free throw 1 of 2,,71,79
342,4,8:26.0,,A. Brooks enters the game for K. Hinrich,71,79
343,4,8:26.0,,M. Dunleavy enters the game for D. McDermott,71,79
344,4,8:26.0,O. Porter makes free throw 2 of 2,,72,79
345,4,8:13.0,,J. Noah misses flagrant free throw 1 of 2,72,79
346,4,8:13.0,,Offensive rebound by Team,72,79
347,4,8:13.0,Technical foul by P. Pierce,,72,79
348,4,8:13.0,,T. Snell misses technical free throw,72,79
349,4,8:13.0,,Offensive rebound by Team,72,79
350,4,8:13.0,,J. Noah makes flagrant free throw 2 of 2,72,80
351,4,8:13.0,,Chicago full timeout,72,80
352,4,8:03.0,,A. Brooks misses 2-pt layup from 2 ft,72,80
353,4,8:02.0,,Offensive rebound by J. Noah,72,80
354,4,7:56.0,,Turnover by N. Mirotić (lost ball; steal by N. Hilário),72,80
355,4,7:52.0,J. Wall makes 2-pt layup from 2 ft (assist by N. Hilário),,74,80
356,4,7:38.0,,A. Brooks misses 2-pt layup from 2 ft,74,80
357,4,7:38.0,Defensive rebound by Team,,74,80
358,4,7:21.0,J. Wall misses 2-pt jump shot from 19 ft,,74,80
359,4,7:20.0,,Defensive rebound by J. Noah,74,80
360,4,7:08.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Noah),74,82
361,4,7:00.0,Personal foul by J. Noah (drawn by J. Wall),,74,82
362,4,7:00.0,R. Butler enters the game for B. Beal,,74,82
363,4,6:53.0,J. Wall misses 2-pt layup from 3 ft (block by J. Noah),,74,82
364,4,6:51.0,,Defensive rebound by J. Noah,74,82
365,4,6:45.0,,Personal foul by P. Pierce (drawn by N. Mirotić),74,82
366,4,6:45.0,R. Sessions enters the game for P. Pierce,,74,82
367,4,6:39.0,,A. Brooks makes 2-pt layup from 2 ft,74,84
368,4,6:13.0,R. Butler makes 3-pt jump shot from 24 ft (assist by R. Sessions),,77,84
369,4,6:04.0,,Offensive foul by J. Noah (drawn by N. Hilário),77,84
370,4,6:04.0,,Turnover by J. Noah (offensive foul),77,84
371,4,5:49.0,R. Sessions misses 2-pt jump shot from 10 ft,,77,84
372,4,5:48.0,,Defensive rebound by M. Dunleavy,77,84
373,4,5:43.0,,Personal foul by R. Butler (drawn by N. Mirotić),77,84
374,4,5:28.0,,M. Dunleavy misses 3-pt jump shot from 22 ft,77,84
375,4,5:28.0,,Offensive rebound by Team,77,84
376,4,5:28.0,,Personal foul by N. Hilário (drawn by J. Noah),77,84
377,4,5:28.0,M. Gortat enters the game for N. Hilário,,77,84
378,4,5:28.0,,J. Noah makes free throw 1 of 2,77,85
379,4,5:28.0,,J. Noah makes free throw 2 of 2,77,86
380,4,5:15.0,R. Sessions misses 3-pt jump shot from 24 ft,,77,86
381,4,5:14.0,,Defensive rebound by M. Dunleavy,77,86
382,4,4:56.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,77,86
383,4,4:55.0,Defensive rebound by O. Porter,,77,86
384,4,4:52.0,Shooting foul by A. Brooks (drawn by R. Sessions),,77,86
385,4,4:52.0,R. Sessions makes free throw 1 of 2,,78,86
