,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
30,1,8:04.0,A. Afflalo misses 2-pt jump shot from 11 ft (block by A. Roberson),,5,14
31,1,8:03.0,Offensive rebound by K. Faried,,5,14
32,1,8:02.0,K. Faried misses 2-pt jump shot from 4 ft,,5,14
33,1,8:00.0,,Defensive rebound by P. Jones,5,14
34,1,7:51.0,Offensive charge foul by S. Ibaka (drawn by K. Faried),,5,14
35,1,7:51.0,,Turnover by S. Ibaka (offensive foul),5,14
36,1,7:51.0,,N. Collison enters the game for S. Ibaka,5,14
37,1,7:39.0,T. Mozgov misses 2-pt jump shot from 17 ft,,5,14
38,1,7:38.0,Offensive rebound by T. Mozgov,,5,14
39,1,7:22.0,T. Mozgov makes 2-pt dunk at rim (assist by D. Gallinari),,7,14
40,1,7:08.0,,Shooting foul by K. Faried (drawn by P. Jones),7,14
41,1,7:08.0,,P. Jones makes 2-pt jump shot from 5 ft (assist by N. Collison),7,16
42,1,7:08.0,,P. Jones makes free throw 1 of 1,7,17
43,1,6:47.0,Turnover by T. Lawson (lost ball; steal by S. Telfair),,7,17
44,1,6:46.0,,Personal foul by A. Afflalo (drawn by S. Telfair),7,17
45,1,6:31.0,,S. Adams makes 2-pt hook shot from 3 ft,7,19
46,1,6:10.0,T. Mozgov makes 2-pt layup at rim (assist by T. Lawson),,9,19
47,1,5:50.0,,S. Adams misses 2-pt hook shot from 10 ft,9,19
48,1,5:49.0,Defensive rebound by K. Faried,,9,19
49,1,5:43.0,Turnover by K. Faried (bad pass; steal by P. Jones),,9,19
50,1,5:36.0,,Oklahoma City full timeout,9,19
51,1,5:36.0,W. Chandler enters the game for D. Gallinari,,9,19
52,1,5:36.0,J. Nurkić enters the game for T. Mozgov,,9,19
53,1,5:30.0,,P. Jones misses 2-pt jump shot from 19 ft,9,19
54,1,5:29.0,Defensive rebound by J. Nurkić,,9,19
55,1,5:24.0,Offensive foul by J. Nurkić (drawn by P. Jones),,9,19
56,1,5:24.0,Turnover by J. Nurkić (offensive foul),,9,19
57,1,5:03.0,,Shooting foul by J. Nurkić (drawn by P. Jones),9,19
58,1,5:03.0,,N. Collison makes free throw 1 of 2,9,20
59,1,5:03.0,,L. Thomas enters the game for P. Jones,9,20
60,1,5:03.0,,N. Collison makes free throw 2 of 2,9,21
61,1,4:43.0,A. Afflalo misses 3-pt jump shot from 22 ft,,9,21
62,1,4:42.0,Offensive rebound by K. Faried,,9,21
63,1,4:40.0,K. Faried makes 2-pt hook shot from 3 ft,,11,21
64,1,4:24.0,,Personal foul by T. Lawson (drawn by L. Thomas),11,21
65,1,4:24.0,,L. Thomas makes free throw 1 of 2,11,22
66,1,4:24.0,,L. Thomas misses free throw 2 of 2,11,22
67,1,4:23.0,Defensive rebound by K. Faried,,11,22
68,1,4:14.0,K. Faried makes 2-pt layup from 2 ft (assist by J. Nurkić),,13,22
69,1,4:02.0,,A. Roberson makes 2-pt dunk at rim,13,24
70,1,3:42.0,K. Faried misses 2-pt jump shot from 16 ft,,13,24
71,1,3:41.0,,Defensive rebound by L. Thomas,13,24
72,1,3:32.0,,S. Adams misses 2-pt jump shot from 7 ft,13,24
73,1,3:31.0,Defensive rebound by J. Nurkić,,13,24
74,1,3:22.0,A. Afflalo makes 2-pt layup from 1 ft (assist by T. Lawson),,15,24
75,1,3:00.0,,N. Collison misses 2-pt jump shot from 19 ft,15,24
76,1,2:59.0,Defensive rebound by W. Chandler,,15,24
77,1,2:52.0,W. Chandler misses 2-pt jump shot from 20 ft,,15,24
78,1,2:51.0,,Defensive rebound by N. Collison,15,24
79,1,2:33.0,,S. Telfair misses 2-pt jump shot from 14 ft,15,24
80,1,2:32.0,Defensive rebound by Team,,15,24
81,1,2:32.0,,Loose ball foul by S. Adams (drawn by J. Nurkić),15,24
82,1,2:32.0,Denver full timeout,,15,24
83,1,2:32.0,D. Arthur enters the game for K. Faried,,15,24
84,1,2:32.0,R. Foye enters the game for A. Afflalo,,15,24
85,1,2:32.0,,K. Perkins enters the game for S. Adams,15,24
86,1,2:16.0,T. Lawson misses 2-pt jump shot from 16 ft,,15,24
87,1,2:15.0,,Defensive rebound by S. Telfair,15,24
88,1,1:54.0,,S. Telfair misses 2-pt jump shot from 4 ft (block by J. Nurkić),15,24
89,1,1:54.0,,Offensive rebound by Team,15,24
90,1,1:51.0,,S. Telfair misses 3-pt jump shot from 22 ft,15,24
91,1,1:50.0,Defensive rebound by W. Chandler,,15,24
92,1,1:40.0,J. Nurkić makes 2-pt layup from 1 ft,,17,24
93,1,1:29.0,,Personal foul by W. Chandler (drawn by L. Thomas),17,24
94,1,1:29.0,,L. Thomas makes free throw 1 of 2,17,25
95,1,1:29.0,,L. Thomas misses free throw 2 of 2,17,25
96,1,1:28.0,Defensive rebound by R. Foye,,17,25
97,1,1:16.0,D. Arthur misses 3-pt jump shot from 23 ft,,17,25
98,1,1:15.0,,Defensive rebound by K. Perkins,17,25
99,1,1:09.0,,Personal foul by R. Foye (drawn by A. Roberson),17,25
100,1,1:09.0,,A. Roberson makes free throw 1 of 2,17,26
101,1,1:09.0,,A. Roberson makes free throw 2 of 2,17,27
102,1,0:59.0,W. Chandler misses 2-pt jump shot from 4 ft,,17,27
103,1,0:58.0,,Defensive rebound by N. Collison,17,27
104,1,0:48.0,N. Robinson enters the game for T. Lawson,,17,27
105,1,0:48.0,,Personal foul by N. Robinson (drawn by S. Telfair),17,27
106,1,0:48.0,,S. Telfair misses free throw 1 of 2,17,27
107,1,0:48.0,,Offensive rebound by Team,17,27
108,1,0:48.0,,S. Telfair makes free throw 2 of 2,17,28
109,1,0:36.0,R. Foye misses 2-pt jump shot from 18 ft,,17,28
110,1,0:35.0,,Defensive rebound by Team,17,28
111,1,0:18.0,,Personal foul by J. Nurkić (drawn by K. Perkins),17,28
112,1,0:18.0,,K. Perkins misses free throw 1 of 2,17,28
113,1,0:18.0,,Offensive rebound by Team,17,28
114,1,0:18.0,,K. Perkins makes free throw 2 of 2,17,29
115,1,0:05.0,Personal block foul by S. Telfair (drawn by N. Robinson),,17,29
116,1,0:05.0,,P. Jones enters the game for S. Telfair,17,29
117,1,0:02.0,J. Nurkić misses 2-pt jump shot from 3 ft,,17,29
118,1,0:01.0,,Defensive rebound by K. Perkins,17,29
119,2,11:51.0,W. Chandler misses 3-pt jump shot from 22 ft,,17,29
120,2,11:50.0,,Defensive rebound by L. Thomas,17,29
121,2,11:40.0,,L. Thomas misses 2-pt layup from 2 ft (block by J. McGee),17,29
122,2,11:38.0,Defensive rebound by N. Robinson,,17,29
123,2,11:34.0,Turnover by N. Robinson (bad pass),,17,29
124,2,11:23.0,,K. Perkins misses 2-pt layup from 2 ft (block by J. McGee),17,29
125,2,11:22.0,Defensive rebound by R. Foye,,17,29
126,2,11:17.0,R. Foye misses 3-pt jump shot from 24 ft,,17,29
127,2,11:15.0,,Defensive rebound by L. Thomas,17,29
128,2,11:06.0,,L. Thomas misses 2-pt jump shot from 17 ft,17,29
129,2,11:05.0,Defensive rebound by W. Chandler,,17,29
130,2,10:56.0,D. Arthur misses 2-pt jump shot from 9 ft,,17,29
131,2,10:55.0,,Defensive rebound by K. Perkins,17,29
132,2,10:34.0,,N. Collison misses 3-pt jump shot from 23 ft,17,29
133,2,10:33.0,,Offensive rebound by L. Thomas,17,29
134,2,10:31.0,,Shooting foul by D. Arthur (drawn by L. Thomas),17,29
135,2,10:31.0,,L. Thomas makes free throw 1 of 2,17,30
136,2,10:31.0,,L. Thomas misses free throw 2 of 2,17,30
137,2,10:30.0,Defensive rebound by W. Chandler,,17,30
138,2,10:24.0,W. Chandler misses 2-pt jump shot from 3 ft,,17,30
139,2,10:23.0,Offensive rebound by D. Arthur,,17,30
140,2,10:23.0,D. Arthur misses 2-pt tip-in from 2 ft,,17,30
141,2,10:21.0,,Defensive rebound by L. Thomas,17,30
142,2,10:08.0,,P. Jones makes 2-pt jump shot from 19 ft (assist by A. Roberson),17,32
143,2,9:44.0,Personal foul by A. Roberson (drawn by N. Robinson),,17,32
144,2,9:29.0,W. Chandler misses 3-pt jump shot from 24 ft,,17,32
145,2,9:28.0,,Defensive rebound by N. Collison,17,32
146,2,9:15.0,,Turnover by L. Thomas (traveling),17,32
147,2,9:01.0,D. Arthur misses 2-pt jump shot from 17 ft,,17,32
148,2,9:00.0,,Defensive rebound by K. Perkins,17,32
149,2,8:41.0,,Shooting foul by J. McGee (drawn by K. Perkins),17,32
150,2,8:41.0,Official timeout,,17,32
151,2,8:41.0,,S. Ibaka enters the game for A. Roberson,17,32
152,2,8:41.0,K. Faried enters the game for D. Arthur,,17,32
153,2,8:41.0,,K. Perkins makes free throw 1 of 2,17,33
154,2,8:41.0,,K. Perkins makes free throw 2 of 2,17,34
155,2,8:28.0,N. Robinson misses 3-pt jump shot from 25 ft,,17,34
156,2,8:27.0,Offensive rebound by J. McGee,,17,34
157,2,8:23.0,W. Chandler misses 3-pt jump shot from 24 ft,,17,34
158,2,8:20.0,Offensive rebound by J. McGee,,17,34
159,2,8:16.0,J. McGee makes 2-pt jump shot from 3 ft,,19,34
160,2,7:55.0,Violation by J. McGee (kicked ball),,19,34
161,2,7:50.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by L. Thomas),19,37
162,2,7:28.0,W. Chandler misses 2-pt layup from 1 ft,,19,37
163,2,7:27.0,,Defensive rebound by N. Collison,19,37
164,2,7:15.0,,K. Perkins makes 2-pt hook shot from 5 ft (assist by L. Thomas),19,39
165,2,7:09.0,Denver full timeout,,19,39
166,2,7:09.0,D. Gallinari enters the game for W. Chandler,,19,39
167,2,7:09.0,A. Gee enters the game for R. Foye,,19,39
168,2,7:09.0,T. Lawson enters the game for N. Robinson,,19,39
169,2,7:09.0,A. Afflalo enters the game for J. McGee,,19,39
170,2,6:56.0,D. Gallinari misses 3-pt jump shot from 24 ft,,19,39
171,2,6:55.0,,Defensive rebound by N. Collison,19,39
172,2,6:42.0,,P. Jones makes 2-pt layup from 2 ft,19,41
173,2,6:30.0,A. Gee misses 2-pt jump shot from 5 ft (block by N. Collison),,19,41
174,2,6:29.0,Offensive rebound by A. Gee,,19,41
175,2,6:29.0,Personal foul by L. Thomas (drawn by A. Gee),,19,41
176,2,6:14.0,Turnover by Team (shot clock),,19,41
177,2,6:09.0,,S. Ibaka misses 3-pt jump shot from 22 ft,19,41
178,2,6:08.0,,Offensive rebound by Team,19,41
179,2,6:08.0,Loose ball foul by A. Afflalo (drawn by N. Collison),,19,41
180,2,6:00.0,,L. Thomas misses 2-pt hook shot from 3 ft,19,41
181,2,5:59.0,,Offensive rebound by S. Ibaka,19,41
182,2,5:59.0,,S. Ibaka misses 2-pt tip-in from 1 ft,19,41
183,2,5:58.0,Defensive rebound by A. Gee,,19,41
184,2,5:51.0,A. Gee misses 3-pt jump shot from 24 ft,,19,41
185,2,5:50.0,,Defensive rebound by N. Collison,19,41
186,2,5:41.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by P. Jones),19,43
187,2,5:23.0,T. Lawson makes 2-pt layup at rim,,21,43
188,2,5:12.0,,P. Jones misses 2-pt layup from 1 ft (block by K. Faried),21,43
189,2,5:10.0,Defensive rebound by K. Faried,,21,43
190,2,5:02.0,A. Afflalo makes 2-pt jump shot from 5 ft (assist by T. Lawson),,23,43
191,2,4:50.0,,Oklahoma City full timeout,23,43
192,2,4:50.0,,S. Telfair enters the game for L. Thomas,23,43
193,2,4:36.0,,K. Perkins makes 2-pt hook shot from 3 ft,23,45
194,2,4:26.0,D. Gallinari makes 3-pt jump shot from 24 ft (assist by T. Lawson),,26,45
195,2,4:06.0,,K. Perkins makes 2-pt hook shot from 5 ft,26,47
196,2,3:47.0,Turnover by T. Lawson (lost ball; steal by S. Ibaka),,26,47
197,2,3:44.0,,Turnover by S. Ibaka (bad pass; steal by D. Gallinari),26,47
198,2,3:35.0,D. Gallinari makes 2-pt layup from 1 ft,,28,47
199,2,3:16.0,,K. Perkins makes 2-pt hook shot from 5 ft,28,49
200,2,3:10.0,Turnover by A. Gee (bad pass; steal by P. Jones),,28,49
201,2,2:56.0,,Personal foul by D. Gallinari (drawn by K. Perkins),28,49
202,2,2:56.0,,Oklahoma City full timeout,28,49
203,2,2:56.0,T. Mozgov enters the game for A. Gee,,28,49
204,2,2:56.0,,S. Adams enters the game for N. Collison,28,49
205,2,2:56.0,,A. Roberson enters the game for K. Perkins,28,49
206,2,2:49.0,,S. Adams misses 2-pt dunk from 1 ft (block by K. Faried),28,49
207,2,2:49.0,,Offensive rebound by Team,28,49
208,2,2:44.0,,P. Jones makes 3-pt jump shot (assist by S. Adams),28,52
209,2,2:28.0,A. Afflalo misses 2-pt layup from 3 ft (block by S. Ibaka),,28,52
210,2,2:26.0,,Defensive rebound by A. Roberson,28,52
211,2,2:06.0,,P. Jones makes 2-pt jump shot from 11 ft (assist by S. Telfair),28,54
212,2,1:43.0,D. Gallinari misses 2-pt jump shot from 16 ft,,28,54
213,2,1:42.0,,Defensive rebound by A. Roberson,28,54
214,2,1:23.0,,S. Ibaka misses 2-pt jump shot from 18 ft,28,54
215,2,1:22.0,Defensive rebound by D. Gallinari,,28,54
216,2,1:15.0,Personal foul by P. Jones (drawn by D. Gallinari),,28,54
217,2,1:10.0,Personal block foul by P. Jones (drawn by T. Lawson),,28,54
218,2,1:10.0,T. Lawson makes free throw 1 of 2,,29,54
219,2,1:10.0,T. Lawson misses free throw 2 of 2,,29,54
220,2,1:08.0,,Defensive rebound by A. Roberson,29,54
221,2,0:50.0,,Turnover by A. Roberson (lost ball; steal by T. Mozgov),29,54
222,2,0:46.0,K. Faried makes 2-pt dunk at rim (assist by D. Gallinari),,31,54
223,2,0:38.0,,Shooting foul by D. Gallinari (drawn by P. Jones),31,54
224,2,0:38.0,,P. Jones misses free throw 1 of 2,31,54
225,2,0:38.0,,Offensive rebound by Team,31,54
226,2,0:38.0,,P. Jones makes free throw 2 of 2,31,55
227,2,0:28.0,T. Lawson makes 2-pt jump shot from 15 ft,,33,55
228,2,0:15.0,,Turnover by S. Telfair (lost ball),33,55
229,2,0:15.0,,Violation by S. Telfair (kicked ball),33,55
230,2,0:02.0,Turnover by T. Lawson (lost ball; steal by S. Telfair),,33,55
231,2,0:00.0,,P. Jones misses 3-pt jump shot from 53 ft,33,55
232,2,0:00.0,Defensive rebound by Team,,33,55
233,3,11:43.0,Shooting foul by A. Roberson (drawn by A. Afflalo),,33,55
234,3,11:43.0,A. Afflalo makes free throw 1 of 2,,34,55
235,3,11:43.0,A. Afflalo makes free throw 2 of 2,,35,55
236,3,11:36.0,,P. Jones misses 2-pt jump shot from 4 ft,35,55
237,3,11:35.0,Defensive rebound by D. Gallinari,,35,55
238,3,11:23.0,K. Faried misses 2-pt jump shot from 5 ft,,35,55
239,3,11:22.0,,Defensive rebound by S. Adams,35,55
240,3,10:58.0,,P. Jones makes 3-pt jump shot from 24 ft (assist by S. Telfair),35,58
241,3,10:35.0,D. Gallinari makes 2-pt jump shot from 14 ft,,37,58
242,3,10:08.0,,P. Jones misses 3-pt jump shot from 22 ft,37,58
243,3,10:06.0,Defensive rebound by T. Lawson,,37,58
244,3,10:02.0,Turnover by T. Lawson (bad pass),,37,58
245,3,9:46.0,,Turnover by A. Roberson (bad pass; steal by T. Mozgov),37,58
246,3,9:43.0,Personal foul by A. Roberson (drawn by A. Afflalo),,37,58
247,3,9:33.0,T. Mozgov misses 2-pt jump shot from 3 ft (block by A. Roberson),,37,58
248,3,9:31.0,,Defensive rebound by A. Roberson,37,58
249,3,9:28.0,,S. Ibaka makes 2-pt dunk at rim (assist by S. Telfair),37,60
250,3,9:16.0,Turnover by T. Lawson (bad pass),,37,60
251,3,8:55.0,,S. Ibaka makes 2-pt dunk at rim,37,62
252,3,8:37.0,Shooting foul by S. Adams (drawn by T. Mozgov),,37,62
253,3,8:37.0,T. Mozgov makes free throw 1 of 2,,38,62
254,3,8:37.0,T. Mozgov makes free throw 2 of 2,,39,62
255,3,8:19.0,,P. Jones makes 2-pt layup from 1 ft (assist by S. Ibaka),39,64
256,3,8:00.0,T. Lawson makes 2-pt jump shot from 17 ft (assist by A. Afflalo),,41,64
257,3,7:33.0,,Turnover by P. Jones (traveling),41,64
258,3,7:18.0,Shooting foul by P. Jones (drawn by T. Lawson),,41,64
259,3,7:18.0,T. Lawson misses free throw 1 of 3,,41,64
260,3,7:18.0,Offensive rebound by Team,,41,64
261,3,7:18.0,T. Lawson misses free throw 2 of 3,,41,64
262,3,7:18.0,Offensive rebound by Team,,41,64
263,3,7:18.0,T. Lawson makes free throw 3 of 3,,42,64
264,3,7:02.0,,Turnover by S. Adams (traveling),42,64
265,3,6:51.0,Turnover by T. Lawson (bad pass; steal by S. Telfair),,42,64
266,3,6:44.0,,P. Jones misses 3-pt jump shot from 24 ft,42,64
267,3,6:43.0,Defensive rebound by K. Faried,,42,64
268,3,6:35.0,Offensive foul by T. Mozgov (drawn by S. Ibaka),,42,64
269,3,6:35.0,Turnover by T. Mozgov (offensive foul),,42,64
270,3,6:21.0,,Turnover by P. Jones (lost ball),42,64
271,3,6:05.0,T. Mozgov makes 2-pt dunk at rim (assist by A. Afflalo),,44,64
272,3,6:05.0,,Oklahoma City full timeout,44,64
273,3,5:49.0,,S. Adams makes 2-pt layup from 1 ft (assist by S. Telfair),44,66
274,3,5:30.0,K. Faried misses 2-pt jump shot from 8 ft (block by A. Roberson),,44,66
275,3,5:26.0,,Defensive rebound by S. Ibaka,44,66
276,3,5:06.0,,S. Ibaka misses 2-pt jump shot from 19 ft,44,66
277,3,5:06.0,Defensive rebound by Team,,44,66
278,3,5:06.0,R. Foye enters the game for D. Gallinari,,44,66
279,3,5:06.0,W. Chandler enters the game for K. Faried,,44,66
280,3,4:51.0,T. Lawson makes 2-pt jump shot from 11 ft,,46,66
281,3,4:51.0,Shooting foul by S. Telfair (drawn by T. Lawson),,46,66
282,3,4:51.0,T. Lawson makes free throw 1 of 1,,47,66
283,3,4:31.0,,S. Telfair misses 3-pt jump shot from 24 ft,47,66
284,3,4:31.0,Defensive rebound by A. Afflalo,,47,66
285,3,4:24.0,Turnover by A. Afflalo (bad pass; steal by S. Adams),,47,66
286,3,4:17.0,,P. Jones makes 2-pt layup from 2 ft (assist by S. Telfair),47,68
287,3,4:03.0,Turnover by R. Foye (lost ball; steal by S. Telfair),,47,68
288,3,4:02.0,,Personal foul by W. Chandler (drawn by S. Telfair),47,68
289,3,4:02.0,N. Robinson enters the game for T. Lawson,,47,68
290,3,3:56.0,,Offensive foul by S. Adams (drawn by A. Afflalo),47,68
291,3,3:56.0,,Turnover by S. Adams (offensive foul),47,68
292,3,3:36.0,W. Chandler misses 2-pt jump shot from 4 ft,,47,68
293,3,3:35.0,Offensive rebound by W. Chandler,,47,68
294,3,3:32.0,W. Chandler makes 2-pt hook shot from 3 ft,,49,68
295,3,3:19.0,,Personal foul by W. Chandler (drawn by S. Telfair),49,68
296,3,3:19.0,J. McGee enters the game for T. Mozgov,,49,68
297,3,3:19.0,,L. Thomas enters the game for P. Jones,49,68
298,3,3:19.0,,N. Collison enters the game for S. Ibaka,49,68
299,3,3:08.0,,S. Telfair misses 2-pt jump shot from 9 ft,49,68
300,3,3:07.0,Defensive rebound by W. Chandler,,49,68
301,3,2:59.0,A. Afflalo misses 3-pt jump shot from 22 ft,,49,68
302,3,2:58.0,,Defensive rebound by L. Thomas,49,68
303,3,2:43.0,,L. Thomas makes 2-pt jump shot from 3 ft (assist by N. Collison),49,70
304,3,2:43.0,,Shooting foul by R. Foye (drawn by L. Thomas),49,70
305,3,2:43.0,Denver full timeout,,49,70
306,3,2:43.0,,L. Thomas makes free throw 1 of 1,49,71
307,3,2:26.0,R. Foye makes 3-pt jump shot from 24 ft (assist by W. Chandler),,52,71
308,3,2:05.0,,L. Thomas misses 2-pt layup from 1 ft (block by J. McGee),52,71
309,3,2:05.0,,Offensive rebound by Team,52,71
310,3,1:59.0,,N. Collison misses 2-pt jump shot from 20 ft,52,71
311,3,1:59.0,,Offensive rebound by Team,52,71
312,3,1:59.0,,Turnover by Team (shot clock),52,71
313,3,1:34.0,W. Chandler misses 3-pt jump shot from 24 ft,,52,71
314,3,1:32.0,Offensive rebound by J. McGee,,52,71
315,3,1:24.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by W. Chandler),,55,71
316,3,1:05.0,,S. Adams makes 2-pt layup from 1 ft (assist by N. Collison),55,73
317,3,0:54.0,J. McGee misses 2-pt jump shot from 13 ft,,55,73
318,3,0:52.0,Offensive rebound by W. Chandler,,55,73
319,3,0:52.0,Personal foul by A. Roberson (drawn by W. Chandler),,55,73
320,3,0:52.0,W. Chandler misses free throw 1 of 2,,55,73
321,3,0:52.0,Offensive rebound by Team,,55,73
322,3,0:52.0,A. Gee enters the game for A. Afflalo,,55,73
323,3,0:52.0,,P. Jones enters the game for A. Roberson,55,73
324,3,0:52.0,W. Chandler makes free throw 2 of 2,,56,73
325,3,0:28.0,,L. Thomas misses 2-pt jump shot from 4 ft,56,73
326,3,0:27.0,,Offensive rebound by S. Adams,56,73
327,3,0:26.0,,S. Adams makes 2-pt hook shot from 3 ft,56,75
328,3,0:19.0,R. Foye misses 3-pt jump shot from 24 ft,,56,75
329,3,0:17.0,,Defensive rebound by N. Collison,56,75
330,3,0:01.0,,Shooting foul by W. Chandler (drawn by S. Telfair),56,75
331,3,0:01.0,,S. Telfair misses free throw 1 of 2,56,75
332,3,0:01.0,,Offensive rebound by Team,56,75
333,3,0:01.0,,S. Telfair makes free throw 2 of 2,56,76
334,4,11:42.0,,P. Jones misses 2-pt jump shot from 19 ft,56,76
335,4,11:42.0,Defensive rebound by D. Arthur,,56,76
336,4,11:31.0,A. Gee makes 3-pt jump shot from 22 ft (assist by N. Robinson),,59,76
337,4,11:13.0,,S. Telfair misses 3-pt jump shot from 25 ft,59,76
338,4,11:11.0,Defensive rebound by D. Arthur,,59,76
339,4,11:01.0,D. Arthur makes 2-pt jump shot from 19 ft (assist by R. Foye),,61,76
340,4,10:35.0,,P. Jones misses 3-pt jump shot from 23 ft,61,76
341,4,10:34.0,Defensive rebound by A. Gee,,61,76
342,4,10:26.0,,Offensive charge foul by R. Foye (drawn by N. Collison),61,76
343,4,10:26.0,Turnover by R. Foye (offensive foul),,61,76
344,4,10:16.0,,S. Telfair misses 2-pt layup from 2 ft (block by J. McGee),61,76
345,4,10:15.0,Defensive rebound by A. Gee,,61,76
346,4,10:09.0,N. Robinson makes 3-pt jump shot from 24 ft (assist by A. Gee),,64,76
347,4,10:06.0,,Oklahoma City full timeout,64,76
348,4,9:49.0,,K. Perkins makes 2-pt layup from 1 ft (assist by N. Collison),64,78
349,4,9:33.0,D. Arthur misses 3-pt jump shot from 24 ft,,64,78
350,4,9:29.0,Offensive rebound by J. McGee,,64,78
351,4,9:29.0,J. McGee misses 2-pt dunk at rim,,64,78
352,4,9:28.0,,Defensive rebound by P. Jones,64,78
353,4,9:18.0,,K. Perkins makes 2-pt jump shot from 3 ft (assist by S. Telfair),64,80
354,4,8:59.0,Offensive foul by J. McGee (drawn by S. Telfair),,64,80
355,4,8:59.0,Turnover by J. McGee (offensive foul),,64,80
356,4,8:39.0,,L. Thomas makes 2-pt jump shot from 19 ft,64,82
357,4,8:25.0,Personal foul by S. Telfair (drawn by N. Robinson),,64,82
358,4,8:25.0,Technical foul by N. Robinson,,64,82
359,4,8:25.0,,P. Jones misses technical free throw,64,82
360,4,8:25.0,Offensive rebound by Team,,64,82
361,4,8:25.0,T. Lawson enters the game for N. Robinson,,64,82
362,4,8:25.0,A. Afflalo enters the game for D. Arthur,,64,82
363,4,8:10.0,Shooting foul by S. Telfair (drawn by T. Lawson),,64,82
364,4,8:10.0,T. Lawson makes free throw 1 of 3,,65,82
365,4,8:10.0,T. Lawson misses free throw 2 of 3,,65,82
366,4,8:10.0,Offensive rebound by Team,,65,82
367,4,8:10.0,,S. Ibaka enters the game for N. Collison,65,82
368,4,8:10.0,,A. Roberson enters the game for S. Telfair,65,82
369,4,8:10.0,T. Lawson makes free throw 3 of 3,,66,82
370,4,8:01.0,,Turnover by L. Thomas (traveling),66,82
371,4,7:56.0,Shooting foul by L. Thomas (drawn by T. Lawson),,66,82
372,4,7:56.0,T. Lawson makes free throw 1 of 2,,67,82
373,4,7:56.0,T. Lawson makes free throw 2 of 2,,68,82
374,4,7:37.0,,S. Ibaka makes 2-pt jump shot from 13 ft,68,84
375,4,7:23.0,T. Lawson makes 3-pt jump shot from 24 ft,,71,84
376,4,7:08.0,,Turnover by A. Roberson (lost ball; steal by T. Lawson),71,84
377,4,7:01.0,T. Lawson misses 3-pt jump shot from 25 ft,,71,84
378,4,7:00.0,,Defensive rebound by L. Thomas,71,84
379,4,6:44.0,,S. Ibaka makes 2-pt jump shot from 16 ft,71,86
380,4,6:26.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by T. Lawson),,74,86
381,4,6:02.0,,S. Ibaka misses 2-pt jump shot from 4 ft,74,86
382,4,6:00.0,,Offensive rebound by L. Thomas,74,86
383,4,6:00.0,,L. Thomas misses 2-pt tip-in from 3 ft,74,86
384,4,6:00.0,,Offensive rebound by K. Perkins,74,86
385,4,6:00.0,,Shooting foul by A. Afflalo (drawn by K. Perkins),74,86
386,4,6:00.0,,K. Perkins makes free throw 1 of 2,74,87
