,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
68,1,2:07.0,,Personal foul by N. Cole (drawn by A. Goodwin),14,17
69,1,2:07.0,L. Babbitt enters the game for D. Cunningham,,14,17
70,1,1:56.0,,M. Morris makes 2-pt jump shot from 15 ft,14,19
71,1,1:33.0,Shooting foul by T. Warren (drawn by Q. Pondexter),,14,19
72,1,1:33.0,Q. Pondexter makes free throw 1 of 2,,15,19
73,1,1:33.0,,M. Morris enters the game for M. Morris,15,19
74,1,1:33.0,Q. Pondexter misses free throw 2 of 2,,15,19
75,1,1:32.0,,Defensive rebound by M. Morris,15,19
76,1,1:10.0,,A. Goodwin misses 2-pt jump shot from 3 ft,15,19
77,1,1:08.0,,Offensive rebound by P. Tucker,15,19
78,1,1:07.0,,P. Tucker makes 2-pt layup at rim,15,21
79,1,0:48.0,N. Cole misses 2-pt layup from 1 ft,,15,21
80,1,0:46.0,Offensive rebound by A. Ajinça,,15,21
81,1,0:46.0,A. Ajinça misses 2-pt tip-in from 1 ft,,15,21
82,1,0:43.0,Offensive rebound by A. Ajinça,,15,21
83,1,0:43.0,A. Ajinça misses 2-pt layup from 1 ft,,15,21
84,1,0:41.0,,Defensive rebound by M. Morris,15,21
85,1,0:35.0,,P. Tucker misses 3-pt jump shot from 23 ft,15,21
86,1,0:33.0,Defensive rebound by Q. Pondexter,,15,21
87,1,0:15.0,N. Cole misses 2-pt jump shot from 15 ft,,15,21
88,1,0:11.0,,Defensive rebound by B. Wright,15,21
89,1,0:00.0,,M. Morris misses 3-pt jump shot from 23 ft,15,21
90,1,0:00.0,,Offensive rebound by Team,15,21
91,2,11:46.0,,T. Warren makes 2-pt dunk at rim,15,23
92,2,11:30.0,,G. Green enters the game for P. Tucker,15,23
93,2,11:26.0,N. Cole makes 3-pt jump shot from 24 ft (assist by E. Gordon),,18,23
94,2,11:13.0,,Personal foul by E. Williams (drawn by T. Warren),18,23
95,2,11:09.0,,E. Barron misses 2-pt jump shot from 19 ft,18,23
96,2,11:07.0,Defensive rebound by E. Williams,,18,23
97,2,11:02.0,Offensive foul by A. Ajinça (drawn by T. Warren),,18,23
98,2,11:02.0,Turnover by A. Ajinça (offensive foul),,18,23
99,2,10:42.0,,Turnover by T. Warren (discontinued dribble),18,23
100,2,10:26.0,Personal foul by E. Barron (drawn by A. Ajinça),,18,23
101,2,10:21.0,N. Cole makes 2-pt jump shot from 18 ft,,20,23
102,2,10:07.0,,A. Goodwin misses 2-pt layup at rim,20,23
103,2,10:07.0,,Offensive rebound by A. Goodwin,20,23
104,2,10:07.0,,Shooting foul by L. Babbitt (drawn by A. Goodwin),20,23
105,2,10:07.0,,A. Goodwin makes free throw 1 of 2,20,24
106,2,10:07.0,,A. Goodwin makes free throw 2 of 2,20,25
107,2,9:54.0,A. Ajinça makes 2-pt jump shot from 7 ft,,22,25
108,2,9:39.0,,G. Green misses 3-pt jump shot from 24 ft,22,25
109,2,9:36.0,Defensive rebound by E. Gordon,,22,25
110,2,9:30.0,E. Gordon makes 2-pt layup from 1 ft,,24,25
111,2,9:18.0,,A. Goodwin makes 2-pt jump shot from 20 ft,24,27
112,2,8:59.0,E. Williams misses 2-pt jump shot from 18 ft,,24,27
113,2,8:58.0,,Defensive rebound by E. Barron,24,27
114,2,8:38.0,,T. Warren makes 2-pt layup from 1 ft (assist by M. Morris),24,29
115,2,8:22.0,A. Ajinça makes 2-pt jump shot from 16 ft (assist by N. Cole),,26,29
116,2,8:11.0,,Shooting foul by E. Williams (drawn by G. Green),26,29
117,2,8:11.0,Official timeout,,26,29
118,2,8:11.0,,G. Green makes free throw 1 of 2,26,30
119,2,8:11.0,,G. Green makes free throw 2 of 2,26,31
120,2,8:03.0,Personal foul by E. Barron (drawn by A. Ajinça),,26,31
121,2,7:49.0,A. Ajinça makes 2-pt jump shot from 14 ft,,28,31
122,2,7:38.0,,A. Goodwin makes 2-pt dunk at rim (assist by G. Green),28,33
123,2,7:19.0,L. Babbitt misses 3-pt jump shot from 26 ft,,28,33
124,2,7:17.0,,Defensive rebound by M. Morris,28,33
125,2,7:11.0,,Turnover by T. Warren (lost ball),28,33
126,2,7:11.0,Q. Pondexter enters the game for E. Williams,,28,33
127,2,7:11.0,,E. Bledsoe enters the game for T. Warren,28,33
128,2,7:11.0,,M. Morris enters the game for E. Barron,28,33
129,2,6:58.0,E. Gordon misses 2-pt jump shot from 7 ft,,28,33
130,2,6:56.0,,Defensive rebound by M. Morris,28,33
131,2,6:50.0,,A. Goodwin makes 2-pt layup at rim,28,35
132,2,6:46.0,Turnover by A. Ajinça (bad pass),,28,35
133,2,6:46.0,T. Evans enters the game for L. Babbitt,,28,35
134,2,6:37.0,,M. Morris misses 2-pt jump shot from 13 ft,28,35
135,2,6:35.0,Defensive rebound by Q. Pondexter,,28,35
136,2,6:24.0,A. Ajinça misses 2-pt jump shot from 8 ft (block by M. Morris),,28,35
137,2,6:21.0,,Defensive rebound by E. Bledsoe,28,35
138,2,6:21.0,,Offensive foul by M. Morris (drawn by Q. Pondexter),28,35
139,2,6:21.0,,Turnover by M. Morris (offensive foul),28,35
140,2,6:11.0,Personal foul by M. Morris (drawn by A. Ajinça),,28,35
141,2,6:11.0,,B. Wright enters the game for A. Goodwin,28,35
142,2,6:03.0,Turnover by T. Evans (bad pass; steal by E. Bledsoe),,28,35
143,2,6:00.0,,E. Bledsoe makes 2-pt dunk at rim,28,37
144,2,5:58.0,New Orleans full timeout,,28,37
145,2,5:58.0,Ö. Aşık enters the game for A. Ajinça,,28,37
146,2,5:44.0,E. Gordon misses 3-pt jump shot from 25 ft,,28,37
147,2,5:42.0,,Defensive rebound by M. Morris,28,37
148,2,5:24.0,,G. Green misses 3-pt jump shot from 24 ft,28,37
149,2,5:22.0,Defensive rebound by Q. Pondexter,,28,37
150,2,5:11.0,N. Cole misses 2-pt jump shot from 21 ft,,28,37
151,2,5:10.0,Offensive rebound by Team,,28,37
152,2,5:10.0,D. Cunningham enters the game for N. Cole,,28,37
153,2,4:58.0,Q. Pondexter misses 2-pt jump shot from 6 ft,,28,37
154,2,4:56.0,,Defensive rebound by M. Morris,28,37
155,2,4:40.0,,M. Morris misses 2-pt jump shot from 6 ft,28,37
156,2,4:38.0,Defensive rebound by Ö. Aşık,,28,37
157,2,4:30.0,Shooting foul by B. Wright (drawn by T. Evans),,28,37
158,2,4:30.0,T. Evans misses free throw 1 of 2,,28,37
159,2,4:30.0,Offensive rebound by Team,,28,37
160,2,4:30.0,T. Evans makes free throw 2 of 2,,29,37
161,2,4:10.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,29,37
162,2,4:06.0,Defensive rebound by Ö. Aşık,,29,37
163,2,4:05.0,Personal block foul by E. Bledsoe (drawn by E. Gordon),,29,37
164,2,4:05.0,E. Gordon misses free throw 1 of 2,,29,37
165,2,4:05.0,Offensive rebound by Team,,29,37
166,2,4:05.0,,P. Tucker enters the game for G. Green,29,37
167,2,4:05.0,E. Gordon misses free throw 2 of 2,,29,37
168,2,4:04.0,,Defensive rebound by M. Morris,29,37
169,2,3:42.0,,M. Morris misses 2-pt jump shot from 7 ft,29,37
170,2,3:39.0,Defensive rebound by Q. Pondexter,,29,37
171,2,3:33.0,T. Evans misses 2-pt layup from 1 ft,,29,37
172,2,3:30.0,Offensive rebound by Ö. Aşık,,29,37
173,2,3:30.0,Ö. Aşık makes 2-pt tip-in from 1 ft,,31,37
174,2,3:26.0,,Shooting foul by E. Gordon (drawn by M. Morris),31,37
175,2,3:26.0,New Orleans full timeout,,31,37
176,2,3:26.0,N. Cole enters the game for T. Evans,,31,37
177,2,3:26.0,,M. Morris makes free throw 1 of 2,31,38
178,2,3:26.0,,M. Morris makes free throw 2 of 2,31,39
179,2,3:10.0,N. Cole misses 2-pt jump shot from 21 ft,,31,39
180,2,3:08.0,,Defensive rebound by P. Tucker,31,39
181,2,2:58.0,,P. Tucker makes 2-pt jump shot from 13 ft (assist by M. Morris),31,41
182,2,2:33.0,Shooting foul by M. Morris (drawn by Q. Pondexter),,31,41
183,2,2:33.0,Q. Pondexter makes free throw 1 of 2,,32,41
184,2,2:33.0,,A. Goodwin enters the game for M. Morris,32,41
185,2,2:33.0,T. Evans enters the game for N. Cole,,32,41
186,2,2:33.0,Q. Pondexter misses free throw 2 of 2,,32,41
187,2,2:32.0,,Defensive rebound by P. Tucker,32,41
188,2,2:20.0,,A. Goodwin misses 2-pt layup from 1 ft,32,41
189,2,2:18.0,Defensive rebound by Team,,32,41
190,2,2:03.0,Q. Pondexter makes 2-pt layup from 1 ft,,34,41
191,2,1:46.0,,Shooting block foul by D. Cunningham (drawn by M. Morris),34,41
192,2,1:46.0,,M. Morris misses free throw 1 of 2,34,41
193,2,1:46.0,,Offensive rebound by Team,34,41
194,2,1:46.0,,M. Morris misses free throw 2 of 2,34,41
195,2,1:44.0,Defensive rebound by Ö. Aşık,,34,41
196,2,1:21.0,T. Evans misses 3-pt jump shot from 25 ft,,34,41
197,2,1:19.0,,Defensive rebound by M. Morris,34,41
198,2,1:09.0,,E. Bledsoe misses 2-pt layup from 1 ft,34,41
199,2,1:05.0,Defensive rebound by E. Gordon,,34,41
200,2,1:03.0,E. Gordon misses 2-pt jump shot from 3 ft (block by B. Wright),,34,41
201,2,1:00.0,,Defensive rebound by M. Morris,34,41
202,2,0:39.0,,P. Tucker misses 3-pt jump shot from 23 ft,34,41
203,2,0:37.0,Defensive rebound by Ö. Aşık,,34,41
204,2,0:29.0,Ö. Aşık misses 2-pt tip-in from 1 ft,,34,41
205,2,0:29.0,Offensive rebound by Ö. Aşık,,34,41
206,2,0:29.0,T. Evans misses 2-pt jump shot from 3 ft (block by B. Wright),,34,41
207,2,0:27.0,,Defensive rebound by M. Morris,34,41
208,2,0:23.0,,A. Goodwin makes 2-pt layup from 1 ft (assist by P. Tucker),34,43
209,2,0:00.0,T. Evans misses 3-pt jump shot from 23 ft,,34,43
210,2,0:00.0,Offensive rebound by Team,,34,43
211,3,11:42.0,,B. Wright makes 2-pt hook shot from 9 ft,34,45
212,3,11:10.0,Turnover by Team (shot clock),,34,45
213,3,10:52.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,34,45
214,3,10:50.0,Defensive rebound by Ö. Aşık,,34,45
215,3,10:40.0,Q. Pondexter misses 3-pt jump shot from 25 ft,,34,45
216,3,10:38.0,,Defensive rebound by E. Bledsoe,34,45
217,3,10:32.0,,M. Morris misses 3-pt jump shot from 24 ft,34,45
218,3,10:29.0,Defensive rebound by D. Cunningham,,34,45
219,3,10:20.0,Ö. Aşık makes 2-pt layup at rim (assist by E. Gordon),,36,45
220,3,9:56.0,,Personal foul by Q. Pondexter (drawn by M. Morris),36,45
221,3,9:50.0,,P. Tucker misses 3-pt jump shot from 23 ft,36,45
222,3,9:48.0,,Offensive rebound by M. Morris,36,45
223,3,9:44.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,36,45
224,3,9:43.0,,Offensive rebound by P. Tucker,36,45
225,3,9:32.0,,P. Tucker makes 2-pt layup from 2 ft,36,47
226,3,9:16.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by T. Evans),,39,47
227,3,9:03.0,,Turnover by P. Tucker (step out of bounds),39,47
228,3,9:03.0,A. Ajinça enters the game for Ö. Aşık,,39,47
229,3,8:48.0,T. Evans makes 2-pt layup from 1 ft (assist by A. Ajinça),,41,47
230,3,8:27.0,,M. Morris misses 2-pt jump shot from 14 ft,41,47
231,3,8:23.0,Defensive rebound by Q. Pondexter,,41,47
232,3,8:19.0,T. Evans makes 2-pt layup from 1 ft,,43,47
233,3,8:18.0,,Phoenix full timeout,43,47
234,3,8:08.0,,E. Bledsoe misses 2-pt jump shot from 8 ft,43,47
235,3,8:06.0,Defensive rebound by A. Ajinça,,43,47
236,3,7:51.0,T. Evans misses 2-pt jump shot from 5 ft (block by B. Wright),,43,47
237,3,7:48.0,,Defensive rebound by E. Bledsoe,43,47
238,3,7:34.0,,M. Morris misses 3-pt jump shot from 23 ft,43,47
239,3,7:32.0,,Offensive rebound by B. Wright,43,47
240,3,7:22.0,,B. Wright makes 2-pt jump shot from 4 ft (assist by E. Bledsoe),43,49
241,3,7:01.0,D. Cunningham misses 2-pt jump shot from 5 ft,,43,49
242,3,6:58.0,,Defensive rebound by P. Tucker,43,49
243,3,6:51.0,,Personal foul by T. Evans (drawn by E. Bledsoe),43,49
244,3,6:45.0,,E. Bledsoe misses 2-pt jump shot from 9 ft,43,49
245,3,6:43.0,Defensive rebound by T. Evans,,43,49
246,3,6:40.0,Q. Pondexter makes 2-pt layup at rim (assist by T. Evans),,45,49
247,3,6:18.0,,Shooting foul by Q. Pondexter (drawn by M. Morris),45,49
248,3,6:18.0,,M. Morris makes free throw 1 of 2,45,50
249,3,6:18.0,,M. Morris misses free throw 2 of 2,45,50
250,3,6:17.0,Defensive rebound by D. Cunningham,,45,50
251,3,6:06.0,Personal foul by P. Tucker (drawn by T. Evans),,45,50
252,3,5:58.0,E. Gordon misses 2-pt jump shot from 19 ft,,45,50
253,3,5:56.0,,Defensive rebound by P. Tucker,45,50
254,3,5:40.0,,P. Tucker misses 2-pt layup from 4 ft (block by T. Evans),45,50
255,3,5:38.0,Defensive rebound by A. Ajinça,,45,50
256,3,5:37.0,Turnover by D. Cunningham (bad pass; steal by E. Bledsoe),,45,50
257,3,5:33.0,,M. Morris misses 2-pt layup from 1 ft,45,50
258,3,5:32.0,Defensive rebound by D. Cunningham,,45,50
259,3,5:32.0,Personal foul by P. Tucker (drawn by D. Cunningham),,45,50
260,3,5:16.0,,T. Warren enters the game for M. Morris,45,50
261,3,5:10.0,T. Evans misses 2-pt layup from 1 ft,,45,50
262,3,5:08.0,Offensive rebound by A. Ajinça,,45,50
263,3,5:08.0,A. Ajinça misses 2-pt dunk at rim,,45,50
264,3,5:05.0,Offensive rebound by T. Evans,,45,50
265,3,4:56.0,Turnover by T. Evans (lost ball),,45,50
266,3,4:55.0,,Personal foul by T. Evans (drawn by T. Warren),45,50
267,3,4:33.0,,M. Morris misses 2-pt jump shot from 11 ft (block by T. Evans),45,50
268,3,4:31.0,,Offensive rebound by B. Wright,45,50
269,3,4:30.0,,B. Wright misses 3-pt jump shot from 24 ft,45,50
270,3,4:27.0,Defensive rebound by D. Cunningham,,45,50
271,3,4:14.0,E. Gordon misses 2-pt jump shot from 5 ft (block by B. Wright),,45,50
272,3,4:12.0,,Defensive rebound by T. Warren,45,50
273,3,4:11.0,,Shooting foul by Q. Pondexter (drawn by E. Bledsoe),45,50
274,3,4:11.0,,E. Bledsoe misses free throw 1 of 2,45,50
275,3,4:11.0,,Offensive rebound by Team,45,50
276,3,4:11.0,,E. Bledsoe makes free throw 2 of 2,45,51
277,3,3:56.0,T. Evans misses 2-pt jump shot from 21 ft,,45,51
278,3,3:54.0,,Defensive rebound by T. Warren,45,51
279,3,3:44.0,,B. Wright makes 2-pt layup from 1 ft (assist by M. Morris),45,53
280,3,3:19.0,T. Evans misses 3-pt jump shot from 23 ft,,45,53
281,3,3:18.0,,Defensive rebound by B. Wright,45,53
282,3,3:13.0,,T. Warren misses 2-pt layup from 2 ft,45,53
283,3,3:12.0,,Offensive rebound by Team,45,53
284,3,3:12.0,,A. Goodwin enters the game for E. Bledsoe,45,53
285,3,3:12.0,N. Cole enters the game for T. Evans,,45,53
286,3,3:11.0,,Shooting foul by D. Cunningham (drawn by M. Morris),45,53
287,3,3:11.0,,M. Morris makes free throw 1 of 2,45,54
288,3,3:11.0,,M. Morris makes free throw 2 of 2,45,55
289,3,2:49.0,A. Ajinça misses 2-pt hook shot from 6 ft,,45,55
290,3,2:47.0,,Defensive rebound by P. Tucker,45,55
291,3,2:32.0,,Turnover by M. Morris (lost ball),45,55
292,3,2:32.0,New Orleans full timeout,,45,55
293,3,2:32.0,L. Babbitt enters the game for Q. Pondexter,,45,55
294,3,2:14.0,D. Cunningham makes 2-pt jump shot from 16 ft (assist by A. Ajinça),,47,55
295,3,1:47.0,,A. Goodwin misses 2-pt jump shot from 19 ft,47,55
296,3,1:45.0,Defensive rebound by A. Ajinça,,47,55
297,3,1:36.0,A. Ajinça makes 2-pt jump shot from 16 ft (assist by N. Cole),,49,55
298,3,1:13.0,,M. Morris misses 2-pt jump shot from 7 ft,49,55
299,3,1:11.0,Defensive rebound by D. Cunningham,,49,55
300,3,0:58.0,Personal foul by B. Wright (drawn by A. Ajinça),,49,55
301,3,0:58.0,E. Williams enters the game for E. Gordon,,49,55
302,3,0:58.0,,M. Morris enters the game for M. Morris,49,55
303,3,0:58.0,,E. Barron enters the game for B. Wright,49,55
304,3,0:52.0,N. Cole makes 2-pt jump shot from 15 ft,,51,55
305,3,0:40.0,,T. Warren misses 2-pt jump shot from 5 ft,51,55
306,3,0:38.0,Defensive rebound by A. Ajinça,,51,55
307,3,0:25.0,N. Cole misses 2-pt jump shot from 3 ft,,51,55
308,3,0:23.0,Offensive rebound by D. Cunningham,,51,55
309,3,0:23.0,D. Cunningham makes 2-pt layup from 1 ft,,53,55
310,3,0:17.0,,Phoenix full timeout,53,55
311,3,0:17.0,,G. Green enters the game for E. Barron,53,55
312,3,0:00.0,,G. Green misses 2-pt jump shot from 7 ft,53,55
313,3,0:00.0,,Offensive rebound by Team,53,55
314,4,11:39.0,L. Babbitt makes 2-pt jump shot from 5 ft,,55,55
315,4,11:24.0,,Turnover by A. Goodwin (lost ball; steal by E. Williams),55,55
316,4,11:15.0,A. Ajinça makes 2-pt dunk at rim (assist by N. Cole),,57,55
317,4,11:01.0,,Shooting foul by L. Babbitt (drawn by G. Green),57,55
318,4,11:01.0,,G. Green misses free throw 1 of 2,57,55
319,4,11:01.0,,Offensive rebound by Team,57,55
320,4,11:01.0,,M. Morris enters the game for E. Barron,57,55
321,4,11:01.0,,E. Bledsoe enters the game for A. Goodwin,57,55
322,4,11:01.0,,G. Green makes free throw 2 of 2,57,56
323,4,10:40.0,N. Cole misses 2-pt layup from 2 ft,,57,56
324,4,10:38.0,,Defensive rebound by M. Morris,57,56
325,4,10:24.0,,G. Green makes 3-pt jump shot from 24 ft,57,59
326,4,10:00.0,A. Ajinça misses 2-pt jump shot from 10 ft,,57,59
327,4,9:57.0,,Defensive rebound by M. Morris,57,59
328,4,9:47.0,,Turnover by G. Green (bad pass; steal by N. Cole),57,59
329,4,9:47.0,,Loose ball foul by E. Bledsoe (drawn by N. Cole),57,59
330,4,9:35.0,E. Williams makes 2-pt jump shot from 19 ft,,59,59
331,4,9:12.0,,M. Morris misses 3-pt jump shot from 25 ft,59,59
332,4,9:10.0,Defensive rebound by D. Cunningham,,59,59
333,4,8:54.0,L. Babbitt misses 2-pt jump shot from 17 ft,,59,59
334,4,8:52.0,,Defensive rebound by M. Morris,59,59
335,4,8:37.0,,M. Morris misses 2-pt jump shot from 4 ft (block by A. Ajinça),59,59
336,4,8:36.0,,Offensive rebound by M. Morris,59,59
337,4,8:36.0,,M. Morris makes 2-pt jump shot from 4 ft,59,61
338,4,8:36.0,,Shooting foul by A. Ajinça (drawn by M. Morris),59,61
339,4,8:36.0,Official timeout,,59,61
340,4,8:36.0,J. Withey enters the game for A. Ajinça,,59,61
341,4,8:36.0,,P. Tucker enters the game for T. Warren,59,61
342,4,8:36.0,,B. Wright enters the game for G. Green,59,61
343,4,8:36.0,,M. Morris makes free throw 1 of 1,59,62
344,4,8:23.0,L. Babbitt makes 3-pt jump shot from 23 ft (assist by N. Cole),,62,62
345,4,8:05.0,,Personal foul by E. Williams (drawn by P. Tucker),62,62
346,4,8:05.0,T. Evans enters the game for E. Williams,,62,62
347,4,7:56.0,,Offensive foul by M. Morris (drawn by N. Cole),62,62
348,4,7:56.0,,Turnover by M. Morris (offensive foul),62,62
349,4,7:40.0,L. Babbitt misses 2-pt jump shot from 7 ft (block by B. Wright),,62,62
350,4,7:37.0,,Defensive rebound by E. Bledsoe,62,62
351,4,7:31.0,,M. Morris misses 3-pt jump shot from 24 ft,62,62
352,4,7:28.0,,Offensive rebound by M. Morris,62,62
353,4,7:28.0,,M. Morris misses 2-pt jump shot from 12 ft (block by J. Withey),62,62
354,4,7:28.0,,Offensive rebound by Team,62,62
355,4,7:23.0,,M. Morris makes 2-pt jump shot from 9 ft,62,64
356,4,7:03.0,Personal foul by M. Morris (drawn by L. Babbitt),,62,64
357,4,7:03.0,E. Gordon enters the game for D. Cunningham,,62,64
358,4,6:53.0,Shooting foul by M. Morris (drawn by J. Withey),,62,64
359,4,6:53.0,J. Withey makes free throw 1 of 2,,63,64
360,4,6:53.0,J. Withey makes free throw 2 of 2,,64,64
361,4,6:43.0,,E. Bledsoe misses 2-pt layup from 2 ft,64,64
362,4,6:42.0,,Offensive rebound by B. Wright,64,64
363,4,6:42.0,,B. Wright misses 2-pt tip-in from 1 ft,64,64
364,4,6:41.0,,Offensive rebound by P. Tucker,64,64
365,4,6:41.0,,Turnover by P. Tucker (lost ball; steal by T. Evans),64,64
366,4,6:30.0,E. Gordon misses 3-pt jump shot from 24 ft,,64,64
367,4,6:28.0,,Defensive rebound by E. Bledsoe,64,64
368,4,6:21.0,,Turnover by E. Bledsoe (bad pass),64,64
369,4,6:02.0,N. Cole makes 2-pt jump shot from 16 ft (assist by T. Evans),,66,64
370,4,5:35.0,,B. Wright makes 2-pt hook shot from 6 ft,66,66
371,4,5:18.0,N. Cole misses 3-pt jump shot from 25 ft,,66,66
372,4,5:16.0,,Defensive rebound by B. Wright,66,66
373,4,4:59.0,,Shooting foul by L. Babbitt (drawn by M. Morris),66,66
374,4,4:59.0,,Phoenix full timeout,66,66
375,4,4:59.0,A. Ajinça enters the game for J. Withey,,66,66
376,4,4:59.0,,M. Morris misses free throw 1 of 2,66,66
377,4,4:59.0,,Offensive rebound by Team,66,66
378,4,4:59.0,,M. Morris makes free throw 2 of 2,66,67
379,4,4:42.0,N. Cole misses 2-pt jump shot from 15 ft,,66,67
380,4,4:40.0,,Defensive rebound by M. Morris,66,67
381,4,4:30.0,,M. Morris misses 3-pt jump shot from 25 ft,66,67
382,4,4:28.0,,Offensive rebound by P. Tucker,66,67
383,4,4:26.0,,B. Wright makes 2-pt layup from 1 ft (assist by M. Morris),66,69
384,4,4:00.0,D. Cunningham enters the game for L. Babbitt,,66,69
385,4,3:57.0,D. Cunningham misses 3-pt jump shot from 25 ft (block by B. Wright),,66,69
386,4,3:56.0,Offensive rebound by D. Cunningham,,66,69
387,4,3:56.0,Turnover by Team (shot clock),,66,69
388,4,3:47.0,,Turnover by E. Bledsoe (bad pass),66,69
