,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
47,1,5:39.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Harris),15,13
48,1,5:18.0,Shooting foul by M. Ellis (drawn by J. Harden),,15,13
49,1,5:18.0,J. Harden makes free throw 1 of 2,,16,13
50,1,5:18.0,,R. Jefferson enters the game for C. Parsons,16,13
51,1,5:18.0,C. Brewer enters the game for T. Ariza,,16,13
52,1,5:18.0,J. Harden misses free throw 2 of 2,,16,13
53,1,5:17.0,,Defensive rebound by A. Aminu,16,13
54,1,5:07.0,,Personal foul by J. Harden (drawn by T. Chandler),16,13
55,1,5:07.0,J. Terry enters the game for J. Harden,,16,13
56,1,4:57.0,,A. Aminu misses 3-pt jump shot from 23 ft,16,13
57,1,4:56.0,Defensive rebound by D. Motiejūnas,,16,13
58,1,4:52.0,,Offensive charge foul by J. Smith (drawn by M. Ellis),16,13
59,1,4:52.0,Turnover by J. Smith (offensive foul),,16,13
60,1,4:40.0,,D. Harris misses 2-pt jump shot from 3 ft,16,13
61,1,4:39.0,,Offensive rebound by A. Aminu,16,13
62,1,4:36.0,,R. Jefferson makes 3-pt jump shot from 24 ft (assist by A. Aminu),16,16
63,1,4:22.0,J. Smith makes 2-pt hook shot from 8 ft,,18,16
64,1,4:06.0,,Turnover by T. Chandler (lost ball; steal by J. Terry),18,16
65,1,4:03.0,Turnover by C. Brewer (bad pass),,18,16
66,1,4:03.0,T. Jones enters the game for D. Motiejūnas,,18,16
67,1,3:53.0,,M. Ellis misses 2-pt jump shot from 20 ft,18,16
68,1,3:52.0,,Offensive rebound by A. Aminu,18,16
69,1,3:49.0,,D. Harris misses 3-pt jump shot from 25 ft,18,16
70,1,3:49.0,Defensive rebound by Team,,18,16
71,1,3:35.0,P. Beverley misses 2-pt jump shot from 7 ft,,18,16
72,1,3:34.0,,Defensive rebound by M. Ellis,18,16
73,1,3:26.0,,D. Harris misses 2-pt jump shot from 6 ft,18,16
74,1,3:25.0,Defensive rebound by T. Jones,,18,16
75,1,3:17.0,J. Terry misses 3-pt jump shot from 24 ft,,18,16
76,1,3:16.0,,Defensive rebound by D. Harris,18,16
77,1,3:11.0,,D. Harris makes 2-pt layup at rim,18,18
78,1,3:06.0,Houston full timeout,,18,18
79,1,3:06.0,,D. Nowitzki enters the game for T. Chandler,18,18
80,1,2:58.0,C. Brewer makes 2-pt hook shot from 8 ft (assist by P. Beverley),,20,18
81,1,2:47.0,,Shooting foul by C. Brewer (drawn by R. Jefferson),20,18
82,1,2:47.0,,R. Jefferson makes free throw 1 of 2,20,19
83,1,2:47.0,,R. Jefferson misses free throw 2 of 2,20,19
84,1,2:46.0,Defensive rebound by T. Jones,,20,19
85,1,2:39.0,C. Brewer misses 2-pt jump shot from 15 ft,,20,19
86,1,2:37.0,Offensive rebound by J. Smith,,20,19
87,1,2:35.0,J. Terry misses 3-pt jump shot from 23 ft,,20,19
88,1,2:34.0,,Defensive rebound by D. Harris,20,19
89,1,2:25.0,,D. Nowitzki misses 3-pt jump shot from 23 ft,20,19
90,1,2:24.0,Defensive rebound by J. Terry,,20,19
91,1,2:19.0,J. Smith misses 3-pt jump shot from 24 ft,,20,19
92,1,2:18.0,,Defensive rebound by D. Harris,20,19
93,1,2:10.0,,Turnover by M. Ellis (bad pass),20,19
94,1,2:10.0,T. Ariza enters the game for P. Beverley,,20,19
95,1,2:10.0,,J. Barea enters the game for M. Ellis,20,19
96,1,1:49.0,Turnover by T. Ariza (lost ball; steal by D. Nowitzki),,20,19
97,1,1:44.0,,J. Barea misses 2-pt layup from 1 ft (block by C. Brewer),20,19
98,1,1:44.0,,Offensive rebound by Team,20,19
99,1,1:32.0,,D. Nowitzki misses 2-pt jump shot from 4 ft,20,19
100,1,1:31.0,,Offensive rebound by A. Aminu,20,19
101,1,1:30.0,,A. Aminu makes 2-pt layup at rim,20,21
102,1,1:18.0,J. Smith misses 2-pt jump shot from 8 ft,,20,21
103,1,1:18.0,Offensive rebound by Team,,20,21
104,1,1:06.0,Turnover by J. Terry (bad pass),,20,21
105,1,0:57.0,,J. Barea misses 2-pt jump shot from 4 ft (block by T. Jones),20,21
106,1,0:55.0,Defensive rebound by C. Brewer,,20,21
107,1,0:51.0,T. Ariza misses 2-pt jump shot from 17 ft,,20,21
108,1,0:50.0,,Defensive rebound by A. Aminu,20,21
109,1,0:36.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),20,24
110,1,0:24.0,Turnover by T. Ariza (bad pass),,20,24
111,1,0:03.0,,J. Barea misses 2-pt jump shot from 8 ft,20,24
112,1,0:02.0,Defensive rebound by C. Brewer,,20,24
113,1,0:00.0,C. Brewer misses 3-pt jump shot from 49 ft,,20,24
114,1,0:00.0,Offensive rebound by Team,,20,24
115,2,11:47.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,20,24
116,2,11:46.0,Defensive rebound by T. Ariza,,20,24
117,2,11:41.0,T. Jones makes 2-pt dunk at rim (assist by J. Harden),,22,24
118,2,11:26.0,,D. Harris misses 2-pt jump shot from 6 ft,22,24
119,2,11:25.0,,Offensive rebound by D. Nowitzki,22,24
120,2,11:23.0,,D. Nowitzki makes 2-pt layup at rim,22,26
121,2,11:05.0,T. Jones makes 2-pt jump shot from 3 ft,,24,26
122,2,10:46.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by J. Barea),24,28
123,2,10:32.0,,Violation by D. Harris (kicked ball),24,28
124,2,10:32.0,,R. Rondo enters the game for D. Harris,24,28
125,2,10:32.0,D. Motiejūnas enters the game for T. Jones,,24,28
126,2,10:26.0,J. Harden misses 2-pt jump shot from 9 ft,,24,28
127,2,10:25.0,Offensive rebound by D. Motiejūnas,,24,28
128,2,10:24.0,D. Motiejūnas misses 2-pt jump shot from 4 ft,,24,28
129,2,10:23.0,,Defensive rebound by A. Aminu,24,28
130,2,10:11.0,,A. Aminu makes 2-pt layup from 1 ft (assist by C. Parsons),24,30
131,2,9:50.0,T. Ariza misses 2-pt jump shot from 12 ft,,24,30
132,2,9:49.0,,Defensive rebound by A. Aminu,24,30
133,2,9:33.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by J. Barea),24,33
134,2,9:23.0,Houston full timeout,,24,33
135,2,9:23.0,P. Beverley enters the game for J. Terry,,24,33
136,2,9:12.0,J. Harden misses 3-pt jump shot from 23 ft,,24,33
137,2,9:11.0,,Defensive rebound by J. Barea,24,33
138,2,9:00.0,,A. Aminu makes 2-pt dunk at rim (assist by R. Rondo),24,35
139,2,8:44.0,D. Motiejūnas misses 2-pt jump shot from 6 ft,,24,35
140,2,8:43.0,,Defensive rebound by A. Aminu,24,35
141,2,8:31.0,,Personal foul by P. Beverley (drawn by D. Nowitzki),24,35
142,2,8:31.0,T. Jones enters the game for J. Smith,,24,35
143,2,8:31.0,,T. Chandler enters the game for D. Nowitzki,24,35
144,2,8:24.0,,R. Rondo makes 2-pt jump shot from 9 ft,24,37
145,2,8:14.0,Personal foul by A. Aminu (drawn by T. Jones),,24,37
146,2,8:08.0,T. Ariza makes 2-pt jump shot from 6 ft,,26,37
147,2,7:39.0,,J. Barea misses 3-pt jump shot from 22 ft,26,37
148,2,7:39.0,Defensive rebound by Team,,26,37
149,2,7:25.0,J. Harden makes 3-pt jump shot from 23 ft (assist by P. Beverley),,29,37
150,2,7:19.0,,Dallas full timeout,29,37
151,2,7:19.0,,M. Ellis enters the game for R. Rondo,29,37
152,2,7:19.0,,C. Villanueva enters the game for A. Aminu,29,37
153,2,7:19.0,C. Brewer enters the game for T. Ariza,,29,37
154,2,7:06.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by J. Barea),29,40
155,2,6:53.0,P. Beverley misses 2-pt jump shot from 20 ft,,29,40
156,2,6:52.0,Offensive rebound by D. Motiejūnas,,29,40
157,2,6:40.0,J. Harden misses 2-pt layup at rim,,29,40
158,2,6:38.0,Offensive rebound by D. Motiejūnas,,29,40
159,2,6:38.0,D. Motiejūnas misses 2-pt tip-in at rim,,29,40
160,2,6:37.0,,Defensive rebound by T. Chandler,29,40
161,2,6:27.0,Offensive charge foul by T. Chandler (drawn by D. Motiejūnas),,29,40
162,2,6:27.0,,Turnover by T. Chandler (offensive foul),29,40
163,2,6:27.0,J. Smith enters the game for D. Motiejūnas,,29,40
164,2,6:12.0,J. Smith misses 2-pt hook shot from 7 ft,,29,40
165,2,6:11.0,,Defensive rebound by Team,29,40
166,2,6:11.0,,D. Harris enters the game for J. Barea,29,40
167,2,5:59.0,,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),29,42
168,2,5:38.0,C. Brewer misses 3-pt jump shot from 22 ft,,29,42
169,2,5:37.0,,Defensive rebound by D. Harris,29,42
170,2,5:19.0,,C. Parsons misses 3-pt jump shot from 24 ft,29,42
171,2,5:18.0,Defensive rebound by J. Harden,,29,42
172,2,5:04.0,T. Jones misses 2-pt hook shot from 4 ft,,29,42
173,2,5:03.0,,Defensive rebound by C. Villanueva,29,42
174,2,4:56.0,,Turnover by D. Harris (bad pass; steal by J. Harden),29,42
175,2,4:56.0,Turnover by P. Beverley (bad pass),,29,42
176,2,4:44.0,,M. Ellis misses 2-pt jump shot from 22 ft,29,42
177,2,4:43.0,Defensive rebound by J. Harden,,29,42
178,2,4:39.0,J. Smith makes 2-pt layup at rim (assist by J. Harden),,31,42
179,2,4:20.0,,C. Parsons misses 2-pt jump shot from 12 ft,31,42
180,2,4:19.0,Defensive rebound by J. Smith,,31,42
181,2,4:15.0,C. Brewer makes 2-pt dunk at rim (assist by J. Smith),,33,42
182,2,4:14.0,,Dallas full timeout,33,42
183,2,4:14.0,,D. Nowitzki enters the game for C. Villanueva,33,42
184,2,4:00.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Harris),33,44
185,2,3:51.0,J. Smith makes 2-pt layup at rim (assist by T. Jones),,35,44
186,2,3:37.0,,M. Ellis misses 2-pt layup from 2 ft (block by T. Jones),35,44
187,2,3:34.0,Defensive rebound by J. Harden,,35,44
188,2,3:33.0,Shooting foul by D. Harris (drawn by C. Brewer),,35,44
189,2,3:33.0,C. Brewer misses free throw 1 of 2,,35,44
190,2,3:33.0,Offensive rebound by Team,,35,44
191,2,3:33.0,C. Brewer makes free throw 2 of 2,,36,44
192,2,3:23.0,Offensive charge foul by M. Ellis (drawn by P. Beverley),,36,44
193,2,3:23.0,,Turnover by M. Ellis (offensive foul),36,44
194,2,3:23.0,T. Ariza enters the game for C. Brewer,,36,44
195,2,3:14.0,Shooting foul by D. Nowitzki (drawn by J. Harden),,36,44
196,2,3:14.0,J. Harden makes free throw 1 of 2,,37,44
197,2,3:14.0,J. Harden makes free throw 2 of 2,,38,44
198,2,2:58.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by C. Parsons),38,46
199,2,2:51.0,J. Smith makes 2-pt layup from 1 ft (assist by J. Harden),,40,46
200,2,2:39.0,Official timeout,,40,46
201,2,2:31.0,,M. Ellis makes 2-pt jump shot from 15 ft (assist by D. Harris),40,48
202,2,2:18.0,T. Jones misses 2-pt hook shot from 5 ft,,40,48
203,2,2:17.0,,Defensive rebound by T. Chandler,40,48
204,2,2:06.0,,M. Ellis makes 2-pt jump shot from 4 ft,40,50
205,2,1:58.0,P. Beverley makes 3-pt jump shot from 22 ft (assist by T. Ariza),,43,50
206,2,1:58.0,Loose ball foul by T. Jones (drawn by T. Chandler),,43,50
207,2,1:43.0,,Shooting foul by J. Smith (drawn by C. Parsons),43,50
208,2,1:43.0,,C. Parsons makes free throw 1 of 2,43,51
209,2,1:43.0,D. Motiejūnas enters the game for T. Jones,,43,51
210,2,1:43.0,,C. Parsons makes free throw 2 of 2,43,52
211,2,1:31.0,Turnover by J. Smith (bad pass; steal by D. Harris),,43,52
212,2,1:14.0,,M. Ellis makes 2-pt jump shot from 21 ft (assist by D. Harris),43,54
213,2,1:00.0,Turnover by J. Smith (bad pass; steal by T. Chandler),,43,54
214,2,0:56.0,,M. Ellis misses 2-pt layup from 2 ft (block by P. Beverley),43,54
215,2,0:53.0,,Offensive rebound by Team,43,54
216,2,0:52.0,T. Jones enters the game for J. Smith,,43,54
217,2,0:31.0,,D. Harris misses 2-pt layup from 1 ft (block by T. Jones),43,54
218,2,0:29.0,,Offensive rebound by C. Parsons,43,54
219,2,0:28.0,,Turnover by C. Parsons (bad pass; steal by T. Jones),43,54
220,2,0:22.0,T. Ariza misses 3-pt jump shot from 22 ft,,43,54
221,2,0:20.0,Offensive rebound by D. Motiejūnas,,43,54
222,2,0:11.0,T. Ariza misses 3-pt jump shot from 22 ft,,43,54
223,2,0:10.0,,Defensive rebound by C. Parsons,43,54
224,2,0:01.0,,M. Ellis misses 2-pt jump shot from 18 ft,43,54
225,2,0:01.0,,Offensive rebound by T. Chandler,43,54
226,2,0:00.0,,T. Chandler misses 2-pt tip-in at rim,43,54
227,2,0:00.0,,Offensive rebound by Team,43,54
228,3,11:43.0,,M. Ellis misses 3-pt jump shot from 24 ft,43,54
229,3,11:42.0,Defensive rebound by T. Ariza,,43,54
230,3,11:34.0,Shooting foul by T. Chandler (drawn by J. Harden),,43,54
231,3,11:34.0,J. Harden makes free throw 1 of 2,,44,54
232,3,11:34.0,J. Harden makes free throw 2 of 2,,45,54
233,3,11:21.0,,Turnover by R. Rondo (discontinued dribble),45,54
234,3,11:08.0,T. Ariza misses 2-pt jump shot from 22 ft,,45,54
235,3,11:07.0,,Defensive rebound by T. Chandler,45,54
236,3,10:57.0,,R. Rondo makes 2-pt hook shot from 9 ft,45,56
237,3,10:48.0,Offensive foul by D. Motiejūnas (drawn by D. Nowitzki),,45,56
238,3,10:48.0,Turnover by D. Motiejūnas (offensive foul),,45,56
239,3,10:26.0,,C. Parsons makes 2-pt jump shot from 5 ft,45,58
240,3,10:10.0,P. Beverley misses 3-pt jump shot from 24 ft,,45,58
241,3,10:09.0,,Defensive rebound by T. Chandler,45,58
242,3,10:00.0,,Personal foul by T. Ariza (drawn by R. Rondo),45,58
243,3,9:51.0,,R. Rondo makes 2-pt jump shot from 18 ft,45,60
244,3,9:37.0,P. Beverley misses 3-pt jump shot from 22 ft,,45,60
245,3,9:36.0,,Defensive rebound by D. Nowitzki,45,60
246,3,9:29.0,,C. Parsons misses 3-pt jump shot from 23 ft,45,60
247,3,9:27.0,,Offensive rebound by T. Chandler,45,60
248,3,9:21.0,,R. Rondo makes 2-pt jump shot from 22 ft (assist by M. Ellis),45,62
249,3,9:21.0,Houston full timeout,,45,62
250,3,9:04.0,D. Motiejūnas misses 2-pt hook shot from 6 ft,,45,62
251,3,9:03.0,Offensive rebound by T. Ariza,,45,62
252,3,9:02.0,T. Ariza misses 2-pt layup from 1 ft,,45,62
253,3,9:00.0,,Defensive rebound by M. Ellis,45,62
254,3,8:50.0,,Personal foul by J. Dorsey (drawn by D. Nowitzki),45,62
255,3,8:34.0,,T. Chandler misses 2-pt dunk from 1 ft (block by J. Dorsey),45,62
256,3,8:32.0,Defensive rebound by J. Dorsey,,45,62
257,3,8:30.0,Shooting block foul by M. Ellis (drawn by J. Harden),,45,62
258,3,8:30.0,,Technical foul by M. Ellis,45,62
259,3,8:30.0,J. Harden makes technical free throw,,46,62
260,3,8:30.0,J. Harden makes free throw 1 of 2,,47,62
261,3,8:30.0,,D. Harris enters the game for M. Ellis,47,62
262,3,8:30.0,J. Harden misses free throw 2 of 2,,47,62
263,3,8:30.0,,Defensive rebound by T. Chandler,47,62
264,3,8:09.0,,R. Rondo makes 2-pt jump shot from 10 ft,47,64
265,3,7:51.0,Loose ball foul by J. Harden (drawn by C. Parsons),,47,64
266,3,7:51.0,Turnover by J. Harden (offensive foul),,47,64
267,3,7:38.0,,C. Parsons misses 2-pt layup at rim,47,64
268,3,7:37.0,,Offensive rebound by T. Chandler,47,64
269,3,7:36.0,,T. Chandler misses 2-pt tip-in from 1 ft,47,64
270,3,7:34.0,Defensive rebound by P. Beverley,,47,64
271,3,7:15.0,D. Motiejūnas makes 2-pt hook shot from 4 ft,,49,64
272,3,7:13.0,Violation by Team (delay of game),,49,64
273,3,6:54.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by R. Rondo),49,66
274,3,6:42.0,D. Motiejūnas makes 3-pt jump shot from 24 ft (assist by P. Beverley),,52,66
275,3,6:24.0,,Turnover by R. Rondo (lost ball),52,66
276,3,6:24.0,,M. Ellis enters the game for D. Harris,52,66
277,3,6:24.0,J. Smith enters the game for J. Dorsey,,52,66
278,3,6:12.0,P. Beverley misses 3-pt jump shot from 24 ft,,52,66
279,3,6:11.0,,Defensive rebound by D. Nowitzki,52,66
280,3,5:57.0,,T. Chandler misses 2-pt jump shot from 4 ft (block by J. Smith),52,66
281,3,5:57.0,,Offensive rebound by Team,52,66
282,3,5:57.0,,A. Aminu enters the game for D. Nowitzki,52,66
283,3,5:57.0,,D. Harris enters the game for R. Rondo,52,66
284,3,5:52.0,,M. Ellis misses 2-pt jump shot from 20 ft,52,66
285,3,5:51.0,Defensive rebound by D. Motiejūnas,,52,66
286,3,5:40.0,D. Motiejūnas makes 2-pt jump shot from 4 ft,,54,66
287,3,5:34.0,,Dallas full timeout,54,66
288,3,5:28.0,,Turnover by T. Chandler (bad pass),54,66
289,3,5:07.0,T. Ariza makes 3-pt jump shot from 22 ft,,57,66
290,3,4:54.0,,C. Parsons makes 2-pt jump shot from 21 ft,57,68
291,3,4:40.0,J. Smith misses 3-pt jump shot from 22 ft,,57,68
292,3,4:39.0,,Defensive rebound by D. Harris,57,68
293,3,4:23.0,,Personal foul by D. Motiejūnas (drawn by D. Harris),57,68
294,3,4:23.0,C. Brewer enters the game for T. Ariza,,57,68
295,3,4:23.0,T. Jones enters the game for D. Motiejūnas,,57,68
296,3,4:17.0,,C. Parsons misses 2-pt layup from 2 ft,57,68
297,3,4:16.0,Defensive rebound by P. Beverley,,57,68
298,3,4:07.0,Turnover by J. Smith (bad pass; steal by M. Ellis),,57,68
299,3,4:01.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by M. Ellis),57,71
300,3,3:48.0,J. Harden misses 2-pt layup from 1 ft (block by A. Aminu),,57,71
301,3,3:46.0,,Defensive rebound by C. Parsons,57,71
302,3,3:45.0,,Personal foul by J. Smith (drawn by C. Parsons),57,71
303,3,3:45.0,,C. Parsons makes free throw 1 of 2,57,72
304,3,3:45.0,,C. Parsons makes free throw 2 of 2,57,73
305,3,3:31.0,Turnover by J. Harden (bad pass; steal by C. Parsons),,57,73
306,3,3:27.0,,D. Harris makes 2-pt layup at rim (assist by C. Parsons),57,75
307,3,3:26.0,Houston full timeout,,57,75
308,3,3:26.0,,C. Villanueva enters the game for C. Parsons,57,75
309,3,3:26.0,J. Terry enters the game for P. Beverley,,57,75
310,3,3:13.0,J. Smith makes 3-pt jump shot from 24 ft (assist by J. Terry),,60,75
311,3,2:57.0,,D. Harris makes 2-pt jump shot from 3 ft,60,77
312,3,2:48.0,J. Harden misses 2-pt jump shot from 18 ft,,60,77
313,3,2:46.0,Offensive rebound by J. Harden,,60,77
314,3,2:42.0,J. Harden misses 2-pt layup at rim,,60,77
315,3,2:40.0,,Defensive rebound by T. Chandler,60,77
316,3,2:38.0,,Turnover by T. Chandler (bad pass; steal by J. Harden),60,77
317,3,2:35.0,J. Harden makes 2-pt layup at rim,,62,77
318,3,2:15.0,,D. Harris misses 3-pt jump shot from 25 ft,62,77
319,3,2:14.0,Defensive rebound by J. Harden,,62,77
320,3,2:10.0,Shooting block foul by A. Aminu (drawn by J. Smith),,62,77
321,3,2:10.0,J. Smith misses free throw 1 of 2,,62,77
322,3,2:10.0,Offensive rebound by Team,,62,77
323,3,2:10.0,,D. Nowitzki enters the game for T. Chandler,62,77
324,3,2:10.0,J. Smith misses free throw 2 of 2,,62,77
325,3,2:09.0,,Defensive rebound by D. Nowitzki,62,77
326,3,1:46.0,,D. Harris misses 2-pt jump shot from 6 ft,62,77
327,3,1:45.0,Defensive rebound by T. Jones,,62,77
328,3,1:39.0,J. Terry misses 3-pt jump shot from 24 ft,,62,77
329,3,1:38.0,,Defensive rebound by D. Nowitzki,62,77
330,3,1:24.0,,D. Nowitzki makes 2-pt jump shot from 19 ft,62,79
331,3,1:12.0,Turnover by J. Harden (bad pass),,62,79
332,3,1:02.0,,C. Villanueva makes 3-pt jump shot from 22 ft (assist by D. Harris),62,82
333,3,0:40.0,J. Harden makes 3-pt jump shot from 26 ft,,65,82
334,3,0:33.0,,D. Harris makes 3-pt jump shot from 25 ft,65,85
335,3,0:18.0,Shooting foul by D. Nowitzki (drawn by J. Harden),,65,85
336,3,0:18.0,,T. Chandler enters the game for D. Nowitzki,65,85
337,3,0:18.0,T. Ariza enters the game for J. Terry,,65,85
338,3,0:18.0,J. Harden makes free throw 1 of 2,,66,85
339,3,0:18.0,J. Harden makes free throw 2 of 2,,67,85
340,3,0:01.0,,D. Harris makes 2-pt layup from 2 ft,67,87
341,3,0:00.0,C. Brewer misses 3-pt jump shot from 31 ft,,67,87
342,3,0:00.0,Offensive rebound by Team,,67,87
343,4,11:40.0,Turnover by J. Smith (lost ball; steal by R. Jefferson),,67,87
344,4,11:16.0,,D. Harris misses 3-pt jump shot from 24 ft,67,87
345,4,11:15.0,Defensive rebound by C. Brewer,,67,87
346,4,11:11.0,C. Brewer misses 2-pt layup at rim,,67,87
347,4,11:10.0,,Defensive rebound by R. Jefferson,67,87
348,4,11:03.0,,D. Harris misses 3-pt jump shot from 24 ft,67,87
349,4,11:01.0,Defensive rebound by J. Smith,,67,87
350,4,10:55.0,J. Smith misses 2-pt jump shot from 7 ft (block by A. Aminu),,67,87
351,4,10:55.0,Offensive rebound by Team,,67,87
352,4,10:55.0,,R. Rondo enters the game for D. Harris,67,87
353,4,10:51.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by C. Brewer),,70,87
354,4,10:34.0,,A. Aminu misses 3-pt jump shot from 23 ft,70,87
355,4,10:33.0,Defensive rebound by T. Ariza,,70,87
356,4,10:27.0,T. Ariza makes 3-pt jump shot from 25 ft,,73,87
357,4,10:27.0,,Dallas full timeout,73,87
358,4,10:27.0,,C. Parsons enters the game for R. Jefferson,73,87
359,4,10:14.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by J. Barea),73,90
360,4,9:50.0,T. Ariza misses 3-pt jump shot from 24 ft,,73,90
361,4,9:49.0,,Defensive rebound by C. Villanueva,73,90
362,4,9:30.0,,C. Villanueva makes 2-pt jump shot from 16 ft (assist by J. Barea),73,92
363,4,9:18.0,Shooting foul by A. Aminu (drawn by J. Smith),,73,92
364,4,9:18.0,J. Smith misses free throw 1 of 2,,73,92
365,4,9:18.0,Offensive rebound by Team,,73,92
366,4,9:18.0,J. Smith misses free throw 2 of 2,,73,92
367,4,9:17.0,,Defensive rebound by C. Villanueva,73,92
368,4,8:57.0,,Turnover by R. Rondo (bad pass),73,92
369,4,8:44.0,J. Terry makes 3-pt jump shot from 22 ft (assist by T. Ariza),,76,92
370,4,8:25.0,,J. Barea misses 3-pt jump shot from 24 ft,76,92
371,4,8:24.0,Defensive rebound by J. Terry,,76,92
372,4,8:18.0,C. Brewer misses 3-pt jump shot from 23 ft,,76,92
373,4,8:16.0,Offensive rebound by J. Smith,,76,92
374,4,8:16.0,J. Smith makes 2-pt dunk at rim,,78,92
375,4,8:16.0,,Dallas full timeout,78,92
376,4,8:16.0,,T. Chandler enters the game for C. Parsons,78,92
377,4,8:16.0,,M. Ellis enters the game for J. Barea,78,92
378,4,7:54.0,,C. Villanueva misses 2-pt jump shot from 12 ft,78,92
379,4,7:53.0,,Offensive rebound by T. Chandler,78,92
380,4,7:44.0,,Turnover by R. Rondo (bad pass; steal by J. Terry),78,92
381,4,7:37.0,T. Ariza misses 3-pt jump shot from 23 ft,,78,92
382,4,7:36.0,Offensive rebound by T. Jones,,78,92
383,4,7:35.0,Shooting foul by T. Chandler (drawn by T. Jones),,78,92
384,4,7:35.0,T. Jones makes free throw 1 of 2,,79,92
385,4,7:35.0,J. Harden enters the game for J. Smith,,79,92
