,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
60,1,5:19.0,G. Henderson makes free throw 1 of 2,,16,6
61,1,5:19.0,G. Henderson misses free throw 2 of 2,,16,6
62,1,5:19.0,,Defensive rebound by K. Olynyk,16,6
63,1,5:03.0,,J. Green misses 2-pt jump shot from 21 ft,16,6
64,1,5:02.0,Defensive rebound by C. Zeller,,16,6
65,1,4:44.0,G. Henderson misses 2-pt jump shot from 11 ft,,16,6
66,1,4:43.0,,Defensive rebound by J. Sullinger,16,6
67,1,4:25.0,,P. Pressey misses 2-pt jump shot from 20 ft,16,6
68,1,4:24.0,Defensive rebound by B. Biyombo,,16,6
69,1,4:06.0,M. Williams misses 2-pt jump shot from 22 ft,,16,6
70,1,4:05.0,,Defensive rebound by P. Pressey,16,6
71,1,3:58.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by P. Pressey),16,8
72,1,3:58.0,,Shooting foul by C. Zeller (drawn by K. Olynyk),16,8
73,1,3:58.0,,B. Bass enters the game for J. Sullinger,16,8
74,1,3:58.0,J. Maxiell enters the game for B. Biyombo,,16,8
75,1,3:58.0,G. Neal enters the game for G. Henderson,,16,8
76,1,3:58.0,,K. Olynyk makes free throw 1 of 1,16,9
77,1,3:39.0,K. Walker misses 2-pt jump shot from 13 ft,,16,9
78,1,3:38.0,,Defensive rebound by Team,16,9
79,1,3:38.0,Loose ball foul by J. Maxiell (drawn by B. Bass),,16,9
80,1,3:24.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by M. Smart),16,11
81,1,2:58.0,G. Neal misses 3-pt jump shot from 27 ft,,16,11
82,1,2:58.0,,Defensive rebound by B. Bass,16,11
83,1,2:52.0,,P. Pressey misses 2-pt layup at rim,16,11
84,1,2:50.0,Defensive rebound by C. Zeller,,16,11
85,1,2:39.0,C. Zeller makes 2-pt jump shot from 19 ft (assist by K. Walker),,18,11
86,1,2:24.0,,K. Olynyk misses 2-pt jump shot from 16 ft,18,11
87,1,2:23.0,Defensive rebound by M. Williams,,18,11
88,1,2:08.0,C. Zeller makes 2-pt layup at rim (assist by K. Walker),,20,11
89,1,2:05.0,,Boston full timeout,20,11
90,1,2:05.0,P. Hairston enters the game for C. Zeller,,20,11
91,1,1:54.0,,J. Green misses 2-pt jump shot from 6 ft (block by P. Hairston),20,11
92,1,1:53.0,Defensive rebound by M. Williams,,20,11
93,1,1:47.0,K. Walker makes 2-pt jump shot from 17 ft,,22,11
94,1,1:25.0,,Def 3 sec tech foul by J. Maxiell,22,11
95,1,1:25.0,,J. Green makes technical free throw,22,12
96,1,1:12.0,,P. Pressey makes 2-pt layup at rim,22,14
97,1,0:55.0,P. Hairston misses 3-pt jump shot from 27 ft,,22,14
98,1,0:53.0,,Defensive rebound by M. Smart,22,14
99,1,0:42.0,,B. Bass makes 2-pt jump shot from 16 ft,22,16
100,1,0:30.0,Shooting foul by B. Bass (drawn by K. Walker),,22,16
101,1,0:30.0,K. Walker makes free throw 1 of 2,,23,16
102,1,0:30.0,K. Walker makes free throw 2 of 2,,24,16
103,1,0:12.0,,J. Green misses 2-pt jump shot from 19 ft,24,16
104,1,0:11.0,Defensive rebound by M. Williams,,24,16
105,1,0:01.0,K. Walker misses 2-pt jump shot from 13 ft,,24,16
106,1,0:00.0,Offensive rebound by Team,,24,16
107,2,11:42.0,,K. Olynyk makes 2-pt layup at rim (assist by B. Bass),24,18
108,2,11:21.0,B. Roberts misses 2-pt jump shot from 20 ft,,24,18
109,2,11:20.0,,Defensive rebound by K. Olynyk,24,18
110,2,10:58.0,,K. Olynyk misses 3-pt jump shot from 25 ft,24,18
111,2,10:57.0,Defensive rebound by P. Hairston,,24,18
112,2,10:46.0,G. Neal misses 2-pt jump shot from 20 ft,,24,18
113,2,10:45.0,,Defensive rebound by J. Crowder,24,18
114,2,10:36.0,,J. Crowder misses 3-pt jump shot from 24 ft,24,18
115,2,10:35.0,Defensive rebound by Team,,24,18
116,2,10:20.0,G. Neal misses 2-pt jump shot from 4 ft,,24,18
117,2,10:19.0,Offensive rebound by J. Maxiell,,24,18
118,2,10:08.0,P. Hairston makes 2-pt jump shot from 9 ft (assist by B. Roberts),,26,18
119,2,10:08.0,Shooting foul by J. Crowder (drawn by P. Hairston),,26,18
120,2,10:08.0,P. Hairston makes free throw 1 of 1,,27,18
121,2,10:00.0,,K. Olynyk misses 3-pt jump shot from 27 ft,27,18
122,2,9:58.0,Defensive rebound by B. Roberts,,27,18
123,2,9:46.0,G. Neal misses 2-pt jump shot from 16 ft,,27,18
124,2,9:45.0,,Defensive rebound by K. Olynyk,27,18
125,2,9:39.0,,M. Smart makes 3-pt jump shot from 25 ft,27,21
126,2,9:25.0,P. Hairston makes 3-pt jump shot from 25 ft (assist by G. Neal),,30,21
127,2,9:06.0,,Shooting foul by J. Maxiell (drawn by B. Bass),30,21
128,2,9:06.0,,B. Bass misses free throw 1 of 2,30,21
129,2,9:06.0,,Offensive rebound by Team,30,21
130,2,9:06.0,,J. Sullinger enters the game for K. Olynyk,30,21
131,2,9:06.0,,B. Bass misses free throw 2 of 2,30,21
132,2,9:05.0,Defensive rebound by P. Hairston,,30,21
133,2,8:47.0,M. Williams makes 2-pt jump shot from 22 ft (assist by G. Neal),,32,21
134,2,8:33.0,,B. Bass misses 2-pt jump shot from 11 ft (block by J. Maxiell),32,21
135,2,8:33.0,Defensive rebound by M. Williams,,32,21
136,2,8:33.0,Personal block foul by B. Bass (drawn by M. Williams),,32,21
137,2,8:33.0,Official timeout,,32,21
138,2,8:33.0,B. Biyombo enters the game for J. Maxiell,,32,21
139,2,8:18.0,G. Neal makes 2-pt jump shot from 10 ft (assist by M. Williams),,34,21
140,2,8:07.0,,B. Bass misses 2-pt jump shot from 18 ft,34,21
141,2,8:05.0,,Offensive rebound by Team,34,21
142,2,8:05.0,,E. Turner enters the game for M. Smart,34,21
143,2,8:01.0,,E. Turner misses 2-pt jump shot from 15 ft,34,21
144,2,8:00.0,Defensive rebound by B. Roberts,,34,21
145,2,7:46.0,G. Neal misses 3-pt jump shot from 26 ft (block by B. Bass),,34,21
146,2,7:44.0,,Defensive rebound by J. Crowder,34,21
147,2,7:38.0,,Shooting foul by G. Neal (drawn by E. Turner),34,21
148,2,7:38.0,,E. Turner makes free throw 1 of 2,34,22
149,2,7:38.0,,T. Zeller enters the game for B. Bass,34,22
150,2,7:38.0,G. Henderson enters the game for P. Hairston,,34,22
151,2,7:38.0,,E. Turner misses free throw 2 of 2,34,22
152,2,7:37.0,Defensive rebound by M. Williams,,34,22
153,2,7:16.0,B. Biyombo makes 2-pt layup at rim (assist by G. Neal),,36,22
154,2,7:02.0,,J. Crowder misses 2-pt jump shot from 8 ft,36,22
155,2,7:01.0,,Offensive rebound by J. Sullinger,36,22
156,2,7:01.0,,J. Sullinger makes 2-pt layup at rim,36,24
157,2,6:38.0,M. Williams misses 3-pt jump shot from 23 ft,,36,24
158,2,6:37.0,,Defensive rebound by J. Sullinger,36,24
159,2,6:23.0,,E. Turner makes 2-pt jump shot from 12 ft (assist by T. Zeller),36,26
160,2,6:05.0,G. Neal misses 2-pt jump shot from 22 ft,,36,26
161,2,6:04.0,,Defensive rebound by A. Bradley,36,26
162,2,5:48.0,,T. Zeller makes 2-pt jump shot from 6 ft (assist by E. Turner),36,28
163,2,5:42.0,Charlotte full timeout,,36,28
164,2,5:42.0,M. Kidd-Gilchrist enters the game for M. Williams,,36,28
165,2,5:42.0,K. Walker enters the game for G. Neal,,36,28
166,2,5:42.0,C. Zeller enters the game for B. Roberts,,36,28
167,2,5:42.0,,J. Green enters the game for A. Bradley,36,28
168,2,5:30.0,M. Kidd-Gilchrist misses 2-pt jump shot from 7 ft,,36,28
169,2,5:29.0,Offensive rebound by C. Zeller,,36,28
170,2,5:29.0,C. Zeller makes 2-pt tip-in at rim,,38,28
171,2,5:10.0,,E. Turner misses 2-pt jump shot from 13 ft,38,28
172,2,5:09.0,Defensive rebound by B. Biyombo,,38,28
173,2,4:56.0,Shooting foul by T. Zeller (drawn by C. Zeller),,38,28
174,2,4:56.0,C. Zeller makes free throw 1 of 2,,39,28
175,2,4:56.0,C. Zeller makes free throw 2 of 2,,40,28
176,2,4:43.0,,J. Crowder makes 2-pt jump shot from 22 ft (assist by T. Zeller),40,30
177,2,4:28.0,Turnover by C. Zeller (bad pass),,40,30
178,2,4:03.0,,J. Green misses 2-pt jump shot from 21 ft,40,30
179,2,4:02.0,Defensive rebound by K. Walker,,40,30
180,2,3:47.0,G. Henderson makes 2-pt jump shot from 8 ft,,42,30
181,2,3:26.0,,Turnover by J. Sullinger (3 sec),42,30
182,2,3:11.0,C. Zeller makes 2-pt jump shot from 20 ft (assist by G. Henderson),,44,30
183,2,3:03.0,,Boston full timeout,44,30
184,2,3:03.0,M. Williams enters the game for M. Kidd-Gilchrist,,44,30
185,2,3:03.0,,J. Young enters the game for J. Crowder,44,30
186,2,2:54.0,,J. Sullinger makes 2-pt jump shot from 7 ft (assist by E. Turner),44,32
187,2,2:38.0,C. Zeller makes 2-pt layup at rim (assist by G. Henderson),,46,32
188,2,2:25.0,,Shooting foul by B. Biyombo (drawn by J. Sullinger),46,32
189,2,2:25.0,,J. Sullinger makes free throw 1 of 2,46,33
190,2,2:25.0,,J. Sullinger makes free throw 2 of 2,46,34
191,2,2:12.0,Turnover by G. Henderson (bad pass; steal by E. Turner),,46,34
192,2,2:12.0,Loose ball foul by C. Zeller (drawn by E. Turner),,46,34
193,2,2:12.0,P. Hairston enters the game for C. Zeller,,46,34
194,2,2:00.0,,Shooting foul by G. Henderson (drawn by J. Sullinger),46,34
195,2,2:00.0,,J. Sullinger makes free throw 1 of 2,46,35
196,2,2:00.0,,J. Sullinger makes free throw 2 of 2,46,36
197,2,1:48.0,K. Walker makes 2-pt jump shot from 7 ft,,48,36
198,2,1:35.0,,J. Green misses 2-pt hook shot from 8 ft,48,36
199,2,1:34.0,Defensive rebound by K. Walker,,48,36
200,2,1:34.0,Personal foul by J. Sullinger (drawn by K. Walker),,48,36
201,2,1:34.0,,B. Bass enters the game for T. Zeller,48,36
202,2,1:22.0,K. Walker misses 2-pt layup at rim,,48,36
203,2,1:21.0,Offensive rebound by B. Biyombo,,48,36
204,2,1:18.0,B. Biyombo misses 2-pt layup at rim (block by J. Sullinger),,48,36
205,2,1:16.0,Offensive rebound by M. Williams,,48,36
206,2,1:06.0,P. Hairston misses 3-pt jump shot from 24 ft,,48,36
207,2,1:05.0,Offensive rebound by K. Walker,,48,36
208,2,0:56.0,G. Henderson makes 2-pt layup at rim,,50,36
209,2,0:40.0,,B. Bass misses 2-pt jump shot from 17 ft,50,36
210,2,0:38.0,,Offensive rebound by J. Young,50,36
211,2,0:38.0,,J. Young misses 2-pt tip-in at rim,50,36
212,2,0:37.0,Defensive rebound by G. Henderson,,50,36
213,2,0:19.0,K. Walker misses 2-pt jump shot from 1 ft (block by J. Sullinger),,50,36
214,2,0:18.0,,Defensive rebound by E. Turner,50,36
215,2,0:00.0,,J. Sullinger misses 2-pt jump shot from 7 ft,50,36
216,2,0:00.0,,Offensive rebound by Team,50,36
217,3,11:49.0,,Turnover by E. Turner (bad pass; steal by B. Biyombo),50,36
218,3,11:30.0,K. Walker misses 2-pt jump shot from 18 ft,,50,36
219,3,11:29.0,Offensive rebound by B. Biyombo,,50,36
220,3,11:28.0,,Violation by E. Turner (kicked ball),50,36
221,3,11:19.0,Shooting foul by E. Turner (drawn by G. Henderson),,50,36
222,3,11:19.0,G. Henderson makes free throw 1 of 2,,51,36
223,3,11:19.0,G. Henderson makes free throw 2 of 2,,52,36
224,3,11:03.0,,A. Bradley misses 2-pt jump shot from 14 ft,52,36
225,3,11:01.0,Defensive rebound by B. Biyombo,,52,36
226,3,10:51.0,M. Kidd-Gilchrist misses 2-pt jump shot from 15 ft,,52,36
227,3,10:50.0,,Defensive rebound by T. Zeller,52,36
228,3,10:43.0,,T. Zeller misses 2-pt jump shot from 18 ft,52,36
229,3,10:42.0,,Offensive rebound by J. Sullinger,52,36
230,3,10:40.0,,J. Sullinger misses 2-pt layup from 1 ft,52,36
231,3,10:39.0,Defensive rebound by C. Zeller,,52,36
232,3,10:31.0,C. Zeller makes 2-pt dunk at rim (assist by M. Kidd-Gilchrist),,54,36
233,3,10:15.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by E. Turner),54,38
234,3,10:00.0,Personal foul by E. Turner (drawn by G. Henderson),,54,38
235,3,9:46.0,G. Henderson misses 2-pt jump shot from 17 ft,,54,38
236,3,9:45.0,,Defensive rebound by A. Bradley,54,38
237,3,9:36.0,,Turnover by A. Bradley (bad pass; steal by G. Henderson),54,38
238,3,9:29.0,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by K. Walker),,56,38
239,3,9:10.0,,A. Bradley makes 2-pt layup at rim (assist by E. Turner),56,40
240,3,8:52.0,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),,58,40
241,3,8:34.0,,T. Zeller misses 2-pt hook shot from 8 ft,58,40
242,3,8:33.0,Defensive rebound by B. Biyombo,,58,40
243,3,8:22.0,K. Walker misses 3-pt jump shot from 26 ft,,58,40
244,3,8:21.0,,Defensive rebound by T. Zeller,58,40
245,3,8:09.0,,E. Turner makes 2-pt layup at rim,58,42
246,3,7:55.0,Shooting foul by E. Turner (drawn by M. Kidd-Gilchrist),,58,42
247,3,7:55.0,M. Kidd-Gilchrist makes free throw 1 of 2,,59,42
248,3,7:55.0,,G. Wallace enters the game for A. Bradley,59,42
249,3,7:55.0,,B. Wright enters the game for T. Zeller,59,42
250,3,7:55.0,M. Kidd-Gilchrist makes free throw 2 of 2,,60,42
251,3,7:48.0,,Personal foul by M. Kidd-Gilchrist (drawn by J. Green),60,42
252,3,7:37.0,,G. Wallace misses 2-pt jump shot from 3 ft (block by G. Henderson),60,42
253,3,7:35.0,,Offensive rebound by J. Sullinger,60,42
254,3,7:34.0,,J. Sullinger makes 2-pt layup at rim,60,44
255,3,7:13.0,Shooting foul by E. Turner (drawn by K. Walker),,60,44
256,3,7:13.0,K. Walker makes free throw 1 of 2,,61,44
257,3,7:13.0,K. Walker makes free throw 2 of 2,,62,44
258,3,6:56.0,,J. Green misses 2-pt jump shot from 4 ft (block by B. Biyombo),62,44
259,3,6:55.0,,Offensive rebound by Team,62,44
260,3,6:50.0,,J. Sullinger makes 2-pt jump shot from 14 ft,62,46
261,3,6:34.0,K. Walker makes 3-pt jump shot from 25 ft (assist by C. Zeller),,65,46
262,3,6:14.0,,E. Turner misses 2-pt jump shot from 18 ft,65,46
263,3,6:13.0,,Offensive rebound by B. Wright,65,46
264,3,5:53.0,,J. Green misses 2-pt jump shot from 15 ft,65,46
265,3,5:52.0,Defensive rebound by B. Biyombo,,65,46
266,3,5:44.0,G. Henderson misses 3-pt jump shot from 24 ft,,65,46
267,3,5:40.0,Offensive rebound by B. Biyombo,,65,46
268,3,5:40.0,B. Biyombo misses 2-pt tip-in at rim,,65,46
269,3,5:39.0,,Defensive rebound by E. Turner,65,46
270,3,5:35.0,,Shooting foul by M. Kidd-Gilchrist (drawn by B. Wright),65,46
271,3,5:35.0,,Boston full timeout,65,46
272,3,5:35.0,,J. Crowder enters the game for E. Turner,65,46
273,3,5:35.0,,M. Smart enters the game for J. Green,65,46
274,3,5:35.0,M. Williams enters the game for M. Kidd-Gilchrist,,65,46
275,3,5:35.0,,B. Wright misses free throw 1 of 2,65,46
276,3,5:35.0,,Offensive rebound by Team,65,46
277,3,5:35.0,,B. Wright makes free throw 2 of 2,65,47
278,3,5:11.0,K. Walker makes 3-pt jump shot from 26 ft,,68,47
279,3,4:55.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by B. Wright),68,50
280,3,4:27.0,G. Henderson makes 2-pt layup from 1 ft,,70,50
281,3,4:11.0,,Personal foul by G. Henderson (drawn by J. Crowder),70,50
282,3,4:11.0,J. Maxiell enters the game for B. Biyombo,,70,50
283,3,4:11.0,G. Neal enters the game for G. Henderson,,70,50
284,3,4:11.0,,J. Young enters the game for G. Wallace,70,50
285,3,4:11.0,,B. Bass enters the game for J. Sullinger,70,50
286,3,3:58.0,,Shooting foul by K. Walker (drawn by M. Smart),70,50
287,3,3:58.0,,M. Smart misses free throw 1 of 3,70,50
288,3,3:58.0,,Offensive rebound by Team,70,50
289,3,3:58.0,,M. Smart makes free throw 2 of 3,70,51
290,3,3:58.0,,M. Smart makes free throw 3 of 3,70,52
291,3,3:43.0,Turnover by C. Zeller (lost ball; steal by M. Smart),,70,52
292,3,3:37.0,,J. Crowder makes 2-pt layup at rim (assist by M. Smart),70,54
293,3,3:13.0,K. Walker misses 3-pt jump shot from 24 ft,,70,54
294,3,3:12.0,Offensive rebound by M. Williams,,70,54
295,3,3:12.0,M. Williams makes 2-pt tip-in at rim,,72,54
296,3,2:58.0,,J. Crowder misses 3-pt jump shot from 25 ft,72,54
297,3,2:57.0,Defensive rebound by J. Maxiell,,72,54
298,3,2:44.0,K. Walker makes 2-pt layup at rim,,74,54
299,3,2:34.0,,M. Smart misses 2-pt jump shot from 12 ft,74,54
300,3,2:33.0,Defensive rebound by K. Walker,,74,54
301,3,2:30.0,Charlotte full timeout,,74,54
302,3,2:12.0,Turnover by C. Zeller (bad pass),,74,54
303,3,1:55.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by B. Bass),74,57
304,3,1:31.0,Shooting foul by M. Smart (drawn by K. Walker),,74,57
305,3,1:31.0,K. Walker makes free throw 1 of 2,,75,57
306,3,1:31.0,,P. Pressey enters the game for M. Smart,75,57
307,3,1:31.0,K. Walker makes free throw 2 of 2,,76,57
308,3,1:12.0,,Turnover by B. Bass (lost ball),76,57
309,3,1:12.0,P. Hairston enters the game for C. Zeller,,76,57
310,3,0:51.0,G. Neal misses 2-pt layup at rim (block by B. Wright),,76,57
311,3,0:49.0,Offensive rebound by G. Neal,,76,57
312,3,0:47.0,M. Williams makes 3-pt jump shot from 25 ft (assist by G. Neal),,79,57
313,3,0:40.0,,J. Young makes 3-pt jump shot from 24 ft (assist by B. Bass),79,60
314,3,0:28.0,G. Neal misses 3-pt jump shot from 23 ft,,79,60
315,3,0:27.0,,Defensive rebound by P. Pressey,79,60
316,3,0:23.0,,P. Pressey misses 2-pt layup from 2 ft (block by P. Hairston),79,60
317,3,0:23.0,,Offensive rebound by Team,79,60
318,3,0:23.0,,K. Olynyk enters the game for B. Bass,79,60
319,3,0:04.0,,J. Young makes 2-pt jump shot from 18 ft (assist by P. Pressey),79,62
320,3,0:01.0,K. Walker misses 3-pt jump shot from 39 ft,,79,62
321,3,0:00.0,Offensive rebound by Team,,79,62
322,4,11:44.0,Turnover by G. Neal (bad pass; steal by J. Crowder),,79,62
323,4,11:38.0,,P. Pressey makes 2-pt layup at rim,79,64
324,4,11:20.0,,Offensive charge foul by J. Maxiell (drawn by K. Olynyk),79,64
325,4,11:20.0,Turnover by J. Maxiell (offensive foul),,79,64
326,4,11:04.0,,P. Pressey misses 3-pt jump shot from 24 ft,79,64
327,4,11:03.0,Defensive rebound by G. Neal,,79,64
328,4,10:54.0,P. Hairston makes 2-pt jump shot from 6 ft,,81,64
329,4,10:37.0,,J. Crowder misses 3-pt jump shot from 24 ft,81,64
330,4,10:37.0,,Offensive rebound by B. Wright,81,64
331,4,10:32.0,,J. Young makes 3-pt jump shot from 25 ft (assist by B. Wright),81,67
332,4,10:17.0,Turnover by B. Roberts (lost ball; steal by P. Pressey),,81,67
333,4,10:14.0,,P. Pressey misses 2-pt layup at rim (block by M. Williams),81,67
334,4,10:13.0,,Offensive rebound by J. Crowder,81,67
335,4,10:12.0,,Shooting foul by G. Neal (drawn by J. Crowder),81,67
336,4,10:12.0,,J. Crowder misses free throw 1 of 2,81,67
337,4,10:12.0,,Offensive rebound by Team,81,67
338,4,10:12.0,,B. Bass enters the game for B. Wright,81,67
339,4,10:12.0,G. Henderson enters the game for G. Neal,,81,67
340,4,10:12.0,,J. Crowder makes free throw 2 of 2,81,68
341,4,9:47.0,B. Roberts makes 3-pt jump shot from 25 ft (assist by G. Henderson),,84,68
342,4,9:33.0,,J. Young misses 3-pt jump shot from 24 ft,84,68
343,4,9:31.0,,Offensive rebound by J. Crowder,84,68
344,4,9:30.0,,J. Crowder makes 2-pt layup at rim,84,70
345,4,9:11.0,Turnover by M. Williams (lost ball; steal by K. Olynyk),,84,70
346,4,9:11.0,Loose ball foul by M. Williams (drawn by K. Olynyk),,84,70
347,4,9:11.0,K. Walker enters the game for B. Roberts,,84,70
348,4,9:00.0,,P. Pressey misses 2-pt jump shot from 3 ft,84,70
349,4,8:59.0,Defensive rebound by Team,,84,70
350,4,8:59.0,Personal foul by K. Olynyk (drawn by M. Williams),,84,70
351,4,8:59.0,Official timeout,,84,70
352,4,8:59.0,M. Kidd-Gilchrist enters the game for M. Williams,,84,70
353,4,8:59.0,C. Zeller enters the game for P. Hairston,,84,70
354,4,8:51.0,Offensive foul by C. Zeller (drawn by P. Pressey),,84,70
355,4,8:51.0,Turnover by C. Zeller (offensive foul),,84,70
356,4,8:38.0,,K. Olynyk misses 2-pt jump shot from 13 ft,84,70
357,4,8:37.0,Defensive rebound by M. Kidd-Gilchrist,,84,70
358,4,8:24.0,K. Walker makes 2-pt jump shot from 7 ft,,86,70
359,4,8:06.0,,Shooting foul by J. Maxiell (drawn by B. Bass),86,70
360,4,8:06.0,,B. Bass makes free throw 1 of 2,86,71
361,4,8:06.0,,J. Sullinger enters the game for K. Olynyk,86,71
362,4,8:06.0,B. Biyombo enters the game for J. Maxiell,,86,71
363,4,8:06.0,,B. Bass makes free throw 2 of 2,86,72
364,4,7:54.0,Personal foul by B. Bass (drawn by B. Biyombo),,86,72
365,4,7:47.0,K. Walker makes 2-pt jump shot from 18 ft,,88,72
366,4,7:35.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by B. Bass),88,75
367,4,7:25.0,Personal foul by P. Pressey (drawn by K. Walker),,88,75
368,4,7:25.0,,M. Smart enters the game for P. Pressey,88,75
369,4,7:25.0,Turnover by B. Biyombo (offensive foul),,88,75
370,4,7:25.0,Offensive foul by B. Biyombo (drawn by J. Sullinger),,88,75
371,4,7:09.0,,J. Sullinger makes 2-pt jump shot from 9 ft (assist by M. Smart),88,77
372,4,6:43.0,K. Walker misses 3-pt jump shot from 26 ft,,88,77
373,4,6:42.0,,Defensive rebound by Team,88,77
374,4,6:31.0,,B. Bass misses 2-pt layup at rim (block by B. Biyombo),88,77
375,4,6:30.0,Defensive rebound by M. Kidd-Gilchrist,,88,77
376,4,6:25.0,Offensive foul by M. Kidd-Gilchrist (drawn by J. Young),,88,77
377,4,6:25.0,Turnover by M. Kidd-Gilchrist (offensive foul),,88,77
378,4,6:25.0,G. Neal enters the game for M. Kidd-Gilchrist,,88,77
379,4,6:20.0,Violation by K. Walker (kicked ball),,88,77
380,4,6:03.0,,J. Sullinger misses 2-pt jump shot from 16 ft,88,77
381,4,6:02.0,,Offensive rebound by B. Bass,88,77
