,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
48,1,4:54.0,,M. Gasol makes 2-pt jump shot from 9 ft (assist by Z. Randolph),11,18
49,1,4:31.0,L. Aldridge misses 2-pt jump shot from 17 ft,,11,18
50,1,4:28.0,,Defensive rebound by M. Gasol,11,18
51,1,4:20.0,,Shooting foul by L. Aldridge (drawn by Z. Randolph),11,18
52,1,4:20.0,,Z. Randolph makes free throw 1 of 2,11,19
53,1,4:20.0,D. Wright enters the game for N. Batum,,11,19
54,1,4:20.0,,J. Green enters the game for T. Allen,11,19
55,1,4:20.0,,Z. Randolph makes free throw 2 of 2,11,20
56,1,4:00.0,D. Lillard makes 2-pt layup from 2 ft,,13,20
57,1,4:00.0,Shooting foul by B. Udrih (drawn by D. Lillard),,13,20
58,1,4:00.0,D. Lillard makes free throw 1 of 1,,14,20
59,1,3:42.0,,B. Udrih makes 2-pt jump shot from 20 ft,14,22
60,1,3:23.0,L. Aldridge makes 2-pt layup from 2 ft,,16,22
61,1,3:03.0,,C. Lee misses 3-pt jump shot from 23 ft,16,22
62,1,3:02.0,Defensive rebound by D. Wright,,16,22
63,1,2:57.0,Offensive foul by M. Leonard (drawn by Z. Randolph),,16,22
64,1,2:57.0,Turnover by M. Leonard (offensive foul),,16,22
65,1,2:57.0,,Memphis full timeout,16,22
66,1,2:57.0,S. Blake enters the game for D. Lillard,,16,22
67,1,2:57.0,,N. Calathes enters the game for M. Gasol,16,22
68,1,2:57.0,,K. Koufos enters the game for B. Udrih,16,22
69,1,2:40.0,,J. Green misses 2-pt jump shot from 16 ft,16,22
70,1,2:40.0,Defensive rebound by M. Leonard,,16,22
71,1,2:32.0,M. Leonard misses 3-pt jump shot from 24 ft,,16,22
72,1,2:29.0,,Defensive rebound by N. Calathes,16,22
73,1,2:15.0,,K. Koufos makes 2-pt hook shot from 7 ft,16,24
74,1,1:56.0,L. Aldridge makes 3-pt jump shot from 22 ft (assist by S. Blake),,19,24
75,1,1:40.0,,C. Lee makes 2-pt jump shot from 9 ft,19,26
76,1,1:20.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by S. Blake),,21,26
77,1,1:08.0,,Z. Randolph misses 2-pt jump shot from 12 ft,21,26
78,1,1:01.0,,Offensive rebound by K. Koufos,21,26
79,1,0:56.0,,Shooting foul by C. McCollum (drawn by Z. Randolph),21,26
80,1,0:56.0,,V. Carter enters the game for C. Lee,21,26
81,1,0:56.0,,Z. Randolph makes free throw 1 of 2,21,27
82,1,0:56.0,,Z. Randolph makes free throw 2 of 2,21,28
83,1,0:36.0,L. Aldridge makes 2-pt jump shot from 21 ft (assist by S. Blake),,23,28
84,1,0:36.0,,Turnover by K. Koufos (bad pass; steal by C. McCollum),23,28
85,1,0:25.0,M. Leonard misses 3-pt jump shot from 25 ft,,23,28
86,1,0:23.0,,Defensive rebound by Z. Randolph,23,28
87,1,0:05.0,,N. Calathes makes 2-pt jump shot from 16 ft,23,30
88,1,0:01.0,M. Leonard misses 3-pt jump shot from 23 ft,,23,30
89,1,0:00.0,Offensive rebound by Team,,23,30
90,2,11:44.0,,Z. Randolph misses 2-pt jump shot from 17 ft,23,30
91,2,11:43.0,Defensive rebound by M. Leonard,,23,30
92,2,11:32.0,C. Kaman misses 2-pt jump shot from 12 ft,,23,30
93,2,11:31.0,,Defensive rebound by Z. Randolph,23,30
94,2,11:22.0,,J. Green makes 3-pt jump shot from 25 ft (assist by N. Calathes),23,33
95,2,11:06.0,S. Blake misses 3-pt jump shot from 26 ft,,23,33
96,2,11:05.0,,Defensive rebound by K. Koufos,23,33
97,2,10:58.0,,Offensive foul by K. Koufos (drawn by S. Blake),23,33
98,2,10:58.0,,Turnover by K. Koufos (offensive foul),23,33
99,2,10:58.0,,M. Gasol enters the game for Z. Randolph,23,33
100,2,10:46.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by S. Blake),,26,33
101,2,10:34.0,,Shooting foul by M. Leonard (drawn by V. Carter),26,33
102,2,10:34.0,,V. Carter misses free throw 1 of 2,26,33
103,2,10:34.0,,Offensive rebound by Team,26,33
104,2,10:34.0,T. Robinson enters the game for M. Leonard,,26,33
105,2,10:34.0,,V. Carter misses free throw 2 of 2,26,33
106,2,10:31.0,,Offensive rebound by K. Koufos,26,33
107,2,10:24.0,,J. Green makes 2-pt layup at rim (assist by N. Calathes),26,35
108,2,10:10.0,W. Matthews misses 3-pt jump shot from 26 ft,,26,35
109,2,10:09.0,,Defensive rebound by N. Calathes,26,35
110,2,10:02.0,,J. Green misses 3-pt jump shot from 24 ft,26,35
111,2,10:00.0,Defensive rebound by S. Blake,,26,35
112,2,9:50.0,T. Robinson makes 2-pt jump shot from 15 ft (assist by S. Blake),,28,35
113,2,9:32.0,,J. Green misses 2-pt jump shot from 7 ft,28,35
114,2,9:29.0,,Offensive rebound by Team,28,35
115,2,9:28.0,D. Lillard enters the game for D. Wright,,28,35
116,2,9:28.0,N. Batum enters the game for S. Blake,,28,35
117,2,9:19.0,,V. Carter misses 3-pt jump shot from 25 ft,28,35
118,2,9:18.0,Defensive rebound by C. Kaman,,28,35
119,2,9:01.0,D. Lillard misses 3-pt jump shot from 24 ft,,28,35
120,2,8:59.0,,Defensive rebound by K. Koufos,28,35
121,2,8:49.0,,V. Carter makes 2-pt layup at rim,28,37
122,2,8:34.0,T. Robinson misses 2-pt layup from 1 ft,,28,37
123,2,8:32.0,Offensive rebound by D. Lillard,,28,37
124,2,8:31.0,Personal foul by N. Calathes (drawn by W. Matthews),,28,37
125,2,8:31.0,Portland full timeout,,28,37
126,2,8:26.0,C. Kaman makes 2-pt layup from 1 ft (assist by N. Batum),,30,37
127,2,8:11.0,,Personal foul by C. Kaman (drawn by M. Gasol),30,37
128,2,8:05.0,,J. Green makes 3-pt jump shot from 25 ft (assist by N. Calathes),30,40
129,2,7:43.0,W. Matthews misses 2-pt jump shot from 14 ft,,30,40
130,2,7:41.0,Offensive rebound by C. Kaman,,30,40
131,2,7:41.0,C. Kaman misses 2-pt tip-in at rim,,30,40
132,2,7:39.0,Offensive rebound by C. Kaman,,30,40
133,2,7:32.0,Turnover by N. Batum (bad pass; steal by N. Calathes),,30,40
134,2,7:24.0,,K. Koufos makes 2-pt hook shot from 9 ft,30,42
135,2,7:06.0,D. Lillard misses 2-pt jump shot from 3 ft,,30,42
136,2,7:06.0,Offensive rebound by T. Robinson,,30,42
137,2,7:06.0,Shooting foul by N. Calathes (drawn by T. Robinson),,30,42
138,2,7:06.0,T. Robinson makes free throw 1 of 2,,31,42
139,2,7:06.0,L. Aldridge enters the game for C. Kaman,,31,42
140,2,7:06.0,T. Robinson makes free throw 2 of 2,,32,42
141,2,6:47.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by K. Koufos),32,45
142,2,6:37.0,Portland full timeout,,32,45
143,2,6:37.0,C. Kaman enters the game for T. Robinson,,32,45
144,2,6:23.0,D. Lillard misses 2-pt layup from 1 ft,,32,45
145,2,6:22.0,,Defensive rebound by M. Gasol,32,45
146,2,6:15.0,,V. Carter misses 3-pt jump shot from 26 ft,32,45
147,2,6:14.0,Defensive rebound by C. Kaman,,32,45
148,2,6:03.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Lillard),,34,45
149,2,5:38.0,,M. Gasol misses 2-pt jump shot from 16 ft,34,45
150,2,5:37.0,,Offensive rebound by V. Carter,34,45
151,2,5:37.0,,Shooting foul by W. Matthews (drawn by V. Carter),34,45
152,2,5:37.0,,V. Carter misses free throw 1 of 2,34,45
153,2,5:37.0,,Offensive rebound by Team,34,45
154,2,5:37.0,,T. Allen enters the game for J. Green,34,45
155,2,5:37.0,,V. Carter makes free throw 2 of 2,34,46
156,2,5:21.0,D. Lillard misses 3-pt jump shot from 27 ft,,34,46
157,2,5:19.0,Offensive rebound by C. Kaman,,34,46
158,2,5:13.0,Shooting foul by K. Koufos (drawn by L. Aldridge),,34,46
159,2,5:13.0,L. Aldridge makes free throw 1 of 2,,35,46
160,2,5:13.0,S. Blake enters the game for N. Batum,,35,46
161,2,5:13.0,,B. Udrih enters the game for N. Calathes,35,46
162,2,5:13.0,L. Aldridge makes free throw 2 of 2,,36,46
163,2,5:00.0,,M. Gasol makes 2-pt jump shot from 6 ft,36,48
164,2,4:59.0,,Violation by Team (delay of game),36,48
165,2,4:45.0,Offensive foul by D. Lillard (drawn by M. Gasol),,36,48
166,2,4:45.0,Turnover by D. Lillard (offensive foul),,36,48
167,2,4:45.0,M. Leonard enters the game for C. Kaman,,36,48
168,2,4:45.0,,C. Lee enters the game for V. Carter,36,48
169,2,4:32.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by M. Gasol),36,51
170,2,4:14.0,W. Matthews misses 3-pt jump shot from 26 ft,,36,51
171,2,4:13.0,,Defensive rebound by B. Udrih,36,51
172,2,4:01.0,,Shooting foul by L. Aldridge (drawn by B. Udrih),36,51
173,2,4:01.0,,B. Udrih makes free throw 1 of 2,36,52
174,2,4:01.0,,Z. Randolph enters the game for K. Koufos,36,52
175,2,4:01.0,,B. Udrih makes free throw 2 of 2,36,53
176,2,3:49.0,D. Lillard misses 2-pt layup from 1 ft,,36,53
177,2,3:48.0,,Defensive rebound by Z. Randolph,36,53
178,2,3:33.0,,C. Lee misses 2-pt jump shot from 15 ft,36,53
179,2,3:32.0,Defensive rebound by D. Lillard,,36,53
180,2,3:32.0,,Loose ball foul by T. Allen (drawn by D. Lillard),36,53
181,2,3:18.0,M. Leonard makes 2-pt jump shot from 11 ft (assist by S. Blake),,38,53
182,2,2:57.0,,Shooting foul by M. Leonard (drawn by M. Gasol),38,53
183,2,2:57.0,,Memphis full timeout,38,53
184,2,2:57.0,,M. Gasol makes free throw 1 of 2,38,54
185,2,2:57.0,,M. Gasol misses free throw 2 of 2,38,54
186,2,2:55.0,Defensive rebound by L. Aldridge,,38,54
187,2,2:43.0,D. Lillard makes 2-pt jump shot from 20 ft (assist by S. Blake),,40,54
188,2,2:18.0,Offensive charge foul by C. Lee (drawn by W. Matthews),,40,54
189,2,2:18.0,,Turnover by C. Lee (offensive foul),40,54
190,2,2:03.0,L. Aldridge misses 2-pt jump shot from 14 ft,,40,54
191,2,2:00.0,,Defensive rebound by T. Allen,40,54
192,2,1:52.0,,Shooting foul by L. Aldridge (drawn by Z. Randolph),40,54
193,2,1:52.0,,Z. Randolph makes free throw 1 of 2,40,55
194,2,1:52.0,D. Wright enters the game for L. Aldridge,,40,55
195,2,1:52.0,,Z. Randolph makes free throw 2 of 2,40,56
196,2,1:37.0,D. Lillard makes 2-pt layup from 1 ft,,42,56
197,2,1:18.0,,T. Allen misses 2-pt layup from 1 ft,42,56
198,2,1:16.0,,Offensive rebound by M. Gasol,42,56
199,2,1:12.0,,C. Lee misses 2-pt layup at rim,42,56
200,2,1:10.0,,Offensive rebound by Z. Randolph,42,56
201,2,1:09.0,,Z. Randolph misses 2-pt layup at rim,42,56
202,2,1:06.0,Defensive rebound by M. Leonard,,42,56
203,2,1:02.0,D. Wright misses 3-pt jump shot from 25 ft,,42,56
204,2,1:01.0,,Defensive rebound by C. Lee,42,56
205,2,0:52.0,,Z. Randolph makes 2-pt jump shot from 6 ft (assist by B. Udrih),42,58
206,2,0:33.0,W. Matthews misses 3-pt jump shot from 24 ft,,42,58
207,2,0:32.0,,Defensive rebound by Z. Randolph,42,58
208,2,0:13.0,,Turnover by C. Lee (lost ball; steal by S. Blake),42,58
209,2,0:08.0,Turnover by M. Leonard (bad pass),,42,58
210,2,0:08.0,T. Robinson enters the game for D. Wright,,42,58
211,2,0:08.0,,V. Carter enters the game for T. Allen,42,58
212,2,0:04.0,,Memphis full timeout,42,58
213,2,0:04.0,N. Batum enters the game for D. Lillard,,42,58
214,2,0:04.0,C. McCollum enters the game for M. Leonard,,42,58
215,2,0:01.0,,B. Udrih makes 2-pt layup at rim,42,60
216,3,11:43.0,,Z. Randolph misses 2-pt jump shot from 14 ft,42,60
217,3,11:42.0,Defensive rebound by W. Matthews,,42,60
218,3,11:36.0,D. Lillard misses 3-pt jump shot from 25 ft,,42,60
219,3,11:33.0,,Defensive rebound by Z. Randolph,42,60
220,3,11:23.0,,Offensive foul by Z. Randolph (drawn by W. Matthews),42,60
221,3,11:23.0,,Turnover by Z. Randolph (offensive foul),42,60
222,3,11:04.0,L. Aldridge misses 2-pt jump shot from 5 ft,,42,60
223,3,11:04.0,Offensive rebound by C. Kaman,,42,60
224,3,11:01.0,C. Kaman misses 2-pt layup from 1 ft (block by M. Gasol),,42,60
225,3,10:58.0,,Defensive rebound by M. Gasol,42,60
226,3,10:45.0,,M. Gasol misses 2-pt jump shot from 19 ft,42,60
227,3,10:44.0,,Offensive rebound by Z. Randolph,42,60
228,3,10:37.0,,Turnover by Z. Randolph (lost ball),42,60
229,3,10:22.0,L. Aldridge misses 2-pt jump shot from 11 ft,,42,60
230,3,10:21.0,,Defensive rebound by B. Udrih,42,60
231,3,10:15.0,,C. Lee misses 2-pt jump shot from 19 ft,42,60
232,3,10:15.0,Defensive rebound by Team,,42,60
233,3,10:09.0,Turnover by L. Aldridge (lost ball; steal by T. Allen),,42,60
234,3,9:53.0,,B. Udrih makes 2-pt jump shot from 13 ft,42,62
235,3,9:37.0,C. Kaman misses 2-pt jump shot from 12 ft,,42,62
236,3,9:36.0,,Defensive rebound by B. Udrih,42,62
237,3,9:26.0,,C. Lee misses 3-pt jump shot from 24 ft,42,62
238,3,9:25.0,Defensive rebound by L. Aldridge,,42,62
239,3,9:18.0,D. Lillard misses 2-pt jump shot from 12 ft,,42,62
240,3,9:17.0,Offensive rebound by C. Kaman,,42,62
241,3,9:17.0,Personal foul by T. Allen (drawn by C. Kaman),,42,62
242,3,9:06.0,D. Lillard makes 3-pt jump shot from 26 ft,,45,62
243,3,8:42.0,,M. Gasol makes 2-pt layup from 1 ft,45,64
244,3,8:33.0,Shooting foul by T. Allen (drawn by D. Lillard),,45,64
245,3,8:33.0,D. Lillard makes free throw 1 of 2,,46,64
246,3,8:33.0,D. Lillard misses free throw 2 of 2,,46,64
247,3,8:31.0,,Defensive rebound by T. Allen,46,64
248,3,8:18.0,,T. Allen misses 3-pt jump shot from 24 ft,46,64
249,3,8:16.0,Defensive rebound by L. Aldridge,,46,64
250,3,8:05.0,D. Lillard misses 2-pt jump shot from 14 ft,,46,64
251,3,8:05.0,Offensive rebound by C. Kaman,,46,64
252,3,8:05.0,,Loose ball foul by M. Gasol (drawn by C. Kaman),46,64
253,3,7:58.0,W. Matthews misses 2-pt jump shot from 13 ft,,46,64
254,3,7:57.0,,Defensive rebound by M. Gasol,46,64
255,3,7:46.0,,T. Allen misses 2-pt layup from 1 ft,46,64
256,3,7:45.0,,Offensive rebound by Z. Randolph,46,64
257,3,7:42.0,,Z. Randolph misses 2-pt layup from 1 ft,46,64
258,3,7:41.0,Defensive rebound by L. Aldridge,,46,64
259,3,7:27.0,N. Batum makes 3-pt jump shot from 25 ft (assist by W. Matthews),,49,64
260,3,7:26.0,,Memphis full timeout,49,64
261,3,7:26.0,,J. Green enters the game for T. Allen,49,64
262,3,7:16.0,,Personal foul by C. Kaman (drawn by M. Gasol),49,64
263,3,7:09.0,,J. Green misses 2-pt jump shot from 16 ft,49,64
264,3,7:07.0,Defensive rebound by D. Lillard,,49,64
265,3,6:58.0,L. Aldridge makes 2-pt hook shot from 6 ft (assist by D. Lillard),,51,64
266,3,6:37.0,,J. Green misses 2-pt jump shot from 5 ft,51,64
267,3,6:36.0,Defensive rebound by C. Kaman,,51,64
268,3,6:26.0,W. Matthews misses 3-pt jump shot from 25 ft,,51,64
269,3,6:25.0,Offensive rebound by L. Aldridge,,51,64
270,3,6:22.0,L. Aldridge makes 2-pt jump shot from 4 ft,,53,64
271,3,6:06.0,,Z. Randolph misses 2-pt jump shot from 5 ft (block by L. Aldridge),53,64
272,3,6:05.0,,Offensive rebound by Team,53,64
273,3,5:56.0,,B. Udrih makes 2-pt jump shot from 18 ft (assist by M. Gasol),53,66
274,3,5:35.0,L. Aldridge misses 2-pt jump shot from 16 ft,,53,66
275,3,5:34.0,,Defensive rebound by B. Udrih,53,66
276,3,5:29.0,,Turnover by B. Udrih (bad pass; steal by C. Kaman),53,66
277,3,5:20.0,D. Lillard misses 2-pt jump shot from 8 ft,,53,66
278,3,5:19.0,,Defensive rebound by Z. Randolph,53,66
279,3,5:13.0,,Offensive foul by Z. Randolph (drawn by D. Lillard),53,66
280,3,5:13.0,,Turnover by Z. Randolph (offensive foul),53,66
281,3,5:13.0,S. Blake enters the game for W. Matthews,,53,66
282,3,5:03.0,Turnover by D. Lillard (lost ball; steal by J. Green),,53,66
283,3,5:02.0,,Personal foul by C. Kaman (drawn by J. Green),53,66
284,3,5:02.0,M. Leonard enters the game for C. Kaman,,53,66
285,3,4:52.0,,Personal foul by M. Leonard (drawn by M. Gasol),53,66
286,3,4:43.0,,M. Gasol makes 2-pt jump shot from 18 ft (assist by B. Udrih),53,68
287,3,4:23.0,N. Batum misses 3-pt jump shot from 25 ft,,53,68
288,3,4:22.0,,Defensive rebound by B. Udrih,53,68
289,3,4:14.0,,Z. Randolph makes 2-pt layup at rim (assist by J. Green),53,70
290,3,4:14.0,Portland full timeout,,53,70
291,3,4:14.0,D. Wright enters the game for N. Batum,,53,70
292,3,4:00.0,D. Lillard misses 2-pt layup from 2 ft (block by B. Udrih),,53,70
293,3,4:00.0,Offensive rebound by Team,,53,70
294,3,3:51.0,S. Blake makes 2-pt layup from 2 ft,,55,70
295,3,3:33.0,,Personal foul by D. Wright (drawn by J. Green),55,70
296,3,3:22.0,,C. Lee misses 2-pt jump shot from 16 ft,55,70
297,3,3:20.0,Defensive rebound by M. Leonard,,55,70
298,3,2:57.0,D. Lillard makes 2-pt layup at rim,,57,70
299,3,2:35.0,,M. Gasol misses 2-pt layup from 1 ft (block by L. Aldridge),57,70
300,3,2:31.0,,Offensive rebound by J. Green,57,70
301,3,2:29.0,,J. Green makes 3-pt jump shot from 24 ft,57,73
302,3,2:08.0,L. Aldridge makes 2-pt jump shot from 22 ft,,59,73
303,3,1:47.0,,Turnover by Z. Randolph (3 sec),59,73
304,3,1:47.0,W. Matthews enters the game for D. Lillard,,59,73
305,3,1:47.0,,N. Calathes enters the game for B. Udrih,59,73
306,3,1:32.0,Shooting foul by Z. Randolph (drawn by L. Aldridge),,59,73
307,3,1:32.0,L. Aldridge makes free throw 1 of 2,,60,73
308,3,1:32.0,L. Aldridge makes free throw 2 of 2,,61,73
309,3,1:18.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by Z. Randolph),61,76
310,3,0:57.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,64,76
311,3,0:46.0,,Z. Randolph makes 2-pt jump shot from 5 ft,64,78
312,3,0:34.0,S. Blake makes 3-pt jump shot from 26 ft,,67,78
313,3,0:20.0,,Shooting foul by L. Aldridge (drawn by Z. Randolph),67,78
314,3,0:20.0,,Z. Randolph misses free throw 1 of 2,67,78
315,3,0:20.0,,Offensive rebound by Team,67,78
316,3,0:20.0,D. Lillard enters the game for M. Leonard,,67,78
317,3,0:20.0,,T. Allen enters the game for M. Gasol,67,78
318,3,0:20.0,,Z. Randolph misses free throw 2 of 2,67,78
319,3,0:19.0,Defensive rebound by D. Wright,,67,78
320,3,0:05.0,D. Lillard misses 3-pt jump shot from 27 ft,,67,78
321,3,0:04.0,Offensive rebound by D. Lillard,,67,78
322,3,0:01.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Lillard),,70,78
323,4,11:44.0,W. Matthews makes 2-pt jump shot from 12 ft (assist by D. Lillard),,72,78
324,4,11:24.0,,J. Green makes 2-pt dunk at rim (assist by V. Carter),72,80
325,4,11:04.0,D. Lillard misses 2-pt jump shot from 9 ft,,72,80
326,4,11:00.0,,Defensive rebound by Z. Randolph,72,80
327,4,10:47.0,,J. Green misses 3-pt jump shot from 26 ft,72,80
328,4,10:46.0,Defensive rebound by Team,,72,80
329,4,10:46.0,N. Batum enters the game for S. Blake,,72,80
330,4,10:29.0,D. Wright misses 3-pt jump shot from 25 ft,,72,80
331,4,10:28.0,,Defensive rebound by V. Carter,72,80
332,4,10:11.0,,Personal foul by M. Leonard (drawn by Z. Randolph),72,80
333,4,10:11.0,C. Kaman enters the game for M. Leonard,,72,80
334,4,10:02.0,,Z. Randolph makes 2-pt layup from 1 ft,72,82
335,4,9:39.0,N. Batum misses 3-pt jump shot from 23 ft,,72,82
336,4,9:39.0,,Defensive rebound by K. Koufos,72,82
337,4,9:28.0,,K. Koufos makes 2-pt layup at rim (assist by N. Calathes),72,84
338,4,9:27.0,Portland full timeout,,72,84
339,4,9:27.0,L. Aldridge enters the game for D. Wright,,72,84
340,4,9:05.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,75,84
341,4,8:48.0,,V. Carter misses 2-pt jump shot from 3 ft (block by C. Kaman),75,84
342,4,8:47.0,Defensive rebound by L. Aldridge,,75,84
343,4,8:29.0,C. Kaman misses 2-pt layup from 2 ft,,75,84
344,4,8:27.0,Offensive rebound by N. Batum,,75,84
345,4,8:27.0,N. Batum misses 2-pt tip-in at rim,,75,84
346,4,8:25.0,Offensive rebound by D. Lillard,,75,84
347,4,8:22.0,L. Aldridge misses 2-pt jump shot from 18 ft,,75,84
348,4,8:21.0,,Defensive rebound by K. Koufos,75,84
349,4,8:07.0,,Z. Randolph misses 2-pt jump shot from 14 ft,75,84
350,4,8:06.0,Defensive rebound by N. Batum,,75,84
351,4,7:57.0,Shooting foul by Z. Randolph (drawn by L. Aldridge),,75,84
352,4,7:57.0,L. Aldridge makes free throw 1 of 2,,76,84
353,4,7:57.0,,M. Gasol enters the game for Z. Randolph,76,84
354,4,7:57.0,L. Aldridge makes free throw 2 of 2,,77,84
355,4,7:38.0,,K. Koufos misses 2-pt jump shot from 7 ft,77,84
356,4,7:37.0,Defensive rebound by C. Kaman,,77,84
357,4,7:27.0,D. Lillard misses 3-pt jump shot from 26 ft,,77,84
358,4,7:26.0,,Defensive rebound by J. Green,77,84
359,4,7:06.0,,M. Gasol misses 2-pt jump shot from 4 ft,77,84
360,4,7:05.0,,Offensive rebound by J. Green,77,84
361,4,7:05.0,,Shooting foul by N. Batum (drawn by J. Green),77,84
362,4,7:05.0,,J. Green makes free throw 1 of 2,77,85
363,4,7:05.0,,J. Green makes free throw 2 of 2,77,86
364,4,6:49.0,Personal foul by V. Carter (drawn by W. Matthews),,77,86
365,4,6:39.0,L. Aldridge makes 2-pt jump shot from 12 ft,,79,86
366,4,6:28.0,Violation by C. Kaman (kicked ball),,79,86
367,4,6:14.0,,N. Calathes misses 2-pt jump shot from 16 ft,79,86
368,4,6:12.0,Defensive rebound by W. Matthews,,79,86
369,4,5:59.0,L. Aldridge makes 2-pt jump shot from 4 ft,,81,86
370,4,5:41.0,,M. Gasol misses 2-pt jump shot from 6 ft (block by N. Batum),81,86
371,4,5:40.0,Defensive rebound by L. Aldridge,,81,86
372,4,5:37.0,Turnover by L. Aldridge (bad pass; steal by N. Calathes),,81,86
373,4,5:28.0,,N. Calathes misses 2-pt jump shot from 4 ft (block by L. Aldridge),81,86
374,4,5:26.0,Defensive rebound by D. Lillard,,81,86
375,4,5:18.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Lillard),,84,86
376,4,5:17.0,,Memphis full timeout,84,86
377,4,5:17.0,,B. Udrih enters the game for N. Calathes,84,86
378,4,5:17.0,,C. Lee enters the game for V. Carter,84,86
379,4,5:06.0,,C. Lee makes 3-pt jump shot from 22 ft (assist by M. Gasol),84,89
380,4,4:41.0,L. Aldridge misses 2-pt jump shot from 19 ft (block by M. Gasol),,84,89
381,4,4:40.0,,Defensive rebound by K. Koufos,84,89
382,4,4:39.0,,Turnover by K. Koufos (lost ball),84,89
383,4,4:39.0,,Z. Randolph enters the game for K. Koufos,84,89
384,4,4:36.0,D. Lillard makes 2-pt jump shot from 20 ft (assist by N. Batum),,86,89
385,4,4:15.0,,C. Lee makes 2-pt layup from 1 ft,86,91
