,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
215,2,2:51.0,T. Warren misses 2-pt layup at rim,,51,48
216,2,2:50.0,Offensive rebound by T. Warren,,51,48
217,2,2:50.0,T. Warren misses 2-pt layup at rim,,51,48
218,2,2:49.0,Offensive rebound by T. Warren,,51,48
219,2,2:49.0,Shooting foul by T. Lawson (drawn by T. Warren),,51,48
220,2,2:49.0,Phoenix full timeout,,51,48
221,2,2:49.0,T. Warren misses free throw 1 of 2,,51,48
222,2,2:49.0,Offensive rebound by Team,,51,48
223,2,2:49.0,T. Warren misses free throw 2 of 2,,51,48
224,2,2:42.0,,Defensive rebound by J. Hickson,51,48
225,2,2:27.0,,Turnover by D. Gallinari (bad pass; steal by P. Tucker),51,48
226,2,2:21.0,T. Warren makes 2-pt layup from 1 ft (assist by P. Tucker),,53,48
227,2,2:04.0,,D. Gallinari makes 2-pt jump shot from 5 ft (assist by T. Lawson),53,50
228,2,1:44.0,T. Warren makes 2-pt dunk at rim (assist by M. Morris),,55,50
229,2,1:19.0,,D. Gallinari misses 2-pt jump shot from 19 ft,55,50
230,2,1:17.0,Defensive rebound by M. Morris,,55,50
231,2,1:13.0,Shooting foul by G. Harris (drawn by A. Goodwin),,55,50
232,2,1:13.0,A. Goodwin makes free throw 1 of 2,,56,50
233,2,1:13.0,,J. Lauvergne enters the game for D. Gallinari,56,50
234,2,1:13.0,A. Goodwin misses free throw 2 of 2,,56,50
235,2,1:12.0,,Defensive rebound by J. Hickson,56,50
236,2,0:51.0,,T. Lawson misses 3-pt jump shot from 24 ft,56,50
237,2,0:50.0,Defensive rebound by M. Morris,,56,50
238,2,0:41.0,,Violation by J. Lauvergne (def goaltending),56,50
239,2,0:41.0,E. Bledsoe makes 2-pt jump shot from 17 ft,,58,50
240,2,0:36.0,,Personal foul by T. Warren (drawn by T. Lawson),58,50
241,2,0:36.0,,T. Lawson misses free throw 1 of 2,58,50
242,2,0:36.0,,Offensive rebound by Team,58,50
243,2,0:36.0,B. Wright enters the game for M. Morris,,58,50
244,2,0:36.0,,T. Lawson makes free throw 2 of 2,58,51
245,2,0:30.0,Turnover by E. Bledsoe (lost ball; steal by T. Lawson),,58,51
246,2,0:07.0,,G. Harris misses 3-pt jump shot from 24 ft,58,51
247,2,0:06.0,,Offensive rebound by J. Hickson,58,51
248,2,0:04.0,,J. Hickson misses 2-pt jump shot from 4 ft,58,51
249,2,0:02.0,Defensive rebound by E. Bledsoe,,58,51
250,2,0:00.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,58,51
251,2,0:00.0,Offensive rebound by Team,,58,51
252,3,11:40.0,,G. Harris misses 3-pt jump shot from 26 ft,58,51
253,3,11:39.0,Defensive rebound by M. Morris,,58,51
254,3,11:34.0,E. Bledsoe misses 2-pt layup from 1 ft,,58,51
255,3,11:33.0,Offensive rebound by E. Bledsoe,,58,51
256,3,11:32.0,E. Bledsoe makes 2-pt layup at rim,,60,51
257,3,11:21.0,,G. Harris makes 3-pt jump shot from 26 ft,60,54
258,3,10:57.0,B. Knight makes 3-pt jump shot from 26 ft (assist by M. Morris),,63,54
259,3,10:53.0,,Personal foul by M. Morris (drawn by D. Gallinari),63,54
260,3,10:50.0,Violation by E. Bledsoe (kicked ball),,63,54
261,3,10:39.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by G. Harris),63,57
262,3,10:16.0,Shooting foul by G. Harris (drawn by M. Morris),,63,57
263,3,10:16.0,M. Morris makes free throw 1 of 2,,64,57
264,3,10:16.0,M. Morris misses free throw 2 of 2,,64,57
265,3,10:14.0,Offensive rebound by P. Tucker,,64,57
266,3,10:06.0,A. Len misses 2-pt layup from 1 ft,,64,57
267,3,10:05.0,,Defensive rebound by J. Nurkić,64,57
268,3,9:59.0,,W. Barton makes 2-pt layup from 1 ft (assist by T. Lawson),64,59
269,3,9:46.0,B. Knight misses 3-pt jump shot from 25 ft,,64,59
270,3,9:43.0,,Defensive rebound by W. Barton,64,59
271,3,9:36.0,,Turnover by W. Barton (lost ball; steal by P. Tucker),64,59
272,3,9:23.0,A. Len misses 2-pt jump shot from 3 ft (block by J. Nurkić),,64,59
273,3,9:21.0,,Defensive rebound by J. Nurkić,64,59
274,3,9:18.0,,Turnover by J. Nurkić (lost ball; steal by M. Morris),64,59
275,3,9:09.0,Shooting foul by T. Lawson (drawn by A. Len),,64,59
276,3,9:09.0,A. Len makes free throw 1 of 2,,65,59
277,3,9:09.0,A. Len misses free throw 2 of 2,,65,59
278,3,9:07.0,,Defensive rebound by W. Barton,65,59
279,3,8:54.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by G. Harris),65,62
280,3,8:40.0,M. Morris misses 2-pt layup from 1 ft,,65,62
281,3,8:38.0,,Defensive rebound by J. Nurkić,65,62
282,3,8:28.0,,J. Nurkić misses 2-pt layup from 2 ft,65,62
283,3,8:26.0,Defensive rebound by A. Len,,65,62
284,3,8:22.0,Turnover by E. Bledsoe (bad pass),,65,62
285,3,8:09.0,,G. Harris misses 3-pt jump shot from 22 ft,65,62
286,3,8:08.0,Defensive rebound by P. Tucker,,65,62
287,3,7:58.0,Shooting foul by G. Harris (drawn by P. Tucker),,65,62
288,3,7:58.0,P. Tucker makes free throw 1 of 2,,66,62
289,3,7:58.0,P. Tucker makes free throw 2 of 2,,67,62
290,3,7:49.0,,T. Lawson makes 2-pt layup from 2 ft,67,64
291,3,7:31.0,Turnover by M. Morris (lost ball; steal by T. Lawson),,67,64
292,3,7:25.0,,D. Gallinari misses 2-pt layup from 1 ft (block by P. Tucker),67,64
293,3,7:23.0,Defensive rebound by B. Knight,,67,64
294,3,7:16.0,M. Morris misses 2-pt jump shot from 16 ft,,67,64
295,3,7:15.0,,Defensive rebound by D. Gallinari,67,64
296,3,7:00.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by W. Barton),67,66
297,3,7:00.0,,Technical foul by J. Nurkić,67,66
298,3,7:00.0,E. Bledsoe makes technical free throw,,68,66
299,3,7:00.0,M. Morris enters the game for E. Bledsoe,,68,66
300,3,7:00.0,G. Green enters the game for M. Morris,,68,66
301,3,6:46.0,P. Tucker misses 3-pt jump shot from 24 ft,,68,66
302,3,6:44.0,,Defensive rebound by D. Gallinari,68,66
303,3,6:33.0,,Turnover by D. Gallinari (bad pass; steal by P. Tucker),68,66
304,3,6:33.0,Clear path foul by G. Harris,,68,66
305,3,6:33.0,,R. Foye enters the game for G. Harris,68,66
306,3,6:33.0,P. Tucker makes clear path free throw 1 of 2,,69,66
307,3,6:33.0,P. Tucker makes clear path free throw 2 of 2,,70,66
308,3,6:22.0,A. Len misses 2-pt jump shot from 4 ft (block by D. Gallinari),,70,66
309,3,6:21.0,Offensive rebound by Team,,70,66
310,3,6:18.0,A. Len misses 2-pt jump shot from 15 ft,,70,66
311,3,6:16.0,,Defensive rebound by D. Gallinari,70,66
312,3,6:10.0,,Turnover by D. Gallinari (bad pass),70,66
313,3,5:49.0,B. Knight misses 3-pt jump shot from 24 ft,,70,66
314,3,5:47.0,,Defensive rebound by W. Barton,70,66
315,3,5:40.0,,D. Gallinari misses 3-pt jump shot from 25 ft,70,66
316,3,5:39.0,Defensive rebound by Team,,70,66
317,3,5:39.0,,Loose ball foul by J. Nurkić (drawn by A. Len),70,66
318,3,5:39.0,,Denver full timeout,70,66
319,3,5:39.0,,J. Hickson enters the game for D. Gallinari,70,66
320,3,5:39.0,,J. Lauvergne enters the game for J. Nurkić,70,66
321,3,5:39.0,A. Len makes free throw 1 of 2,,71,66
322,3,5:39.0,A. Len misses free throw 2 of 2,,71,66
323,3,5:38.0,,Defensive rebound by J. Lauvergne,71,66
324,3,5:22.0,,R. Foye misses 3-pt jump shot from 23 ft,71,66
325,3,5:19.0,Defensive rebound by Team,,71,66
326,3,5:08.0,Turnover by G. Green (bad pass; steal by R. Foye),,71,66
327,3,5:04.0,,R. Foye makes 2-pt dunk at rim (assist by T. Lawson),71,68
328,3,4:51.0,B. Knight misses 2-pt jump shot from 19 ft,,71,68
329,3,4:50.0,Offensive rebound by A. Len,,71,68
330,3,4:46.0,G. Green misses 3-pt jump shot from 25 ft,,71,68
331,3,4:44.0,Offensive rebound by A. Len,,71,68
332,3,4:41.0,Turnover by M. Morris (bad pass),,71,68
333,3,4:35.0,,Shooting foul by A. Len (drawn by J. Hickson),71,68
334,3,4:35.0,,J. Hickson makes free throw 1 of 2,71,69
335,3,4:35.0,B. Wright enters the game for A. Len,,71,69
336,3,4:35.0,,J. Hickson misses free throw 2 of 2,71,69
337,3,4:32.0,,Offensive rebound by J. Lauvergne,71,69
338,3,4:32.0,,J. Lauvergne misses 2-pt tip-in from 1 ft,71,69
339,3,4:30.0,Defensive rebound by G. Green,,71,69
340,3,4:21.0,Shooting block foul by J. Lauvergne (drawn by M. Morris),,71,69
341,3,4:21.0,M. Morris misses free throw 1 of 2,,71,69
342,3,4:21.0,Offensive rebound by Team,,71,69
343,3,4:21.0,M. Morris makes free throw 2 of 2,,72,69
344,3,4:11.0,,Turnover by R. Foye (bad pass; steal by P. Tucker),72,69
345,3,4:09.0,Loose ball foul by P. Tucker (drawn by J. Lauvergne),,72,69
346,3,4:09.0,Turnover by P. Tucker (offensive foul),,72,69
347,3,3:47.0,,W. Barton misses 2-pt jump shot from 11 ft (block by G. Green),72,69
348,3,3:46.0,Defensive rebound by B. Wright,,72,69
349,3,3:39.0,G. Green misses 3-pt jump shot from 25 ft,,72,69
350,3,3:38.0,Offensive rebound by M. Morris,,72,69
351,3,3:35.0,M. Morris makes 2-pt jump shot from 7 ft,,74,69
352,3,3:10.0,,W. Barton misses 3-pt jump shot from 23 ft,74,69
353,3,3:09.0,Defensive rebound by B. Wright,,74,69
354,3,3:07.0,Personal foul by T. Lawson (drawn by B. Knight),,74,69
355,3,3:07.0,B. Knight makes free throw 1 of 2,,75,69
356,3,3:07.0,T. Warren enters the game for P. Tucker,,75,69
357,3,3:07.0,,J. Nelson enters the game for T. Lawson,75,69
358,3,3:07.0,B. Knight makes free throw 2 of 2,,76,69
359,3,2:55.0,,J. Nelson misses 2-pt jump shot from 6 ft (block by B. Wright),76,69
360,3,2:53.0,Defensive rebound by G. Green,,76,69
361,3,2:44.0,B. Wright makes 2-pt dunk at rim (assist by G. Green),,78,69
362,3,2:34.0,,Personal foul by G. Green (drawn by R. Foye),78,69
363,3,2:34.0,Phoenix full timeout,,78,69
364,3,2:34.0,E. Bledsoe enters the game for B. Knight,,78,69
365,3,2:27.0,,J. Nelson misses 3-pt jump shot from 25 ft,78,69
366,3,2:25.0,Defensive rebound by G. Green,,78,69
367,3,2:11.0,B. Wright misses 2-pt jump shot from 13 ft,,78,69
368,3,2:08.0,Offensive rebound by B. Wright,,78,69
369,3,2:03.0,G. Green misses 3-pt jump shot from 25 ft,,78,69
370,3,2:02.0,,Defensive rebound by J. Lauvergne,78,69
371,3,1:52.0,,R. Foye misses 2-pt layup from 1 ft,78,69
372,3,1:50.0,Defensive rebound by M. Morris,,78,69
373,3,1:41.0,G. Green makes 3-pt jump shot from 27 ft,,81,69
374,3,1:28.0,,R. Foye misses 3-pt jump shot from 24 ft,81,69
375,3,1:27.0,,Offensive rebound by J. Nelson,81,69
376,3,1:23.0,,J. Hickson misses 2-pt layup at rim (block by B. Wright),81,69
377,3,1:21.0,Defensive rebound by M. Morris,,81,69
378,3,1:04.0,B. Wright makes 2-pt layup from 1 ft (assist by E. Bledsoe),,83,69
379,3,0:42.0,,R. Foye makes 2-pt jump shot from 6 ft,83,71
380,3,0:35.0,Turnover by E. Bledsoe (lost ball; steal by J. Nelson),,83,71
381,3,0:33.0,,Personal take foul by B. Wright (drawn by J. Nelson),83,71
382,3,0:33.0,,J. Nelson misses free throw 1 of 2,83,71
383,3,0:33.0,,Offensive rebound by Team,83,71
384,3,0:33.0,,J. Nelson misses free throw 2 of 2,83,71
385,3,0:32.0,Defensive rebound by M. Morris,,83,71
386,3,0:10.0,Turnover by E. Bledsoe (lost ball; steal by J. Nelson),,83,71
387,3,0:07.0,,Shooting foul by E. Bledsoe (drawn by W. Barton),83,71
388,3,0:07.0,,W. Barton makes free throw 1 of 2,83,72
389,3,0:07.0,,W. Barton makes free throw 2 of 2,83,73
390,3,0:00.0,E. Bledsoe misses 2-pt jump shot from 13 ft,,83,73
391,3,0:00.0,Offensive rebound by Team,,83,73
