,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
43,1,5:22.0,,Defensive rebound by K. Love,8,16
44,1,5:15.0,,Turnover by L. James (lost ball; steal by S. Larkin),8,16
45,1,5:09.0,S. Larkin makes 2-pt jump shot from 15 ft,,10,16
46,1,4:45.0,,L. James misses 2-pt jump shot from 12 ft,10,16
47,1,4:44.0,Defensive rebound by I. Shumpert,,10,16
48,1,4:37.0,Q. Acy makes 2-pt layup at rim (assist by I. Shumpert),,12,16
49,1,4:21.0,,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),12,19
50,1,3:53.0,C. Anthony misses 2-pt jump shot from 13 ft,,12,19
51,1,3:52.0,,Defensive rebound by K. Love,12,19
52,1,3:45.0,,D. Waiters makes 2-pt jump shot from 16 ft (assist by K. Love),12,21
53,1,3:24.0,I. Shumpert misses 2-pt dunk at rim,,12,21
54,1,3:20.0,Offensive rebound by S. Larkin,,12,21
55,1,3:10.0,A. Stoudemire misses 2-pt jump shot from 16 ft,,12,21
56,1,3:09.0,Offensive rebound by Q. Acy,,12,21
57,1,3:05.0,C. Anthony misses 3-pt jump shot from 26 ft,,12,21
58,1,3:04.0,,Defensive rebound by L. James,12,21
59,1,3:00.0,,Turnover by L. James (bad pass; steal by S. Larkin),12,21
60,1,2:49.0,C. Anthony misses 2-pt jump shot from 15 ft,,12,21
61,1,2:48.0,,Defensive rebound by K. Love,12,21
62,1,2:43.0,,Personal foul by I. Shumpert (drawn by L. James),12,21
63,1,2:43.0,,Cleveland full timeout,12,21
64,1,2:43.0,,T. Thompson enters the game for A. Varejão,12,21
65,1,2:43.0,,M. Dellavedova enters the game for K. Irving,12,21
66,1,2:43.0,J. Smith enters the game for Q. Acy,,12,21
67,1,2:43.0,P. Prigioni enters the game for S. Larkin,,12,21
68,1,2:43.0,J. Smith enters the game for I. Shumpert,,12,21
69,1,2:31.0,,L. James misses 3-pt jump shot from 22 ft,12,21
70,1,2:30.0,Defensive rebound by A. Stoudemire,,12,21
71,1,2:14.0,J. Smith makes 2-pt jump shot from 18 ft (assist by J. Smith),,14,21
72,1,1:57.0,,K. Love misses 3-pt jump shot from 25 ft,14,21
73,1,1:56.0,,Offensive rebound by T. Thompson,14,21
74,1,1:51.0,,L. James misses 3-pt jump shot from 26 ft,14,21
75,1,1:51.0,Defensive rebound by J. Smith,,14,21
76,1,1:40.0,J. Smith makes 2-pt jump shot from 18 ft (assist by J. Smith),,16,21
77,1,1:30.0,,Personal foul by J. Smith (drawn by D. Waiters),16,21
78,1,1:30.0,,S. Marion enters the game for L. James,16,21
79,1,1:30.0,T. Wear enters the game for C. Anthony,,16,21
80,1,1:25.0,,S. Marion misses 2-pt layup from 2 ft,16,21
81,1,1:24.0,Defensive rebound by A. Stoudemire,,16,21
82,1,1:17.0,Turnover by J. Smith (lost ball),,16,21
83,1,1:05.0,,D. Waiters misses 3-pt jump shot from 26 ft,16,21
84,1,1:05.0,,Offensive rebound by Team,16,21
85,1,1:05.0,Loose ball foul by J. Smith (drawn by K. Love),,16,21
86,1,1:05.0,,K. Love makes free throw 1 of 2,16,22
87,1,1:05.0,,K. Irving enters the game for D. Waiters,16,22
88,1,1:05.0,S. Dalembert enters the game for J. Smith,,16,22
89,1,1:05.0,,K. Love makes free throw 2 of 2,16,23
90,1,0:49.0,New York full timeout,,16,23
91,1,0:49.0,T. Hardaway enters the game for J. Smith,,16,23
92,1,0:42.0,Shooting foul by T. Thompson (drawn by A. Stoudemire),,16,23
93,1,0:42.0,A. Stoudemire makes free throw 1 of 2,,17,23
94,1,0:42.0,A. Stoudemire makes free throw 2 of 2,,18,23
95,1,0:31.0,,K. Love makes 2-pt dunk at rim (assist by K. Irving),18,25
96,1,0:13.0,P. Prigioni misses 3-pt jump shot from 23 ft,,18,25
97,1,0:11.0,,Defensive rebound by S. Marion,18,25
98,1,0:03.0,,K. Irving misses 3-pt jump shot from 26 ft,18,25
99,1,0:02.0,Defensive rebound by S. Dalembert,,18,25
100,2,11:38.0,A. Stoudemire misses 2-pt jump shot from 6 ft,,18,25
101,2,11:36.0,,Defensive rebound by S. Marion,18,25
102,2,11:23.0,,A. Varejão makes 2-pt hook shot from 7 ft (assist by M. Dellavedova),18,27
103,2,11:05.0,A. Stoudemire makes 2-pt layup at rim (assist by T. Hardaway),,20,27
104,2,10:44.0,,K. Irving makes 2-pt layup from 1 ft (assist by A. Varejão),20,29
105,2,10:31.0,Turnover by P. Prigioni (bad pass; steal by S. Marion),,20,29
106,2,10:24.0,,T. Thompson makes 2-pt hook shot from 10 ft (assist by S. Marion),20,31
107,2,10:15.0,Offensive foul by A. Stoudemire (drawn by A. Varejão),,20,31
108,2,10:15.0,Turnover by A. Stoudemire (offensive foul),,20,31
109,2,10:15.0,,L. James enters the game for M. Dellavedova,20,31
110,2,9:55.0,,S. Marion misses 2-pt jump shot from 10 ft,20,31
111,2,9:54.0,Defensive rebound by C. Aldrich,,20,31
112,2,9:38.0,A. Stoudemire misses 2-pt layup from 1 ft,,20,31
113,2,9:37.0,,Defensive rebound by L. James,20,31
114,2,9:18.0,,L. James misses 2-pt jump shot from 9 ft,20,31
115,2,9:16.0,Defensive rebound by T. Wear,,20,31
116,2,9:13.0,Shooting foul by K. Irving (drawn by T. Wear),,20,31
117,2,9:13.0,T. Wear makes free throw 1 of 2,,21,31
118,2,9:13.0,Q. Acy enters the game for A. Stoudemire,,21,31
119,2,9:13.0,T. Wear makes free throw 2 of 2,,22,31
120,2,8:52.0,,Shooting foul by Q. Acy (drawn by A. Varejão),22,31
121,2,8:52.0,Official timeout,,22,31
122,2,8:52.0,C. Anthony enters the game for T. Wear,,22,31
123,2,8:52.0,,A. Varejão makes free throw 1 of 2,22,32
124,2,8:52.0,,A. Varejão makes free throw 2 of 2,22,33
125,2,8:36.0,Shooting foul by S. Marion (drawn by C. Anthony),,22,33
126,2,8:36.0,C. Anthony makes free throw 1 of 2,,23,33
127,2,8:36.0,C. Anthony misses free throw 2 of 2,,23,33
128,2,8:34.0,Offensive rebound by C. Aldrich,,23,33
129,2,8:22.0,P. Prigioni makes 3-pt jump shot from 25 ft (assist by Q. Acy),,26,33
130,2,8:04.0,,Turnover by L. James (bad pass),26,33
131,2,8:04.0,J. Smith enters the game for T. Hardaway,,26,33
132,2,7:46.0,C. Aldrich makes 2-pt layup from 1 ft (assist by C. Anthony),,28,33
133,2,7:39.0,,Cleveland full timeout,28,33
134,2,7:39.0,,D. Waiters enters the game for T. Thompson,28,33
135,2,7:39.0,,K. Love enters the game for S. Marion,28,33
136,2,7:39.0,S. Larkin enters the game for P. Prigioni,,28,33
137,2,7:23.0,,K. Love misses 2-pt jump shot from 14 ft,28,33
138,2,7:20.0,Defensive rebound by C. Aldrich,,28,33
139,2,7:07.0,Offensive foul by C. Anthony (drawn by A. Varejão),,28,33
140,2,7:07.0,Turnover by C. Anthony (offensive foul),,28,33
141,2,6:54.0,,Turnover by K. Love (bad pass; steal by C. Aldrich),28,33
142,2,6:49.0,Q. Acy makes 2-pt layup at rim (assist by C. Anthony),,30,33
143,2,6:21.0,,D. Waiters misses 2-pt jump shot from 17 ft,30,33
144,2,6:20.0,Defensive rebound by C. Anthony,,30,33
145,2,6:09.0,Turnover by S. Larkin (bad pass),,30,33
146,2,5:57.0,,K. Irving makes 3-pt jump shot from 26 ft,30,36
147,2,5:42.0,J. Smith misses 2-pt layup from 3 ft (block by A. Varejão),,30,36
148,2,5:40.0,,Defensive rebound by A. Varejão,30,36
149,2,5:32.0,,Turnover by K. Irving (bad pass; steal by J. Smith),30,36
150,2,5:14.0,C. Anthony misses 2-pt jump shot from 5 ft,,30,36
151,2,5:11.0,Offensive rebound by Q. Acy,,30,36
152,2,5:04.0,C. Anthony makes 2-pt jump shot from 18 ft,,32,36
153,2,4:52.0,,Shooting foul by C. Aldrich (drawn by L. James),32,36
154,2,4:52.0,,L. James makes free throw 1 of 2,32,37
155,2,4:52.0,T. Wear enters the game for Q. Acy,,32,37
156,2,4:52.0,,L. James makes free throw 2 of 2,32,38
157,2,4:33.0,Turnover by T. Wear (lost ball; steal by K. Irving),,32,38
158,2,4:30.0,,Turnover by A. Varejão (bad pass),32,38
159,2,4:07.0,J. Smith misses 3-pt jump shot from 31 ft,,32,38
160,2,4:06.0,Offensive rebound by Team,,32,38
161,2,4:06.0,Turnover by Team (shot clock),,32,38
162,2,3:47.0,,K. Irving misses 2-pt jump shot from 11 ft,32,38
163,2,3:45.0,Defensive rebound by C. Aldrich,,32,38
164,2,3:37.0,S. Larkin makes 3-pt jump shot from 25 ft (assist by J. Smith),,35,38
165,2,3:16.0,,L. James misses 3-pt jump shot from 26 ft,35,38
166,2,3:15.0,,Offensive rebound by K. Love,35,38
167,2,3:14.0,,Personal foul by C. Anthony (drawn by K. Love),35,38
168,2,3:14.0,,T. Thompson enters the game for A. Varejão,35,38
169,2,3:14.0,Q. Acy enters the game for T. Wear,,35,38
170,2,3:14.0,A. Stoudemire enters the game for C. Aldrich,,35,38
171,2,3:14.0,T. Wear enters the game for C. Anthony,,35,38
172,2,3:06.0,,Turnover by K. Irving (step out of bounds),35,38
173,2,2:47.0,J. Smith makes 3-pt jump shot from 25 ft (assist by T. Wear),,38,38
174,2,2:24.0,,K. Love makes 2-pt hook shot from 9 ft,38,40
175,2,2:08.0,S. Larkin makes 2-pt jump shot from 17 ft (assist by J. Smith),,40,40
176,2,1:55.0,,L. James misses 2-pt layup at rim,40,40
177,2,1:52.0,Defensive rebound by Q. Acy,,40,40
178,2,1:36.0,A. Stoudemire misses 2-pt layup from 1 ft,,40,40
179,2,1:35.0,,Defensive rebound by K. Love,40,40
180,2,1:29.0,,Personal foul by Q. Acy (drawn by K. Love),40,40
181,2,1:29.0,New York full timeout,,40,40
182,2,1:29.0,J. Smith enters the game for Q. Acy,,40,40
183,2,1:16.0,,L. James misses 2-pt jump shot from 13 ft,40,40
184,2,1:13.0,,Offensive rebound by T. Thompson,40,40
185,2,1:11.0,,T. Thompson misses 2-pt dunk at rim,40,40
186,2,1:09.0,Defensive rebound by A. Stoudemire,,40,40
187,2,0:55.0,A. Stoudemire makes 2-pt jump shot from 19 ft (assist by J. Smith),,42,40
188,2,0:33.0,,K. Love misses 3-pt jump shot from 25 ft,42,40
189,2,0:32.0,,Offensive rebound by K. Irving,42,40
190,2,0:31.0,,Personal foul by J. Smith (drawn by K. Irving),42,40
191,2,0:31.0,,K. Irving makes free throw 1 of 2,42,41
192,2,0:31.0,,K. Irving makes free throw 2 of 2,42,42
193,2,0:07.0,Turnover by Team (shot clock),,42,42
194,2,0:07.0,P. Prigioni enters the game for S. Larkin,,42,42
195,2,0:00.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),42,44
196,3,11:52.0,Offensive foul by Q. Acy (drawn by A. Varejão),,42,44
197,3,11:52.0,Turnover by Q. Acy (offensive foul),,42,44
198,3,11:39.0,,D. Waiters misses 3-pt jump shot from 23 ft,42,44
199,3,11:38.0,,Offensive rebound by A. Varejão,42,44
200,3,11:20.0,,K. Irving misses 3-pt jump shot from 24 ft,42,44
201,3,11:19.0,Defensive rebound by I. Shumpert,,42,44
202,3,11:05.0,Q. Acy misses 2-pt jump shot from 13 ft,,42,44
203,3,11:04.0,,Defensive rebound by K. Love,42,44
204,3,10:51.0,,A. Varejão misses 2-pt jump shot from 6 ft,42,44
205,3,10:48.0,Defensive rebound by Q. Acy,,42,44
206,3,10:43.0,S. Larkin makes 2-pt jump shot from 14 ft (assist by C. Anthony),,44,44
207,3,10:20.0,,K. Love misses 2-pt hook shot from 5 ft,44,44
208,3,10:20.0,,Offensive rebound by Team,44,44
209,3,10:20.0,T. Wear enters the game for Q. Acy,,44,44
210,3,10:06.0,,Shooting foul by T. Wear (drawn by K. Love),44,44
211,3,10:06.0,,K. Love makes free throw 1 of 2,44,45
212,3,10:06.0,,K. Love makes free throw 2 of 2,44,46
213,3,9:45.0,Personal foul by D. Waiters (drawn by I. Shumpert),,44,46
214,3,9:40.0,I. Shumpert makes 2-pt jump shot from 17 ft (assist by T. Wear),,46,46
215,3,9:20.0,,Turnover by K. Love (back court),46,46
216,3,8:56.0,T. Wear misses 2-pt jump shot from 13 ft,,46,46
217,3,8:55.0,,Defensive rebound by K. Love,46,46
218,3,8:38.0,,Turnover by A. Varejão (lost ball; steal by S. Larkin),46,46
219,3,8:32.0,J. Smith makes 2-pt jump shot from 14 ft (assist by S. Larkin),,48,46
220,3,8:17.0,,D. Waiters misses 2-pt jump shot from 20 ft,48,46
221,3,8:16.0,Defensive rebound by T. Wear,,48,46
222,3,8:09.0,Shooting foul by D. Waiters (drawn by I. Shumpert),,48,46
223,3,8:09.0,I. Shumpert makes free throw 1 of 3,,49,46
224,3,8:09.0,I. Shumpert makes free throw 2 of 3,,50,46
225,3,8:09.0,,T. Thompson enters the game for A. Varejão,50,46
226,3,8:09.0,,M. Dellavedova enters the game for D. Waiters,50,46
227,3,8:09.0,A. Stoudemire enters the game for T. Wear,,50,46
228,3,8:09.0,I. Shumpert makes free throw 3 of 3,,51,46
229,3,7:58.0,,Shooting foul by A. Stoudemire (drawn by K. Irving),51,46
230,3,7:58.0,,K. Irving makes free throw 1 of 2,51,47
231,3,7:58.0,,K. Irving makes free throw 2 of 2,51,48
232,3,7:46.0,J. Smith makes 2-pt jump shot from 18 ft (assist by S. Larkin),,53,48
233,3,7:22.0,,K. Love misses 2-pt jump shot from 12 ft,53,48
234,3,7:19.0,Defensive rebound by S. Larkin,,53,48
235,3,7:18.0,Offensive foul by J. Smith (drawn by K. Irving),,53,48
236,3,7:18.0,Turnover by J. Smith (offensive foul),,53,48
237,3,6:54.0,,L. James makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),53,51
238,3,6:36.0,P. Prigioni enters the game for S. Larkin,,53,51
239,3,6:25.0,A. Stoudemire misses 2-pt jump shot from 16 ft,,53,51
240,3,6:23.0,,Defensive rebound by K. Irving,53,51
241,3,6:15.0,,K. Irving makes 2-pt jump shot from 16 ft,53,53
242,3,5:55.0,Personal foul by M. Dellavedova (drawn by J. Smith),,53,53
243,3,5:55.0,,Cleveland full timeout,53,53
244,3,5:42.0,J. Smith misses 2-pt jump shot from 20 ft,,53,53
245,3,5:41.0,,Defensive rebound by K. Irving,53,53
246,3,5:31.0,,K. Irving makes 2-pt layup at rim,53,55
247,3,5:10.0,C. Anthony makes 3-pt jump shot from 22 ft (assist by A. Stoudemire),,56,55
248,3,5:03.0,,K. Irving misses 3-pt jump shot from 25 ft,56,55
249,3,5:02.0,Defensive rebound by I. Shumpert,,56,55
250,3,4:42.0,Personal foul by T. Thompson (drawn by A. Stoudemire),,56,55
251,3,4:25.0,P. Prigioni makes 3-pt jump shot from 31 ft (assist by C. Anthony),,59,55
252,3,4:10.0,,Turnover by K. Irving (traveling),59,55
253,3,3:55.0,C. Anthony makes 2-pt jump shot from 19 ft (assist by I. Shumpert),,61,55
254,3,3:50.0,,L. James makes 2-pt layup from 1 ft (assist by K. Love),61,57
255,3,3:30.0,A. Stoudemire makes 2-pt dunk at rim (assist by C. Anthony),,63,57
256,3,3:10.0,,D. Waiters enters the game for K. Irving,63,57
257,3,3:10.0,J. Smith enters the game for I. Shumpert,,63,57
258,3,3:00.0,,D. Waiters makes 3-pt jump shot from 26 ft,63,60
259,3,2:39.0,J. Smith makes 2-pt jump shot from 19 ft (assist by J. Smith),,65,60
260,3,2:26.0,,T. Thompson misses 2-pt jump shot from 6 ft,65,60
261,3,2:25.0,Defensive rebound by A. Stoudemire,,65,60
262,3,2:12.0,C. Anthony makes 2-pt dunk at rim (assist by A. Stoudemire),,67,60
263,3,2:12.0,,Cleveland full timeout,67,60
264,3,2:12.0,New York full timeout,,67,60
265,3,1:55.0,,Personal foul by J. Smith (drawn by L. James),67,60
266,3,1:42.0,,T. Thompson misses 2-pt jump shot from 10 ft,67,60
267,3,1:40.0,,Offensive rebound by K. Love,67,60
268,3,1:24.0,,Shooting foul by J. Smith (drawn by L. James),67,60
269,3,1:24.0,,L. James makes free throw 1 of 2,67,61
270,3,1:24.0,T. Wear enters the game for J. Smith,,67,61
271,3,1:24.0,,M. Miller enters the game for K. Love,67,61
272,3,1:24.0,,L. James makes free throw 2 of 2,67,62
273,3,1:13.0,Turnover by J. Smith (lost ball; steal by D. Waiters),,67,62
274,3,1:10.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,67,62
275,3,1:10.0,,Offensive rebound by D. Waiters,67,62
276,3,1:10.0,,Offensive foul by D. Waiters (drawn by P. Prigioni),67,62
277,3,1:10.0,,Turnover by D. Waiters (offensive foul),67,62
278,3,0:47.0,P. Prigioni misses 2-pt jump shot from 19 ft,,67,62
279,3,0:45.0,,Defensive rebound by L. James,67,62
280,3,0:39.0,,L. James misses 2-pt jump shot from 11 ft,67,62
281,3,0:38.0,Defensive rebound by P. Prigioni,,67,62
282,3,0:22.0,Turnover by C. Anthony (offensive foul),,67,62
283,3,0:22.0,Offensive foul by C. Anthony (drawn by D. Waiters),,67,62
284,3,0:22.0,I. Shumpert enters the game for C. Anthony,,67,62
285,3,0:00.0,,T. Thompson makes 2-pt layup at rim (assist by M. Dellavedova),67,64
286,4,11:44.0,,D. Waiters makes 2-pt layup from 1 ft,67,66
287,4,11:19.0,J. Smith makes 2-pt layup from 1 ft,,69,66
288,4,10:47.0,,T. Thompson misses 2-pt jump shot from 12 ft,69,66
289,4,10:46.0,,Offensive rebound by K. Irving,69,66
290,4,10:45.0,,Shooting foul by A. Stoudemire (drawn by K. Irving),69,66
291,4,10:45.0,,K. Irving makes 2-pt jump shot from 18 ft,69,68
292,4,10:45.0,,A. Varejão enters the game for T. Thompson,69,68
293,4,10:45.0,C. Aldrich enters the game for A. Stoudemire,,69,68
294,4,10:45.0,,K. Irving misses free throw 1 of 1,69,68
295,4,10:44.0,Defensive rebound by Team,,69,68
296,4,10:44.0,,Loose ball foul by K. Irving (drawn by I. Shumpert),69,68
297,4,10:29.0,S. Larkin misses 2-pt jump shot from 9 ft (block by K. Irving),,69,68
298,4,10:29.0,Offensive rebound by Team,,69,68
299,4,10:29.0,,L. James enters the game for M. Miller,69,68
300,4,10:21.0,J. Smith misses 2-pt jump shot from 18 ft,,69,68
301,4,10:18.0,,Defensive rebound by L. James,69,68
302,4,10:08.0,,A. Varejão makes 2-pt layup from 1 ft (assist by L. James),69,70
303,4,9:53.0,I. Shumpert misses 2-pt jump shot from 18 ft,,69,70
304,4,9:52.0,Offensive rebound by C. Aldrich,,69,70
305,4,9:47.0,I. Shumpert makes 2-pt layup at rim (assist by C. Aldrich),,71,70
306,4,9:29.0,,Turnover by L. James (bad pass),71,70
307,4,9:05.0,C. Aldrich misses 2-pt jump shot from 7 ft,,71,70
308,4,9:04.0,Offensive rebound by Q. Acy,,71,70
309,4,9:01.0,J. Smith misses 3-pt jump shot from 25 ft,,71,70
310,4,8:59.0,Offensive rebound by Q. Acy,,71,70
311,4,8:59.0,Q. Acy misses 2-pt tip-in at rim,,71,70
312,4,8:56.0,Offensive rebound by Q. Acy,,71,70
313,4,8:56.0,Q. Acy makes 2-pt dunk at rim,,73,70
314,4,8:46.0,,Shooting foul by C. Aldrich (drawn by K. Irving),73,70
315,4,8:46.0,Official timeout,,73,70
316,4,8:46.0,P. Prigioni enters the game for S. Larkin,,73,70
317,4,8:46.0,,K. Irving misses free throw 1 of 2,73,70
318,4,8:46.0,,Offensive rebound by Team,73,70
319,4,8:46.0,,K. Irving makes free throw 2 of 2,73,71
320,4,8:22.0,Q. Acy makes 2-pt jump shot from 19 ft (assist by P. Prigioni),,75,71
321,4,8:00.0,,Turnover by L. James (bad pass; steal by P. Prigioni),75,71
322,4,7:47.0,Offensive foul by Q. Acy (drawn by L. James),,75,71
323,4,7:47.0,Turnover by Q. Acy (offensive foul),,75,71
324,4,7:47.0,,K. Love enters the game for S. Marion,75,71
325,4,7:28.0,,L. James misses 3-pt jump shot from 26 ft,75,71
326,4,7:27.0,Defensive rebound by C. Aldrich,,75,71
327,4,7:04.0,J. Smith makes 2-pt jump shot from 16 ft,,77,71
328,4,6:50.0,,D. Waiters misses 3-pt jump shot from 22 ft,77,71
329,4,6:49.0,,Offensive rebound by K. Love,77,71
330,4,6:36.0,J. Smith enters the game for Q. Acy,,77,71
331,4,6:34.0,C. Anthony enters the game for I. Shumpert,,77,71
332,4,6:28.0,,Turnover by L. James (bad pass; steal by J. Smith),77,71
333,4,6:19.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Smith),,80,71
334,4,6:06.0,,K. Irving misses 3-pt jump shot from 25 ft,80,71
335,4,6:05.0,Defensive rebound by C. Anthony,,80,71
336,4,5:48.0,Offensive foul by C. Aldrich (drawn by A. Varejão),,80,71
337,4,5:48.0,Turnover by C. Aldrich (offensive foul),,80,71
338,4,5:48.0,,Cleveland full timeout,80,71
339,4,5:35.0,,Personal foul by C. Aldrich (drawn by K. Love),80,71
340,4,5:35.0,Q. Acy enters the game for J. Smith,,80,71
341,4,5:35.0,,Personal foul by Q. Acy (drawn by K. Love),80,71
342,4,5:35.0,J. Smith enters the game for Q. Acy,,80,71
343,4,5:22.0,,Shooting foul by C. Anthony (drawn by L. James),80,71
344,4,5:22.0,,L. James makes free throw 1 of 2,80,72
345,4,5:22.0,,M. Dellavedova enters the game for A. Varejão,80,72
346,4,5:22.0,I. Shumpert enters the game for C. Aldrich,,80,72
347,4,5:22.0,,L. James makes free throw 2 of 2,80,73
348,4,5:04.0,Shooting foul by L. James (drawn by C. Anthony),,80,73
349,4,5:04.0,C. Anthony makes free throw 1 of 3,,81,73
350,4,5:04.0,C. Anthony makes free throw 2 of 3,,82,73
351,4,5:04.0,S. Larkin enters the game for P. Prigioni,,82,73
352,4,5:04.0,C. Anthony misses free throw 3 of 3,,82,73
353,4,5:04.0,,Defensive rebound by K. Love,82,73
354,4,4:50.0,,K. Irving makes 2-pt jump shot from 14 ft,82,75
355,4,4:35.0,Turnover by S. Larkin (lost ball; steal by K. Irving),,82,75
356,4,4:34.0,,L. James makes 2-pt layup at rim (assist by K. Irving),82,77
357,4,4:34.0,New York full timeout,,82,77
358,4,4:34.0,A. Stoudemire enters the game for J. Smith,,82,77
359,4,4:17.0,J. Smith makes 2-pt jump shot from 17 ft (assist by C. Anthony),,84,77
360,4,4:02.0,,Offensive foul by L. James (drawn by I. Shumpert),84,77
361,4,4:02.0,,Turnover by L. James (offensive foul),84,77
362,4,3:36.0,C. Anthony misses 2-pt jump shot from 11 ft,,84,77
363,4,3:34.0,,Defensive rebound by K. Irving,84,77
364,4,3:26.0,,Turnover by K. Irving (traveling),84,77
365,4,3:07.0,Shooting foul by L. James (drawn by C. Anthony),,84,77
366,4,3:07.0,C. Anthony makes free throw 1 of 2,,85,77
367,4,3:07.0,J. Smith enters the game for A. Stoudemire,,85,77
368,4,3:07.0,C. Anthony makes free throw 2 of 2,,86,77
369,4,2:57.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by K. Irving),86,80
370,4,2:51.0,Personal foul by M. Dellavedova (drawn by I. Shumpert),,86,80
371,4,2:31.0,I. Shumpert makes 2-pt jump shot from 18 ft (assist by S. Larkin),,88,80
372,4,2:20.0,,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),88,83
373,4,2:18.0,New York full timeout,,88,83
374,4,2:18.0,P. Prigioni enters the game for S. Larkin,,88,83
375,4,1:54.0,Turnover by Team (shot clock),,88,83
376,4,1:43.0,,K. Irving makes 2-pt layup at rim,88,85
377,4,1:18.0,J. Smith misses 2-pt jump shot from 15 ft,,88,85
378,4,1:18.0,,Defensive rebound by Team,88,85
379,4,1:03.0,,K. Love misses 3-pt jump shot from 25 ft,88,85
380,4,1:02.0,Defensive rebound by J. Smith,,88,85
381,4,0:48.0,J. Smith makes 2-pt jump shot from 6 ft (assist by P. Prigioni),,90,85
382,4,0:48.0,,Cleveland full timeout,90,85
383,4,0:45.0,,L. James makes 2-pt layup from 1 ft (assist by D. Waiters),90,87
384,4,0:26.0,C. Anthony makes 2-pt jump shot from 16 ft,,92,87
385,4,0:26.0,,Cleveland full timeout,92,87
386,4,0:10.0,,K. Irving misses 3-pt jump shot from 25 ft,92,87
387,4,0:09.0,Defensive rebound by J. Smith,,92,87
388,4,0:09.0,Personal foul by M. Dellavedova (drawn by J. Smith),,92,87
389,4,0:09.0,J. Smith makes free throw 1 of 2,,93,87
