,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
54,1,4:37.0,Turnover by L. Aldridge (lost ball; steal by T. Allen),,16,18
55,1,4:25.0,,N. Calathes misses 2-pt layup from 2 ft (block by L. Aldridge),16,18
56,1,4:24.0,,Offensive rebound by Team,16,18
57,1,4:24.0,,K. Koufos enters the game for Z. Randolph,16,18
58,1,4:20.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by M. Gasol),16,21
59,1,4:03.0,D. Lillard misses 2-pt layup from 1 ft,,16,21
60,1,4:02.0,Offensive rebound by J. Freeland,,16,21
61,1,3:57.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by J. Freeland),,19,21
62,1,3:35.0,,N. Calathes makes 3-pt jump shot from 25 ft (assist by M. Gasol),19,24
63,1,3:12.0,N. Batum misses 3-pt jump shot from 24 ft,,19,24
64,1,3:12.0,,Defensive rebound by M. Conley,19,24
65,1,3:00.0,,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),19,26
66,1,2:41.0,Turnover by D. Lillard (bad pass; steal by N. Calathes),,19,26
67,1,2:39.0,,Turnover by N. Calathes (dbl dribble),19,26
68,1,2:39.0,,Memphis full timeout,19,26
69,1,2:39.0,,V. Carter enters the game for T. Allen,19,26
70,1,2:39.0,,B. Udrih enters the game for M. Conley,19,26
71,1,2:39.0,S. Blake enters the game for N. Batum,,19,26
72,1,2:39.0,A. Afflalo enters the game for D. Lillard,,19,26
73,1,2:21.0,L. Aldridge makes 2-pt jump shot from 8 ft,,21,26
74,1,1:58.0,,K. Koufos makes 2-pt layup from 2 ft (assist by B. Udrih),21,28
75,1,1:46.0,A. Afflalo makes 2-pt jump shot from 18 ft (assist by S. Blake),,23,28
76,1,1:33.0,,B. Udrih makes 2-pt jump shot from 19 ft,23,30
77,1,1:20.0,Personal foul by K. Koufos (drawn by S. Blake),,23,30
78,1,1:11.0,Turnover by L. Aldridge (lost ball),,23,30
79,1,1:04.0,,Shooting foul by A. Afflalo (drawn by M. Gasol),23,30
80,1,1:04.0,,M. Gasol makes free throw 1 of 2,23,31
81,1,1:04.0,,M. Gasol makes free throw 2 of 2,23,32
82,1,0:46.0,C. McCollum makes 2-pt jump shot from 8 ft,,25,32
83,1,0:36.0,,B. Udrih misses 2-pt jump shot from 16 ft,25,32
84,1,0:34.0,Defensive rebound by J. Freeland,,25,32
85,1,0:17.0,L. Aldridge makes 2-pt layup from 3 ft,,27,32
86,1,0:03.0,,Shooting foul by J. Freeland (drawn by M. Gasol),27,32
87,1,0:03.0,,M. Gasol makes 2-pt jump shot from 4 ft (assist by V. Carter),27,34
88,1,0:03.0,,T. Allen enters the game for K. Koufos,27,34
89,1,0:03.0,,M. Gasol makes free throw 1 of 1,27,35
90,1,0:00.0,S. Blake misses 3-pt jump shot from 35 ft,,27,35
91,1,0:00.0,Offensive rebound by Team,,27,35
92,2,11:42.0,D. Wright misses 2-pt jump shot from 21 ft,,27,35
93,2,11:42.0,,Defensive rebound by J. Green,27,35
94,2,11:23.0,,Personal foul by S. Blake (drawn by J. Green),27,35
95,2,11:19.0,,Turnover by K. Koufos (lost ball; steal by R. Lopez),27,35
96,2,11:02.0,A. Afflalo makes 2-pt jump shot from 14 ft (assist by S. Blake),,29,35
97,2,10:51.0,,K. Koufos misses 2-pt hook shot from 8 ft,29,35
98,2,10:49.0,Defensive rebound by S. Blake,,29,35
99,2,10:41.0,S. Blake misses 3-pt jump shot from 24 ft,,29,35
100,2,10:41.0,,Defensive rebound by J. Green,29,35
101,2,10:32.0,,J. Green misses 2-pt dunk at rim (block by R. Lopez),29,35
102,2,10:29.0,,Offensive rebound by V. Carter,29,35
103,2,10:27.0,,V. Carter misses 3-pt jump shot from 24 ft,29,35
104,2,10:25.0,Defensive rebound by D. Wright,,29,35
105,2,10:22.0,D. Wright misses 2-pt layup from 2 ft,,29,35
106,2,10:19.0,,Defensive rebound by K. Koufos,29,35
107,2,10:10.0,,N. Calathes misses 2-pt jump shot from 14 ft,29,35
108,2,10:09.0,Defensive rebound by S. Blake,,29,35
109,2,9:53.0,R. Lopez makes 2-pt layup from 1 ft (assist by A. Afflalo),,31,35
110,2,9:36.0,,V. Carter misses 2-pt jump shot from 18 ft,31,35
111,2,9:34.0,Defensive rebound by C. McCollum,,31,35
112,2,9:17.0,A. Afflalo makes 2-pt layup from 1 ft,,33,35
113,2,8:58.0,,K. Koufos misses 2-pt hook shot from 5 ft,33,35
114,2,8:57.0,Defensive rebound by D. Wright,,33,35
115,2,8:46.0,C. McCollum misses 3-pt jump shot from 22 ft,,33,35
116,2,8:45.0,,Defensive rebound by K. Koufos,33,35
117,2,8:38.0,,B. Udrih misses 2-pt layup from 1 ft,33,35
118,2,8:36.0,Defensive rebound by R. Lopez,,33,35
119,2,8:24.0,Personal foul by B. Udrih (drawn by S. Blake),,33,35
120,2,8:24.0,Portland full timeout,,33,35
121,2,8:14.0,S. Blake makes 2-pt jump shot from 15 ft,,35,35
122,2,7:48.0,,K. Koufos misses 2-pt jump shot from 14 ft,35,35
123,2,7:47.0,Defensive rebound by D. Wright,,35,35
124,2,7:35.0,R. Lopez misses 2-pt hook shot from 5 ft,,35,35
125,2,7:33.0,,Defensive rebound by K. Koufos,35,35
126,2,7:21.0,,V. Carter misses 2-pt jump shot from 16 ft,35,35
127,2,7:20.0,,Offensive rebound by B. Udrih,35,35
128,2,7:17.0,,Shooting foul by C. McCollum (drawn by B. Udrih),35,35
129,2,7:17.0,,B. Udrih misses free throw 1 of 2,35,35
130,2,7:17.0,,Offensive rebound by Team,35,35
131,2,7:17.0,,Z. Randolph enters the game for K. Koufos,35,35
132,2,7:17.0,,T. Allen enters the game for N. Calathes,35,35
133,2,7:17.0,,B. Udrih misses free throw 2 of 2,35,35
134,2,7:16.0,Defensive rebound by C. McCollum,,35,35
135,2,6:57.0,A. Afflalo misses 3-pt jump shot from 24 ft,,35,35
136,2,6:57.0,Offensive rebound by D. Wright,,35,35
137,2,6:54.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Wright),,38,35
138,2,6:38.0,,J. Green misses 2-pt jump shot from 8 ft,38,35
139,2,6:37.0,Defensive rebound by C. McCollum,,38,35
140,2,6:28.0,D. Wright misses 3-pt jump shot from 24 ft,,38,35
141,2,6:25.0,,Defensive rebound by V. Carter,38,35
142,2,6:22.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by B. Udrih),38,37
143,2,6:04.0,C. McCollum makes 2-pt jump shot from 8 ft,,40,37
144,2,5:58.0,,Memphis full timeout,40,37
145,2,5:58.0,D. Lillard enters the game for A. Afflalo,,40,37
146,2,5:58.0,N. Batum enters the game for S. Blake,,40,37
147,2,5:58.0,L. Aldridge enters the game for D. Wright,,40,37
148,2,5:58.0,,M. Gasol enters the game for V. Carter,40,37
149,2,5:58.0,,M. Conley enters the game for B. Udrih,40,37
150,2,5:52.0,,J. Green misses 2-pt dunk at rim,40,37
151,2,5:49.0,Defensive rebound by N. Batum,,40,37
152,2,5:31.0,C. McCollum misses 3-pt jump shot from 24 ft,,40,37
153,2,5:30.0,,Defensive rebound by J. Green,40,37
154,2,5:17.0,,Z. Randolph misses 2-pt layup from 2 ft,40,37
155,2,5:17.0,Defensive rebound by C. McCollum,,40,37
156,2,5:08.0,L. Aldridge misses 2-pt jump shot from 15 ft,,40,37
157,2,5:08.0,Offensive rebound by Team,,40,37
158,2,5:08.0,,Loose ball foul by M. Gasol (drawn by R. Lopez),40,37
159,2,4:54.0,Turnover by C. McCollum (bad pass; steal by T. Allen),,40,37
160,2,4:49.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Conley),40,39
161,2,4:33.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. Lillard),,42,39
162,2,4:12.0,,J. Green makes 3-pt jump shot from 22 ft,42,42
163,2,3:54.0,N. Batum misses 2-pt jump shot from 17 ft,,42,42
164,2,3:51.0,,Defensive rebound by T. Allen,42,42
165,2,3:46.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by T. Allen),42,44
166,2,3:45.0,Portland full timeout,,42,44
167,2,3:30.0,C. McCollum misses 2-pt jump shot from 22 ft,,42,44
168,2,3:28.0,,Defensive rebound by M. Gasol,42,44
169,2,3:20.0,,Personal foul by C. McCollum (drawn by J. Green),42,44
170,2,3:13.0,,Z. Randolph makes 2-pt layup at rim (assist by M. Conley),42,46
171,2,2:55.0,R. Lopez misses 2-pt jump shot from 3 ft (block by M. Gasol),,42,46
172,2,2:54.0,,Defensive rebound by T. Allen,42,46
173,2,2:49.0,,Turnover by T. Allen (lost ball; steal by N. Batum),42,46
174,2,2:42.0,Turnover by D. Lillard (bad pass),,42,46
175,2,2:42.0,A. Afflalo enters the game for C. McCollum,,42,46
176,2,2:25.0,,Shooting foul by A. Afflalo (drawn by T. Allen),42,46
177,2,2:25.0,,T. Allen makes free throw 1 of 2,42,47
178,2,2:25.0,,T. Allen misses free throw 2 of 2,42,47
179,2,2:24.0,Defensive rebound by L. Aldridge,,42,47
180,2,2:08.0,N. Batum misses 2-pt jump shot from 7 ft,,42,47
181,2,2:07.0,,Defensive rebound by T. Allen,42,47
182,2,2:02.0,,M. Gasol misses 2-pt layup from 1 ft,42,47
183,2,1:58.0,,Offensive rebound by Z. Randolph,42,47
184,2,1:57.0,,Z. Randolph misses 2-pt tip-in from 2 ft,42,47
185,2,1:55.0,Defensive rebound by R. Lopez,,42,47
186,2,1:47.0,L. Aldridge misses 2-pt jump shot from 3 ft,,42,47
187,2,1:46.0,Offensive rebound by Team,,42,47
188,2,1:46.0,,Loose ball foul by Z. Randolph (drawn by R. Lopez),42,47
189,2,1:34.0,L. Aldridge misses 2-pt jump shot from 10 ft,,42,47
190,2,1:34.0,,Defensive rebound by M. Gasol,42,47
191,2,1:22.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by Z. Randolph),42,50
192,2,0:59.0,Turnover by R. Lopez (bad pass; steal by M. Conley),,42,50
193,2,0:55.0,,M. Conley makes 2-pt layup from 1 ft,42,52
194,2,0:55.0,,Shooting foul by D. Lillard (drawn by M. Conley),42,52
195,2,0:55.0,,M. Conley makes free throw 1 of 1,42,53
196,2,0:42.0,D. Lillard misses 3-pt jump shot from 25 ft,,42,53
197,2,0:41.0,,Defensive rebound by J. Green,42,53
198,2,0:28.0,,Z. Randolph misses 2-pt jump shot from 5 ft,42,53
199,2,0:28.0,Defensive rebound by Team,,42,53
200,2,0:08.0,D. Lillard makes 2-pt layup at rim,,44,53
201,2,0:00.0,,Z. Randolph misses 2-pt jump shot from 13 ft,44,53
202,2,0:00.0,,Offensive rebound by Team,44,53
203,3,11:40.0,D. Wright misses 2-pt jump shot from 19 ft,,44,53
204,3,11:38.0,,Defensive rebound by J. Green,44,53
205,3,11:24.0,,Z. Randolph misses 2-pt jump shot from 16 ft,44,53
206,3,11:23.0,Defensive rebound by D. Wright,,44,53
207,3,11:15.0,D. Lillard misses 2-pt jump shot from 10 ft,,44,53
208,3,11:13.0,Offensive rebound by R. Lopez,,44,53
209,3,11:13.0,R. Lopez makes 2-pt tip-in at rim,,46,53
210,3,11:00.0,,M. Gasol misses 2-pt jump shot from 19 ft,46,53
211,3,10:59.0,Defensive rebound by R. Lopez,,46,53
212,3,10:48.0,Turnover by M. Leonard (step out of bounds),,46,53
213,3,10:26.0,,J. Green makes 3-pt jump shot from 23 ft,46,56
214,3,10:09.0,A. Afflalo misses 2-pt jump shot from 22 ft,,46,56
215,3,10:07.0,,Defensive rebound by M. Gasol,46,56
216,3,9:57.0,,T. Allen misses 2-pt layup from 2 ft,46,56
217,3,9:56.0,Defensive rebound by M. Leonard,,46,56
218,3,9:48.0,Shooting foul by Z. Randolph (drawn by D. Lillard),,46,56
219,3,9:48.0,D. Lillard makes free throw 1 of 2,,47,56
220,3,9:48.0,D. Lillard makes free throw 2 of 2,,48,56
221,3,9:36.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by Z. Randolph),48,59
222,3,9:07.0,D. Lillard misses 3-pt jump shot from 24 ft,,48,59
223,3,9:07.0,,Defensive rebound by Team,48,59
224,3,8:55.0,,M. Gasol misses 2-pt jump shot from 16 ft,48,59
225,3,8:54.0,Defensive rebound by D. Wright,,48,59
226,3,8:38.0,M. Leonard misses 3-pt jump shot from 22 ft,,48,59
227,3,8:37.0,,Defensive rebound by M. Gasol,48,59
228,3,8:25.0,,Z. Randolph misses 2-pt jump shot from 5 ft,48,59
229,3,8:23.0,,Offensive rebound by Z. Randolph,48,59
230,3,8:23.0,,Z. Randolph misses 2-pt hook shot from 3 ft,48,59
231,3,8:21.0,,Offensive rebound by M. Gasol,48,59
232,3,8:21.0,,M. Gasol misses 2-pt tip-in from 1 ft,48,59
233,3,8:18.0,,Offensive rebound by M. Gasol,48,59
234,3,8:18.0,,M. Gasol makes 2-pt layup from 1 ft,48,61
235,3,7:57.0,R. Lopez makes 2-pt layup from 2 ft (assist by D. Wright),,50,61
236,3,7:33.0,,J. Green makes 3-pt jump shot from 22 ft (assist by M. Conley),50,64
237,3,7:31.0,Portland full timeout,,50,64
238,3,7:18.0,D. Wright misses 2-pt jump shot from 21 ft,,50,64
239,3,7:16.0,,Defensive rebound by T. Allen,50,64
240,3,6:52.0,,M. Gasol misses 2-pt jump shot from 5 ft,50,64
241,3,6:49.0,,Offensive rebound by T. Allen,50,64
242,3,6:47.0,,Z. Randolph misses 2-pt layup from 2 ft,50,64
243,3,6:45.0,Defensive rebound by A. Afflalo,,50,64
244,3,6:34.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by R. Lopez),,53,64
245,3,6:10.0,,Offensive foul by M. Gasol (drawn by R. Lopez),53,64
246,3,6:10.0,,Turnover by M. Gasol (offensive foul),53,64
247,3,6:10.0,A. Gee enters the game for R. Lopez,,53,64
248,3,6:10.0,J. Freeland enters the game for D. Wright,,53,64
249,3,5:55.0,Offensive foul by M. Leonard (drawn by T. Allen),,53,64
250,3,5:55.0,Turnover by M. Leonard (offensive foul),,53,64
251,3,5:43.0,,M. Conley misses 3-pt jump shot from 24 ft,53,64
252,3,5:43.0,,Offensive rebound by Team,53,64
253,3,5:27.0,,M. Gasol misses 2-pt layup from 1 ft,53,64
254,3,5:26.0,,Offensive rebound by M. Gasol,53,64
255,3,5:26.0,,M. Gasol misses 2-pt tip-in from 1 ft,53,64
256,3,5:24.0,Defensive rebound by A. Afflalo,,53,64
257,3,5:20.0,Personal foul by M. Gasol (drawn by M. Leonard),,53,64
258,3,5:20.0,C. McCollum enters the game for A. Afflalo,,53,64
259,3,5:20.0,,K. Koufos enters the game for M. Gasol,53,64
260,3,5:12.0,Offensive foul by M. Leonard (drawn by M. Conley),,53,64
261,3,5:12.0,Turnover by M. Leonard (offensive foul),,53,64
262,3,5:02.0,,J. Green makes 3-pt jump shot from 24 ft (assist by M. Conley),53,67
263,3,4:46.0,D. Lillard misses 2-pt jump shot from 12 ft,,53,67
264,3,4:45.0,,Defensive rebound by K. Koufos,53,67
265,3,4:45.0,Loose ball foul by J. Freeland (drawn by K. Koufos),,53,67
266,3,4:45.0,Technical foul by J. Freeland,,53,67
267,3,4:45.0,,M. Conley makes technical free throw,53,68
268,3,4:30.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Conley),53,71
269,3,4:11.0,Turnover by C. McCollum (bad pass; steal by T. Allen),,53,71
270,3,4:05.0,,Memphis full timeout,53,71
271,3,4:05.0,,J. Leuer enters the game for Z. Randolph,53,71
272,3,3:52.0,,J. Leuer misses 2-pt jump shot from 21 ft,53,71
273,3,3:51.0,Defensive rebound by J. Freeland,,53,71
274,3,3:43.0,Shooting foul by K. Koufos (drawn by D. Lillard),,53,71
275,3,3:43.0,D. Lillard makes free throw 1 of 2,,54,71
276,3,3:43.0,D. Lillard makes free throw 2 of 2,,55,71
277,3,3:24.0,,J. Green misses 2-pt jump shot from 15 ft,55,71
278,3,3:22.0,Defensive rebound by A. Gee,,55,71
279,3,3:14.0,D. Lillard makes 2-pt jump shot from 19 ft,,57,71
280,3,2:54.0,,Turnover by M. Conley (lost ball; steal by J. Freeland),57,71
281,3,2:40.0,J. Freeland misses 2-pt jump shot from 18 ft,,57,71
282,3,2:39.0,,Defensive rebound by J. Green,57,71
283,3,2:19.0,,M. Conley makes 2-pt layup from 2 ft,57,73
284,3,1:59.0,Turnover by D. Lillard (bad pass; steal by T. Allen),,57,73
285,3,1:53.0,,T. Allen misses 2-pt layup at rim,57,73
286,3,1:52.0,,Offensive rebound by K. Koufos,57,73
287,3,1:51.0,,K. Koufos makes 2-pt layup from 1 ft,57,75
288,3,1:32.0,C. McCollum misses 2-pt jump shot from 20 ft,,57,75
289,3,1:32.0,,Defensive rebound by M. Conley,57,75
290,3,1:13.0,,M. Conley misses 2-pt jump shot from 13 ft,57,75
291,3,1:11.0,Defensive rebound by M. Leonard,,57,75
292,3,1:00.0,D. Lillard misses 2-pt jump shot from 6 ft,,57,75
293,3,0:59.0,,Defensive rebound by T. Allen,57,75
294,3,0:53.0,,Memphis full timeout,57,75
295,3,0:53.0,D. Wright enters the game for M. Leonard,,57,75
296,3,0:53.0,,V. Carter enters the game for J. Green,57,75
297,3,0:53.0,,B. Udrih enters the game for T. Allen,57,75
298,3,0:53.0,,N. Calathes enters the game for M. Conley,57,75
299,3,0:41.0,,J. Leuer misses 2-pt jump shot from 18 ft,57,75
300,3,0:40.0,Defensive rebound by C. McCollum,,57,75
301,3,0:33.0,Shooting foul by B. Udrih (drawn by D. Lillard),,57,75
302,3,0:33.0,D. Lillard makes free throw 1 of 3,,58,75
303,3,0:33.0,D. Lillard makes free throw 2 of 3,,59,75
304,3,0:33.0,D. Lillard makes free throw 3 of 3,,60,75
305,3,0:12.0,,V. Carter makes 2-pt layup at rim,60,77
306,3,0:01.0,D. Lillard makes 2-pt jump shot from 13 ft,,62,77
307,3,0:00.0,,Turnover by K. Koufos (bad pass; steal by D. Wright),62,77
308,4,11:38.0,,V. Carter misses 2-pt jump shot from 17 ft,62,77
309,4,11:37.0,Defensive rebound by A. Afflalo,,62,77
310,4,11:24.0,Personal foul by V. Carter (drawn by D. Wright),,62,77
311,4,11:14.0,D. Lillard misses 2-pt layup from 2 ft,,62,77
312,4,11:12.0,,Defensive rebound by J. Leuer,62,77
313,4,11:02.0,,B. Udrih misses 2-pt jump shot from 10 ft,62,77
314,4,11:00.0,Defensive rebound by J. Freeland,,62,77
315,4,10:54.0,C. McCollum makes 2-pt layup at rim,,64,77
316,4,10:54.0,Shooting foul by B. Udrih (drawn by C. McCollum),,64,77
317,4,10:54.0,C. McCollum makes free throw 1 of 1,,65,77
318,4,10:32.0,,V. Carter misses 3-pt jump shot from 25 ft,65,77
319,4,10:32.0,Defensive rebound by J. Freeland,,65,77
320,4,10:26.0,D. Wright makes 2-pt layup from 3 ft,,67,77
321,4,10:26.0,,Memphis full timeout,67,77
322,4,10:26.0,,J. Green enters the game for J. Leuer,67,77
323,4,10:12.0,,J. Green misses 2-pt layup from 2 ft,67,77
324,4,10:10.0,Defensive rebound by C. McCollum,,67,77
325,4,10:03.0,C. McCollum misses 3-pt jump shot from 24 ft,,67,77
326,4,10:03.0,,Defensive rebound by N. Calathes,67,77
327,4,9:53.0,,V. Carter misses 3-pt jump shot from 24 ft,67,77
328,4,9:53.0,Defensive rebound by J. Freeland,,67,77
329,4,9:43.0,Turnover by D. Wright (lost ball; steal by K. Koufos),,67,77
330,4,9:40.0,,Shooting foul by C. McCollum (drawn by B. Udrih),67,77
331,4,9:40.0,,B. Udrih makes free throw 1 of 2,67,78
332,4,9:40.0,,B. Udrih makes free throw 2 of 2,67,79
333,4,9:25.0,Turnover by C. McCollum (lost ball; steal by B. Udrih),,67,79
334,4,9:15.0,,Turnover by B. Udrih (bad pass; steal by C. McCollum),67,79
335,4,9:05.0,Shooting foul by N. Calathes (drawn by D. Lillard),,67,79
336,4,9:05.0,D. Lillard makes free throw 1 of 2,,68,79
337,4,9:05.0,D. Lillard makes free throw 2 of 2,,69,79
338,4,8:55.0,,J. Green misses 2-pt jump shot from 14 ft,69,79
339,4,8:55.0,Defensive rebound by D. Lillard,,69,79
340,4,8:49.0,D. Wright makes 3-pt jump shot from 22 ft (assist by D. Lillard),,72,79
341,4,8:27.0,,J. Green makes 2-pt hook shot from 8 ft,72,81
342,4,8:06.0,D. Lillard makes 2-pt layup from 1 ft,,74,81
343,4,7:52.0,,Personal foul by D. Lillard (drawn by J. Green),74,81
344,4,7:52.0,,M. Conley enters the game for K. Koufos,74,81
345,4,7:52.0,,Z. Randolph enters the game for V. Carter,74,81
346,4,7:52.0,,M. Gasol enters the game for B. Udrih,74,81
347,4,7:52.0,R. Lopez enters the game for C. McCollum,,74,81
348,4,7:47.0,,Personal foul by A. Afflalo (drawn by M. Gasol),74,81
349,4,7:36.0,,Z. Randolph makes 2-pt jump shot from 19 ft (assist by M. Conley),74,83
350,4,7:35.0,Portland full timeout,,74,83
351,4,7:35.0,,T. Allen enters the game for N. Calathes,74,83
352,4,7:21.0,D. Lillard misses 2-pt jump shot from 8 ft,,74,83
353,4,7:20.0,,Defensive rebound by J. Green,74,83
354,4,6:57.0,,Z. Randolph makes 2-pt jump shot from 19 ft (assist by M. Gasol),74,85
355,4,6:41.0,D. Wright misses 2-pt layup from 3 ft,,74,85
356,4,6:40.0,Offensive rebound by R. Lopez,,74,85
357,4,6:40.0,R. Lopez misses 2-pt tip-in from 2 ft,,74,85
358,4,6:38.0,,Defensive rebound by Z. Randolph,74,85
359,4,6:22.0,,M. Conley misses 3-pt jump shot from 25 ft,74,85
360,4,6:21.0,Defensive rebound by Team,,74,85
361,4,6:05.0,J. Freeland misses 2-pt jump shot from 20 ft,,74,85
362,4,6:05.0,,Defensive rebound by T. Allen,74,85
363,4,5:52.0,,Z. Randolph makes 2-pt jump shot from 14 ft,74,87
364,4,5:26.0,D. Lillard makes 3-pt jump shot from 25 ft,,77,87
365,4,5:03.0,,Z. Randolph misses 2-pt layup from 2 ft,77,87
366,4,5:02.0,Defensive rebound by J. Freeland,,77,87
367,4,4:49.0,D. Wright makes 3-pt jump shot from 26 ft (assist by D. Lillard),,80,87
368,4,4:22.0,,M. Gasol misses 2-pt jump shot from 7 ft (block by D. Wright),80,87
369,4,4:21.0,Defensive rebound by D. Lillard,,80,87
370,4,4:18.0,Turnover by D. Wright (lost ball),,80,87
371,4,4:18.0,M. Leonard enters the game for J. Freeland,,80,87
372,4,4:04.0,,M. Gasol makes 2-pt layup from 1 ft (assist by Z. Randolph),80,89
373,4,4:04.0,,Shooting foul by D. Wright (drawn by M. Gasol),80,89
374,4,4:04.0,,M. Gasol makes free throw 1 of 1,80,90
375,4,3:46.0,D. Lillard makes 2-pt layup from 3 ft,,82,90
376,4,3:27.0,,J. Green misses 3-pt jump shot from 23 ft,82,90
377,4,3:26.0,Defensive rebound by R. Lopez,,82,90
378,4,3:17.0,Personal foul by T. Allen (drawn by D. Lillard),,82,90
379,4,3:06.0,Turnover by D. Lillard (lost ball; steal by T. Allen),,82,90
380,4,2:49.0,,Z. Randolph makes 3-pt jump shot from 25 ft (assist by M. Gasol),82,93
381,4,2:47.0,Portland full timeout,,82,93
382,4,2:47.0,Portland full timeout,,82,93
383,4,2:25.0,D. Lillard misses 3-pt jump shot from 24 ft,,82,93
384,4,2:25.0,,Defensive rebound by J. Green,82,93
385,4,2:10.0,,Turnover by M. Gasol (lost ball; steal by D. Wright),82,93
386,4,2:05.0,D. Wright makes 2-pt layup from 1 ft,,84,93
387,4,1:41.0,,J. Green makes 2-pt layup from 2 ft,84,95
388,4,1:26.0,A. Afflalo misses 2-pt jump shot from 22 ft,,84,95
