,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
45,1,4:59.0,M. Williams enters the game for C. Zeller,,12,16
46,1,4:51.0,Turnover by G. Henderson (bad pass; steal by M. Smart),,12,16
47,1,4:34.0,,I. Thomas makes 2-pt layup from 1 ft,12,18
48,1,4:13.0,G. Henderson misses 2-pt jump shot from 14 ft,,12,18
49,1,4:11.0,Offensive rebound by M. Kidd-Gilchrist,,12,18
50,1,4:10.0,M. Kidd-Gilchrist makes 2-pt layup at rim,,14,18
51,1,3:52.0,,M. Smart misses 2-pt jump shot from 17 ft,14,18
52,1,3:51.0,Defensive rebound by A. Jefferson,,14,18
53,1,3:37.0,M. Williams misses 2-pt jump shot from 9 ft,,14,18
54,1,3:36.0,,Defensive rebound by T. Zeller,14,18
55,1,3:26.0,,E. Turner misses 2-pt jump shot from 18 ft,14,18
56,1,3:25.0,Defensive rebound by M. Kidd-Gilchrist,,14,18
57,1,3:14.0,B. Roberts enters the game for G. Henderson,,14,18
58,1,3:14.0,J. Maxiell enters the game for A. Jefferson,,14,18
59,1,3:10.0,M. Williams misses 2-pt jump shot from 18 ft,,14,18
60,1,3:09.0,,Defensive rebound by T. Zeller,14,18
61,1,3:04.0,,M. Smart misses 3-pt jump shot from 25 ft,14,18
62,1,3:03.0,Defensive rebound by M. Kidd-Gilchrist,,14,18
63,1,2:49.0,M. Kidd-Gilchrist misses 2-pt jump shot from 4 ft (block by T. Zeller),,14,18
64,1,2:48.0,,Defensive rebound by E. Turner,14,18
65,1,2:42.0,,J. Crowder misses 2-pt jump shot from 5 ft,14,18
66,1,2:41.0,,Offensive rebound by T. Zeller,14,18
67,1,2:40.0,,T. Zeller makes 2-pt layup at rim,14,20
68,1,2:40.0,,Shooting foul by B. Roberts (drawn by T. Zeller),14,20
69,1,2:40.0,,Boston full timeout,14,20
70,1,2:40.0,,T. Zeller makes free throw 1 of 1,14,21
71,1,2:22.0,M. Williams makes 2-pt jump shot from 17 ft,,16,21
72,1,2:07.0,,I. Thomas misses 2-pt layup from 3 ft,16,21
73,1,2:06.0,Defensive rebound by J. Maxiell,,16,21
74,1,1:54.0,Shooting foul by M. Smart (drawn by M. Williams),,16,21
75,1,1:54.0,M. Williams makes free throw 1 of 2,,17,21
76,1,1:54.0,L. Stephenson enters the game for M. Kidd-Gilchrist,,17,21
77,1,1:54.0,,J. Jerebko enters the game for T. Zeller,17,21
78,1,1:54.0,,J. Young enters the game for E. Turner,17,21
79,1,1:54.0,M. Williams makes free throw 2 of 2,,18,21
80,1,1:36.0,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by M. Smart),18,24
81,1,1:20.0,M. Williams misses 3-pt jump shot from 22 ft,,18,24
82,1,1:19.0,,Defensive rebound by J. Jerebko,18,24
83,1,1:11.0,,I. Thomas misses 2-pt layup from 1 ft (block by M. Williams),18,24
84,1,1:09.0,,Offensive rebound by J. Jerebko,18,24
85,1,1:07.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Jerebko),18,27
86,1,0:46.0,B. Roberts misses 3-pt jump shot from 23 ft,,18,27
87,1,0:45.0,,Defensive rebound by J. Crowder,18,27
88,1,0:36.0,,J. Crowder misses 2-pt jump shot from 21 ft,18,27
89,1,0:35.0,Defensive rebound by J. Maxiell,,18,27
90,1,0:27.0,,A. Bradley enters the game for M. Smart,18,27
91,1,0:16.0,M. Williams misses 2-pt jump shot from 22 ft,,18,27
92,1,0:14.0,Offensive rebound by J. Maxiell,,18,27
93,1,0:13.0,M. Williams misses 3-pt jump shot from 25 ft,,18,27
94,1,0:12.0,,Defensive rebound by Team,18,27
95,1,0:04.0,,A. Bradley misses 2-pt jump shot from 3 ft (block by M. Williams),18,27
96,1,0:02.0,Defensive rebound by M. Williams,,18,27
97,1,0:00.0,M. Williams makes 3-pt jump shot from 26 ft,,21,27
98,2,11:47.0,J. Maxiell misses 2-pt jump shot from 8 ft,,21,27
99,2,11:45.0,,Defensive rebound by J. Crowder,21,27
100,2,11:34.0,,I. Thomas misses 2-pt jump shot from 17 ft,21,27
101,2,11:32.0,Defensive rebound by L. Stephenson,,21,27
102,2,11:25.0,L. Stephenson misses 2-pt jump shot from 14 ft,,21,27
103,2,11:23.0,,Defensive rebound by A. Bradley,21,27
104,2,11:12.0,,I. Thomas misses 2-pt layup from 2 ft,21,27
105,2,11:11.0,,Offensive rebound by J. Jerebko,21,27
106,2,11:11.0,,J. Jerebko makes 2-pt tip-in at rim,21,29
107,2,11:05.0,Turnover by L. Stephenson (lost ball),,21,29
108,2,10:55.0,,J. Jerebko misses 2-pt jump shot from 4 ft,21,29
109,2,10:54.0,Defensive rebound by J. Maxiell,,21,29
110,2,10:35.0,B. Roberts makes 3-pt jump shot from 24 ft (assist by M. Williams),,24,29
111,2,10:14.0,,I. Thomas makes 2-pt layup from 2 ft,24,31
112,2,9:59.0,M. Kidd-Gilchrist makes 2-pt jump shot from 17 ft (assist by L. Stephenson),,26,31
113,2,9:42.0,,Turnover by I. Thomas (lost ball; steal by B. Roberts),26,31
114,2,9:31.0,M. Kidd-Gilchrist makes 2-pt jump shot from 15 ft (assist by L. Stephenson),,28,31
115,2,9:15.0,,A. Bradley misses 2-pt jump shot from 19 ft,28,31
116,2,9:14.0,Defensive rebound by M. Williams,,28,31
117,2,9:04.0,Personal foul by J. Crowder (drawn by J. Maxiell),,28,31
118,2,9:04.0,,B. Bass enters the game for J. Crowder,28,31
119,2,8:57.0,Personal block foul by A. Bradley (drawn by L. Stephenson),,28,31
120,2,8:57.0,Official timeout,,28,31
121,2,8:48.0,Turnover by J. Maxiell (lost ball; steal by J. Young),,28,31
122,2,8:33.0,,J. Jerebko misses 3-pt jump shot from 26 ft,28,31
123,2,8:32.0,Defensive rebound by J. Maxiell,,28,31
124,2,8:25.0,B. Roberts misses 3-pt jump shot from 25 ft,,28,31
125,2,8:23.0,,Defensive rebound by B. Bass,28,31
126,2,8:19.0,,A. Bradley misses 2-pt jump shot from 18 ft,28,31
127,2,8:18.0,Defensive rebound by M. Kidd-Gilchrist,,28,31
128,2,8:13.0,M. Williams makes 2-pt jump shot from 8 ft (assist by M. Kidd-Gilchrist),,30,31
129,2,7:55.0,,B. Bass makes 2-pt jump shot from 17 ft (assist by I. Thomas),30,33
130,2,7:39.0,L. Stephenson misses 2-pt hook shot from 6 ft,,30,33
131,2,7:38.0,,Defensive rebound by B. Bass,30,33
132,2,7:33.0,,Personal block foul by B. Roberts (drawn by I. Thomas),30,33
133,2,7:33.0,G. Henderson enters the game for M. Kidd-Gilchrist,,30,33
134,2,7:33.0,C. Zeller enters the game for M. Williams,,30,33
135,2,7:23.0,,I. Thomas makes 2-pt jump shot from 11 ft (assist by B. Bass),30,35
136,2,7:03.0,G. Henderson makes 2-pt jump shot from 10 ft,,32,35
137,2,6:55.0,,Personal foul by J. Maxiell (drawn by B. Bass),32,35
138,2,6:55.0,A. Jefferson enters the game for J. Maxiell,,32,35
139,2,6:55.0,M. Williams enters the game for B. Roberts,,32,35
140,2,6:47.0,,A. Bradley makes 2-pt jump shot from 16 ft (assist by I. Thomas),32,37
141,2,6:28.0,Turnover by C. Zeller (bad pass; steal by A. Bradley),,32,37
142,2,6:24.0,,J. Young makes 2-pt dunk at rim (assist by A. Bradley),32,39
143,2,6:10.0,M. Williams makes 2-pt jump shot from 19 ft,,34,39
144,2,5:56.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by I. Thomas),34,42
145,2,5:49.0,Charlotte full timeout,,34,42
146,2,5:43.0,A. Jefferson misses 2-pt layup from 2 ft (block by J. Jerebko),,34,42
147,2,5:42.0,,Defensive rebound by B. Bass,34,42
148,2,5:37.0,,I. Thomas misses 3-pt jump shot from 25 ft,34,42
149,2,5:36.0,Defensive rebound by G. Henderson,,34,42
150,2,5:31.0,Turnover by G. Henderson (bad pass; steal by J. Young),,34,42
151,2,5:29.0,,B. Bass misses 2-pt layup from 1 ft (block by G. Henderson),34,42
152,2,5:28.0,,Offensive rebound by B. Bass,34,42
153,2,5:27.0,,Shooting foul by G. Henderson (drawn by B. Bass),34,42
154,2,5:27.0,,B. Bass makes free throw 1 of 2,34,43
155,2,5:27.0,,B. Bass makes free throw 2 of 2,34,44
156,2,5:14.0,M. Williams misses 3-pt jump shot from 25 ft,,34,44
157,2,5:13.0,Offensive rebound by Team,,34,44
158,2,5:13.0,,Loose ball foul by J. Jerebko (drawn by C. Zeller),34,44
159,2,5:13.0,,M. Smart enters the game for I. Thomas,34,44
160,2,5:08.0,L. Stephenson makes 2-pt jump shot from 14 ft,,36,44
161,2,4:55.0,,J. Young misses 3-pt jump shot from 24 ft,36,44
162,2,4:54.0,Defensive rebound by G. Henderson,,36,44
163,2,4:42.0,A. Jefferson misses 2-pt jump shot from 8 ft,,36,44
164,2,4:41.0,,Defensive rebound by J. Jerebko,36,44
165,2,4:33.0,,Turnover by B. Bass (bad pass; steal by G. Henderson),36,44
166,2,4:29.0,Turnover by G. Henderson (lost ball; steal by J. Young),,36,44
167,2,4:18.0,,J. Young misses 3-pt jump shot from 24 ft,36,44
168,2,4:17.0,Defensive rebound by A. Jefferson,,36,44
169,2,4:04.0,A. Jefferson makes 2-pt layup from 2 ft (assist by L. Stephenson),,38,44
170,2,3:57.0,,Boston full timeout,38,44
171,2,3:57.0,,E. Turner enters the game for J. Jerebko,38,44
172,2,3:57.0,,T. Zeller enters the game for J. Young,38,44
173,2,3:47.0,,Turnover by A. Bradley (lost ball; steal by C. Zeller),38,44
174,2,3:25.0,A. Jefferson makes 2-pt hook shot from 4 ft (assist by M. Williams),,40,44
175,2,3:16.0,,Personal foul by L. Stephenson (drawn by E. Turner),40,44
176,2,3:10.0,,E. Turner misses 2-pt jump shot from 13 ft,40,44
177,2,3:09.0,Defensive rebound by M. Williams,,40,44
178,2,3:05.0,Shooting foul by B. Bass (drawn by M. Williams),,40,44
179,2,3:05.0,M. Williams makes free throw 1 of 2,,41,44
180,2,3:05.0,,I. Thomas enters the game for A. Bradley,41,44
181,2,3:05.0,,J. Crowder enters the game for B. Bass,41,44
182,2,3:05.0,M. Williams makes free throw 2 of 2,,42,44
183,2,2:43.0,,Turnover by E. Turner (bad pass; steal by M. Williams),42,44
184,2,2:39.0,M. Williams misses 2-pt layup from 1 ft,,42,44
185,2,2:38.0,,Defensive rebound by Team,42,44
186,2,2:29.0,,I. Thomas misses 2-pt layup from 2 ft (block by C. Zeller),42,44
187,2,2:27.0,Defensive rebound by C. Zeller,,42,44
188,2,2:15.0,A. Jefferson makes 2-pt layup from 2 ft,,44,44
189,2,1:55.0,,J. Crowder misses 3-pt jump shot from 23 ft,44,44
190,2,1:53.0,Defensive rebound by A. Jefferson,,44,44
191,2,1:39.0,A. Jefferson misses 2-pt jump shot from 13 ft,,44,44
192,2,1:38.0,,Defensive rebound by M. Smart,44,44
193,2,1:32.0,,M. Smart misses 3-pt jump shot from 24 ft,44,44
194,2,1:31.0,Defensive rebound by C. Zeller,,44,44
195,2,1:19.0,G. Henderson makes 3-pt jump shot from 25 ft (assist by C. Zeller),,47,44
196,2,1:09.0,,Personal foul by M. Williams (drawn by I. Thomas),47,44
197,2,1:09.0,,I. Thomas misses free throw 1 of 2,47,44
198,2,1:09.0,,Offensive rebound by Team,47,44
199,2,1:09.0,,I. Thomas makes free throw 2 of 2,47,45
200,2,0:52.0,Turnover by M. Williams (lost ball; steal by I. Thomas),,47,45
201,2,0:48.0,,Turnover by I. Thomas (lost ball; steal by C. Zeller),47,45
202,2,0:41.0,C. Zeller misses 2-pt dunk at rim,,47,45
203,2,0:40.0,Offensive rebound by L. Stephenson,,47,45
204,2,0:32.0,C. Zeller makes 2-pt layup from 1 ft (assist by L. Stephenson),,49,45
205,2,0:10.0,,Turnover by I. Thomas (bad pass; steal by L. Stephenson),49,45
206,2,0:01.0,M. Williams misses 3-pt jump shot from 25 ft,,49,45
207,2,0:00.0,Offensive rebound by Team,,49,45
208,3,11:48.0,A. Jefferson misses 2-pt jump shot from 16 ft,,49,45
209,3,11:47.0,Offensive rebound by M. Kidd-Gilchrist,,49,45
210,3,11:43.0,M. Williams makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),,52,45
211,3,11:31.0,,A. Bradley misses 2-pt jump shot from 18 ft,52,45
212,3,11:30.0,,Offensive rebound by Team,52,45
213,3,11:30.0,Loose ball foul by M. Williams (drawn by T. Zeller),,52,45
214,3,11:24.0,,Personal foul by M. Williams (drawn by M. Smart),52,45
215,3,11:15.0,,A. Bradley misses 2-pt jump shot from 18 ft,52,45
216,3,11:14.0,Defensive rebound by M. Kidd-Gilchrist,,52,45
217,3,11:05.0,G. Henderson makes 2-pt jump shot from 14 ft (assist by M. Williams),,54,45
218,3,10:51.0,,A. Bradley misses 2-pt jump shot from 15 ft,54,45
219,3,10:50.0,Defensive rebound by M. Kidd-Gilchrist,,54,45
220,3,10:34.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by M. Williams),,57,45
221,3,10:33.0,,Boston full timeout,57,45
222,3,10:19.0,,T. Zeller misses 2-pt hook shot from 5 ft,57,45
223,3,10:17.0,Defensive rebound by A. Jefferson,,57,45
224,3,9:59.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,57,45
225,3,9:59.0,,Defensive rebound by Team,57,45
226,3,9:59.0,Loose ball foul by A. Jefferson (drawn by T. Zeller),,57,45
227,3,9:45.0,,M. Smart misses 3-pt jump shot from 25 ft,57,45
228,3,9:43.0,,Offensive rebound by T. Zeller,57,45
229,3,9:42.0,,T. Zeller misses 2-pt jump shot from 3 ft (block by M. Kidd-Gilchrist),57,45
230,3,9:40.0,Defensive rebound by M. Kidd-Gilchrist,,57,45
231,3,9:37.0,C. Zeller misses 2-pt jump shot from 4 ft (block by B. Bass),,57,45
232,3,9:35.0,Offensive rebound by C. Zeller,,57,45
233,3,9:31.0,Turnover by C. Zeller (traveling),,57,45
234,3,9:12.0,,E. Turner misses 2-pt layup from 1 ft,57,45
235,3,9:11.0,Defensive rebound by C. Zeller,,57,45
236,3,9:05.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,59,45
237,3,8:40.0,,A. Bradley makes 2-pt jump shot from 21 ft,59,47
238,3,8:20.0,G. Henderson misses 2-pt jump shot from 20 ft,,59,47
239,3,8:19.0,,Defensive rebound by E. Turner,59,47
240,3,8:13.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by E. Turner),59,50
241,3,7:53.0,C. Zeller misses 2-pt layup from 2 ft,,59,50
242,3,7:52.0,,Defensive rebound by B. Bass,59,50
243,3,7:45.0,,A. Bradley misses 2-pt jump shot from 13 ft,59,50
244,3,7:43.0,,Offensive rebound by T. Zeller,59,50
245,3,7:36.0,,M. Smart misses 3-pt jump shot from 23 ft,59,50
246,3,7:34.0,Defensive rebound by M. Kidd-Gilchrist,,59,50
247,3,7:20.0,M. Williams misses 2-pt layup from 2 ft,,59,50
248,3,7:19.0,,Defensive rebound by M. Smart,59,50
249,3,7:08.0,,B. Bass misses 2-pt layup from 1 ft (block by A. Jefferson),59,50
250,3,7:07.0,,Offensive rebound by B. Bass,59,50
251,3,7:05.0,,B. Bass misses 2-pt layup from 1 ft,59,50
252,3,7:03.0,Defensive rebound by M. Williams,,59,50
253,3,6:39.0,M. Williams makes 3-pt jump shot from 24 ft (assist by G. Henderson),,62,50
254,3,6:24.0,,E. Turner makes 2-pt layup from 2 ft,62,52
255,3,6:09.0,G. Henderson makes 2-pt jump shot from 11 ft,,64,52
256,3,6:01.0,,T. Zeller misses 2-pt hook shot from 5 ft,64,52
257,3,5:59.0,Defensive rebound by C. Zeller,,64,52
258,3,5:40.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,64,52
259,3,5:39.0,,Defensive rebound by E. Turner,64,52
260,3,5:30.0,,A. Bradley makes 2-pt jump shot from 16 ft (assist by E. Turner),64,54
261,3,5:17.0,M. Williams makes 3-pt jump shot from 24 ft,,67,54
262,3,4:59.0,,B. Bass misses 2-pt layup from 2 ft,67,54
263,3,4:57.0,Defensive rebound by A. Jefferson,,67,54
264,3,4:45.0,Shooting foul by A. Bradley (drawn by M. Williams),,67,54
265,3,4:45.0,M. Williams misses free throw 1 of 3,,67,54
266,3,4:45.0,Offensive rebound by Team,,67,54
267,3,4:45.0,M. Williams makes free throw 2 of 3,,68,54
268,3,4:45.0,,I. Thomas enters the game for M. Smart,68,54
269,3,4:45.0,,J. Crowder enters the game for B. Bass,68,54
270,3,4:45.0,M. Williams enters the game for C. Zeller,,68,54
271,3,4:45.0,M. Williams misses free throw 3 of 3,,68,54
272,3,4:45.0,,Defensive rebound by E. Turner,68,54
273,3,4:29.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by I. Thomas),68,57
274,3,4:10.0,M. Williams makes 3-pt jump shot from 26 ft,,71,57
275,3,3:46.0,,I. Thomas misses 3-pt jump shot from 26 ft,71,57
276,3,3:45.0,Defensive rebound by A. Jefferson,,71,57
277,3,3:27.0,M. Williams makes 2-pt layup from 2 ft (assist by M. Williams),,73,57
278,3,3:10.0,,J. Crowder misses 3-pt jump shot from 24 ft,73,57
279,3,3:09.0,Defensive rebound by A. Jefferson,,73,57
280,3,2:54.0,G. Henderson misses 3-pt jump shot from 23 ft,,73,57
281,3,2:53.0,,Defensive rebound by T. Zeller,73,57
282,3,2:41.0,,T. Zeller makes 2-pt jump shot from 4 ft (assist by E. Turner),73,59
283,3,2:25.0,Turnover by M. Williams (bad pass; steal by T. Zeller),,73,59
284,3,2:24.0,,Personal foul by M. Williams (drawn by T. Zeller),73,59
285,3,2:24.0,Charlotte full timeout,,73,59
286,3,2:24.0,L. Stephenson enters the game for A. Jefferson,,73,59
287,3,2:24.0,B. Roberts enters the game for G. Henderson,,73,59
288,3,2:24.0,J. Maxiell enters the game for M. Williams,,73,59
289,3,2:08.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by E. Turner),73,62
290,3,1:54.0,Personal block foul by I. Thomas (drawn by B. Roberts),,73,62
291,3,1:54.0,,J. Jerebko enters the game for T. Zeller,73,62
292,3,1:42.0,Turnover by L. Stephenson (discontinued dribble),,73,62
293,3,1:33.0,,Shooting foul by B. Roberts (drawn by I. Thomas),73,62
294,3,1:33.0,,I. Thomas makes free throw 1 of 2,73,63
295,3,1:33.0,,I. Thomas makes free throw 2 of 2,73,64
296,3,1:12.0,M. Kidd-Gilchrist misses 2-pt jump shot from 7 ft,,73,64
297,3,1:12.0,,Defensive rebound by J. Jerebko,73,64
298,3,1:03.0,,Turnover by A. Bradley (lost ball; steal by M. Williams),73,64
299,3,0:48.0,Turnover by L. Stephenson (bad pass),,73,64
300,3,0:38.0,,I. Thomas makes 2-pt layup at rim,73,66
301,3,0:19.0,M. Kidd-Gilchrist makes 2-pt jump shot from 19 ft (assist by L. Stephenson),,75,66
302,3,0:02.0,,I. Thomas makes 3-pt jump shot from 25 ft,75,69
303,4,11:53.0,,I. Thomas makes 2-pt layup from 2 ft,75,71
304,4,11:32.0,Turnover by L. Stephenson (bad pass),,75,71
305,4,11:23.0,,I. Thomas misses 3-pt jump shot from 24 ft,75,71
306,4,11:22.0,Defensive rebound by M. Williams,,75,71
307,4,11:16.0,L. Stephenson misses 2-pt jump shot from 8 ft,,75,71
308,4,11:15.0,,Defensive rebound by J. Crowder,75,71
309,4,11:09.0,,Shooting foul by M. Kidd-Gilchrist (drawn by I. Thomas),75,71
310,4,11:09.0,,I. Thomas misses free throw 1 of 2,75,71
311,4,11:09.0,,Offensive rebound by Team,75,71
312,4,11:09.0,G. Henderson enters the game for M. Kidd-Gilchrist,,75,71
313,4,11:09.0,,I. Thomas makes free throw 2 of 2,75,72
314,4,10:52.0,B. Roberts misses 3-pt jump shot from 25 ft,,75,72
315,4,10:51.0,,Defensive rebound by J. Jerebko,75,72
316,4,10:45.0,,J. Crowder misses 3-pt jump shot from 22 ft,75,72
317,4,10:41.0,,Offensive rebound by J. Jerebko,75,72
318,4,10:36.0,,J. Young misses 3-pt jump shot from 25 ft,75,72
319,4,10:33.0,Defensive rebound by M. Williams,,75,72
320,4,10:27.0,B. Roberts makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,78,72
321,4,10:12.0,,J. Jerebko makes 3-pt jump shot from 23 ft (assist by I. Thomas),78,75
322,4,9:51.0,G. Henderson misses 2-pt jump shot from 15 ft,,78,75
323,4,9:49.0,Offensive rebound by L. Stephenson,,78,75
324,4,9:36.0,Personal foul by M. Smart (drawn by G. Henderson),,78,75
325,4,9:36.0,C. Zeller enters the game for J. Maxiell,,78,75
326,4,9:32.0,Personal foul by M. Smart (drawn by G. Henderson),,78,75
327,4,9:21.0,L. Stephenson makes 2-pt layup from 1 ft,,80,75
328,4,9:09.0,,I. Thomas makes 2-pt layup from 1 ft,80,77
329,4,8:58.0,Offensive foul by M. Williams (drawn by M. Smart),,80,77
330,4,8:58.0,Turnover by M. Williams (offensive foul),,80,77
331,4,8:58.0,Official timeout,,80,77
332,4,8:48.0,,I. Thomas makes 3-pt jump shot from 24 ft,80,80
333,4,8:34.0,Shooting block foul by J. Jerebko (drawn by C. Zeller),,80,80
334,4,8:34.0,C. Zeller makes free throw 1 of 2,,81,80
335,4,8:34.0,M. Williams enters the game for B. Roberts,,81,80
336,4,8:34.0,A. Jefferson enters the game for M. Williams,,81,80
337,4,8:34.0,C. Zeller makes free throw 2 of 2,,82,80
338,4,8:24.0,,I. Thomas makes 2-pt layup from 2 ft,82,82
339,4,8:09.0,Offensive foul by G. Henderson (drawn by M. Smart),,82,82
340,4,8:09.0,Turnover by G. Henderson (offensive foul),,82,82
341,4,7:55.0,,J. Crowder misses 3-pt jump shot from 24 ft,82,82
342,4,7:54.0,Defensive rebound by M. Williams,,82,82
343,4,7:46.0,C. Zeller makes 2-pt dunk at rim (assist by A. Jefferson),,84,82
344,4,7:28.0,,Turnover by M. Smart (bad pass; steal by C. Zeller),84,82
345,4,7:21.0,G. Henderson makes 2-pt jump shot from 19 ft (assist by L. Stephenson),,86,82
346,4,6:56.0,,J. Jerebko misses 2-pt jump shot from 11 ft,86,82
347,4,6:55.0,,Offensive rebound by J. Young,86,82
348,4,6:51.0,,I. Thomas misses 3-pt jump shot from 27 ft,86,82
349,4,6:50.0,,Offensive rebound by J. Jerebko,86,82
350,4,6:37.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by M. Smart),86,85
351,4,6:11.0,A. Jefferson misses 2-pt jump shot from 9 ft,,86,85
352,4,6:10.0,Offensive rebound by C. Zeller,,86,85
353,4,6:10.0,C. Zeller makes 2-pt tip-in at rim,,88,85
354,4,5:54.0,,J. Crowder makes 2-pt layup from 2 ft (assist by J. Jerebko),88,87
355,4,5:38.0,M. Williams misses 2-pt jump shot from 17 ft,,88,87
356,4,5:37.0,,Defensive rebound by J. Crowder,88,87
357,4,5:32.0,,I. Thomas misses 2-pt layup from 2 ft,88,87
358,4,5:31.0,,Offensive rebound by J. Jerebko,88,87
359,4,5:30.0,,J. Jerebko makes 2-pt layup from 1 ft,88,89
360,4,5:28.0,Charlotte full timeout,,88,89
361,4,5:28.0,,A. Bradley enters the game for J. Young,88,89
362,4,5:28.0,M. Kidd-Gilchrist enters the game for L. Stephenson,,88,89
363,4,5:12.0,Turnover by G. Henderson (traveling),,88,89
364,4,5:02.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),88,92
365,4,4:46.0,Shooting foul by M. Smart (drawn by C. Zeller),,88,92
366,4,4:46.0,C. Zeller makes free throw 1 of 2,,89,92
367,4,4:46.0,,J. Young enters the game for M. Smart,89,92
368,4,4:46.0,C. Zeller misses free throw 2 of 2,,89,92
369,4,4:45.0,,Defensive rebound by I. Thomas,89,92
370,4,4:29.0,,J. Young misses 3-pt jump shot from 26 ft,89,92
371,4,4:28.0,Defensive rebound by G. Henderson,,89,92
372,4,4:07.0,M. Williams misses 3-pt jump shot from 23 ft,,89,92
373,4,4:05.0,Offensive rebound by M. Williams,,89,92
374,4,4:02.0,M. Williams misses 2-pt jump shot from 10 ft,,89,92
375,4,4:00.0,,Defensive rebound by A. Bradley,89,92
