,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:45.0,0,0,CHI,ORL,15,home,ShootingFoul,DrawnBy,,ShootingFoul,,M. Hezonja,L. Markkanen
1,1,11:45.0,1,0,CHI,ORL,0,home,FreeThrow,,,make1,1,L. Markkanen,
2,1,11:45.0,2,0,CHI,ORL,0,home,FreeThrow,,,make1,1,L. Markkanen,
3,1,11:26.0,2,0,CHI,ORL,19,away,BadPass,,,turnover,,N. Vučević,
4,1,11:13.0,4,0,CHI,ORL,13,home,JS,assist,13,make2,2,L. Markkanen,R. Lopez
5,1,10:57.0,4,0,CHI,ORL,16,away,JS,,12,miss2,0,N. Vučević,
6,1,10:54.0,4,0,CHI,ORL,3,home,DefReb,,,DefReb,,L. Markkanen,
7,1,10:42.0,7,0,CHI,ORL,12,home,JS,assist,22,make3,3,D. Valentine,J. Holiday
8,1,10:30.0,7,0,CHI,ORL,12,away,JS,,25,miss3,0,N. Vučević,
9,1,10:24.0,7,0,CHI,ORL,6,home,DefReb,,,DefReb,,K. Dunn,
10,1,10:15.0,9,0,CHI,ORL,9,home,LU,assist,2,make2,2,R. Lopez,K. Dunn
11,1,10:15.0,9,0,CHI,ORL,0,away,Timeout,,,,,,
12,1,9:56.0,9,0,CHI,ORL,19,away,JS,,16,miss2,0,N. Vučević,
13,1,9:53.0,9,0,CHI,ORL,3,home,DefReb,,,DefReb,,D. Valentine,
14,1,9:44.0,12,0,CHI,ORL,9,home,JS,assist,22,make3,3,D. Valentine,K. Dunn
15,1,9:25.0,12,0,CHI,ORL,19,away,LU,,2,miss2,0,M. Hezonja,
16,1,9:23.0,12,0,CHI,ORL,2,home,DefReb,,,DefReb,,D. Valentine,
17,1,9:18.0,12,0,CHI,ORL,5,home,JS,,25,miss3,0,L. Markkanen,
18,1,9:15.0,12,0,CHI,ORL,3,away,DefReb,,,DefReb,,M. Hezonja,
19,1,9:03.0,12,2,CHI,ORL,12,away,LU,assist,2,make2,2,M. Hezonja,N. Vučević
20,1,9:03.0,12,2,CHI,ORL,0,away,ShootingFoul,DrawnBy,,ShootingFoul,,J. Holiday,M. Hezonja
21,1,9:03.0,12,3,CHI,ORL,0,away,FreeThrow,,,make1,1,M. Hezonja,
22,1,8:53.0,12,3,CHI,ORL,10,home,PersonalFoul,DrawnBy,,PersonalFoul,,W. Iwundu,L. Markkanen
23,1,8:37.0,14,3,CHI,ORL,16,home,LU,assist,2,make2,2,R. Lopez,K. Dunn
24,1,8:29.0,14,5,CHI,ORL,8,away,LU,assist,0,make2,2,W. Iwundu,E. Payton
25,1,8:18.0,14,5,CHI,ORL,11,home,JS,,25,miss3,0,J. Holiday,
26,1,8:16.0,14,5,CHI,ORL,2,home,OffReb,,,OffReb,,D. Valentine,
27,1,8:14.0,14,5,CHI,ORL,2,home,JS,,24,miss3,0,L. Markkanen,
28,1,8:11.0,14,5,CHI,ORL,3,away,DefReb,,,DefReb,,E. Payton,
29,1,8:03.0,14,5,CHI,ORL,8,away,JS,,10,miss2,0,N. Vučević,
30,1,7:59.0,14,5,CHI,ORL,4,home,DefReb,,,DefReb,,J. Holiday,
31,1,7:51.0,14,5,CHI,ORL,8,home,JS,,18,miss2,0,K. Dunn,
32,1,7:44.0,14,5,CHI,ORL,7,home,OffReb,,,OffReb,,L. Markkanen,
33,1,7:44.0,14,5,CHI,ORL,0,home,LU,,0,miss2,0,L. Markkanen,
34,1,7:38.0,14,5,CHI,ORL,6,away,DefReb,,,DefReb,,J. Simmons,
35,1,7:38.0,14,5,CHI,ORL,0,away,JS,,23,miss3,0,E. Payton,
36,1,7:35.0,14,5,CHI,ORL,3,home,DefReb,,,DefReb,,L. Markkanen,
37,1,7:21.0,14,5,CHI,ORL,14,home,JS,,23,miss3,0,L. Markkanen,
38,1,7:18.0,14,5,CHI,ORL,3,away,DefReb,,,DefReb,,W. Iwundu,
39,1,7:13.0,14,5,CHI,ORL,5,away,LU,block,5,miss2,0,J. Simmons,K. Dunn
40,1,7:09.0,14,5,CHI,ORL,4,away,OffReb,,,OffReb,,J. Simmons,
41,1,7:07.0,14,5,CHI,ORL,2,away,JS,,23,miss3,0,J. Simmons,
42,1,7:07.0,14,5,CHI,ORL,0,home,DefReb,,,DefReb,,D. Valentine,
43,1,6:59.0,14,5,CHI,ORL,8,home,ShootingFoul,DrawnBy,,ShootingFoul,,N. Vučević,D. Valentine
44,1,6:59.0,15,5,CHI,ORL,0,home,FreeThrow,,,make1,1,D. Valentine,
45,1,6:59.0,15,5,CHI,ORL,0,home,FreeThrow,,,make1,0,D. Valentine,
