,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:45.0,0,0,POR,GSW,15,away,JS,,24,miss3,0,K. Thompson,
1,1,11:42.0,0,0,POR,GSW,3,home,DefReb,,,DefReb,,A. Aminu,
2,1,11:31.0,2,0,POR,GSW,11,home,DK,assist,0,make2,2,A. Aminu,D. Lillard
3,1,11:14.0,2,2,POR,GSW,17,away,JS,assist,21,make2,2,S. Curry,D. Green
4,1,10:58.0,5,2,POR,GSW,16,home,JS,assist,29,make3,3,D. Lillard,A. Aminu
5,1,10:46.0,5,2,POR,GSW,12,away,LU,,3,miss2,0,K. Looney,
6,1,10:42.0,5,2,POR,GSW,4,away,OffReb,,,OffReb,,K. Looney,
7,1,10:42.0,5,2,POR,GSW,0,away,LU,,0,miss2,0,K. Looney,
8,1,10:42.0,5,2,POR,GSW,0,away,OffReb,,,OffReb,,K. Looney,
9,1,10:35.0,5,2,POR,GSW,7,away,JS,,34,miss3,0,S. Curry,
10,1,10:33.0,5,2,POR,GSW,2,home,DefReb,,,DefReb,,C. McCollum,
11,1,10:20.0,5,2,POR,GSW,13,home,HS,,5,miss2,0,J. Nurkić,
12,1,10:19.0,5,2,POR,GSW,1,home,OffReb,,,OffReb,,J. Nurkić,
13,1,10:17.0,5,2,POR,GSW,2,home,LU,,3,miss2,0,J. Nurkić,
14,1,10:15.0,5,2,POR,GSW,2,home,OffReb,,,OffReb,,J. Nurkić,
15,1,10:12.0,5,2,POR,GSW,3,home,JS,,25,miss3,0,A. Aminu,
16,1,10:10.0,5,2,POR,GSW,2,away,DefReb,,,DefReb,,Team,
17,1,9:55.0,5,5,POR,GSW,15,away,JS,assist,25,make3,3,D. Green,S. Curry
18,1,9:42.0,5,5,POR,GSW,13,home,ShootingFoul,DrawnBy,,ShootingFoul,,K. Durant,A. Aminu
19,1,9:42.0,6,5,POR,GSW,0,home,FreeThrow,,,make1,1,A. Aminu,
20,1,9:42.0,7,5,POR,GSW,0,home,FreeThrow,,,make1,1,A. Aminu,
21,1,9:30.0,7,5,POR,GSW,12,away,JS,,15,miss2,0,K. Durant,
22,1,9:29.0,7,5,POR,GSW,1,home,DefReb,,,DefReb,,J. Nurkić,
23,1,9:22.0,10,5,POR,GSW,7,home,JS,assist,25,make3,3,C. McCollum,D. Lillard
24,1,9:10.0,10,8,POR,GSW,12,away,JS,assist,25,make3,3,K. Thompson,D. Green
25,1,8:46.0,10,8,POR,GSW,24,home,JS,,25,miss3,0,D. Lillard,
26,1,8:45.0,10,8,POR,GSW,1,away,DefReb,,,DefReb,,Team,
27,1,8:38.0,10,11,POR,GSW,7,away,JS,,26,make3,3,S. Curry,
28,1,8:19.0,12,11,POR,GSW,19,home,JS,,21,make2,2,D. Lillard,
29,1,8:14.0,12,11,POR,GSW,5,away,JS,,25,miss3,0,S. Curry,
30,1,8:12.0,12,11,POR,GSW,2,home,DefReb,,,DefReb,,Team,
31,1,7:57.0,12,11,POR,GSW,15,home,JS,,19,miss2,0,C. McCollum,
32,1,7:55.0,12,11,POR,GSW,2,home,OffReb,,,OffReb,,A. Aminu,
33,1,7:51.0,15,11,POR,GSW,4,home,JS,assist,25,make3,3,M. Harkless,A. Aminu
34,1,7:34.0,15,13,POR,GSW,17,away,DK,assist,1,make2,2,K. Durant,D. Green
35,1,7:15.0,15,13,POR,GSW,19,home,LU,block,1,miss2,0,C. McCollum,K. Looney
