,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:44.0,0,0,NOP,MIA,16,home,JS,,18,miss2,0,B. Hield,
1,1,11:42.0,0,0,NOP,MIA,2,away,DefReb,,,DefReb,,G. Dragić,
2,1,11:28.0,0,2,NOP,MIA,14,away,JS,assist,8,make2,2,J. Winslow,G. Dragić
3,1,11:21.0,0,2,NOP,MIA,7,home,ShootingFoul,DrawnBy,,ShootingFoul,,J. McRoberts,A. Davis
4,1,11:21.0,1,2,NOP,MIA,0,home,FreeThrow,,,make1,1,A. Davis,
5,1,11:21.0,2,2,NOP,MIA,0,home,FreeThrow,,,make1,1,A. Davis,
6,1,11:09.0,2,2,NOP,MIA,12,away,JS,,12,miss2,0,G. Dragić,
7,1,11:09.0,2,2,NOP,MIA,0,home,DefReb,,,DefReb,,B. Hield,
8,1,10:57.0,4,2,NOP,MIA,12,home,JS,assist,13,make2,2,A. Ajinça,J. Holiday
9,1,10:39.0,4,2,NOP,MIA,18,away,bad pass,steal,,turnover,,J. McRoberts,B. Hield
10,1,10:38.0,4,2,NOP,MIA,1,home,PersonalFoul,DrawnBy,,PersonalFoul,,J. Richardson,B. Hield
11,1,10:29.0,4,2,NOP,MIA,9,home,JS,,21,miss2,0,A. Davis,
12,1,10:28.0,4,2,NOP,MIA,1,away,DefReb,,,DefReb,,H. Whiteside,
13,1,10:10.0,4,2,NOP,MIA,18,away,LU,,0,miss2,0,J. Richardson,
14,1,10:10.0,4,2,NOP,MIA,0,away,OffReb,,,OffReb,,Team,
15,1,10:09.0,4,2,NOP,MIA,1,away,JS,,23,miss3,0,J. Richardson,
16,1,10:07.0,4,2,NOP,MIA,2,home,DefReb,,,DefReb,,A. Davis,
17,1,9:52.0,4,2,NOP,MIA,15,home,JS,,6,miss2,0,J. Holiday,
18,1,9:52.0,4,2,NOP,MIA,0,away,DefReb,,,DefReb,,G. Dragić,
19,1,9:52.0,4,2,NOP,MIA,0,away,PersonalFoul,DrawnBy,,PersonalFoul,,J. Holiday,G. Dragić
20,1,9:35.0,4,2,NOP,MIA,17,away,BadPass,,,turnover,,J. McRoberts,
21,1,9:20.0,6,2,NOP,MIA,15,home,LU,assist,3,make2,2,A. Davis,J. Holiday
22,1,9:10.0,6,4,NOP,MIA,10,away,JS,,4,make2,2,G. Dragić,
23,1,8:59.0,8,4,NOP,MIA,11,home,JS,,4,make2,2,J. Holiday,
24,1,8:44.0,8,7,NOP,MIA,15,away,JS,,26,make3,3,J. McRoberts,
25,1,8:33.0,10,7,NOP,MIA,11,home,JS,,3,make2,2,J. Holiday,
