,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:37.0,0,0,DET,MIL,23,home,DK,block,4,miss2,0,A. Drummond,B. Lopez
1,1,11:31.0,0,0,DET,MIL,6,away,DefReb,,,DefReb,,K. Middleton,
2,1,11:26.0,0,0,DET,MIL,5,away,JS,,25,miss3,0,W. Matthews,
3,1,11:22.0,0,0,DET,MIL,4,home,DefReb,,,DefReb,,B. Griffin,
4,1,11:21.0,0,0,DET,MIL,1,home,LU,,4,miss2,0,B. Brown,
5,1,11:21.0,0,0,DET,MIL,0,away,DefReb,,,DefReb,,B. Lopez,
6,1,11:06.0,0,0,DET,MIL,15,away,PersonalFoul,DrawnBy,,PersonalFoul,,S. Mykhailiuk,W. Matthews
7,1,10:58.0,0,0,DET,MIL,8,away,JS,,16,miss2,0,E. Bledsoe,
8,1,10:55.0,0,0,DET,MIL,3,home,DefReb,,,DefReb,,B. Griffin,
9,1,10:47.0,0,0,DET,MIL,8,home,LU,block,4,miss2,0,S. Mykhailiuk,B. Lopez
10,1,10:42.0,0,0,DET,MIL,5,home,OffReb,,,OffReb,,B. Brown,
11,1,10:40.0,0,0,DET,MIL,2,home,JS,,6,miss2,0,A. Drummond,
12,1,10:38.0,0,0,DET,MIL,2,away,DefReb,,,DefReb,,E. Bledsoe,
13,1,10:33.0,0,0,DET,MIL,5,away,JS,,28,miss3,0,K. Middleton,
14,1,10:31.0,0,0,DET,MIL,2,home,DefReb,,,DefReb,,A. Drummond,
15,1,10:18.0,2,0,DET,MIL,13,home,LU,,3,make2,2,B. Griffin,
16,1,10:04.0,2,0,DET,MIL,14,away,LU,,3,miss2,0,G. Antetokounmpo,
17,1,10:01.0,2,0,DET,MIL,3,away,OffReb,,,OffReb,,G. Antetokounmpo,
18,1,10:01.0,2,2,DET,MIL,0,away,LU,,0,make2,2,G. Antetokounmpo,
19,1,9:53.0,2,2,DET,MIL,8,home,JS,,24,miss3,0,B. Griffin,
