,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:46.0,0,0,PHO,LAC,14,home,BadPass,steal,,turnover,,R. Price,C. Aldrich
1,1,11:36.0,0,0,PHO,LAC,10,away,BadPass,steal,,turnover,,P. Prigioni,D. Booker
2,1,11:26.0,2,0,PHO,LAC,10,home,LU,assist,1,make2,2,J. Leuer,A. Len
3,1,11:04.0,2,2,PHO,LAC,22,away,JS,,18,make2,2,P. Pierce,
4,1,10:53.0,2,2,PHO,LAC,11,home,JS,,19,miss2,0,D. Booker,
5,1,10:52.0,2,2,PHO,LAC,1,home,OffReb,,,OffReb,,J. Leuer,
6,1,10:48.0,4,2,PHO,LAC,4,home,LU,,0,make2,2,J. Leuer,
7,1,10:33.0,4,2,PHO,LAC,15,away,JS,,24,miss3,0,P. Pierce,
8,1,10:32.0,4,2,PHO,LAC,1,home,DefReb,,,DefReb,,A. Len,
9,1,10:25.0,4,2,PHO,LAC,7,home,JS,,23,miss3,0,P. Tucker,
10,1,10:24.0,4,2,PHO,LAC,1,away,DefReb,,,DefReb,,P. Prigioni,
11,1,10:09.0,4,2,PHO,LAC,15,away,3sec,,,turnover,,C. Aldrich,
12,1,9:54.0,4,2,PHO,LAC,15,home,JS,,24,miss3,0,R. Price,
13,1,9:54.0,4,2,PHO,LAC,0,away,DefReb,,,DefReb,,C. Aldrich,
14,1,9:39.0,4,4,PHO,LAC,15,away,HS,assist,3,make2,2,C. Aldrich,P. Prigioni
15,1,9:29.0,4,4,PHO,LAC,10,home,JS,,20,miss2,0,A. Len,
16,1,9:29.0,4,4,PHO,LAC,0,away,DefReb,,,DefReb,,P. Pierce,
17,1,9:19.0,4,4,PHO,LAC,10,away,JS,,20,miss2,0,L. Mbah a Moute,
18,1,9:18.0,4,4,PHO,LAC,1,home,DefReb,,,DefReb,,D. Booker,
19,1,9:13.0,4,4,PHO,LAC,5,away,ChargeFoul,DrawnBy,,ChargeFoul,,D. Booker,A. Rivers
20,1,9:13.0,4,4,PHO,LAC,0,home,OffensiveFoul,,,turnover,,D. Booker,
21,1,9:06.0,4,4,PHO,LAC,7,away,ShootingFoul,DrawnBy,,ShootingFoul,,P. Tucker,C. Aldrich
22,1,9:06.0,4,5,PHO,LAC,0,away,FreeThrow,,,make1,1,C. Aldrich,
23,1,9:06.0,4,6,PHO,LAC,0,away,FreeThrow,,,make1,1,C. Aldrich,
24,1,8:57.0,4,6,PHO,LAC,9,home,BadPass,,,turnover,,P. Tucker,
25,1,8:41.0,4,6,PHO,LAC,16,away,BadPass,steal,,turnover,,P. Pierce,J. Leuer
26,1,8:37.0,6,6,PHO,LAC,4,home,LU,assist,1,make2,2,P. Tucker,R. Price
27,1,8:37.0,6,6,PHO,LAC,0,home,ShootingFoul,DrawnBy,,ShootingFoul,,C. Aldrich,P. Tucker
28,1,8:37.0,7,6,PHO,LAC,0,home,FreeThrow,,,make1,1,P. Tucker,
29,1,8:28.0,7,6,PHO,LAC,9,away,BadPass,steal,,turnover,,P. Prigioni,P. Tucker
30,1,8:22.0,10,6,PHO,LAC,6,home,JS,assist,25,make3,3,D. Booker,J. Leuer
31,1,8:09.0,10,8,PHO,LAC,13,away,DK,assist,0,make2,2,C. Aldrich,L. Mbah a Moute
32,1,7:46.0,10,8,PHO,LAC,23,home,JS,,10,miss2,0,P. Tucker,
33,1,7:44.0,10,8,PHO,LAC,2,away,DefReb,,,DefReb,,P. Pierce,
34,1,7:38.0,10,8,PHO,LAC,6,away,LU,block,3,miss2,0,P. Pierce,J. Leuer
35,1,7:38.0,10,8,PHO,LAC,0,away,OffReb,,,OffReb,,Team,
36,1,7:28.0,10,8,PHO,LAC,10,away,JS,,18,miss2,0,A. Rivers,
37,1,7:28.0,10,8,PHO,LAC,0,home,DefReb,,,DefReb,,P. Tucker,
38,1,7:19.0,10,8,PHO,LAC,9,home,JS,,20,miss2,0,J. Leuer,
39,1,7:18.0,10,8,PHO,LAC,1,home,OffReb,,,OffReb,,P. Tucker,
40,1,7:15.0,12,8,PHO,LAC,3,home,LU,,1,make2,2,P. Tucker,
41,1,7:03.0,12,8,PHO,LAC,12,away,JS,,23,miss3,0,P. Prigioni,
42,1,7:02.0,12,8,PHO,LAC,1,home,DefReb,,,DefReb,,J. Leuer,
43,1,6:52.0,12,8,PHO,LAC,10,home,ShootingFoul,DrawnBy,,ShootingFoul,,C. Aldrich,A. Len
44,1,6:52.0,12,8,PHO,LAC,0,home,FreeThrow,,,make1,0,A. Len,
45,1,6:52.0,12,8,PHO,LAC,0,home,OffReb,,,OffReb,,Team,
46,1,6:52.0,12,8,PHO,LAC,0,away,Sub,,,,,J. Ayres,C. Aldrich
47,1,6:52.0,12,8,PHO,LAC,0,home,FreeThrow,,,make1,0,A. Len,
48,1,6:51.0,12,8,PHO,LAC,1,home,OffReb,,,OffReb,,J. Leuer,
49,1,6:35.0,12,8,PHO,LAC,16,home,JS,,25,miss3,0,R. Price,
50,1,6:35.0,12,8,PHO,LAC,0,away,DefReb,,,DefReb,,P. Prigioni,
51,1,6:16.0,12,8,PHO,LAC,19,away,HS,,8,miss2,0,J. Ayres,
52,1,6:15.0,12,8,PHO,LAC,1,home,DefReb,,,DefReb,,J. Leuer,
53,1,6:08.0,12,8,PHO,LAC,7,home,BadPass,steal,,turnover,,D. Booker,P. Prigioni
54,1,6:04.0,12,8,PHO,LAC,4,away,Sub,,,,,W. Johnson,P. Pierce
55,1,6:04.0,12,8,PHO,LAC,0,away,Sub,,,,,J. Green,L. Mbah a Moute
56,1,5:53.0,12,8,PHO,LAC,11,away,JS,,23,miss3,0,P. Prigioni,
57,1,5:52.0,12,8,PHO,LAC,1,home,DefReb,,,DefReb,,P. Tucker,
58,1,5:43.0,12,8,PHO,LAC,9,home,LostBall,steal,,turnover,,R. Price,P. Prigioni
59,1,5:37.0,12,8,PHO,LAC,6,away,JS,,8,miss2,0,W. Johnson,
60,1,5:35.0,12,8,PHO,LAC,2,home,DefReb,,,DefReb,,J. Leuer,
61,1,5:30.0,12,8,PHO,LAC,5,home,Timeout,,,,,,
62,1,5:30.0,12,8,PHO,LAC,0,away,Sub,,,,,C. Wilcox,P. Prigioni
63,1,5:30.0,12,8,PHO,LAC,0,home,Sub,,,,,A. Goodwin,J. Leuer
64,1,5:30.0,12,8,PHO,LAC,0,home,Sub,,,,,M. Teletović,R. Price
65,1,5:29.0,12,8,PHO,LAC,1,home,PersonalFoul,,,,,W. Johnson,
66,1,5:29.0,13,8,PHO,LAC,0,home,FreeThrow,,,make1,1,A. Len,
67,1,5:29.0,14,8,PHO,LAC,0,home,FreeThrow,,,make1,1,A. Len,
68,1,5:16.0,14,8,PHO,LAC,13,away,JS,,24,miss3,0,A. Rivers,
69,1,5:15.0,14,8,PHO,LAC,1,home,DefReb,,,DefReb,,M. Teletović,
70,1,5:08.0,16,8,PHO,LAC,7,home,LU,assist,1,make2,2,P. Tucker,A. Goodwin
71,1,5:08.0,16,8,PHO,LAC,0,home,ShootingFoul,DrawnBy,,ShootingFoul,,J. Green,P. Tucker
72,1,5:08.0,16,8,PHO,LAC,0,home,FreeThrow,,,make1,0,P. Tucker,
73,1,5:07.0,16,8,PHO,LAC,1,away,DefReb,,,DefReb,,J. Ayres,
74,1,4:53.0,16,8,PHO,LAC,14,away,D3SecTech,,,,,,
75,1,4:53.0,16,9,PHO,LAC,0,away,FreeThrow,,,make1,1,A. Rivers makes technical free throw,
76,1,4:44.0,16,12,PHO,LAC,9,away,JS,assist,24,make3,3,C. Wilcox,A. Rivers
77,1,4:22.0,16,12,PHO,LAC,22,home,JS,,19,miss2,0,A. Goodwin,
78,1,4:22.0,16,12,PHO,LAC,0,home,OffReb,,,OffReb,,Team,
79,1,4:22.0,16,12,PHO,LAC,0,away,LooseBallFoul,,,LooseBallFoul,,A. Rivers,
