,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:34.0,0,0,LAL,MIA,26,away,LU,block,7,miss2,0,K. Nunn,A. Davis
1,1,11:31.0,0,0,LAL,MIA,3,home,DefReb,,,DefReb,,D. Green,
2,1,11:25.0,2,0,LAL,MIA,6,home,JS,assist,5,make2,2,A. Bradley,L. James
3,1,11:07.0,2,2,LAL,MIA,18,away,LU,assist,2,make2,2,K. Nunn,B. Adebayo
4,1,10:55.0,4,2,LAL,MIA,12,home,JS,assist,16,make2,2,A. Davis,L. James
5,1,10:33.0,4,2,LAL,MIA,22,away,bad pass,steal,,turnover,,K. Nunn,A. Davis
6,1,10:28.0,4,2,LAL,MIA,5,home,JS,,23,miss3,0,A. Bradley,
7,1,10:22.0,4,2,LAL,MIA,6,home,OffReb,,,OffReb,,J. McGee,
8,1,10:22.0,6,2,LAL,MIA,0,home,LU,,1,make2,2,J. McGee,
9,1,10:04.0,6,2,LAL,MIA,18,away,OutOfBounds,,,turnover,,M. Leonard,
10,1,9:50.0,8,2,LAL,MIA,14,home,JS,,17,make2,2,A. Bradley,
11,1,9:35.0,8,2,LAL,MIA,15,away,LU,block,4,miss2,0,K. Nunn,J. McGee
12,1,9:35.0,8,2,LAL,MIA,0,away,OffReb,,,OffReb,,Team,
13,1,9:29.0,8,2,LAL,MIA,6,away,JS,block,24,miss3,0,D. Robinson,A. Davis
14,1,9:23.0,8,2,LAL,MIA,6,home,DefReb,,,DefReb,,A. Bradley,
15,1,9:21.0,8,2,LAL,MIA,2,home,LU,,2,miss2,0,L. James,
16,1,9:18.0,8,2,LAL,MIA,3,home,OffReb,,,OffReb,,A. Bradley,
17,1,9:16.0,11,2,LAL,MIA,2,home,JS,assist,24,make3,3,D. Green,A. Bradley
18,1,9:16.0,11,2,LAL,MIA,0,away,Timeout,,,,,,
19,1,9:00.0,11,2,LAL,MIA,16,away,JS,,26,miss3,0,K. Nunn,
20,1,8:56.0,11,2,LAL,MIA,4,home,DefReb,,,DefReb,,A. Bradley,
21,1,8:50.0,11,2,LAL,MIA,6,home,JS,,25,miss3,0,D. Green,
22,1,8:45.0,11,2,LAL,MIA,5,away,DefReb,,,DefReb,,D. Robinson,
23,1,8:36.0,11,2,LAL,MIA,9,away,JS,,25,miss3,0,J. Butler,
24,1,8:32.0,11,2,LAL,MIA,4,home,DefReb,,,DefReb,,J. McGee,
25,1,8:22.0,13,2,LAL,MIA,10,home,LU,,1,make2,2,A. Bradley,
26,1,8:13.0,13,2,LAL,MIA,9,away,PersonalFoul,DrawnBy,,PersonalFoul,,A. Bradley,K. Nunn
27,1,8:02.0,13,4,LAL,MIA,11,away,JS,,13,make2,2,J. Butler,
28,1,7:38.0,13,4,LAL,MIA,24,home,bad pass,steal,,turnover,,A. Bradley,K. Nunn
29,1,7:34.0,13,6,LAL,MIA,4,away,LU,assist,1,make2,2,J. Butler,K. Nunn
30,1,7:22.0,13,6,LAL,MIA,12,home,LU,,4,miss2,0,J. McGee,
31,1,7:22.0,13,6,LAL,MIA,0,home,OffReb,,,OffReb,,J. McGee,
32,1,7:22.0,13,6,LAL,MIA,0,home,LU,block,2,miss2,0,J. McGee,B. Adebayo
33,1,7:22.0,13,6,LAL,MIA,0,home,OffReb,,,OffReb,,Team,
34,1,7:22.0,13,6,LAL,MIA,0,away,Sub,,,,,G. Dragić,D. Robinson
35,1,7:18.0,13,6,LAL,MIA,4,home,JS,,5,miss2,0,D. Green,
36,1,7:15.0,13,6,LAL,MIA,3,away,DefReb,,,DefReb,,B. Adebayo,
37,1,7:04.0,13,6,LAL,MIA,11,away,JS,,20,miss2,0,J. Butler,
38,1,7:01.0,13,6,LAL,MIA,3,home,DefReb,,,DefReb,,A. Bradley,
39,1,6:55.0,15,6,LAL,MIA,6,home,JS,,16,make2,2,A. Davis,
40,1,6:44.0,15,6,LAL,MIA,11,away,ShootingFoul,DrawnBy,,ShootingFoul,,J. McGee,K. Nunn
41,1,6:44.0,15,7,LAL,MIA,0,away,FreeThrow,,,make1,1,K. Nunn,
42,1,6:44.0,15,8,LAL,MIA,0,away,FreeThrow,,,make1,1,K. Nunn,
43,1,6:34.0,15,8,LAL,MIA,10,home,JS,,25,miss3,0,L. James,
