,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:44.0,0,0,HOU,NOP,16,away,JS,,12,miss2,0,A. Davis,
1,1,11:41.0,0,0,HOU,NOP,3,away,OffReb,,,OffReb,,N. Mirotić,
2,1,11:37.0,0,3,HOU,NOP,4,away,JS,assist,23,make3,3,N. Mirotić,J. Holiday
3,1,11:17.0,0,3,HOU,NOP,20,home,LU,,1,miss2,0,J. Harden,
4,1,11:17.0,0,3,HOU,NOP,0,away,DefReb,,,DefReb,,A. Davis,
5,1,11:09.0,0,5,HOU,NOP,8,away,LU,,1,make2,2,E. Payton,
6,1,10:46.0,0,5,HOU,NOP,23,home,HS,block,4,miss2,0,C. Capela,A. Davis
7,1,10:43.0,0,5,HOU,NOP,3,away,DefReb,,,DefReb,,A. Davis,
8,1,10:32.0,0,5,HOU,NOP,11,away,JS,,22,miss3,0,E. Moore,
9,1,10:28.0,0,5,HOU,NOP,4,home,DefReb,,,DefReb,,J. Harden,
10,1,10:22.0,0,5,HOU,NOP,6,home,JS,,22,miss3,0,P. Tucker,
11,1,10:19.0,0,5,HOU,NOP,3,home,OffReb,,,OffReb,,J. Ennis,
12,1,10:08.0,3,5,HOU,NOP,11,home,JS,,26,make3,3,C. Paul,
13,1,9:58.0,3,7,HOU,NOP,10,away,JS,assist,13,make2,2,N. Mirotić,E. Payton
14,1,9:44.0,3,7,HOU,NOP,14,home,DK,block,2,miss2,0,C. Capela,A. Davis
15,1,9:41.0,3,7,HOU,NOP,3,home,OffReb,,,OffReb,,C. Capela,
16,1,9:33.0,3,7,HOU,NOP,8,home,JS,,27,miss3,0,J. Harden,
17,1,9:28.0,3,7,HOU,NOP,5,away,DefReb,,,DefReb,,E. Payton,
18,1,9:25.0,3,7,HOU,NOP,3,away,bad pass,steal,,turnover,,E. Payton,J. Harden
19,1,9:19.0,3,7,HOU,NOP,6,home,lost ball,steal,,turnover,,C. Paul,E. Payton
20,1,9:14.0,3,9,HOU,NOP,5,away,DK,assist,0,make2,2,A. Davis,E. Payton
21,1,8:57.0,3,9,HOU,NOP,17,home,JS,,6,miss2,0,C. Capela,
22,1,8:55.0,3,9,HOU,NOP,2,home,OffReb,,,OffReb,,C. Capela,
23,1,8:55.0,3,9,HOU,NOP,0,home,LU,,1,miss2,0,C. Capela,
24,1,8:55.0,3,9,HOU,NOP,0,home,OffReb,,,OffReb,,Team,
25,1,8:42.0,3,9,HOU,NOP,13,home,ShootingFoul,DrawnBy,,ShootingFoul,,A. Davis,J. Harden
26,1,8:42.0,3,9,HOU,NOP,0,home,FreeThrow,,,make1,0,J. Harden,
27,1,8:42.0,3,9,HOU,NOP,0,home,OffReb,,,OffReb,,Team,
28,1,8:42.0,4,9,HOU,NOP,0,home,FreeThrow,,,make1,1,J. Harden,
29,1,8:28.0,4,11,HOU,NOP,14,away,LU,assist,0,make2,2,J. Holiday,A. Davis
30,1,8:11.0,6,11,HOU,NOP,17,home,DK,assist,1,make2,2,C. Capela,J. Harden
31,1,8:00.0,6,11,HOU,NOP,11,away,JS,,24,miss3,0,J. Holiday,
32,1,7:56.0,6,11,HOU,NOP,4,home,DefReb,,,DefReb,,C. Capela,
33,1,7:51.0,6,11,HOU,NOP,5,home,JS,,26,miss3,0,J. Harden,
34,1,7:48.0,6,11,HOU,NOP,3,home,OffReb,,,OffReb,,J. Harden,
35,1,7:35.0,6,11,HOU,NOP,13,home,JS,,25,miss3,0,P. Tucker,
36,1,7:32.0,6,11,HOU,NOP,3,away,DefReb,,,DefReb,,E. Payton,
37,1,7:22.0,6,11,HOU,NOP,10,away,JS,,25,miss3,0,E. Payton,
38,1,7:19.0,6,11,HOU,NOP,3,away,OffReb,,,OffReb,,N. Mirotić,
39,1,7:16.0,6,11,HOU,NOP,3,away,LU,,1,miss2,0,N. Mirotić,
