,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:40.0,3,0,ATL,CHO,20,home,JS,assist,35,make3,3,T. Young,D. Hunter
1,1,11:12.0,3,0,ATL,CHO,28,away,ShotClockViolation,,,turnover,,Team,
2,1,10:58.0,5,0,ATL,CHO,14,home,LU,assist,0,make2,2,J. Collins,T. Young
3,1,10:48.0,5,3,ATL,CHO,10,away,JS,assist,26,make3,3,D. Graham,M. Bridges
4,1,10:34.0,7,3,ATL,CHO,14,home,DK,assist,1,make2,2,J. Collins,K. Huerter
5,1,10:17.0,7,3,ATL,CHO,17,away,JS,,26,miss3,0,D. Graham,
6,1,10:14.0,7,3,ATL,CHO,3,home,DefReb,,,DefReb,,D. Dedmon,
7,1,10:07.0,10,3,ATL,CHO,7,home,JS,assist,25,make3,3,D. Dedmon,T. Young
8,1,9:37.0,10,3,ATL,CHO,30,away,JS,,22,miss2,0,D. Graham,
9,1,9:35.0,10,3,ATL,CHO,2,home,DefReb,,,DefReb,,D. Dedmon,
10,1,9:26.0,12,3,ATL,CHO,9,home,LU,assist,2,make2,2,D. Dedmon,T. Young
11,1,9:26.0,12,3,ATL,CHO,0,home,ShootingFoul,DrawnBy,,ShootingFoul,,P. Washington,D. Dedmon
12,1,9:26.0,12,3,ATL,CHO,0,away,Timeout,,,,,,
13,1,9:26.0,12,3,ATL,CHO,0,home,FreeThrow,,,make1,0,D. Dedmon,
14,1,9:24.0,12,3,ATL,CHO,2,away,DefReb,,,DefReb,,C. Zeller,
15,1,9:05.0,12,5,ATL,CHO,19,away,JS,,22,make2,2,T. Rozier,
16,1,8:53.0,12,5,ATL,CHO,12,home,bad pass,steal,,turnover,,T. Young,D. Graham
17,1,8:49.0,12,8,ATL,CHO,4,away,JS,assist,25,make3,3,T. Rozier,D. Graham
18,1,8:31.0,12,8,ATL,CHO,18,home,JS,,26,miss3,0,K. Huerter,
19,1,8:29.0,12,8,ATL,CHO,2,away,DefReb,,,DefReb,,P. Washington,
20,1,8:24.0,12,10,ATL,CHO,5,away,LU,,3,make2,2,T. Rozier,
21,1,8:24.0,12,10,ATL,CHO,0,away,ShootingFoul,DrawnBy,,ShootingFoul,,J. Collins,T. Rozier
22,1,8:24.0,12,10,ATL,CHO,0,away,FreeThrow,,,make1,0,T. Rozier,
23,1,8:22.0,12,10,ATL,CHO,2,home,DefReb,,,DefReb,,D. Dedmon,
24,1,8:14.0,12,10,ATL,CHO,8,home,PersonalFoul,DrawnBy,,PersonalFoul,,P. Washington,D. Hunter
25,1,8:14.0,12,10,ATL,CHO,0,away,Sub,,,,,J. McDaniels,P. Washington
26,1,8:12.0,12,10,ATL,CHO,2,home,bad pass,steal,,turnover,,K. Huerter,D. Graham
27,1,8:09.0,12,12,ATL,CHO,3,away,DK,,1,make2,2,D. Graham,
28,1,8:09.0,12,12,ATL,CHO,0,home,Timeout,,,,,,
29,1,7:46.0,12,12,ATL,CHO,23,home,JS,,25,miss3,0,K. Huerter,
30,1,7:44.0,12,12,ATL,CHO,2,home,OffReb,,,OffReb,,Team,
31,1,7:37.0,12,12,ATL,CHO,7,home,ShootingFoul,DrawnBy,,ShootingFoul,,M. Bridges,J. Collins
32,1,7:37.0,12,12,ATL,CHO,0,home,FreeThrow,,,make1,0,J. Collins,
33,1,7:37.0,12,12,ATL,CHO,0,home,OffReb,,,OffReb,,Team,
34,1,7:37.0,13,12,ATL,CHO,0,home,FreeThrow,,,make1,1,J. Collins,
35,1,7:22.0,13,12,ATL,CHO,15,away,JS,,13,miss2,0,T. Rozier,
36,1,7:20.0,13,12,ATL,CHO,2,home,DefReb,,,DefReb,,D. Hunter,
37,1,7:05.0,15,12,ATL,CHO,15,home,LU,assist,2,make2,2,J. Collins,T. Young
38,1,6:51.0,15,12,ATL,CHO,14,away,JS,,9,miss2,0,D. Graham,
39,1,6:48.0,15,12,ATL,CHO,3,home,DefReb,,,DefReb,,D. Dedmon,
40,1,6:39.0,15,12,ATL,CHO,9,home,JS,,29,miss3,0,T. Young,
41,1,6:35.0,15,12,ATL,CHO,4,away,DefReb,,,DefReb,,D. Graham,
42,1,6:19.0,15,14,ATL,CHO,16,away,LU,assist,2,make2,2,C. Zeller,D. Graham
43,1,6:09.0,18,14,ATL,CHO,10,home,JS,assist,23,make3,3,D. Hunter,T. Young
44,1,5:52.0,18,14,ATL,CHO,17,away,LU,,1,miss2,0,C. Zeller,
45,1,5:49.0,18,14,ATL,CHO,3,home,DefReb,,,DefReb,,D. Dedmon,
