,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:34.0,2,0,SAS,HOU,26,home,JS,,14,make2,2,L. Aldridge,
1,1,11:14.0,2,0,SAS,HOU,20,away,JS,,12,miss2,0,E. Gordon,
2,1,11:10.0,2,0,SAS,HOU,4,away,OffReb,,,OffReb,,C. Capela,
3,1,11:06.0,2,2,SAS,HOU,4,away,DK,assist,1,make2,2,C. Capela,P. Tucker
4,1,10:45.0,2,2,SAS,HOU,21,home,JS,,9,miss2,0,D. Murray,
5,1,10:43.0,2,2,SAS,HOU,2,away,DefReb,,,DefReb,,T. Ariza,
6,1,10:37.0,2,4,SAS,HOU,6,away,LU,assist,1,make2,2,T. Ariza,J. Harden
7,1,10:20.0,2,4,SAS,HOU,17,home,OutOfBounds,,,turnover,,D. Green,
8,1,10:02.0,2,6,SAS,HOU,18,away,LU,assist,1,make2,2,C. Capela,J. Harden
9,1,9:44.0,2,6,SAS,HOU,18,home,JS,,11,miss2,0,L. Aldridge,
10,1,9:42.0,2,6,SAS,HOU,2,away,DefReb,,,DefReb,,J. Harden,
11,1,9:34.0,2,6,SAS,HOU,8,away,LU,,1,miss2,0,C. Capela,
12,1,9:31.0,2,6,SAS,HOU,3,home,DefReb,,,DefReb,,D. Green,
13,1,9:28.0,4,6,SAS,HOU,3,home,LU,,0,make2,2,D. Murray,
14,1,9:16.0,4,6,SAS,HOU,12,away,JS,,24,miss3,0,T. Ariza,
15,1,9:16.0,4,6,SAS,HOU,0,home,DefReb,,,DefReb,,D. Green,
16,1,8:56.0,4,6,SAS,HOU,20,home,LU,,0,miss2,0,L. Aldridge,
17,1,8:54.0,4,6,SAS,HOU,2,away,DefReb,,,DefReb,,C. Capela,
18,1,8:34.0,4,6,SAS,HOU,20,away,JS,,24,miss3,0,J. Harden,
19,1,8:30.0,4,6,SAS,HOU,4,home,DefReb,,,DefReb,,K. Anderson,
20,1,8:24.0,6,6,SAS,HOU,6,home,LU,assist,0,make2,2,D. Murray,K. Anderson
21,1,8:12.0,6,6,SAS,HOU,12,away,LU,,0,miss2,0,C. Capela,
22,1,8:09.0,6,6,SAS,HOU,3,home,DefReb,,,DefReb,,L. Aldridge,
23,1,8:07.0,6,6,SAS,HOU,2,home,lost ball,steal,,turnover,,L. Aldridge,T. Ariza
24,1,8:03.0,6,6,SAS,HOU,4,away,JS,,26,miss3,0,P. Tucker,
25,1,8:01.0,6,6,SAS,HOU,2,home,DefReb,,,DefReb,,L. Aldridge,
26,1,7:57.0,8,6,SAS,HOU,4,home,LU,,0,make2,2,D. Murray,
27,1,7:38.0,8,6,SAS,HOU,19,away,lost ball,steal,,turnover,,J. Harden,K. Anderson
28,1,7:34.0,8,6,SAS,HOU,4,home,JS,,22,miss3,0,D. Murray,
29,1,7:29.0,8,6,SAS,HOU,5,away,DefReb,,,DefReb,,E. Gordon,
30,1,7:23.0,8,8,SAS,HOU,6,away,LU,,1,make2,2,E. Gordon,
31,1,7:00.0,8,8,SAS,HOU,23,home,PersonalFoul,DrawnBy,,PersonalFoul,,T. Ariza,L. Aldridge
32,1,7:00.0,8,8,SAS,HOU,0,home,Timeout,,,,,,
33,1,7:00.0,8,8,SAS,HOU,0,away,Sub,,,,,G. Green,E. Gordon
34,1,6:50.0,8,8,SAS,HOU,10,home,HS,block,6,miss2,0,L. Aldridge,C. Capela
