,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:46.0,0,0,NYK,OKC,14,away,bad pass,steal,,turnover,,R. Westbrook,T. Hardaway
1,1,11:30.0,0,0,NYK,OKC,16,home,JS,,8,miss2,0,K. Knox,
2,1,11:28.0,0,0,NYK,OKC,2,away,DefReb,,,DefReb,,P. George,
3,1,11:19.0,0,2,NYK,OKC,9,away,LU,,2,make2,2,P. George,
4,1,11:19.0,0,2,NYK,OKC,0,away,ShootingFoul,DrawnBy,,ShootingFoul,,K. Knox,P. George
5,1,11:19.0,0,3,NYK,OKC,0,away,FreeThrow,,,make1,1,P. George,
6,1,11:05.0,0,3,NYK,OKC,14,home,HS,,8,miss2,0,N. Vonleh,
7,1,11:03.0,0,3,NYK,OKC,2,away,DefReb,,,DefReb,,S. Adams,
8,1,10:57.0,0,3,NYK,OKC,6,away,bad pass,steal,,turnover,,R. Westbrook,L. Kornet
9,1,10:44.0,0,3,NYK,OKC,13,home,JS,,30,miss3,0,T. Hardaway,
10,1,10:42.0,0,3,NYK,OKC,2,away,DefReb,,,DefReb,,R. Westbrook,
11,1,10:31.0,0,3,NYK,OKC,11,away,JS,,12,miss2,0,R. Westbrook,
12,1,10:29.0,0,3,NYK,OKC,2,home,DefReb,,,DefReb,,L. Kornet,
13,1,10:21.0,2,3,NYK,OKC,8,home,LU,,1,make2,2,E. Mudiay,
14,1,10:10.0,2,5,NYK,OKC,11,away,JS,,16,make2,2,P. George,
15,1,9:50.0,4,5,NYK,OKC,20,home,LU,,1,make2,2,E. Mudiay,
16,1,9:36.0,4,7,NYK,OKC,14,away,JS,assist,18,make2,2,J. Grant,T. Ferguson
17,1,9:16.0,4,7,NYK,OKC,20,home,LU,,2,miss2,0,N. Vonleh,
18,1,9:14.0,4,7,NYK,OKC,2,away,DefReb,,,DefReb,,T. Ferguson,
19,1,9:09.0,4,10,NYK,OKC,5,away,JS,assist,25,make3,3,T. Ferguson,R. Westbrook
20,1,8:59.0,4,10,NYK,OKC,10,home,PersonalFoul,DrawnBy,,PersonalFoul,,T. Ferguson,E. Mudiay
21,1,8:45.0,6,10,NYK,OKC,14,home,JS,,10,make2,2,L. Kornet,
22,1,8:28.0,6,13,NYK,OKC,17,away,JS,assist,25,make3,3,P. George,R. Westbrook
23,1,8:13.0,6,13,NYK,OKC,15,home,LU,,1,miss2,0,E. Mudiay,
24,1,8:11.0,6,13,NYK,OKC,2,away,DefReb,,,DefReb,,S. Adams,
25,1,8:08.0,6,13,NYK,OKC,3,away,JS,,25,miss3,0,P. George,
26,1,8:06.0,6,13,NYK,OKC,2,home,DefReb,,,DefReb,,K. Knox,
27,1,8:01.0,8,13,NYK,OKC,5,home,LU,assist,1,make2,2,E. Mudiay,K. Knox
28,1,7:50.0,8,13,NYK,OKC,11,away,ShootingFoul,DrawnBy,,ShootingFoul,,T. Hardaway,J. Grant
29,1,7:50.0,8,14,NYK,OKC,0,away,FreeThrow,,,make1,1,J. Grant,
30,1,7:50.0,8,14,NYK,OKC,0,away,FreeThrow,,,make1,0,J. Grant,
31,1,7:48.0,8,14,NYK,OKC,2,home,DefReb,,,DefReb,,E. Mudiay,
32,1,7:35.0,8,14,NYK,OKC,13,home,JS,,28,miss3,0,T. Hardaway,
33,1,7:33.0,8,14,NYK,OKC,2,away,DefReb,,,DefReb,,R. Westbrook,
34,1,7:27.0,8,14,NYK,OKC,6,away,JS,,16,miss2,0,R. Westbrook,
35,1,7:25.0,8,14,NYK,OKC,2,home,DefReb,,,DefReb,,K. Knox,
36,1,7:18.0,8,14,NYK,OKC,7,home,JS,,29,miss3,0,L. Kornet,
37,1,7:16.0,8,14,NYK,OKC,2,away,DefReb,,,DefReb,,S. Adams,
38,1,7:04.0,8,14,NYK,OKC,12,away,LU,block,4,miss2,0,J. Grant,K. Knox
39,1,7:00.0,8,14,NYK,OKC,4,home,DefReb,,,DefReb,,Team,
40,1,6:56.0,8,14,NYK,OKC,4,home,PersonalFoul,DrawnBy,,PersonalFoul,,P. George,T. Hardaway
41,1,6:56.0,8,14,NYK,OKC,0,home,Timeout,,,,,,
42,1,6:43.0,8,14,NYK,OKC,13,home,JS,,11,miss2,0,L. Kornet,
43,1,6:41.0,8,14,NYK,OKC,2,away,DefReb,,,DefReb,,R. Westbrook,
44,1,6:28.0,8,14,NYK,OKC,13,away,OutOfBoundsLB,,,turnover,,J. Grant,
