,Quarter,TimeRemaining,ScoreHome,ScoreAway,HomeTeam,AwayTeam,Duration,ActionTeam,PrimaryAction,SecondaryAction,ActionMetric,ActionResult,ScoreResult,PrimaryPlayer,SecondaryPlayer
0,1,11:41.0,0,2,TOR,MIL,19,away,HS,assist,3,make2,2,J. Henson,J. Parker
1,1,11:20.0,0,2,TOR,MIL,21,home,JS,block,12,miss2,0,J. Valančiūnas,J. Henson
2,1,11:20.0,0,2,TOR,MIL,0,home,OffReb,,,OffReb,,Team,
3,1,11:17.0,2,2,TOR,MIL,3,home,JS,assist,8,make2,2,J. Valančiūnas,D. DeRozan
4,1,10:59.0,2,4,TOR,MIL,18,away,JS,assist,17,make2,2,J. Parker,M. Dellavedova
5,1,10:39.0,2,4,TOR,MIL,20,home,JS,,4,miss2,0,J. Valančiūnas,
6,1,10:38.0,2,4,TOR,MIL,1,away,DefReb,,,DefReb,,J. Henson,
7,1,10:28.0,2,6,TOR,MIL,10,away,DK,assist,0,make2,2,T. Snell,G. Antetokounmpo
8,1,10:14.0,2,6,TOR,MIL,14,home,ShootingFoul,DrawnBy,,ShootingFoul,,M. Dellavedova,D. DeRozan
9,1,10:14.0,3,6,TOR,MIL,0,home,FreeThrow,,,make1,1,D. DeRozan,
10,1,10:14.0,4,6,TOR,MIL,0,home,FreeThrow,,,make1,1,D. DeRozan,
11,1,9:50.0,4,6,TOR,MIL,24,away,JS,,24,miss3,0,T. Snell,
12,1,9:49.0,4,6,TOR,MIL,1,home,DefReb,,,DefReb,,J. Valančiūnas,
13,1,9:43.0,7,6,TOR,MIL,6,home,JS,assist,26,make3,3,D. Carroll,K. Lowry
14,1,9:20.0,7,8,TOR,MIL,23,away,LU,assist,2,make2,2,J. Parker,M. Dellavedova
15,1,9:08.0,7,8,TOR,MIL,12,home,ShootingFoul,DrawnBy,,ShootingFoul,,J. Henson,D. DeRozan
16,1,9:08.0,8,8,TOR,MIL,0,home,FreeThrow,,,make1,1,D. DeRozan,
17,1,9:08.0,9,8,TOR,MIL,0,home,FreeThrow,,,make1,1,D. DeRozan,
18,1,8:53.0,9,8,TOR,MIL,15,away,HS,,8,miss2,0,J. Henson,
19,1,8:53.0,9,8,TOR,MIL,0,home,DefReb,,,DefReb,,D. DeRozan,
20,1,8:47.0,12,8,TOR,MIL,6,home,JS,assist,26,make3,3,D. Carroll,D. DeRozan
21,1,8:34.0,12,8,TOR,MIL,13,away,LU,,2,miss2,0,M. Dellavedova,
22,1,8:34.0,12,8,TOR,MIL,0,home,DefReb,,,DefReb,,J. Valančiūnas,
23,1,8:27.0,12,8,TOR,MIL,7,home,bad pass,steal,,turnover,,K. Lowry,G. Antetokounmpo
24,1,8:20.0,12,8,TOR,MIL,7,away,LU,block,2,miss2,0,G. Antetokounmpo,P. Siakam
25,1,8:19.0,12,8,TOR,MIL,1,away,OffReb,,,OffReb,,J. Parker,
26,1,8:13.0,12,8,TOR,MIL,6,away,JS,,16,miss2,0,J. Parker,
27,1,8:12.0,12,8,TOR,MIL,1,home,DefReb,,,DefReb,,P. Siakam,
28,1,7:57.0,14,8,TOR,MIL,15,home,JS,assist,4,make2,2,J. Valančiūnas,D. DeRozan
29,1,7:57.0,14,8,TOR,MIL,0,away,Timeout,,,,,,
30,1,7:37.0,14,8,TOR,MIL,20,away,LU,,3,miss2,0,J. Henson,
31,1,7:37.0,14,8,TOR,MIL,0,home,DefReb,,,DefReb,,J. Valančiūnas,
32,1,7:24.0,14,8,TOR,MIL,13,home,JS,,24,miss3,0,P. Siakam,
33,1,7:23.0,14,8,TOR,MIL,1,home,OffReb,,,OffReb,,D. Carroll,
34,1,7:19.0,16,8,TOR,MIL,4,home,LU,,2,make2,2,D. Carroll,
35,1,7:15.0,16,10,TOR,MIL,4,away,LU,assist,2,make2,2,J. Parker,G. Antetokounmpo
36,1,7:15.0,16,10,TOR,MIL,0,away,ShootingFoul,DrawnBy,,ShootingFoul,,P. Siakam,J. Parker
37,1,7:15.0,16,11,TOR,MIL,0,away,FreeThrow,,,make1,1,J. Parker,
38,1,6:54.0,16,11,TOR,MIL,21,home,JS,,24,miss3,0,K. Lowry,
39,1,6:53.0,16,11,TOR,MIL,1,away,DefReb,,,DefReb,,J. Henson,
