,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
97,1,3:41.0,Defensive rebound by R. Gay,,18,23
98,1,3:34.0,M. Belinelli misses 3-pt jump shot from 23 ft,,18,23
99,1,3:34.0,,Defensive rebound by F. Ezeli,18,23
100,1,3:24.0,,Golden State full timeout,18,23
101,1,3:24.0,J. Anderson enters the game for O. Casspi,,18,23
102,1,3:19.0,,Turnover by A. Iguodala (bad pass; steal by D. Cousins),18,23
103,1,3:11.0,D. Cousins misses 2-pt jump shot from 3 ft,,18,23
104,1,3:10.0,Offensive rebound by D. Cousins,,18,23
105,1,3:09.0,D. Cousins makes 2-pt layup from 2 ft,,20,23
106,1,2:55.0,,F. Ezeli misses 2-pt layup from 1 ft,20,23
107,1,2:54.0,Defensive rebound by D. Cousins,,20,23
108,1,2:49.0,R. Gay makes 3-pt jump shot from 25 ft (assist by D. Collison),,23,23
109,1,2:38.0,,Shooting block foul by D. Cousins (drawn by D. Green),23,23
110,1,2:38.0,,D. Green makes free throw 1 of 2,23,24
111,1,2:38.0,Q. Acy enters the game for D. Cousins,,23,24
112,1,2:38.0,,S. Livingston enters the game for K. Thompson,23,24
113,1,2:38.0,,D. Green makes free throw 2 of 2,23,25
114,1,2:22.0,R. Gay misses 2-pt jump shot from 16 ft,,23,25
115,1,2:21.0,,Defensive rebound by S. Curry,23,25
116,1,2:16.0,,D. Green misses 3-pt jump shot from 25 ft,23,25
117,1,2:12.0,Defensive rebound by Q. Acy,,23,25
118,1,2:04.0,D. Collison makes 2-pt jump shot from 11 ft,,25,25
119,1,1:52.0,,D. Green misses 3-pt jump shot from 26 ft,25,25
120,1,1:52.0,Defensive rebound by D. Collison,,25,25
121,1,1:47.0,R. Gay makes 2-pt layup from 1 ft (assist by D. Collison),,27,25
122,1,1:35.0,,S. Livingston makes 2-pt jump shot from 7 ft (assist by D. Green),27,27
123,1,1:14.0,D. Collison misses 3-pt jump shot from 25 ft,,27,27
124,1,1:11.0,,Defensive rebound by F. Ezeli,27,27
125,1,0:58.0,,S. Livingston misses 2-pt jump shot from 17 ft,27,27
126,1,0:57.0,Defensive rebound by R. Gay,,27,27
127,1,0:51.0,Shooting block foul by S. Curry (drawn by D. Collison),,27,27
128,1,0:51.0,D. Collison makes free throw 1 of 2,,28,27
129,1,0:51.0,,I. Clark enters the game for S. Curry,28,27
130,1,0:51.0,D. Collison makes free throw 2 of 2,,29,27
131,1,0:35.0,,S. Livingston misses 3-pt jump shot from 25 ft,29,27
132,1,0:35.0,Defensive rebound by J. Anderson,,29,27
133,1,0:26.0,D. Collison misses 2-pt jump shot from 21 ft,,29,27
134,1,0:25.0,,Defensive rebound by I. Clark,29,27
135,1,0:06.0,,Turnover by F. Ezeli (lost ball; steal by D. Collison),29,27
136,1,0:02.0,D. Collison misses 2-pt jump shot from 17 ft,,29,27
137,1,0:00.0,Offensive rebound by Team,,29,27
138,2,11:39.0,J. Anderson misses 2-pt layup from 3 ft (block by I. Clark),,29,27
139,2,11:38.0,Offensive rebound by Q. Acy,,29,27
140,2,11:35.0,O. Casspi makes 3-pt jump shot from 26 ft,,32,27
141,2,11:18.0,,A. Iguodala misses 3-pt jump shot from 26 ft,32,27
142,2,11:17.0,Defensive rebound by Q. Acy,,32,27
143,2,11:10.0,D. Collison makes 2-pt layup from 2 ft,,34,27
144,2,10:45.0,,B. Rush misses 3-pt jump shot from 24 ft,34,27
145,2,10:45.0,Defensive rebound by Q. Acy,,34,27
146,2,10:41.0,Turnover by J. Anderson (bad pass),,34,27
147,2,10:32.0,,I. Clark misses 3-pt jump shot from 28 ft,34,27
148,2,10:31.0,Defensive rebound by D. Collison,,34,27
149,2,10:27.0,Turnover by D. Collison (lost ball; steal by I. Clark),,34,27
150,2,10:23.0,,Shooting foul by Q. Acy (drawn by J. McAdoo),34,27
151,2,10:23.0,,J. McAdoo makes free throw 1 of 2,34,28
152,2,10:23.0,,J. McAdoo misses free throw 2 of 2,34,28
153,2,10:21.0,Defensive rebound by M. Belinelli,,34,28
154,2,9:58.0,D. Collison misses 2-pt jump shot from 19 ft,,34,28
155,2,9:57.0,,Defensive rebound by I. Clark,34,28
156,2,9:37.0,,S. Livingston misses 2-pt jump shot from 14 ft,34,28
157,2,9:36.0,Defensive rebound by D. Collison,,34,28
158,2,9:23.0,,Violation by A. Iguodala (kicked ball),34,28
159,2,9:13.0,Shooting foul by B. Rush (drawn by O. Casspi),,34,28
160,2,9:13.0,O. Casspi misses free throw 1 of 2,,34,28
161,2,9:13.0,Offensive rebound by Team,,34,28
162,2,9:13.0,,K. Thompson enters the game for B. Rush,34,28
163,2,9:13.0,O. Casspi makes free throw 2 of 2,,35,28
164,2,8:57.0,,K. Thompson misses 2-pt jump shot from 18 ft,35,28
165,2,8:56.0,Defensive rebound by Q. Acy,,35,28
166,2,8:45.0,M. Belinelli misses 2-pt layup from 2 ft (block by J. McAdoo),,35,28
167,2,8:43.0,,Defensive rebound by A. Iguodala,35,28
168,2,8:28.0,,Personal foul by O. Casspi (drawn by J. McAdoo),35,28
169,2,8:28.0,Official timeout,,35,28
170,2,8:22.0,,J. McAdoo makes 2-pt layup from 1 ft (assist by A. Iguodala),35,30
171,2,8:07.0,Shooting foul by I. Clark (drawn by M. Belinelli),,35,30
172,2,8:07.0,M. Belinelli misses free throw 1 of 2,,35,30
173,2,8:07.0,Offensive rebound by Team,,35,30
174,2,8:07.0,M. Belinelli makes free throw 2 of 2,,36,30
175,2,7:52.0,,K. Thompson misses 2-pt jump shot from 18 ft,36,30
176,2,7:52.0,Defensive rebound by Q. Acy,,36,30
177,2,7:33.0,M. Belinelli makes 2-pt jump shot from 7 ft,,38,30
178,2,7:24.0,,I. Clark misses 3-pt jump shot from 23 ft,38,30
179,2,7:23.0,Defensive rebound by J. Anderson,,38,30
180,2,7:14.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Collison),,41,30
181,2,7:13.0,,Golden State full timeout,41,30
182,2,7:13.0,,S. Curry enters the game for A. Iguodala,41,30
183,2,7:13.0,,D. Green enters the game for J. McAdoo,41,30
184,2,7:02.0,,K. Thompson misses 2-pt layup from 2 ft (block by Q. Acy),41,30
185,2,7:00.0,Defensive rebound by O. Casspi,,41,30
186,2,6:59.0,Turnover by O. Casspi (bad pass; steal by D. Green),,41,30
187,2,6:57.0,Violation by Q. Acy (def goaltending),,41,30
188,2,6:57.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),41,32
189,2,6:40.0,Q. Acy makes 2-pt layup from 2 ft (assist by O. Casspi),,43,32
190,2,6:25.0,,Shooting foul by Q. Acy (drawn by D. Green),43,32
191,2,6:25.0,,D. Green makes free throw 1 of 2,43,33
192,2,6:25.0,,D. Green makes free throw 2 of 2,43,34
193,2,6:10.0,Turnover by M. Belinelli (bad pass; steal by S. Livingston),,43,34
194,2,6:05.0,,I. Clark makes 2-pt dunk at rim (assist by K. Thompson),43,36
195,2,5:54.0,D. Collison misses 2-pt layup from 2 ft,,43,36
196,2,5:54.0,,Defensive rebound by D. Green,43,36
197,2,5:50.0,R. Gay enters the game for Q. Acy,,43,36
198,2,5:45.0,,D. Green makes 3-pt jump shot from 24 ft (assist by S. Curry),43,39
199,2,5:41.0,Personal foul by S. Curry (drawn by M. Belinelli),,43,39
200,2,5:41.0,,A. Iguodala enters the game for I. Clark,43,39
201,2,5:33.0,Turnover by M. Belinelli (bad pass; steal by S. Curry),,43,39
202,2,5:27.0,,S. Curry misses 3-pt jump shot from 24 ft,43,39
203,2,5:26.0,Defensive rebound by R. Gay,,43,39
204,2,5:17.0,Turnover by O. Casspi (offensive foul),,43,39
205,2,5:17.0,Offensive foul by O. Casspi (drawn by S. Curry),,43,39
206,2,5:17.0,Sacramento full timeout,,43,39
207,2,5:10.0,S. Curry enters the game for M. Belinelli,,43,39
208,2,5:01.0,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),43,41
209,2,4:49.0,R. Gay misses 2-pt jump shot from 9 ft,,43,41
210,2,4:49.0,,Defensive rebound by S. Curry,43,41
211,2,4:43.0,,S. Curry misses 3-pt jump shot from 25 ft,43,41
212,2,4:42.0,Defensive rebound by D. Collison,,43,41
213,2,4:25.0,D. Collison misses 2-pt jump shot from 9 ft,,43,41
214,2,4:24.0,,Defensive rebound by S. Curry,43,41
215,2,4:19.0,,Turnover by D. Green (bad pass; steal by J. Anderson),43,41
216,2,4:13.0,O. Casspi makes 2-pt dunk at rim (assist by J. Anderson),,45,41
217,2,4:02.0,,Turnover by K. Thompson (bad pass; steal by D. Collison),45,41
218,2,3:49.0,R. Gay makes 2-pt jump shot from 18 ft (assist by S. Curry),,47,41
219,2,3:42.0,,Personal foul by J. Anderson (drawn by A. Iguodala),47,41
220,2,3:42.0,,I. Clark enters the game for S. Livingston,47,41
221,2,3:38.0,,Personal foul by J. Anderson (drawn by D. Green),47,41
222,2,3:38.0,,D. Green misses free throw 1 of 2,47,41
223,2,3:38.0,,Offensive rebound by Team,47,41
224,2,3:38.0,B. McLemore enters the game for J. Anderson,,47,41
225,2,3:38.0,,D. Green misses free throw 2 of 2,47,41
226,2,3:36.0,,Offensive rebound by K. Thompson,47,41
227,2,3:29.0,,Offensive foul by D. Green (drawn by O. Casspi),47,41
228,2,3:29.0,,Turnover by D. Green (offensive foul),47,41
229,2,3:23.0,R. Gay misses 2-pt hook shot from 4 ft,,47,41
230,2,3:23.0,,Defensive rebound by S. Curry,47,41
231,2,3:16.0,,S. Curry makes 3-pt jump shot from 25 ft,47,44
232,2,3:01.0,O. Casspi makes 3-pt jump shot from 28 ft (assist by D. Collison),,50,44
233,2,2:47.0,,D. Green misses 2-pt layup from 2 ft,50,44
234,2,2:47.0,Defensive rebound by Team,,50,44
235,2,2:39.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Collison),,53,44
236,2,2:19.0,,K. Thompson misses 3-pt jump shot from 23 ft,53,44
237,2,2:19.0,,Offensive rebound by A. Iguodala,53,44
238,2,2:13.0,,S. Curry makes 3-pt jump shot from 22 ft (assist by A. Iguodala),53,47
239,2,2:00.0,R. Gay misses 3-pt jump shot from 25 ft,,53,47
240,2,2:00.0,,Defensive rebound by K. Thompson,53,47
241,2,1:48.0,,Turnover by D. Green (bad pass),53,47
242,2,1:37.0,Turnover by O. Casspi (lost ball; steal by A. Iguodala),,53,47
243,2,1:29.0,,K. Thompson misses 2-pt layup from 2 ft,53,47
244,2,1:28.0,Defensive rebound by O. Casspi,,53,47
245,2,1:20.0,D. Collison misses 2-pt jump shot from 7 ft,,53,47
246,2,1:18.0,Offensive rebound by R. Gay,,53,47
247,2,1:18.0,R. Gay misses 2-pt dunk at rim,,53,47
248,2,1:15.0,,Defensive rebound by A. Iguodala,53,47
249,2,1:08.0,,S. Curry makes 3-pt jump shot from 26 ft,53,50
250,2,0:59.0,O. Casspi makes 3-pt jump shot from 28 ft,,56,50
251,2,0:52.0,,S. Curry makes 3-pt jump shot from 27 ft,56,53
252,2,0:46.0,Personal foul by K. Thompson (drawn by B. McLemore),,56,53
253,2,0:46.0,Q. Acy enters the game for R. Gay,,56,53
254,2,0:46.0,,S. Livingston enters the game for I. Clark,56,53
255,2,0:43.0,O. Casspi makes 3-pt jump shot from 26 ft (assist by D. Collison),,59,53
256,2,0:34.0,,S. Curry makes 2-pt layup from 2 ft,59,55
257,2,0:28.0,S. Curry misses 3-pt jump shot from 23 ft,,59,55
258,2,0:27.0,,Defensive rebound by S. Curry,59,55
259,2,0:22.0,,S. Curry makes 3-pt jump shot from 28 ft,59,58
260,2,0:02.0,D. Collison makes 2-pt jump shot from 12 ft,,61,58
261,3,11:49.0,R. Gay misses 2-pt layup from 2 ft,,61,58
262,3,11:48.0,,Defensive rebound by D. Green,61,58
263,3,11:31.0,,B. Rush makes 3-pt jump shot from 25 ft (assist by K. Thompson),61,61
264,3,11:20.0,Shooting foul by B. Rush (drawn by D. Cousins),,61,61
265,3,11:20.0,D. Cousins misses free throw 1 of 2,,61,61
266,3,11:20.0,Offensive rebound by Team,,61,61
267,3,11:20.0,D. Cousins makes free throw 2 of 2,,62,61
268,3,11:02.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Bogut),62,64
269,3,10:53.0,D. Cousins misses 3-pt jump shot from 26 ft,,62,64
270,3,10:52.0,,Defensive rebound by S. Curry,62,64
271,3,10:38.0,,S. Curry misses 3-pt jump shot from 25 ft,62,64
272,3,10:37.0,Defensive rebound by O. Casspi,,62,64
273,3,10:25.0,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),,64,64
274,3,10:10.0,,K. Thompson misses 3-pt jump shot from 25 ft,64,64
275,3,10:09.0,Defensive rebound by R. Rondo,,64,64
276,3,10:04.0,B. McLemore makes 2-pt layup from 1 ft (assist by R. Rondo),,66,64
277,3,9:52.0,,Turnover by D. Green (bad pass; steal by R. Rondo),66,64
278,3,9:52.0,,Loose ball foul by B. Rush (drawn by R. Rondo),66,64
279,3,9:52.0,,A. Iguodala enters the game for B. Rush,66,64
280,3,9:33.0,D. Cousins misses 2-pt jump shot from 20 ft,,66,64
281,3,9:32.0,,Defensive rebound by S. Curry,66,64
282,3,9:25.0,,Personal foul by D. Cousins (drawn by S. Curry),66,64
283,3,9:22.0,,Turnover by K. Thompson (bad pass),66,64
284,3,9:07.0,D. Cousins misses 2-pt jump shot from 7 ft,,66,64
285,3,9:06.0,,Defensive rebound by A. Bogut,66,64
286,3,8:57.0,,Shooting foul by D. Cousins (drawn by S. Curry),66,64
287,3,8:57.0,Technical foul by D. Cousins,,66,64
288,3,8:57.0,Technical foul by D. Cousins,,66,64
289,3,8:57.0,Q. Acy enters the game for D. Cousins,,66,64
290,3,8:57.0,,S. Curry makes technical free throw,66,65
291,3,8:57.0,,S. Curry makes technical free throw,66,66
292,3,8:57.0,,S. Curry misses free throw 1 of 2,66,66
293,3,8:57.0,,Offensive rebound by Team,66,66
294,3,8:57.0,,S. Curry makes free throw 2 of 2,66,67
295,3,8:34.0,R. Rondo misses 3-pt jump shot from 24 ft,,66,67
296,3,8:33.0,,Defensive rebound by S. Curry,66,67
297,3,8:26.0,D. Collison enters the game for B. McLemore,,66,67
298,3,8:18.0,,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),66,70
299,3,7:56.0,R. Gay misses 2-pt layup from 2 ft,,66,70
300,3,7:56.0,Offensive rebound by Q. Acy,,66,70
301,3,7:56.0,Turnover by Q. Acy (lost ball; steal by A. Bogut),,66,70
302,3,7:44.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),66,73
303,3,7:41.0,Sacramento full timeout,,66,73
304,3,7:27.0,O. Casspi misses 2-pt jump shot from 4 ft (block by K. Thompson),,66,73
305,3,7:26.0,,Defensive rebound by A. Iguodala,66,73
306,3,7:12.0,,S. Curry misses 2-pt layup from 2 ft,66,73
307,3,7:10.0,,Offensive rebound by D. Green,66,73
308,3,7:10.0,,D. Green misses 2-pt layup from 1 ft,66,73
309,3,7:09.0,,Offensive rebound by D. Green,66,73
310,3,7:09.0,,D. Green misses 2-pt layup from 1 ft,66,73
311,3,7:08.0,,Offensive rebound by A. Bogut,66,73
312,3,7:08.0,,Shooting foul by Q. Acy (drawn by D. Green),66,73
313,3,7:08.0,,D. Green makes free throw 1 of 2,66,74
314,3,7:08.0,,D. Green makes free throw 2 of 2,66,75
315,3,6:46.0,Q. Acy misses 2-pt hook shot from 3 ft,,66,75
316,3,6:45.0,,Defensive rebound by K. Thompson,66,75
317,3,6:35.0,,A. Bogut makes 2-pt dunk at rim (assist by A. Iguodala),66,77
318,3,6:14.0,Turnover by R. Rondo (bad pass; steal by D. Green),,66,77
319,3,6:08.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),66,79
320,3,6:07.0,Sacramento full timeout,,66,79
321,3,5:55.0,R. Rondo misses 2-pt layup from 2 ft,,66,79
322,3,5:54.0,,Defensive rebound by D. Green,66,79
323,3,5:42.0,,D. Green misses 2-pt layup from 2 ft (block by Q. Acy),66,79
324,3,5:41.0,Defensive rebound by R. Rondo,,66,79
325,3,5:41.0,Personal foul by A. Bogut (drawn by R. Rondo),,66,79
326,3,5:21.0,O. Casspi makes 3-pt jump shot from 32 ft (assist by D. Collison),,69,79
327,3,5:05.0,,K. Thompson misses 3-pt jump shot from 25 ft,69,79
328,3,5:05.0,Defensive rebound by Q. Acy,,69,79
329,3,4:52.0,R. Gay makes 2-pt jump shot from 11 ft,,71,79
330,3,4:35.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),71,81
331,3,4:19.0,R. Rondo misses 2-pt layup from 1 ft,,71,81
332,3,4:19.0,,Defensive rebound by A. Bogut,71,81
333,3,4:10.0,,S. Curry misses 3-pt jump shot from 23 ft,71,81
334,3,4:10.0,,Offensive rebound by A. Iguodala,71,81
335,3,3:55.0,,Turnover by K. Thompson (traveling),71,81
336,3,3:38.0,Q. Acy misses 2-pt jump shot from 16 ft,,71,81
337,3,3:37.0,Offensive rebound by R. Gay,,71,81
338,3,3:35.0,Turnover by R. Gay (lost ball; steal by A. Iguodala),,71,81
339,3,3:26.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),71,84
340,3,3:17.0,,Violation by D. Green (kicked ball),71,84
341,3,3:17.0,J. Anderson enters the game for R. Gay,,71,84
342,3,3:17.0,,F. Ezeli enters the game for A. Bogut,71,84
343,3,3:11.0,D. Collison makes 2-pt jump shot from 17 ft,,73,84
344,3,2:59.0,,Personal foul by O. Casspi (drawn by S. Curry),73,84
345,3,2:59.0,S. Curry enters the game for R. Rondo,,73,84
346,3,2:51.0,,D. Green makes 3-pt jump shot from 27 ft (assist by S. Curry),73,87
347,3,2:28.0,Q. Acy misses 2-pt dunk at rim,,73,87
348,3,2:27.0,,Defensive rebound by K. Thompson,73,87
349,3,2:23.0,,S. Livingston enters the game for K. Thompson,73,87
350,3,2:17.0,,Turnover by S. Curry (bad pass; steal by S. Curry),73,87
351,3,2:17.0,Personal foul by S. Livingston (drawn by S. Curry),,73,87
352,3,1:59.0,J. Anderson misses 3-pt jump shot from 24 ft,,73,87
353,3,1:58.0,Offensive rebound by D. Collison,,73,87
354,3,1:55.0,D. Collison misses 2-pt jump shot from 17 ft,,73,87
355,3,1:54.0,,Defensive rebound by S. Livingston,73,87
356,3,1:48.0,,Turnover by A. Iguodala (bad pass; steal by Q. Acy),73,87
357,3,1:44.0,O. Casspi makes 2-pt dunk at rim (assist by Q. Acy),,75,87
358,3,1:21.0,,F. Ezeli misses 2-pt hook shot from 10 ft,75,87
359,3,1:21.0,Defensive rebound by Q. Acy,,75,87
360,3,1:13.0,Personal foul by A. Iguodala (drawn by O. Casspi),,75,87
361,3,1:13.0,O. Casspi misses free throw 1 of 2,,75,87
362,3,1:13.0,Offensive rebound by Team,,75,87
363,3,1:13.0,O. Casspi misses free throw 2 of 2,,75,87
364,3,1:13.0,Offensive rebound by S. Curry,,75,87
365,3,0:57.0,O. Casspi misses 3-pt jump shot from 26 ft,,75,87
366,3,0:56.0,,Defensive rebound by S. Curry,75,87
367,3,0:44.0,,D. Green misses 2-pt layup from 1 ft,75,87
368,3,0:44.0,,Offensive rebound by S. Livingston,75,87
369,3,0:30.0,,S. Livingston misses 2-pt jump shot from 13 ft,75,87
370,3,0:29.0,Defensive rebound by O. Casspi,,75,87
371,3,0:08.0,D. Collison misses 2-pt jump shot from 17 ft,,75,87
372,3,0:07.0,,Defensive rebound by A. Iguodala,75,87
373,3,0:04.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),75,90
374,3,0:00.0,S. Curry misses 3-pt jump shot from 46 ft,,75,90
375,3,0:00.0,Offensive rebound by Team,,75,90
376,4,11:34.0,,A. Iguodala misses 3-pt jump shot from 27 ft,75,90
377,4,11:33.0,Defensive rebound by D. Collison,,75,90
378,4,11:26.0,R. Gay makes 2-pt jump shot from 16 ft (assist by D. Collison),,77,90
379,4,11:10.0,,I. Clark makes 3-pt jump shot from 24 ft (assist by F. Ezeli),77,93
380,4,10:44.0,J. Anderson misses 2-pt jump shot from 4 ft (block by J. McAdoo),,77,93
381,4,10:43.0,,Defensive rebound by J. McAdoo,77,93
382,4,10:38.0,,I. Clark makes 2-pt layup from 1 ft (assist by S. Livingston),77,95
383,4,10:18.0,S. Curry makes 2-pt jump shot from 16 ft (assist by D. Collison),,79,95
384,4,9:58.0,,S. Livingston misses 2-pt jump shot from 10 ft (block by R. Gay),79,95
385,4,9:56.0,,Offensive rebound by S. Livingston,79,95
386,4,9:56.0,,Turnover by S. Livingston (bad pass),79,95
387,4,9:56.0,,B. Rush enters the game for F. Ezeli,79,95
