,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
35,1,7:04.0,P. Millsap misses 2-pt jump shot from 6 ft,,12,15
36,1,7:03.0,,Defensive rebound by N. Hilário,12,15
37,1,6:57.0,,R. Sessions makes 2-pt layup at rim,12,17
38,1,6:57.0,,Shooting foul by P. Millsap (drawn by R. Sessions),12,17
39,1,6:57.0,,R. Sessions makes free throw 1 of 1,12,18
40,1,6:47.0,P. Millsap makes 2-pt layup from 2 ft (assist by K. Bazemore),,14,18
41,1,6:36.0,,J. Dudley misses 3-pt jump shot from 27 ft,14,18
42,1,6:35.0,Defensive rebound by K. Bazemore,,14,18
43,1,6:27.0,P. Millsap misses 3-pt jump shot from 23 ft,,14,18
44,1,6:26.0,,Defensive rebound by M. Thornton,14,18
45,1,6:15.0,,J. Dudley makes 2-pt layup from 1 ft (assist by M. Thornton),14,20
46,1,6:15.0,Atlanta full timeout,,14,20
47,1,6:15.0,K. Humphries enters the game for K. Bazemore,,14,20
48,1,6:15.0,T. Sefolosha enters the game for A. Horford,,14,20
49,1,5:51.0,K. Humphries misses 2-pt jump shot from 9 ft,,14,20
50,1,5:51.0,Offensive rebound by Team,,14,20
51,1,5:51.0,Turnover by Team (shot clock),,14,20
52,1,5:35.0,,M. Thornton misses 2-pt layup from 1 ft (block by P. Millsap),14,20
53,1,5:32.0,Defensive rebound by P. Millsap,,14,20
54,1,5:28.0,J. Teague makes 2-pt layup at rim (assist by P. Millsap),,16,20
55,1,5:18.0,,R. Sessions misses 2-pt layup from 2 ft,16,20
56,1,5:17.0,Defensive rebound by K. Humphries,,16,20
57,1,5:11.0,Turnover by K. Korver (step out of bounds),,16,20
58,1,5:11.0,,J. Hickson enters the game for N. Hilário,16,20
59,1,5:11.0,T. Hardaway enters the game for K. Korver,,16,20
60,1,4:59.0,,Turnover by M. Thornton (bad pass; steal by P. Millsap),16,20
61,1,4:43.0,J. Teague misses 3-pt jump shot from 28 ft,,16,20
62,1,4:42.0,,Defensive rebound by M. Thornton,16,20
63,1,4:35.0,,O. Porter misses 3-pt jump shot from 25 ft,16,20
64,1,4:34.0,Defensive rebound by T. Sefolosha,,16,20
65,1,4:26.0,K. Humphries misses 2-pt jump shot from 18 ft,,16,20
66,1,4:25.0,,Defensive rebound by R. Sessions,16,20
67,1,4:19.0,,R. Sessions misses 2-pt layup at rim,16,20
68,1,4:18.0,,Offensive rebound by J. Hickson,16,20
69,1,4:18.0,,J. Hickson makes 2-pt layup from 1 ft,16,22
70,1,3:58.0,Shooting foul by M. Thornton (drawn by T. Sefolosha),,16,22
71,1,3:58.0,T. Sefolosha misses free throw 1 of 2,,16,22
72,1,3:58.0,Offensive rebound by Team,,16,22
73,1,3:58.0,D. Schröder enters the game for J. Teague,,16,22
74,1,3:58.0,,K. Oubre enters the game for O. Porter,16,22
75,1,3:58.0,,A. Anderson enters the game for J. Dudley,16,22
76,1,3:58.0,T. Sefolosha misses free throw 2 of 2,,16,22
77,1,3:57.0,,Defensive rebound by A. Anderson,16,22
78,1,3:33.0,,Shooting foul by T. Sefolosha (drawn by J. Hickson),16,22
79,1,3:33.0,,J. Hickson misses free throw 1 of 2,16,22
80,1,3:33.0,,Offensive rebound by Team,16,22
81,1,3:33.0,,G. Temple enters the game for M. Thornton,16,22
82,1,3:33.0,,J. Hickson misses free throw 2 of 2,16,22
83,1,3:33.0,Defensive rebound by T. Sefolosha,,16,22
84,1,3:13.0,P. Millsap makes 2-pt layup from 1 ft,,18,22
85,1,3:11.0,Violation by Team (delay of game),,18,22
86,1,3:03.0,,J. Hickson misses 2-pt jump shot from 5 ft,18,22
87,1,3:02.0,Defensive rebound by P. Millsap,,18,22
88,1,2:42.0,Turnover by P. Millsap (bad pass; steal by A. Anderson),,18,22
89,1,2:30.0,,R. Sessions misses 2-pt layup from 1 ft (block by P. Millsap),18,22
90,1,2:28.0,Defensive rebound by T. Hardaway,,18,22
91,1,2:19.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),,21,22
92,1,2:08.0,,A. Anderson makes 3-pt jump shot from 24 ft (assist by J. Hickson),21,25
93,1,1:58.0,Personal foul by A. Anderson,,21,25
94,1,1:58.0,,Washington full timeout,21,25
95,1,1:58.0,A. Horford enters the game for P. Millsap,,21,25
96,1,1:58.0,M. Scott enters the game for K. Humphries,,21,25
97,1,1:58.0,,J. Eddie enters the game for R. Sessions,21,25
98,1,1:44.0,A. Horford makes 3-pt jump shot from 25 ft (assist by T. Hardaway),,24,25
99,1,1:24.0,,A. Anderson misses 3-pt jump shot from 25 ft,24,25
100,1,1:23.0,Defensive rebound by T. Hardaway,,24,25
101,1,1:14.0,T. Sefolosha misses 2-pt jump shot from 21 ft,,24,25
102,1,1:13.0,Offensive rebound by M. Scott,,24,25
103,1,1:10.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by M. Scott),,27,25
104,1,1:00.0,,G. Temple makes 3-pt jump shot from 26 ft,27,28
105,1,0:51.0,A. Horford makes 2-pt layup at rim (assist by D. Schröder),,29,28
106,1,0:51.0,Shooting foul by A. Anderson (drawn by A. Horford),,29,28
107,1,0:51.0,A. Horford makes free throw 1 of 1,,30,28
108,1,0:36.0,,J. Eddie makes 2-pt jump shot from 19 ft (assist by G. Temple),30,30
109,1,0:28.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),,33,30
110,1,0:08.0,,G. Temple makes 3-pt jump shot from 25 ft,33,33
111,1,0:03.0,Turnover by D. Schröder (bad pass),,33,33
112,1,0:01.0,,G. Temple misses 3-pt jump shot from 38 ft,33,33
113,1,0:00.0,,Offensive rebound by Team,33,33
114,2,11:46.0,T. Hardaway makes 2-pt layup from 2 ft,,35,33
115,2,11:25.0,,A. Anderson misses 3-pt jump shot from 27 ft,35,33
116,2,11:23.0,Defensive rebound by A. Horford,,35,33
117,2,11:05.0,T. Sefolosha misses 2-pt jump shot from 8 ft,,35,33
118,2,11:04.0,,Defensive rebound by J. Hickson,35,33
119,2,11:00.0,,J. Eddie misses 3-pt jump shot from 28 ft,35,33
120,2,10:58.0,Defensive rebound by T. Sefolosha,,35,33
121,2,10:49.0,Shooting foul by K. Oubre (drawn by D. Schröder),,35,33
122,2,10:49.0,D. Schröder misses free throw 1 of 2,,35,33
123,2,10:49.0,Offensive rebound by Team,,35,33
124,2,10:49.0,K. Korver enters the game for T. Sefolosha,,35,33
125,2,10:49.0,D. Schröder misses free throw 2 of 2,,35,33
126,2,10:48.0,,Defensive rebound by J. Hickson,35,33
127,2,10:36.0,,Shooting foul by K. Korver (drawn by J. Eddie),35,33
128,2,10:36.0,,J. Eddie makes free throw 1 of 2,35,34
129,2,10:36.0,,J. Eddie makes free throw 2 of 2,35,35
130,2,10:17.0,Shooting foul by A. Anderson (drawn by D. Schröder),,35,35
131,2,10:17.0,D. Schröder misses free throw 1 of 2,,35,35
132,2,10:17.0,Offensive rebound by Team,,35,35
133,2,10:17.0,,J. Dudley enters the game for A. Anderson,35,35
134,2,10:17.0,D. Schröder makes free throw 2 of 2,,36,35
135,2,10:00.0,,K. Oubre misses 2-pt layup from 1 ft,36,35
136,2,9:59.0,,Offensive rebound by J. Hickson,36,35
137,2,9:50.0,K. Bazemore enters the game for T. Hardaway,,36,35
138,2,9:45.0,D. Schröder misses 2-pt layup from 2 ft (block by G. Temple),,36,35
139,2,9:42.0,Offensive rebound by M. Scott,,36,35
140,2,9:45.0,,Turnover by G. Temple (bad pass; steal by K. Bazemore),36,35
141,2,9:35.0,K. Bazemore misses 3-pt jump shot from 26 ft,,36,35
142,2,9:34.0,,Defensive rebound by J. Eddie,36,35
143,2,9:26.0,,K. Oubre makes 2-pt jump shot from 4 ft,36,37
144,2,9:06.0,D. Schröder misses 3-pt jump shot from 26 ft,,36,37
145,2,9:05.0,,Defensive rebound by J. Eddie,36,37
146,2,8:57.0,,K. Oubre misses 2-pt jump shot from 8 ft,36,37
147,2,8:56.0,,Offensive rebound by J. Hickson,36,37
148,2,8:56.0,,J. Hickson misses 2-pt layup from 1 ft,36,37
149,2,8:55.0,,Offensive rebound by J. Hickson,36,37
150,2,8:55.0,,J. Hickson makes 2-pt layup from 1 ft,36,39
151,2,8:39.0,K. Bazemore misses 3-pt jump shot from 27 ft,,36,39
152,2,8:38.0,,Defensive rebound by J. Hickson,36,39
153,2,8:28.0,,G. Temple makes 2-pt jump shot from 14 ft,36,41
154,2,8:27.0,Atlanta full timeout,,36,41
155,2,8:27.0,P. Millsap enters the game for D. Schröder,,36,41
156,2,8:27.0,J. Teague enters the game for M. Scott,,36,41
157,2,8:17.0,P. Millsap misses 2-pt layup from 1 ft (block by J. Hickson),,36,41
158,2,8:15.0,Offensive rebound by P. Millsap,,36,41
159,2,8:11.0,P. Millsap misses 2-pt layup from 2 ft,,36,41
160,2,8:10.0,,Defensive rebound by J. Eddie,36,41
161,2,8:03.0,,J. Eddie misses 3-pt jump shot from 26 ft (block by A. Horford),36,41
162,2,8:01.0,Defensive rebound by K. Bazemore,,36,41
163,2,7:59.0,Shooting block foul by J. Eddie (drawn by K. Bazemore),,36,41
164,2,7:59.0,K. Bazemore makes free throw 1 of 2,,37,41
165,2,7:59.0,K. Bazemore makes free throw 2 of 2,,38,41
166,2,7:50.0,,Turnover by K. Oubre (traveling),38,41
167,2,7:50.0,M. Muscala enters the game for A. Horford,,38,41
168,2,7:38.0,J. Teague misses 3-pt jump shot from 25 ft,,38,41
169,2,7:36.0,,Defensive rebound by J. Eddie,38,41
170,2,7:20.0,,K. Oubre misses 3-pt jump shot from 26 ft,38,41
171,2,7:19.0,Defensive rebound by K. Bazemore,,38,41
172,2,7:13.0,K. Korver makes 3-pt jump shot from 26 ft (assist by K. Bazemore),,41,41
173,2,6:57.0,,J. Dudley misses 3-pt jump shot from 24 ft,41,41
174,2,6:56.0,Defensive rebound by K. Bazemore,,41,41
175,2,6:52.0,K. Bazemore misses 3-pt jump shot from 25 ft,,41,41
176,2,6:50.0,,Defensive rebound by G. Temple,41,41
177,2,6:40.0,,Shooting foul by M. Muscala (drawn by J. Hickson),41,41
178,2,6:40.0,,J. Hickson misses free throw 1 of 2,41,41
179,2,6:40.0,,Offensive rebound by Team,41,41
180,2,6:40.0,,M. Thornton enters the game for K. Oubre,41,41
181,2,6:40.0,,O. Porter enters the game for J. Eddie,41,41
182,2,6:40.0,,J. Hickson misses free throw 2 of 2,41,41
183,2,6:39.0,,Offensive rebound by J. Dudley,41,41
184,2,6:27.0,,Shooting foul by K. Bazemore (drawn by J. Hickson),41,41
185,2,6:27.0,,J. Hickson makes free throw 1 of 2,41,42
186,2,6:27.0,,R. Sessions enters the game for G. Temple,41,42
187,2,6:27.0,,J. Hickson makes free throw 2 of 2,41,43
188,2,6:15.0,Shooting foul by J. Dudley (drawn by P. Millsap),,41,43
189,2,6:15.0,P. Millsap makes free throw 1 of 2,,42,43
190,2,6:15.0,,N. Hilário enters the game for J. Hickson,42,43
191,2,6:15.0,P. Millsap makes free throw 2 of 2,,43,43
192,2,5:57.0,,Turnover by N. Hilário (bad pass; steal by J. Teague),43,43
193,2,5:52.0,M. Muscala misses 2-pt layup from 1 ft,,43,43
194,2,5:50.0,,Defensive rebound by M. Thornton,43,43
195,2,5:46.0,,R. Sessions makes 2-pt layup at rim (assist by M. Thornton),43,45
196,2,5:31.0,Personal foul by J. Dudley,,43,45
197,2,5:31.0,Official timeout,,43,45
198,2,5:31.0,P. Millsap makes free throw 1 of 2,,44,45
199,2,5:31.0,P. Millsap makes free throw 2 of 2,,45,45
200,2,5:13.0,,N. Hilário makes 2-pt layup from 2 ft,45,47
201,2,5:02.0,J. Teague makes 2-pt layup from 1 ft,,47,47
202,2,4:48.0,,Turnover by J. Dudley (bad pass; steal by K. Bazemore),47,47
203,2,4:36.0,J. Teague misses 2-pt layup from 1 ft (block by O. Porter),,47,47
204,2,4:36.0,Offensive rebound by Team,,47,47
205,2,4:36.0,T. Hardaway enters the game for K. Bazemore,,47,47
206,2,4:36.0,T. Sefolosha enters the game for K. Korver,,47,47
207,2,4:34.0,M. Muscala makes 2-pt layup at rim (assist by J. Teague),,49,47
208,2,4:18.0,,J. Dudley makes 3-pt jump shot from 22 ft (assist by N. Hilário),49,50
209,2,4:17.0,Atlanta full timeout,,49,50
210,2,4:06.0,Turnover by J. Teague (lost ball; steal by M. Thornton),,49,50
211,2,3:55.0,,Turnover by R. Sessions (lost ball),49,50
212,2,3:50.0,Personal foul by R. Sessions,,49,50
213,2,3:50.0,J. Teague makes free throw 1 of 2,,50,50
214,2,3:50.0,J. Teague makes free throw 2 of 2,,51,50
215,2,3:33.0,,R. Sessions misses 3-pt jump shot from 24 ft,51,50
216,2,3:31.0,Defensive rebound by J. Teague,,51,50
217,2,3:26.0,J. Teague makes 2-pt jump shot from 7 ft,,53,50
218,2,3:14.0,,O. Porter misses 3-pt jump shot from 24 ft,53,50
219,2,3:13.0,Defensive rebound by P. Millsap,,53,50
220,2,3:02.0,Turnover by P. Millsap (lost ball; steal by N. Hilário),,53,50
221,2,2:59.0,,R. Sessions makes 2-pt jump shot from 14 ft (assist by N. Hilário),53,52
222,2,2:59.0,,Shooting foul by J. Teague (drawn by R. Sessions),53,52
223,2,2:59.0,,Washington full timeout,53,52
224,2,2:59.0,A. Horford enters the game for P. Millsap,,53,52
225,2,2:59.0,,R. Sessions misses free throw 1 of 1,53,52
226,2,2:58.0,,Offensive rebound by J. Dudley,53,52
227,2,2:49.0,,J. Dudley makes 2-pt layup from 1 ft (assist by N. Hilário),53,54
228,2,2:39.0,Personal foul by R. Sessions,,53,54
229,2,2:39.0,A. Horford makes free throw 1 of 2,,54,54
230,2,2:39.0,A. Horford makes free throw 2 of 2,,55,54
231,2,2:26.0,,Shooting foul by M. Muscala (drawn by N. Hilário),55,54
232,2,2:26.0,,N. Hilário makes free throw 1 of 2,55,55
233,2,2:26.0,,D. Gooden enters the game for J. Dudley,55,55
234,2,2:26.0,,N. Hilário makes free throw 2 of 2,55,56
235,2,2:21.0,P. Millsap enters the game for M. Muscala,,55,56
236,2,2:13.0,T. Hardaway misses 2-pt jump shot from 4 ft,,55,56
237,2,2:12.0,,Defensive rebound by R. Sessions,55,56
238,2,2:02.0,,Personal foul by J. Teague,55,56
239,2,2:02.0,,D. Gooden misses free throw 1 of 2,55,56
240,2,2:02.0,,Offensive rebound by Team,55,56
241,2,2:02.0,,G. Temple enters the game for R. Sessions,55,56
242,2,2:02.0,,D. Gooden makes free throw 2 of 2,55,57
243,2,1:51.0,Turnover by T. Hardaway (lost ball; steal by D. Gooden),,55,57
244,2,1:34.0,,O. Porter misses 3-pt jump shot from 26 ft,55,57
245,2,1:33.0,Defensive rebound by Team,,55,57
246,2,1:20.0,A. Horford makes 2-pt jump shot from 16 ft (assist by J. Teague),,57,57
247,2,1:07.0,,N. Hilário misses 2-pt jump shot from 20 ft,57,57
248,2,1:06.0,Defensive rebound by T. Sefolosha,,57,57
249,2,1:01.0,Offensive foul by A. Horford (drawn by M. Thornton),,57,57
250,2,1:01.0,Turnover by A. Horford (offensive foul),,57,57
251,2,0:52.0,,M. Thornton misses 2-pt jump shot from 16 ft,57,57
252,2,0:51.0,Defensive rebound by A. Horford,,57,57
253,2,0:37.0,P. Millsap makes 2-pt jump shot from 6 ft,,59,57
254,2,0:26.0,,G. Temple misses 3-pt jump shot from 26 ft,59,57
255,2,0:25.0,,Offensive rebound by N. Hilário,59,57
256,2,0:23.0,,M. Thornton misses 3-pt jump shot from 25 ft,59,57
257,2,0:21.0,Defensive rebound by P. Millsap,,59,57
258,2,0:06.0,Turnover by J. Teague (discontinued dribble),,59,57
259,2,0:06.0,M. Muscala enters the game for A. Horford,,59,57
260,2,0:06.0,D. Schröder enters the game for J. Teague,,59,57
261,2,0:02.0,,G. Temple misses 2-pt layup from 1 ft (block by M. Muscala),59,57
262,2,0:01.0,,Offensive rebound by Team,59,57
263,3,11:42.0,Turnover by K. Bazemore (bad pass; steal by O. Porter),,59,57
264,3,11:17.0,,O. Porter misses 2-pt jump shot from 15 ft,59,57
265,3,11:16.0,,Offensive rebound by N. Hilário,59,57
266,3,11:09.0,,Turnover by N. Hilário (lost ball; steal by P. Millsap),59,57
267,3,11:00.0,Turnover by J. Teague (lost ball),,59,57
268,3,10:52.0,,R. Sessions misses 2-pt jump shot from 4 ft,59,57
269,3,10:51.0,Defensive rebound by K. Bazemore,,59,57
270,3,10:47.0,J. Teague makes 2-pt layup at rim (assist by K. Bazemore),,61,57
271,3,10:27.0,,M. Thornton misses 2-pt layup from 1 ft (block by P. Millsap),61,57
272,3,10:27.0,,Offensive rebound by Team,61,57
273,3,10:24.0,,R. Sessions makes 3-pt jump shot from 23 ft (assist by M. Thornton),61,60
274,3,10:08.0,Turnover by P. Millsap (lost ball; steal by O. Porter),,61,60
275,3,10:05.0,,Shooting foul by J. Teague (drawn by J. Dudley),61,60
276,3,10:05.0,,J. Dudley makes free throw 1 of 2,61,61
277,3,10:05.0,,J. Dudley misses free throw 2 of 2,61,61
278,3,10:04.0,Defensive rebound by A. Horford,,61,61
279,3,9:47.0,Shooting foul by N. Hilário (drawn by P. Millsap),,61,61
280,3,9:47.0,P. Millsap makes free throw 1 of 2,,62,61
281,3,9:47.0,P. Millsap misses free throw 2 of 2,,62,61
282,3,9:45.0,,Defensive rebound by J. Dudley,62,61
283,3,9:27.0,,M. Thornton misses 3-pt jump shot from 26 ft,62,61
284,3,9:26.0,Defensive rebound by P. Millsap,,62,61
285,3,9:09.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,64,61
286,3,8:57.0,,Turnover by R. Sessions (bad pass),64,61
287,3,8:44.0,P. Millsap misses 3-pt jump shot from 26 ft,,64,61
288,3,8:43.0,,Defensive rebound by N. Hilário,64,61
289,3,8:29.0,,Shooting foul by K. Bazemore (drawn by N. Hilário),64,61
290,3,8:29.0,,N. Hilário misses free throw 1 of 2,64,61
291,3,8:29.0,,Offensive rebound by Team,64,61
292,3,8:29.0,,N. Hilário makes free throw 2 of 2,64,62
293,3,8:16.0,A. Horford misses 2-pt jump shot from 15 ft,,64,62
294,3,8:15.0,Offensive rebound by P. Millsap,,64,62
295,3,8:02.0,Turnover by P. Millsap (bad pass; steal by J. Dudley),,64,62
296,3,7:57.0,,R. Sessions makes 2-pt layup at rim,64,64
297,3,7:46.0,Turnover by J. Teague (bad pass; steal by N. Hilário),,64,64
298,3,7:40.0,,M. Thornton makes 2-pt layup from 2 ft,64,66
299,3,7:23.0,Turnover by K. Korver (bad pass; steal by O. Porter),,64,66
300,3,7:19.0,,O. Porter makes 2-pt jump shot from 5 ft,64,68
301,3,7:19.0,,Shooting block foul by K. Korver (drawn by O. Porter),64,68
302,3,7:19.0,,O. Porter makes free throw 1 of 1,64,69
303,3,7:07.0,K. Bazemore misses 2-pt jump shot from 7 ft,,64,69
304,3,7:06.0,,Defensive rebound by J. Dudley,64,69
305,3,7:00.0,,R. Sessions makes 2-pt layup at rim,64,71
306,3,7:00.0,Atlanta full timeout,,64,71
307,3,6:51.0,Turnover by K. Bazemore (lost ball),,64,71
308,3,6:39.0,,J. Dudley misses 3-pt jump shot from 26 ft,64,71
309,3,6:38.0,Defensive rebound by J. Teague,,64,71
310,3,6:31.0,A. Horford makes 3-pt jump shot from 26 ft (assist by J. Teague),,67,71
311,3,6:18.0,,J. Dudley makes 2-pt jump shot from 19 ft (assist by R. Sessions),67,73
312,3,6:10.0,Personal foul by O. Porter,,67,73
313,3,6:10.0,T. Sefolosha enters the game for K. Bazemore,,67,73
314,3,5:58.0,J. Teague misses 3-pt jump shot from 25 ft,,67,73
315,3,5:57.0,,Defensive rebound by M. Thornton,67,73
316,3,5:38.0,,M. Thornton makes 2-pt jump shot from 10 ft (assist by N. Hilário),67,75
317,3,5:12.0,K. Korver misses 2-pt jump shot from 13 ft,,67,75
318,3,5:11.0,,Defensive rebound by R. Sessions,67,75
319,3,5:02.0,,N. Hilário misses 2-pt jump shot from 18 ft,67,75
320,3,5:01.0,Defensive rebound by A. Horford,,67,75
321,3,4:47.0,A. Horford misses 3-pt jump shot from 26 ft,,67,75
322,3,4:46.0,Offensive rebound by T. Sefolosha,,67,75
323,3,4:42.0,A. Horford misses 3-pt jump shot from 23 ft,,67,75
324,3,4:41.0,,Defensive rebound by O. Porter,67,75
325,3,4:30.0,,O. Porter misses 3-pt jump shot from 32 ft,67,75
326,3,4:29.0,Defensive rebound by P. Millsap,,67,75
327,3,4:18.0,P. Millsap misses 2-pt jump shot from 5 ft,,67,75
328,3,4:17.0,Offensive rebound by P. Millsap,,67,75
329,3,4:16.0,P. Millsap misses 2-pt layup from 1 ft,,67,75
330,3,4:16.0,,Defensive rebound by O. Porter,67,75
331,3,4:16.0,,Personal foul by P. Millsap,67,75
332,3,4:16.0,,K. Oubre enters the game for O. Porter,67,75
333,3,4:16.0,D. Schröder enters the game for A. Horford,,67,75
334,3,4:16.0,T. Hardaway enters the game for K. Korver,,67,75
335,3,4:16.0,K. Humphries enters the game for J. Teague,,67,75
336,3,4:16.0,,J. Hickson enters the game for N. Hilário,67,75
337,3,3:58.0,,M. Thornton makes 2-pt layup from 1 ft (assist by J. Dudley),67,77
338,3,3:44.0,,Violation by J. Dudley (kicked ball),67,77
339,3,3:44.0,,A. Anderson enters the game for J. Dudley,67,77
340,3,3:33.0,D. Schröder misses 2-pt jump shot from 20 ft,,67,77
341,3,3:32.0,,Defensive rebound by J. Hickson,67,77
342,3,3:21.0,,Shooting foul by P. Millsap (drawn by M. Thornton),67,77
343,3,3:21.0,,M. Thornton makes 2-pt layup at rim,67,79
344,3,3:21.0,,M. Thornton makes free throw 1 of 1,67,80
345,3,3:01.0,T. Hardaway misses 2-pt jump shot from 17 ft,,67,80
346,3,2:59.0,,Defensive rebound by R. Sessions,67,80
347,3,2:47.0,,J. Hickson misses 2-pt jump shot from 8 ft,67,80
348,3,2:46.0,Defensive rebound by K. Humphries,,67,80
349,3,2:36.0,P. Millsap misses 2-pt jump shot from 7 ft,,67,80
350,3,2:34.0,Offensive rebound by P. Millsap,,67,80
351,3,2:32.0,P. Millsap misses 2-pt jump shot from 3 ft,,67,80
352,3,2:31.0,,Defensive rebound by J. Hickson,67,80
353,3,2:26.0,,Turnover by J. Hickson (lost ball; steal by K. Humphries),67,80
354,3,2:14.0,T. Hardaway misses 2-pt jump shot from 16 ft,,67,80
355,3,2:12.0,,Defensive rebound by A. Anderson,67,80
356,3,2:02.0,,Washington full timeout,67,80
357,3,2:02.0,M. Scott enters the game for P. Millsap,,67,80
358,3,2:02.0,,G. Temple enters the game for R. Sessions,67,80
359,3,1:57.0,,Personal foul by D. Schröder,67,80
360,3,1:57.0,,G. Temple makes free throw 1 of 2,67,81
361,3,1:57.0,,G. Temple makes free throw 2 of 2,67,82
362,3,1:39.0,D. Schröder misses 2-pt layup from 1 ft,,67,82
363,3,1:38.0,Offensive rebound by K. Humphries,,67,82
364,3,1:34.0,M. Scott makes 3-pt jump shot from 23 ft (assist by K. Humphries),,70,82
365,3,1:20.0,,M. Thornton misses 3-pt jump shot from 27 ft,70,82
366,3,1:19.0,Defensive rebound by T. Hardaway,,70,82
367,3,1:16.0,Shooting foul by A. Anderson (drawn by T. Hardaway),,70,82
368,3,1:16.0,T. Hardaway makes free throw 1 of 2,,71,82
369,3,1:16.0,,J. Eddie enters the game for M. Thornton,71,82
370,3,1:16.0,T. Hardaway makes free throw 2 of 2,,72,82
371,3,1:04.0,,Personal foul by K. Humphries,72,82
372,3,1:04.0,,J. Hickson misses free throw 1 of 2,72,82
373,3,1:04.0,,Offensive rebound by Team,72,82
374,3,1:04.0,,J. Hickson misses free throw 2 of 2,72,82
375,3,1:03.0,Defensive rebound by T. Hardaway,,72,82
376,3,0:55.0,D. Schröder misses 2-pt jump shot from 16 ft,,72,82
377,3,0:54.0,,Defensive rebound by J. Hickson,72,82
378,3,0:45.0,,A. Anderson misses 2-pt jump shot from 6 ft,72,82
379,3,0:43.0,,Offensive rebound by J. Hickson,72,82
380,3,0:42.0,,J. Hickson misses 2-pt jump shot from 3 ft,72,82
381,3,0:41.0,Defensive rebound by M. Scott,,72,82
382,3,0:30.0,M. Scott makes 2-pt jump shot from 8 ft (assist by D. Schröder),,74,82
383,3,0:28.0,,G. Temple makes 2-pt dunk at rim (assist by A. Anderson),74,84
384,3,0:28.0,Atlanta full timeout,,74,84
385,3,0:28.0,Violation by Team (delay of game),,74,84
386,3,0:28.0,Technical foul by Team,,74,84
387,3,0:28.0,,G. Temple misses technical free throw,74,84
388,3,0:28.0,Offensive rebound by Team,,74,84
389,3,0:28.0,A. Horford enters the game for K. Humphries,,74,84
390,3,0:28.0,K. Korver enters the game for T. Hardaway,,74,84
391,3,0:08.0,Turnover by D. Schröder (bad pass; steal by G. Temple),,74,84
392,3,0:04.0,,Turnover by G. Temple (bad pass),74,84
393,3,0:01.0,D. Schröder makes 2-pt jump shot from 7 ft,,76,84
