,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
10,1,9:57.0,,A. Aminu makes free throw 1 of 1,4,6
11,1,9:47.0,D. Waiters makes 2-pt layup from 1 ft,,6,6
12,1,9:35.0,,D. Lillard misses 3-pt jump shot from 24 ft,6,6
13,1,9:34.0,Defensive rebound by S. Adams,,6,6
14,1,9:24.0,R. Foye misses 2-pt jump shot from 4 ft,,6,6
15,1,9:23.0,,Defensive rebound by M. Plumlee,6,6
16,1,9:18.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Harkless),6,9
17,1,9:05.0,Shooting foul by C. McCollum (drawn by D. Waiters),,6,9
18,1,9:05.0,D. Waiters misses free throw 1 of 2,,6,9
19,1,9:05.0,Offensive rebound by Team,,6,9
20,1,9:05.0,D. Waiters misses free throw 2 of 2,,6,9
21,1,9:05.0,Offensive rebound by E. Freedom,,6,9
22,1,8:56.0,Turnover by D. Waiters (bad pass),,6,9
23,1,8:37.0,,M. Harkless makes 3-pt jump shot from 22 ft (assist by M. Plumlee),6,12
24,1,8:21.0,Turnover by E. Freedom (lost ball),,6,12
25,1,8:10.0,,C. McCollum misses 3-pt jump shot from 25 ft,6,12
26,1,8:09.0,Defensive rebound by S. Adams,,6,12
27,1,7:58.0,R. Foye misses 2-pt jump shot from 18 ft,,6,12
28,1,7:56.0,,Defensive rebound by A. Aminu,6,12
29,1,7:47.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by M. Plumlee),6,15
30,1,7:47.0,Oklahoma City full timeout,,6,15
31,1,7:38.0,Turnover by D. Waiters (bad pass; steal by A. Aminu),,6,15
32,1,7:33.0,,A. Aminu makes 2-pt dunk from 1 ft (assist by D. Lillard),6,17
33,1,7:12.0,A. Morrow misses 2-pt hook shot from 4 ft,,6,17
34,1,7:12.0,Offensive rebound by Team,,6,17
35,1,7:08.0,Turnover by R. Foye (bad pass),,6,17
36,1,6:56.0,,A. Aminu misses 3-pt jump shot from 23 ft,6,17
37,1,6:56.0,Defensive rebound by E. Freedom,,6,17
38,1,6:42.0,R. Foye makes 3-pt jump shot from 26 ft,,9,17
39,1,6:30.0,,M. Harkless makes 2-pt dunk at rim (assist by M. Plumlee),9,19
40,1,6:02.0,A. Morrow makes 2-pt jump shot from 19 ft (assist by S. Adams),,11,19
41,1,5:55.0,,C. McCollum misses 2-pt jump shot from 10 ft,11,19
42,1,5:54.0,Defensive rebound by S. Adams,,11,19
43,1,5:50.0,Shooting foul by A. Aminu (drawn by E. Freedom),,11,19
44,1,5:50.0,E. Freedom makes free throw 1 of 2,,12,19
45,1,5:50.0,C. Payne enters the game for A. Morrow,,12,19
46,1,5:50.0,E. Freedom misses free throw 2 of 2,,12,19
47,1,5:49.0,,Defensive rebound by M. Harkless,12,19
48,1,5:45.0,,Turnover by D. Lillard (bad pass; steal by D. Waiters),12,19
49,1,5:35.0,Turnover by D. Waiters (bad pass; steal by M. Harkless),,12,19
50,1,5:30.0,,A. Aminu makes 2-pt layup from 2 ft (assist by C. McCollum),12,21
51,1,5:30.0,,Shooting foul by C. Payne (drawn by A. Aminu),12,21
52,1,5:30.0,K. Singler enters the game for S. Adams,,12,21
53,1,5:30.0,,A. Aminu misses free throw 1 of 1,12,21
54,1,5:30.0,Defensive rebound by E. Freedom,,12,21
55,1,5:19.0,Shooting foul by M. Harkless (drawn by R. Foye),,12,21
56,1,5:19.0,R. Foye makes free throw 1 of 2,,13,21
57,1,5:19.0,,A. Crabbe enters the game for C. McCollum,13,21
58,1,5:19.0,,G. Henderson enters the game for A. Aminu,13,21
59,1,5:19.0,R. Foye makes free throw 2 of 2,,14,21
60,1,5:03.0,,Turnover by M. Plumlee (bad pass; steal by E. Freedom),14,21
61,1,4:57.0,R. Foye misses 2-pt layup at rim,,14,21
62,1,4:38.0,Offensive rebound by E. Freedom,,14,21
63,1,4:38.0,,D. Lillard misses 3-pt jump shot from 26 ft,14,21
64,1,4:36.0,Defensive rebound by E. Freedom,,14,21
65,1,4:38.0,E. Freedom makes 2-pt layup from 1 ft,,16,21
66,1,4:36.0,Personal foul by M. Plumlee,,16,21
67,1,4:24.0,D. Waiters misses 3-pt jump shot from 24 ft,,16,21
68,1,4:23.0,,Defensive rebound by M. Plumlee,16,21
69,1,4:04.0,,M. Plumlee misses 2-pt jump shot from 12 ft,16,21
70,1,4:03.0,Defensive rebound by E. Freedom,,16,21
71,1,3:51.0,E. Freedom makes 2-pt jump shot from 8 ft,,18,21
72,1,3:51.0,,Portland full timeout,18,21
73,1,3:51.0,A. Morrow enters the game for R. Foye,,18,21
74,1,3:51.0,,E. Davis enters the game for M. Plumlee,18,21
75,1,3:39.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by G. Henderson),18,24
76,1,3:18.0,E. Freedom misses 2-pt layup from 2 ft,,18,24
77,1,3:16.0,Offensive rebound by E. Freedom,,18,24
78,1,3:16.0,K. Singler misses 2-pt layup from 1 ft,,18,24
79,1,3:15.0,Offensive rebound by D. Waiters,,18,24
80,1,3:08.0,A. Morrow misses 3-pt jump shot from 28 ft,,18,24
81,1,3:07.0,Offensive rebound by K. Singler,,18,24
82,1,3:07.0,Shooting foul by M. Harkless (drawn by K. Singler),,18,24
83,1,3:07.0,K. Singler makes free throw 1 of 2,,19,24
84,1,3:07.0,R. Foye enters the game for D. Waiters,,19,24
85,1,3:07.0,,B. Roberts enters the game for M. Harkless,19,24
