,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
46,1,5:32.0,Turnover by T. Burke (bad pass; steal by G. Dieng),,9,11
47,1,5:26.0,,K. Towns makes 2-pt layup at rim (assist by G. Dieng),9,13
48,1,5:07.0,J. Withey misses 2-pt jump shot from 5 ft (block by K. Towns),,9,13
49,1,5:06.0,Offensive rebound by T. Booker,,9,13
50,1,5:04.0,R. Hood misses 2-pt jump shot from 5 ft,,9,13
51,1,5:03.0,,Defensive rebound by T. Prince,9,13
52,1,4:45.0,,K. Towns misses 2-pt dunk at rim,9,13
53,1,4:44.0,Defensive rebound by R. Hood,,9,13
54,1,4:36.0,R. Hood misses 2-pt jump shot from 17 ft,,9,13
55,1,4:35.0,,Defensive rebound by G. Dieng,9,13
56,1,4:11.0,,Turnover by Team (shot clock),9,13
57,1,4:11.0,J. Ingles enters the game for R. Hood,,9,13
58,1,4:11.0,,A. Payne enters the game for K. Towns,9,13
59,1,3:54.0,T. Booker misses 2-pt jump shot from 5 ft (block by A. Payne),,9,13
60,1,3:53.0,Offensive rebound by Team,,9,13
61,1,3:53.0,T. Lyles enters the game for J. Withey,,9,13
62,1,3:47.0,T. Burke misses 3-pt jump shot from 29 ft,,9,13
63,1,3:45.0,Offensive rebound by T. Booker,,9,13
64,1,3:43.0,T. Booker misses 2-pt hook shot from 7 ft,,9,13
65,1,3:42.0,,Defensive rebound by A. Payne,9,13
66,1,3:37.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),9,15
67,1,3:19.0,G. Hayward misses 2-pt jump shot from 22 ft,,9,15
68,1,3:17.0,,Defensive rebound by T. Prince,9,15
69,1,3:08.0,,Turnover by G. Dieng (traveling),9,15
70,1,3:08.0,Utah full timeout,,9,15
71,1,2:55.0,Shooting foul by R. Rubio (drawn by G. Hayward),,9,15
72,1,2:55.0,G. Hayward makes free throw 1 of 2,,10,15
73,1,2:55.0,G. Hayward misses free throw 2 of 2,,10,15
74,1,2:55.0,,Defensive rebound by A. Payne,10,15
75,1,2:40.0,,A. Wiggins misses 2-pt jump shot from 1 ft,10,15
76,1,2:39.0,,Offensive rebound by A. Wiggins,10,15
77,1,2:39.0,,A. Wiggins misses 2-pt layup from 1 ft,10,15
78,1,2:38.0,,Offensive rebound by A. Wiggins,10,15
79,1,2:37.0,,A. Wiggins misses 2-pt layup at rim (block by T. Burke),10,15
80,1,2:36.0,Defensive rebound by T. Booker,,10,15
81,1,2:29.0,Turnover by T. Burke (bad pass; steal by R. Rubio),,10,15
82,1,2:26.0,,Personal foul by G. Hayward (drawn by R. Rubio),10,15
83,1,2:26.0,,Z. LaVine enters the game for T. Prince,10,15
84,1,2:26.0,C. Johnson enters the game for G. Hayward,,10,15
85,1,2:19.0,,A. Wiggins misses 2-pt jump shot from 17 ft,10,15
86,1,2:18.0,Defensive rebound by T. Booker,,10,15
87,1,2:03.0,Personal block foul by A. Payne (drawn by T. Booker),,10,15
88,1,1:55.0,Turnover by T. Burke (lost ball; steal by R. Rubio),,10,15
89,1,1:52.0,,Personal foul by T. Lyles (drawn by R. Rubio),10,15
90,1,1:52.0,,R. Rubio makes free throw 1 of 2,10,16
91,1,1:52.0,,R. Rubio misses free throw 2 of 2,10,16
92,1,1:52.0,Defensive rebound by T. Booker,,10,16
93,1,1:38.0,Turnover by T. Booker (lost ball; steal by A. Payne),,10,16
94,1,1:31.0,,Z. LaVine misses 2-pt jump shot from 3 ft,10,16
95,1,1:30.0,,Offensive rebound by R. Rubio,10,16
96,1,1:27.0,,A. Payne makes 2-pt jump shot from 5 ft (assist by R. Rubio),10,18
97,1,1:08.0,C. Johnson makes 3-pt jump shot from 25 ft,,13,18
98,1,0:58.0,,Personal foul by T. Burke (drawn by R. Rubio),13,18
99,1,0:58.0,,R. Rubio misses free throw 1 of 2,13,18
100,1,0:58.0,,Offensive rebound by Team,13,18
101,1,0:58.0,R. Hood enters the game for T. Lyles,,13,18
102,1,0:58.0,,S. Muhammad enters the game for A. Wiggins,13,18
103,1,0:58.0,,R. Rubio makes free throw 2 of 2,13,19
104,1,0:46.0,R. Hood misses 3-pt jump shot from 26 ft,,13,19
105,1,0:44.0,Offensive rebound by Team,,13,19
106,1,0:44.0,,T. Jones enters the game for R. Rubio,13,19
107,1,0:31.0,J. Ingles misses 3-pt jump shot from 24 ft,,13,19
108,1,0:30.0,Offensive rebound by T. Booker,,13,19
109,1,0:27.0,T. Booker misses 2-pt layup from 1 ft,,13,19
110,1,0:26.0,Offensive rebound by T. Booker,,13,19
111,1,0:24.0,T. Booker misses 2-pt layup from 2 ft,,13,19
112,1,0:23.0,Offensive rebound by T. Booker,,13,19
113,1,0:19.0,R. Hood misses 3-pt jump shot from 24 ft,,13,19
114,1,0:18.0,,Defensive rebound by A. Payne,13,19
115,1,0:01.0,,A. Payne misses 3-pt jump shot from 25 ft,13,19
116,1,0:00.0,,Offensive rebound by Team,13,19
117,2,11:43.0,C. Johnson misses 3-pt jump shot from 23 ft,,13,19
118,2,11:42.0,,Defensive rebound by G. Dieng,13,19
119,2,11:19.0,,A. Payne misses 2-pt jump shot from 19 ft,13,19
120,2,11:18.0,Defensive rebound by C. Johnson,,13,19
121,2,11:11.0,Turnover by C. Johnson (traveling),,13,19
122,2,11:01.0,,Z. LaVine misses 2-pt jump shot from 18 ft,13,19
123,2,11:00.0,Defensive rebound by T. Booker,,13,19
124,2,10:46.0,T. Burke misses 3-pt jump shot from 25 ft,,13,19
125,2,10:45.0,,Defensive rebound by G. Dieng,13,19
126,2,10:37.0,,Turnover by Z. LaVine (bad pass; steal by J. Ingles),13,19
127,2,10:27.0,C. Johnson misses 3-pt jump shot from 23 ft,,13,19
128,2,10:25.0,Offensive rebound by T. Booker,,13,19
129,2,10:15.0,R. Hood misses 2-pt jump shot from 16 ft,,13,19
130,2,10:14.0,,Defensive rebound by Team,13,19
131,2,10:14.0,,Minnesota full timeout,13,19
132,2,9:57.0,,Z. LaVine misses 2-pt layup from 2 ft,13,19
133,2,9:55.0,Defensive rebound by R. Hood,,13,19
134,2,9:37.0,C. Johnson misses 3-pt jump shot from 23 ft,,13,19
135,2,9:36.0,,Defensive rebound by T. Jones,13,19
136,2,9:27.0,,T. Jones makes 2-pt jump shot from 6 ft,13,21
137,2,9:02.0,C. Johnson misses 3-pt jump shot from 23 ft,,13,21
138,2,9:01.0,,Defensive rebound by Z. LaVine,13,21
139,2,8:56.0,,S. Muhammad misses 2-pt layup at rim,13,21
140,2,8:55.0,,Offensive rebound by Z. LaVine,13,21
141,2,8:55.0,,Z. LaVine makes 2-pt layup at rim,13,23
142,2,8:54.0,Utah full timeout,,13,23
143,2,8:54.0,,K. Towns enters the game for G. Dieng,13,23
144,2,8:54.0,J. Withey enters the game for T. Booker,,13,23
145,2,8:54.0,G. Hayward enters the game for C. Johnson,,13,23
146,2,8:35.0,Shooting foul by Z. LaVine (drawn by R. Hood),,13,23
147,2,8:35.0,R. Hood makes free throw 1 of 2,,14,23
148,2,8:35.0,R. Hood makes free throw 2 of 2,,15,23
149,2,8:19.0,,A. Payne misses 2-pt jump shot from 4 ft,15,23
150,2,8:18.0,Defensive rebound by T. Burke,,15,23
151,2,8:14.0,G. Hayward makes 2-pt layup from 1 ft,,17,23
152,2,8:14.0,Shooting foul by T. Jones (drawn by G. Hayward),,17,23
153,2,8:14.0,,Violation by A. Payne (def goaltending),17,23
154,2,8:14.0,R. Neto enters the game for T. Burke,,17,23
155,2,8:14.0,G. Hayward makes free throw 1 of 1,,18,23
156,2,8:03.0,,Personal block foul by J. Withey (drawn by K. Towns),18,23
157,2,8:03.0,,N. Bjelica enters the game for A. Payne,18,23
158,2,7:49.0,,K. Towns makes 2-pt hook shot from 9 ft,18,25
159,2,7:35.0,Shooting foul by Z. LaVine (drawn by R. Hood),,18,25
160,2,7:35.0,R. Hood misses free throw 1 of 2,,18,25
161,2,7:35.0,Offensive rebound by Team,,18,25
162,2,7:35.0,R. Hood makes free throw 2 of 2,,19,25
163,2,7:26.0,,S. Muhammad makes 3-pt jump shot from 23 ft (assist by T. Jones),19,28
164,2,7:12.0,Turnover by J. Withey (bad pass; steal by K. Towns),,19,28
165,2,7:09.0,,K. Towns makes 2-pt layup at rim,19,30
166,2,7:09.0,,Shooting foul by J. Withey (drawn by K. Towns),19,30
167,2,7:09.0,T. Booker enters the game for J. Withey,,19,30
168,2,7:09.0,,K. Towns makes free throw 1 of 1,19,31
169,2,6:53.0,T. Booker makes 2-pt layup from 1 ft (assist by R. Hood),,21,31
170,2,6:36.0,,S. Muhammad misses 2-pt layup from 2 ft (block by R. Hood),21,31
171,2,6:35.0,,Offensive rebound by K. Towns,21,31
172,2,6:34.0,,K. Towns makes 2-pt layup from 1 ft,21,33
173,2,6:34.0,,Shooting foul by T. Booker (drawn by K. Towns),21,33
174,2,6:34.0,,A. Wiggins enters the game for S. Muhammad,21,33
175,2,6:34.0,,K. Towns misses free throw 1 of 1,21,33
176,2,6:34.0,Defensive rebound by G. Hayward,,21,33
177,2,6:17.0,R. Hood misses 3-pt jump shot from 23 ft,,21,33
178,2,6:16.0,Offensive rebound by T. Booker,,21,33
179,2,6:03.0,Turnover by G. Hayward (lost ball; steal by N. Bjelica),,21,33
180,2,6:00.0,,Turnover by N. Bjelica (bad pass; steal by G. Hayward),21,33
181,2,5:54.0,G. Hayward makes 3-pt jump shot from 22 ft (assist by R. Neto),,24,33
182,2,5:46.0,,Minnesota full timeout,24,33
183,2,5:46.0,,G. Dieng enters the game for K. Towns,24,33
184,2,5:46.0,,R. Rubio enters the game for T. Jones,24,33
185,2,5:33.0,,A. Wiggins misses 2-pt jump shot from 9 ft (block by G. Hayward),24,33
186,2,5:32.0,Defensive rebound by R. Hood,,24,33
187,2,5:16.0,Turnover by R. Neto (lost ball; steal by N. Bjelica),,24,33
188,2,5:03.0,,G. Dieng misses 2-pt hook shot from 5 ft,24,33
189,2,5:01.0,Defensive rebound by R. Hood,,24,33
190,2,4:52.0,,Offensive charge foul by G. Hayward (drawn by R. Rubio),24,33
191,2,4:52.0,Turnover by G. Hayward (offensive foul),,24,33
192,2,4:52.0,T. Burke enters the game for R. Neto,,24,33
193,2,4:41.0,,N. Bjelica misses 2-pt jump shot from 21 ft,24,33
194,2,4:40.0,Defensive rebound by T. Booker,,24,33
195,2,4:22.0,G. Hayward misses 2-pt jump shot from 15 ft,,24,33
196,2,4:21.0,,Defensive rebound by Z. LaVine,24,33
197,2,4:15.0,,Z. LaVine misses 2-pt jump shot from 5 ft (block by J. Ingles),24,33
198,2,4:14.0,Defensive rebound by J. Ingles,,24,33
199,2,4:13.0,Turnover by T. Booker (traveling),,24,33
200,2,4:13.0,E. Millsap enters the game for G. Hayward,,24,33
201,2,4:04.0,,Personal block foul by J. Ingles (drawn by Z. LaVine),24,33
202,2,3:56.0,,Z. LaVine misses 2-pt jump shot from 17 ft,24,33
203,2,3:54.0,Defensive rebound by E. Millsap,,24,33
204,2,3:44.0,J. Ingles misses 3-pt jump shot from 25 ft,,24,33
205,2,3:43.0,,Defensive rebound by A. Wiggins,24,33
206,2,3:36.0,,Personal foul by T. Booker (drawn by G. Dieng),24,33
207,2,3:36.0,,G. Dieng makes free throw 1 of 2,24,34
208,2,3:36.0,T. Lyles enters the game for J. Ingles,,24,34
209,2,3:36.0,,K. Towns enters the game for N. Bjelica,24,34
210,2,3:36.0,,T. Prince enters the game for Z. LaVine,24,34
211,2,3:36.0,,G. Dieng misses free throw 2 of 2,24,34
212,2,3:36.0,Defensive rebound by T. Lyles,,24,34
213,2,3:21.0,E. Millsap misses 3-pt jump shot from 23 ft,,24,34
214,2,3:20.0,Offensive rebound by T. Booker,,24,34
215,2,3:14.0,E. Millsap makes 2-pt layup at rim,,26,34
216,2,2:49.0,,A. Wiggins misses 2-pt jump shot from 11 ft,26,34
217,2,2:48.0,,Offensive rebound by G. Dieng,26,34
218,2,2:44.0,,G. Dieng makes 2-pt jump shot from 6 ft,26,36
219,2,2:27.0,T. Lyles makes 2-pt jump shot from 6 ft,,28,36
220,2,2:12.0,,G. Dieng misses 2-pt jump shot from 17 ft,28,36
221,2,2:11.0,Defensive rebound by E. Millsap,,28,36
222,2,2:01.0,Turnover by E. Millsap (bad pass; steal by A. Wiggins),,28,36
223,2,1:58.0,,Minnesota full timeout,28,36
224,2,1:58.0,,S. Muhammad enters the game for T. Prince,28,36
225,2,1:44.0,,Personal foul by T. Lyles (drawn by K. Towns),28,36
226,2,1:44.0,,K. Towns makes free throw 1 of 2,28,37
227,2,1:44.0,,K. Towns makes free throw 2 of 2,28,38
228,2,1:31.0,,Violation by A. Wiggins (kicked ball),28,38
229,2,1:22.0,T. Burke misses 2-pt jump shot from 8 ft,,28,38
230,2,1:21.0,,Defensive rebound by S. Muhammad,28,38
231,2,1:01.0,,R. Rubio misses 2-pt jump shot from 20 ft,28,38
232,2,1:00.0,Defensive rebound by R. Hood,,28,38
233,2,0:47.0,Turnover by T. Booker (lost ball; steal by R. Rubio),,28,38
234,2,0:42.0,,Turnover by R. Rubio (bad pass; steal by T. Booker),28,38
235,2,0:33.0,Turnover by T. Burke (bad pass),,28,38
236,2,0:12.0,,K. Towns misses 2-pt jump shot from 19 ft,28,38
237,2,0:11.0,,Offensive rebound by K. Towns,28,38
238,2,0:09.0,,Turnover by K. Towns (bad pass; steal by E. Millsap),28,38
239,2,0:00.0,T. Lyles makes 3-pt jump shot from 23 ft (assist by T. Booker),,31,38
240,3,11:41.0,R. Neto misses 3-pt jump shot from 24 ft,,31,38
241,3,11:40.0,Offensive rebound by R. Neto,,31,38
242,3,11:16.0,J. Withey misses 2-pt layup from 1 ft (block by K. Towns),,31,38
243,3,11:16.0,Offensive rebound by Team,,31,38
244,3,11:14.0,J. Withey misses 2-pt jump shot from 17 ft,,31,38
245,3,11:13.0,,Defensive rebound by K. Garnett,31,38
246,3,10:48.0,,T. Prince makes 2-pt jump shot from 20 ft (assist by R. Rubio),31,40
247,3,10:24.0,J. Withey makes 2-pt dunk at rim (assist by R. Neto),,33,40
248,3,10:00.0,,A. Wiggins makes 2-pt jump shot from 13 ft,33,42
249,3,9:45.0,Shooting foul by K. Towns (drawn by G. Hayward),,33,42
250,3,9:45.0,G. Hayward makes free throw 1 of 2,,34,42
251,3,9:45.0,,G. Dieng enters the game for K. Towns,34,42
252,3,9:45.0,G. Hayward makes free throw 2 of 2,,35,42
253,3,9:29.0,,T. Prince misses 2-pt jump shot from 4 ft,35,42
254,3,9:28.0,,Offensive rebound by T. Prince,35,42
255,3,9:17.0,,G. Dieng makes 2-pt layup at rim (assist by R. Rubio),35,44
256,3,8:56.0,R. Neto misses 3-pt jump shot from 23 ft,,35,44
257,3,8:55.0,,Defensive rebound by A. Wiggins,35,44
258,3,8:41.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by T. Prince),35,47
259,3,8:32.0,Turnover by R. Neto (lost ball; steal by G. Dieng),,35,47
260,3,8:28.0,,Personal foul by R. Hood (drawn by A. Wiggins),35,47
261,3,8:28.0,T. Burke enters the game for R. Neto,,35,47
262,3,8:14.0,,G. Dieng misses 2-pt jump shot from 19 ft,35,47
263,3,8:13.0,Defensive rebound by J. Withey,,35,47
264,3,8:06.0,G. Hayward misses 2-pt jump shot from 11 ft,,35,47
265,3,8:05.0,Offensive rebound by J. Withey,,35,47
266,3,8:05.0,Shooting foul by K. Garnett (drawn by J. Withey),,35,47
267,3,8:05.0,J. Withey makes free throw 1 of 2,,36,47
268,3,8:05.0,J. Withey makes free throw 2 of 2,,37,47
269,3,7:42.0,,K. Garnett makes 2-pt jump shot from 4 ft (assist by R. Rubio),37,49
270,3,7:21.0,R. Hood misses 3-pt jump shot from 25 ft,,37,49
271,3,7:20.0,Offensive rebound by G. Hayward,,37,49
272,3,7:12.0,T. Burke makes 2-pt jump shot from 10 ft,,39,49
273,3,6:52.0,,Shooting foul by R. Hood (drawn by A. Wiggins),39,49
274,3,6:52.0,,A. Wiggins makes free throw 1 of 2,39,50
275,3,6:52.0,E. Millsap enters the game for R. Hood,,39,50
276,3,6:52.0,,A. Wiggins misses free throw 2 of 2,39,50
277,3,6:52.0,Defensive rebound by J. Withey,,39,50
278,3,6:44.0,Personal foul by K. Garnett (drawn by T. Lyles),,39,50
279,3,6:36.0,T. Burke misses 3-pt jump shot from 24 ft,,39,50
280,3,6:35.0,,Defensive rebound by G. Dieng,39,50
281,3,6:27.0,,A. Wiggins misses 3-pt jump shot from 25 ft,39,50
282,3,6:25.0,Defensive rebound by Team,,39,50
283,3,6:09.0,J. Withey makes 2-pt jump shot from 3 ft (assist by T. Burke),,41,50
284,3,6:09.0,Shooting foul by R. Rubio (drawn by J. Withey),,41,50
285,3,6:09.0,T. Booker enters the game for T. Lyles,,41,50
286,3,6:09.0,J. Withey misses free throw 1 of 1,,41,50
287,3,6:09.0,,Defensive rebound by G. Dieng,41,50
288,3,5:57.0,,Personal foul by J. Withey (drawn by A. Wiggins),41,50
289,3,5:57.0,,Minnesota full timeout,41,50
290,3,5:57.0,,K. Towns enters the game for K. Garnett,41,50
291,3,5:51.0,,K. Towns misses 2-pt jump shot from 19 ft,41,50
292,3,5:50.0,Defensive rebound by G. Hayward,,41,50
293,3,5:31.0,Turnover by E. Millsap (lost ball; steal by T. Prince),,41,50
294,3,5:21.0,,K. Towns misses 2-pt jump shot from 6 ft (block by J. Withey),41,50
295,3,5:20.0,Defensive rebound by Team,,41,50
296,3,5:20.0,,Loose ball foul by K. Towns (drawn by J. Withey),41,50
297,3,5:20.0,J. Withey makes free throw 1 of 2,,42,50
298,3,5:20.0,,S. Muhammad enters the game for T. Prince,42,50
299,3,5:20.0,J. Withey misses free throw 2 of 2,,42,50
300,3,5:20.0,,Defensive rebound by G. Dieng,42,50
301,3,5:06.0,,Def 3 sec tech foul by J. Withey,42,50
302,3,5:06.0,,G. Dieng misses technical free throw,42,50
303,3,5:06.0,,Offensive rebound by Team,42,50
304,3,5:06.0,J. Ingles enters the game for E. Millsap,,42,50
305,3,4:54.0,,A. Wiggins makes 2-pt dunk at rim (assist by K. Towns),42,52
306,3,4:37.0,Turnover by T. Booker (bad pass),,42,52
307,3,4:22.0,,G. Dieng makes 3-pt jump shot from 23 ft (assist by R. Rubio),42,55
308,3,4:12.0,G. Hayward misses 3-pt jump shot from 23 ft,,42,55
309,3,4:10.0,,Defensive rebound by R. Rubio,42,55
310,3,4:06.0,,S. Muhammad makes 2-pt dunk at rim (assist by A. Wiggins),42,57
311,3,4:05.0,Utah full timeout,,42,57
312,3,3:50.0,T. Burke misses 3-pt jump shot from 23 ft,,42,57
313,3,3:49.0,,Defensive rebound by K. Towns,42,57
314,3,3:25.0,,S. Muhammad misses 3-pt jump shot from 23 ft,42,57
315,3,3:24.0,Defensive rebound by G. Hayward,,42,57
316,3,3:19.0,J. Ingles makes 2-pt layup at rim (assist by T. Burke),,44,57
317,3,3:01.0,,R. Rubio misses 2-pt jump shot from 18 ft,44,57
318,3,3:00.0,Defensive rebound by G. Hayward,,44,57
319,3,2:51.0,T. Burke misses 2-pt jump shot from 12 ft,,44,57
320,3,2:49.0,Offensive rebound by J. Withey,,44,57
321,3,2:49.0,J. Withey misses 2-pt layup at rim,,44,57
322,3,2:48.0,,Defensive rebound by G. Dieng,44,57
323,3,2:31.0,,Turnover by K. Towns (bad pass; steal by J. Withey),44,57
324,3,2:27.0,Shooting foul by S. Muhammad (drawn by T. Booker),,44,57
325,3,2:27.0,T. Booker misses free throw 1 of 2,,44,57
326,3,2:27.0,Offensive rebound by Team,,44,57
327,3,2:27.0,R. Hood enters the game for J. Withey,,44,57
328,3,2:27.0,,A. Payne enters the game for K. Towns,44,57
329,3,2:27.0,,T. Jones enters the game for R. Rubio,44,57
330,3,2:27.0,T. Booker misses free throw 2 of 2,,44,57
331,3,2:27.0,,Defensive rebound by G. Dieng,44,57
332,3,2:07.0,,Shooting foul by R. Hood (drawn by A. Wiggins),44,57
333,3,2:07.0,,A. Wiggins misses free throw 1 of 2,44,57
334,3,2:07.0,,Offensive rebound by Team,44,57
335,3,2:07.0,,A. Wiggins makes free throw 2 of 2,44,58
336,3,1:49.0,J. Ingles misses 3-pt jump shot from 24 ft,,44,58
337,3,1:48.0,Offensive rebound by T. Booker,,44,58
338,3,1:46.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Booker),,47,58
339,3,1:33.0,,Turnover by T. Jones (bad pass; steal by T. Burke),47,58
340,3,1:30.0,Turnover by T. Booker (bad pass),,47,58
341,3,1:20.0,,Personal foul by G. Hayward (drawn by A. Wiggins),47,58
342,3,1:20.0,,A. Wiggins makes free throw 1 of 2,47,59
343,3,1:20.0,,A. Wiggins makes free throw 2 of 2,47,60
344,3,1:05.0,T. Burke makes 2-pt jump shot from 20 ft,,49,60
345,3,0:49.0,,T. Jones misses 2-pt jump shot from 10 ft (block by J. Ingles),49,60
346,3,0:48.0,Defensive rebound by Team,,49,60
347,3,0:34.0,J. Ingles misses 3-pt jump shot from 23 ft,,49,60
348,3,0:33.0,,Defensive rebound by S. Muhammad,49,60
349,3,0:14.0,,Shooting foul by J. Ingles (drawn by G. Dieng),49,60
350,3,0:14.0,,G. Dieng makes free throw 1 of 2,49,61
351,3,0:14.0,,G. Dieng makes free throw 2 of 2,49,62
352,3,0:02.0,T. Burke makes 3-pt jump shot from 26 ft,,52,62
353,4,11:37.0,,K. Towns makes 2-pt jump shot from 17 ft,52,64
354,4,11:23.0,T. Burke makes 2-pt jump shot from 9 ft,,54,64
355,4,11:18.0,,Minnesota full timeout,54,64
356,4,11:17.0,,Personal foul by T. Booker (drawn by A. Payne),54,64
357,4,10:57.0,,T. Jones misses 2-pt jump shot from 21 ft (block by T. Burke),54,64
358,4,10:56.0,,Offensive rebound by A. Wiggins,54,64
359,4,10:56.0,,Turnover by Team (shot clock),54,64
360,4,10:43.0,Turnover by R. Hood (lost ball; steal by T. Jones),,54,64
361,4,10:38.0,,A. Wiggins makes 2-pt layup at rim (assist by T. Jones),54,66
362,4,10:23.0,T. Burke makes 3-pt jump shot from 26 ft (assist by R. Hood),,57,66
363,4,10:10.0,,A. Wiggins misses 2-pt jump shot from 14 ft,57,66
364,4,10:09.0,Defensive rebound by J. Withey,,57,66
365,4,9:57.0,R. Hood misses 3-pt jump shot from 25 ft,,57,66
366,4,9:55.0,Offensive rebound by Team,,57,66
367,4,9:55.0,,R. Rubio enters the game for T. Jones,57,66
368,4,9:39.0,T. Burke misses 3-pt jump shot from 26 ft,,57,66
369,4,9:36.0,,Defensive rebound by Team,57,66
370,4,9:19.0,,A. Payne misses 2-pt jump shot from 10 ft (block by J. Withey),57,66
371,4,9:18.0,,Offensive rebound by A. Payne,57,66
372,4,9:18.0,,Personal foul by T. Booker (drawn by A. Payne),57,66
373,4,9:18.0,G. Hayward enters the game for C. Johnson,,57,66
374,4,9:04.0,,K. Towns misses 2-pt jump shot from 6 ft,57,66
375,4,9:03.0,,Offensive rebound by K. Towns,57,66
376,4,9:02.0,,K. Towns makes 2-pt layup from 1 ft,57,68
377,4,8:52.0,Personal foul by A. Wiggins (drawn by G. Hayward),,57,68
378,4,8:52.0,Utah full timeout,,57,68
379,4,8:52.0,C. Johnson enters the game for R. Hood,,57,68
380,4,8:38.0,T. Burke makes 2-pt jump shot from 21 ft,,59,68
381,4,8:17.0,,R. Rubio misses 3-pt jump shot from 24 ft,59,68
382,4,8:15.0,Defensive rebound by J. Withey,,59,68
383,4,8:06.0,G. Hayward makes 2-pt layup at rim,,61,68
384,4,7:54.0,,K. Towns makes 2-pt jump shot from 19 ft (assist by R. Rubio),61,70
385,4,7:44.0,J. Withey makes 2-pt dunk at rim (assist by T. Burke),,63,70
386,4,7:33.0,,Minnesota full timeout,63,70
387,4,7:33.0,,K. Garnett enters the game for A. Payne,63,70
388,4,7:33.0,,T. Prince enters the game for S. Muhammad,63,70
389,4,7:17.0,,K. Garnett makes 2-pt jump shot from 20 ft (assist by R. Rubio),63,72
390,4,6:51.0,T. Booker makes 3-pt jump shot from 23 ft (assist by G. Hayward),,66,72
391,4,6:26.0,,A. Wiggins makes 2-pt jump shot from 10 ft (assist by R. Rubio),66,74
392,4,6:08.0,T. Burke misses 2-pt jump shot from 10 ft,,66,74
