,QUARTER,TIME_REMAINING,MIAMI_ACTION,OKLAHOMA CITY_ACTION,MIAMI_SCORE,OKLAHOMA CITY_SCORE
62,1,3:57.0,,S. Ibaka enters the game for A. Roberson,15,19
63,1,3:54.0,G. Green misses 2-pt jump shot from 17 ft,,15,19
64,1,3:53.0,,Defensive rebound by K. Durant,15,19
65,1,3:35.0,,S. Ibaka misses 2-pt jump shot from 7 ft (block by H. Whiteside),15,19
66,1,3:34.0,,Offensive rebound by R. Westbrook,15,19
67,1,3:31.0,,R. Westbrook misses 3-pt jump shot from 25 ft,15,19
68,1,3:31.0,Defensive rebound by H. Whiteside,,15,19
69,1,3:20.0,C. Bosh misses 2-pt layup from 2 ft (block by S. Adams),,15,19
70,1,3:20.0,Offensive rebound by Team,,15,19
71,1,3:20.0,,D. Waiters enters the game for S. Adams,15,19
72,1,3:16.0,G. Green misses 3-pt jump shot from 23 ft,,15,19
73,1,3:16.0,,Defensive rebound by K. Durant,15,19
74,1,3:08.0,,D. Waiters misses 3-pt jump shot from 24 ft,15,19
75,1,3:08.0,Defensive rebound by H. Whiteside,,15,19
76,1,2:56.0,Turnover by H. Whiteside (bad pass; steal by K. Durant),,15,19
77,1,2:53.0,,Turnover by K. Durant (bad pass; steal by C. Bosh),15,19
78,1,2:50.0,C. Bosh misses 2-pt layup from 1 ft (block by K. Durant),,15,19
79,1,2:49.0,,Defensive rebound by K. Durant,15,19
80,1,2:40.0,,R. Westbrook misses 2-pt jump shot from 10 ft,15,19
81,1,2:40.0,Defensive rebound by H. Whiteside,,15,19
82,1,2:17.0,C. Bosh misses 2-pt hook shot from 4 ft,,15,19
83,1,2:17.0,,Defensive rebound by K. Singler,15,19
84,1,2:11.0,,R. Westbrook misses 2-pt layup from 2 ft (block by J. Winslow),15,19
85,1,2:11.0,,Offensive rebound by Team,15,19
86,1,2:11.0,,C. Payne enters the game for R. Westbrook,15,19
87,1,2:07.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by K. Durant),15,21
88,1,1:53.0,Turnover by T. Johnson (lost ball),,15,21
89,1,1:53.0,A. Stoudemire enters the game for H. Whiteside,,15,21
90,1,1:41.0,,Offensive foul by K. Durant (drawn by J. Winslow),15,21
91,1,1:41.0,,Turnover by K. Durant (offensive foul),15,21
92,1,1:21.0,G. Green misses 2-pt jump shot from 9 ft,,15,21
93,1,1:21.0,Offensive rebound by T. Johnson,,15,21
94,1,1:05.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by C. Bosh),,18,21
95,1,0:43.0,,S. Ibaka misses 2-pt jump shot from 20 ft,18,21
96,1,0:43.0,Defensive rebound by C. Bosh,,18,21
97,1,0:22.0,G. Green misses 2-pt jump shot from 15 ft,,18,21
98,1,0:22.0,,Defensive rebound by K. Durant,18,21
99,1,0:05.0,,K. Durant makes 3-pt jump shot from 24 ft,18,24
100,2,11:41.0,C. Bosh makes 2-pt jump shot from 14 ft,,20,24
101,2,11:18.0,,D. Waiters makes 2-pt jump shot from 15 ft,20,26
102,2,11:09.0,Offensive foul by G. Green (drawn by K. Singler),,20,26
103,2,11:09.0,Turnover by G. Green (offensive foul),,20,26
104,2,11:09.0,J. Richardson enters the game for T. Johnson,,20,26
105,2,10:59.0,,C. Payne misses 2-pt jump shot from 5 ft (block by A. Stoudemire),20,26
106,2,10:57.0,,Offensive rebound by C. Payne,20,26
107,2,10:47.0,,S. Ibaka misses 3-pt jump shot from 24 ft,20,26
108,2,10:47.0,,Offensive rebound by K. Singler,20,26
109,2,10:38.0,,Personal foul by J. Winslow (drawn by E. Freedom),20,26
110,2,10:38.0,D. Wade enters the game for G. Green,,20,26
111,2,10:25.0,,S. Ibaka misses 2-pt jump shot from 19 ft,20,26
112,2,10:24.0,Defensive rebound by J. Richardson,,20,26
113,2,10:16.0,Offensive foul by A. Stoudemire (drawn by D. Waiters),,20,26
114,2,10:16.0,Turnover by A. Stoudemire (offensive foul),,20,26
115,2,10:16.0,,S. Adams enters the game for S. Ibaka,20,26
116,2,9:59.0,,E. Freedom misses 2-pt layup from 3 ft (block by C. Bosh),20,26
117,2,9:58.0,Defensive rebound by J. Winslow,,20,26
118,2,9:50.0,Shooting foul by S. Adams (drawn by A. Stoudemire),,20,26
119,2,9:50.0,A. Stoudemire makes free throw 1 of 2,,21,26
120,2,9:50.0,A. Stoudemire makes free throw 2 of 2,,22,26
121,2,9:38.0,,Shooting foul by A. Stoudemire (drawn by D. Waiters),22,26
122,2,9:38.0,,D. Waiters makes free throw 1 of 2,22,27
123,2,9:38.0,,D. Waiters makes free throw 2 of 2,22,28
124,2,9:23.0,C. Bosh misses 3-pt jump shot from 24 ft,,22,28
125,2,9:22.0,,Defensive rebound by C. Payne,22,28
126,2,9:13.0,,E. Freedom misses 2-pt jump shot from 13 ft,22,28
127,2,9:12.0,Defensive rebound by J. Richardson,,22,28
128,2,9:03.0,D. Wade makes 2-pt layup at rim,,24,28
129,2,8:49.0,,C. Payne misses 2-pt jump shot from 7 ft,24,28
130,2,8:48.0,Defensive rebound by C. Bosh,,24,28
131,2,8:38.0,Personal foul by C. Payne (drawn by D. Wade),,24,28
132,2,8:38.0,Official timeout,,24,28
133,2,8:38.0,,R. Westbrook enters the game for C. Payne,24,28
134,2,8:27.0,Turnover by D. Wade (bad pass; steal by R. Westbrook),,24,28
135,2,8:24.0,,R. Westbrook makes 2-pt dunk at rim,24,30
136,2,8:03.0,D. Wade misses 2-pt layup from 2 ft (block by D. Waiters),,24,30
137,2,8:03.0,,Defensive rebound by S. Adams,24,30
138,2,7:44.0,,A. Roberson enters the game for K. Singler,24,30
139,2,7:42.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by R. Westbrook),24,33
140,2,7:33.0,Miami full timeout,,24,33
141,2,7:33.0,T. Johnson enters the game for C. Bosh,,24,33
142,2,7:33.0,H. Whiteside enters the game for J. Richardson,,24,33
143,2,7:33.0,L. Deng enters the game for J. Winslow,,24,33
144,2,7:33.0,G. Green enters the game for A. Stoudemire,,24,33
145,2,7:24.0,Offensive foul by H. Whiteside (drawn by D. Waiters),,24,33
146,2,7:24.0,Turnover by H. Whiteside (offensive foul),,24,33
147,2,7:17.0,,Offensive foul by S. Adams (drawn by T. Johnson),24,33
148,2,7:17.0,,Turnover by S. Adams (offensive foul),24,33
149,2,7:17.0,,K. Durant enters the game for D. Waiters,24,33
150,2,7:06.0,Shooting foul by E. Freedom (drawn by D. Wade),,24,33
151,2,7:06.0,D. Wade makes free throw 1 of 2,,25,33
152,2,7:06.0,D. Wade makes free throw 2 of 2,,26,33
153,2,6:53.0,,E. Freedom misses 2-pt layup at rim (block by L. Deng),26,33
154,2,6:52.0,Defensive rebound by T. Johnson,,26,33
155,2,6:42.0,D. Wade makes 2-pt layup at rim,,28,33
156,2,6:20.0,,R. Westbrook misses 2-pt layup from 2 ft,28,33
157,2,6:20.0,,Offensive rebound by E. Freedom,28,33
158,2,6:18.0,,E. Freedom misses 2-pt jump shot from 5 ft,28,33
159,2,6:18.0,,Offensive rebound by R. Westbrook,28,33
160,2,6:18.0,,Turnover by R. Westbrook (step out of bounds),28,33
161,2,6:18.0,,S. Ibaka enters the game for S. Adams,28,33
162,2,5:56.0,G. Green misses 2-pt jump shot from 17 ft,,28,33
163,2,5:56.0,Offensive rebound by G. Green,,28,33
164,2,5:53.0,G. Green misses 3-pt jump shot from 25 ft,,28,33
165,2,5:52.0,,Defensive rebound by K. Durant,28,33
166,2,5:46.0,,E. Freedom misses 2-pt layup from 1 ft (block by H. Whiteside),28,33
167,2,5:45.0,Defensive rebound by L. Deng,,28,33
168,2,5:39.0,D. Wade makes 2-pt layup from 2 ft (assist by L. Deng),,30,33
169,2,5:33.0,,Oklahoma City full timeout,30,33
170,2,5:31.0,,D. Waiters enters the game for E. Freedom,30,33
171,2,5:18.0,,K. Durant misses 3-pt jump shot from 25 ft,30,33
172,2,5:17.0,,Offensive rebound by S. Ibaka,30,33
173,2,5:14.0,,R. Westbrook misses 3-pt jump shot from 22 ft,30,33
174,2,5:14.0,Defensive rebound by T. Johnson,,30,33
175,2,5:12.0,Turnover by T. Johnson (lost ball; steal by A. Roberson),,30,33
176,2,5:10.0,,Personal foul by T. Johnson (drawn by A. Roberson),30,33
177,2,5:03.0,,K. Durant misses 2-pt jump shot from 14 ft,30,33
178,2,5:02.0,,Offensive rebound by Team,30,33
179,2,4:59.0,,S. Ibaka makes 2-pt jump shot from 14 ft (assist by R. Westbrook),30,35
180,2,4:34.0,D. Wade makes 2-pt layup from 1 ft,,32,35
181,2,4:22.0,,R. Westbrook makes 2-pt layup at rim,32,37
182,2,3:54.0,T. Johnson misses 2-pt layup from 1 ft (block by A. Roberson),,32,37
183,2,3:54.0,Offensive rebound by Team,,32,37
184,2,3:54.0,C. Bosh enters the game for G. Green,,32,37
185,2,3:52.0,C. Bosh misses 2-pt jump shot from 7 ft,,32,37
186,2,3:52.0,Offensive rebound by H. Whiteside,,32,37
187,2,3:51.0,H. Whiteside makes 2-pt dunk at rim,,34,37
188,2,3:34.0,,R. Westbrook misses 2-pt jump shot from 10 ft,34,37
189,2,3:34.0,Defensive rebound by D. Wade,,34,37
190,2,3:27.0,Turnover by T. Johnson (lost ball; steal by D. Waiters),,34,37
191,2,3:11.0,,K. Durant misses 3-pt jump shot from 24 ft,34,37
192,2,3:08.0,Defensive rebound by H. Whiteside,,34,37
193,2,2:46.0,C. Bosh misses 2-pt jump shot from 4 ft (block by A. Roberson),,34,37
194,2,2:46.0,,Defensive rebound by R. Westbrook,34,37
195,2,2:38.0,,K. Durant makes 3-pt jump shot from 22 ft (assist by R. Westbrook),34,40
196,2,2:19.0,Shooting foul by D. Waiters (drawn by C. Bosh),,34,40
197,2,2:19.0,C. Bosh makes 2-pt layup at rim,,36,40
198,2,2:19.0,,K. Singler enters the game for A. Roberson,36,40
199,2,2:19.0,J. Winslow enters the game for D. Wade,,36,40
200,2,2:19.0,C. Bosh misses free throw 1 of 1,,36,40
201,2,2:18.0,,Defensive rebound by R. Westbrook,36,40
202,2,1:58.0,,Turnover by S. Ibaka (3 sec),36,40
203,2,1:34.0,H. Whiteside makes 2-pt jump shot from 13 ft (assist by T. Johnson),,38,40
204,2,1:16.0,,R. Westbrook misses 2-pt jump shot from 14 ft,38,40
205,2,1:15.0,,Offensive rebound by K. Durant,38,40
206,2,1:09.0,,S. Ibaka misses 3-pt jump shot from 25 ft,38,40
207,2,1:09.0,,Offensive rebound by Team,38,40
208,2,1:07.0,J. Richardson enters the game for T. Johnson,,38,40
209,2,1:00.0,,K. Durant makes 2-pt jump shot from 13 ft,38,42
210,2,0:46.0,L. Deng misses 2-pt jump shot from 10 ft,,38,42
211,2,0:46.0,,Defensive rebound by S. Ibaka,38,42
212,2,0:41.0,Offensive charge foul by K. Durant (drawn by L. Deng),,38,42
213,2,0:41.0,,Turnover by K. Durant (offensive foul),38,42
214,2,0:41.0,D. Wade enters the game for J. Richardson,,38,42
215,2,0:32.0,Personal foul by R. Westbrook (drawn by D. Wade),,38,42
216,2,0:32.0,D. Wade makes free throw 1 of 2,,39,42
217,2,0:32.0,D. Wade makes free throw 2 of 2,,40,42
218,2,0:24.0,,S. Ibaka makes 2-pt jump shot from 4 ft,40,44
219,2,0:19.0,Miami full timeout,,40,44
220,2,0:19.0,,A. Roberson enters the game for K. Durant,40,44
221,2,0:19.0,T. Johnson enters the game for J. Winslow,,40,44
222,2,0:04.0,H. Whiteside makes 2-pt layup at rim (assist by D. Wade),,42,44
223,2,0:01.0,,R. Westbrook misses 3-pt jump shot from 30 ft,42,44
224,2,0:00.0,Defensive rebound by C. Bosh,,42,44
225,3,11:34.0,C. Bosh misses 2-pt jump shot from 21 ft,,42,44
226,3,11:33.0,,Defensive rebound by S. Adams,42,44
227,3,11:21.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by R. Westbrook),42,46
228,3,11:21.0,,Shooting foul by T. Johnson (drawn by K. Durant),42,46
229,3,11:21.0,,K. Durant makes free throw 1 of 1,42,47
230,3,11:02.0,D. Wade makes 2-pt jump shot from 19 ft,,44,47
231,3,10:44.0,,K. Durant misses 2-pt dunk at rim (block by H. Whiteside),44,47
232,3,10:42.0,Defensive rebound by T. Johnson,,44,47
233,3,10:23.0,C. Bosh makes 2-pt jump shot from 10 ft (assist by T. Johnson),,46,47
234,3,10:00.0,,S. Ibaka misses 2-pt layup from 1 ft,46,47
235,3,9:59.0,,Offensive rebound by S. Ibaka,46,47
236,3,9:58.0,,S. Ibaka makes 2-pt hook shot from 7 ft,46,49
237,3,9:28.0,H. Whiteside makes 2-pt jump shot from 18 ft,,48,49
238,3,9:12.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by R. Westbrook),48,51
239,3,8:50.0,C. Bosh misses 3-pt jump shot from 23 ft,,48,51
240,3,8:49.0,,Defensive rebound by Team,48,51
241,3,8:28.0,,A. Roberson makes 2-pt jump shot from 6 ft (assist by S. Adams),48,53
242,3,8:08.0,L. Deng misses 3-pt jump shot from 24 ft,,48,53
243,3,8:08.0,,Defensive rebound by S. Ibaka,48,53
244,3,8:02.0,,K. Durant misses 3-pt jump shot from 24 ft,48,53
245,3,8:01.0,Defensive rebound by Team,,48,53
246,3,7:37.0,L. Deng misses 2-pt jump shot from 5 ft,,48,53
247,3,7:37.0,Offensive rebound by Team,,48,53
248,3,7:37.0,Turnover by Team (shot clock),,48,53
249,3,7:25.0,,Oklahoma City full timeout,48,53
250,3,7:20.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),48,55
251,3,6:54.0,Turnover by C. Bosh (lost ball; steal by K. Durant),,48,55
252,3,6:48.0,,A. Roberson makes 2-pt layup at rim (assist by R. Westbrook),48,57
253,3,6:48.0,Miami full timeout,,48,57
254,3,6:32.0,C. Bosh makes 2-pt jump shot from 15 ft (assist by D. Wade),,50,57
255,3,6:20.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),50,60
256,3,6:05.0,D. Wade misses 2-pt layup at rim (block by A. Roberson),,50,60
257,3,6:04.0,,Defensive rebound by R. Westbrook,50,60
258,3,5:56.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by K. Durant),50,63
259,3,5:34.0,L. Deng misses 3-pt jump shot from 22 ft,,50,63
260,3,5:33.0,,Defensive rebound by S. Ibaka,50,63
261,3,5:27.0,,R. Westbrook makes 3-pt jump shot from 25 ft,50,66
262,3,4:58.0,D. Wade makes 2-pt jump shot from 6 ft,,52,66
263,3,4:37.0,,K. Durant misses 2-pt jump shot from 9 ft,52,66
264,3,4:37.0,Defensive rebound by C. Bosh,,52,66
265,3,4:18.0,H. Whiteside makes 2-pt jump shot from 12 ft,,54,66
266,3,4:04.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),54,68
267,3,3:49.0,H. Whiteside misses 2-pt jump shot from 17 ft,,54,68
268,3,3:48.0,Offensive rebound by T. Johnson,,54,68
269,3,3:43.0,L. Deng misses 3-pt jump shot from 25 ft,,54,68
270,3,3:42.0,,Defensive rebound by K. Durant,54,68
271,3,3:30.0,,K. Durant makes 2-pt jump shot from 6 ft,54,70
272,3,3:28.0,Miami full timeout,,54,70
273,3,3:28.0,J. Richardson enters the game for L. Deng,,54,70
274,3,3:28.0,J. Winslow enters the game for D. Wade,,54,70
275,3,3:09.0,T. Johnson misses 2-pt layup from 2 ft (block by S. Adams),,54,70
276,3,3:08.0,Offensive rebound by J. Winslow,,54,70
277,3,3:08.0,Technical foul by T. Johnson,,54,70
278,3,3:08.0,,K. Durant makes technical free throw,54,71
279,3,3:08.0,,D. Waiters enters the game for A. Roberson,54,71
280,3,3:06.0,Turnover by J. Winslow (bad pass; steal by S. Adams),,54,71
281,3,2:48.0,,S. Adams misses 2-pt hook shot from 3 ft,54,71
282,3,2:48.0,,Offensive rebound by S. Ibaka,54,71
283,3,2:35.0,,Turnover by K. Durant (step out of bounds),54,71
284,3,2:19.0,T. Johnson makes 2-pt jump shot from 13 ft,,56,71
285,3,1:56.0,,S. Ibaka makes 2-pt jump shot from 20 ft (assist by R. Westbrook),56,73
286,3,1:37.0,J. Winslow misses 2-pt jump shot from 15 ft,,56,73
287,3,1:36.0,,Defensive rebound by R. Westbrook,56,73
288,3,1:29.0,,D. Waiters misses 2-pt jump shot from 4 ft,56,73
289,3,1:27.0,,Offensive rebound by S. Adams,56,73
290,3,1:27.0,,S. Adams misses 2-pt layup at rim (block by C. Bosh),56,73
291,3,1:27.0,,Offensive rebound by Team,56,73
292,3,1:27.0,,C. Payne enters the game for R. Westbrook,56,73
293,3,1:27.0,L. Deng enters the game for C. Bosh,,56,73
294,3,1:16.0,,K. Durant misses 2-pt jump shot from 13 ft,56,73
295,3,1:15.0,Defensive rebound by H. Whiteside,,56,73
296,3,1:05.0,J. Richardson misses 2-pt jump shot from 5 ft,,56,73
297,3,1:03.0,Offensive rebound by H. Whiteside,,56,73
298,3,1:03.0,H. Whiteside makes 2-pt layup at rim,,58,73
299,3,0:48.0,,D. Waiters makes 2-pt jump shot from 18 ft,58,75
300,3,0:39.0,Turnover by T. Johnson (lost ball),,58,75
301,3,0:32.0,,K. Durant misses 3-pt jump shot from 25 ft,58,75
302,3,0:31.0,Defensive rebound by H. Whiteside,,58,75
303,3,0:13.0,Turnover by H. Whiteside (bad pass),,58,75
304,3,0:03.0,,K. Durant misses 2-pt layup from 1 ft,58,75
305,3,0:02.0,Defensive rebound by J. Winslow,,58,75
306,4,12:00.0,,Violation by Team (delay of game),58,75
307,4,11:40.0,,E. Freedom makes 2-pt layup from 1 ft,58,77
308,4,11:12.0,Turnover by Team (shot clock),,58,77
309,4,11:00.0,,Turnover by E. Freedom (lost ball; steal by A. Stoudemire),58,77
310,4,10:45.0,Shooting foul by K. Singler (drawn by L. Deng),,58,77
311,4,10:45.0,L. Deng makes free throw 1 of 2,,59,77
312,4,10:45.0,L. Deng makes free throw 2 of 2,,60,77
313,4,10:28.0,,A. Roberson misses 3-pt jump shot from 23 ft,60,77
314,4,10:27.0,Defensive rebound by L. Deng,,60,77
315,4,10:17.0,D. Wade misses 2-pt jump shot from 17 ft,,60,77
316,4,10:17.0,,Defensive rebound by D. Waiters,60,77
317,4,10:08.0,,D. Waiters misses 2-pt jump shot from 17 ft,60,77
318,4,10:08.0,Defensive rebound by A. Stoudemire,,60,77
319,4,9:51.0,Turnover by D. Wade (lost ball),,60,77
320,4,9:30.0,,K. Singler makes 3-pt jump shot from 22 ft (assist by D. Waiters),60,80
321,4,9:03.0,J. Winslow misses 3-pt jump shot from 23 ft,,60,80
322,4,9:02.0,,Defensive rebound by K. Singler,60,80
323,4,8:55.0,,C. Payne misses 3-pt jump shot from 25 ft,60,80
324,4,8:55.0,Defensive rebound by A. Stoudemire,,60,80
325,4,8:53.0,Personal foul by K. Singler (drawn by A. Stoudemire),,60,80
326,4,8:53.0,Official timeout,,60,80
327,4,8:53.0,T. Johnson enters the game for J. Richardson,,60,80
328,4,8:37.0,Turnover by A. Stoudemire (lost ball; steal by E. Freedom),,60,80
329,4,8:32.0,,D. Waiters makes 2-pt layup from 2 ft (assist by C. Payne),60,82
330,4,8:18.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by D. Wade),,63,82
331,4,8:04.0,,E. Freedom makes 2-pt jump shot from 17 ft (assist by C. Payne),63,84
332,4,7:45.0,Turnover by D. Wade (lost ball; steal by C. Payne),,63,84
333,4,7:34.0,,D. Waiters makes 2-pt layup from 1 ft,63,86
334,4,7:34.0,,Shooting foul by D. Wade (drawn by D. Waiters),63,86
335,4,7:34.0,,R. Westbrook enters the game for C. Payne,63,86
336,4,7:34.0,C. Bosh enters the game for A. Stoudemire,,63,86
337,4,7:34.0,J. Richardson enters the game for D. Wade,,63,86
338,4,7:34.0,,D. Waiters makes free throw 1 of 1,63,87
339,4,7:20.0,C. Bosh misses 2-pt jump shot from 13 ft,,63,87
340,4,7:20.0,,Defensive rebound by R. Westbrook,63,87
341,4,7:04.0,,Turnover by E. Freedom (lost ball; steal by C. Bosh),63,87
342,4,6:55.0,T. Johnson misses 3-pt jump shot from 22 ft,,63,87
343,4,6:55.0,,Defensive rebound by R. Westbrook,63,87
344,4,6:32.0,,Shooting foul by C. Bosh (drawn by D. Waiters),63,87
345,4,6:32.0,,D. Waiters makes free throw 1 of 2,63,88
346,4,6:32.0,H. Whiteside enters the game for L. Deng,,63,88
347,4,6:32.0,,D. Waiters makes free throw 2 of 2,63,89
348,4,6:26.0,Personal foul by R. Westbrook (drawn by T. Johnson),,63,89
349,4,6:15.0,J. Richardson misses 2-pt jump shot from 10 ft,,63,89
350,4,6:14.0,Offensive rebound by H. Whiteside,,63,89
351,4,6:11.0,H. Whiteside makes 2-pt jump shot from 2 ft,,65,89
352,4,5:54.0,,Turnover by D. Waiters (lost ball),65,89
353,4,5:54.0,,Oklahoma City full timeout,65,89
354,4,5:37.0,C. Bosh makes 2-pt jump shot from 11 ft,,67,89
355,4,5:15.0,,R. Westbrook misses 2-pt jump shot from 17 ft,67,89
356,4,5:14.0,Defensive rebound by J. Winslow,,67,89
357,4,4:53.0,J. Richardson misses 2-pt layup from 1 ft,,67,89
358,4,4:52.0,,Defensive rebound by E. Freedom,67,89
359,4,4:49.0,,Turnover by K. Singler (lost ball),67,89
360,4,4:49.0,,S. Ibaka enters the game for K. Singler,67,89
361,4,4:29.0,C. Bosh misses 2-pt hook shot from 6 ft,,67,89
362,4,4:29.0,,Defensive rebound by Team,67,89
363,4,4:10.0,,D. Waiters misses 2-pt jump shot from 16 ft,67,89
364,4,4:09.0,,Offensive rebound by R. Westbrook,67,89
365,4,3:59.0,,R. Westbrook misses 2-pt jump shot from 14 ft,67,89
366,4,3:59.0,Defensive rebound by H. Whiteside,,67,89
367,4,3:47.0,T. Johnson makes 2-pt jump shot from 14 ft,,69,89
368,4,3:28.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by A. Roberson),69,91
369,4,3:12.0,J. Winslow misses 2-pt jump shot from 19 ft,,69,91
370,4,3:12.0,,Defensive rebound by S. Ibaka,69,91
371,4,3:11.0,,Oklahoma City full timeout,69,91
372,4,3:11.0,,K. Singler enters the game for S. Ibaka,69,91
373,4,3:11.0,,C. Payne enters the game for R. Westbrook,69,91
374,4,3:11.0,U. Haslem enters the game for C. Bosh,,69,91
375,4,3:11.0,A. Stoudemire enters the game for H. Whiteside,,69,91
376,4,3:01.0,,E. Freedom makes 2-pt layup from 1 ft (assist by K. Singler),69,93
377,4,2:34.0,T. Johnson misses 2-pt jump shot from 17 ft,,69,93
378,4,2:33.0,,Defensive rebound by E. Freedom,69,93
379,4,2:23.0,,D. Waiters makes 2-pt dunk at rim,69,95
380,4,2:13.0,Personal take foul by C. Payne (drawn by J. Richardson),,69,95
381,4,2:13.0,,M. McGary enters the game for A. Roberson,69,95
382,4,1:58.0,Turnover by U. Haslem (lost ball),,69,95
383,4,1:38.0,,D. Waiters misses 2-pt jump shot from 18 ft,69,95
384,4,1:38.0,Defensive rebound by J. Winslow,,69,95
