,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
57,1,5:22.0,,Offensive rebound by M. Muscala,11,13
58,1,5:17.0,,P. Millsap makes 2-pt jump shot from 13 ft (assist by K. Korver),11,15
59,1,5:15.0,Chicago full timeout,,11,15
60,1,5:15.0,,T. Sefolosha enters the game for K. Bazemore,11,15
61,1,5:01.0,P. Gasol misses 2-pt jump shot from 14 ft,,11,15
62,1,4:58.0,,Defensive rebound by T. Sefolosha,11,15
63,1,4:45.0,,P. Millsap makes 2-pt layup from 1 ft (assist by K. Korver),11,17
64,1,4:28.0,Turnover by P. Gasol (lost ball; steal by J. Teague),,11,17
65,1,4:22.0,,K. Korver misses 3-pt jump shot from 25 ft,11,17
66,1,4:20.0,,Offensive rebound by P. Millsap,11,17
67,1,4:17.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by P. Millsap),11,20
68,1,4:00.0,P. Gasol makes 2-pt jump shot from 20 ft (assist by T. Snell),,13,20
69,1,3:49.0,,M. Muscala misses 2-pt jump shot from 7 ft,13,20
70,1,3:46.0,Defensive rebound by M. Dunleavy,,13,20
71,1,3:39.0,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),,15,20
72,1,3:37.0,,Atlanta full timeout,15,20
73,1,3:37.0,D. McDermott enters the game for M. Dunleavy,,15,20
74,1,3:37.0,B. Portis enters the game for T. Gibson,,15,20
75,1,3:37.0,J. Holiday enters the game for T. Snell,,15,20
76,1,3:37.0,,D. Schröder enters the game for K. Korver,15,20
77,1,3:37.0,,T. Hardaway enters the game for J. Teague,15,20
78,1,3:26.0,,M. Muscala misses 3-pt jump shot from 24 ft,15,20
79,1,3:24.0,Defensive rebound by P. Gasol,,15,20
80,1,3:09.0,Turnover by A. Brooks (bad pass),,15,20
81,1,2:59.0,,M. Muscala makes 2-pt jump shot from 17 ft (assist by D. Schröder),15,22
82,1,2:41.0,B. Portis makes 2-pt jump shot from 17 ft (assist by J. Holiday),,17,22
83,1,2:32.0,,P. Millsap misses 2-pt jump shot from 6 ft,17,22
84,1,2:30.0,Defensive rebound by P. Gasol,,17,22
85,1,2:21.0,P. Gasol makes 2-pt jump shot from 15 ft (assist by J. Holiday),,19,22
86,1,2:06.0,,D. Schröder misses 2-pt jump shot from 17 ft,19,22
87,1,2:04.0,Defensive rebound by P. Gasol,,19,22
88,1,1:57.0,D. McDermott misses 2-pt jump shot from 8 ft,,19,22
89,1,1:56.0,,Defensive rebound by T. Hardaway,19,22
90,1,1:45.0,,Turnover by P. Millsap (traveling),19,22
91,1,1:45.0,,A. Horford enters the game for M. Muscala,19,22
92,1,1:45.0,,M. Scott enters the game for P. Millsap,19,22
93,1,1:24.0,D. McDermott misses 3-pt jump shot from 24 ft,,19,22
94,1,1:23.0,,Defensive rebound by T. Hardaway,19,22
95,1,1:06.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by D. Schröder),19,24
96,1,0:52.0,A. Brooks misses 2-pt layup from 2 ft (block by D. Schröder),,19,24
97,1,0:50.0,,Defensive rebound by D. Schröder,19,24
98,1,0:43.0,,A. Horford misses 3-pt jump shot from 24 ft,19,24
99,1,0:41.0,,Offensive rebound by T. Sefolosha,19,24
100,1,0:34.0,,D. Schröder makes 2-pt jump shot from 19 ft,19,26
101,1,0:26.0,Personal foul by T. Sefolosha (drawn by D. McDermott),,19,26
102,1,0:26.0,C. Felício enters the game for P. Gasol,,19,26
103,1,0:17.0,B. Portis makes 2-pt jump shot from 15 ft (assist by A. Brooks),,21,26
104,1,0:08.0,,Personal take foul by J. Holiday (drawn by D. Schröder),21,26
105,1,0:08.0,,K. Korver enters the game for T. Sefolosha,21,26
106,1,0:02.0,,T. Hardaway misses 3-pt jump shot from 24 ft,21,26
107,1,0:01.0,Defensive rebound by B. Portis,,21,26
108,2,11:38.0,Offensive foul by B. Portis (drawn by D. Schröder),,21,26
109,2,11:38.0,Turnover by B. Portis (offensive foul),,21,26
110,2,11:23.0,,D. Schröder misses 2-pt jump shot from 19 ft,21,26
111,2,11:21.0,,Offensive rebound by Team,21,26
112,2,11:19.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by T. Hardaway),21,28
113,2,10:58.0,C. Felício misses 2-pt jump shot from 20 ft,,21,28
114,2,10:55.0,,Defensive rebound by M. Scott,21,28
115,2,10:43.0,,D. Schröder makes 2-pt layup from 1 ft,21,30
116,2,10:27.0,Shooting foul by M. Scott (drawn by B. Portis),,21,30
117,2,10:27.0,B. Portis makes free throw 1 of 2,,22,30
118,2,10:27.0,E. Moore enters the game for A. Brooks,,22,30
119,2,10:27.0,B. Portis makes free throw 2 of 2,,23,30
120,2,10:12.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,23,30
121,2,10:10.0,Defensive rebound by C. Felício,,23,30
122,2,9:57.0,Turnover by E. Moore (bad pass; steal by M. Scott),,23,30
123,2,9:52.0,,T. Hardaway makes 2-pt layup from 3 ft (assist by M. Scott),23,32
124,2,9:24.0,Turnover by Team (shot clock),,23,32
125,2,9:24.0,T. Gibson enters the game for C. Felício,,23,32
126,2,9:10.0,,Turnover by D. Schröder (bad pass; steal by B. Portis),23,32
127,2,8:58.0,B. Portis misses 2-pt hook shot from 10 ft,,23,32
128,2,8:57.0,,Defensive rebound by T. Hardaway,23,32
129,2,8:52.0,,Shooting foul by J. Holiday (drawn by D. Schröder),23,32
130,2,8:52.0,Official timeout,,23,32
131,2,8:52.0,,K. Bazemore enters the game for T. Sefolosha,23,32
132,2,8:52.0,,D. Schröder makes free throw 1 of 2,23,33
133,2,8:52.0,,D. Schröder makes free throw 2 of 2,23,34
134,2,8:31.0,Turnover by E. Moore (lost ball; steal by A. Horford),,23,34
135,2,8:24.0,,K. Bazemore misses 3-pt jump shot from 23 ft,23,34
136,2,8:23.0,Defensive rebound by D. McDermott,,23,34
137,2,8:14.0,B. Portis misses 2-pt layup from 2 ft (block by A. Horford),,23,34
138,2,8:10.0,Offensive rebound by D. McDermott,,23,34
139,2,7:58.0,Turnover by T. Gibson (bad pass; steal by T. Hardaway),,23,34
140,2,7:50.0,,K. Bazemore misses 3-pt jump shot from 23 ft,23,34
141,2,7:49.0,Defensive rebound by D. McDermott,,23,34
142,2,7:42.0,J. Holiday misses 2-pt jump shot from 22 ft,,23,34
143,2,7:39.0,,Defensive rebound by T. Hardaway,23,34
144,2,7:19.0,,M. Scott makes 2-pt layup at rim (assist by A. Horford),23,36
145,2,7:04.0,E. Moore makes 2-pt jump shot from 18 ft,,25,36
146,2,6:47.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by A. Horford),25,38
147,2,6:31.0,T. Gibson misses 2-pt jump shot from 13 ft,,25,38
148,2,6:29.0,Offensive rebound by B. Portis,,25,38
149,2,6:28.0,B. Portis misses 2-pt layup at rim,,25,38
150,2,6:27.0,Offensive rebound by T. Gibson,,25,38
151,2,6:23.0,D. McDermott misses 3-pt jump shot from 25 ft,,25,38
152,2,6:22.0,Offensive rebound by B. Portis,,25,38
153,2,6:20.0,Shooting block foul by T. Hardaway (drawn by D. McDermott),,25,38
154,2,6:20.0,D. McDermott makes free throw 1 of 2,,26,38
155,2,6:20.0,,J. Teague enters the game for A. Horford,26,38
156,2,6:20.0,,K. Korver enters the game for T. Hardaway,26,38
157,2,6:20.0,,P. Millsap enters the game for D. Schröder,26,38
158,2,6:20.0,,M. Muscala enters the game for M. Scott,26,38
159,2,6:20.0,M. Dunleavy enters the game for J. Holiday,,26,38
160,2,6:20.0,D. McDermott makes free throw 2 of 2,,27,38
161,2,6:01.0,,P. Millsap misses 2-pt jump shot from 12 ft (block by T. Gibson),27,38
162,2,5:58.0,Defensive rebound by B. Portis,,27,38
163,2,5:49.0,B. Portis misses 3-pt jump shot from 25 ft,,27,38
164,2,5:47.0,,Defensive rebound by K. Korver,27,38
165,2,5:35.0,,M. Muscala makes 2-pt layup from 2 ft (assist by J. Teague),27,40
166,2,5:20.0,E. Moore makes 2-pt jump shot from 17 ft,,29,40
167,2,5:11.0,,J. Teague makes 2-pt layup from 1 ft,29,42
168,2,5:10.0,Chicago full timeout,,29,42
169,2,5:10.0,A. Brooks enters the game for E. Moore,,29,42
170,2,5:10.0,P. Gasol enters the game for B. Portis,,29,42
171,2,5:00.0,M. Dunleavy misses 2-pt layup from 2 ft (block by P. Millsap),,29,42
172,2,4:58.0,,Defensive rebound by K. Bazemore,29,42
173,2,4:48.0,,P. Millsap makes 2-pt dunk at rim (assist by M. Muscala),29,44
174,2,4:39.0,Turnover by P. Gasol (bad pass),,29,44
175,2,4:31.0,,J. Teague misses 3-pt jump shot from 25 ft,29,44
176,2,4:31.0,Defensive rebound by Team,,29,44
177,2,4:22.0,Personal foul by J. Teague (drawn by P. Gasol),,29,44
178,2,4:12.0,Turnover by A. Brooks (bad pass; steal by M. Muscala),,29,44
179,2,4:04.0,,K. Korver misses 3-pt jump shot from 24 ft,29,44
180,2,4:03.0,Defensive rebound by M. Dunleavy,,29,44
181,2,3:46.0,D. McDermott misses 2-pt jump shot from 11 ft,,29,44
182,2,3:45.0,Offensive rebound by D. McDermott,,29,44
183,2,3:43.0,D. McDermott misses 2-pt layup from 1 ft (block by P. Millsap),,29,44
184,2,3:42.0,Offensive rebound by P. Gasol,,29,44
185,2,3:42.0,P. Gasol misses 2-pt layup at rim,,29,44
186,2,3:42.0,Offensive rebound by D. McDermott,,29,44
187,2,3:42.0,Shooting foul by K. Korver (drawn by D. McDermott),,29,44
188,2,3:42.0,D. McDermott makes free throw 1 of 2,,30,44
189,2,3:42.0,,A. Horford enters the game for M. Muscala,30,44
190,2,3:42.0,D. McDermott makes free throw 2 of 2,,31,44
191,2,3:31.0,,P. Millsap misses 2-pt layup from 1 ft,31,44
192,2,3:29.0,Defensive rebound by P. Gasol,,31,44
193,2,3:20.0,A. Brooks makes 2-pt layup from 1 ft,,33,44
194,2,3:12.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),33,46
195,2,2:55.0,D. McDermott makes 2-pt layup from 2 ft (assist by T. Gibson),,35,46
196,2,2:41.0,,K. Bazemore misses 2-pt layup from 3 ft (block by M. Dunleavy),35,46
197,2,2:41.0,,Offensive rebound by Team,35,46
198,2,2:41.0,,Atlanta full timeout,35,46
199,2,2:41.0,,Shooting foul by A. Brooks (drawn by J. Teague),35,46
200,2,2:41.0,,J. Teague makes free throw 1 of 2,35,47
201,2,2:41.0,,J. Teague makes free throw 2 of 2,35,48
202,2,2:26.0,P. Gasol misses 2-pt layup from 2 ft,,35,48
203,2,2:25.0,Offensive rebound by Team,,35,48
204,2,2:23.0,P. Gasol misses 2-pt jump shot from 19 ft,,35,48
205,2,2:21.0,,Defensive rebound by K. Bazemore,35,48
206,2,2:04.0,,K. Bazemore misses 3-pt jump shot from 23 ft,35,48
207,2,2:03.0,Defensive rebound by M. Dunleavy,,35,48
208,2,1:50.0,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),,37,48
209,2,1:43.0,,Personal foul by T. Gibson (drawn by P. Millsap),37,48
210,2,1:43.0,,T. Hardaway enters the game for K. Bazemore,37,48
211,2,1:29.0,,P. Millsap misses 2-pt jump shot from 6 ft,37,48
212,2,1:27.0,Defensive rebound by M. Dunleavy,,37,48
213,2,1:19.0,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by A. Brooks),,40,48
214,2,1:05.0,,Turnover by J. Teague (bad pass; steal by M. Dunleavy),40,48
215,2,1:00.0,D. McDermott makes 2-pt dunk at rim (assist by M. Dunleavy),,42,48
216,2,1:00.0,,Atlanta full timeout,42,48
217,2,0:43.0,,Turnover by P. Millsap (bad pass),42,48
218,2,0:36.0,P. Gasol misses 2-pt jump shot from 9 ft,,42,48
219,2,0:33.0,,Defensive rebound by K. Korver,42,48
220,2,0:30.0,,K. Korver misses 2-pt jump shot from 24 ft,42,48
221,2,0:28.0,,Offensive rebound by T. Hardaway,42,48
222,2,0:26.0,,T. Hardaway makes 3-pt jump shot from 25 ft,42,51
223,2,0:05.0,M. Dunleavy misses 3-pt jump shot from 23 ft,,42,51
224,2,0:03.0,Offensive rebound by Team,,42,51
225,2,0:03.0,,Atlanta full timeout,42,51
226,2,0:03.0,,K. Bazemore enters the game for K. Korver,42,51
227,2,0:03.0,,T. Sefolosha enters the game for J. Teague,42,51
228,2,0:03.0,,D. Schröder enters the game for T. Hardaway,42,51
229,2,0:03.0,E. Moore enters the game for A. Brooks,,42,51
230,2,0:01.0,D. McDermott makes 2-pt jump shot from 19 ft (assist by E. Moore),,44,51
231,2,0:00.0,,K. Bazemore misses 3-pt jump shot from 49 ft,44,51
232,2,0:00.0,,Offensive rebound by Team,44,51
233,3,11:44.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,44,51
234,3,11:42.0,Offensive rebound by P. Gasol,,44,51
235,3,11:41.0,P. Gasol makes 2-pt layup from 1 ft,,46,51
236,3,11:31.0,,Turnover by A. Horford (offensive foul),46,51
237,3,11:31.0,,Offensive foul by A. Horford (drawn by T. Snell),46,51
238,3,11:14.0,T. Gibson misses 2-pt jump shot from 16 ft,,46,51
239,3,11:13.0,,Defensive rebound by K. Bazemore,46,51
240,3,11:04.0,,Shooting foul by T. Snell (drawn by K. Bazemore),46,51
241,3,11:04.0,,K. Bazemore makes free throw 1 of 2,46,52
242,3,11:04.0,,K. Bazemore makes free throw 2 of 2,46,53
243,3,10:43.0,T. Snell misses 2-pt layup from 1 ft (block by K. Korver),,46,53
244,3,10:43.0,Offensive rebound by Team,,46,53
245,3,10:41.0,P. Gasol misses 2-pt jump shot from 19 ft,,46,53
246,3,10:39.0,,Defensive rebound by A. Horford,46,53
247,3,10:31.0,,K. Bazemore misses 3-pt jump shot from 25 ft,46,53
248,3,10:29.0,Defensive rebound by T. Gibson,,46,53
249,3,10:25.0,Turnover by E. Moore (bad pass; steal by K. Bazemore),,46,53
250,3,10:21.0,,K. Bazemore makes 2-pt layup from 1 ft,46,55
251,3,10:07.0,Shooting foul by K. Bazemore (drawn by M. Dunleavy),,46,55
252,3,10:07.0,M. Dunleavy misses free throw 1 of 2,,46,55
253,3,10:07.0,Offensive rebound by Team,,46,55
254,3,10:07.0,M. Dunleavy makes free throw 2 of 2,,47,55
255,3,9:54.0,,K. Korver makes 2-pt layup from 3 ft (assist by J. Teague),47,57
256,3,9:46.0,Personal foul by P. Millsap (drawn by T. Gibson),,47,57
257,3,9:38.0,P. Gasol misses 2-pt jump shot from 8 ft,,47,57
258,3,9:38.0,Offensive rebound by T. Gibson,,47,57
259,3,9:38.0,T. Gibson makes 2-pt layup from 1 ft,,49,57
260,3,9:38.0,Shooting foul by K. Bazemore (drawn by T. Gibson),,49,57
261,3,9:38.0,T. Gibson makes free throw 1 of 1,,50,57
262,3,9:26.0,,J. Teague misses 2-pt layup from 3 ft,50,57
263,3,9:23.0,Defensive rebound by P. Gasol,,50,57
264,3,9:09.0,Turnover by T. Gibson (lost ball),,50,57
265,3,8:47.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by J. Teague),50,60
266,3,8:34.0,Def 3 sec tech foul by K. Bazemore,,50,60
267,3,8:34.0,M. Dunleavy misses technical free throw,,50,60
268,3,8:34.0,Offensive rebound by Team,,50,60
269,3,8:30.0,E. Moore misses 2-pt jump shot from 5 ft,,50,60
270,3,8:27.0,,Defensive rebound by P. Millsap,50,60
271,3,8:12.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by P. Millsap),50,63
272,3,8:10.0,Chicago full timeout,,50,63
273,3,7:52.0,E. Moore misses 2-pt jump shot from 21 ft,,50,63
274,3,7:50.0,Offensive rebound by P. Gasol,,50,63
275,3,7:49.0,P. Gasol makes 2-pt layup at rim,,52,63
276,3,7:38.0,,Shooting foul by E. Moore (drawn by J. Teague),52,63
277,3,7:38.0,,J. Teague makes free throw 1 of 2,52,64
278,3,7:38.0,,J. Teague makes free throw 2 of 2,52,65
279,3,7:19.0,Personal foul by K. Bazemore (drawn by E. Moore),,52,65
280,3,7:06.0,P. Gasol misses 3-pt jump shot from 25 ft,,52,65
281,3,7:04.0,,Defensive rebound by K. Bazemore,52,65
282,3,6:57.0,,K. Bazemore misses 2-pt layup from 1 ft,52,65
283,3,6:56.0,Defensive rebound by P. Gasol,,52,65
284,3,6:50.0,T. Snell misses 2-pt layup from 6 ft,,52,65
285,3,6:48.0,Offensive rebound by T. Snell,,52,65
286,3,6:47.0,T. Snell makes 2-pt layup at rim,,54,65
287,3,6:35.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),54,67
288,3,6:16.0,Loose ball foul by T. Gibson (drawn by K. Bazemore),,54,67
289,3,6:16.0,Turnover by T. Gibson (offensive foul),,54,67
290,3,6:16.0,,T. Sefolosha enters the game for K. Bazemore,54,67
291,3,6:00.0,,J. Teague makes 2-pt layup from 1 ft,54,69
292,3,5:40.0,T. Snell misses 2-pt jump shot from 12 ft (block by A. Horford),,54,69
293,3,5:38.0,,Defensive rebound by P. Millsap,54,69
294,3,5:26.0,,J. Teague makes 3-pt jump shot from 24 ft,54,72
295,3,5:26.0,Chicago full timeout,,54,72
296,3,5:26.0,,M. Muscala enters the game for A. Horford,54,72
297,3,5:26.0,D. McDermott enters the game for M. Dunleavy,,54,72
298,3,5:26.0,J. Holiday enters the game for T. Gibson,,54,72
299,3,5:26.0,A. Brooks enters the game for T. Snell,,54,72
300,3,5:26.0,B. Portis enters the game for E. Moore,,54,72
301,3,5:09.0,Shooting foul by M. Muscala (drawn by P. Gasol),,54,72
302,3,5:09.0,P. Gasol makes free throw 1 of 2,,55,72
303,3,5:09.0,P. Gasol misses free throw 2 of 2,,55,72
304,3,5:07.0,,Defensive rebound by T. Sefolosha,55,72
305,3,4:57.0,,K. Korver misses 2-pt layup at rim,55,72
306,3,4:51.0,Defensive rebound by P. Gasol,,55,72
307,3,4:48.0,J. Holiday misses 2-pt jump shot from 18 ft,,55,72
308,3,4:47.0,,Defensive rebound by P. Millsap,55,72
309,3,4:29.0,,T. Sefolosha misses 2-pt jump shot from 20 ft,55,72
310,3,4:27.0,Defensive rebound by A. Brooks,,55,72
311,3,4:17.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by B. Portis),,58,72
312,3,3:55.0,,J. Teague misses 2-pt layup from 2 ft,58,72
313,3,3:52.0,Defensive rebound by P. Gasol,,58,72
314,3,3:37.0,Shooting foul by M. Muscala (drawn by A. Brooks),,58,72
315,3,3:37.0,A. Brooks makes free throw 1 of 2,,59,72
316,3,3:37.0,,D. Schröder enters the game for J. Teague,59,72
317,3,3:37.0,,T. Hardaway enters the game for K. Korver,59,72
318,3,3:37.0,,A. Horford enters the game for P. Millsap,59,72
319,3,3:37.0,A. Brooks makes free throw 2 of 2,,60,72
320,3,3:28.0,,Turnover by D. Schröder (bad pass; steal by J. Holiday),60,72
321,3,3:21.0,Turnover by A. Brooks (bad pass; steal by D. Schröder),,60,72
322,3,3:20.0,,Personal foul by A. Brooks (drawn by D. Schröder),60,72
323,3,3:05.0,,D. Schröder misses 2-pt jump shot from 18 ft,60,72
324,3,3:02.0,,Offensive rebound by M. Muscala,60,72
325,3,3:00.0,,Personal foul by A. Brooks (drawn by D. Schröder),60,72
326,3,3:00.0,,D. Schröder misses free throw 1 of 2,60,72
327,3,3:00.0,,Offensive rebound by Team,60,72
328,3,3:00.0,,D. Schröder makes free throw 2 of 2,60,73
329,3,2:51.0,A. Brooks makes 2-pt jump shot from 12 ft,,62,73
330,3,2:38.0,,D. Schröder misses 3-pt jump shot from 25 ft,62,73
331,3,2:37.0,Defensive rebound by P. Gasol,,62,73
332,3,2:29.0,A. Brooks makes 3-pt jump shot from 24 ft,,65,73
333,3,2:28.0,,Atlanta full timeout,65,73
334,3,2:28.0,,M. Scott enters the game for M. Muscala,65,73
335,3,2:04.0,,D. Schröder misses 3-pt jump shot from 27 ft,65,73
336,3,2:03.0,Defensive rebound by P. Gasol,,65,73
337,3,1:47.0,B. Portis misses 3-pt jump shot from 24 ft,,65,73
338,3,1:46.0,,Defensive rebound by D. Schröder,65,73
339,3,1:35.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by M. Scott),65,75
340,3,1:22.0,P. Gasol misses 2-pt jump shot from 19 ft,,65,75
341,3,1:20.0,,Defensive rebound by D. Schröder,65,75
342,3,1:13.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by D. Schröder),65,77
343,3,1:00.0,Turnover by P. Gasol (lost ball; steal by T. Sefolosha),,65,77
344,3,0:55.0,,Shooting foul by A. Brooks (drawn by T. Hardaway),65,77
345,3,0:55.0,,T. Hardaway makes free throw 1 of 2,65,78
346,3,0:55.0,,T. Hardaway makes free throw 2 of 2,65,79
347,3,0:37.0,P. Gasol makes 2-pt jump shot from 19 ft (assist by A. Brooks),,67,79
348,3,0:29.0,,Turnover by D. Schröder (traveling),67,79
349,3,0:29.0,,Violation by Team (jump ball),67,79
350,3,0:08.0,P. Gasol misses 2-pt jump shot from 10 ft (block by A. Horford),,67,79
351,3,0:05.0,,Defensive rebound by A. Horford,67,79
352,3,0:03.0,Offensive charge foul by T. Sefolosha (drawn by A. Brooks),,67,79
353,3,0:03.0,,Turnover by T. Sefolosha (offensive foul),67,79
354,3,0:00.0,J. Holiday misses 3-pt jump shot from 41 ft,,67,79
355,3,0:00.0,Offensive rebound by Team,,67,79
356,4,11:39.0,,T. Hardaway misses 3-pt jump shot from 24 ft,67,79
357,4,11:39.0,Defensive rebound by Team,,67,79
358,4,11:25.0,,Violation by D. Schröder (kicked ball),67,79
359,4,11:20.0,D. McDermott misses 3-pt jump shot from 25 ft,,67,79
360,4,11:19.0,,Defensive rebound by T. Hardaway,67,79
361,4,10:59.0,,A. Horford misses 2-pt hook shot from 6 ft,67,79
362,4,10:58.0,,Offensive rebound by T. Sefolosha,67,79
363,4,10:58.0,,Personal foul by T. Gibson (drawn by T. Sefolosha),67,79
364,4,10:49.0,,Turnover by A. Horford (3 sec),67,79
365,4,10:33.0,D. McDermott makes 2-pt layup at rim (assist by T. Gibson),,69,79
366,4,10:33.0,Shooting foul by M. Scott (drawn by D. McDermott),,69,79
367,4,10:33.0,,J. Teague enters the game for D. Schröder,69,79
368,4,10:33.0,D. McDermott makes free throw 1 of 1,,70,79
369,4,10:14.0,,T. Sefolosha makes 2-pt jump shot from 5 ft,70,81
370,4,10:07.0,A. Brooks misses 3-pt jump shot from 25 ft,,70,81
371,4,10:05.0,,Defensive rebound by A. Horford,70,81
372,4,10:01.0,Offensive charge foul by T. Hardaway (drawn by B. Portis),,70,81
373,4,10:01.0,,Turnover by T. Hardaway (offensive foul),70,81
374,4,10:01.0,,K. Korver enters the game for T. Hardaway,70,81
375,4,9:48.0,B. Portis makes 2-pt jump shot from 19 ft (assist by A. Brooks),,72,81
376,4,9:32.0,,A. Horford makes 2-pt hook shot from 6 ft (assist by J. Teague),72,83
377,4,9:22.0,B. Portis misses 2-pt jump shot from 18 ft,,72,83
378,4,9:20.0,,Defensive rebound by J. Teague,72,83
379,4,9:06.0,,M. Scott misses 2-pt jump shot from 9 ft,72,83
380,4,9:02.0,Defensive rebound by J. Holiday,,72,83
381,4,8:57.0,Chicago full timeout,,72,83
382,4,8:57.0,,K. Bazemore enters the game for T. Sefolosha,72,83
383,4,8:57.0,T. Snell enters the game for J. Holiday,,72,83
384,4,8:47.0,Turnover by A. Brooks (bad pass; steal by J. Teague),,72,83
385,4,8:44.0,,Shooting foul by T. Snell (drawn by K. Bazemore),72,83
386,4,8:44.0,,K. Bazemore makes free throw 1 of 2,72,84
