,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
54,1,4:22.0,P. Mills enters the game for T. Parker,,14,19
55,1,4:05.0,L. Aldridge misses 2-pt hook shot from 3 ft,,14,19
56,1,4:04.0,,Defensive rebound by R. Gobert,14,19
57,1,3:54.0,,C. Johnson misses 2-pt jump shot from 3 ft,14,19
58,1,3:53.0,Defensive rebound by B. Diaw,,14,19
59,1,3:38.0,K. Anderson misses 2-pt jump shot from 15 ft,,14,19
60,1,3:37.0,,Defensive rebound by T. Booker,14,19
61,1,3:27.0,,S. Mack makes 2-pt layup from 2 ft,14,21
62,1,3:08.0,L. Aldridge misses 2-pt jump shot from 18 ft,,14,21
63,1,3:08.0,,Defensive rebound by G. Hayward,14,21
64,1,2:56.0,,Turnover by G. Hayward (traveling),14,21
65,1,2:56.0,,Utah full timeout,14,21
66,1,2:56.0,J. Simmons enters the game for K. Leonard,,14,21
67,1,2:56.0,,R. Neto enters the game for S. Mack,14,21
68,1,2:33.0,L. Aldridge misses 2-pt jump shot from 16 ft,,14,21
69,1,2:32.0,Offensive rebound by J. Simmons,,14,21
70,1,2:21.0,Turnover by P. Mills (bad pass; steal by G. Hayward),,14,21
71,1,2:05.0,,C. Johnson misses 3-pt jump shot from 22 ft,14,21
72,1,2:04.0,Defensive rebound by B. Diaw,,14,21
73,1,1:45.0,L. Aldridge misses 2-pt jump shot from 12 ft,,14,21
74,1,1:44.0,,Defensive rebound by C. Johnson,14,21
75,1,1:25.0,,G. Hayward misses 3-pt jump shot from 24 ft,14,21
76,1,1:25.0,Defensive rebound by K. Anderson,,14,21
77,1,1:08.0,B. Diaw misses 2-pt jump shot from 21 ft,,14,21
78,1,1:07.0,,Defensive rebound by T. Booker,14,21
79,1,1:00.0,,G. Hayward misses 2-pt layup from 2 ft (block by K. Anderson),14,21
80,1,0:59.0,Defensive rebound by L. Aldridge,,14,21
81,1,0:48.0,B. Diaw makes 2-pt layup from 2 ft,,16,21
82,1,0:31.0,,G. Hayward misses 3-pt jump shot from 24 ft,16,21
83,1,0:30.0,Defensive rebound by J. Simmons,,16,21
84,1,0:16.0,Turnover by J. Simmons (lost ball; steal by R. Neto),,16,21
85,1,0:14.0,,Shooting foul by J. Simmons (drawn by R. Neto),16,21
86,1,0:14.0,,R. Neto makes free throw 1 of 2,16,22
87,1,0:14.0,T. Duncan enters the game for L. Aldridge,,16,22
88,1,0:14.0,,R. Neto makes free throw 2 of 2,16,23
89,1,0:02.0,T. Duncan makes 2-pt hook shot from 2 ft,,18,23
90,1,0:00.0,,R. Neto misses 3-pt jump shot from 51 ft,18,23
91,1,0:00.0,,Offensive rebound by Team,18,23
92,2,11:42.0,,T. Booker makes 2-pt dunk at rim (assist by R. Hood),18,25
93,2,11:21.0,T. Duncan misses 2-pt layup from 2 ft (block by T. Booker),,18,25
94,2,11:19.0,Offensive rebound by T. Duncan,,18,25
95,2,11:19.0,T. Duncan makes 2-pt layup from 1 ft,,20,25
96,2,11:08.0,,Personal foul by J. Simmons (drawn by D. Favors),20,25
97,2,10:54.0,,R. Hood misses 2-pt jump shot from 13 ft,20,25
98,2,10:54.0,,Offensive rebound by Team,20,25
99,2,10:54.0,Loose ball foul by J. Simmons (drawn by D. Favors),,20,25
100,2,10:38.0,,D. Favors misses 2-pt layup from 1 ft (block by T. Duncan),20,25
101,2,10:37.0,,Offensive rebound by D. Favors,20,25
102,2,10:36.0,,D. Favors makes 2-pt layup from 2 ft,20,27
103,2,10:08.0,B. Diaw misses 3-pt jump shot from 25 ft,,20,27
104,2,10:08.0,,Defensive rebound by J. Ingles,20,27
105,2,9:46.0,,J. Ingles misses 3-pt jump shot from 22 ft,20,27
106,2,9:46.0,Defensive rebound by T. Duncan,,20,27
107,2,9:21.0,K. Anderson misses 3-pt jump shot from 23 ft,,20,27
108,2,9:20.0,,Defensive rebound by R. Neto,20,27
109,2,9:14.0,,R. Neto misses 2-pt layup from 2 ft,20,27
110,2,9:14.0,Defensive rebound by J. Simmons,,20,27
111,2,9:02.0,Turnover by J. Simmons (lost ball),,20,27
112,2,8:42.0,,R. Hood misses 2-pt jump shot from 20 ft,20,27
113,2,8:41.0,Defensive rebound by K. Anderson,,20,27
114,2,8:36.0,,Offensive charge foul by K. Anderson (drawn by R. Hood),20,27
115,2,8:36.0,Turnover by K. Anderson (offensive foul),,20,27
116,2,8:36.0,,Utah full timeout,20,27
117,2,8:36.0,T. Parker enters the game for P. Mills,,20,27
118,2,8:36.0,K. Leonard enters the game for K. Anderson,,20,27
119,2,8:36.0,,T. Lyles enters the game for T. Booker,20,27
120,2,8:36.0,D. Green enters the game for J. Simmons,,20,27
121,2,8:24.0,,Turnover by T. Lyles (traveling),20,27
122,2,8:08.0,T. Duncan misses 2-pt jump shot from 7 ft,,20,27
123,2,8:06.0,Offensive rebound by B. Diaw,,20,27
124,2,7:56.0,T. Parker misses 2-pt jump shot from 14 ft,,20,27
125,2,7:55.0,,Defensive rebound by R. Hood,20,27
126,2,7:46.0,,R. Hood misses 3-pt jump shot from 23 ft,20,27
127,2,7:45.0,Defensive rebound by T. Duncan,,20,27
128,2,7:35.0,K. Leonard makes 2-pt jump shot from 15 ft,,22,27
129,2,7:14.0,,D. Favors makes 2-pt jump shot from 20 ft,22,29
130,2,6:47.0,T. Parker misses 2-pt jump shot from 17 ft,,22,29
131,2,6:47.0,Offensive rebound by Team,,22,29
132,2,6:47.0,,Loose ball foul by R. Neto (drawn by T. Duncan),22,29
133,2,6:47.0,,S. Mack enters the game for R. Neto,22,29
134,2,6:47.0,,G. Hayward enters the game for J. Ingles,22,29
135,2,6:47.0,,R. Gobert enters the game for T. Lyles,22,29
136,2,6:47.0,D. West enters the game for B. Diaw,,22,29
137,2,6:36.0,K. Leonard misses 2-pt jump shot from 20 ft,,22,29
138,2,6:33.0,Offensive rebound by D. West,,22,29
139,2,6:32.0,D. West makes 2-pt layup from 1 ft,,24,29
140,2,6:19.0,,G. Hayward makes 2-pt layup from 2 ft (assist by D. Favors),24,31
141,2,5:54.0,D. West misses 2-pt jump shot from 11 ft,,24,31
142,2,5:53.0,Offensive rebound by T. Duncan,,24,31
143,2,5:41.0,T. Parker misses 2-pt layup from 2 ft,,24,31
144,2,5:41.0,Offensive rebound by D. West,,24,31
145,2,5:33.0,K. Leonard misses 2-pt jump shot from 9 ft,,24,31
146,2,5:33.0,,Defensive rebound by S. Mack,24,31
147,2,5:26.0,,S. Mack misses 2-pt jump shot from 6 ft,24,31
148,2,5:25.0,Defensive rebound by K. Leonard,,24,31
149,2,5:16.0,D. West makes 2-pt jump shot from 17 ft (assist by K. Leonard),,26,31
150,2,5:15.0,,Utah full timeout,26,31
151,2,5:15.0,,C. Johnson enters the game for R. Hood,26,31
152,2,5:01.0,,G. Hayward misses 2-pt jump shot from 12 ft,26,31
153,2,5:01.0,Defensive rebound by K. Leonard,,26,31
154,2,4:37.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by D. Green),,29,31
155,2,4:22.0,,G. Hayward misses 3-pt jump shot from 24 ft,29,31
156,2,4:22.0,,Offensive rebound by Team,29,31
157,2,4:22.0,Loose ball foul by K. Leonard (drawn by R. Gobert),,29,31
158,2,4:22.0,L. Aldridge enters the game for T. Duncan,,29,31
159,2,4:07.0,,C. Johnson misses 3-pt jump shot from 24 ft,29,31
160,2,4:07.0,Defensive rebound by D. Green,,29,31
161,2,3:56.0,K. Leonard makes 2-pt jump shot from 8 ft,,31,31
162,2,3:55.0,,Technical foul by C. Johnson,31,31
163,2,3:55.0,Technical foul by D. West,,31,31
164,2,3:42.0,,R. Gobert misses 2-pt layup from 2 ft,31,31
165,2,3:42.0,Defensive rebound by D. Green,,31,31
166,2,3:29.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),,33,31
167,2,3:29.0,,Utah full timeout,33,31
168,2,3:29.0,,R. Hood enters the game for C. Johnson,33,31
169,2,3:17.0,,Turnover by S. Mack (bad pass),33,31
170,2,2:58.0,K. Leonard makes 2-pt jump shot from 13 ft,,35,31
171,2,2:31.0,,S. Mack misses 2-pt layup from 2 ft (block by D. West),35,31
172,2,2:30.0,Defensive rebound by L. Aldridge,,35,31
173,2,2:16.0,L. Aldridge misses 2-pt layup from 2 ft,,35,31
174,2,2:15.0,,Defensive rebound by S. Mack,35,31
175,2,2:01.0,,Personal foul by D. Green (drawn by G. Hayward),35,31
176,2,2:01.0,San Antonio full timeout,,35,31
177,2,1:52.0,,G. Hayward misses 2-pt jump shot from 4 ft,35,31
178,2,1:52.0,Defensive rebound by T. Parker,,35,31
179,2,1:27.0,Turnover by Team (shot clock),,35,31
180,2,1:05.0,,R. Hood makes 2-pt layup from 1 ft,35,33
181,2,0:49.0,D. West makes 2-pt hook shot from 4 ft,,37,33
182,2,0:33.0,,Turnover by G. Hayward (bad pass),37,33
183,2,0:10.0,T. Parker misses 2-pt jump shot from 16 ft (block by R. Gobert),,37,33
184,2,0:09.0,Offensive rebound by L. Aldridge,,37,33
185,2,0:09.0,,Violation by D. Favors (def goaltending),37,33
186,2,0:09.0,L. Aldridge makes 2-pt layup from 1 ft,,39,33
187,2,0:02.0,,D. Favors makes 2-pt jump shot from 7 ft (assist by R. Hood),39,35
188,2,0:01.0,D. Green misses 3-pt jump shot from 56 ft,,39,35
189,2,0:00.0,Offensive rebound by Team,,39,35
190,3,11:37.0,,G. Hayward makes 2-pt layup from 3 ft (assist by S. Mack),39,37
191,3,11:13.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Parker),,41,37
192,3,10:51.0,,D. Favors makes 2-pt hook shot from 5 ft,41,39
193,3,10:34.0,T. Duncan makes 2-pt hook shot from 2 ft (assist by L. Aldridge),,43,39
194,3,10:20.0,,D. Favors makes 2-pt dunk at rim (assist by R. Hood),43,41
195,3,9:59.0,Shooting foul by R. Gobert (drawn by K. Leonard),,43,41
196,3,9:59.0,K. Leonard makes free throw 1 of 2,,44,41
197,3,9:59.0,K. Leonard makes free throw 2 of 2,,45,41
198,3,9:38.0,,D. Favors makes 2-pt hook shot from 6 ft,45,43
199,3,9:18.0,L. Aldridge misses 2-pt hook shot from 3 ft,,45,43
200,3,9:18.0,,Defensive rebound by D. Favors,45,43
201,3,9:04.0,,D. Favors makes 2-pt hook shot from 3 ft (assist by S. Mack),45,45
202,3,8:47.0,T. Parker misses 2-pt jump shot from 15 ft,,45,45
203,3,8:47.0,Offensive rebound by Team,,45,45
204,3,8:47.0,Offensive foul by D. Green (drawn by D. Favors),,45,45
205,3,8:47.0,Turnover by D. Green (offensive foul),,45,45
206,3,8:36.0,,Personal foul by L. Aldridge (drawn by S. Mack),45,45
207,3,8:28.0,,S. Mack misses 2-pt jump shot from 15 ft,45,45
208,3,8:27.0,Defensive rebound by K. Leonard,,45,45
209,3,8:09.0,T. Parker makes 3-pt jump shot from 24 ft (assist by K. Leonard),,48,45
210,3,7:51.0,,D. Favors misses 2-pt jump shot from 13 ft,48,45
211,3,7:50.0,Defensive rebound by L. Aldridge,,48,45
212,3,7:40.0,T. Duncan misses 2-pt jump shot from 17 ft,,48,45
213,3,7:40.0,Offensive rebound by Team,,48,45
214,3,7:40.0,,Loose ball foul by R. Gobert (drawn by L. Aldridge),48,45
215,3,7:40.0,,T. Burke enters the game for S. Mack,48,45
216,3,7:18.0,T. Duncan makes 2-pt jump shot from 3 ft,,50,45
217,3,7:18.0,,Violation by D. Favors (def goaltending),50,45
218,3,7:03.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),50,47
219,3,7:03.0,San Antonio full timeout,,50,47
220,3,7:03.0,K. Anderson enters the game for D. Green,,50,47
221,3,6:46.0,Shooting foul by D. Favors (drawn by T. Parker),,50,47
222,3,6:46.0,T. Parker makes free throw 1 of 2,,51,47
223,3,6:46.0,D. West enters the game for T. Duncan,,51,47
224,3,6:46.0,T. Parker makes free throw 2 of 2,,52,47
225,3,6:32.0,,D. Favors makes 2-pt jump shot from 11 ft,52,49
226,3,6:11.0,T. Parker misses 2-pt jump shot from 7 ft,,52,49
227,3,6:10.0,,Defensive rebound by R. Hood,52,49
228,3,5:49.0,,Turnover by T. Burke (bad pass; steal by K. Leonard),52,49
229,3,5:45.0,K. Leonard makes 2-pt dunk from 1 ft,,54,49
230,3,5:34.0,,Turnover by G. Hayward (lost ball; steal by K. Leonard),54,49
231,3,5:22.0,Personal foul by R. Hood (drawn by K. Leonard),,54,49
232,3,5:22.0,,C. Johnson enters the game for R. Hood,54,49
233,3,5:22.0,,T. Booker enters the game for R. Gobert,54,49
234,3,5:22.0,R. Butler enters the game for K. Leonard,,54,49
235,3,5:22.0,P. Mills enters the game for T. Parker,,54,49
236,3,5:10.0,L. Aldridge makes 2-pt hook shot from 8 ft,,56,49
237,3,4:55.0,,Def 3 sec tech foul by D. West,56,49
238,3,4:55.0,,G. Hayward makes technical free throw,56,50
239,3,4:50.0,,Turnover by D. Favors (traveling),56,50
240,3,4:37.0,L. Aldridge misses 2-pt jump shot from 11 ft,,56,50
241,3,4:36.0,,Defensive rebound by C. Johnson,56,50
242,3,4:21.0,,C. Johnson misses 3-pt jump shot from 23 ft,56,50
243,3,4:21.0,Defensive rebound by K. Anderson,,56,50
244,3,4:14.0,Turnover by D. West (bad pass),,56,50
245,3,3:51.0,,G. Hayward misses 2-pt jump shot from 15 ft,56,50
246,3,3:51.0,Defensive rebound by P. Mills,,56,50
247,3,3:41.0,K. Anderson misses 2-pt jump shot from 5 ft,,56,50
248,3,3:40.0,,Defensive rebound by D. Favors,56,50
249,3,3:31.0,,G. Hayward makes 2-pt layup from 2 ft,56,52
250,3,3:14.0,P. Mills makes 3-pt jump shot from 24 ft (assist by D. West),,59,52
251,3,2:53.0,,T. Booker makes 3-pt jump shot from 22 ft (assist by D. Favors),59,55
252,3,2:29.0,L. Aldridge makes 2-pt hook shot from 3 ft,,61,55
253,3,2:29.0,,Utah full timeout,61,55
254,3,2:29.0,K. Leonard enters the game for K. Anderson,,61,55
255,3,2:15.0,,D. Favors misses 2-pt jump shot from 15 ft,61,55
256,3,2:13.0,Defensive rebound by D. West,,61,55
257,3,1:59.0,R. Butler misses 3-pt jump shot from 24 ft,,61,55
258,3,1:59.0,,Defensive rebound by G. Hayward,61,55
259,3,1:55.0,,Personal foul by K. Leonard (drawn by G. Hayward),61,55
260,3,1:55.0,T. Duncan enters the game for L. Aldridge,,61,55
261,3,1:55.0,,R. Gobert enters the game for D. Favors,61,55
262,3,1:55.0,,J. Ingles enters the game for G. Hayward,61,55
263,3,1:55.0,,R. Hood enters the game for C. Johnson,61,55
264,3,1:48.0,,T. Burke makes 2-pt jump shot from 7 ft,61,57
265,3,1:37.0,Personal foul by R. Hood (drawn by K. Leonard),,61,57
266,3,1:37.0,K. Leonard makes free throw 1 of 2,,62,57
267,3,1:37.0,K. Leonard makes free throw 2 of 2,,63,57
268,3,1:24.0,,R. Hood misses 2-pt jump shot from 12 ft,63,57
269,3,1:23.0,Defensive rebound by T. Duncan,,63,57
270,3,1:11.0,K. Leonard misses 2-pt jump shot from 15 ft,,63,57
271,3,1:11.0,,Defensive rebound by R. Hood,63,57
272,3,0:48.0,,J. Ingles misses 3-pt jump shot from 24 ft,63,57
273,3,0:47.0,Defensive rebound by R. Butler,,63,57
274,3,0:23.0,T. Duncan makes 2-pt layup from 2 ft (assist by P. Mills),,65,57
275,3,0:03.0,,T. Burke misses 3-pt jump shot from 24 ft,65,57
276,3,0:02.0,Defensive rebound by K. Leonard,,65,57
277,4,11:44.0,P. Mills misses 3-pt jump shot from 22 ft,,65,57
278,4,11:43.0,,Defensive rebound by T. Booker,65,57
279,4,11:30.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by T. Burke),65,60
280,4,11:08.0,P. Mills makes 3-pt jump shot from 24 ft (assist by T. Duncan),,68,60
281,4,10:57.0,,T. Burke makes 2-pt jump shot from 12 ft,68,62
282,4,10:57.0,,Shooting foul by T. Duncan (drawn by T. Burke),68,62
283,4,10:57.0,D. Green enters the game for K. Leonard,,68,62
284,4,10:57.0,T. Parker enters the game for R. Butler,,68,62
285,4,10:57.0,,T. Burke makes free throw 1 of 1,68,63
286,4,10:37.0,D. West misses 2-pt jump shot from 10 ft,,68,63
287,4,10:36.0,,Defensive rebound by T. Booker,68,63
288,4,10:26.0,,Shooting foul by D. West (drawn by T. Booker),68,63
289,4,10:26.0,,T. Booker misses free throw 1 of 2,68,63
290,4,10:26.0,,Offensive rebound by Team,68,63
291,4,10:26.0,,T. Booker misses free throw 2 of 2,68,63
292,4,10:25.0,Defensive rebound by T. Duncan,,68,63
293,4,10:14.0,P. Mills makes 3-pt jump shot from 24 ft (assist by T. Parker),,71,63
294,4,10:14.0,Shooting foul by T. Burke (drawn by P. Mills),,71,63
295,4,10:14.0,P. Mills misses free throw 1 of 1,,71,63
296,4,10:14.0,,Defensive rebound by R. Gobert,71,63
297,4,10:05.0,,Personal foul by T. Duncan (drawn by R. Gobert),71,63
298,4,9:55.0,,R. Hood makes 2-pt jump shot from 21 ft,71,65
299,4,9:47.0,San Antonio full timeout,,71,65
300,4,9:32.0,D. Green misses 3-pt jump shot from 23 ft,,71,65
301,4,9:31.0,,Defensive rebound by T. Burke,71,65
302,4,9:16.0,,S. Mack misses 3-pt jump shot from 23 ft,71,65
303,4,9:15.0,Defensive rebound by Team,,71,65
304,4,9:14.0,K. Leonard enters the game for P. Mills,,71,65
305,4,8:58.0,Shooting foul by T. Burke (drawn by T. Parker),,71,65
306,4,8:58.0,T. Parker makes free throw 1 of 2,,72,65
307,4,8:58.0,,G. Hayward enters the game for T. Burke,72,65
308,4,8:58.0,T. Parker makes free throw 2 of 2,,73,65
309,4,8:41.0,,Personal foul by T. Parker (drawn by S. Mack),73,65
310,4,8:41.0,L. Aldridge enters the game for D. West,,73,65
311,4,8:41.0,,D. Favors enters the game for T. Booker,73,65
312,4,8:31.0,,R. Hood misses 2-pt jump shot from 5 ft,73,65
313,4,8:31.0,,Offensive rebound by R. Gobert,73,65
314,4,8:31.0,,R. Gobert misses 2-pt layup from 2 ft,73,65
315,4,8:31.0,,Offensive rebound by Team,73,65
316,4,8:25.0,,R. Gobert misses 2-pt jump shot from 3 ft,73,65
317,4,8:24.0,Defensive rebound by T. Duncan,,73,65
318,4,8:23.0,Turnover by T. Duncan (bad pass; steal by S. Mack),,73,65
319,4,8:05.0,,S. Mack misses 2-pt jump shot from 6 ft,73,65
320,4,8:04.0,Defensive rebound by Team,,73,65
321,4,7:48.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),,76,65
322,4,7:28.0,,D. Favors makes 2-pt jump shot from 8 ft,76,67
323,4,7:13.0,T. Parker makes 2-pt layup from 2 ft (assist by T. Duncan),,78,67
324,4,7:13.0,,Utah full timeout,78,67
325,4,7:13.0,,R. Neto enters the game for S. Mack,78,67
326,4,6:59.0,,Shooting foul by T. Duncan (drawn by D. Favors),78,67
327,4,6:59.0,,D. Favors misses free throw 1 of 2,78,67
328,4,6:59.0,,Offensive rebound by Team,78,67
329,4,6:59.0,,D. Favors makes free throw 2 of 2,78,68
330,4,6:41.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,81,68
331,4,6:17.0,,Turnover by R. Hood (lost ball; steal by K. Leonard),81,68
332,4,6:13.0,D. Green misses 2-pt jump shot from 3 ft,,81,68
333,4,6:13.0,,Defensive rebound by Team,81,68
334,4,5:56.0,,D. Favors misses 2-pt jump shot from 17 ft,81,68
335,4,5:55.0,Defensive rebound by T. Duncan,,81,68
336,4,5:38.0,L. Aldridge makes 2-pt layup from 2 ft,,83,68
337,4,5:16.0,,R. Neto makes 2-pt jump shot from 12 ft,83,70
338,4,4:53.0,K. Leonard misses 3-pt jump shot from 23 ft,,83,70
339,4,4:53.0,Offensive rebound by T. Parker,,83,70
340,4,4:32.0,T. Parker makes 3-pt jump shot from 24 ft (assist by K. Leonard),,86,70
341,4,4:17.0,,Shooting foul by D. Green (drawn by G. Hayward),86,70
342,4,4:17.0,,G. Hayward makes free throw 1 of 2,86,71
343,4,4:17.0,,T. Booker enters the game for R. Gobert,86,71
344,4,4:17.0,K. Anderson enters the game for D. Green,,86,71
345,4,4:17.0,,G. Hayward makes free throw 2 of 2,86,72
346,4,3:55.0,K. Leonard makes 2-pt jump shot from 14 ft,,88,72
347,4,3:38.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Hood),88,74
348,4,3:20.0,Turnover by T. Duncan (bad pass; steal by D. Favors),,88,74
349,4,3:14.0,,T. Booker misses 2-pt layup from 2 ft,88,74
350,4,3:12.0,Defensive rebound by T. Duncan,,88,74
351,4,2:56.0,L. Aldridge makes 2-pt hook shot from 1 ft (assist by T. Parker),,90,74
352,4,2:56.0,Shooting foul by D. Favors (drawn by L. Aldridge),,90,74
353,4,2:56.0,San Antonio full timeout,,90,74
354,4,2:56.0,D. West enters the game for T. Duncan,,90,74
355,4,2:56.0,,S. Mack enters the game for R. Neto,90,74
356,4,2:56.0,P. Mills enters the game for T. Parker,,90,74
357,4,2:56.0,L. Aldridge makes free throw 1 of 1,,91,74
358,4,2:38.0,,S. Mack misses 2-pt layup from 1 ft,91,74
359,4,2:37.0,,Offensive rebound by T. Booker,91,74
360,4,2:37.0,,T. Booker misses 2-pt layup from 1 ft,91,74
361,4,2:35.0,Defensive rebound by L. Aldridge,,91,74
362,4,2:22.0,P. Mills makes 2-pt layup from 2 ft,,93,74
363,4,1:59.0,,G. Hayward misses 2-pt layup from 1 ft (block by L. Aldridge),93,74
364,4,1:58.0,Defensive rebound by L. Aldridge,,93,74
365,4,1:54.0,San Antonio full timeout,,93,74
366,4,1:54.0,,T. Lyles enters the game for G. Hayward,93,74
367,4,1:54.0,,C. Johnson enters the game for D. Favors,93,74
368,4,1:54.0,,R. Gobert enters the game for R. Hood,93,74
369,4,1:54.0,,J. Ingles enters the game for T. Booker,93,74
370,4,1:54.0,B. Marjanović enters the game for K. Leonard,,93,74
371,4,1:54.0,R. Butler enters the game for L. Aldridge,,93,74
372,4,1:54.0,R. McCallum enters the game for P. Mills,,93,74
373,4,1:54.0,J. Simmons enters the game for D. West,,93,74
374,4,1:40.0,J. Simmons misses 2-pt jump shot from 10 ft,,93,74
375,4,1:40.0,,Defensive rebound by R. Gobert,93,74
376,4,1:30.0,,Turnover by S. Mack (bad pass; steal by J. Simmons),93,74
377,4,1:09.0,K. Anderson misses 2-pt jump shot from 14 ft,,93,74
378,4,1:08.0,,Defensive rebound by R. Gobert,93,74
379,4,0:59.0,,R. Gobert makes 2-pt layup from 1 ft (assist by S. Mack),93,76
380,4,0:47.0,J. Simmons makes 3-pt jump shot from 22 ft (assist by R. McCallum),,96,76
381,4,0:37.0,,S. Mack makes 2-pt layup from 3 ft,96,78
382,4,0:26.0,R. McCallum misses 2-pt jump shot from 16 ft,,96,78
383,4,0:25.0,,Defensive rebound by C. Johnson,96,78
384,4,0:12.0,,S. Mack misses 3-pt jump shot from 22 ft,96,78
385,4,0:11.0,Defensive rebound by B. Marjanović,,96,78
