,QUARTER,TIME_REMAINING,TORONTO_ACTION,OKLAHOMA CITY_ACTION,TORONTO_SCORE,OKLAHOMA CITY_SCORE
120,2,10:26.0,Offensive rebound by C. Joseph,,16,25
121,2,10:22.0,Turnover by T. Ross (bad pass),,16,25
122,2,10:11.0,,Turnover by E. Freedom (lost ball),16,25
123,2,9:59.0,D. DeRozan misses 2-pt jump shot from 9 ft,,16,25
124,2,9:58.0,,Defensive rebound by N. Collison,16,25
125,2,9:48.0,Violation by T. Ross (kicked ball),,16,25
126,2,9:35.0,,E. Freedom misses 2-pt hook shot from 4 ft,16,25
127,2,9:35.0,Defensive rebound by D. DeRozan,,16,25
128,2,9:16.0,C. Joseph misses 2-pt jump shot from 7 ft,,16,25
129,2,9:16.0,Offensive rebound by Team,,16,25
130,2,9:16.0,,Loose ball foul by N. Collison (drawn by B. Biyombo),16,25
131,2,8:56.0,Shooting foul by K. Singler (drawn by B. Biyombo),,16,25
132,2,8:56.0,Official timeout,,16,25
133,2,8:56.0,B. Biyombo makes free throw 1 of 2,,17,25
134,2,8:56.0,B. Biyombo misses free throw 2 of 2,,17,25
135,2,8:56.0,,Defensive rebound by D. Waiters,17,25
136,2,8:35.0,,Turnover by K. Singler (back court),17,25
137,2,8:35.0,,S. Ibaka enters the game for N. Collison,17,25
138,2,8:25.0,Turnover by D. DeRozan (lost ball; steal by D. Waiters),,17,25
139,2,8:14.0,,E. Freedom makes 2-pt jump shot from 15 ft (assist by D. Augustin),17,27
140,2,7:59.0,T. Ross misses 2-pt jump shot from 18 ft,,17,27
141,2,7:58.0,,Defensive rebound by E. Freedom,17,27
142,2,7:44.0,,Turnover by D. Augustin (lost ball; steal by D. DeRozan),17,27
143,2,7:34.0,B. Biyombo makes 2-pt dunk at rim (assist by C. Joseph),,19,27
144,2,7:14.0,,Turnover by S. Ibaka (bad pass; steal by C. Joseph),19,27
145,2,7:04.0,Shooting foul by K. Singler (drawn by D. DeRozan),,19,27
146,2,7:04.0,D. DeRozan makes free throw 1 of 2,,20,27
147,2,7:04.0,K. Lowry enters the game for T. Ross,,20,27
148,2,7:04.0,D. DeRozan makes free throw 2 of 2,,21,27
149,2,6:55.0,,Turnover by D. Augustin (bad pass; steal by K. Lowry),21,27
150,2,6:49.0,Shooting foul by K. Singler (drawn by D. DeRozan),,21,27
151,2,6:49.0,D. DeRozan makes free throw 1 of 2,,22,27
152,2,6:49.0,,R. Westbrook enters the game for D. Augustin,22,27
153,2,6:49.0,,K. Durant enters the game for K. Singler,22,27
154,2,6:49.0,D. Carroll enters the game for C. Joseph,,22,27
155,2,6:49.0,D. DeRozan makes free throw 2 of 2,,23,27
156,2,6:34.0,,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),23,29
157,2,6:25.0,Turnover by K. Lowry (bad pass; steal by K. Durant),,23,29
158,2,6:12.0,,D. Waiters misses 2-pt jump shot from 15 ft,23,29
159,2,6:12.0,,Offensive rebound by E. Freedom,23,29
160,2,6:11.0,,E. Freedom makes 2-pt layup from 1 ft,23,31
161,2,5:49.0,D. DeRozan makes 2-pt jump shot from 3 ft,,25,31
162,2,5:32.0,,K. Durant makes 2-pt jump shot from 9 ft,25,33
163,2,5:12.0,Shooting foul by D. Waiters (drawn by D. DeRozan),,25,33
164,2,5:12.0,,Oklahoma City full timeout,25,33
165,2,5:12.0,,S. Adams enters the game for E. Freedom,25,33
166,2,5:12.0,,A. Roberson enters the game for D. Waiters,25,33
167,2,5:12.0,L. Scola enters the game for B. Biyombo,,25,33
168,2,5:12.0,J. Valančiūnas enters the game for P. Patterson,,25,33
169,2,5:12.0,D. DeRozan makes free throw 1 of 2,,26,33
170,2,5:12.0,D. DeRozan makes free throw 2 of 2,,27,33
171,2,4:59.0,,R. Westbrook misses 2-pt jump shot from 4 ft,27,33
172,2,4:59.0,Defensive rebound by L. Scola,,27,33
173,2,4:50.0,K. Lowry makes 3-pt jump shot from 24 ft,,30,33
174,2,4:29.0,,S. Ibaka misses 2-pt hook shot from 6 ft,30,33
175,2,4:28.0,,Offensive rebound by S. Adams,30,33
176,2,4:28.0,,S. Adams makes 2-pt layup from 2 ft,30,35
177,2,4:11.0,D. DeRozan misses 2-pt jump shot from 3 ft,,30,35
178,2,4:09.0,Offensive rebound by J. Valančiūnas,,30,35
179,2,4:09.0,J. Valančiūnas makes 2-pt layup from 1 ft,,32,35
180,2,3:57.0,,Personal foul by D. DeRozan (drawn by S. Adams),32,35
181,2,3:49.0,,R. Westbrook misses 3-pt jump shot from 24 ft,32,35
182,2,3:48.0,,Offensive rebound by S. Adams,32,35
183,2,3:42.0,,A. Roberson misses 3-pt jump shot from 22 ft,32,35
184,2,3:41.0,,Offensive rebound by S. Ibaka,32,35
185,2,3:35.0,,Personal foul by K. Lowry (drawn by S. Ibaka),32,35
186,2,3:20.0,,Turnover by R. Westbrook (bad pass; steal by D. Carroll),32,35
187,2,3:14.0,Offensive foul by J. Valančiūnas (drawn by S. Adams),,32,35
188,2,3:14.0,Turnover by J. Valančiūnas (offensive foul),,32,35
189,2,3:02.0,,K. Durant misses 2-pt jump shot from 14 ft,32,35
190,2,3:01.0,Defensive rebound by J. Valančiūnas,,32,35
191,2,2:41.0,J. Valančiūnas misses 2-pt jump shot from 5 ft,,32,35
192,2,2:40.0,,Defensive rebound by S. Ibaka,32,35
193,2,2:36.0,,Shooting foul by J. Valančiūnas (drawn by A. Roberson),32,35
194,2,2:36.0,Toronto full timeout,,32,35
195,2,2:36.0,C. Joseph enters the game for D. DeRozan,,32,35
196,2,2:36.0,,A. Roberson makes free throw 1 of 2,32,36
197,2,2:36.0,,A. Roberson makes free throw 2 of 2,32,37
198,2,2:26.0,Personal foul by R. Westbrook (drawn by K. Lowry),,32,37
199,2,2:26.0,K. Lowry makes free throw 1 of 2,,33,37
200,2,2:26.0,K. Lowry makes free throw 2 of 2,,34,37
201,2,2:16.0,,Turnover by S. Adams (bad pass; steal by D. Carroll),34,37
202,2,2:08.0,D. Carroll misses 2-pt jump shot from 3 ft (block by S. Ibaka),,34,37
203,2,2:07.0,,Defensive rebound by R. Westbrook,34,37
204,2,2:04.0,,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),34,39
205,2,1:43.0,K. Lowry misses 3-pt jump shot from 24 ft,,34,39
206,2,1:43.0,,Defensive rebound by K. Durant,34,39
207,2,1:39.0,,Turnover by K. Durant (bad pass; steal by D. Carroll),34,39
208,2,1:34.0,D. Carroll makes 2-pt jump shot from 3 ft (assist by L. Scola),,36,39
209,2,1:21.0,,R. Westbrook misses 3-pt jump shot from 25 ft,36,39
210,2,1:20.0,Defensive rebound by J. Valančiūnas,,36,39
211,2,1:08.0,K. Lowry misses 3-pt jump shot from 25 ft,,36,39
212,2,1:08.0,,Defensive rebound by S. Ibaka,36,39
213,2,1:03.0,,R. Westbrook misses 2-pt dunk at rim,36,39
214,2,1:00.0,Defensive rebound by L. Scola,,36,39
215,2,0:42.0,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by C. Joseph),,38,39
216,2,0:27.0,,S. Adams misses 2-pt jump shot from 17 ft,38,39
217,2,0:27.0,Defensive rebound by L. Scola,,38,39
218,2,0:03.0,C. Joseph makes 2-pt jump shot from 5 ft,,40,39
219,3,11:48.0,,K. Durant misses 2-pt jump shot from 3 ft,40,39
220,3,11:48.0,Defensive rebound by D. Carroll,,40,39
221,3,11:22.0,J. Valančiūnas makes 2-pt hook shot from 1 ft (assist by D. DeRozan),,42,39
222,3,11:04.0,,Personal foul by D. Carroll (drawn by S. Ibaka),42,39
223,3,10:59.0,,R. Westbrook makes 3-pt jump shot from 23 ft (assist by S. Adams),42,42
224,3,10:44.0,Turnover by K. Lowry (bad pass; steal by R. Westbrook),,42,42
225,3,10:38.0,,R. Westbrook makes 2-pt layup from 1 ft,42,44
226,3,10:22.0,D. DeRozan misses 2-pt layup from 2 ft,,42,44
227,3,10:21.0,,Defensive rebound by K. Durant,42,44
228,3,10:19.0,,Personal foul by D. Carroll (drawn by K. Durant),42,44
229,3,10:09.0,,S. Ibaka makes 2-pt jump shot from 5 ft (assist by R. Westbrook),42,46
230,3,9:54.0,Personal foul by A. Roberson (drawn by D. DeRozan),,42,46
231,3,9:45.0,Shooting foul by A. Roberson (drawn by D. DeRozan),,42,46
232,3,9:45.0,D. DeRozan makes free throw 1 of 2,,43,46
233,3,9:45.0,D. DeRozan makes free throw 2 of 2,,44,46
234,3,9:30.0,,K. Durant makes 2-pt jump shot from 16 ft,44,48
235,3,9:06.0,D. Carroll misses 2-pt layup from 1 ft (block by S. Adams),,44,48
236,3,9:05.0,,Defensive rebound by A. Roberson,44,48
237,3,8:57.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by R. Westbrook),44,50
238,3,8:50.0,Toronto full timeout,,44,50
239,3,8:35.0,D. DeRozan makes 2-pt jump shot from 15 ft,,46,50
240,3,8:21.0,,S. Ibaka misses 2-pt jump shot from 4 ft,46,50
241,3,8:20.0,Defensive rebound by L. Scola,,46,50
242,3,8:11.0,L. Scola misses 2-pt layup from 2 ft (block by K. Durant),,46,50
243,3,8:10.0,,Defensive rebound by K. Durant,46,50
244,3,8:07.0,,Turnover by R. Westbrook (lost ball),46,50
245,3,7:53.0,Turnover by K. Lowry (traveling),,46,50
246,3,7:42.0,,R. Westbrook makes 2-pt jump shot from 13 ft,46,52
247,3,7:22.0,J. Valančiūnas makes 2-pt layup from 2 ft,,48,52
248,3,7:22.0,Shooting foul by S. Ibaka (drawn by J. Valančiūnas),,48,52
249,3,7:22.0,J. Valančiūnas makes free throw 1 of 1,,49,52
250,3,7:14.0,,Oklahoma City full timeout,49,52
251,3,7:08.0,,K. Durant makes 2-pt jump shot from 17 ft (assist by R. Westbrook),49,54
252,3,6:46.0,D. DeRozan makes 2-pt jump shot from 13 ft,,51,54
253,3,6:33.0,,Personal foul by K. Lowry (drawn by R. Westbrook),51,54
254,3,6:25.0,,A. Roberson misses 3-pt jump shot from 22 ft,51,54
255,3,6:24.0,,Offensive rebound by S. Adams,51,54
256,3,6:24.0,,S. Adams makes 2-pt layup at rim,51,56
257,3,6:06.0,D. DeRozan misses 2-pt jump shot from 15 ft,,51,56
258,3,6:05.0,,Defensive rebound by K. Durant,51,56
259,3,5:56.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),51,59
260,3,5:32.0,Shooting foul by S. Ibaka (drawn by D. DeRozan),,51,59
261,3,5:32.0,D. DeRozan makes free throw 1 of 2,,52,59
262,3,5:32.0,P. Patterson enters the game for L. Scola,,52,59
263,3,5:32.0,D. DeRozan makes free throw 2 of 2,,53,59
264,3,5:13.0,,Shooting foul by J. Valančiūnas (drawn by R. Westbrook),53,59
265,3,5:13.0,Violation by Team (delay of game),,53,59
266,3,5:13.0,,R. Westbrook makes free throw 1 of 2,53,60
267,3,5:13.0,,R. Westbrook makes free throw 2 of 2,53,61
268,3,4:54.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),,56,61
269,3,4:44.0,,R. Westbrook makes 2-pt jump shot from 16 ft,56,63
270,3,4:28.0,Shooting foul by S. Ibaka (drawn by K. Lowry),,56,63
271,3,4:28.0,K. Lowry makes free throw 1 of 2,,57,63
272,3,4:28.0,,N. Collison enters the game for S. Ibaka,57,63
273,3,4:28.0,K. Lowry makes free throw 2 of 2,,58,63
274,3,4:18.0,,R. Westbrook makes 3-pt jump shot from 24 ft,58,66
275,3,3:59.0,D. DeRozan makes 2-pt jump shot from 8 ft,,60,66
276,3,3:47.0,,Turnover by R. Westbrook (bad pass; steal by P. Patterson),60,66
277,3,3:43.0,D. Carroll makes 2-pt dunk at rim (assist by D. DeRozan),,62,66
278,3,3:14.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),62,69
279,3,2:56.0,D. Carroll misses 2-pt jump shot from 4 ft (block by K. Durant),,62,69
280,3,2:56.0,Offensive rebound by J. Valančiūnas,,62,69
281,3,2:54.0,J. Valančiūnas misses 2-pt hook shot from 4 ft,,62,69
282,3,2:52.0,Offensive rebound by J. Valančiūnas,,62,69
283,3,2:52.0,Toronto full timeout,,62,69
284,3,2:52.0,C. Joseph enters the game for D. DeRozan,,62,69
285,3,2:48.0,D. Carroll makes 2-pt layup from 1 ft (assist by P. Patterson),,64,69
286,3,2:48.0,Shooting foul by K. Durant (drawn by D. Carroll),,64,69
287,3,2:48.0,D. Carroll makes free throw 1 of 1,,65,69
288,3,2:38.0,,R. Westbrook makes 2-pt jump shot from 19 ft,65,71
289,3,2:21.0,P. Patterson misses 2-pt jump shot from 9 ft,,65,71
290,3,2:21.0,,Defensive rebound by Team,65,71
291,3,2:21.0,Loose ball foul by D. Carroll (drawn by K. Durant),,65,71
292,3,2:21.0,,D. Augustin enters the game for R. Westbrook,65,71
293,3,2:21.0,,K. Durant makes free throw 1 of 2,65,72
294,3,2:21.0,,K. Durant makes free throw 2 of 2,65,73
295,3,2:10.0,K. Lowry misses 3-pt jump shot from 24 ft,,65,73
296,3,2:08.0,Offensive rebound by J. Valančiūnas,,65,73
297,3,2:08.0,J. Valančiūnas makes 2-pt layup at rim,,67,73
298,3,1:55.0,,K. Durant misses 2-pt jump shot from 10 ft,67,73
299,3,1:54.0,Defensive rebound by J. Valančiūnas,,67,73
300,3,1:45.0,P. Patterson makes 2-pt layup from 1 ft,,69,73
301,3,1:33.0,,K. Durant misses 3-pt jump shot from 25 ft,69,73
302,3,1:32.0,Defensive rebound by K. Lowry,,69,73
303,3,1:30.0,Personal foul by S. Adams (drawn by D. Carroll),,69,73
304,3,1:30.0,D. Carroll makes free throw 1 of 2,,70,73
305,3,1:30.0,,D. Waiters enters the game for A. Roberson,70,73
306,3,1:30.0,,E. Freedom enters the game for S. Adams,70,73
307,3,1:30.0,B. Biyombo enters the game for J. Valančiūnas,,70,73
308,3,1:30.0,D. Carroll makes free throw 2 of 2,,71,73
309,3,1:16.0,,D. Waiters makes 3-pt jump shot from 22 ft (assist by K. Durant),71,76
310,3,1:00.0,Turnover by D. Carroll (bad pass; steal by D. Waiters),,71,76
311,3,0:55.0,,D. Waiters misses 3-pt jump shot from 22 ft,71,76
312,3,0:54.0,Defensive rebound by B. Biyombo,,71,76
313,3,0:41.0,K. Lowry makes 2-pt layup from 1 ft,,73,76
314,3,0:29.0,,K. Durant makes 2-pt layup from 1 ft,73,78
315,3,0:09.0,Shooting foul by E. Freedom (drawn by K. Lowry),,73,78
316,3,0:09.0,K. Lowry misses free throw 1 of 2,,73,78
317,3,0:09.0,Offensive rebound by Team,,73,78
318,3,0:09.0,K. Lowry misses free throw 2 of 2,,73,78
319,3,0:09.0,,Defensive rebound by K. Durant,73,78
320,3,0:00.0,,E. Freedom makes 3-pt jump shot from 24 ft (assist by K. Durant),73,81
321,4,11:48.0,C. Joseph misses 2-pt jump shot from 7 ft,,73,81
322,4,11:47.0,Offensive rebound by B. Biyombo,,73,81
323,4,11:35.0,C. Joseph makes 2-pt layup from 1 ft,,75,81
324,4,11:12.0,,N. Collison makes 2-pt jump shot from 5 ft (assist by D. Augustin),75,83
325,4,10:56.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by C. Joseph),,78,83
326,4,10:37.0,,Turnover by D. Waiters (bad pass; steal by C. Joseph),78,83
327,4,10:35.0,Turnover by C. Joseph (lost ball; steal by N. Collison),,78,83
328,4,10:25.0,,A. Morrow misses 3-pt jump shot from 25 ft,78,83
329,4,10:24.0,,Offensive rebound by N. Collison,78,83
330,4,10:20.0,,A. Morrow misses 2-pt jump shot from 6 ft,78,83
331,4,10:19.0,Defensive rebound by T. Ross,,78,83
332,4,10:06.0,D. DeRozan misses 2-pt jump shot from 10 ft,,78,83
333,4,10:06.0,,Defensive rebound by D. Waiters,78,83
334,4,9:59.0,,D. Waiters makes 2-pt layup from 1 ft,78,85
335,4,9:41.0,P. Patterson makes 2-pt layup from 1 ft,,80,85
336,4,9:18.0,,E. Freedom misses 2-pt jump shot from 16 ft,80,85
337,4,9:18.0,Defensive rebound by P. Patterson,,80,85
338,4,9:06.0,T. Ross misses 3-pt jump shot from 22 ft,,80,85
339,4,9:06.0,Offensive rebound by B. Biyombo,,80,85
340,4,8:42.0,D. DeRozan misses 2-pt jump shot from 15 ft,,80,85
341,4,8:42.0,,Defensive rebound by E. Freedom,80,85
342,4,8:30.0,,D. Waiters makes 2-pt jump shot from 15 ft (assist by E. Freedom),80,87
343,4,8:23.0,Toronto full timeout,,80,87
344,4,8:23.0,,S. Ibaka enters the game for N. Collison,80,87
345,4,8:14.0,Personal foul by D. Waiters (drawn by D. DeRozan),,80,87
346,4,8:02.0,B. Biyombo makes 2-pt hook shot from 3 ft (assist by P. Patterson),,82,87
347,4,7:40.0,,A. Morrow misses 3-pt jump shot from 24 ft,82,87
348,4,7:40.0,Defensive rebound by P. Patterson,,82,87
349,4,7:29.0,Personal foul by D. Augustin (drawn by C. Joseph),,82,87
350,4,7:29.0,C. Joseph misses free throw 1 of 2,,82,87
351,4,7:29.0,Offensive rebound by Team,,82,87
352,4,7:29.0,,R. Westbrook enters the game for D. Augustin,82,87
353,4,7:29.0,,K. Durant enters the game for A. Morrow,82,87
354,4,7:29.0,C. Joseph makes free throw 2 of 2,,83,87
355,4,7:19.0,,R. Westbrook misses 2-pt layup from 2 ft (block by P. Patterson),83,87
356,4,7:18.0,,Offensive rebound by D. Waiters,83,87
357,4,7:07.0,,R. Westbrook misses 2-pt layup from 2 ft,83,87
358,4,7:04.0,Defensive rebound by C. Joseph,,83,87
359,4,6:59.0,Turnover by D. DeRozan (bad pass; steal by K. Durant),,83,87
360,4,6:51.0,,R. Westbrook misses 2-pt layup from 2 ft,83,87
361,4,6:49.0,,Offensive rebound by E. Freedom,83,87
362,4,6:49.0,,E. Freedom misses 2-pt layup from 2 ft,83,87
363,4,6:49.0,Defensive rebound by T. Ross,,83,87
364,4,6:37.0,Offensive foul by B. Biyombo (drawn by R. Westbrook),,83,87
365,4,6:37.0,Turnover by B. Biyombo (offensive foul),,83,87
366,4,6:37.0,Technical foul by B. Biyombo,,83,87
367,4,6:37.0,,K. Durant makes technical free throw,83,88
368,4,6:37.0,,S. Adams enters the game for E. Freedom,83,88
369,4,6:37.0,D. Carroll enters the game for T. Ross,,83,88
370,4,6:23.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by K. Durant),83,91
371,4,6:06.0,Personal foul by R. Westbrook (drawn by D. Carroll),,83,91
372,4,5:51.0,B. Biyombo misses 2-pt jump shot from 8 ft,,83,91
373,4,5:51.0,,Defensive rebound by R. Westbrook,83,91
374,4,5:38.0,,S. Ibaka misses 2-pt jump shot from 17 ft,83,91
375,4,5:38.0,Defensive rebound by Team,,83,91
376,4,5:38.0,Official timeout,,83,91
377,4,5:38.0,K. Lowry enters the game for B. Biyombo,,83,91
378,4,5:38.0,J. Valančiūnas enters the game for P. Patterson,,83,91
