,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DALLAS_ACTION,OKLAHOMA CITY_SCORE,DALLAS_SCORE
413,4,5:52.0,Offensive rebound by Team,,113,92
414,4,5:52.0,R. Westbrook makes free throw 2 of 2,,114,92
415,4,5:37.0,,J. Anderson misses 3-pt jump shot from 24 ft,114,92
416,4,5:37.0,Defensive rebound by Team,,114,92
417,4,5:22.0,K. Durant misses 2-pt jump shot from 15 ft,,114,92
418,4,5:21.0,Offensive rebound by S. Adams,,114,92
419,4,5:21.0,S. Adams makes 2-pt layup from 1 ft,,116,92
420,4,5:21.0,,Dallas full timeout,116,92
421,4,5:21.0,,C. Villanueva enters the game for R. Felton,116,92
422,4,5:21.0,,D. Powell enters the game for S. Mejri,116,92
423,4,5:06.0,,C. Villanueva makes 2-pt hook shot from 2 ft (assist by W. Matthews),116,94
424,4,4:56.0,R. Westbrook makes 2-pt layup from 1 ft,,118,94
425,4,4:56.0,Shooting foul by J. Anderson (drawn by R. Westbrook),,118,94
426,4,4:56.0,R. Westbrook makes free throw 1 of 1,,119,94
427,4,4:42.0,,W. Matthews makes 2-pt jump shot from 14 ft,119,96
428,4,4:29.0,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,122,96
429,4,4:16.0,,C. Villanueva misses 3-pt jump shot from 26 ft,122,96
430,4,4:15.0,Defensive rebound by S. Ibaka,,122,96
431,4,3:55.0,R. Westbrook makes 2-pt jump shot from 19 ft,,124,96
432,4,3:48.0,,Dallas full timeout,124,96
433,4,3:48.0,,J. McGee enters the game for W. Matthews,124,96
434,4,3:48.0,,D. Lee enters the game for D. Harris,124,96
435,4,3:48.0,C. Payne enters the game for K. Durant,,124,96
436,4,3:48.0,N. Collison enters the game for S. Adams,,124,96
437,4,3:48.0,R. Foye enters the game for R. Westbrook,,124,96
438,4,3:36.0,,Shooting foul by C. Payne (drawn by J. Anderson),124,96
439,4,3:36.0,,J. Anderson makes free throw 1 of 2,124,97
440,4,3:36.0,,J. Anderson makes free throw 2 of 2,124,98
441,4,3:24.0,S. Ibaka makes 2-pt jump shot from 20 ft (assist by C. Payne),,126,98
442,4,3:13.0,,J. Anderson misses 3-pt jump shot from 25 ft,126,98
443,4,3:12.0,Defensive rebound by R. Foye,,126,98
444,4,3:09.0,Turnover by R. Foye (lost ball; steal by D. Powell),,126,98
445,4,3:04.0,,Turnover by C. Villanueva (lost ball; steal by N. Collison),126,98
446,4,2:44.0,D. Waiters misses 3-pt jump shot from 25 ft,,126,98
447,4,2:43.0,,Defensive rebound by J. McGee,126,98
448,4,2:27.0,J. Huestis enters the game for S. Ibaka,,126,98
449,4,2:23.0,,Turnover by J. McGee (bad pass),126,98
450,4,2:02.0,Shooting block foul by J. Anderson (drawn by C. Payne),,126,98
451,4,2:02.0,C. Payne misses free throw 1 of 2,,126,98
452,4,2:02.0,Offensive rebound by Team,,126,98
453,4,2:02.0,C. Payne misses free throw 2 of 2,,126,98
454,4,2:01.0,,Defensive rebound by D. Lee,126,98
455,4,1:49.0,,D. Powell misses 3-pt jump shot from 25 ft,126,98
456,4,1:48.0,,Offensive rebound by J. McGee,126,98
457,4,1:48.0,,Shooting foul by R. Foye (drawn by J. McGee),126,98
458,4,1:48.0,,J. McGee makes free throw 1 of 2,126,99
459,4,1:48.0,,J. McGee misses free throw 2 of 2,126,99
460,4,1:48.0,Defensive rebound by J. Huestis,,126,99
461,4,1:29.0,D. Waiters makes 2-pt jump shot from 21 ft,,128,99
462,4,1:18.0,,Shooting foul by C. Payne (drawn by J. Anderson),128,99
463,4,1:18.0,,J. Anderson makes free throw 1 of 2,128,100
464,4,1:18.0,,J. Anderson misses free throw 2 of 2,128,100
465,4,1:17.0,Defensive rebound by J. Huestis,,128,100
466,4,1:05.0,C. Payne misses 2-pt jump shot from 18 ft (block by J. Anderson),,128,100
467,4,1:05.0,Offensive rebound by Team,,128,100
468,4,0:53.0,D. Waiters misses 3-pt jump shot from 27 ft,,128,100
469,4,0:52.0,,Defensive rebound by J. Anderson,128,100
470,4,0:40.0,,J. McGee misses 2-pt jump shot from 18 ft,128,100
471,4,0:39.0,Defensive rebound by D. Waiters,,128,100
472,4,0:18.0,J. Huestis makes 3-pt jump shot from 24 ft (assist by N. Collison),,131,100
473,4,0:11.0,,Shooting foul by D. Waiters (drawn by J. Anderson),131,100
474,4,0:11.0,,J. Anderson makes free throw 1 of 2,131,101
475,4,0:11.0,,J. Anderson makes free throw 2 of 2,131,102
