,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
108,2,10:01.0,Defensive rebound by T. Ross,,29,28
109,2,9:44.0,Shooting foul by J. Okafor (drawn by C. Joseph),,29,28
110,2,9:44.0,C. Joseph makes free throw 1 of 2,,30,28
111,2,9:44.0,,I. Canaan enters the game for J. Sampson,30,28
112,2,9:44.0,C. Joseph misses free throw 2 of 2,,30,28
113,2,9:43.0,,Defensive rebound by J. Grant,30,28
114,2,9:21.0,,J. Okafor makes 2-pt jump shot from 5 ft (assist by T. McConnell),30,30
115,2,9:03.0,K. Lowry misses 2-pt jump shot from 13 ft,,30,30
116,2,9:01.0,,Defensive rebound by N. Stauskas,30,30
117,2,8:57.0,,Philadelphia full timeout,30,30
118,2,8:37.0,,N. Stauskas misses 2-pt jump shot from 11 ft,30,30
119,2,8:36.0,,Offensive rebound by N. Stauskas,30,30
120,2,8:31.0,,J. Okafor makes 2-pt jump shot from 6 ft,30,32
121,2,8:12.0,T. Ross makes 2-pt jump shot from 17 ft (assist by C. Joseph),,32,32
122,2,7:55.0,,T. McConnell misses 2-pt jump shot from 13 ft,32,32
123,2,7:53.0,Defensive rebound by C. Joseph,,32,32
124,2,7:49.0,Personal foul by I. Canaan (drawn by K. Lowry),,32,32
125,2,7:28.0,B. Biyombo makes 2-pt jump shot from 17 ft (assist by K. Lowry),,34,32
126,2,7:10.0,,J. Okafor misses 2-pt jump shot from 8 ft,34,32
127,2,7:09.0,,Offensive rebound by J. Grant,34,32
128,2,7:09.0,Loose ball foul by P. Patterson (drawn by J. Grant),,34,32
129,2,7:09.0,D. DeRozan enters the game for C. Joseph,,34,32
130,2,7:09.0,L. Scola enters the game for B. Biyombo,,34,32
131,2,6:57.0,,I. Canaan makes 3-pt jump shot from 23 ft (assist by T. McConnell),34,35
132,2,6:53.0,Turnover by L. Scola (bad pass; steal by T. McConnell),,34,35
133,2,6:48.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by T. McConnell),34,38
134,2,6:37.0,Toronto full timeout,,34,38
135,2,6:37.0,,I. Smith enters the game for T. McConnell,34,38
136,2,6:25.0,D. DeRozan makes 2-pt dunk at rim (assist by P. Patterson),,36,38
137,2,6:10.0,,Turnover by J. Grant (lost ball),36,38
138,2,5:59.0,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),,38,38
139,2,5:47.0,,Shooting foul by P. Patterson (drawn by J. Grant),38,38
140,2,5:47.0,,J. Grant misses free throw 1 of 2,38,38
141,2,5:47.0,,Offensive rebound by Team,38,38
142,2,5:47.0,,N. Noel enters the game for J. Okafor,38,38
143,2,5:47.0,C. Joseph enters the game for T. Ross,,38,38
144,2,5:47.0,J. Valančiūnas enters the game for P. Patterson,,38,38
145,2,5:47.0,,J. Grant makes free throw 2 of 2,38,39
146,2,5:31.0,D. DeRozan makes 2-pt jump shot from 17 ft,,40,39
147,2,5:25.0,,I. Smith misses 2-pt layup from 1 ft,40,39
148,2,5:22.0,Defensive rebound by L. Scola,,40,39
149,2,5:09.0,K. Lowry makes 2-pt layup from 2 ft (assist by J. Valančiūnas),,42,39
150,2,4:58.0,,I. Smith makes 2-pt layup from 2 ft,42,41
151,2,4:39.0,Turnover by J. Valančiūnas (lost ball; steal by N. Noel),,42,41
152,2,4:34.0,,Turnover by J. Grant (traveling),42,41
153,2,4:34.0,,C. Landry enters the game for J. Grant,42,41
154,2,4:20.0,L. Scola misses 2-pt jump shot from 7 ft,,42,41
155,2,4:18.0,,Defensive rebound by I. Smith,42,41
156,2,4:14.0,,I. Smith misses 2-pt layup from 2 ft (block by L. Scola),42,41
157,2,4:11.0,Defensive rebound by D. DeRozan,,42,41
158,2,4:08.0,K. Lowry makes 2-pt layup from 2 ft (assist by D. DeRozan),,44,41
159,2,3:51.0,,Offensive foul by N. Noel (drawn by J. Valančiūnas),44,41
160,2,3:51.0,,Turnover by N. Noel (offensive foul),44,41
161,2,3:51.0,,H. Thompson enters the game for N. Stauskas,44,41
162,2,3:33.0,J. Valančiūnas misses 2-pt layup from 2 ft,,44,41
163,2,3:31.0,,Defensive rebound by N. Noel,44,41
164,2,3:15.0,,C. Landry misses 2-pt jump shot from 19 ft,44,41
165,2,3:14.0,Defensive rebound by D. DeRozan,,44,41
166,2,3:00.0,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),,46,41
167,2,2:39.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by I. Canaan),46,44
168,2,2:19.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),,49,44
169,2,2:07.0,,Turnover by I. Canaan (bad pass; steal by J. Valančiūnas),49,44
170,2,1:59.0,Turnover by L. Scola (lost ball; steal by N. Noel),,49,44
171,2,1:58.0,,Personal foul by J. Valančiūnas (drawn by H. Thompson),49,44
172,2,1:58.0,Official timeout,,49,44
173,2,1:40.0,,Turnover by I. Canaan (lost ball; steal by L. Scola),49,44
174,2,1:36.0,Shooting foul by H. Thompson (drawn by C. Joseph),,49,44
175,2,1:36.0,C. Joseph makes free throw 1 of 2,,50,44
176,2,1:36.0,C. Joseph makes free throw 2 of 2,,51,44
177,2,1:28.0,,Turnover by I. Smith (bad pass; steal by C. Joseph),51,44
178,2,1:25.0,Shooting foul by I. Canaan (drawn by C. Joseph),,51,44
179,2,1:25.0,C. Joseph makes free throw 1 of 2,,52,44
180,2,1:25.0,C. Joseph makes free throw 2 of 2,,53,44
181,2,1:16.0,,I. Canaan misses 2-pt layup at rim (block by J. Valančiūnas),53,44
182,2,1:14.0,Defensive rebound by D. DeRozan,,53,44
183,2,1:09.0,D. DeRozan makes 2-pt layup at rim,,55,44
184,2,1:08.0,,Philadelphia full timeout,55,44
185,2,0:59.0,,I. Smith misses 2-pt jump shot from 14 ft,55,44
186,2,0:58.0,Defensive rebound by D. DeRozan,,55,44
187,2,0:35.0,K. Lowry makes 2-pt layup from 2 ft,,57,44
188,2,0:20.0,,H. Thompson misses 2-pt jump shot from 15 ft,57,44
189,2,0:18.0,Defensive rebound by K. Lowry,,57,44
190,2,0:00.0,D. DeRozan misses 2-pt jump shot from 5 ft,,57,44
191,2,0:00.0,Offensive rebound by Team,,57,44
192,3,11:41.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by N. Stauskas),57,47
193,3,11:21.0,L. Scola misses 2-pt jump shot from 3 ft (block by N. Noel),,57,47
194,3,11:19.0,,Defensive rebound by N. Stauskas,57,47
195,3,11:18.0,,Turnover by N. Stauskas (bad pass; steal by K. Lowry),57,47
196,3,10:59.0,J. Johnson makes 2-pt layup from 2 ft,,59,47
197,3,10:59.0,Shooting foul by N. Stauskas (drawn by J. Johnson),,59,47
198,3,10:59.0,J. Johnson makes free throw 1 of 1,,60,47
199,3,10:47.0,,Turnover by N. Stauskas (bad pass; steal by J. Johnson),60,47
200,3,10:41.0,D. DeRozan misses 3-pt jump shot from 25 ft,,60,47
201,3,10:39.0,,Defensive rebound by J. Grant,60,47
202,3,10:33.0,,N. Stauskas misses 3-pt jump shot from 25 ft,60,47
203,3,10:31.0,Defensive rebound by K. Lowry,,60,47
204,3,10:14.0,J. Johnson misses 2-pt jump shot from 16 ft,,60,47
205,3,10:12.0,Offensive rebound by J. Valančiūnas,,60,47
206,3,10:12.0,J. Valančiūnas makes 2-pt layup at rim,,62,47
207,3,9:54.0,,J. Grant makes 2-pt layup from 2 ft (assist by J. Okafor),62,49
208,3,9:34.0,Turnover by J. Johnson (traveling),,62,49
209,3,9:13.0,,I. Smith makes 2-pt layup from 1 ft,62,51
210,3,9:00.0,L. Scola misses 2-pt jump shot from 17 ft,,62,51
211,3,8:58.0,Offensive rebound by K. Lowry,,62,51
212,3,8:56.0,K. Lowry misses 2-pt layup from 2 ft (block by N. Noel),,62,51
213,3,8:54.0,,Defensive rebound by I. Smith,62,51
214,3,8:54.0,,Personal foul by L. Scola (drawn by I. Smith),62,51
215,3,8:41.0,Offensive charge foul by J. Grant (drawn by L. Scola),,62,51
216,3,8:41.0,,Turnover by J. Grant (offensive foul),62,51
217,3,8:26.0,D. DeRozan makes 2-pt jump shot from 7 ft,,64,51
218,3,8:14.0,,J. Okafor misses 2-pt jump shot from 11 ft,64,51
219,3,8:12.0,Defensive rebound by L. Scola,,64,51
220,3,8:01.0,L. Scola makes 2-pt jump shot from 13 ft,,66,51
221,3,8:01.0,,Philadelphia full timeout,66,51
222,3,8:01.0,,H. Thompson enters the game for N. Stauskas,66,51
223,3,7:44.0,,I. Smith misses 2-pt jump shot from 7 ft,66,51
224,3,7:42.0,,Offensive rebound by I. Smith,66,51
225,3,7:42.0,,I. Smith makes 2-pt layup from 1 ft,66,53
226,3,7:29.0,Personal foul by H. Thompson (drawn by J. Valančiūnas),,66,53
227,3,7:16.0,J. Valančiūnas makes 2-pt layup from 1 ft,,68,53
228,3,7:03.0,Violation by L. Scola (kicked ball),,68,53
229,3,6:56.0,,I. Smith makes 2-pt layup from 2 ft,68,55
230,3,6:37.0,J. Johnson makes 2-pt layup from 1 ft,,70,55
231,3,6:19.0,,Shooting foul by L. Scola (drawn by I. Smith),70,55
232,3,6:19.0,,I. Smith makes free throw 1 of 2,70,56
233,3,6:19.0,,I. Smith misses free throw 2 of 2,70,56
234,3,6:18.0,Defensive rebound by J. Valančiūnas,,70,56
235,3,6:04.0,Shooting foul by J. Grant (drawn by D. DeRozan),,70,56
236,3,6:04.0,D. DeRozan misses free throw 1 of 2,,70,56
237,3,6:04.0,Offensive rebound by Team,,70,56
238,3,6:04.0,C. Joseph enters the game for L. Scola,,70,56
239,3,6:04.0,D. DeRozan makes free throw 2 of 2,,71,56
240,3,5:57.0,,I. Smith makes 2-pt layup from 2 ft (assist by J. Grant),71,58
241,3,5:35.0,K. Lowry makes 2-pt jump shot from 19 ft,,73,58
242,3,5:17.0,,Turnover by J. Grant (step out of bounds),73,58
243,3,5:07.0,K. Lowry misses 3-pt jump shot from 28 ft,,73,58
244,3,5:05.0,,Defensive rebound by N. Noel,73,58
245,3,4:49.0,,Personal foul by J. Johnson (drawn by J. Okafor),73,58
246,3,4:36.0,,I. Smith makes 2-pt jump shot from 7 ft (assist by J. Okafor),73,60
247,3,4:17.0,D. DeRozan makes 2-pt jump shot from 18 ft,,75,60
248,3,4:05.0,,Shooting foul by J. Johnson (drawn by N. Noel),75,60
249,3,4:05.0,,N. Noel misses free throw 1 of 2,75,60
250,3,4:05.0,,Offensive rebound by Team,75,60
251,3,4:05.0,B. Biyombo enters the game for J. Valančiūnas,,75,60
252,3,4:05.0,P. Patterson enters the game for J. Johnson,,75,60
253,3,4:05.0,,J. Sampson enters the game for J. Grant,75,60
254,3,4:05.0,,N. Noel misses free throw 2 of 2,75,60
255,3,4:04.0,Defensive rebound by B. Biyombo,,75,60
256,3,3:44.0,Turnover by K. Lowry (bad pass; steal by I. Smith),,75,60
257,3,3:38.0,,H. Thompson makes 2-pt jump shot from 20 ft (assist by I. Smith),75,62
258,3,3:17.0,K. Lowry misses 3-pt jump shot from 27 ft,,75,62
259,3,3:15.0,,Defensive rebound by J. Okafor,75,62
260,3,3:02.0,,J. Okafor misses 2-pt jump shot from 12 ft,75,62
261,3,3:00.0,Defensive rebound by C. Joseph,,75,62
262,3,2:51.0,D. DeRozan misses 3-pt jump shot from 26 ft,,75,62
263,3,2:48.0,Offensive rebound by K. Lowry,,75,62
264,3,2:39.0,D. DeRozan misses 2-pt jump shot from 3 ft (block by J. Okafor),,75,62
265,3,2:39.0,Offensive rebound by Team,,75,62
266,3,2:39.0,Toronto full timeout,,75,62
267,3,2:39.0,T. Ross enters the game for K. Lowry,,75,62
268,3,2:39.0,,C. Landry enters the game for N. Noel,75,62
269,3,2:31.0,Turnover by C. Joseph (lost ball),,75,62
270,3,2:10.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by H. Thompson),75,65
271,3,1:52.0,Turnover by P. Patterson (bad pass; steal by I. Smith),,75,65
272,3,1:52.0,,Personal foul by T. Ross (drawn by I. Smith),75,65
273,3,1:52.0,,I. Smith misses free throw 1 of 2,75,65
274,3,1:52.0,,Offensive rebound by Team,75,65
275,3,1:52.0,,I. Smith makes free throw 2 of 2,75,66
276,3,1:40.0,Turnover by D. DeRozan (lost ball; steal by J. Okafor),,75,66
277,3,1:35.0,,J. Sampson makes 2-pt dunk at rim,75,68
278,3,1:15.0,T. Ross misses 3-pt jump shot from 24 ft,,75,68
279,3,1:13.0,,Defensive rebound by H. Thompson,75,68
280,3,1:06.0,,H. Thompson misses 3-pt jump shot from 26 ft,75,68
281,3,1:04.0,Defensive rebound by D. DeRozan,,75,68
282,3,1:03.0,Turnover by D. DeRozan (lost ball; steal by I. Smith),,75,68
283,3,0:59.0,,Turnover by J. Sampson (bad pass; steal by T. Ross),75,68
284,3,0:55.0,Turnover by T. Ross (lost ball),,75,68
285,3,0:35.0,,J. Okafor misses 2-pt layup from 2 ft (block by B. Biyombo),75,68
286,3,0:34.0,,Offensive rebound by J. Okafor,75,68
287,3,0:33.0,,Shooting foul by B. Biyombo (drawn by J. Okafor),75,68
288,3,0:33.0,,J. Okafor makes free throw 1 of 2,75,69
289,3,0:33.0,,J. Okafor misses free throw 2 of 2,75,69
290,3,0:33.0,Defensive rebound by D. DeRozan,,75,69
291,3,0:10.0,D. DeRozan misses 2-pt jump shot from 15 ft,,75,69
292,3,0:08.0,,Defensive rebound by J. Sampson,75,69
293,3,0:01.0,,I. Smith misses 2-pt jump shot from 14 ft,75,69
294,3,0:00.0,,Offensive rebound by Team,75,69
295,4,11:42.0,T. Ross misses 2-pt jump shot from 8 ft,,75,69
296,4,11:40.0,,Defensive rebound by H. Thompson,75,69
297,4,11:30.0,,C. Landry makes 2-pt layup from 1 ft (assist by N. Noel),75,71
298,4,11:08.0,K. Lowry makes 2-pt layup from 1 ft,,77,71
299,4,10:45.0,,H. Thompson misses 2-pt jump shot from 6 ft (block by B. Biyombo),77,71
300,4,10:43.0,Defensive rebound by C. Joseph,,77,71
301,4,10:32.0,K. Lowry misses 3-pt jump shot from 26 ft,,77,71
302,4,10:30.0,,Defensive rebound by C. Landry,77,71
303,4,10:21.0,,C. Landry makes 2-pt jump shot from 16 ft (assist by T. McConnell),77,73
304,4,10:12.0,Turnover by K. Lowry (bad pass; steal by T. McConnell),,77,73
305,4,10:07.0,,Shooting foul by K. Lowry (drawn by J. Sampson),77,73
306,4,10:07.0,,J. Sampson misses free throw 1 of 2,77,73
307,4,10:07.0,,Offensive rebound by Team,77,73
308,4,10:07.0,,J. Sampson misses free throw 2 of 2,77,73
309,4,10:03.0,Defensive rebound by C. Joseph,,77,73
310,4,9:50.0,K. Lowry makes 2-pt jump shot from 11 ft,,79,73
311,4,9:50.0,Shooting foul by C. Landry (drawn by K. Lowry),,79,73
312,4,9:50.0,K. Lowry misses free throw 1 of 1,,79,73
313,4,9:48.0,,Defensive rebound by N. Noel,79,73
314,4,9:36.0,,T. McConnell misses 2-pt jump shot from 15 ft,79,73
315,4,9:35.0,Defensive rebound by Team,,79,73
316,4,9:35.0,,Loose ball foul by C. Landry (drawn by P. Patterson),79,73
317,4,9:35.0,,N. Stauskas enters the game for J. Sampson,79,73
318,4,9:17.0,Shooting foul by N. Noel (drawn by K. Lowry),,79,73
319,4,9:17.0,K. Lowry makes free throw 1 of 2,,80,73
320,4,9:17.0,K. Lowry makes free throw 2 of 2,,81,73
321,4,9:17.0,,Philadelphia full timeout,81,73
322,4,9:05.0,,Offensive foul by N. Noel (drawn by K. Lowry),81,73
323,4,9:05.0,,Turnover by N. Noel (offensive foul),81,73
324,4,8:47.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by K. Lowry),,84,73
325,4,8:28.0,,N. Noel misses 2-pt layup from 1 ft,84,73
326,4,8:26.0,,Offensive rebound by N. Noel,84,73
327,4,8:26.0,,J. Okafor enters the game for C. Landry,84,73
328,4,8:26.0,,I. Smith enters the game for T. McConnell,84,73
329,4,8:13.0,,I. Smith makes 2-pt jump shot from 15 ft,84,75
330,4,7:46.0,K. Lowry misses 2-pt jump shot from 7 ft,,84,75
331,4,7:46.0,Offensive rebound by Team,,84,75
332,4,7:46.0,,Loose ball foul by H. Thompson (drawn by P. Patterson),84,75
333,4,7:36.0,P. Patterson misses 2-pt jump shot from 16 ft,,84,75
334,4,7:34.0,,Defensive rebound by N. Stauskas,84,75
335,4,7:14.0,,H. Thompson misses 3-pt jump shot from 25 ft,84,75
336,4,7:12.0,Defensive rebound by B. Biyombo,,84,75
337,4,6:55.0,C. Joseph misses 3-pt jump shot from 27 ft,,84,75
338,4,6:55.0,Offensive rebound by Team,,84,75
339,4,6:55.0,,Loose ball foul by H. Thompson (drawn by P. Patterson),84,75
340,4,6:55.0,P. Patterson makes free throw 1 of 2,,85,75
341,4,6:55.0,J. Valančiūnas enters the game for B. Biyombo,,85,75
342,4,6:55.0,D. DeRozan enters the game for C. Joseph,,85,75
343,4,6:55.0,P. Patterson makes free throw 2 of 2,,86,75
344,4,6:40.0,,J. Okafor makes 2-pt jump shot from 4 ft (assist by N. Stauskas),86,77
345,4,6:21.0,K. Lowry makes 2-pt hook shot from 5 ft,,88,77
346,4,6:06.0,,Turnover by N. Stauskas (lost ball; steal by K. Lowry),88,77
347,4,6:04.0,Personal foul by N. Stauskas (drawn by T. Ross),,88,77
348,4,6:04.0,T. Ross misses free throw 1 of 2,,88,77
349,4,6:04.0,Offensive rebound by Team,,88,77
350,4,6:04.0,,J. Grant enters the game for H. Thompson,88,77
351,4,6:04.0,T. Ross makes free throw 2 of 2,,89,77
352,4,5:56.0,,Personal foul by T. Ross (drawn by I. Smith),89,77
353,4,5:56.0,Official timeout,,89,77
354,4,5:46.0,,Personal foul by J. Valančiūnas (drawn by J. Okafor),89,77
355,4,5:35.0,,I. Smith makes 2-pt jump shot from 19 ft (assist by J. Grant),89,79
356,4,5:16.0,K. Lowry makes 2-pt jump shot from 14 ft,,91,79
357,4,4:55.0,,N. Stauskas makes 3-pt jump shot from 22 ft (assist by N. Noel),91,82
358,4,4:24.0,J. Valančiūnas makes 2-pt layup from 3 ft (assist by K. Lowry),,93,82
359,4,4:23.0,,Philadelphia full timeout,93,82
360,4,4:23.0,C. Joseph enters the game for T. Ross,,93,82
361,4,4:23.0,,H. Thompson enters the game for J. Grant,93,82
362,4,4:11.0,,J. Okafor misses 2-pt layup from 1 ft,93,82
363,4,4:10.0,Defensive rebound by Team,,93,82
364,4,3:49.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by C. Joseph),,96,82
365,4,3:36.0,,Philadelphia full timeout,96,82
366,4,3:21.0,,I. Smith misses 2-pt jump shot from 17 ft,96,82
367,4,3:19.0,Defensive rebound by K. Lowry,,96,82
368,4,3:11.0,P. Patterson misses 3-pt jump shot from 25 ft,,96,82
369,4,3:08.0,Offensive rebound by J. Valančiūnas,,96,82
370,4,3:08.0,Personal foul by J. Okafor (drawn by J. Valančiūnas),,96,82
371,4,3:08.0,J. Valančiūnas makes free throw 1 of 2,,97,82
372,4,3:08.0,J. Valančiūnas misses free throw 2 of 2,,97,82
373,4,3:07.0,,Defensive rebound by N. Noel,97,82
374,4,3:01.0,,I. Smith misses 2-pt jump shot from 3 ft,97,82
375,4,3:00.0,Defensive rebound by J. Valančiūnas,,97,82
376,4,2:52.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,99,82
377,4,2:27.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by I. Smith),99,85
378,4,2:09.0,Personal block foul by J. Okafor (drawn by C. Joseph),,99,85
379,4,2:09.0,C. Joseph makes free throw 1 of 2,,100,85
380,4,2:09.0,,T. McConnell enters the game for I. Smith,100,85
381,4,2:09.0,,R. Covington enters the game for N. Noel,100,85
