,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
37,1,7:07.0,Offensive rebound by P. George,,6,11
38,1,7:03.0,I. Mahinmi misses 2-pt hook shot from 5 ft,,6,11
39,1,7:03.0,Offensive rebound by Team,,6,11
40,1,6:50.0,Shooting foul by N. Powell (drawn by P. George),,6,11
41,1,6:50.0,P. George makes free throw 1 of 2,,7,11
42,1,6:50.0,,P. Patterson enters the game for L. Scola,7,11
43,1,6:50.0,S. Hill enters the game for L. Allen,,7,11
44,1,6:50.0,P. George misses free throw 2 of 2,,7,11
45,1,6:49.0,,Defensive rebound by J. Valančiūnas,7,11
46,1,6:29.0,,Turnover by D. DeRozan (traveling),7,11
47,1,6:23.0,S. Hill misses 2-pt layup from 1 ft,,7,11
48,1,6:22.0,,Defensive rebound by K. Lowry,7,11
49,1,6:19.0,,Shooting foul by P. George (drawn by K. Lowry),7,11
50,1,6:19.0,,K. Lowry makes free throw 1 of 3,7,12
51,1,6:19.0,,K. Lowry makes free throw 2 of 3,7,13
52,1,6:19.0,,K. Lowry makes free throw 3 of 3,7,14
53,1,5:54.0,S. Hill misses 2-pt jump shot from 14 ft,,7,14
54,1,5:54.0,,Defensive rebound by P. Patterson,7,14
55,1,5:42.0,,K. Lowry misses 2-pt jump shot from 3 ft,7,14
56,1,5:41.0,,Offensive rebound by J. Valančiūnas,7,14
57,1,5:41.0,,J. Valančiūnas makes 2-pt layup from 1 ft,7,16
58,1,5:41.0,Indiana full timeout,,7,16
59,1,5:23.0,M. Ellis misses 2-pt jump shot from 3 ft (block by J. Valančiūnas),,7,16
60,1,5:22.0,,Defensive rebound by J. Valančiūnas,7,16
61,1,5:12.0,,D. DeRozan misses 2-pt jump shot from 17 ft,7,16
62,1,5:12.0,Defensive rebound by S. Hill,,7,16
63,1,4:51.0,M. Ellis misses 2-pt jump shot from 21 ft,,7,16
64,1,4:51.0,,Defensive rebound by N. Powell,7,16
65,1,4:34.0,,Shooting foul by P. George (drawn by J. Valančiūnas),7,16
66,1,4:34.0,,J. Valančiūnas makes free throw 1 of 2,7,17
67,1,4:34.0,R. Stuckey enters the game for P. George,,7,17
68,1,4:34.0,,J. Valančiūnas misses free throw 2 of 2,7,17
69,1,4:33.0,Defensive rebound by I. Mahinmi,,7,17
70,1,4:18.0,G. Hill misses 3-pt jump shot from 24 ft,,7,17
71,1,4:17.0,,Defensive rebound by K. Lowry,7,17
72,1,4:07.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),7,19
73,1,3:47.0,I. Mahinmi misses 2-pt hook shot from 5 ft,,7,19
74,1,3:47.0,,Defensive rebound by J. Valančiūnas,7,19
75,1,3:33.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),7,21
76,1,3:33.0,Indiana full timeout,,7,21
77,1,3:33.0,M. Turner enters the game for I. Mahinmi,,7,21
78,1,3:33.0,T. Lawson enters the game for M. Ellis,,7,21
79,1,3:17.0,R. Stuckey makes 2-pt jump shot from 18 ft,,9,21
80,1,2:54.0,,D. DeRozan misses 2-pt jump shot from 19 ft,9,21
81,1,2:53.0,Defensive rebound by S. Hill,,9,21
82,1,2:35.0,R. Stuckey misses 2-pt jump shot from 11 ft,,9,21
83,1,2:35.0,,Defensive rebound by J. Valančiūnas,9,21
84,1,2:29.0,,D. DeRozan misses 2-pt jump shot from 2 ft (block by M. Turner),9,21
85,1,2:28.0,Defensive rebound by S. Hill,,9,21
86,1,2:25.0,Turnover by S. Hill (bad pass; steal by K. Lowry),,9,21
87,1,2:20.0,,D. DeRozan makes 2-pt layup at rim (assist by K. Lowry),9,23
88,1,2:05.0,M. Turner makes 2-pt jump shot from 20 ft (assist by T. Lawson),,11,23
89,1,1:57.0,,Toronto full timeout,11,23
90,1,1:57.0,,T. Ross enters the game for J. Valančiūnas,11,23
91,1,1:57.0,,B. Biyombo enters the game for K. Lowry,11,23
92,1,1:57.0,,C. Joseph enters the game for N. Powell,11,23
93,1,1:57.0,C. Miles enters the game for G. Hill,,11,23
94,1,1:49.0,,D. DeRozan misses 2-pt layup from 3 ft,11,23
95,1,1:49.0,,Offensive rebound by D. DeRozan,11,23
96,1,1:46.0,,D. DeRozan misses 2-pt layup from 1 ft,11,23
97,1,1:45.0,,Offensive rebound by B. Biyombo,11,23
98,1,1:44.0,,B. Biyombo misses 2-pt layup from 4 ft (block by M. Turner),11,23
99,1,1:42.0,Defensive rebound by R. Stuckey,,11,23
100,1,1:38.0,M. Turner makes 2-pt layup from 1 ft (assist by R. Stuckey),,13,23
101,1,1:17.0,,Turnover by D. DeRozan (lost ball; steal by R. Stuckey),13,23
102,1,1:16.0,Personal foul by D. DeRozan,,13,23
103,1,1:16.0,R. Stuckey makes free throw 1 of 2,,14,23
104,1,1:16.0,R. Stuckey misses free throw 2 of 2,,14,23
105,1,1:16.0,,Defensive rebound by B. Biyombo,14,23
106,1,1:02.0,,T. Ross misses 3-pt jump shot from 26 ft,14,23
107,1,1:02.0,Defensive rebound by S. Hill,,14,23
108,1,0:54.0,Turnover by M. Turner (bad pass; steal by T. Ross),,14,23
109,1,0:45.0,,D. DeRozan misses 2-pt layup from 3 ft (block by R. Stuckey),14,23
110,1,0:45.0,,Offensive rebound by Team,14,23
111,1,0:34.0,,C. Joseph makes 2-pt layup from 2 ft,14,25
112,1,0:29.0,Personal foul by T. Ross,,14,25
113,1,0:29.0,T. Lawson makes free throw 1 of 2,,15,25
114,1,0:29.0,T. Lawson makes free throw 2 of 2,,16,25
115,1,0:10.0,,C. Joseph makes 2-pt layup from 1 ft,16,27
116,1,0:00.0,T. Lawson misses 2-pt jump shot from 15 ft,,16,27
117,1,0:00.0,Offensive rebound by Team,,16,27
118,2,11:43.0,Turnover by C. Miles (bad pass; steal by B. Biyombo),,16,27
119,2,11:27.0,,P. Patterson makes 2-pt layup from 3 ft (assist by K. Lowry),16,29
120,2,11:15.0,M. Turner makes 2-pt layup from 4 ft,,18,29
121,2,11:15.0,,Violation by B. Biyombo (def goaltending),18,29
122,2,11:09.0,,Personal foul by M. Turner,18,29
123,2,10:55.0,,T. Ross misses 3-pt jump shot from 26 ft,18,29
124,2,10:54.0,Defensive rebound by R. Stuckey,,18,29
125,2,10:48.0,R. Stuckey misses 2-pt layup from 3 ft (block by P. Patterson),,18,29
126,2,10:47.0,,Defensive rebound by T. Ross,18,29
127,2,10:34.0,,K. Lowry misses 3-pt jump shot from 25 ft,18,29
128,2,10:34.0,Defensive rebound by M. Turner,,18,29
129,2,10:26.0,T. Lawson misses 3-pt jump shot from 26 ft,,18,29
130,2,10:25.0,Offensive rebound by S. Hill,,18,29
131,2,10:21.0,M. Turner makes 2-pt layup from 4 ft (assist by S. Hill),,20,29
132,2,10:00.0,,C. Joseph makes 2-pt jump shot from 19 ft,20,31
133,2,9:43.0,C. Miles misses 3-pt jump shot from 26 ft,,20,31
134,2,9:43.0,,Defensive rebound by T. Ross,20,31
135,2,9:30.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by T. Ross),20,34
136,2,9:10.0,T. Lawson makes 2-pt jump shot from 4 ft,,22,34
137,2,8:48.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by P. Patterson),22,37
138,2,8:35.0,Indiana full timeout,,22,37
139,2,8:35.0,,D. Carroll enters the game for P. Patterson,22,37
140,2,8:35.0,P. George enters the game for S. Hill,,22,37
141,2,8:14.0,Turnover by M. Turner (lost ball; steal by C. Joseph),,22,37
142,2,8:00.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Carroll),22,40
143,2,7:43.0,,Offensive charge foul by M. Turner (drawn by K. Lowry),22,40
144,2,7:43.0,Turnover by M. Turner (offensive foul),,22,40
145,2,7:43.0,G. Hill enters the game for T. Lawson,,22,40
146,2,7:43.0,I. Mahinmi enters the game for M. Turner,,22,40
147,2,7:31.0,,K. Lowry misses 3-pt jump shot from 27 ft,22,40
148,2,7:30.0,Defensive rebound by I. Mahinmi,,22,40
149,2,7:09.0,P. George misses 3-pt jump shot from 26 ft,,22,40
150,2,7:09.0,Offensive rebound by P. George,,22,40
151,2,7:02.0,P. George makes 2-pt jump shot from 7 ft,,24,40
152,2,6:45.0,,Turnover by C. Joseph (dbl dribble),24,40
153,2,6:45.0,,J. Valančiūnas enters the game for B. Biyombo,24,40
154,2,6:45.0,M. Ellis enters the game for C. Miles,,24,40
155,2,6:45.0,S. Hill enters the game for G. Hill,,24,40
156,2,6:36.0,Personal foul by T. Ross,,24,40
157,2,6:34.0,P. George makes 2-pt jump shot from 12 ft,,26,40
158,2,6:34.0,Shooting foul by J. Valančiūnas (drawn by P. George),,26,40
159,2,6:34.0,,D. DeRozan enters the game for C. Joseph,26,40
160,2,6:34.0,P. George makes free throw 1 of 1,,27,40
161,2,6:19.0,,J. Valančiūnas misses 2-pt jump shot from 19 ft,27,40
162,2,6:19.0,Defensive rebound by R. Stuckey,,27,40
163,2,6:06.0,Turnover by I. Mahinmi (3 sec),,27,40
164,2,5:54.0,,J. Valančiūnas misses 2-pt layup from 3 ft,27,40
165,2,5:53.0,Defensive rebound by M. Ellis,,27,40
166,2,5:47.0,Shooting foul by J. Valančiūnas (drawn by P. George),,27,40
167,2,5:47.0,Official timeout,,27,40
168,2,5:47.0,G. Hill enters the game for R. Stuckey,,27,40
169,2,5:47.0,P. George makes free throw 1 of 2,,28,40
170,2,5:47.0,P. George makes free throw 2 of 2,,29,40
171,2,5:34.0,,Turnover by K. Lowry (bad pass; steal by G. Hill),29,40
172,2,5:28.0,G. Hill makes 2-pt jump shot from 6 ft,,31,40
173,2,5:10.0,,K. Lowry makes 2-pt layup from 2 ft,31,42
174,2,5:03.0,P. George makes 3-pt jump shot from 25 ft,,34,42
175,2,4:50.0,,D. DeRozan misses 2-pt jump shot from 3 ft,34,42
176,2,4:49.0,,Offensive rebound by J. Valančiūnas,34,42
177,2,4:47.0,,J. Valančiūnas misses 2-pt layup from 1 ft,34,42
178,2,4:46.0,Defensive rebound by P. George,,34,42
179,2,4:41.0,M. Ellis makes 2-pt jump shot from 18 ft,,36,42
180,2,4:41.0,Shooting foul by D. DeRozan (drawn by M. Ellis),,36,42
181,2,4:41.0,,P. Patterson enters the game for T. Ross,36,42
182,2,4:41.0,M. Ellis makes free throw 1 of 1,,37,42
183,2,4:21.0,,J. Valančiūnas misses 2-pt layup from 3 ft,37,42
184,2,4:20.0,,Offensive rebound by J. Valančiūnas,37,42
185,2,4:20.0,,Shooting foul by S. Hill (drawn by J. Valančiūnas),37,42
186,2,4:20.0,,J. Valančiūnas makes free throw 1 of 2,37,43
187,2,4:20.0,,J. Valančiūnas makes free throw 2 of 2,37,44
188,2,4:15.0,Indiana full timeout,,37,44
189,2,4:02.0,I. Mahinmi misses 2-pt hook shot from 6 ft,,37,44
190,2,4:01.0,,Defensive rebound by J. Valančiūnas,37,44
191,2,4:00.0,,Personal foul by G. Hill,37,44
192,2,3:50.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),37,46
193,2,3:27.0,P. George misses 2-pt jump shot from 4 ft (block by J. Valančiūnas),,37,46
194,2,3:26.0,,Defensive rebound by P. Patterson,37,46
195,2,3:16.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by K. Lowry),37,49
196,2,3:02.0,Personal foul by P. Patterson,,37,49
197,2,3:02.0,I. Mahinmi makes free throw 1 of 2,,38,49
198,2,3:02.0,I. Mahinmi makes free throw 2 of 2,,39,49
199,2,2:44.0,,K. Lowry misses 2-pt jump shot from 22 ft,39,49
200,2,2:44.0,Defensive rebound by I. Mahinmi,,39,49
201,2,2:35.0,S. Hill misses 3-pt jump shot from 24 ft,,39,49
202,2,2:35.0,,Defensive rebound by D. DeRozan,39,49
203,2,2:22.0,,D. DeRozan misses 2-pt jump shot from 13 ft,39,49
204,2,2:21.0,Defensive rebound by M. Ellis,,39,49
205,2,2:14.0,S. Hill makes 2-pt dunk at rim (assist by M. Ellis),,41,49
206,2,2:10.0,,Toronto full timeout,41,49
207,2,2:10.0,C. Miles enters the game for S. Hill,,41,49
208,2,2:10.0,,C. Joseph enters the game for K. Lowry,41,49
209,2,1:53.0,,J. Valančiūnas makes 2-pt jump shot from 13 ft,41,51
210,2,1:35.0,M. Ellis makes 2-pt jump shot from 18 ft,,43,51
211,2,1:13.0,,Turnover by D. Carroll (bad pass; steal by P. George),43,51
212,2,1:07.0,M. Ellis makes 2-pt layup from 2 ft (assist by P. George),,45,51
213,2,0:44.0,,C. Joseph misses 2-pt jump shot from 4 ft,45,51
214,2,0:43.0,,Offensive rebound by Team,45,51
215,2,0:43.0,Loose ball foul by G. Hill,,45,51
216,2,0:43.0,R. Stuckey enters the game for G. Hill,,45,51
217,2,0:43.0,S. Hill enters the game for P. George,,45,51
218,2,0:26.0,,J. Valančiūnas misses 2-pt jump shot from 4 ft,45,51
219,2,0:25.0,,Offensive rebound by Team,45,51
220,2,0:24.0,,T. Ross enters the game for D. Carroll,45,51
221,2,0:24.0,,Toronto full timeout,45,51
222,2,0:11.0,,C. Joseph makes 2-pt jump shot from 8 ft,45,53
223,2,0:04.0,M. Ellis makes 3-pt jump shot from 27 ft,,48,53
224,2,0:00.0,,D. DeRozan misses 3-pt jump shot from 28 ft,48,53
225,2,0:00.0,,Offensive rebound by Team,48,53
226,3,11:50.0,Turnover by P. George (bad pass; steal by D. DeRozan),,48,53
227,3,11:40.0,,D. DeRozan makes 2-pt jump shot from 17 ft,48,55
228,3,11:22.0,M. Ellis misses 2-pt jump shot from 14 ft,,48,55
229,3,11:22.0,,Defensive rebound by L. Scola,48,55
230,3,11:00.0,,D. DeRozan makes 2-pt jump shot from 13 ft,48,57
231,3,10:41.0,Shooting foul by L. Scola (drawn by I. Mahinmi),,48,57
232,3,10:41.0,I. Mahinmi makes free throw 1 of 2,,49,57
233,3,10:41.0,I. Mahinmi makes free throw 2 of 2,,50,57
234,3,10:21.0,,Turnover by D. Carroll (lost ball),50,57
235,3,10:08.0,Shooting foul by J. Valančiūnas (drawn by I. Mahinmi),,50,57
236,3,10:08.0,I. Mahinmi makes free throw 1 of 2,,51,57
237,3,10:08.0,I. Mahinmi misses free throw 2 of 2,,51,57
238,3,10:08.0,,Defensive rebound by Team,51,57
239,3,9:57.0,,Personal foul by I. Mahinmi,51,57
240,3,9:44.0,,J. Valančiūnas misses 2-pt jump shot from 17 ft,51,57
241,3,9:43.0,Defensive rebound by M. Ellis,,51,57
242,3,9:38.0,Personal foul by K. Lowry,,51,57
243,3,9:28.0,Turnover by L. Allen (lost ball),,51,57
244,3,9:07.0,,D. DeRozan misses 3-pt jump shot from 27 ft,51,57
245,3,9:07.0,Defensive rebound by L. Allen,,51,57
246,3,8:55.0,I. Mahinmi misses 2-pt hook shot from 4 ft,,51,57
247,3,8:54.0,,Defensive rebound by J. Valančiūnas,51,57
248,3,8:45.0,,Turnover by K. Lowry (bad pass; steal by M. Ellis),51,57
249,3,8:42.0,Shooting foul by D. Carroll (drawn by M. Ellis),,51,57
250,3,8:42.0,M. Ellis makes free throw 1 of 2,,52,57
251,3,8:42.0,M. Ellis misses free throw 2 of 2,,52,57
252,3,8:41.0,,Defensive rebound by J. Valančiūnas,52,57
253,3,8:28.0,,D. DeRozan misses 2-pt dunk at rim,52,57
254,3,8:27.0,Defensive rebound by I. Mahinmi,,52,57
255,3,8:19.0,P. George misses 2-pt jump shot from 21 ft,,52,57
256,3,8:19.0,,Defensive rebound by D. DeRozan,52,57
257,3,8:11.0,,K. Lowry makes 2-pt layup from 2 ft (assist by D. DeRozan),52,59
258,3,7:52.0,Turnover by G. Hill (lost ball; steal by J. Valančiūnas),,52,59
259,3,7:36.0,,Turnover by L. Scola (bad pass; steal by M. Ellis),52,59
260,3,7:15.0,I. Mahinmi misses 2-pt hook shot from 5 ft,,52,59
261,3,7:15.0,,Defensive rebound by D. Carroll,52,59
262,3,6:56.0,,J. Valančiūnas misses 2-pt hook shot from 3 ft,52,59
263,3,6:54.0,Defensive rebound by P. George,,52,59
264,3,6:48.0,P. George makes 2-pt layup from 1 ft,,54,59
265,3,6:38.0,,Toronto full timeout,54,59
266,3,6:38.0,,P. Patterson enters the game for L. Scola,54,59
267,3,6:38.0,S. Hill enters the game for L. Allen,,54,59
268,3,6:38.0,M. Turner enters the game for I. Mahinmi,,54,59
269,3,6:25.0,,K. Lowry makes 2-pt jump shot from 16 ft,54,61
270,3,6:05.0,G. Hill misses 3-pt jump shot from 26 ft,,54,61
271,3,6:04.0,,Defensive rebound by P. Patterson,54,61
272,3,5:50.0,,D. DeRozan makes 2-pt dunk at rim,54,63
273,3,5:28.0,S. Hill misses 3-pt jump shot from 23 ft,,54,63
274,3,5:27.0,,Defensive rebound by Team,54,63
275,3,5:27.0,,Personal foul by M. Turner,54,63
276,3,5:08.0,,D. DeRozan misses 2-pt jump shot from 16 ft,54,63
277,3,5:08.0,Defensive rebound by S. Hill,,54,63
278,3,5:01.0,G. Hill misses 3-pt jump shot from 24 ft,,54,63
279,3,5:00.0,Offensive rebound by G. Hill,,54,63
280,3,4:57.0,P. George makes 3-pt jump shot from 25 ft (assist by G. Hill),,57,63
281,3,4:36.0,,D. Carroll makes 2-pt jump shot from 6 ft,57,65
282,3,4:21.0,Turnover by P. George (bad pass),,57,65
283,3,4:09.0,,Offensive foul by J. Valančiūnas (drawn by G. Hill),57,65
284,3,4:09.0,,Turnover by J. Valančiūnas (offensive foul),57,65
285,3,4:09.0,,B. Biyombo enters the game for J. Valančiūnas,57,65
286,3,3:54.0,P. George makes 2-pt jump shot from 21 ft,,59,65
287,3,3:28.0,,K. Lowry misses 2-pt jump shot from 7 ft,59,65
288,3,3:28.0,Defensive rebound by M. Turner,,59,65
289,3,3:18.0,M. Ellis makes 2-pt jump shot from 8 ft,,61,65
290,3,2:59.0,,K. Lowry makes 2-pt jump shot from 18 ft (assist by B. Biyombo),61,67
291,3,2:43.0,Shooting foul by D. Carroll (drawn by P. George),,61,67
292,3,2:43.0,Indiana full timeout,,61,67
293,3,2:43.0,,N. Powell enters the game for D. Carroll,61,67
294,3,2:43.0,,C. Joseph enters the game for K. Lowry,61,67
295,3,2:43.0,R. Stuckey enters the game for M. Ellis,,61,67
296,3,2:43.0,T. Lawson enters the game for G. Hill,,61,67
297,3,2:43.0,P. George makes free throw 1 of 2,,62,67
298,3,2:43.0,P. George makes free throw 2 of 2,,63,67
299,3,2:27.0,,P. Patterson misses 2-pt jump shot from 10 ft,63,67
300,3,2:26.0,,Offensive rebound by P. Patterson,63,67
301,3,2:22.0,,P. Patterson makes 2-pt hook shot from 4 ft,63,69
302,3,2:01.0,T. Lawson misses 3-pt jump shot from 25 ft,,63,69
303,3,2:01.0,,Defensive rebound by P. Patterson,63,69
304,3,1:47.0,,Personal foul by M. Turner,63,69
305,3,1:47.0,L. Allen enters the game for M. Turner,,63,69
306,3,1:35.0,,C. Joseph misses 2-pt jump shot from 13 ft,63,69
307,3,1:34.0,,Offensive rebound by B. Biyombo,63,69
308,3,1:33.0,,Shooting foul by T. Lawson (drawn by B. Biyombo),63,69
309,3,1:33.0,,B. Biyombo misses free throw 1 of 2,63,69
310,3,1:33.0,,Offensive rebound by Team,63,69
311,3,1:33.0,,B. Biyombo makes free throw 2 of 2,63,70
312,3,1:10.0,P. George makes 2-pt jump shot from 15 ft (assist by S. Hill),,65,70
313,3,0:55.0,,Shooting foul by S. Hill (drawn by P. Patterson),65,70
314,3,0:55.0,,P. Patterson makes free throw 1 of 2,65,71
315,3,0:55.0,,P. Patterson makes free throw 2 of 2,65,72
316,3,0:39.0,Turnover by R. Stuckey (bad pass; steal by P. Patterson),,65,72
317,3,0:35.0,,Turnover by P. Patterson (bad pass),65,72
318,3,0:23.0,P. George misses 2-pt jump shot from 5 ft (block by B. Biyombo),,65,72
319,3,0:22.0,Offensive rebound by Team,,65,72
320,3,0:20.0,Shooting foul by D. DeRozan (drawn by R. Stuckey),,65,72
321,3,0:20.0,R. Stuckey misses free throw 1 of 2,,65,72
322,3,0:20.0,Offensive rebound by Team,,65,72
323,3,0:20.0,R. Stuckey makes free throw 2 of 2,,66,72
324,3,0:04.0,,Personal foul by R. Stuckey,66,72
325,3,0:04.0,,C. Joseph makes free throw 1 of 2,66,73
326,3,0:04.0,,C. Joseph makes free throw 2 of 2,66,74
327,4,11:41.0,,K. Lowry misses 3-pt jump shot from 28 ft,66,74
328,4,11:41.0,Defensive rebound by C. Miles,,66,74
329,4,11:29.0,R. Stuckey misses 2-pt layup from 2 ft,,66,74
330,4,11:28.0,,Defensive rebound by K. Lowry,66,74
331,4,11:22.0,,P. Patterson makes 2-pt layup from 1 ft,66,76
332,4,10:53.0,R. Stuckey makes 3-pt jump shot from 26 ft (assist by T. Lawson),,69,76
333,4,10:38.0,,Shooting foul by T. Lawson (drawn by B. Biyombo),69,76
334,4,10:38.0,,B. Biyombo makes free throw 1 of 2,69,77
335,4,10:38.0,,B. Biyombo makes free throw 2 of 2,69,78
336,4,10:22.0,R. Stuckey misses 2-pt jump shot from 20 ft,,69,78
337,4,10:21.0,,Defensive rebound by K. Lowry,69,78
338,4,10:11.0,,Shooting foul by C. Miles (drawn by K. Lowry),69,78
339,4,10:11.0,,K. Lowry makes free throw 1 of 2,69,79
340,4,10:11.0,,K. Lowry makes free throw 2 of 2,69,80
341,4,10:02.0,L. Allen makes 2-pt jump shot from 18 ft (assist by T. Lawson),,71,80
342,4,9:44.0,,C. Joseph makes 2-pt layup from 1 ft,71,82
343,4,9:36.0,Turnover by T. Lawson (bad pass; steal by N. Powell),,71,82
344,4,9:18.0,,Shooting foul by R. Stuckey (drawn by K. Lowry),71,82
345,4,9:18.0,Indiana full timeout,,71,82
346,4,9:18.0,G. Hill enters the game for S. Hill,,71,82
347,4,9:18.0,M. Ellis enters the game for R. Stuckey,,71,82
348,4,9:18.0,P. George enters the game for T. Lawson,,71,82
349,4,9:18.0,,K. Lowry makes free throw 1 of 2,71,83
350,4,9:18.0,,K. Lowry makes free throw 2 of 2,71,84
351,4,9:04.0,C. Miles misses 3-pt jump shot from 26 ft,,71,84
352,4,9:04.0,,Defensive rebound by B. Biyombo,71,84
353,4,8:53.0,,C. Joseph makes 2-pt layup from 3 ft (assist by K. Lowry),71,86
354,4,8:45.0,Personal foul by N. Powell,,71,86
355,4,8:45.0,M. Turner enters the game for L. Allen,,71,86
356,4,8:37.0,Offensive foul by G. Hill (drawn by K. Lowry),,71,86
357,4,8:37.0,Turnover by G. Hill (offensive foul),,71,86
358,4,8:12.0,,K. Lowry misses 2-pt jump shot from 16 ft,71,86
359,4,8:11.0,,Offensive rebound by P. Patterson,71,86
360,4,7:54.0,,B. Biyombo makes 2-pt dunk at rim (assist by C. Joseph),71,88
361,4,7:54.0,,Shooting foul by M. Ellis (drawn by B. Biyombo),71,88
362,4,7:54.0,,B. Biyombo makes free throw 1 of 1,71,89
363,4,7:38.0,Personal foul by C. Joseph,,71,89
364,4,7:22.0,M. Turner misses 3-pt jump shot from 32 ft,,71,89
365,4,7:22.0,,Defensive rebound by K. Lowry,71,89
366,4,7:16.0,,Offensive foul by B. Biyombo (drawn by G. Hill),71,89
367,4,7:16.0,,Turnover by B. Biyombo (offensive foul),71,89
368,4,7:03.0,C. Miles makes 2-pt jump shot from 9 ft (assist by M. Ellis),,73,89
369,4,6:51.0,,Toronto full timeout,73,89
370,4,6:51.0,Violation by G. Hill (kicked ball),,73,89
371,4,6:38.0,,Turnover by P. Patterson (lost ball; steal by C. Miles),73,89
372,4,6:20.0,Shooting foul by B. Biyombo (drawn by P. George),,73,89
373,4,6:20.0,P. George makes free throw 1 of 2,,74,89
374,4,6:20.0,,J. Valančiūnas enters the game for B. Biyombo,74,89
375,4,6:20.0,S. Hill enters the game for C. Miles,,74,89
376,4,6:20.0,P. George makes free throw 2 of 2,,75,89
377,4,5:58.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by C. Joseph),75,91
378,4,5:45.0,P. George makes 2-pt jump shot from 14 ft,,77,91
379,4,5:22.0,,Shooting foul by M. Turner (drawn by C. Joseph),77,91
380,4,5:22.0,,C. Joseph makes free throw 1 of 2,77,92
381,4,5:22.0,L. Allen enters the game for M. Turner,,77,92
382,4,5:22.0,,C. Joseph makes free throw 2 of 2,77,93
383,4,5:03.0,M. Ellis misses 3-pt jump shot from 23 ft,,77,93
384,4,5:02.0,Offensive rebound by L. Allen,,77,93
385,4,4:54.0,Personal foul by C. Joseph,,77,93
386,4,4:45.0,L. Allen misses 2-pt layup from 3 ft,,77,93
387,4,4:45.0,,Defensive rebound by J. Valančiūnas,77,93
388,4,4:39.0,,N. Powell misses 2-pt layup from 2 ft,77,93
389,4,4:35.0,Defensive rebound by M. Ellis,,77,93
390,4,4:31.0,M. Ellis misses 2-pt layup from 2 ft,,77,93
391,4,4:30.0,,Defensive rebound by J. Valančiūnas,77,93
392,4,4:19.0,,Shooting foul by S. Hill (drawn by K. Lowry),77,93
