,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
120,2,10:13.0,,Offensive rebound by Team,29,25
121,2,10:13.0,F. Kaminsky enters the game for C. Zeller,,29,25
122,2,10:13.0,,C. Bosh makes free throw 2 of 2,29,26
123,2,10:02.0,Turnover by J. Lin (bad pass; steal by C. Bosh),,29,26
124,2,10:00.0,,Personal foul by J. Lin (drawn by G. Dragić),29,26
125,2,9:47.0,,G. Dragić misses 2-pt jump shot from 16 ft,29,26
126,2,9:46.0,Defensive rebound by M. Williams,,29,26
127,2,9:39.0,Personal foul by J. Winslow (drawn by J. Lin),,29,26
128,2,9:39.0,,L. Deng enters the game for J. McRoberts,29,26
129,2,9:39.0,,D. Wade enters the game for J. Winslow,29,26
130,2,9:31.0,M. Williams misses 3-pt jump shot from 24 ft,,29,26
131,2,9:30.0,,Defensive rebound by C. Bosh,29,26
132,2,9:23.0,,G. Green misses 3-pt jump shot from 24 ft,29,26
133,2,9:22.0,Defensive rebound by S. Hawes,,29,26
134,2,9:00.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,29,26
135,2,8:59.0,,Defensive rebound by C. Bosh,29,26
136,2,8:48.0,,G. Dragić makes 2-pt layup from 3 ft,29,28
137,2,8:40.0,Charlotte full timeout,,29,28
138,2,8:40.0,N. Batum enters the game for J. Lin,,29,28
139,2,8:40.0,,U. Haslem enters the game for C. Bosh,29,28
140,2,8:26.0,B. Roberts misses 2-pt jump shot from 18 ft,,29,28
141,2,8:25.0,Offensive rebound by M. Williams,,29,28
142,2,8:23.0,M. Williams makes 2-pt jump shot from 2 ft,,31,28
143,2,8:06.0,,L. Deng misses 2-pt layup from 2 ft,31,28
144,2,8:04.0,Defensive rebound by F. Kaminsky,,31,28
145,2,7:57.0,S. Hawes makes 2-pt hook shot from 7 ft (assist by B. Roberts),,33,28
146,2,7:44.0,,D. Wade misses 2-pt jump shot from 6 ft,33,28
147,2,7:42.0,Defensive rebound by M. Williams,,33,28
148,2,7:34.0,S. Hawes makes 2-pt layup from 2 ft (assist by N. Batum),,35,28
149,2,7:34.0,,Miami full timeout,35,28
150,2,7:34.0,K. Walker enters the game for B. Roberts,,35,28
151,2,7:34.0,,J. Winslow enters the game for G. Green,35,28
152,2,7:25.0,Violation by S. Hawes (kicked ball),,35,28
153,2,7:12.0,,U. Haslem makes 2-pt dunk at rim (assist by D. Wade),35,30
154,2,6:53.0,F. Kaminsky misses 2-pt jump shot from 7 ft,,35,30
155,2,6:52.0,,Defensive rebound by U. Haslem,35,30
156,2,6:46.0,,L. Deng makes 2-pt layup from 2 ft (assist by G. Dragić),35,32
157,2,6:31.0,Turnover by N. Batum (bad pass; steal by L. Deng),,35,32
158,2,6:20.0,,U. Haslem misses 3-pt jump shot from 24 ft,35,32
159,2,6:19.0,Defensive rebound by N. Batum,,35,32
160,2,6:05.0,Turnover by N. Batum (bad pass; steal by U. Haslem),,35,32
161,2,5:59.0,,G. Dragić makes 2-pt layup from 2 ft (assist by U. Haslem),35,34
162,2,5:53.0,Charlotte full timeout,,35,34
163,2,5:53.0,A. Jefferson enters the game for M. Williams,,35,34
164,2,5:43.0,K. Walker misses 2-pt layup from 2 ft,,35,34
165,2,5:42.0,,Defensive rebound by J. Winslow,35,34
166,2,5:32.0,,D. Wade misses 2-pt layup from 2 ft,35,34
167,2,5:31.0,,Offensive rebound by D. Wade,35,34
168,2,5:30.0,,D. Wade makes 2-pt layup from 1 ft,35,36
169,2,5:20.0,A. Jefferson makes 2-pt jump shot from 7 ft (assist by N. Batum),,37,36
170,2,4:57.0,,D. Wade misses 2-pt jump shot from 14 ft,37,36
171,2,4:56.0,Defensive rebound by A. Jefferson,,37,36
172,2,4:45.0,N. Batum misses 3-pt jump shot from 24 ft,,37,36
173,2,4:44.0,,Defensive rebound by U. Haslem,37,36
174,2,4:27.0,,U. Haslem makes 2-pt layup from 1 ft (assist by G. Dragić),37,38
175,2,4:07.0,Personal foul by J. Winslow (drawn by N. Batum),,37,38
176,2,4:07.0,,C. Bosh enters the game for L. Deng,37,38
177,2,4:07.0,,G. Green enters the game for D. Wade,37,38
178,2,4:07.0,,M. Chalmers enters the game for G. Dragić,37,38
179,2,4:07.0,,H. Whiteside enters the game for U. Haslem,37,38
180,2,4:06.0,J. Lin enters the game for S. Hawes,,37,38
181,2,4:06.0,C. Zeller enters the game for F. Kaminsky,,37,38
182,2,3:57.0,N. Batum misses 2-pt layup from 2 ft,,37,38
183,2,3:56.0,,Defensive rebound by H. Whiteside,37,38
184,2,3:50.0,,J. Winslow makes 3-pt jump shot from 23 ft (assist by M. Chalmers),37,41
185,2,3:36.0,Turnover by J. Lin (bad pass; steal by M. Chalmers),,37,41
186,2,3:24.0,,J. Winslow makes 2-pt dunk at rim (assist by M. Chalmers),37,43
187,2,3:03.0,Turnover by A. Jefferson (lost ball; steal by M. Chalmers),,37,43
188,2,2:58.0,,Turnover by M. Chalmers (bad pass; steal by K. Walker),37,43
189,2,2:52.0,K. Walker makes 2-pt layup at rim,,39,43
190,2,2:36.0,,G. Green makes 2-pt dunk at rim,39,45
191,2,2:23.0,K. Walker misses 2-pt jump shot from 18 ft,,39,45
192,2,2:22.0,Offensive rebound by A. Jefferson,,39,45
193,2,2:17.0,Official timeout,,39,45
194,2,2:17.0,P. Hairston enters the game for J. Lin,,39,45
195,2,2:13.0,N. Batum misses 2-pt jump shot from 16 ft,,39,45
196,2,2:12.0,Offensive rebound by A. Jefferson,,39,45
197,2,2:07.0,K. Walker misses 3-pt jump shot from 24 ft,,39,45
198,2,2:06.0,,Defensive rebound by M. Chalmers,39,45
199,2,1:43.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by M. Chalmers),39,48
200,2,1:28.0,A. Jefferson makes 2-pt jump shot from 11 ft (assist by K. Walker),,41,48
201,2,1:12.0,,G. Green makes 3-pt jump shot from 23 ft (assist by C. Bosh),41,51
202,2,0:47.0,A. Jefferson misses 2-pt jump shot from 13 ft,,41,51
203,2,0:46.0,,Defensive rebound by C. Bosh,41,51
204,2,0:41.0,,G. Green makes 3-pt jump shot from 24 ft,41,54
205,2,0:26.0,P. Hairston misses 3-pt jump shot from 24 ft,,41,54
206,2,0:25.0,Offensive rebound by N. Batum,,41,54
207,2,0:20.0,N. Batum misses 3-pt jump shot from 23 ft,,41,54
208,2,0:19.0,Offensive rebound by C. Zeller,,41,54
209,2,0:02.0,K. Walker makes 3-pt jump shot from 25 ft,,44,54
210,3,11:37.0,N. Batum misses 2-pt jump shot from 13 ft,,44,54
211,3,11:36.0,,Defensive rebound by H. Whiteside,44,54
212,3,11:11.0,,D. Wade misses 2-pt jump shot from 18 ft,44,54
213,3,11:10.0,Defensive rebound by M. Williams,,44,54
214,3,10:59.0,A. Jefferson misses 2-pt jump shot from 10 ft (block by H. Whiteside),,44,54
215,3,10:58.0,Offensive rebound by Team,,44,54
216,3,10:54.0,M. Williams makes 2-pt jump shot from 19 ft (assist by A. Jefferson),,46,54
217,3,10:34.0,,D. Wade makes 2-pt layup from 1 ft,46,56
218,3,10:16.0,P. Hairston misses 3-pt jump shot from 24 ft,,46,56
219,3,10:15.0,,Defensive rebound by G. Dragić,46,56
220,3,10:02.0,,D. Wade misses 2-pt hook shot from 8 ft,46,56
221,3,10:01.0,Defensive rebound by A. Jefferson,,46,56
222,3,9:52.0,M. Williams misses 3-pt jump shot from 24 ft,,46,56
223,3,9:51.0,,Defensive rebound by Team,46,56
224,3,9:38.0,,Turnover by C. Bosh (bad pass; steal by K. Walker),46,56
225,3,9:35.0,K. Walker misses 2-pt layup from 2 ft (block by G. Dragić),,46,56
226,3,9:34.0,,Defensive rebound by C. Bosh,46,56
227,3,9:27.0,,Turnover by G. Dragić (traveling),46,56
228,3,9:12.0,M. Williams misses 2-pt jump shot from 4 ft,,46,56
229,3,9:11.0,Offensive rebound by M. Williams,,46,56
230,3,9:10.0,M. Williams makes 2-pt layup from 1 ft,,48,56
231,3,8:53.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),48,58
232,3,8:37.0,Shooting foul by H. Whiteside (drawn by M. Williams),,48,58
233,3,8:37.0,M. Williams makes free throw 1 of 2,,49,58
234,3,8:37.0,M. Williams makes free throw 2 of 2,,50,58
235,3,8:26.0,,Shooting block foul by K. Walker (drawn by D. Wade),50,58
236,3,8:26.0,,D. Wade makes free throw 1 of 2,50,59
237,3,8:26.0,,D. Wade makes free throw 2 of 2,50,60
238,3,8:12.0,P. Hairston makes 3-pt jump shot from 24 ft (assist by M. Williams),,53,60
239,3,7:46.0,,G. Dragić misses 2-pt jump shot from 12 ft,53,60
240,3,7:45.0,Defensive rebound by N. Batum,,53,60
241,3,7:41.0,Offensive foul by N. Batum (drawn by D. Wade),,53,60
242,3,7:41.0,Turnover by N. Batum (offensive foul),,53,60
243,3,7:19.0,,H. Whiteside misses 2-pt hook shot from 6 ft,53,60
244,3,7:18.0,,Offensive rebound by L. Deng,53,60
245,3,7:17.0,,L. Deng makes 2-pt dunk at rim,53,62
246,3,7:04.0,Shooting foul by G. Dragić (drawn by K. Walker),,53,62
247,3,7:04.0,K. Walker makes free throw 1 of 2,,54,62
248,3,7:04.0,,J. Winslow enters the game for C. Bosh,54,62
249,3,7:04.0,K. Walker misses free throw 2 of 2,,54,62
250,3,7:03.0,,Defensive rebound by H. Whiteside,54,62
251,3,6:51.0,,Offensive foul by L. Deng (drawn by P. Hairston),54,62
252,3,6:51.0,,Turnover by L. Deng (offensive foul),54,62
253,3,6:38.0,K. Walker misses 2-pt jump shot from 12 ft (block by G. Dragić),,54,62
254,3,6:37.0,Offensive rebound by K. Walker,,54,62
255,3,6:30.0,A. Jefferson misses 2-pt hook shot from 10 ft (block by H. Whiteside),,54,62
256,3,6:29.0,,Defensive rebound by J. Winslow,54,62
257,3,6:20.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by J. Winslow),54,65
258,3,6:15.0,Charlotte full timeout,,54,65
259,3,6:15.0,C. Zeller enters the game for M. Williams,,54,65
260,3,6:05.0,N. Batum misses 2-pt jump shot from 21 ft,,54,65
261,3,6:04.0,Offensive rebound by C. Zeller,,54,65
262,3,5:58.0,P. Hairston misses 2-pt layup at rim,,54,65
263,3,5:57.0,,Defensive rebound by H. Whiteside,54,65
264,3,5:42.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),54,67
265,3,5:21.0,C. Zeller misses 2-pt jump shot from 20 ft,,54,67
266,3,5:20.0,,Defensive rebound by H. Whiteside,54,67
267,3,5:06.0,,D. Wade misses 2-pt jump shot from 10 ft,54,67
268,3,5:05.0,Defensive rebound by C. Zeller,,54,67
269,3,4:46.0,J. Lin enters the game for P. Hairston,,54,67
270,3,4:46.0,,M. Chalmers enters the game for D. Wade,54,67
271,3,4:46.0,,G. Green enters the game for G. Dragić,54,67
272,3,4:46.0,M. Williams enters the game for N. Batum,,54,67
273,3,4:40.0,K. Walker misses 2-pt layup from 1 ft,,54,67
274,3,4:39.0,,Defensive rebound by H. Whiteside,54,67
275,3,4:29.0,,L. Deng misses 2-pt jump shot from 19 ft,54,67
276,3,4:28.0,Defensive rebound by C. Zeller,,54,67
277,3,4:12.0,A. Jefferson misses 2-pt hook shot from 7 ft,,54,67
278,3,4:11.0,,Defensive rebound by J. Winslow,54,67
279,3,4:02.0,,G. Green misses 2-pt jump shot from 16 ft,54,67
280,3,4:01.0,Defensive rebound by C. Zeller,,54,67
281,3,3:44.0,K. Walker makes 2-pt layup from 1 ft,,56,67
282,3,3:44.0,Shooting foul by H. Whiteside (drawn by K. Walker),,56,67
283,3,3:44.0,,J. McRoberts enters the game for L. Deng,56,67
284,3,3:44.0,S. Hawes enters the game for A. Jefferson,,56,67
285,3,3:44.0,,C. Bosh enters the game for H. Whiteside,56,67
286,3,3:44.0,K. Walker makes free throw 1 of 1,,57,67
287,3,3:27.0,,Turnover by M. Chalmers (bad pass),57,67
288,3,3:05.0,J. Lin misses 2-pt jump shot from 18 ft,,57,67
289,3,3:04.0,,Defensive rebound by J. McRoberts,57,67
290,3,2:48.0,,Shooting foul by K. Walker (drawn by M. Chalmers),57,67
291,3,2:48.0,,Miami full timeout,57,67
292,3,2:48.0,B. Roberts enters the game for K. Walker,,57,67
293,3,2:48.0,,M. Chalmers makes free throw 1 of 3,57,68
294,3,2:48.0,,M. Chalmers makes free throw 2 of 3,57,69
295,3,2:48.0,,M. Chalmers makes free throw 3 of 3,57,70
296,3,2:31.0,Turnover by M. Williams (lost ball),,57,70
297,3,2:11.0,,C. Bosh misses 2-pt layup from 2 ft,57,70
298,3,2:10.0,Defensive rebound by C. Zeller,,57,70
299,3,1:50.0,B. Roberts misses 2-pt jump shot from 10 ft,,57,70
300,3,1:48.0,Offensive rebound by C. Zeller,,57,70
301,3,1:45.0,M. Williams misses 3-pt jump shot from 24 ft,,57,70
302,3,1:44.0,,Defensive rebound by C. Bosh,57,70
303,3,1:40.0,,G. Green makes 3-pt jump shot from 25 ft (assist by J. McRoberts),57,73
304,3,1:24.0,J. Lin misses 2-pt jump shot from 16 ft,,57,73
305,3,1:23.0,,Defensive rebound by M. Chalmers,57,73
306,3,1:17.0,,Turnover by J. Winslow (traveling),57,73
307,3,1:01.0,Shooting foul by G. Green (drawn by C. Zeller),,57,73
308,3,1:01.0,C. Zeller makes free throw 1 of 2,,58,73
309,3,1:01.0,C. Zeller misses free throw 2 of 2,,58,73
310,3,1:00.0,,Defensive rebound by J. Winslow,58,73
311,3,0:45.0,,G. Green misses 3-pt jump shot from 23 ft,58,73
312,3,0:44.0,Defensive rebound by S. Hawes,,58,73
313,3,0:43.0,Personal foul by G. Green (drawn by J. Lin),,58,73
314,3,0:43.0,J. Lin makes free throw 1 of 2,,59,73
315,3,0:43.0,J. Lin makes free throw 2 of 2,,60,73
316,3,0:31.0,,C. Bosh misses 2-pt jump shot from 20 ft,60,73
317,3,0:30.0,Defensive rebound by M. Williams,,60,73
318,3,0:07.0,B. Roberts misses 2-pt jump shot from 9 ft,,60,73
319,3,0:06.0,,Defensive rebound by G. Green,60,73
320,3,0:01.0,,C. Bosh misses 3-pt jump shot from 23 ft,60,73
321,3,0:00.0,Defensive rebound by M. Williams,,60,73
322,4,11:44.0,,G. Green makes 3-pt jump shot from 24 ft (assist by M. Chalmers),60,76
323,4,11:20.0,J. Lin misses 3-pt jump shot from 27 ft,,60,76
324,4,11:19.0,,Defensive rebound by M. Chalmers,60,76
325,4,11:02.0,,C. Bosh makes 2-pt layup from 2 ft,60,78
326,4,10:48.0,Personal foul by M. Chalmers (drawn by B. Roberts),,60,78
327,4,10:41.0,Shooting foul by J. Winslow (drawn by S. Hawes),,60,78
328,4,10:41.0,S. Hawes misses free throw 1 of 2,,60,78
329,4,10:41.0,Offensive rebound by Team,,60,78
330,4,10:41.0,S. Hawes makes free throw 2 of 2,,61,78
331,4,10:26.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by G. Green),61,81
332,4,10:09.0,B. Roberts makes 2-pt jump shot from 21 ft,,63,81
333,4,9:49.0,,Shooting foul by J. Lin (drawn by C. Bosh),63,81
334,4,9:49.0,,C. Bosh makes free throw 1 of 2,63,82
335,4,9:49.0,,C. Bosh makes free throw 2 of 2,63,83
336,4,9:42.0,Personal foul by J. Winslow (drawn by B. Roberts),,63,83
337,4,9:42.0,N. Batum enters the game for S. Hawes,,63,83
338,4,9:27.0,Shooting foul by J. McRoberts (drawn by J. Lin),,63,83
339,4,9:27.0,J. Lin makes free throw 1 of 2,,64,83
340,4,9:27.0,J. Lin makes free throw 2 of 2,,65,83
341,4,9:20.0,,Offensive foul by G. Green (drawn by J. Lin),65,83
342,4,9:20.0,,Turnover by G. Green (offensive foul),65,83
343,4,9:20.0,,D. Wade enters the game for J. Winslow,65,83
344,4,9:01.0,N. Batum makes 3-pt jump shot from 23 ft (assist by J. Lin),,68,83
345,4,9:00.0,,Miami full timeout,68,83
346,4,9:00.0,K. Walker enters the game for B. Roberts,,68,83
347,4,9:00.0,,G. Dragić enters the game for C. Bosh,68,83
348,4,9:00.0,,L. Deng enters the game for M. Chalmers,68,83
349,4,9:00.0,,H. Whiteside enters the game for J. McRoberts,68,83
350,4,8:41.0,,G. Green makes 2-pt jump shot from 14 ft (assist by G. Dragić),68,85
351,4,8:25.0,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),,71,85
352,4,7:57.0,,G. Dragić misses 2-pt jump shot from 9 ft,71,85
353,4,7:56.0,Defensive rebound by C. Zeller,,71,85
354,4,7:49.0,J. Lin makes 3-pt jump shot from 25 ft (assist by K. Walker),,74,85
355,4,7:21.0,,D. Wade makes 2-pt jump shot from 5 ft (assist by G. Dragić),74,87
356,4,7:01.0,C. Zeller makes 2-pt layup at rim (assist by N. Batum),,76,87
357,4,6:34.0,,G. Green misses 2-pt layup from 1 ft,76,87
358,4,6:33.0,Defensive rebound by K. Walker,,76,87
359,4,6:16.0,J. Lin misses 2-pt jump shot from 10 ft,,76,87
360,4,6:14.0,,Defensive rebound by D. Wade,76,87
361,4,6:06.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by D. Wade),76,90
362,4,5:34.0,Personal foul by D. Wade (drawn by K. Walker),,76,90
363,4,5:34.0,Official timeout,,76,90
364,4,5:34.0,,C. Bosh enters the game for H. Whiteside,76,90
365,4,5:34.0,K. Walker makes free throw 1 of 2,,77,90
366,4,5:34.0,K. Walker makes free throw 2 of 2,,78,90
367,4,5:19.0,,D. Wade makes 2-pt layup from 1 ft,78,92
368,4,5:03.0,N. Batum misses 3-pt jump shot from 23 ft,,78,92
369,4,5:02.0,Offensive rebound by C. Zeller,,78,92
370,4,5:01.0,C. Zeller makes 2-pt layup from 1 ft,,80,92
371,4,4:43.0,,D. Wade misses 2-pt jump shot from 10 ft,80,92
372,4,4:42.0,Defensive rebound by M. Williams,,80,92
373,4,4:34.0,Personal foul by G. Dragić (drawn by K. Walker),,80,92
374,4,4:34.0,K. Walker makes free throw 1 of 2,,81,92
375,4,4:34.0,K. Walker makes free throw 2 of 2,,82,92
376,4,4:14.0,,Turnover by G. Green (traveling),82,92
377,4,4:03.0,Personal foul by G. Dragić (drawn by N. Batum),,82,92
378,4,4:03.0,N. Batum misses free throw 1 of 2,,82,92
379,4,4:03.0,Offensive rebound by Team,,82,92
380,4,4:03.0,N. Batum makes free throw 2 of 2,,83,92
381,4,3:47.0,,C. Bosh misses 2-pt layup from 1 ft,83,92
382,4,3:46.0,Defensive rebound by M. Williams,,83,92
383,4,3:38.0,K. Walker misses 3-pt jump shot from 24 ft,,83,92
384,4,3:37.0,,Defensive rebound by D. Wade,83,92
385,4,3:31.0,,G. Green makes 3-pt jump shot from 24 ft (assist by D. Wade),83,95
386,4,3:14.0,K. Walker makes 2-pt jump shot from 18 ft,,85,95
387,4,2:52.0,,C. Bosh misses 3-pt jump shot from 24 ft,85,95
388,4,2:51.0,Defensive rebound by K. Walker,,85,95
389,4,2:36.0,C. Zeller misses 2-pt jump shot from 19 ft,,85,95
