,QUARTER,TIME_REMAINING,CHICAGO_ACTION,GOLDEN STATE_ACTION,CHICAGO_SCORE,GOLDEN STATE_SCORE
64,1,3:40.0,,F. Ezeli makes 2-pt dunk at rim (assist by K. Thompson),25,17
65,1,3:27.0,N. Mirotić misses 2-pt layup from 1 ft,,25,17
66,1,3:25.0,,Defensive rebound by F. Ezeli,25,17
67,1,3:12.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by F. Ezeli),25,20
68,1,3:12.0,Chicago full timeout,,25,20
69,1,3:12.0,T. Gibson enters the game for T. Snell,,25,20
70,1,3:12.0,D. McDermott enters the game for N. Mirotić,,25,20
71,1,3:12.0,,S. Livingston enters the game for K. Thompson,25,20
72,1,2:30.0,J. Butler makes 2-pt jump shot from 13 ft (assist by E. Moore),,27,20
73,1,2:30.0,,S. Livingston makes 2-pt jump shot from 10 ft,27,22
74,1,2:30.0,Personal foul by F. Ezeli (drawn by J. Butler),,27,22
75,1,2:30.0,J. Butler misses free throw 1 of 2,,27,22
76,1,2:30.0,Offensive rebound by Team,,27,22
77,1,2:30.0,J. Butler misses free throw 2 of 2,,27,22
78,1,2:29.0,Offensive rebound by J. Noah,,27,22
79,1,2:13.0,E. Moore misses 2-pt jump shot from 19 ft,,27,22
80,1,2:12.0,,Defensive rebound by S. Livingston,27,22
81,1,2:02.0,,D. Green makes 2-pt jump shot from 9 ft,27,24
82,1,1:40.0,D. McDermott misses 3-pt jump shot from 24 ft,,27,24
83,1,1:39.0,,Defensive rebound by F. Ezeli,27,24
84,1,1:23.0,,Turnover by S. Curry (bad pass; steal by J. Noah),27,24
85,1,1:20.0,Turnover by J. Noah (lost ball; steal by S. Curry),,27,24
86,1,1:16.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by S. Curry),27,26
87,1,0:54.0,J. Butler makes 2-pt jump shot from 7 ft,,29,26
88,1,0:42.0,,F. Ezeli misses 2-pt jump shot from 10 ft,29,26
89,1,0:39.0,,Offensive rebound by F. Ezeli,29,26
90,1,0:36.0,,S. Curry misses 3-pt jump shot from 26 ft,29,26
91,1,0:35.0,,Offensive rebound by F. Ezeli,29,26
92,1,0:14.0,,A. Iguodala makes 2-pt jump shot from 10 ft,29,28
93,1,0:01.0,E. Moore misses 2-pt jump shot from 16 ft,,29,28
94,1,0:00.0,Offensive rebound by Team,,29,28
95,2,11:40.0,T. Gibson misses 2-pt layup from 1 ft (block by F. Ezeli),,29,28
96,2,11:38.0,,Defensive rebound by S. Livingston,29,28
97,2,11:21.0,,H. Barnes makes 2-pt jump shot from 16 ft (assist by L. Barbosa),29,30
98,2,10:56.0,P. Gasol misses 2-pt jump shot from 16 ft,,29,30
99,2,10:55.0,,Defensive rebound by H. Barnes,29,30
100,2,10:35.0,,L. Barbosa misses 2-pt layup from 2 ft,29,30
101,2,10:35.0,Defensive rebound by P. Gasol,,29,30
102,2,10:28.0,Personal foul by A. Iguodala (drawn by T. Gibson),,29,30
103,2,10:27.0,K. Hinrich enters the game for E. Moore,,29,30
104,2,10:13.0,T. Snell misses 3-pt jump shot from 24 ft,,29,30
105,2,10:13.0,Offensive rebound by T. Gibson,,29,30
106,2,10:13.0,Turnover by T. Gibson (back court),,29,30
107,2,10:00.0,,H. Barnes misses 3-pt jump shot from 23 ft,29,30
108,2,10:00.0,Defensive rebound by T. Snell,,29,30
109,2,9:49.0,T. Snell misses 2-pt hook shot from 6 ft,,29,30
110,2,9:49.0,,Defensive rebound by H. Barnes,29,30
111,2,9:27.0,,L. Barbosa misses 2-pt jump shot from 8 ft,29,30
112,2,9:27.0,,Offensive rebound by F. Ezeli,29,30
113,2,9:24.0,,H. Barnes misses 2-pt jump shot from 4 ft (block by P. Gasol),29,30
114,2,9:22.0,,Offensive rebound by H. Barnes,29,30
115,2,9:13.0,,L. Barbosa misses 3-pt jump shot from 25 ft,29,30
116,2,9:13.0,Defensive rebound by P. Gasol,,29,30
117,2,8:52.0,P. Gasol misses 2-pt jump shot from 10 ft,,29,30
118,2,8:51.0,,Defensive rebound by S. Livingston,29,30
119,2,8:44.0,,S. Livingston makes 2-pt layup from 2 ft,29,32
120,2,8:29.0,,Violation by H. Barnes (kicked ball),29,32
121,2,8:29.0,Official timeout,,29,32
122,2,8:29.0,,I. Clark enters the game for S. Livingston,29,32
123,2,8:29.0,N. Mirotić enters the game for T. Gibson,,29,32
124,2,8:25.0,Turnover by P. Gasol (traveling),,29,32
125,2,8:16.0,,L. Barbosa makes 3-pt jump shot from 25 ft (assist by I. Clark),29,35
126,2,8:01.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by N. Mirotić),,31,35
127,2,7:50.0,,L. Barbosa misses 2-pt jump shot from 10 ft,31,35
128,2,7:49.0,Defensive rebound by P. Gasol,,31,35
129,2,7:37.0,N. Mirotić makes 2-pt layup from 1 ft (assist by P. Gasol),,33,35
130,2,7:10.0,,H. Barnes makes 2-pt jump shot from 14 ft,33,37
131,2,6:54.0,,K. Thompson enters the game for L. Barbosa,33,37
132,2,6:54.0,,A. Bogut enters the game for F. Ezeli,33,37
133,2,6:54.0,J. Butler enters the game for T. Snell,,33,37
134,2,6:54.0,E. Moore enters the game for D. McDermott,,33,37
135,2,6:42.0,P. Gasol misses 2-pt jump shot from 18 ft,,33,37
136,2,6:42.0,,Defensive rebound by I. Clark,33,37
137,2,6:20.0,,A. Iguodala makes 2-pt jump shot from 11 ft (assist by A. Bogut),33,39
138,2,6:05.0,P. Gasol misses 2-pt jump shot from 17 ft,,33,39
139,2,6:04.0,,Defensive rebound by A. Iguodala,33,39
140,2,5:58.0,,Turnover by A. Bogut (lost ball; steal by J. Butler),33,39
141,2,5:49.0,N. Mirotić makes 2-pt layup from 1 ft (assist by P. Gasol),,35,39
142,2,5:49.0,Shooting foul by I. Clark (drawn by N. Mirotić),,35,39
143,2,5:49.0,,Golden State full timeout,35,39
144,2,5:49.0,,D. Green enters the game for A. Iguodala,35,39
145,2,5:49.0,,S. Curry enters the game for I. Clark,35,39
146,2,5:49.0,N. Mirotić makes free throw 1 of 1,,36,39
147,2,5:30.0,,K. Thompson misses 2-pt jump shot from 15 ft,36,39
148,2,5:30.0,Defensive rebound by N. Mirotić,,36,39
149,2,5:13.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by N. Mirotić),,38,39
150,2,4:59.0,,Personal foul by N. Mirotić (drawn by S. Curry),38,39
151,2,4:42.0,,A. Bogut misses 2-pt hook shot from 6 ft,38,39
152,2,4:41.0,Defensive rebound by J. Butler,,38,39
153,2,4:36.0,P. Gasol makes 2-pt layup from 1 ft (assist by J. Butler),,40,39
154,2,4:15.0,,Shooting foul by K. Hinrich (drawn by A. Bogut),40,39
155,2,4:15.0,,A. Bogut misses free throw 1 of 2,40,39
156,2,4:15.0,,Offensive rebound by Team,40,39
157,2,4:15.0,,A. Iguodala enters the game for H. Barnes,40,39
158,2,4:15.0,J. Noah enters the game for P. Gasol,,40,39
159,2,4:15.0,,A. Bogut makes free throw 2 of 2,40,40
160,2,3:52.0,N. Mirotić makes 2-pt jump shot from 14 ft,,42,40
161,2,3:38.0,,K. Thompson misses 3-pt jump shot from 26 ft,42,40
162,2,3:37.0,,Offensive rebound by A. Bogut,42,40
163,2,3:37.0,,A. Bogut makes 2-pt jump shot from 1 ft,42,42
164,2,3:15.0,J. Noah misses 2-pt jump shot from 3 ft (block by A. Bogut),,42,42
165,2,3:15.0,Offensive rebound by N. Mirotić,,42,42
166,2,3:15.0,Shooting foul by A. Bogut (drawn by N. Mirotić),,42,42
167,2,3:15.0,N. Mirotić makes free throw 1 of 2,,43,42
168,2,3:15.0,N. Mirotić makes free throw 2 of 2,,44,42
169,2,3:00.0,,D. Green misses 2-pt layup from 1 ft,44,42
170,2,2:59.0,Defensive rebound by J. Noah,,44,42
171,2,2:38.0,K. Hinrich misses 2-pt jump shot from 4 ft,,44,42
172,2,2:38.0,Offensive rebound by J. Noah,,44,42
173,2,2:35.0,J. Noah misses 2-pt layup from 2 ft,,44,42
174,2,2:34.0,,Defensive rebound by D. Green,44,42
175,2,2:30.0,,S. Curry misses 3-pt jump shot from 25 ft,44,42
176,2,2:27.0,Defensive rebound by J. Butler,,44,42
177,2,2:16.0,,Violation by S. Curry (kicked ball),44,42
178,2,2:16.0,Chicago full timeout,,44,42
179,2,2:16.0,,H. Barnes enters the game for A. Bogut,44,42
180,2,2:05.0,J. Butler misses 3-pt jump shot from 26 ft,,44,42
181,2,2:05.0,,Defensive rebound by A. Iguodala,44,42
182,2,2:03.0,,Turnover by A. Iguodala (bad pass),44,42
183,2,1:43.0,J. Butler misses 2-pt jump shot from 18 ft,,44,42
184,2,1:42.0,,Defensive rebound by A. Iguodala,44,42
185,2,1:31.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by S. Curry),44,45
186,2,1:06.0,E. Moore misses 2-pt jump shot from 13 ft,,44,45
187,2,1:05.0,,Defensive rebound by S. Curry,44,45
188,2,0:49.0,,Personal foul by E. Moore (drawn by K. Thompson),44,45
189,2,0:42.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Green),44,48
190,2,0:42.0,Chicago full timeout,,44,48
191,2,0:34.0,J. Butler makes 3-pt jump shot from 25 ft,,47,48
192,2,0:20.0,,S. Curry makes 2-pt layup from 1 ft,47,50
193,2,0:03.0,K. Hinrich misses 2-pt jump shot from 18 ft,,47,50
194,2,0:02.0,Offensive rebound by N. Mirotić,,47,50
195,2,0:02.0,N. Mirotić misses 2-pt jump shot from 2 ft,,47,50
196,2,0:01.0,,Defensive rebound by H. Barnes,47,50
197,3,11:42.0,N. Mirotić misses 2-pt hook shot from 8 ft,,47,50
198,3,11:42.0,,Defensive rebound by A. Bogut,47,50
199,3,11:34.0,,Turnover by D. Green (lost ball),47,50
200,3,11:17.0,N. Mirotić makes 2-pt layup from 2 ft (assist by P. Gasol),,49,50
201,3,10:54.0,,H. Barnes misses 2-pt jump shot from 15 ft,49,50
202,3,10:53.0,Defensive rebound by J. Butler,,49,50
203,3,10:38.0,N. Mirotić misses 2-pt jump shot from 14 ft,,49,50
204,3,10:35.0,Offensive rebound by T. Snell,,49,50
205,3,10:35.0,T. Snell makes 2-pt jump shot at rim,,51,50
206,3,10:24.0,,S. Curry makes 2-pt layup from 1 ft,51,52
207,3,10:09.0,K. Hinrich misses 2-pt jump shot from 12 ft,,51,52
208,3,10:08.0,,Defensive rebound by A. Bogut,51,52
209,3,10:00.0,,H. Barnes makes 2-pt jump shot from 19 ft (assist by K. Thompson),51,54
210,3,9:46.0,J. Butler makes 2-pt jump shot from 6 ft (assist by P. Gasol),,53,54
211,3,9:46.0,Shooting foul by A. Bogut (drawn by J. Butler),,53,54
212,3,9:46.0,,Violation by H. Barnes (lane),53,54
213,3,9:46.0,J. Butler makes free throw 1 of 1,,54,54
214,3,9:35.0,,S. Curry makes 2-pt jump shot from 6 ft,54,56
215,3,9:22.0,K. Hinrich misses 2-pt jump shot from 8 ft,,54,56
216,3,9:20.0,Offensive rebound by K. Hinrich,,54,56
217,3,9:16.0,P. Gasol misses 2-pt jump shot from 6 ft,,54,56
218,3,9:16.0,,Defensive rebound by H. Barnes,54,56
219,3,9:10.0,,S. Curry misses 3-pt jump shot from 26 ft,54,56
220,3,9:10.0,Defensive rebound by J. Butler,,54,56
221,3,9:02.0,T. Snell misses 3-pt jump shot from 24 ft,,54,56
222,3,9:01.0,,Defensive rebound by H. Barnes,54,56
223,3,8:52.0,,Turnover by H. Barnes (bad pass; steal by J. Butler),54,56
224,3,8:50.0,Turnover by J. Butler (bad pass; steal by A. Bogut),,54,56
225,3,8:38.0,,Personal foul by K. Hinrich (drawn by S. Curry),54,56
226,3,8:35.0,,Personal foul by P. Gasol (drawn by S. Curry),54,56
227,3,8:27.0,,H. Barnes misses 3-pt jump shot from 25 ft,54,56
228,3,8:27.0,Defensive rebound by P. Gasol,,54,56
229,3,8:18.0,J. Butler misses 3-pt jump shot from 24 ft,,54,56
230,3,8:18.0,,Defensive rebound by H. Barnes,54,56
231,3,8:07.0,,Shooting foul by T. Snell (drawn by D. Green),54,56
232,3,8:07.0,,D. Green makes free throw 1 of 2,54,57
233,3,8:07.0,,D. Green misses free throw 2 of 2,54,57
234,3,8:06.0,Defensive rebound by N. Mirotić,,54,57
235,3,7:50.0,N. Mirotić misses 3-pt jump shot from 26 ft,,54,57
236,3,7:49.0,Offensive rebound by J. Butler,,54,57
237,3,7:42.0,J. Butler makes 3-pt jump shot from 23 ft (assist by T. Snell),,57,57
238,3,7:22.0,,K. Thompson makes 2-pt jump shot from 18 ft,57,59
239,3,7:14.0,Personal foul by A. Bogut (drawn by P. Gasol),,57,59
240,3,7:08.0,J. Butler makes 2-pt jump shot from 11 ft,,59,59
241,3,6:59.0,,Turnover by S. Curry (lost ball; steal by P. Gasol),59,59
242,3,6:41.0,J. Butler misses 2-pt jump shot from 5 ft,,59,59
243,3,6:41.0,,Defensive rebound by Team,59,59
244,3,6:41.0,Loose ball foul by P. Gasol (drawn by D. Green),,59,59
245,3,6:23.0,,D. Green makes 2-pt layup from 1 ft (assist by H. Barnes),59,61
246,3,6:01.0,P. Gasol misses 2-pt jump shot from 10 ft,,59,61
247,3,6:00.0,Offensive rebound by P. Gasol,,59,61
248,3,6:00.0,Shooting foul by K. Thompson (drawn by P. Gasol),,59,61
249,3,6:00.0,P. Gasol makes free throw 1 of 2,,60,61
250,3,6:00.0,E. Moore enters the game for T. Snell,,60,61
251,3,6:00.0,P. Gasol makes free throw 2 of 2,,61,61
252,3,5:55.0,,Personal foul by K. Hinrich (drawn by S. Curry),61,61
253,3,5:55.0,,Golden State full timeout,61,61
254,3,5:55.0,J. Noah enters the game for P. Gasol,,61,61
255,3,5:55.0,T. Snell enters the game for K. Hinrich,,61,61
256,3,5:55.0,,F. Ezeli enters the game for A. Bogut,61,61
257,3,5:55.0,,S. Curry makes free throw 1 of 2,61,62
258,3,5:55.0,,S. Curry makes free throw 2 of 2,61,63
259,3,5:38.0,E. Moore makes 2-pt layup from 1 ft (assist by J. Butler),,63,63
260,3,5:21.0,,D. Green misses 2-pt jump shot from 8 ft,63,63
261,3,5:21.0,,Offensive rebound by Team,63,63
262,3,5:21.0,Loose ball foul by J. Noah (drawn by F. Ezeli),,63,63
263,3,5:21.0,,F. Ezeli makes free throw 1 of 2,63,64
264,3,5:21.0,,F. Ezeli misses free throw 2 of 2,63,64
265,3,5:21.0,Defensive rebound by Team,,63,64
266,3,5:08.0,J. Butler misses 2-pt jump shot from 8 ft,,63,64
267,3,5:07.0,Offensive rebound by N. Mirotić,,63,64
268,3,4:58.0,Shooting foul by S. Curry (drawn by E. Moore),,63,64
269,3,4:58.0,E. Moore makes free throw 1 of 2,,64,64
270,3,4:58.0,,A. Iguodala enters the game for H. Barnes,64,64
271,3,4:58.0,E. Moore makes free throw 2 of 2,,65,64
272,3,4:46.0,D. McDermott enters the game for T. Snell,,65,64
273,3,4:42.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),65,67
274,3,4:19.0,J. Butler makes 2-pt layup from 2 ft,,67,67
275,3,4:09.0,,Turnover by D. Green (lost ball; steal by N. Mirotić),67,67
276,3,4:03.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by E. Moore),,70,67
277,3,3:54.0,,Turnover by S. Curry (bad pass; steal by E. Moore),70,67
278,3,3:50.0,Shooting foul by K. Thompson (drawn by E. Moore),,70,67
279,3,3:50.0,E. Moore misses free throw 1 of 2,,70,67
280,3,3:50.0,Offensive rebound by Team,,70,67
281,3,3:50.0,T. Gibson enters the game for N. Mirotić,,70,67
282,3,3:50.0,E. Moore misses free throw 2 of 2,,70,67
283,3,3:49.0,Offensive rebound by J. Noah,,70,67
284,3,3:46.0,Turnover by J. Noah (lost ball; steal by S. Curry),,70,67
285,3,3:37.0,,K. Thompson misses 2-pt jump shot from 4 ft,70,67
286,3,3:36.0,,Offensive rebound by F. Ezeli,70,67
287,3,3:35.0,,F. Ezeli makes 2-pt layup from 1 ft,70,69
288,3,3:20.0,Turnover by E. Moore (lost ball; steal by S. Curry),,70,69
289,3,3:13.0,,S. Curry misses 3-pt jump shot from 25 ft,70,69
290,3,3:13.0,Defensive rebound by J. Butler,,70,69
291,3,3:04.0,D. McDermott misses 3-pt jump shot from 23 ft,,70,69
292,3,3:04.0,,Defensive rebound by K. Thompson,70,69
293,3,3:00.0,,Shooting foul by J. Butler (drawn by A. Iguodala),70,69
294,3,3:00.0,,A. Iguodala makes free throw 1 of 2,70,70
295,3,3:00.0,,J. McAdoo enters the game for D. Green,70,70
296,3,3:00.0,,A. Iguodala misses free throw 2 of 2,70,70
297,3,2:58.0,Defensive rebound by J. Noah,,70,70
298,3,2:36.0,J. Butler misses 2-pt jump shot from 19 ft,,70,70
299,3,2:36.0,,Defensive rebound by S. Curry,70,70
300,3,2:33.0,Chicago full timeout,,70,70
301,3,2:30.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by S. Curry),70,72
302,3,2:07.0,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Butler),,73,72
303,3,2:01.0,,Personal take foul by T. Gibson (drawn by J. McAdoo),73,72
304,3,2:01.0,,J. McAdoo makes free throw 1 of 2,73,73
305,3,2:01.0,,J. McAdoo makes free throw 2 of 2,73,74
306,3,1:44.0,T. Gibson misses 2-pt jump shot from 16 ft,,73,74
307,3,1:44.0,,Defensive rebound by F. Ezeli,73,74
308,3,1:37.0,,Shooting foul by J. Noah (drawn by K. Thompson),73,74
309,3,1:37.0,,K. Thompson misses free throw 1 of 2,73,74
310,3,1:37.0,,Offensive rebound by Team,73,74
311,3,1:37.0,,K. Thompson makes free throw 2 of 2,73,75
312,3,1:14.0,J. Butler misses 2-pt jump shot from 15 ft,,73,75
313,3,1:12.0,Offensive rebound by J. Noah,,73,75
314,3,1:03.0,Turnover by J. Noah (traveling),,73,75
315,3,0:51.0,,S. Curry makes 2-pt jump shot from 18 ft,73,77
316,3,0:27.0,D. McDermott misses 3-pt jump shot from 25 ft,,73,77
317,3,0:27.0,Offensive rebound by J. Noah,,73,77
318,3,0:27.0,J. Noah misses 2-pt jump shot at rim,,73,77
319,3,0:22.0,,Defensive rebound by A. Iguodala,73,77
320,3,0:05.0,,S. Curry misses 2-pt jump shot from 15 ft,73,77
321,3,0:04.0,Defensive rebound by D. McDermott,,73,77
322,3,0:01.0,T. Gibson misses 3-pt jump shot from 25 ft,,73,77
323,3,0:00.0,Offensive rebound by Team,,73,77
324,4,11:47.0,,Turnover by J. McAdoo (bad pass; steal by T. Gibson),73,77
325,4,11:32.0,D. McDermott misses 2-pt jump shot from 15 ft (block by F. Ezeli),,73,77
326,4,11:31.0,,Defensive rebound by J. McAdoo,73,77
327,4,11:16.0,,J. McAdoo makes 2-pt jump shot from 10 ft (assist by S. Livingston),73,79
328,4,10:51.0,E. Moore makes 2-pt jump shot from 11 ft,,75,79
329,4,10:39.0,,A. Iguodala makes 2-pt jump shot from 15 ft,75,81
330,4,10:30.0,Turnover by J. Noah (bad pass),,75,81
331,4,10:30.0,N. Mirotić enters the game for J. Noah,,75,81
332,4,10:11.0,,A. Iguodala misses 3-pt jump shot from 26 ft,75,81
333,4,10:10.0,,Offensive rebound by F. Ezeli,75,81
334,4,9:57.0,,A. Iguodala misses 2-pt jump shot from 12 ft,75,81
335,4,9:56.0,Defensive rebound by N. Mirotić,,75,81
336,4,9:41.0,E. Moore misses 2-pt jump shot from 12 ft,,75,81
337,4,9:40.0,,Defensive rebound by A. Iguodala,75,81
338,4,9:32.0,,L. Barbosa misses 3-pt jump shot from 23 ft,75,81
339,4,9:31.0,Defensive rebound by N. Mirotić,,75,81
340,4,9:19.0,Shooting foul by F. Ezeli (drawn by T. Gibson),,75,81
341,4,9:19.0,T. Gibson makes free throw 1 of 2,,76,81
342,4,9:19.0,T. Gibson misses free throw 2 of 2,,76,81
343,4,9:18.0,,Defensive rebound by F. Ezeli,76,81
344,4,8:59.0,,L. Barbosa misses 2-pt layup from 2 ft (block by T. Gibson),76,81
345,4,8:59.0,Defensive rebound by N. Mirotić,,76,81
346,4,8:50.0,K. Hinrich makes 3-pt jump shot from 25 ft (assist by N. Mirotić),,79,81
347,4,8:28.0,,Turnover by S. Livingston (lost ball; steal by E. Moore),79,81
348,4,8:19.0,Shooting foul by F. Ezeli (drawn by N. Mirotić),,79,81
349,4,8:19.0,Official timeout,,79,81
350,4,8:19.0,,K. Thompson enters the game for A. Iguodala,79,81
351,4,8:19.0,,H. Barnes enters the game for L. Barbosa,79,81
352,4,8:19.0,,D. Green enters the game for J. McAdoo,79,81
353,4,8:19.0,J. Butler enters the game for E. Moore,,79,81
354,4,8:19.0,N. Mirotić makes free throw 1 of 3,,80,81
355,4,8:19.0,N. Mirotić makes free throw 2 of 3,,81,81
356,4,8:19.0,N. Mirotić makes free throw 3 of 3,,82,81
357,4,8:05.0,,Shooting foul by K. Hinrich (drawn by H. Barnes),82,81
358,4,8:05.0,,H. Barnes makes free throw 1 of 2,82,82
359,4,8:05.0,,H. Barnes makes free throw 2 of 2,82,83
360,4,7:39.0,T. Gibson makes 2-pt layup from 1 ft,,84,83
361,4,7:36.0,,Shooting foul by N. Mirotić (drawn by D. Green),84,83
362,4,7:36.0,,D. Green makes free throw 1 of 2,84,84
363,4,7:36.0,T. Snell enters the game for D. McDermott,,84,84
364,4,7:36.0,,D. Green makes free throw 2 of 2,84,85
365,4,7:09.0,J. Butler misses 2-pt jump shot from 6 ft,,84,85
366,4,7:09.0,,Defensive rebound by D. Green,84,85
367,4,7:00.0,,H. Barnes misses 2-pt jump shot from 6 ft,84,85
368,4,6:59.0,,Offensive rebound by Team,84,85
369,4,6:59.0,P. Gasol enters the game for T. Gibson,,84,85
370,4,6:52.0,,Turnover by K. Thompson (lost ball; steal by J. Butler),84,85
371,4,6:41.0,N. Mirotić misses 3-pt jump shot from 26 ft,,84,85
372,4,6:40.0,,Defensive rebound by D. Green,84,85
373,4,6:32.0,,S. Livingston makes 2-pt jump shot from 12 ft,84,87
374,4,6:16.0,Shooting foul by S. Livingston (drawn by K. Hinrich),,84,87
375,4,6:16.0,K. Hinrich makes free throw 1 of 2,,85,87
376,4,6:16.0,,S. Curry enters the game for S. Livingston,85,87
377,4,6:16.0,K. Hinrich makes free throw 2 of 2,,86,87
378,4,5:58.0,,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),86,89
379,4,5:44.0,K. Hinrich makes 3-pt jump shot from 25 ft,,89,89
380,4,5:33.0,,S. Curry misses 3-pt jump shot from 25 ft,89,89
381,4,5:33.0,,Offensive rebound by K. Thompson,89,89
382,4,5:26.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Thompson),89,92
383,4,5:25.0,Chicago full timeout,,89,92
384,4,5:12.0,Turnover by P. Gasol (offensive goaltending),,89,92
385,4,4:49.0,,K. Thompson misses 3-pt jump shot from 27 ft,89,92
