,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
106,1,0:59.0,T. Black makes 2-pt layup from 1 ft (assist by D. Russell),,21,24
107,1,0:59.0,Shooting foul by S. Livingston (drawn by T. Black),,21,24
108,1,0:59.0,,F. Ezeli enters the game for D. Green,21,24
109,1,0:59.0,T. Black misses free throw 1 of 1,,21,24
110,1,0:59.0,,Defensive rebound by F. Ezeli,21,24
111,1,0:50.0,,Personal foul by D. Russell (drawn by S. Curry),21,24
112,1,0:37.0,,Turnover by S. Curry (lost ball),21,24
113,1,0:22.0,T. Black misses 2-pt layup from 2 ft,,21,24
114,1,0:21.0,Offensive rebound by J. Randle,,21,24
115,1,0:03.0,J. Randle makes 2-pt jump shot from 8 ft,,23,24
116,1,0:01.0,,S. Curry misses 3-pt jump shot from 61 ft,23,24
117,1,0:00.0,,Offensive rebound by Team,23,24
118,2,11:51.0,Turnover by J. Clarkson (step out of bounds),,23,24
119,2,11:42.0,,S. Livingston misses 2-pt hook shot from 7 ft,23,24
120,2,11:41.0,,Offensive rebound by S. Livingston,23,24
121,2,11:27.0,,F. Ezeli misses 2-pt hook shot from 10 ft,23,24
122,2,11:25.0,Defensive rebound by T. Black,,23,24
123,2,11:04.0,J. Randle misses 2-pt jump shot from 15 ft,,23,24
124,2,11:03.0,Offensive rebound by T. Black,,23,24
125,2,10:59.0,T. Black makes 2-pt jump shot from 5 ft,,25,24
126,2,10:35.0,,A. Iguodala misses 3-pt jump shot from 25 ft,25,24
127,2,10:35.0,Defensive rebound by A. Brown,,25,24
128,2,10:27.0,D. Russell misses 2-pt jump shot from 18 ft,,25,24
129,2,10:25.0,,Defensive rebound by F. Ezeli,25,24
130,2,10:11.0,,Shooting foul by T. Black (drawn by F. Ezeli),25,24
131,2,10:11.0,,F. Ezeli makes free throw 1 of 2,25,25
132,2,10:11.0,,F. Ezeli makes free throw 2 of 2,25,26
133,2,9:55.0,T. Black misses 2-pt jump shot from 18 ft,,25,26
134,2,9:55.0,,Defensive rebound by A. Iguodala,25,26
135,2,9:47.0,,A. Iguodala misses 2-pt jump shot from 16 ft,25,26
136,2,9:46.0,Defensive rebound by J. Randle,,25,26
137,2,9:39.0,J. Randle misses 2-pt hook shot from 8 ft,,25,26
138,2,9:36.0,Offensive rebound by T. Black,,25,26
139,2,9:36.0,T. Black makes 2-pt dunk at rim,,27,26
140,2,9:18.0,,L. Barbosa misses 2-pt layup from 2 ft,27,26
141,2,9:17.0,,Offensive rebound by F. Ezeli,27,26
142,2,9:08.0,,L. Barbosa makes 3-pt jump shot from 24 ft (assist by S. Livingston),27,29
143,2,8:46.0,J. Clarkson makes 2-pt jump shot from 17 ft,,29,29
144,2,8:36.0,,H. Barnes misses 3-pt jump shot from 24 ft,29,29
145,2,8:34.0,,Offensive rebound by A. Iguodala,29,29
146,2,8:25.0,,S. Livingston misses 2-pt jump shot from 11 ft,29,29
147,2,8:25.0,Defensive rebound by D. Russell,,29,29
148,2,8:13.0,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Randle),,32,29
149,2,7:58.0,,S. Livingston makes 2-pt layup from 1 ft (assist by H. Barnes),32,31
150,2,7:45.0,D. Russell makes 2-pt layup from 2 ft (assist by J. Randle),,34,31
151,2,7:32.0,,Shooting foul by J. Randle (drawn by L. Barbosa),34,31
152,2,7:32.0,Official timeout,,34,31
153,2,7:32.0,,K. Thompson enters the game for A. Iguodala,34,31
154,2,7:32.0,,A. Bogut enters the game for F. Ezeli,34,31
155,2,7:32.0,,L. Barbosa makes free throw 1 of 2,34,32
156,2,7:32.0,,L. Barbosa makes free throw 2 of 2,34,33
157,2,7:19.0,Offensive foul by J. Randle (drawn by L. Barbosa),,34,33
158,2,7:19.0,Turnover by J. Randle (offensive foul),,34,33
159,2,7:06.0,,H. Barnes makes 2-pt jump shot from 17 ft (assist by S. Livingston),34,35
160,2,6:57.0,J. Clarkson makes 2-pt jump shot from 12 ft,,36,35
161,2,6:44.0,,L. Barbosa makes 2-pt jump shot from 16 ft (assist by A. Bogut),36,37
162,2,6:27.0,D. Russell misses 3-pt jump shot from 25 ft,,36,37
163,2,6:26.0,,Defensive rebound by Team,36,37
164,2,6:26.0,R. Hibbert enters the game for T. Black,,36,37
165,2,6:26.0,K. Bryant enters the game for A. Brown,,36,37
166,2,6:26.0,,D. Green enters the game for H. Barnes,36,37
167,2,6:19.0,,Personal foul by K. Bryant (drawn by K. Thompson),36,37
168,2,6:19.0,L. Nance enters the game for J. Randle,,36,37
169,2,6:13.0,,Shooting foul by L. Nance (drawn by S. Livingston),36,37
170,2,6:13.0,,S. Livingston makes free throw 1 of 2,36,38
171,2,6:13.0,,S. Livingston makes free throw 2 of 2,36,39
172,2,5:56.0,L. Nance makes 2-pt hook shot from 9 ft (assist by D. Russell),,38,39
173,2,5:36.0,,D. Green misses 2-pt jump shot from 4 ft (block by L. Nance),38,39
174,2,5:34.0,,Offensive rebound by D. Green,38,39
175,2,5:33.0,,D. Green misses 2-pt jump shot from 3 ft,38,39
176,2,5:31.0,Defensive rebound by L. Nance,,38,39
177,2,5:31.0,Personal foul by D. Green (drawn by L. Nance),,38,39
178,2,5:31.0,,Golden State full timeout,38,39
179,2,5:31.0,,S. Curry enters the game for S. Livingston,38,39
180,2,5:22.0,D. Russell makes 2-pt jump shot from 17 ft,,40,39
181,2,5:10.0,,Turnover by D. Green (lost ball),40,39
182,2,5:01.0,Turnover by L. Nance (illegal assist),,40,39
183,2,4:56.0,L. Williams enters the game for D. Russell,,40,39
184,2,4:47.0,,K. Thompson misses 2-pt jump shot from 18 ft,40,39
185,2,4:45.0,Defensive rebound by L. Nance,,40,39
186,2,4:23.0,K. Bryant misses 2-pt jump shot from 11 ft,,40,39
187,2,4:20.0,,Defensive rebound by K. Thompson,40,39
188,2,4:15.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Thompson),40,42
189,2,4:03.0,Turnover by K. Bryant (bad pass),,40,42
190,2,4:03.0,Loose ball foul by K. Bryant (drawn by L. Barbosa),,40,42
191,2,4:03.0,,L. Barbosa makes free throw 1 of 2,40,43
192,2,4:03.0,,L. Barbosa makes free throw 2 of 2,40,44
193,2,3:47.0,J. Clarkson makes 2-pt jump shot from 18 ft (assist by L. Nance),,42,44
194,2,3:39.0,,H. Barnes enters the game for L. Barbosa,42,44
195,2,3:31.0,,D. Green misses 3-pt jump shot from 25 ft,42,44
196,2,3:30.0,,Offensive rebound by S. Curry,42,44
197,2,3:27.0,,Turnover by S. Curry (bad pass; steal by L. Nance),42,44
198,2,3:18.0,L. Williams misses 3-pt jump shot from 23 ft,,42,44
199,2,3:15.0,Offensive rebound by R. Hibbert,,42,44
200,2,3:15.0,R. Hibbert misses 2-pt layup from 1 ft,,42,44
201,2,3:14.0,,Defensive rebound by D. Green,42,44
202,2,3:09.0,,Shooting foul by R. Hibbert (drawn by H. Barnes),42,44
203,2,3:09.0,,H. Barnes makes free throw 1 of 2,42,45
204,2,3:09.0,,H. Barnes misses free throw 2 of 2,42,45
205,2,3:09.0,Defensive rebound by K. Bryant,,42,45
206,2,2:48.0,Turnover by L. Williams (bad pass; steal by D. Green),,42,45
207,2,2:42.0,,K. Thompson misses 3-pt jump shot from 27 ft,42,45
208,2,2:42.0,Defensive rebound by L. Nance,,42,45
209,2,2:23.0,J. Clarkson misses 2-pt jump shot from 7 ft,,42,45
210,2,2:23.0,,Defensive rebound by A. Bogut,42,45
211,2,2:16.0,,Turnover by D. Green (lost ball; steal by L. Nance),42,45
212,2,2:14.0,Personal take foul by S. Curry (drawn by J. Clarkson),,42,45
213,2,2:14.0,,A. Iguodala enters the game for A. Bogut,42,45
214,2,2:14.0,LA Lakers full timeout,,42,45
215,2,2:03.0,L. Williams makes 2-pt layup from 1 ft,,44,45
216,2,2:03.0,Shooting foul by K. Thompson (drawn by L. Williams),,44,45
217,2,2:03.0,J. Randle enters the game for R. Hibbert,,44,45
218,2,2:03.0,L. Williams makes free throw 1 of 1,,45,45
219,2,1:42.0,,H. Barnes makes 2-pt dunk at rim,45,47
220,2,1:21.0,J. Randle misses 2-pt jump shot from 10 ft,,45,47
221,2,1:20.0,Offensive rebound by J. Clarkson,,45,47
222,2,1:20.0,J. Clarkson makes 2-pt dunk at rim,,47,47
223,2,1:10.0,,S. Curry makes 3-pt jump shot from 26 ft,47,50
224,2,1:00.0,Shooting foul by K. Thompson (drawn by L. Williams),,47,50
225,2,1:00.0,L. Williams makes free throw 1 of 2,,48,50
226,2,1:00.0,L. Williams makes free throw 2 of 2,,49,50
227,2,0:51.0,,Shooting foul by L. Nance (drawn by D. Green),49,50
228,2,0:51.0,,D. Green makes free throw 1 of 2,49,51
229,2,0:51.0,,D. Green makes free throw 2 of 2,49,52
230,2,0:34.0,Turnover by J. Randle (lost ball; steal by D. Green),,49,52
231,2,0:27.0,,S. Curry misses 3-pt jump shot from 25 ft,49,52
232,2,0:26.0,,Offensive rebound by D. Green,49,52
233,2,0:21.0,,S. Curry misses 3-pt jump shot from 23 ft,49,52
234,2,0:21.0,Defensive rebound by L. Williams,,49,52
235,2,0:05.0,J. Clarkson misses 2-pt jump shot from 3 ft (block by H. Barnes),,49,52
236,2,0:03.0,,Defensive rebound by D. Green,49,52
237,3,11:47.0,Offensive foul by J. Clarkson (drawn by S. Curry),,49,52
238,3,11:47.0,Turnover by J. Clarkson (offensive foul),,49,52
239,3,11:36.0,,Turnover by A. Bogut (bad pass; steal by L. Nance),49,52
240,3,11:20.0,L. Nance misses 2-pt jump shot from 4 ft,,49,52
241,3,11:19.0,,Defensive rebound by B. Rush,49,52
242,3,11:14.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),49,55
243,3,10:50.0,Shooting foul by B. Rush (drawn by L. Williams),,49,55
244,3,10:50.0,L. Williams makes free throw 1 of 3,,50,55
245,3,10:50.0,L. Williams makes free throw 2 of 3,,51,55
246,3,10:50.0,L. Williams makes free throw 3 of 3,,52,55
247,3,10:33.0,,Turnover by D. Green (lost ball; steal by K. Bryant),52,55
248,3,10:28.0,Turnover by R. Hibbert (bad pass; steal by B. Rush),,52,55
249,3,10:22.0,,A. Bogut makes 2-pt dunk at rim (assist by D. Green),52,57
250,3,10:06.0,L. Williams makes 2-pt jump shot from 7 ft,,54,57
251,3,10:06.0,Shooting foul by A. Bogut (drawn by L. Williams),,54,57
252,3,10:06.0,L. Williams misses free throw 1 of 1,,54,57
253,3,10:05.0,,Defensive rebound by A. Bogut,54,57
254,3,9:53.0,,B. Rush makes 3-pt jump shot from 23 ft (assist by D. Green),54,60
255,3,9:33.0,Shooting foul by S. Curry (drawn by J. Clarkson),,54,60
256,3,9:33.0,J. Clarkson makes free throw 1 of 2,,55,60
257,3,9:33.0,J. Clarkson misses free throw 2 of 2,,55,60
258,3,9:32.0,,Defensive rebound by D. Green,55,60
259,3,9:16.0,,Turnover by D. Green (bad pass; steal by K. Bryant),55,60
260,3,9:12.0,LA Lakers full timeout,,55,60
261,3,8:57.0,K. Bryant makes 2-pt jump shot from 19 ft,,57,60
262,3,8:43.0,,Personal foul by J. Clarkson (drawn by S. Curry),57,60
263,3,8:35.0,,K. Thompson misses 2-pt jump shot from 18 ft (block by K. Bryant),57,60
264,3,8:33.0,,Offensive rebound by K. Thompson,57,60
265,3,8:32.0,,K. Thompson misses 2-pt layup from 1 ft,57,60
266,3,8:31.0,Defensive rebound by L. Williams,,57,60
267,3,8:30.0,Turnover by L. Williams (bad pass),,57,60
268,3,8:19.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Bogut),57,63
269,3,7:53.0,K. Bryant misses 3-pt jump shot from 24 ft,,57,63
270,3,7:53.0,,Defensive rebound by D. Green,57,63
271,3,7:45.0,,A. Bogut misses 2-pt jump shot from 10 ft,57,63
272,3,7:44.0,Defensive rebound by R. Hibbert,,57,63
273,3,7:37.0,L. Nance makes 2-pt dunk at rim (assist by K. Bryant),,59,63
274,3,7:17.0,,A. Bogut makes 2-pt dunk at rim (assist by D. Green),59,65
275,3,6:53.0,J. Clarkson makes 2-pt layup from 1 ft,,61,65
276,3,6:44.0,,S. Curry misses 3-pt jump shot from 24 ft,61,65
277,3,6:43.0,Defensive rebound by L. Nance,,61,65
278,3,6:30.0,J. Clarkson misses 2-pt jump shot from 9 ft,,61,65
279,3,6:29.0,,Defensive rebound by D. Green,61,65
280,3,6:24.0,,Turnover by B. Rush (dbl dribble),61,65
281,3,6:03.0,J. Clarkson misses 3-pt jump shot from 24 ft,,61,65
282,3,6:02.0,,Defensive rebound by S. Curry,61,65
283,3,5:51.0,,B. Rush misses 2-pt jump shot from 14 ft,61,65
284,3,5:50.0,Defensive rebound by J. Clarkson,,61,65
285,3,5:35.0,J. Clarkson misses 2-pt layup from 2 ft,,61,65
286,3,5:34.0,Offensive rebound by R. Hibbert,,61,65
287,3,5:34.0,R. Hibbert makes 2-pt layup from 1 ft,,63,65
288,3,5:29.0,,S. Curry makes 3-pt jump shot from 26 ft,63,68
289,3,5:13.0,K. Bryant misses 3-pt jump shot from 27 ft,,63,68
290,3,5:12.0,,Defensive rebound by B. Rush,63,68
291,3,5:01.0,,B. Rush makes 2-pt jump shot from 21 ft (assist by D. Green),63,70
292,3,4:52.0,LA Lakers full timeout,,63,70
293,3,4:52.0,,A. Iguodala enters the game for B. Rush,63,70
294,3,4:52.0,D. Russell enters the game for L. Nance,,63,70
295,3,4:52.0,J. Randle enters the game for J. Clarkson,,63,70
296,3,4:43.0,L. Williams makes 3-pt jump shot from 26 ft,,66,70
297,3,4:22.0,,S. Curry makes 3-pt jump shot from 24 ft,66,73
298,3,4:07.0,L. Williams misses 3-pt jump shot from 25 ft,,66,73
299,3,4:06.0,Offensive rebound by K. Bryant,,66,73
300,3,4:04.0,,H. Barnes enters the game for A. Bogut,66,73
301,3,4:04.0,T. Black enters the game for R. Hibbert,,66,73
302,3,4:01.0,D. Russell makes 2-pt layup at rim (assist by K. Bryant),,68,73
303,3,3:50.0,,S. Curry misses 3-pt jump shot from 25 ft,68,73
304,3,3:49.0,Defensive rebound by J. Randle,,68,73
305,3,3:38.0,J. Randle makes 2-pt dunk at rim (assist by L. Williams),,70,73
306,3,3:23.0,,Personal foul by T. Black (drawn by K. Thompson),70,73
307,3,3:23.0,A. Brown enters the game for K. Bryant,,70,73
308,3,3:16.0,,Shooting foul by A. Brown (drawn by D. Green),70,73
309,3,3:16.0,,D. Green misses free throw 1 of 2,70,73
310,3,3:16.0,,Offensive rebound by Team,70,73
311,3,3:16.0,,D. Green makes free throw 2 of 2,70,74
312,3,3:03.0,,Violation by H. Barnes (kicked ball),70,74
313,3,2:51.0,J. Randle misses 2-pt jump shot from 10 ft,,70,74
314,3,2:49.0,Offensive rebound by T. Black,,70,74
315,3,2:41.0,Turnover by T. Black (lost ball; steal by H. Barnes),,70,74
316,3,2:38.0,,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),70,76
317,3,2:36.0,,Violation by Team (delay of game),70,76
318,3,2:24.0,Shooting foul by H. Barnes (drawn by T. Black),,70,76
319,3,2:24.0,,Golden State full timeout,70,76
320,3,2:24.0,,S. Livingston enters the game for D. Green,70,76
321,3,2:24.0,,F. Ezeli enters the game for K. Thompson,70,76
322,3,2:24.0,T. Black misses free throw 1 of 2,,70,76
323,3,2:24.0,Offensive rebound by Team,,70,76
324,3,2:24.0,T. Black misses free throw 2 of 2,,70,76
325,3,2:24.0,,Defensive rebound by H. Barnes,70,76
326,3,2:06.0,,F. Ezeli makes 2-pt dunk at rim (assist by S. Curry),70,78
327,3,1:37.0,J. Randle misses 2-pt jump shot from 7 ft,,70,78
328,3,1:37.0,,Defensive rebound by F. Ezeli,70,78
329,3,1:31.0,,S. Livingston makes 2-pt jump shot from 13 ft,70,80
330,3,1:31.0,,Shooting foul by L. Williams (drawn by S. Livingston),70,80
331,3,1:31.0,,S. Livingston misses free throw 1 of 1,70,80
332,3,1:30.0,Defensive rebound by J. Randle,,70,80
333,3,1:14.0,A. Brown misses 3-pt jump shot from 23 ft,,70,80
334,3,1:14.0,,Defensive rebound by S. Curry,70,80
335,3,0:57.0,,Shooting foul by T. Black (drawn by S. Livingston),70,80
336,3,0:57.0,,S. Livingston makes free throw 1 of 2,70,81
337,3,0:57.0,,S. Livingston makes free throw 2 of 2,70,82
338,3,0:47.0,Turnover by T. Black (lost ball; steal by F. Ezeli),,70,82
339,3,0:44.0,,S. Curry makes 2-pt dunk at rim (assist by A. Iguodala),70,84
340,3,0:36.0,Turnover by L. Williams (bad pass; steal by S. Curry),,70,84
341,3,0:30.0,,S. Curry misses 3-pt jump shot from 30 ft,70,84
342,3,0:29.0,Defensive rebound by L. Williams,,70,84
343,3,0:09.0,Shooting foul by S. Livingston (drawn by L. Williams),,70,84
344,3,0:09.0,L. Williams makes free throw 1 of 2,,71,84
345,3,0:09.0,L. Williams makes free throw 2 of 2,,72,84
346,3,0:05.0,,H. Barnes makes 2-pt layup at rim (assist by S. Curry),72,86
347,3,0:02.0,D. Russell misses 3-pt jump shot from 46 ft,,72,86
348,3,0:00.0,Offensive rebound by Team,,72,86
349,4,11:42.0,,Turnover by A. Iguodala (bad pass; steal by T. Black),72,86
350,4,11:33.0,L. Williams makes 2-pt jump shot from 10 ft,,74,86
351,4,11:13.0,,S. Livingston makes 2-pt jump shot from 11 ft,74,88
352,4,10:56.0,D. Russell misses 3-pt jump shot from 25 ft,,74,88
353,4,10:55.0,,Defensive rebound by H. Barnes,74,88
354,4,10:44.0,,L. Barbosa makes 2-pt jump shot from 20 ft,74,90
355,4,10:27.0,J. Randle misses 2-pt jump shot from 8 ft,,74,90
356,4,10:27.0,,Defensive rebound by A. Iguodala,74,90
357,4,10:20.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by A. Iguodala),74,92
358,4,10:20.0,LA Lakers full timeout,,74,92
359,4,10:20.0,J. Clarkson enters the game for L. Williams,,74,92
360,4,10:05.0,Personal foul by L. Barbosa (drawn by J. Clarkson),,74,92
361,4,9:59.0,Turnover by D. Russell (bad pass; steal by A. Iguodala),,74,92
362,4,9:56.0,,Turnover by A. Iguodala (bad pass; steal by A. Brown),74,92
363,4,9:51.0,D. Russell misses 3-pt jump shot from 27 ft,,74,92
364,4,9:51.0,,Defensive rebound by Team,74,92
365,4,9:37.0,,F. Ezeli makes 2-pt dunk from 2 ft (assist by S. Livingston),74,94
366,4,9:15.0,Turnover by J. Clarkson (bad pass; steal by A. Iguodala),,74,94
367,4,9:08.0,,L. Barbosa misses 3-pt jump shot from 25 ft,74,94
368,4,9:06.0,,Offensive rebound by F. Ezeli,74,94
369,4,9:03.0,,Personal foul by J. Randle (drawn by A. Iguodala),74,94
370,4,9:03.0,L. Nance enters the game for T. Black,,74,94
371,4,8:58.0,,Turnover by L. Barbosa (bad pass; steal by D. Russell),74,94
372,4,8:50.0,J. Randle makes 2-pt jump shot from 3 ft (assist by L. Nance),,76,94
373,4,8:23.0,,Turnover by Team (shot clock),76,94
374,4,8:13.0,D. Russell misses 2-pt jump shot from 13 ft,,76,94
375,4,8:12.0,,Defensive rebound by H. Barnes,76,94
376,4,8:08.0,,Turnover by A. Iguodala (traveling),76,94
377,4,8:08.0,,Technical foul by Team,76,94
378,4,8:08.0,J. Clarkson misses technical free throw,,76,94
379,4,8:08.0,Offensive rebound by Team,,76,94
380,4,7:59.0,J. Clarkson makes 2-pt jump shot from 17 ft (assist by D. Russell),,78,94
381,4,7:39.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by S. Livingston),78,96
382,4,7:25.0,J. Clarkson makes 2-pt jump shot from 17 ft,,80,96
383,4,7:18.0,,Turnover by S. Livingston (bad pass; steal by L. Nance),80,96
384,4,7:11.0,J. Randle makes 2-pt dunk at rim (assist by J. Clarkson),,82,96
385,4,6:56.0,,Golden State full timeout,82,96
386,4,6:56.0,R. Kelly enters the game for L. Nance,,82,96
387,4,6:56.0,,B. Rush enters the game for A. Iguodala,82,96
388,4,6:45.0,,S. Livingston makes 2-pt jump shot from 18 ft,82,98
389,4,6:28.0,Turnover by A. Brown (bad pass),,82,98
