,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
38,1,6:40.0,Defensive rebound by K. Martin,,17,14
39,1,6:29.0,A. Wiggins misses 3-pt jump shot from 24 ft,,17,14
40,1,6:29.0,,Defensive rebound by K. Koufos,17,14
41,1,6:18.0,,B. McLemore misses 2-pt layup from 2 ft,17,14
42,1,6:17.0,,Offensive rebound by K. Koufos,17,14
43,1,6:06.0,,R. Gay misses 2-pt jump shot from 11 ft,17,14
44,1,6:06.0,Defensive rebound by K. Garnett,,17,14
45,1,5:51.0,K. Garnett makes 2-pt jump shot from 21 ft (assist by A. Wiggins),,19,14
46,1,5:35.0,,R. Gay makes 2-pt jump shot from 18 ft (assist by R. Rondo),19,16
47,1,5:21.0,A. Wiggins misses 2-pt jump shot from 8 ft (block by W. Cauley-Stein),,19,16
48,1,5:21.0,Offensive rebound by Team,,19,16
49,1,5:21.0,A. Payne enters the game for K. Garnett,,19,16
50,1,5:19.0,Turnover by K. Towns (traveling),,19,16
51,1,4:56.0,,K. Koufos misses 2-pt jump shot from 9 ft,19,16
52,1,4:55.0,Defensive rebound by A. Payne,,19,16
53,1,4:37.0,Personal foul by R. Rondo (drawn by K. Martin),,19,16
54,1,4:24.0,K. Towns misses 2-pt hook shot from 8 ft,,19,16
55,1,4:23.0,,Defensive rebound by K. Koufos,19,16
56,1,4:13.0,,R. Rondo misses 2-pt jump shot from 17 ft,19,16
57,1,4:13.0,,Offensive rebound by K. Koufos,19,16
58,1,4:09.0,,R. Rondo misses 2-pt layup from 2 ft (block by K. Towns),19,16
59,1,4:05.0,Defensive rebound by K. Towns,,19,16
60,1,4:02.0,Turnover by K. Martin (palming),,19,16
61,1,4:02.0,,O. Casspi enters the game for W. Cauley-Stein,19,16
62,1,3:44.0,,R. Rondo misses 2-pt jump shot from 5 ft (block by K. Towns),19,16
63,1,3:43.0,,Offensive rebound by R. Gay,19,16
64,1,3:38.0,,O. Casspi makes 3-pt jump shot from 26 ft,19,19
65,1,3:24.0,A. Payne makes 2-pt dunk at rim (assist by Z. LaVine),,21,19
66,1,3:09.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by R. Rondo),21,21
67,1,2:58.0,A. Wiggins misses 3-pt jump shot from 25 ft,,21,21
68,1,2:56.0,,Defensive rebound by O. Casspi,21,21
69,1,2:52.0,,Turnover by R. Gay (lost ball),21,21
70,1,2:52.0,,Sacramento full timeout,21,21
71,1,2:52.0,,M. Belinelli enters the game for R. Gay,21,21
72,1,2:52.0,,D. Collison enters the game for B. McLemore,21,21
73,1,2:52.0,G. Dieng enters the game for K. Towns,,21,21
74,1,2:52.0,Violation by Team (delay of game),,21,21
75,1,2:36.0,G. Dieng misses 2-pt jump shot from 9 ft,,21,21
76,1,2:35.0,,Defensive rebound by M. Belinelli,21,21
77,1,2:22.0,,O. Casspi makes 2-pt dunk at rim (assist by R. Rondo),21,23
78,1,1:55.0,Shooting foul by O. Casspi (drawn by A. Wiggins),,21,23
79,1,1:55.0,A. Wiggins makes free throw 1 of 2,,22,23
80,1,1:55.0,A. Miller enters the game for Z. LaVine,,22,23
81,1,1:55.0,A. Wiggins misses free throw 2 of 2,,22,23
82,1,1:50.0,Offensive rebound by A. Payne,,22,23
83,1,1:50.0,A. Payne misses 2-pt layup at rim,,22,23
84,1,1:48.0,Offensive rebound by A. Payne,,22,23
85,1,1:47.0,A. Payne makes 2-pt hook shot from 5 ft,,24,23
86,1,1:35.0,,M. Belinelli misses 2-pt jump shot from 19 ft,24,23
87,1,1:35.0,,Offensive rebound by Team,24,23
88,1,1:35.0,S. Muhammad enters the game for K. Martin,,24,23
89,1,1:35.0,,Q. Acy enters the game for K. Koufos,24,23
90,1,1:26.0,,O. Casspi misses 2-pt jump shot from 11 ft,24,23
91,1,1:26.0,,Offensive rebound by Team,24,23
92,1,1:18.0,,M. Belinelli makes 2-pt jump shot from 20 ft (assist by R. Rondo),24,25
93,1,1:18.0,,Shooting foul by A. Wiggins (drawn by M. Belinelli),24,25
94,1,1:18.0,,M. Belinelli misses free throw 1 of 1,24,25
95,1,1:18.0,Defensive rebound by G. Dieng,,24,25
96,1,1:00.0,S. Muhammad makes 3-pt jump shot from 25 ft (assist by A. Payne),,27,25
97,1,0:57.0,,Shooting foul by S. Muhammad (drawn by Q. Acy),27,25
98,1,0:57.0,,Q. Acy makes free throw 1 of 2,27,26
99,1,0:57.0,T. Prince enters the game for A. Wiggins,,27,26
100,1,0:57.0,,Q. Acy misses free throw 2 of 2,27,26
101,1,0:57.0,Defensive rebound by G. Dieng,,27,26
102,1,0:39.0,Turnover by A. Payne (lost ball; steal by D. Collison),,27,26
103,1,0:35.0,,O. Casspi makes 2-pt dunk at rim (assist by M. Belinelli),27,28
104,1,0:25.0,Personal foul by Q. Acy (drawn by A. Miller),,27,28
105,1,0:25.0,A. Miller makes free throw 1 of 2,,28,28
106,1,0:25.0,A. Miller makes free throw 2 of 2,,29,28
107,1,0:05.0,,Turnover by D. Collison (bad pass; steal by G. Dieng),29,28
108,1,0:00.0,A. Payne misses 2-pt jump shot from 3 ft,,29,28
109,1,0:00.0,Offensive rebound by Team,,29,28
110,2,11:39.0,T. Prince misses 2-pt jump shot from 20 ft,,29,28
111,2,11:38.0,,Defensive rebound by W. Cauley-Stein,29,28
112,2,11:16.0,,O. Casspi makes 2-pt layup from 1 ft (assist by M. Belinelli),29,30
113,2,10:48.0,T. Prince misses 2-pt jump shot from 16 ft,,29,30
114,2,10:47.0,,Defensive rebound by Team,29,30
115,2,10:32.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by D. Collison),29,32
116,2,10:20.0,S. Muhammad misses 3-pt jump shot from 25 ft,,29,32
117,2,10:20.0,,Defensive rebound by O. Casspi,29,32
118,2,10:11.0,,O. Casspi makes 2-pt layup from 3 ft (assist by D. Collison),29,34
119,2,9:53.0,Shooting foul by M. Belinelli (drawn by G. Dieng),,29,34
120,2,9:53.0,G. Dieng makes free throw 1 of 2,,30,34
121,2,9:53.0,D. Rudež enters the game for A. Payne,,30,34
122,2,9:53.0,G. Dieng makes free throw 2 of 2,,31,34
123,2,9:42.0,,Offensive foul by O. Casspi (drawn by T. Prince),31,34
124,2,9:42.0,,Turnover by O. Casspi (offensive foul),31,34
125,2,9:28.0,S. Muhammad makes 3-pt jump shot from 24 ft (assist by A. Miller),,34,34
126,2,9:10.0,,Turnover by O. Casspi (step out of bounds),34,34
127,2,9:04.0,Offensive foul by D. Rudež (drawn by W. Cauley-Stein),,34,34
128,2,9:04.0,Turnover by D. Rudež (offensive foul),,34,34
129,2,8:47.0,,M. Belinelli misses 2-pt jump shot from 12 ft,34,34
130,2,8:46.0,Defensive rebound by G. Dieng,,34,34
131,2,8:38.0,G. Dieng makes 2-pt jump shot from 19 ft (assist by A. Miller),,36,34
132,2,8:18.0,,Turnover by M. Belinelli (bad pass; steal by A. Miller),36,34
133,2,8:01.0,D. Rudež makes 3-pt jump shot from 25 ft (assist by A. Miller),,39,34
134,2,7:59.0,,Sacramento full timeout,39,34
135,2,7:59.0,,R. Gay enters the game for Q. Acy,39,34
136,2,7:42.0,,D. Collison misses 3-pt jump shot from 25 ft,39,34
137,2,7:40.0,,Offensive rebound by W. Cauley-Stein,39,34
138,2,7:40.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,39,34
139,2,7:39.0,Defensive rebound by S. Muhammad,,39,34
140,2,7:32.0,,Violation by W. Cauley-Stein (def goaltending),39,34
141,2,7:32.0,A. Miller makes 2-pt layup from 1 ft,,41,34
142,2,7:21.0,,R. Rondo enters the game for O. Casspi,41,34
143,2,7:08.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by R. Rondo),41,37
144,2,6:44.0,A. Miller makes 3-pt jump shot from 26 ft (assist by G. Dieng),,44,37
145,2,6:18.0,,D. Collison misses 3-pt jump shot from 23 ft,44,37
146,2,6:17.0,Defensive rebound by T. Prince,,44,37
147,2,6:06.0,S. Muhammad makes 2-pt hook shot from 5 ft,,46,37
148,2,5:53.0,,Personal foul by D. Rudež (drawn by R. Gay),46,37
149,2,5:53.0,Official timeout,,46,37
150,2,5:53.0,,B. McLemore enters the game for W. Cauley-Stein,46,37
151,2,5:53.0,,K. Koufos enters the game for D. Collison,46,37
152,2,5:42.0,,Turnover by B. McLemore (traveling),46,37
153,2,5:34.0,Personal foul by M. Belinelli (drawn by T. Prince),,46,37
154,2,5:17.0,A. Miller makes 2-pt jump shot from 17 ft (assist by T. Prince),,48,37
155,2,5:05.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by R. Rondo),48,40
156,2,4:49.0,Def 3 sec tech foul by K. Koufos,,48,40
157,2,4:49.0,A. Miller makes technical free throw,,49,40
158,2,4:49.0,A. Wiggins enters the game for S. Muhammad,,49,40
159,2,4:41.0,Offensive foul by G. Dieng (drawn by B. McLemore),,49,40
160,2,4:41.0,Turnover by G. Dieng (offensive foul),,49,40
161,2,4:34.0,,Personal foul by A. Miller (drawn by M. Belinelli),49,40
162,2,4:34.0,Z. LaVine enters the game for A. Miller,,49,40
163,2,4:32.0,,Personal foul by A. Wiggins (drawn by K. Koufos),49,40
164,2,4:19.0,,R. Gay misses 2-pt jump shot from 17 ft,49,40
165,2,4:18.0,,Offensive rebound by K. Koufos,49,40
166,2,4:14.0,,R. Gay misses 2-pt jump shot from 16 ft,49,40
167,2,4:13.0,Defensive rebound by Z. LaVine,,49,40
168,2,4:06.0,D. Rudež misses 3-pt jump shot from 26 ft,,49,40
169,2,4:05.0,Offensive rebound by G. Dieng,,49,40
170,2,4:02.0,T. Prince misses 2-pt jump shot from 7 ft (block by K. Koufos),,49,40
171,2,4:00.0,,Defensive rebound by R. Gay,49,40
172,2,3:54.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by R. Rondo),49,43
173,2,3:42.0,Shooting foul by R. Gay (drawn by A. Wiggins),,49,43
174,2,3:42.0,A. Wiggins makes free throw 1 of 2,,50,43
175,2,3:42.0,K. Garnett enters the game for G. Dieng,,50,43
176,2,3:42.0,K. Martin enters the game for T. Prince,,50,43
177,2,3:42.0,K. Towns enters the game for D. Rudež,,50,43
178,2,3:42.0,A. Wiggins makes free throw 2 of 2,,51,43
179,2,3:23.0,,M. Belinelli makes 2-pt jump shot from 19 ft (assist by R. Rondo),51,45
180,2,3:06.0,A. Wiggins misses 2-pt jump shot from 21 ft,,51,45
181,2,3:06.0,,Defensive rebound by R. Rondo,51,45
182,2,3:02.0,,M. Belinelli misses 3-pt jump shot from 24 ft,51,45
183,2,3:01.0,Defensive rebound by A. Wiggins,,51,45
184,2,2:54.0,Turnover by A. Wiggins (bad pass; steal by B. McLemore),,51,45
185,2,2:35.0,,Personal foul by K. Garnett (drawn by R. Gay),51,45
186,2,2:35.0,Minnesota full timeout,,51,45
187,2,2:35.0,,O. Casspi enters the game for R. Gay,51,45
188,2,2:24.0,,Turnover by M. Belinelli (bad pass; steal by K. Garnett),51,45
189,2,2:20.0,Turnover by Z. LaVine (lost ball),,51,45
190,2,2:08.0,,B. McLemore misses 2-pt jump shot from 22 ft,51,45
191,2,2:07.0,,Offensive rebound by K. Koufos,51,45
192,2,1:51.0,,B. McLemore misses 2-pt jump shot from 20 ft,51,45
193,2,1:50.0,Defensive rebound by Z. LaVine,,51,45
194,2,1:37.0,K. Martin misses 3-pt jump shot from 25 ft,,51,45
195,2,1:36.0,,Defensive rebound by O. Casspi,51,45
196,2,1:28.0,,R. Rondo misses 3-pt jump shot from 24 ft,51,45
197,2,1:27.0,Defensive rebound by Z. LaVine,,51,45
198,2,1:12.0,A. Wiggins makes 2-pt jump shot from 6 ft,,53,45
199,2,0:56.0,,K. Koufos makes 2-pt layup from 3 ft (assist by R. Rondo),53,47
200,2,0:42.0,Turnover by K. Garnett (offensive foul),,53,47
201,2,0:42.0,Offensive foul by K. Garnett (drawn by K. Koufos),,53,47
202,2,0:26.0,,B. McLemore misses 3-pt jump shot from 24 ft,53,47
203,2,0:25.0,Defensive rebound by K. Garnett,,53,47
204,2,0:02.0,Turnover by K. Towns (bad pass),,53,47
205,2,0:02.0,,Sacramento full timeout,53,47
206,2,0:02.0,T. Prince enters the game for A. Wiggins,,53,47
207,2,0:00.0,,O. Casspi misses 3-pt jump shot from 33 ft,53,47
208,2,0:00.0,,Offensive rebound by Team,53,47
209,3,11:38.0,Turnover by K. Garnett (lost ball; steal by K. Koufos),,53,47
210,3,11:28.0,,R. Gay misses 2-pt jump shot from 16 ft,53,47
211,3,11:27.0,Defensive rebound by Team,,53,47
212,3,11:27.0,,Loose ball foul by Q. Acy (drawn by K. Garnett),53,47
213,3,11:03.0,Turnover by Team (shot clock),,53,47
214,3,10:48.0,,R. Gay misses 2-pt jump shot from 6 ft,53,47
215,3,10:47.0,,Offensive rebound by K. Koufos,53,47
216,3,10:46.0,,K. Koufos makes 2-pt jump shot from 5 ft,53,49
217,3,10:29.0,Shooting foul by K. Koufos (drawn by Z. LaVine),,53,49
218,3,10:29.0,Z. LaVine makes free throw 1 of 2,,54,49
219,3,10:29.0,Z. LaVine makes free throw 2 of 2,,55,49
220,3,10:11.0,,Q. Acy misses 3-pt jump shot from 24 ft,55,49
221,3,10:11.0,Defensive rebound by K. Martin,,55,49
222,3,10:06.0,Personal foul by Q. Acy (drawn by K. Garnett),,55,49
223,3,9:59.0,Z. LaVine misses 3-pt jump shot from 25 ft,,55,49
224,3,9:58.0,,Defensive rebound by K. Koufos,55,49
225,3,9:45.0,,R. Rondo misses 2-pt jump shot from 16 ft,55,49
226,3,9:45.0,Defensive rebound by K. Garnett,,55,49
227,3,9:38.0,K. Martin misses 2-pt layup from 2 ft,,55,49
228,3,9:37.0,,Defensive rebound by K. Koufos,55,49
229,3,9:28.0,,R. Rondo misses 2-pt jump shot from 15 ft,55,49
230,3,9:28.0,Defensive rebound by Z. LaVine,,55,49
231,3,9:27.0,Personal foul by R. Rondo (drawn by Z. LaVine),,55,49
232,3,9:15.0,K. Towns misses 2-pt jump shot from 19 ft,,55,49
233,3,9:15.0,,Defensive rebound by Q. Acy,55,49
234,3,8:58.0,,R. Rondo misses 2-pt hook shot from 6 ft,55,49
235,3,8:57.0,Defensive rebound by K. Towns,,55,49
236,3,8:48.0,Z. LaVine misses 2-pt jump shot from 6 ft,,55,49
237,3,8:45.0,Offensive rebound by Z. LaVine,,55,49
238,3,8:44.0,Z. LaVine makes 2-pt jump shot from 4 ft,,57,49
239,3,8:31.0,,B. McLemore misses 2-pt jump shot from 16 ft,57,49
240,3,8:30.0,,Offensive rebound by K. Koufos,57,49
241,3,8:28.0,,Turnover by K. Koufos (lost ball),57,49
242,3,8:16.0,Z. LaVine makes 2-pt jump shot from 19 ft,,59,49
243,3,8:15.0,,Sacramento full timeout,59,49
244,3,8:15.0,,M. Belinelli enters the game for B. McLemore,59,49
245,3,8:15.0,,O. Casspi enters the game for Q. Acy,59,49
246,3,8:00.0,,R. Gay misses 2-pt jump shot from 4 ft,59,49
247,3,8:00.0,Defensive rebound by K. Garnett,,59,49
248,3,7:51.0,K. Martin misses 2-pt jump shot from 14 ft,,59,49
249,3,7:50.0,,Defensive rebound by K. Koufos,59,49
250,3,7:39.0,,M. Belinelli misses 2-pt jump shot from 9 ft,59,49
251,3,7:38.0,Defensive rebound by K. Towns,,59,49
252,3,7:25.0,Z. LaVine misses 3-pt jump shot from 25 ft,,59,49
253,3,7:24.0,,Defensive rebound by O. Casspi,59,49
254,3,7:15.0,,R. Rondo makes 2-pt layup from 3 ft,59,51
255,3,7:03.0,A. Wiggins misses 2-pt jump shot from 5 ft,,59,51
256,3,7:01.0,Offensive rebound by A. Wiggins,,59,51
257,3,7:01.0,A. Wiggins makes 2-pt layup from 2 ft,,61,51
258,3,6:45.0,,M. Belinelli makes 2-pt jump shot from 20 ft (assist by R. Rondo),61,53
259,3,6:32.0,K. Towns makes 2-pt jump shot from 20 ft (assist by Z. LaVine),,63,53
260,3,6:24.0,,R. Rondo makes 2-pt layup from 2 ft,63,55
261,3,6:24.0,,Shooting foul by Z. LaVine (drawn by R. Rondo),63,55
262,3,6:24.0,,W. Cauley-Stein enters the game for K. Koufos,63,55
263,3,6:24.0,,R. Rondo makes free throw 1 of 1,63,56
264,3,6:03.0,Z. LaVine makes 2-pt jump shot from 22 ft,,65,56
265,3,5:46.0,,R. Gay misses 2-pt jump shot from 7 ft,65,56
266,3,5:45.0,Defensive rebound by K. Towns,,65,56
267,3,5:35.0,D. Rudež enters the game for K. Garnett,,65,56
268,3,5:33.0,Turnover by D. Rudež (illegal screen),,65,56
269,3,5:22.0,,R. Rondo makes 2-pt jump shot from 17 ft,65,58
270,3,5:01.0,K. Martin misses 3-pt jump shot from 25 ft,,65,58
271,3,5:00.0,,Defensive rebound by R. Gay,65,58
272,3,4:49.0,,O. Casspi misses 3-pt jump shot from 24 ft,65,58
273,3,4:48.0,Defensive rebound by K. Towns,,65,58
274,3,4:31.0,D. Rudež misses 3-pt jump shot from 23 ft,,65,58
275,3,4:27.0,Offensive rebound by A. Wiggins,,65,58
276,3,4:27.0,A. Wiggins makes 2-pt dunk at rim,,67,58
277,3,4:22.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),67,60
278,3,3:56.0,Z. LaVine misses 3-pt jump shot from 25 ft,,67,60
279,3,3:55.0,,Defensive rebound by M. Belinelli,67,60
280,3,3:47.0,,R. Rondo misses 2-pt jump shot from 18 ft,67,60
281,3,3:46.0,Defensive rebound by K. Towns,,67,60
282,3,3:38.0,K. Martin misses 3-pt jump shot from 23 ft,,67,60
283,3,3:37.0,,Defensive rebound by O. Casspi,67,60
284,3,3:30.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by R. Rondo),67,63
285,3,3:30.0,Minnesota full timeout,,67,63
286,3,3:30.0,G. Dieng enters the game for K. Towns,,67,63
287,3,3:30.0,S. Muhammad enters the game for K. Martin,,67,63
288,3,3:30.0,A. Miller enters the game for Z. LaVine,,67,63
289,3,3:30.0,,D. Collison enters the game for R. Gay,67,63
290,3,3:21.0,Offensive foul by S. Muhammad (drawn by M. Belinelli),,67,63
291,3,3:21.0,Turnover by S. Muhammad (offensive foul),,67,63
292,3,3:10.0,,O. Casspi makes 3-pt jump shot from 26 ft (assist by R. Rondo),67,66
293,3,2:45.0,A. Wiggins makes 2-pt jump shot from 22 ft,,69,66
294,3,2:19.0,,D. Collison misses 2-pt jump shot from 19 ft,69,66
295,3,2:18.0,Defensive rebound by A. Miller,,69,66
296,3,2:11.0,Personal block foul by D. Collison (drawn by S. Muhammad),,69,66
297,3,2:11.0,S. Muhammad makes free throw 1 of 2,,70,66
298,3,2:11.0,S. Muhammad makes free throw 2 of 2,,71,66
299,3,1:53.0,,Turnover by M. Belinelli (bad pass),71,66
300,3,1:34.0,S. Muhammad misses 3-pt jump shot from 25 ft,,71,66
301,3,1:34.0,,Defensive rebound by R. Rondo,71,66
302,3,1:27.0,,Turnover by D. Collison (step out of bounds),71,66
303,3,1:03.0,S. Muhammad misses 2-pt jump shot from 11 ft,,71,66
304,3,1:03.0,Offensive rebound by A. Wiggins,,71,66
305,3,1:01.0,A. Wiggins makes 2-pt layup from 1 ft,,73,66
306,3,0:51.0,,D. Collison misses 2-pt layup from 3 ft,73,66
307,3,0:50.0,Defensive rebound by G. Dieng,,73,66
308,3,0:31.0,A. Miller makes 2-pt jump shot from 3 ft,,75,66
309,3,0:14.0,,Personal foul by A. Miller (drawn by R. Rondo),75,66
310,3,0:14.0,T. Prince enters the game for A. Wiggins,,75,66
311,3,0:03.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),75,68
312,3,0:00.0,D. Rudež misses 3-pt jump shot from 47 ft,,75,68
313,3,0:00.0,Offensive rebound by Team,,75,68
314,4,11:41.0,,D. Collison makes 2-pt layup from 2 ft,75,70
315,4,11:13.0,Turnover by S. Muhammad (step out of bounds),,75,70
316,4,11:00.0,,D. Collison makes 3-pt jump shot from 26 ft,75,73
317,4,10:39.0,S. Muhammad makes 2-pt layup from 2 ft (assist by D. Rudež),,77,73
318,4,10:31.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Collison),77,75
319,4,10:10.0,S. Muhammad makes 3-pt jump shot from 24 ft (assist by D. Rudež),,80,75
320,4,9:54.0,,Shooting foul by D. Rudež (drawn by O. Casspi),80,75
321,4,9:54.0,,O. Casspi misses free throw 1 of 2,80,75
322,4,9:54.0,,Offensive rebound by Team,80,75
323,4,9:54.0,,O. Casspi makes free throw 2 of 2,80,76
324,4,9:35.0,T. Prince makes 2-pt jump shot from 8 ft (assist by A. Miller),,82,76
325,4,9:25.0,,Turnover by B. McLemore (illegal screen),82,76
326,4,9:02.0,T. Prince misses 3-pt jump shot from 23 ft,,82,76
327,4,9:01.0,,Defensive rebound by W. Cauley-Stein,82,76
328,4,8:57.0,,Flagrant foul type 1 by A. Miller (drawn by W. Cauley-Stein),82,76
329,4,8:57.0,Official timeout,,82,76
330,4,8:57.0,,W. Cauley-Stein misses flagrant free throw 1 of 2,82,76
331,4,8:57.0,,Offensive rebound by Team,82,76
332,4,8:57.0,,W. Cauley-Stein misses flagrant free throw 2 of 2,82,76
333,4,8:57.0,,Offensive rebound by Team,82,76
334,4,8:57.0,,R. Gay enters the game for W. Cauley-Stein,82,76
335,4,8:57.0,,K. Koufos enters the game for O. Casspi,82,76
336,4,8:49.0,,M. Belinelli misses 3-pt jump shot from 25 ft,82,76
337,4,8:49.0,Defensive rebound by Team,,82,76
338,4,8:34.0,Turnover by G. Dieng (3 sec),,82,76
339,4,8:34.0,A. Wiggins enters the game for S. Muhammad,,82,76
340,4,8:17.0,,Turnover by K. Koufos (traveling),82,76
341,4,7:57.0,G. Dieng makes 2-pt jump shot from 12 ft (assist by D. Rudež),,84,76
342,4,7:42.0,,R. Gay misses 2-pt jump shot from 5 ft (block by A. Wiggins),84,76
343,4,7:41.0,,Offensive rebound by R. Gay,84,76
344,4,7:36.0,,B. McLemore misses 3-pt jump shot from 26 ft,84,76
345,4,7:33.0,Defensive rebound by D. Rudež,,84,76
346,4,7:22.0,A. Wiggins misses 2-pt jump shot from 5 ft,,84,76
347,4,7:21.0,Offensive rebound by A. Wiggins,,84,76
348,4,7:20.0,A. Wiggins misses 2-pt jump shot from 4 ft,,84,76
349,4,7:19.0,,Defensive rebound by D. Collison,84,76
350,4,7:14.0,,D. Collison makes 2-pt layup from 3 ft,84,78
351,4,6:52.0,T. Prince misses 2-pt jump shot from 3 ft (block by M. Belinelli),,84,78
352,4,6:50.0,Offensive rebound by T. Prince,,84,78
353,4,6:49.0,T. Prince makes 2-pt jump shot from 3 ft,,86,78
354,4,6:29.0,,K. Koufos misses 2-pt jump shot from 12 ft,86,78
355,4,6:28.0,,Offensive rebound by K. Koufos,86,78
356,4,6:26.0,,K. Koufos makes 2-pt jump shot from 5 ft,86,80
357,4,6:05.0,A. Wiggins misses 2-pt jump shot from 18 ft,,86,80
358,4,6:05.0,Offensive rebound by G. Dieng,,86,80
359,4,6:05.0,Personal foul by K. Koufos (drawn by G. Dieng),,86,80
360,4,6:05.0,K. Martin enters the game for D. Rudež,,86,80
361,4,6:05.0,Z. LaVine enters the game for A. Miller,,86,80
362,4,5:56.0,Shooting foul by K. Koufos (drawn by A. Wiggins),,86,80
363,4,5:56.0,,Sacramento full timeout,86,80
364,4,5:56.0,,R. Rondo enters the game for B. McLemore,86,80
365,4,5:56.0,A. Wiggins makes free throw 1 of 2,,87,80
366,4,5:56.0,A. Wiggins makes free throw 2 of 2,,88,80
367,4,5:41.0,,R. Gay misses 2-pt jump shot from 16 ft,88,80
368,4,5:40.0,Defensive rebound by Z. LaVine,,88,80
369,4,5:28.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,91,80
370,4,5:10.0,,Personal foul by K. Martin (drawn by M. Belinelli),91,80
371,4,5:10.0,,O. Casspi enters the game for R. Gay,91,80
372,4,5:01.0,,O. Casspi misses 3-pt jump shot from 25 ft,91,80
373,4,5:00.0,Defensive rebound by T. Prince,,91,80
374,4,4:48.0,Z. LaVine misses 3-pt jump shot from 24 ft,,91,80
375,4,4:47.0,,Defensive rebound by R. Rondo,91,80
376,4,4:36.0,,Shooting foul by A. Wiggins (drawn by K. Koufos),91,80
377,4,4:36.0,,K. Koufos makes free throw 1 of 2,91,81
378,4,4:36.0,,K. Koufos makes free throw 2 of 2,91,82
379,4,4:21.0,Shooting foul by D. Collison (drawn by Z. LaVine),,91,82
380,4,4:21.0,Z. LaVine makes free throw 1 of 2,,92,82
381,4,4:21.0,Z. LaVine makes free throw 2 of 2,,93,82
382,4,4:12.0,,R. Rondo misses 2-pt layup from 1 ft,93,82
