,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
46,1,7:07.0,D. Cunningham makes 2-pt dunk at rim (assist by A. Davis),,13,7
47,1,6:49.0,,T. Allen misses 3-pt jump shot from 25 ft,13,7
48,1,6:49.0,Defensive rebound by T. Douglas,,13,7
49,1,6:34.0,J. Holiday misses 2-pt layup from 1 ft,,13,7
50,1,6:33.0,,Defensive rebound by B. Weber,13,7
51,1,6:30.0,,Shooting foul by T. Douglas (drawn by R. Hollins),13,7
52,1,6:30.0,,R. Hollins misses free throw 1 of 2,13,7
53,1,6:30.0,,Offensive rebound by Team,13,7
54,1,6:30.0,,P. Hairston enters the game for T. Allen,13,7
55,1,6:30.0,,J. Martin enters the game for J. Green,13,7
56,1,6:30.0,,R. Hollins misses free throw 2 of 2,13,7
57,1,6:30.0,Defensive rebound by Ö. Aşık,,13,7
58,1,6:12.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,15,7
59,1,6:06.0,,Memphis full timeout,15,7
60,1,6:06.0,,V. Carter enters the game for R. Hollins,15,7
61,1,6:02.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by J. Martin),15,10
62,1,5:45.0,J. Holiday makes 2-pt layup at rim,,17,10
63,1,5:23.0,,J. Martin makes 2-pt jump shot from 5 ft (assist by M. Barnes),17,12
64,1,5:08.0,Turnover by A. Davis (bad pass; steal by P. Hairston),,17,12
65,1,4:59.0,,V. Carter misses 3-pt jump shot from 25 ft,17,12
66,1,4:58.0,Defensive rebound by J. Holiday,,17,12
67,1,4:51.0,D. Cunningham makes 2-pt layup from 2 ft (assist by J. Holiday),,19,12
68,1,4:36.0,,M. Barnes misses 2-pt jump shot from 4 ft,19,12
69,1,4:34.0,Defensive rebound by J. Holiday,,19,12
70,1,4:30.0,Shooting foul by P. Hairston (drawn by J. Holiday),,19,12
71,1,4:30.0,J. Holiday makes free throw 1 of 2,,20,12
72,1,4:30.0,J. Holiday makes free throw 2 of 2,,21,12
73,1,4:16.0,,P. Hairston misses 2-pt jump shot from 1 ft,21,12
74,1,4:15.0,,Offensive rebound by P. Hairston,21,12
75,1,4:15.0,,P. Hairston misses 2-pt layup from 1 ft,21,12
76,1,4:13.0,Defensive rebound by Ö. Aşık,,21,12
77,1,4:03.0,Turnover by A. Davis (lost ball),,21,12
78,1,3:56.0,,J. Martin misses 2-pt jump shot from 19 ft,21,12
79,1,3:55.0,Defensive rebound by A. Davis,,21,12
80,1,3:33.0,J. Holiday misses 2-pt layup at rim,,21,12
81,1,3:30.0,,Defensive rebound by J. Martin,21,12
82,1,3:24.0,,M. Barnes misses 3-pt jump shot from 23 ft,21,12
83,1,3:22.0,Defensive rebound by T. Douglas,,21,12
84,1,3:13.0,D. Cunningham misses 3-pt jump shot from 23 ft,,21,12
85,1,3:13.0,,Defensive rebound by V. Carter,21,12
86,1,3:08.0,,Shooting foul by Ö. Aşık (drawn by V. Carter),21,12
87,1,3:08.0,,V. Carter makes free throw 1 of 2,21,13
88,1,3:08.0,,J. Green enters the game for B. Weber,21,13
89,1,3:08.0,,L. Stephenson enters the game for M. Barnes,21,13
90,1,3:08.0,R. Anderson enters the game for Ö. Aşık,,21,13
91,1,3:08.0,A. Gee enters the game for J. Holiday,,21,13
92,1,3:08.0,,V. Carter makes free throw 2 of 2,21,14
93,1,2:57.0,T. Douglas misses 3-pt jump shot from 25 ft,,21,14
94,1,2:56.0,,Defensive rebound by J. Martin,21,14
95,1,2:43.0,,Personal foul by T. Douglas,21,14
96,1,2:43.0,New Orleans full timeout,,21,14
97,1,2:43.0,O. Johnson enters the game for T. Douglas,,21,14
98,1,2:32.0,,P. Hairston misses 2-pt layup from 2 ft,21,14
99,1,2:30.0,Defensive rebound by O. Johnson,,21,14
100,1,2:17.0,R. Anderson makes 2-pt jump shot from 21 ft,,23,14
101,1,2:04.0,,Shooting foul by O. Johnson (drawn by L. Stephenson),23,14
102,1,2:04.0,,L. Stephenson makes free throw 1 of 2,23,15
103,1,2:04.0,,L. Stephenson makes free throw 2 of 2,23,16
104,1,1:43.0,Turnover by D. Cunningham (lost ball; steal by J. Green),,23,16
105,1,1:40.0,Violation by D. Cunningham (def goaltending),,23,16
106,1,1:40.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by J. Green),23,18
107,1,1:20.0,A. Davis misses 2-pt jump shot from 20 ft,,23,18
108,1,1:19.0,,Defensive rebound by L. Stephenson,23,18
109,1,1:04.0,,V. Carter misses 2-pt jump shot from 21 ft,23,18
110,1,1:04.0,Defensive rebound by D. Cunningham,,23,18
111,1,0:50.0,R. Anderson misses 2-pt jump shot from 21 ft,,23,18
112,1,0:47.0,,Defensive rebound by P. Hairston,23,18
113,1,0:41.0,,L. Stephenson makes 2-pt jump shot from 18 ft,23,20
114,1,0:30.0,O. Johnson misses 2-pt layup from 1 ft (block by L. Stephenson),,23,20
115,1,0:28.0,,Defensive rebound by P. Hairston,23,20
116,1,0:22.0,,J. Martin misses 2-pt layup from 1 ft (block by D. Cunningham),23,20
117,1,0:19.0,Defensive rebound by A. Davis,,23,20
118,1,0:19.0,Clear path foul by P. Hairston,,23,20
119,1,0:19.0,A. Davis misses clear path free throw 1 of 2,,23,20
120,1,0:19.0,Offensive rebound by Team,,23,20
121,1,0:19.0,L. Babbitt enters the game for D. Cunningham,,23,20
122,1,0:19.0,,T. Allen enters the game for J. Martin,23,20
123,1,0:19.0,A. Davis makes clear path free throw 2 of 2,,24,20
124,1,0:03.0,O. Johnson misses 2-pt jump shot from 18 ft,,24,20
125,1,0:01.0,,Defensive rebound by V. Carter,24,20
126,2,11:36.0,O. Johnson misses 2-pt jump shot from 21 ft,,24,20
127,2,11:33.0,,Defensive rebound by T. Allen,24,20
128,2,11:25.0,,Personal foul by A. Gee,24,20
129,2,11:12.0,,L. Stephenson misses 2-pt jump shot from 5 ft,24,20
130,2,11:10.0,,Offensive rebound by Team,24,20
131,2,11:08.0,Violation by O. Johnson (kicked ball),,24,20
132,2,11:00.0,,L. Stephenson misses 3-pt jump shot from 23 ft,24,20
133,2,10:57.0,Defensive rebound by A. Davis,,24,20
134,2,10:40.0,A. Davis misses 2-pt layup from 2 ft,,24,20
135,2,10:38.0,,Defensive rebound by P. Hairston,24,20
136,2,10:30.0,,P. Hairston makes 2-pt layup from 1 ft,24,22
137,2,10:15.0,R. Anderson misses 3-pt jump shot from 24 ft,,24,22
138,2,10:14.0,,Defensive rebound by V. Carter,24,22
139,2,10:05.0,,J. Green misses 2-pt hook shot from 4 ft,24,22
140,2,10:04.0,Defensive rebound by L. Babbitt,,24,22
141,2,9:56.0,O. Johnson misses 2-pt layup at rim,,24,22
142,2,9:56.0,Offensive rebound by Team,,24,22
143,2,9:56.0,J. Holiday enters the game for O. Johnson,,24,22
144,2,9:53.0,Shooting foul by J. Green (drawn by J. Holiday),,24,22
145,2,9:53.0,J. Holiday makes free throw 1 of 2,,25,22
146,2,9:53.0,D. Cunningham enters the game for A. Davis,,25,22
147,2,9:53.0,J. Holiday misses free throw 2 of 2,,25,22
148,2,9:52.0,,Defensive rebound by J. Green,25,22
149,2,9:39.0,,V. Carter misses 2-pt jump shot from 7 ft,25,22
150,2,9:39.0,,Offensive rebound by J. Green,25,22
151,2,9:39.0,Loose ball foul by L. Babbitt,,25,22
152,2,9:30.0,,L. Stephenson makes 2-pt jump shot from 4 ft,25,24
153,2,9:20.0,J. Holiday misses 2-pt layup at rim,,25,24
154,2,9:18.0,,Defensive rebound by V. Carter,25,24
155,2,9:11.0,,J. Green makes 2-pt dunk at rim (assist by V. Carter),25,26
156,2,8:53.0,J. Holiday misses 2-pt jump shot from 16 ft,,25,26
157,2,8:51.0,,Defensive rebound by V. Carter,25,26
158,2,8:46.0,,P. Hairston makes 2-pt jump shot from 6 ft,25,28
159,2,8:46.0,,Shooting foul by L. Babbitt (drawn by P. Hairston),25,28
160,2,8:46.0,,Memphis full timeout,25,28
161,2,8:46.0,,M. Barnes enters the game for J. Green,25,28
162,2,8:46.0,Violation by Team (jump ball),,25,28
163,2,8:46.0,,P. Hairston misses free throw 1 of 1,25,28
164,2,8:45.0,Defensive rebound by R. Anderson,,25,28
165,2,8:30.0,R. Anderson makes 2-pt layup from 1 ft (assist by J. Holiday),,27,28
166,2,8:30.0,Shooting foul by M. Barnes (drawn by R. Anderson),,27,28
167,2,8:30.0,R. Anderson makes free throw 1 of 1,,28,28
168,2,8:14.0,,T. Allen misses 2-pt layup from 1 ft,28,28
169,2,8:13.0,Defensive rebound by L. Babbitt,,28,28
170,2,8:05.0,Shooting foul by V. Carter (drawn by J. Holiday),,28,28
171,2,8:05.0,J. Holiday makes free throw 1 of 2,,29,28
172,2,8:05.0,J. Holiday misses free throw 2 of 2,,29,28
173,2,8:04.0,,Defensive rebound by L. Stephenson,29,28
174,2,7:49.0,,Turnover by L. Stephenson (traveling),29,28
175,2,7:40.0,Turnover by J. Holiday (bad pass; steal by V. Carter),,29,28
176,2,7:32.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by M. Barnes),29,30
177,2,7:22.0,J. Holiday misses 2-pt layup from 2 ft,,29,30
178,2,7:20.0,Offensive rebound by R. Anderson,,29,30
179,2,7:20.0,R. Anderson misses 2-pt layup from 1 ft,,29,30
180,2,7:18.0,Offensive rebound by R. Anderson,,29,30
181,2,7:15.0,Turnover by R. Anderson (lost ball; steal by L. Stephenson),,29,30
182,2,7:05.0,,L. Stephenson makes 2-pt layup from 1 ft,29,32
183,2,6:50.0,L. Babbitt makes 2-pt layup at rim,,31,32
184,2,6:39.0,,Memphis full timeout,31,32
185,2,6:39.0,A. Davis enters the game for L. Babbitt,,31,32
186,2,6:39.0,,B. Weber enters the game for T. Allen,31,32
187,2,6:39.0,,J. Martin enters the game for V. Carter,31,32
188,2,6:29.0,,B. Weber makes 2-pt jump shot from 11 ft,31,34
189,2,6:18.0,Personal foul by J. Martin,,31,34
190,2,6:10.0,J. Holiday makes 2-pt jump shot from 5 ft,,33,34
191,2,5:49.0,,M. Barnes misses 3-pt jump shot from 25 ft,33,34
192,2,5:48.0,Defensive rebound by A. Davis,,33,34
193,2,5:37.0,J. Holiday misses 2-pt layup from 2 ft (block by B. Weber),,33,34
194,2,5:37.0,Offensive rebound by Team,,33,34
195,2,5:32.0,Personal foul by P. Hairston,,33,34
196,2,5:32.0,A. Davis makes free throw 1 of 2,,34,34
197,2,5:32.0,A. Davis misses free throw 2 of 2,,34,34
198,2,5:30.0,,Defensive rebound by L. Stephenson,34,34
199,2,5:12.0,,J. Martin misses 2-pt jump shot from 14 ft,34,34
200,2,5:11.0,Defensive rebound by A. Gee,,34,34
201,2,4:55.0,A. Davis makes 2-pt jump shot from 8 ft,,36,34
202,2,4:43.0,,Memphis full timeout,36,34
203,2,4:43.0,,J. Green enters the game for P. Hairston,36,34
204,2,4:35.0,,Shooting foul by J. Holiday (drawn by L. Stephenson),36,34
205,2,4:35.0,,L. Stephenson makes free throw 1 of 2,36,35
206,2,4:35.0,T. Douglas enters the game for J. Holiday,,36,35
207,2,4:35.0,,L. Stephenson misses free throw 2 of 2,36,35
208,2,4:33.0,Defensive rebound by R. Anderson,,36,35
209,2,4:14.0,R. Anderson makes 2-pt jump shot from 13 ft,,38,35
210,2,3:55.0,,J. Martin makes 2-pt hook shot from 8 ft,38,37
211,2,3:35.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by T. Douglas),,41,37
212,2,3:16.0,,L. Stephenson misses 2-pt layup from 1 ft (block by D. Cunningham),41,37
213,2,3:14.0,Defensive rebound by A. Gee,,41,37
214,2,3:06.0,Personal foul by L. Stephenson,,41,37
215,2,3:06.0,R. Anderson makes free throw 1 of 2,,42,37
216,2,3:06.0,R. Anderson makes free throw 2 of 2,,43,37
217,2,2:44.0,,J. Martin misses 2-pt jump shot from 5 ft,43,37
218,2,2:42.0,,Offensive rebound by M. Barnes,43,37
219,2,2:42.0,,M. Barnes makes 2-pt layup at rim,43,39
220,2,2:31.0,Turnover by R. Anderson (bad pass; steal by J. Martin),,43,39
221,2,2:26.0,,Shooting foul by D. Cunningham (drawn by L. Stephenson),43,39
222,2,2:26.0,New Orleans full timeout,,43,39
223,2,2:26.0,J. Holiday enters the game for A. Gee,,43,39
224,2,2:26.0,,L. Stephenson makes free throw 1 of 2,43,40
225,2,2:26.0,,L. Stephenson makes free throw 2 of 2,43,41
226,2,2:15.0,J. Holiday makes 2-pt jump shot from 17 ft,,45,41
227,2,1:59.0,,M. Barnes makes 2-pt layup at rim (assist by L. Stephenson),45,43
228,2,1:54.0,Turnover by J. Holiday (bad pass),,45,43
229,2,1:29.0,,J. Martin makes 2-pt jump shot from 15 ft (assist by L. Stephenson),45,45
230,2,1:05.0,T. Douglas misses 3-pt jump shot from 24 ft,,45,45
231,2,1:02.0,,Defensive rebound by J. Green,45,45
232,2,0:47.0,,B. Weber makes 2-pt jump shot from 18 ft (assist by M. Barnes),45,47
233,2,0:32.0,J. Holiday misses 3-pt jump shot from 24 ft,,45,47
234,2,0:32.0,,Defensive rebound by B. Weber,45,47
235,2,0:13.0,,Personal foul by D. Cunningham,45,47
236,2,0:13.0,,L. Stephenson makes free throw 1 of 2,45,48
237,2,0:13.0,,T. Allen enters the game for J. Green,45,48
238,2,0:13.0,L. Babbitt enters the game for D. Cunningham,,45,48
239,2,0:13.0,,L. Stephenson misses free throw 2 of 2,45,48
240,2,0:12.0,Defensive rebound by A. Davis,,45,48
241,2,0:01.0,J. Holiday makes 2-pt jump shot from 8 ft,,47,48
242,2,0:01.0,,J. Martin misses 2-pt jump shot from 9 ft,47,48
243,2,0:00.0,,Offensive rebound by Team,47,48
244,3,11:37.0,J. Holiday misses 2-pt jump shot from 22 ft,,47,48
245,3,11:36.0,,Defensive rebound by M. Barnes,47,48
246,3,11:28.0,,P. Hairston misses 3-pt jump shot from 25 ft,47,48
247,3,11:27.0,Defensive rebound by A. Davis,,47,48
248,3,11:15.0,Personal foul by R. Hollins,,47,48
249,3,11:04.0,Ö. Aşık misses 2-pt layup from 2 ft (block by R. Hollins),,47,48
250,3,11:04.0,,Defensive rebound by M. Barnes,47,48
251,3,10:57.0,,B. Weber misses 2-pt jump shot from 10 ft,47,48
252,3,10:55.0,Defensive rebound by J. Holiday,,47,48
253,3,10:43.0,D. Cunningham misses 2-pt jump shot from 21 ft,,47,48
254,3,10:42.0,Offensive rebound by A. Davis,,47,48
255,3,10:38.0,A. Davis makes 2-pt jump shot from 17 ft,,49,48
256,3,10:18.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by B. Weber),49,51
257,3,10:05.0,Shooting foul by R. Hollins (drawn by T. Douglas),,49,51
258,3,10:05.0,T. Douglas misses free throw 1 of 2,,49,51
259,3,10:05.0,Offensive rebound by Team,,49,51
260,3,10:05.0,T. Douglas misses free throw 2 of 2,,49,51
261,3,10:04.0,Offensive rebound by T. Douglas,,49,51
262,3,9:50.0,J. Holiday makes 2-pt jump shot from 7 ft,,51,51
263,3,9:28.0,,M. Barnes misses 3-pt jump shot from 26 ft,51,51
264,3,9:27.0,Defensive rebound by D. Cunningham,,51,51
265,3,9:19.0,T. Douglas misses 2-pt layup from 1 ft (block by R. Hollins),,51,51
266,3,9:19.0,,Defensive rebound by Team,51,51
267,3,9:03.0,,P. Hairston misses 2-pt jump shot from 20 ft,51,51
268,3,9:03.0,Defensive rebound by D. Cunningham,,51,51
269,3,8:54.0,J. Holiday makes 2-pt layup from 1 ft,,53,51
270,3,8:54.0,,Memphis full timeout,53,51
271,3,8:41.0,,B. Weber makes 2-pt jump shot from 21 ft (assist by P. Hairston),53,53
272,3,8:23.0,T. Douglas misses 2-pt jump shot from 13 ft,,53,53
273,3,8:22.0,Offensive rebound by Ö. Aşık,,53,53
274,3,8:20.0,Ö. Aşık misses 2-pt layup from 1 ft (block by R. Hollins),,53,53
275,3,8:18.0,,Defensive rebound by B. Weber,53,53
276,3,8:11.0,,P. Hairston makes 2-pt layup at rim (assist by M. Barnes),53,55
277,3,8:00.0,Shooting foul by B. Weber (drawn by J. Holiday),,53,55
278,3,8:00.0,J. Holiday makes free throw 1 of 2,,54,55
279,3,8:00.0,R. Anderson enters the game for Ö. Aşık,,54,55
280,3,8:00.0,J. Holiday makes free throw 2 of 2,,55,55
281,3,7:45.0,,T. Allen misses 2-pt layup from 1 ft (block by D. Cunningham),55,55
282,3,7:44.0,,Offensive rebound by T. Allen,55,55
283,3,7:43.0,,Turnover by T. Allen (lost ball; steal by T. Douglas),55,55
284,3,7:33.0,T. Douglas makes 2-pt layup at rim (assist by R. Anderson),,57,55
285,3,7:13.0,,R. Hollins makes 2-pt dunk at rim (assist by B. Weber),57,57
286,3,7:01.0,Turnover by J. Holiday (bad pass; steal by M. Barnes),,57,57
287,3,6:57.0,Offensive charge foul by P. Hairston (drawn by R. Anderson),,57,57
288,3,6:57.0,,Turnover by P. Hairston (offensive foul),57,57
289,3,6:57.0,,J. Green enters the game for R. Hollins,57,57
290,3,6:51.0,,Offensive charge foul by J. Holiday (drawn by B. Weber),57,57
291,3,6:51.0,Turnover by J. Holiday (offensive foul),,57,57
292,3,6:31.0,,M. Barnes misses 3-pt jump shot from 25 ft,57,57
293,3,6:31.0,Defensive rebound by T. Douglas,,57,57
294,3,6:21.0,T. Douglas makes 2-pt jump shot from 6 ft,,59,57
295,3,6:04.0,,P. Hairston makes 2-pt jump shot from 21 ft,59,59
296,3,6:02.0,,Violation by Team (jump ball),59,59
297,3,5:50.0,A. Davis makes 2-pt hook shot from 4 ft (assist by D. Cunningham),,61,59
298,3,5:40.0,,Personal foul by T. Douglas,61,59
299,3,5:40.0,,L. Stephenson enters the game for P. Hairston,61,59
300,3,5:29.0,,M. Barnes misses 2-pt layup from 2 ft,61,59
301,3,5:27.0,,Offensive rebound by M. Barnes,61,59
302,3,5:27.0,,M. Barnes misses 2-pt layup at rim,61,59
303,3,5:25.0,,Offensive rebound by B. Weber,61,59
304,3,5:23.0,,M. Barnes makes 2-pt layup from 1 ft (assist by B. Weber),61,61
305,3,5:10.0,Personal foul by T. Allen,,61,61
306,3,4:58.0,J. Holiday misses 3-pt jump shot from 25 ft,,61,61
307,3,4:58.0,,Defensive rebound by T. Allen,61,61
308,3,4:44.0,,Shooting foul by D. Cunningham (drawn by L. Stephenson),61,61
309,3,4:44.0,,L. Stephenson makes free throw 1 of 2,61,62
310,3,4:44.0,,J. Martin enters the game for B. Weber,61,62
311,3,4:44.0,A. Gee enters the game for T. Douglas,,61,62
312,3,4:44.0,,L. Stephenson makes free throw 2 of 2,61,63
313,3,4:30.0,J. Holiday misses 2-pt layup at rim,,61,63
314,3,4:28.0,,Defensive rebound by M. Barnes,61,63
315,3,4:21.0,,T. Allen makes 2-pt layup from 2 ft,61,65
316,3,4:20.0,,Violation by Team (jump ball),61,65
317,3,4:20.0,,Technical foul by Team,61,65
318,3,4:20.0,R. Anderson makes technical free throw,,62,65
319,3,4:12.0,Turnover by J. Holiday (lost ball; steal by T. Allen),,62,65
320,3,4:11.0,,Personal foul by J. Holiday,62,65
321,3,4:02.0,,Personal foul by J. Holiday,62,65
322,3,4:02.0,T. Douglas enters the game for J. Holiday,,62,65
323,3,3:47.0,,T. Allen makes 2-pt layup at rim (assist by M. Barnes),62,67
324,3,3:28.0,T. Douglas misses 3-pt jump shot from 25 ft,,62,67
325,3,3:27.0,,Defensive rebound by J. Green,62,67
326,3,3:13.0,,L. Stephenson makes 2-pt jump shot from 17 ft,62,69
327,3,3:13.0,New Orleans full timeout,,62,69
328,3,3:13.0,L. Babbitt enters the game for A. Gee,,62,69
329,3,2:59.0,Turnover by A. Davis (lost ball; steal by L. Stephenson),,62,69
330,3,2:50.0,,L. Stephenson misses 2-pt jump shot from 13 ft,62,69
331,3,2:48.0,Defensive rebound by A. Davis,,62,69
332,3,2:26.0,T. Douglas makes 2-pt jump shot from 19 ft (assist by L. Babbitt),,64,69
333,3,2:07.0,,J. Green makes 2-pt hook shot from 5 ft (assist by J. Martin),64,71
334,3,1:41.0,A. Davis misses 2-pt jump shot from 12 ft,,64,71
335,3,1:39.0,,Defensive rebound by L. Stephenson,64,71
336,3,1:24.0,,L. Stephenson misses 2-pt jump shot from 6 ft,64,71
337,3,1:24.0,Defensive rebound by A. Davis,,64,71
338,3,1:13.0,T. Douglas misses 3-pt jump shot from 23 ft,,64,71
339,3,1:12.0,,Defensive rebound by M. Barnes,64,71
340,3,1:02.0,,Turnover by J. Green (bad pass),64,71
341,3,0:50.0,Turnover by D. Cunningham (bad pass; steal by T. Allen),,64,71
342,3,0:29.0,,M. Barnes misses 2-pt jump shot from 7 ft,64,71
343,3,0:28.0,Defensive rebound by R. Anderson,,64,71
344,3,0:21.0,D. Cunningham makes 2-pt layup from 1 ft (assist by T. Douglas),,66,71
345,3,0:03.0,,J. Green makes 2-pt jump shot from 20 ft (assist by L. Stephenson),66,73
346,4,11:42.0,,P. Hairston misses 2-pt jump shot from 13 ft,66,73
347,4,11:41.0,Defensive rebound by R. Anderson,,66,73
348,4,11:31.0,R. Anderson misses 3-pt jump shot from 25 ft,,66,73
349,4,11:30.0,,Defensive rebound by J. Green,66,73
350,4,11:17.0,,J. Green makes 2-pt jump shot from 19 ft (assist by B. Weber),66,75
351,4,10:59.0,T. Douglas misses 2-pt jump shot from 10 ft (block by J. Martin),,66,75
352,4,10:56.0,,Defensive rebound by L. Stephenson,66,75
353,4,10:54.0,,Shooting foul by D. Cunningham (drawn by J. Martin),66,75
354,4,10:54.0,,J. Martin misses free throw 1 of 2,66,75
355,4,10:54.0,,Offensive rebound by Team,66,75
356,4,10:54.0,A. Gee enters the game for A. Davis,,66,75
357,4,10:54.0,J. Holiday enters the game for L. Babbitt,,66,75
358,4,10:54.0,,J. Martin misses free throw 2 of 2,66,75
359,4,10:53.0,Defensive rebound by D. Cunningham,,66,75
360,4,10:41.0,R. Anderson makes 2-pt layup from 1 ft (assist by J. Holiday),,68,75
361,4,10:26.0,,J. Martin misses 2-pt jump shot from 14 ft,68,75
362,4,10:24.0,Defensive rebound by J. Holiday,,68,75
363,4,10:19.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Holiday),,71,75
364,4,9:54.0,,L. Stephenson makes 2-pt jump shot from 17 ft,71,77
365,4,9:37.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by T. Douglas),,74,77
366,4,9:15.0,,L. Stephenson misses 2-pt layup from 2 ft,74,77
367,4,9:13.0,Defensive rebound by R. Anderson,,74,77
368,4,8:59.0,R. Anderson makes 2-pt jump shot from 17 ft,,76,77
369,4,8:58.0,,Memphis full timeout,76,77
370,4,8:58.0,,M. Barnes enters the game for J. Martin,76,77
371,4,8:34.0,,L. Stephenson makes 2-pt jump shot from 7 ft,76,79
372,4,8:19.0,R. Anderson makes 2-pt layup from 1 ft,,78,79
373,4,8:19.0,Shooting foul by P. Hairston (drawn by R. Anderson),,78,79
374,4,8:19.0,R. Anderson makes free throw 1 of 1,,79,79
375,4,8:09.0,,Personal foul by T. Douglas,79,79
376,4,8:09.0,,T. Allen enters the game for P. Hairston,79,79
377,4,8:05.0,,Turnover by B. Weber (bad pass; steal by D. Cunningham),79,79
378,4,7:51.0,Turnover by R. Anderson (lost ball; steal by M. Barnes),,79,79
379,4,7:46.0,,J. Green makes 2-pt dunk at rim (assist by L. Stephenson),79,81
380,4,7:38.0,Personal foul by M. Barnes,,79,81
381,4,7:38.0,A. Davis enters the game for R. Anderson,,79,81
382,4,7:27.0,D. Cunningham misses 3-pt jump shot from 24 ft,,79,81
383,4,7:27.0,,Defensive rebound by M. Barnes,79,81
384,4,7:12.0,,J. Green makes 2-pt layup from 2 ft (assist by M. Barnes),79,83
385,4,6:49.0,D. Cunningham makes 2-pt layup from 1 ft (assist by J. Holiday),,81,83
386,4,6:31.0,,L. Stephenson misses 2-pt jump shot from 12 ft,81,83
387,4,6:31.0,Defensive rebound by A. Gee,,81,83
388,4,6:26.0,Personal foul by L. Stephenson,,81,83
389,4,6:26.0,R. Anderson enters the game for D. Cunningham,,81,83
390,4,6:26.0,,R. Hollins enters the game for J. Green,81,83
391,4,6:20.0,A. Davis misses 2-pt jump shot from 17 ft,,81,83
392,4,6:19.0,,Defensive rebound by L. Stephenson,81,83
