,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
67,1,2:49.0,K. Caldwell-Pope misses 2-pt layup from 3 ft,,15,17
68,1,2:48.0,,Defensive rebound by J. Richardson,15,17
69,1,2:37.0,,J. Richardson makes 2-pt jump shot from 11 ft,15,19
70,1,2:21.0,T. Harris makes 2-pt jump shot from 2 ft,,17,19
71,1,2:05.0,,Shooting foul by T. Harris (drawn by J. Johnson),17,19
72,1,2:05.0,Detroit full timeout,,17,19
73,1,2:05.0,S. Blake enters the game for R. Jackson,,17,19
74,1,2:05.0,,J. Johnson misses free throw 1 of 2,17,19
75,1,2:05.0,,Offensive rebound by Team,17,19
76,1,2:05.0,,J. Johnson makes free throw 2 of 2,17,20
77,1,1:50.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,17,20
78,1,1:49.0,,Defensive rebound by G. Dragić,17,20
79,1,1:36.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),17,23
80,1,1:15.0,A. Drummond makes 2-pt hook shot from 8 ft (assist by T. Harris),,19,23
81,1,1:03.0,,G. Dragić misses 2-pt jump shot from 14 ft,19,23
82,1,1:02.0,Defensive rebound by A. Drummond,,19,23
83,1,0:46.0,S. Johnson misses 3-pt jump shot from 22 ft,,19,23
84,1,0:45.0,,Defensive rebound by H. Whiteside,19,23
85,1,0:45.0,,Personal block foul by S. Blake,19,23
86,1,0:45.0,,L. Deng enters the game for J. Johnson,19,23
87,1,0:37.0,,H. Whiteside makes 2-pt hook shot from 8 ft (assist by G. Dragić),19,25
88,1,0:19.0,S. Johnson misses 2-pt layup from 1 ft,,19,25
89,1,0:18.0,,Defensive rebound by J. Winslow,19,25
90,1,0:02.0,,G. Dragić misses 2-pt jump shot from 8 ft,19,25
91,1,0:00.0,,Offensive rebound by Team,19,25
92,2,11:48.0,M. Morris misses 2-pt layup from 2 ft (block by H. Whiteside),,19,25
93,2,11:47.0,,Defensive rebound by J. Winslow,19,25
94,2,11:36.0,,J. Winslow misses 2-pt jump shot from 7 ft,19,25
95,2,11:35.0,,Offensive rebound by H. Whiteside,19,25
96,2,11:33.0,,H. Whiteside misses 2-pt hook shot from 10 ft,19,25
97,2,11:32.0,Defensive rebound by A. Baynes,,19,25
98,2,11:26.0,Turnover by M. Morris (lost ball),,19,25
99,2,11:14.0,,G. Dragić makes 2-pt layup from 1 ft,19,27
100,2,10:57.0,Personal foul by J. Winslow,,19,27
101,2,10:42.0,S. Johnson misses 3-pt jump shot from 24 ft,,19,27
102,2,10:41.0,,Defensive rebound by G. Dragić,19,27
103,2,10:35.0,,Turnover by G. Dragić (bad pass; steal by M. Morris),19,27
104,2,10:30.0,S. Johnson misses 2-pt layup from 2 ft,,19,27
105,2,10:29.0,,Defensive rebound by L. Deng,19,27
106,2,10:22.0,,J. Winslow misses 2-pt jump shot from 20 ft,19,27
107,2,10:21.0,Defensive rebound by S. Johnson,,19,27
108,2,10:09.0,M. Morris misses 2-pt layup from 1 ft,,19,27
109,2,10:08.0,Offensive rebound by A. Baynes,,19,27
110,2,10:07.0,A. Baynes makes 2-pt layup at rim,,21,27
111,2,9:46.0,,L. Deng misses 2-pt jump shot from 17 ft,21,27
112,2,9:45.0,Defensive rebound by A. Baynes,,21,27
113,2,9:37.0,A. Tolliver misses 3-pt jump shot from 23 ft,,21,27
114,2,9:36.0,,Defensive rebound by H. Whiteside,21,27
115,2,9:28.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by G. Dragić),21,29
116,2,9:21.0,Detroit full timeout,,21,29
117,2,9:03.0,S. Johnson misses 2-pt jump shot from 17 ft,,21,29
118,2,9:00.0,Offensive rebound by A. Baynes,,21,29
119,2,8:58.0,A. Baynes makes 2-pt jump shot from 2 ft,,23,29
120,2,8:38.0,,Turnover by G. Dragić (lost ball; steal by S. Johnson),23,29
121,2,8:24.0,S. Blake makes 3-pt jump shot from 25 ft (assist by M. Morris),,26,29
122,2,8:06.0,,L. Deng makes 2-pt jump shot from 15 ft (assist by G. Dragić),26,31
123,2,7:38.0,M. Morris misses 3-pt jump shot from 24 ft,,26,31
124,2,7:37.0,,Defensive rebound by J. Winslow,26,31
125,2,7:31.0,,L. Deng makes 2-pt layup from 1 ft (assist by J. Winslow),26,33
126,2,7:11.0,S. Johnson misses 2-pt jump shot from 6 ft,,26,33
127,2,7:10.0,,Defensive rebound by H. Whiteside,26,33
128,2,6:57.0,,H. Whiteside misses 2-pt jump shot from 20 ft,26,33
129,2,6:56.0,,Offensive rebound by L. Deng,26,33
130,2,6:52.0,,Shooting foul by M. Morris (drawn by J. Winslow),26,33
131,2,6:52.0,,J. Winslow misses free throw 1 of 2,26,33
132,2,6:52.0,,Offensive rebound by Team,26,33
133,2,6:52.0,,D. Wade enters the game for G. Dragić,26,33
134,2,6:52.0,,U. Haslem enters the game for H. Whiteside,26,33
135,2,6:52.0,R. Jackson enters the game for S. Johnson,,26,33
136,2,6:52.0,K. Caldwell-Pope enters the game for S. Blake,,26,33
137,2,6:52.0,,J. Winslow makes free throw 2 of 2,26,34
138,2,6:37.0,R. Jackson misses 3-pt jump shot from 24 ft,,26,34
139,2,6:36.0,,Defensive rebound by L. Deng,26,34
140,2,6:23.0,,L. Deng misses 3-pt jump shot from 24 ft,26,34
141,2,6:22.0,,Offensive rebound by J. Winslow,26,34
142,2,6:13.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by L. Deng),26,37
143,2,5:55.0,Turnover by K. Caldwell-Pope (lost ball; steal by D. Wade),,26,37
144,2,5:52.0,,J. Winslow makes 2-pt layup from 1 ft,26,39
145,2,5:52.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Winslow),26,39
146,2,5:52.0,Official timeout,,26,39
147,2,5:52.0,,J. Johnson enters the game for L. Deng,26,39
148,2,5:52.0,A. Drummond enters the game for A. Tolliver,,26,39
149,2,5:52.0,T. Harris enters the game for A. Baynes,,26,39
150,2,5:52.0,,J. Winslow makes free throw 1 of 1,26,40
151,2,5:30.0,T. Harris misses 2-pt jump shot from 6 ft,,26,40
152,2,5:29.0,Offensive rebound by T. Harris,,26,40
153,2,5:26.0,T. Harris makes 2-pt layup from 1 ft,,28,40
154,2,5:09.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Wade),28,40
155,2,5:09.0,,D. Wade makes free throw 1 of 2,28,41
156,2,5:09.0,,D. Wade makes free throw 2 of 2,28,42
157,2,4:55.0,A. Drummond makes 2-pt hook shot from 6 ft (assist by R. Jackson),,30,42
158,2,4:38.0,,U. Haslem misses 2-pt jump shot from 15 ft,30,42
159,2,4:37.0,Defensive rebound by T. Harris,,30,42
160,2,4:28.0,M. Morris misses 2-pt jump shot from 8 ft,,30,42
161,2,4:27.0,,Defensive rebound by U. Haslem,30,42
162,2,4:14.0,,U. Haslem makes 2-pt jump shot from 14 ft (assist by J. Johnson),30,44
163,2,4:02.0,,Offensive charge foul by T. Harris (drawn by U. Haslem),30,44
164,2,4:02.0,Turnover by T. Harris (offensive foul),,30,44
165,2,4:02.0,,H. Whiteside enters the game for U. Haslem,30,44
166,2,3:50.0,,H. Whiteside makes 2-pt hook shot from 6 ft (assist by J. Johnson),30,46
167,2,3:35.0,R. Jackson makes 2-pt layup from 2 ft,,32,46
168,2,3:09.0,,D. Wade makes 2-pt jump shot from 20 ft,32,48
169,2,2:54.0,R. Jackson misses 3-pt jump shot from 24 ft,,32,48
170,2,2:53.0,,Defensive rebound by H. Whiteside,32,48
171,2,2:34.0,,J. Richardson misses 2-pt jump shot from 15 ft,32,48
172,2,2:33.0,,Offensive rebound by H. Whiteside,32,48
173,2,2:28.0,,Miami full timeout,32,48
174,2,2:28.0,,L. Deng enters the game for J. Winslow,32,48
175,2,2:12.0,,J. Johnson makes 2-pt jump shot from 13 ft,32,50
176,2,1:46.0,R. Jackson misses 2-pt jump shot from 7 ft,,32,50
177,2,1:45.0,,Defensive rebound by L. Deng,32,50
178,2,1:33.0,,D. Wade misses 2-pt jump shot from 7 ft,32,50
179,2,1:32.0,Defensive rebound by A. Drummond,,32,50
180,2,1:21.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,32,50
181,2,1:20.0,,Defensive rebound by L. Deng,32,50
182,2,1:09.0,,L. Deng misses 2-pt layup from 2 ft,32,50
183,2,1:07.0,,Offensive rebound by H. Whiteside,32,50
184,2,1:06.0,,H. Whiteside misses 2-pt jump shot from 5 ft,32,50
185,2,1:05.0,,Offensive rebound by J. Johnson,32,50
186,2,1:04.0,,J. Johnson makes 2-pt layup at rim,32,52
187,2,0:40.0,R. Jackson misses 2-pt jump shot from 16 ft,,32,52
188,2,0:39.0,Offensive rebound by A. Drummond,,32,52
189,2,0:39.0,Shooting foul by H. Whiteside (drawn by A. Drummond),,32,52
190,2,0:39.0,A. Drummond makes free throw 1 of 2,,33,52
191,2,0:39.0,A. Tolliver enters the game for T. Harris,,33,52
192,2,0:39.0,S. Johnson enters the game for K. Caldwell-Pope,,33,52
193,2,0:39.0,A. Drummond makes free throw 2 of 2,,34,52
194,2,0:14.0,,J. Johnson makes 2-pt jump shot from 14 ft,34,54
195,2,0:04.0,R. Jackson misses 2-pt hook shot from 2 ft,,34,54
196,2,0:01.0,Offensive rebound by A. Drummond,,34,54
197,2,0:00.0,A. Drummond makes 2-pt jump shot from 20 ft,,36,54
198,3,11:36.0,T. Harris makes 2-pt layup from 2 ft,,38,54
199,3,11:36.0,Shooting foul by L. Deng (drawn by T. Harris),,38,54
200,3,11:36.0,T. Harris makes free throw 1 of 1,,39,54
201,3,11:10.0,,G. Dragić misses 2-pt jump shot from 11 ft,39,54
202,3,11:09.0,Defensive rebound by M. Morris,,39,54
203,3,11:06.0,Shooting foul by G. Dragić (drawn by R. Jackson),,39,54
204,3,11:06.0,R. Jackson makes free throw 1 of 2,,40,54
205,3,11:06.0,R. Jackson makes free throw 2 of 2,,41,54
206,3,10:45.0,,L. Deng misses 2-pt jump shot from 11 ft,41,54
207,3,10:44.0,Defensive rebound by M. Morris,,41,54
208,3,10:37.0,A. Drummond misses 2-pt hook shot from 5 ft,,41,54
209,3,10:36.0,,Defensive rebound by A. Stoudemire,41,54
210,3,10:16.0,,A. Stoudemire makes 2-pt jump shot from 17 ft (assist by G. Dragić),41,56
211,3,9:56.0,Shooting foul by A. Stoudemire (drawn by T. Harris),,41,56
212,3,9:56.0,T. Harris makes free throw 1 of 2,,42,56
213,3,9:56.0,T. Harris makes free throw 2 of 2,,43,56
214,3,9:46.0,,D. Wade makes 2-pt jump shot from 13 ft,43,58
215,3,9:34.0,R. Jackson makes 2-pt jump shot from 8 ft,,45,58
216,3,9:21.0,,Shooting foul by A. Drummond (drawn by D. Wade),45,58
217,3,9:21.0,,D. Wade makes free throw 1 of 2,45,59
218,3,9:21.0,,D. Wade makes free throw 2 of 2,45,60
219,3,9:10.0,Turnover by M. Morris (lost ball),,45,60
220,3,9:10.0,Violation by Team (delay of game),,45,60
221,3,8:58.0,,D. Wade makes 2-pt jump shot from 11 ft,45,62
222,3,8:39.0,Shooting foul by D. Wade (drawn by T. Harris),,45,62
223,3,8:39.0,T. Harris makes free throw 1 of 2,,46,62
224,3,8:39.0,T. Harris makes free throw 2 of 2,,47,62
225,3,8:22.0,,Turnover by D. Wade (bad pass),47,62
226,3,8:10.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,47,62
227,3,8:09.0,,Defensive rebound by Team,47,62
228,3,7:50.0,,A. Stoudemire makes 2-pt jump shot from 16 ft (assist by J. Johnson),47,64
229,3,7:32.0,Turnover by M. Morris (bad pass; steal by D. Wade),,47,64
230,3,7:28.0,S. Johnson enters the game for M. Morris,,47,64
231,3,7:15.0,,Turnover by J. Johnson (bad pass; steal by T. Harris),47,64
232,3,7:13.0,Personal foul by L. Deng,,47,64
233,3,7:13.0,R. Jackson makes free throw 1 of 2,,48,64
234,3,7:13.0,R. Jackson makes free throw 2 of 2,,49,64
235,3,7:03.0,,G. Dragić makes 2-pt jump shot from 18 ft,49,66
236,3,6:47.0,K. Caldwell-Pope makes 2-pt jump shot from 10 ft,,51,66
237,3,6:26.0,,Personal foul by K. Caldwell-Pope,51,66
238,3,6:11.0,,J. Johnson misses 2-pt jump shot from 16 ft,51,66
239,3,6:10.0,Defensive rebound by S. Johnson,,51,66
240,3,5:58.0,R. Jackson makes 2-pt jump shot from 16 ft,,53,66
241,3,5:41.0,,Turnover by A. Stoudemire (lost ball),53,66
242,3,5:41.0,,Miami full timeout,53,66
243,3,5:41.0,,J. Richardson enters the game for A. Stoudemire,53,66
244,3,5:41.0,,H. Whiteside enters the game for G. Dragić,53,66
245,3,5:33.0,R. Jackson misses 2-pt layup from 2 ft (block by H. Whiteside),,53,66
246,3,5:32.0,,Defensive rebound by D. Wade,53,66
247,3,5:22.0,,Def 3 sec tech foul by A. Drummond,53,66
248,3,5:22.0,,D. Wade makes technical free throw,53,67
249,3,5:11.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Wade),53,67
250,3,5:11.0,,D. Wade makes free throw 1 of 2,53,68
251,3,5:11.0,A. Tolliver enters the game for K. Caldwell-Pope,,53,68
252,3,5:11.0,,D. Wade misses free throw 2 of 2,53,68
253,3,5:10.0,Defensive rebound by A. Drummond,,53,68
254,3,4:55.0,Turnover by S. Johnson (bad pass; steal by L. Deng),,53,68
255,3,4:52.0,,L. Deng makes 2-pt dunk at rim,53,70
256,3,4:35.0,R. Jackson misses 2-pt jump shot from 18 ft,,53,70
257,3,4:34.0,Offensive rebound by R. Jackson,,53,70
258,3,4:19.0,A. Tolliver misses 3-pt jump shot from 24 ft,,53,70
259,3,4:18.0,,Defensive rebound by L. Deng,53,70
260,3,4:09.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by D. Wade),53,73
261,3,4:09.0,Detroit full timeout,,53,73
262,3,4:09.0,,J. Winslow enters the game for L. Deng,53,73
263,3,3:54.0,Personal foul by H. Whiteside,,53,73
264,3,3:54.0,R. Jackson makes free throw 1 of 2,,54,73
265,3,3:54.0,R. Jackson makes free throw 2 of 2,,55,73
266,3,3:32.0,,D. Wade misses 2-pt jump shot from 12 ft,55,73
267,3,3:31.0,Defensive rebound by A. Drummond,,55,73
268,3,3:21.0,T. Harris makes 2-pt jump shot from 7 ft,,57,73
269,3,3:02.0,,J. Johnson misses 3-pt jump shot from 23 ft,57,73
270,3,3:01.0,Defensive rebound by A. Drummond,,57,73
271,3,2:50.0,R. Jackson makes 2-pt jump shot from 9 ft,,59,73
272,3,2:30.0,,J. Winslow makes 2-pt layup from 1 ft (assist by J. Johnson),59,75
273,3,2:16.0,Personal foul by H. Whiteside,,59,75
274,3,2:16.0,A. Drummond misses free throw 1 of 2,,59,75
275,3,2:16.0,Offensive rebound by Team,,59,75
276,3,2:16.0,D. Hilliard enters the game for S. Johnson,,59,75
277,3,2:16.0,,G. Dragić enters the game for D. Wade,59,75
278,3,2:16.0,A. Drummond misses free throw 2 of 2,,59,75
279,3,2:15.0,,Defensive rebound by H. Whiteside,59,75
280,3,2:00.0,,J. Johnson misses 2-pt jump shot from 7 ft,59,75
281,3,1:59.0,Defensive rebound by T. Harris,,59,75
282,3,1:53.0,R. Jackson makes 2-pt layup from 2 ft,,61,75
283,3,1:32.0,,H. Whiteside misses 2-pt jump shot from 3 ft,61,75
284,3,1:31.0,Defensive rebound by T. Harris,,61,75
285,3,1:23.0,A. Drummond misses 2-pt hook shot from 9 ft,,61,75
286,3,1:21.0,,Defensive rebound by G. Dragić,61,75
287,3,1:12.0,,H. Whiteside misses 2-pt jump shot from 15 ft,61,75
288,3,1:11.0,Defensive rebound by D. Hilliard,,61,75
289,3,1:02.0,T. Harris misses 3-pt jump shot from 25 ft,,61,75
290,3,1:01.0,,Defensive rebound by Team,61,75
291,3,1:01.0,,L. Deng enters the game for J. Johnson,61,75
292,3,0:48.0,,J. Winslow misses 2-pt layup from 1 ft (block by R. Jackson),61,75
293,3,0:47.0,,Offensive rebound by Team,61,75
294,3,0:41.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Winslow),61,77
295,3,0:36.0,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),,63,77
296,3,0:25.0,,G. Dragić makes 2-pt jump shot from 15 ft,63,79
297,3,0:19.0,Personal take foul by G. Dragić,,63,79
298,3,0:19.0,A. Drummond misses free throw 1 of 2,,63,79
299,3,0:19.0,Offensive rebound by Team,,63,79
300,3,0:19.0,A. Drummond misses free throw 2 of 2,,63,79
301,3,0:18.0,Offensive rebound by A. Tolliver,,63,79
302,3,0:11.0,R. Jackson misses 3-pt jump shot from 24 ft,,63,79
303,3,0:10.0,Offensive rebound by A. Drummond,,63,79
304,3,0:09.0,A. Drummond misses 2-pt jump shot from 3 ft (block by H. Whiteside),,63,79
305,3,0:08.0,,Defensive rebound by H. Whiteside,63,79
306,3,0:01.0,,G. Dragić makes 3-pt jump shot from 25 ft,63,82
307,4,11:48.0,,J. Winslow misses 2-pt hook shot from 9 ft,63,82
308,4,11:47.0,Defensive rebound by S. Blake,,63,82
309,4,11:38.0,D. Hilliard misses 3-pt jump shot from 24 ft,,63,82
310,4,11:37.0,Offensive rebound by A. Baynes,,63,82
311,4,11:25.0,A. Baynes misses 2-pt jump shot from 9 ft,,63,82
312,4,11:24.0,Offensive rebound by M. Morris,,63,82
313,4,11:23.0,M. Morris misses 2-pt layup from 1 ft,,63,82
314,4,11:22.0,,Defensive rebound by Team,63,82
315,4,10:57.0,,J. Winslow misses 3-pt jump shot from 23 ft,63,82
316,4,10:56.0,Defensive rebound by D. Hilliard,,63,82
317,4,10:52.0,Shooting foul by J. Winslow (drawn by M. Morris),,63,82
318,4,10:52.0,M. Morris misses free throw 1 of 2,,63,82
319,4,10:52.0,Offensive rebound by Team,,63,82
320,4,10:52.0,M. Morris makes free throw 2 of 2,,64,82
321,4,10:38.0,,L. Deng makes 2-pt jump shot from 19 ft (assist by G. Dragić),64,84
322,4,10:24.0,Def 3 sec tech foul by H. Whiteside,,64,84
323,4,10:24.0,S. Blake makes technical free throw,,65,84
324,4,10:18.0,Offensive foul by M. Morris (drawn by G. Dragić),,65,84
325,4,10:18.0,Turnover by M. Morris (offensive foul),,65,84
326,4,10:00.0,,J. Richardson misses 3-pt jump shot from 24 ft,65,84
327,4,9:59.0,Defensive rebound by D. Hilliard,,65,84
328,4,9:47.0,S. Blake makes 3-pt jump shot from 25 ft,,68,84
329,4,9:34.0,,G. Dragić makes 2-pt layup from 1 ft,68,86
330,4,9:11.0,A. Baynes makes 2-pt jump shot from 12 ft (assist by D. Hilliard),,70,86
331,4,8:51.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by L. Deng),70,89
332,4,8:34.0,Turnover by M. Morris (bad pass; steal by H. Whiteside),,70,89
333,4,8:22.0,,Personal foul by S. Blake,70,89
334,4,8:22.0,Official timeout,,70,89
335,4,8:20.0,S. Johnson enters the game for M. Morris,,70,89
336,4,8:08.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by L. Deng),70,92
337,4,7:50.0,A. Baynes misses 2-pt jump shot from 6 ft,,70,92
338,4,7:49.0,,Defensive rebound by H. Whiteside,70,92
339,4,7:38.0,,L. Deng misses 2-pt jump shot from 18 ft,70,92
340,4,7:37.0,Defensive rebound by S. Blake,,70,92
341,4,7:26.0,A. Tolliver makes 2-pt jump shot from 7 ft (assist by S. Blake),,72,92
342,4,7:09.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),72,94
343,4,7:06.0,Detroit full timeout,,72,94
344,4,6:56.0,S. Johnson makes 2-pt jump shot from 18 ft (assist by S. Blake),,74,94
345,4,6:41.0,,G. Dragić makes 3-pt jump shot from 24 ft,74,97
346,4,6:16.0,Shooting foul by G. Dragić (drawn by A. Baynes),,74,97
347,4,6:16.0,A. Baynes makes free throw 1 of 2,,75,97
348,4,6:16.0,A. Baynes makes free throw 2 of 2,,76,97
349,4,6:05.0,,Turnover by G. Dragić (bad pass; steal by A. Baynes),76,97
350,4,5:59.0,D. Hilliard makes 3-pt jump shot from 25 ft (assist by S. Johnson),,79,97
351,4,5:58.0,,Miami full timeout,79,97
352,4,5:58.0,,Technical foul by Team,79,97
353,4,5:58.0,S. Blake makes technical free throw,,80,97
354,4,5:33.0,,J. Winslow makes 3-pt jump shot from 24 ft (assist by L. Deng),80,100
355,4,5:15.0,S. Johnson misses 2-pt layup from 1 ft,,80,100
356,4,5:14.0,Offensive rebound by S. Johnson,,80,100
357,4,5:13.0,S. Johnson misses 2-pt layup from 1 ft,,80,100
358,4,5:12.0,,Defensive rebound by G. Dragić,80,100
359,4,5:00.0,,L. Deng misses 2-pt layup at rim,80,100
360,4,4:59.0,Defensive rebound by A. Baynes,,80,100
361,4,4:50.0,D. Hilliard makes 3-pt jump shot from 23 ft (assist by A. Tolliver),,83,100
362,4,4:30.0,,G. Dragić misses 2-pt layup from 2 ft,83,100
363,4,4:29.0,,Offensive rebound by H. Whiteside,83,100
364,4,4:26.0,,H. Whiteside makes 2-pt layup from 1 ft,83,102
365,4,4:11.0,A. Baynes makes 2-pt hook shot from 5 ft (assist by S. Blake),,85,102
366,4,3:55.0,,Personal foul by S. Johnson,85,102
367,4,3:55.0,S. Dinwiddie enters the game for S. Johnson,,85,102
368,4,3:55.0,J. Anthony enters the game for S. Blake,,85,102
369,4,3:55.0,R. Bullock enters the game for A. Baynes,,85,102
370,4,3:55.0,,G. Green enters the game for L. Deng,85,102
371,4,3:41.0,,Turnover by G. Dragić (bad pass; steal by A. Tolliver),85,102
372,4,3:33.0,D. Hilliard makes 2-pt jump shot from 18 ft,,87,102
373,4,3:14.0,,J. Richardson misses 2-pt layup from 2 ft,87,102
374,4,3:13.0,Defensive rebound by J. Anthony,,87,102
375,4,3:06.0,S. Dinwiddie misses 2-pt jump shot from 9 ft,,87,102
376,4,3:05.0,Offensive rebound by S. Dinwiddie,,87,102
377,4,3:04.0,S. Dinwiddie misses 2-pt jump shot from 4 ft (block by H. Whiteside),,87,102
378,4,3:03.0,Offensive rebound by Team,,87,102
379,4,2:50.0,R. Bullock makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,89,102
380,4,2:25.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),89,104
381,4,2:11.0,Turnover by S. Dinwiddie (bad pass; steal by G. Green),,89,104
382,4,2:08.0,,Shooting foul by S. Dinwiddie (drawn by G. Green),89,104
383,4,2:08.0,,G. Green misses free throw 1 of 2,89,104
384,4,2:08.0,,Offensive rebound by Team,89,104
385,4,2:08.0,,U. Haslem enters the game for H. Whiteside,89,104
386,4,2:08.0,,J. McRoberts enters the game for G. Dragić,89,104
387,4,2:08.0,,G. Green makes free throw 2 of 2,89,105
388,4,2:01.0,Personal foul by G. Green,,89,105
389,4,1:54.0,D. Hilliard misses 3-pt jump shot from 24 ft,,89,105
