,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
104,2,11:33.0,,T. Booker enters the game for D. Favors,26,21
105,2,11:18.0,S. Livingston misses 2-pt jump shot from 16 ft,,26,21
106,2,11:18.0,,Defensive rebound by T. Lyles,26,21
107,2,11:01.0,,Turnover by J. Ingles (bad pass),26,21
108,2,10:36.0,L. Barbosa misses 2-pt jump shot from 5 ft,,26,21
109,2,10:36.0,,Defensive rebound by T. Lyles,26,21
110,2,10:24.0,,J. Ingles misses 3-pt jump shot from 25 ft,26,21
111,2,10:23.0,,Offensive rebound by R. Hood,26,21
112,2,10:09.0,,T. Lyles misses 3-pt jump shot from 24 ft,26,21
113,2,10:09.0,Defensive rebound by H. Barnes,,26,21
114,2,9:59.0,M. Speights misses 2-pt hook shot from 6 ft,,26,21
115,2,9:58.0,,Defensive rebound by R. Hood,26,21
116,2,9:43.0,,J. Ingles misses 3-pt jump shot from 24 ft,26,21
117,2,9:43.0,Defensive rebound by H. Barnes,,26,21
118,2,9:29.0,L. Barbosa makes 3-pt jump shot from 23 ft (assist by S. Livingston),,29,21
119,2,9:22.0,,Turnover by T. Booker (bad pass; steal by L. Barbosa),29,21
120,2,9:17.0,L. Barbosa makes 2-pt layup from 1 ft,,31,21
121,2,9:00.0,,R. Neto misses 2-pt jump shot from 3 ft (block by M. Speights),31,21
122,2,9:00.0,,Offensive rebound by Team,31,21
123,2,9:00.0,,G. Hayward enters the game for J. Ingles,31,21
124,2,9:00.0,,R. Gobert enters the game for T. Lyles,31,21
125,2,9:00.0,D. Green enters the game for B. Rush,,31,21
126,2,8:54.0,,Shooting foul by D. Green (drawn by R. Neto),31,21
127,2,8:54.0,,Utah full timeout,31,21
128,2,8:54.0,K. Thompson enters the game for L. Barbosa,,31,21
129,2,8:54.0,,R. Neto makes free throw 1 of 2,31,22
130,2,8:54.0,,R. Neto makes free throw 2 of 2,31,23
131,2,8:38.0,Turnover by M. Speights (bad pass; steal by G. Hayward),,31,23
132,2,8:26.0,,G. Hayward misses 3-pt jump shot from 24 ft,31,23
133,2,8:25.0,,Offensive rebound by T. Booker,31,23
134,2,8:18.0,,R. Hood misses 3-pt jump shot from 24 ft,31,23
135,2,8:18.0,Defensive rebound by S. Livingston,,31,23
136,2,8:03.0,M. Speights makes 2-pt jump shot from 19 ft (assist by H. Barnes),,33,23
137,2,7:46.0,,Turnover by G. Hayward (bad pass),33,23
138,2,7:44.0,,S. Mack enters the game for R. Neto,33,23
139,2,7:34.0,S. Livingston misses 2-pt layup from 1 ft,,33,23
140,2,7:34.0,Offensive rebound by Team,,33,23
141,2,7:31.0,M. Speights misses 3-pt jump shot from 24 ft,,33,23
142,2,7:30.0,,Defensive rebound by R. Hood,33,23
143,2,7:21.0,,T. Booker misses 2-pt hook shot from 3 ft,33,23
144,2,7:20.0,,Offensive rebound by T. Booker,33,23
145,2,7:17.0,,T. Booker makes 2-pt dunk at rim,33,25
146,2,7:00.0,K. Thompson misses 2-pt jump shot from 13 ft,,33,25
147,2,6:59.0,,Defensive rebound by R. Hood,33,25
148,2,6:46.0,,T. Booker misses 2-pt jump shot from 17 ft,33,25
149,2,6:46.0,Defensive rebound by H. Barnes,,33,25
150,2,6:38.0,S. Livingston misses 2-pt jump shot from 13 ft,,33,25
151,2,6:38.0,,Defensive rebound by R. Gobert,33,25
152,2,6:20.0,,Personal foul by M. Speights,33,25
153,2,6:20.0,,D. Favors enters the game for T. Booker,33,25
154,2,6:20.0,,T. Lyles enters the game for R. Gobert,33,25
155,2,6:07.0,,R. Hood misses 3-pt jump shot from 24 ft,33,25
156,2,6:06.0,Defensive rebound by H. Barnes,,33,25
157,2,5:57.0,Turnover by M. Speights (lost ball),,33,25
158,2,5:57.0,,Utah full timeout,33,25
159,2,5:57.0,S. Curry enters the game for S. Livingston,,33,25
160,2,5:57.0,B. Rush enters the game for M. Speights,,33,25
161,2,5:57.0,A. Bogut enters the game for H. Barnes,,33,25
162,2,5:41.0,,S. Mack makes 2-pt layup from 2 ft (assist by T. Lyles),33,27
163,2,5:30.0,Shooting foul by R. Hood (drawn by K. Thompson),,33,27
164,2,5:30.0,K. Thompson makes free throw 1 of 2,,34,27
165,2,5:30.0,K. Thompson misses free throw 2 of 2,,34,27
166,2,5:29.0,,Defensive rebound by T. Lyles,34,27
167,2,5:08.0,,S. Mack misses 2-pt layup from 2 ft,34,27
168,2,5:07.0,,Offensive rebound by S. Mack,34,27
169,2,4:57.0,,T. Lyles misses 2-pt layup from 2 ft (block by D. Green),34,27
170,2,4:56.0,,Offensive rebound by D. Favors,34,27
171,2,4:53.0,,D. Favors makes 2-pt layup from 1 ft,34,29
172,2,4:39.0,D. Green makes 2-pt jump shot from 8 ft,,36,29
173,2,4:18.0,,D. Favors makes 2-pt jump shot from 11 ft (assist by G. Hayward),36,31
174,2,3:59.0,Personal foul by T. Lyles,,36,31
175,2,3:44.0,B. Rush misses 2-pt jump shot from 4 ft,,36,31
176,2,3:44.0,Offensive rebound by Team,,36,31
177,2,3:44.0,Golden State full timeout,,36,31
178,2,3:44.0,,J. Ingles enters the game for R. Hood,36,31
179,2,3:42.0,Turnover by B. Rush (bad pass; steal by T. Lyles),,36,31
180,2,3:33.0,,D. Favors misses 2-pt jump shot from 12 ft,36,31
181,2,3:32.0,Defensive rebound by A. Bogut,,36,31
182,2,3:15.0,B. Rush misses 3-pt jump shot from 24 ft,,36,31
183,2,3:14.0,,Defensive rebound by D. Favors,36,31
184,2,2:53.0,,S. Mack makes 2-pt jump shot from 18 ft,36,33
185,2,2:43.0,Turnover by D. Green (bad pass; steal by D. Favors),,36,33
186,2,2:31.0,,D. Favors misses 2-pt jump shot from 15 ft,36,33
187,2,2:31.0,Defensive rebound by A. Bogut,,36,33
188,2,2:23.0,S. Curry makes 3-pt jump shot from 27 ft (assist by A. Bogut),,39,33
189,2,2:17.0,,Utah full timeout,39,33
190,2,2:17.0,Golden State full timeout,,39,33
191,2,2:17.0,,R. Gobert enters the game for D. Favors,39,33
192,2,2:17.0,H. Barnes enters the game for A. Bogut,,39,33
193,2,2:17.0,S. Livingston enters the game for B. Rush,,39,33
194,2,2:08.0,,R. Gobert makes 2-pt dunk at rim (assist by S. Mack),39,35
195,2,1:41.0,Turnover by S. Curry (bad pass; steal by S. Mack),,39,35
196,2,1:33.0,,Shooting foul by K. Thompson (drawn by G. Hayward),39,35
197,2,1:33.0,,G. Hayward makes free throw 1 of 2,39,36
198,2,1:33.0,,R. Hood enters the game for J. Ingles,39,36
199,2,1:33.0,,G. Hayward makes free throw 2 of 2,39,37
200,2,1:09.0,D. Green misses 3-pt jump shot from 25 ft,,39,37
201,2,1:09.0,,Defensive rebound by R. Gobert,39,37
202,2,0:53.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by S. Mack),39,40
203,2,0:42.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by S. Livingston),,42,40
204,2,0:30.0,,S. Mack misses 3-pt jump shot from 24 ft,42,40
205,2,0:30.0,Defensive rebound by D. Green,,42,40
206,2,0:12.0,H. Barnes misses 3-pt jump shot from 23 ft,,42,40
207,2,0:11.0,,Defensive rebound by S. Mack,42,40
208,2,0:02.0,,G. Hayward misses 3-pt jump shot from 24 ft,42,40
209,2,0:00.0,Defensive rebound by H. Barnes,,42,40
210,3,11:46.0,Turnover by A. Bogut (bad pass),,42,40
211,3,11:32.0,,D. Favors makes 2-pt layup from 1 ft (assist by R. Gobert),42,42
212,3,11:20.0,K. Thompson misses 2-pt jump shot from 13 ft,,42,42
213,3,11:19.0,,Defensive rebound by R. Gobert,42,42
214,3,11:02.0,,Shooting foul by A. Bogut (drawn by D. Favors),42,42
215,3,11:02.0,,D. Favors misses free throw 1 of 2,42,42
216,3,11:02.0,,Offensive rebound by Team,42,42
217,3,11:02.0,,D. Favors misses free throw 2 of 2,42,42
218,3,11:01.0,Defensive rebound by A. Bogut,,42,42
219,3,10:47.0,K. Thompson misses 3-pt jump shot from 25 ft,,42,42
220,3,10:46.0,,Defensive rebound by S. Mack,42,42
221,3,10:37.0,,G. Hayward makes 3-pt jump shot from 24 ft,42,45
222,3,10:28.0,Personal foul by S. Mack,,42,45
223,3,10:15.0,H. Barnes misses 2-pt jump shot from 10 ft,,42,45
224,3,10:14.0,,Defensive rebound by R. Gobert,42,45
225,3,10:02.0,,R. Gobert misses 2-pt jump shot from 9 ft,42,45
226,3,10:02.0,Defensive rebound by H. Barnes,,42,45
227,3,9:48.0,S. Curry misses 2-pt jump shot from 3 ft,,42,45
228,3,9:47.0,Offensive rebound by D. Green,,42,45
229,3,9:46.0,D. Green misses 2-pt layup from 1 ft,,42,45
230,3,9:44.0,,Defensive rebound by R. Gobert,42,45
231,3,9:32.0,,G. Hayward misses 2-pt jump shot from 5 ft,42,45
232,3,9:32.0,Defensive rebound by Team,,42,45
233,3,9:32.0,Personal foul by R. Gobert,,42,45
234,3,9:17.0,S. Curry misses 2-pt jump shot from 3 ft (block by R. Gobert),,42,45
235,3,9:16.0,,Defensive rebound by S. Mack,42,45
236,3,9:09.0,,G. Hayward misses 3-pt jump shot from 22 ft,42,45
237,3,9:08.0,,Offensive rebound by D. Favors,42,45
238,3,9:01.0,,R. Hood makes 2-pt jump shot from 13 ft,42,47
239,3,8:51.0,Personal foul by D. Favors,,42,47
240,3,8:51.0,Golden State full timeout,,42,47
241,3,8:42.0,H. Barnes misses 3-pt jump shot from 24 ft,,42,47
242,3,8:42.0,,Defensive rebound by R. Gobert,42,47
243,3,8:23.0,,Personal foul by S. Curry,42,47
244,3,8:11.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by S. Mack),42,49
245,3,7:57.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,45,49
246,3,7:38.0,,R. Gobert misses 2-pt hook shot from 2 ft,45,49
247,3,7:37.0,Defensive rebound by Team,,45,49
248,3,7:29.0,K. Thompson misses 3-pt jump shot from 24 ft,,45,49
249,3,7:29.0,,Defensive rebound by D. Favors,45,49
250,3,7:13.0,,R. Hood makes 2-pt jump shot from 20 ft,45,51
251,3,7:00.0,Turnover by A. Bogut (bad pass; steal by R. Hood),,45,51
252,3,6:50.0,,Shooting foul by A. Bogut (drawn by D. Favors),45,51
253,3,6:50.0,,D. Favors misses free throw 1 of 2,45,51
254,3,6:50.0,,Offensive rebound by Team,45,51
255,3,6:50.0,A. Varejão enters the game for A. Bogut,,45,51
256,3,6:50.0,,D. Favors makes free throw 2 of 2,45,52
257,3,6:44.0,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),,47,52
258,3,6:38.0,,Utah full timeout,47,52
259,3,6:38.0,,T. Booker enters the game for D. Favors,47,52
260,3,6:38.0,,J. Ingles enters the game for R. Hood,47,52
261,3,6:19.0,Offensive charge foul by T. Booker (drawn by S. Curry),,47,52
262,3,6:19.0,,Turnover by T. Booker (offensive foul),47,52
263,3,6:03.0,S. Curry misses 3-pt jump shot from 25 ft,,47,52
264,3,6:03.0,,Defensive rebound by Team,47,52
265,3,5:40.0,,S. Mack makes 3-pt jump shot from 24 ft,47,55
266,3,5:30.0,D. Green misses 2-pt layup from 3 ft,,47,55
267,3,5:29.0,,Defensive rebound by R. Gobert,47,55
268,3,5:22.0,,S. Mack makes 2-pt jump shot from 1 ft,47,57
269,3,5:07.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,50,57
270,3,4:51.0,,G. Hayward misses 3-pt jump shot from 24 ft,50,57
271,3,4:51.0,Defensive rebound by H. Barnes,,50,57
272,3,4:48.0,Shooting foul by G. Hayward (drawn by K. Thompson),,50,57
273,3,4:48.0,K. Thompson makes free throw 1 of 2,,51,57
274,3,4:48.0,S. Livingston enters the game for H. Barnes,,51,57
275,3,4:48.0,K. Thompson makes free throw 2 of 2,,52,57
276,3,4:30.0,,R. Gobert makes 2-pt dunk at rim (assist by S. Mack),52,59
277,3,4:14.0,D. Green makes 3-pt jump shot from 22 ft (assist by A. Varejão),,55,59
278,3,3:58.0,,Turnover by S. Mack (bad pass),55,59
279,3,3:58.0,L. Barbosa enters the game for K. Thompson,,55,59
280,3,3:52.0,S. Curry makes 3-pt jump shot from 26 ft,,58,59
281,3,3:26.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Gobert),58,62
282,3,3:17.0,S. Curry misses 3-pt jump shot from 27 ft,,58,62
283,3,3:14.0,Offensive rebound by A. Varejão,,58,62
284,3,3:06.0,D. Green misses 2-pt jump shot from 14 ft,,58,62
285,3,3:06.0,,Defensive rebound by T. Booker,58,62
286,3,2:53.0,,Turnover by J. Ingles (bad pass; steal by L. Barbosa),58,62
287,3,2:43.0,S. Curry misses 2-pt jump shot from 6 ft (block by R. Gobert),,58,62
288,3,2:42.0,,Defensive rebound by T. Booker,58,62
289,3,2:22.0,,S. Mack makes 2-pt layup from 2 ft,58,64
290,3,2:10.0,A. Varejão misses 2-pt jump shot from 19 ft,,58,64
291,3,2:09.0,,Defensive rebound by T. Booker,58,64
292,3,1:52.0,,T. Booker misses 3-pt jump shot from 22 ft,58,64
293,3,1:52.0,Defensive rebound by L. Barbosa,,58,64
294,3,1:37.0,A. Varejão misses 2-pt jump shot from 17 ft,,58,64
295,3,1:36.0,,Defensive rebound by R. Gobert,58,64
296,3,1:16.0,,G. Hayward misses 2-pt jump shot from 5 ft (block by S. Livingston),58,64
297,3,1:16.0,Defensive rebound by S. Livingston,,58,64
298,3,1:16.0,,Loose ball foul by G. Hayward,58,64
299,3,1:16.0,,Technical foul by G. Hayward,58,64
300,3,1:16.0,S. Curry makes technical free throw,,59,64
301,3,1:16.0,M. Speights enters the game for A. Varejão,,59,64
302,3,1:16.0,,R. Neto enters the game for G. Hayward,59,64
303,3,1:16.0,,R. Hood enters the game for R. Gobert,59,64
304,3,1:16.0,,T. Lyles enters the game for S. Mack,59,64
305,3,1:16.0,S. Livingston makes free throw 1 of 2,,60,64
306,3,1:16.0,S. Livingston makes free throw 2 of 2,,61,64
307,3,0:53.0,,Shooting foul by D. Green (drawn by R. Hood),61,64
308,3,0:53.0,,R. Hood makes free throw 1 of 3,61,65
309,3,0:53.0,,R. Hood misses free throw 2 of 3,61,65
310,3,0:53.0,,Offensive rebound by Team,61,65
311,3,0:53.0,,R. Hood makes free throw 3 of 3,61,66
312,3,0:42.0,L. Barbosa misses 3-pt jump shot from 23 ft,,61,66
313,3,0:40.0,,Defensive rebound by R. Hood,61,66
314,3,0:24.0,,T. Lyles misses 3-pt jump shot from 24 ft,61,66
315,3,0:24.0,,Offensive rebound by Team,61,66
316,3,0:24.0,,Personal foul by D. Green,61,66
317,3,0:24.0,,T. Booker makes free throw 1 of 2,61,67
318,3,0:24.0,H. Barnes enters the game for D. Green,,61,67
319,3,0:24.0,,T. Booker misses free throw 2 of 2,61,67
320,3,0:24.0,Defensive rebound by S. Curry,,61,67
321,3,0:06.0,S. Curry makes 2-pt jump shot from 19 ft,,63,67
322,3,0:01.0,,T. Lyles makes 2-pt jump shot from 7 ft (assist by T. Booker),63,69
323,4,11:42.0,,Offensive foul by T. Booker (drawn by M. Speights),63,69
324,4,11:42.0,,Turnover by T. Booker (offensive foul),63,69
325,4,11:26.0,H. Barnes makes 2-pt jump shot from 19 ft,,65,69
326,4,11:03.0,,Personal foul by M. Speights,65,69
327,4,10:49.0,,G. Hayward makes 2-pt layup from 2 ft,65,71
328,4,10:24.0,H. Barnes misses 3-pt jump shot from 23 ft,,65,71
329,4,10:24.0,Offensive rebound by M. Speights,,65,71
330,4,10:22.0,M. Speights makes 2-pt layup from 1 ft,,67,71
331,4,10:05.0,,Shooting foul by M. Speights (drawn by T. Booker),67,71
332,4,10:05.0,,T. Booker misses free throw 1 of 2,67,71
333,4,10:05.0,,Offensive rebound by Team,67,71
334,4,10:05.0,,T. Booker misses free throw 2 of 2,67,71
335,4,10:04.0,Defensive rebound by S. Livingston,,67,71
336,4,9:46.0,H. Barnes misses 2-pt jump shot from 8 ft,,67,71
337,4,9:45.0,,Defensive rebound by R. Neto,67,71
338,4,9:31.0,,Shooting foul by S. Livingston (drawn by G. Hayward),67,71
339,4,9:31.0,,G. Hayward misses free throw 1 of 2,67,71
340,4,9:31.0,,Offensive rebound by Team,67,71
341,4,9:31.0,,R. Hood enters the game for J. Ingles,67,71
342,4,9:31.0,,R. Gobert enters the game for T. Booker,67,71
343,4,9:31.0,,G. Hayward makes free throw 2 of 2,67,72
344,4,9:15.0,Turnover by M. Speights (traveling),,67,72
345,4,8:58.0,,R. Neto makes 3-pt jump shot from 24 ft,67,75
346,4,8:39.0,Golden State full timeout,,67,75
347,4,8:39.0,K. Thompson enters the game for L. Barbosa,,67,75
348,4,8:39.0,,J. Ingles enters the game for G. Hayward,67,75
349,4,8:36.0,Personal foul by R. Gobert,,67,75
350,4,8:22.0,I. Clark makes 2-pt jump shot from 7 ft,,69,75
351,4,8:07.0,,R. Hood makes 2-pt layup from 3 ft,69,77
352,4,7:59.0,S. Livingston makes 2-pt jump shot from 13 ft,,71,77
353,4,7:39.0,,R. Hood misses 3-pt jump shot from 25 ft,71,77
354,4,7:39.0,Defensive rebound by I. Clark,,71,77
355,4,7:30.0,K. Thompson misses 3-pt jump shot from 25 ft,,71,77
356,4,7:30.0,,Defensive rebound by R. Gobert,71,77
357,4,7:21.0,,T. Lyles misses 3-pt jump shot from 22 ft,71,77
358,4,7:20.0,,Offensive rebound by R. Gobert,71,77
359,4,7:19.0,,R. Gobert makes 2-pt layup at rim,71,79
360,4,7:19.0,Golden State full timeout,,71,79
361,4,7:19.0,D. Green enters the game for S. Livingston,,71,79
362,4,7:19.0,S. Curry enters the game for M. Speights,,71,79
363,4,7:19.0,,S. Mack enters the game for R. Neto,71,79
364,4,7:06.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,74,79
365,4,6:51.0,,Shooting foul by I. Clark (drawn by R. Hood),74,79
366,4,6:51.0,,R. Hood misses free throw 1 of 2,74,79
367,4,6:51.0,,Offensive rebound by Team,74,79
368,4,6:51.0,,G. Hayward enters the game for T. Lyles,74,79
369,4,6:51.0,,R. Hood makes free throw 2 of 2,74,80
370,4,6:38.0,H. Barnes misses 3-pt jump shot from 24 ft,,74,80
371,4,6:37.0,,Defensive rebound by S. Mack,74,80
372,4,6:19.0,,S. Mack misses 2-pt jump shot from 3 ft,74,80
373,4,6:18.0,,Offensive rebound by R. Gobert,74,80
374,4,6:18.0,,R. Gobert makes 2-pt layup from 1 ft,74,82
375,4,6:09.0,S. Curry makes 2-pt layup from 1 ft,,76,82
376,4,5:54.0,,Personal foul by S. Curry,76,82
377,4,5:54.0,,G. Hayward misses free throw 1 of 2,76,82
378,4,5:54.0,,Offensive rebound by Team,76,82
379,4,5:54.0,,G. Hayward misses free throw 2 of 2,76,82
380,4,5:53.0,Defensive rebound by K. Thompson,,76,82
381,4,5:46.0,S. Curry misses 3-pt jump shot from 26 ft,,76,82
382,4,5:43.0,Offensive rebound by Team,,76,82
383,4,5:38.0,Shooting foul by S. Mack (drawn by H. Barnes),,76,82
384,4,5:38.0,H. Barnes misses free throw 1 of 2,,76,82
385,4,5:38.0,Offensive rebound by Team,,76,82
386,4,5:38.0,H. Barnes makes free throw 2 of 2,,77,82
387,4,5:21.0,,Turnover by R. Hood (lost ball; steal by S. Curry),77,82
388,4,5:19.0,Personal foul by S. Mack,,77,82
389,4,5:12.0,I. Clark makes 3-pt jump shot from 22 ft (assist by D. Green),,80,82
390,4,4:52.0,,G. Hayward makes 2-pt jump shot from 19 ft,80,84
391,4,4:41.0,K. Thompson misses 2-pt layup from 2 ft,,80,84
392,4,4:41.0,,Defensive rebound by J. Ingles,80,84
393,4,4:36.0,,Personal foul by S. Curry,80,84
394,4,4:36.0,,R. Gobert misses free throw 1 of 2,80,84
395,4,4:36.0,,Offensive rebound by Team,80,84
396,4,4:36.0,,R. Gobert makes free throw 2 of 2,80,85
397,4,4:25.0,S. Curry misses 2-pt layup from 2 ft,,80,85
398,4,4:24.0,Offensive rebound by D. Green,,80,85
399,4,4:21.0,I. Clark misses 3-pt jump shot from 24 ft,,80,85
400,4,4:21.0,Offensive rebound by Team,,80,85
401,4,4:21.0,,Loose ball foul by S. Mack,80,85
402,4,4:21.0,,T. Lyles enters the game for J. Ingles,80,85
403,4,4:12.0,Turnover by S. Curry (traveling),,80,85
