,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
160,2,8:39.0,Defensive rebound by Z. Pachulia,,25,29
161,2,8:29.0,D. Nowitzki misses 2-pt jump shot from 11 ft,,25,29
162,2,8:27.0,,Defensive rebound by J. Crawford,25,29
163,2,8:12.0,,W. Johnson misses 3-pt jump shot from 23 ft,25,29
164,2,8:12.0,Defensive rebound by D. Nowitzki,,25,29
165,2,7:57.0,J. Barea makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),,28,29
166,2,7:41.0,,J. Crawford makes 3-pt jump shot from 28 ft,28,32
167,2,7:28.0,J. Barea misses 2-pt layup from 3 ft,,28,32
168,2,7:27.0,,Defensive rebound by W. Johnson,28,32
169,2,7:21.0,,B. Griffin makes 2-pt layup from 2 ft (assist by P. Pierce),28,34
170,2,7:21.0,Dallas full timeout,,28,34
171,2,7:21.0,,C. Paul enters the game for P. Pierce,28,34
172,2,7:21.0,,J. Redick enters the game for A. Rivers,28,34
173,2,7:21.0,,L. Stephenson enters the game for J. Crawford,28,34
174,2,7:21.0,,D. Jordan enters the game for W. Johnson,28,34
175,2,7:21.0,J. Evans enters the game for J. Barea,,28,34
176,2,7:21.0,R. Felton enters the game for D. Harris,,28,34
177,2,7:01.0,D. Nowitzki makes 2-pt layup from 3 ft,,30,34
178,2,6:53.0,,C. Paul misses 3-pt jump shot from 26 ft,30,34
179,2,6:53.0,Defensive rebound by J. Jenkins,,30,34
180,2,6:41.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by R. Felton),,32,34
181,2,6:18.0,,J. Redick misses 2-pt jump shot from 19 ft,32,34
182,2,6:18.0,Defensive rebound by D. Nowitzki,,32,34
183,2,6:10.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,32,34
184,2,6:09.0,,Defensive rebound by D. Jordan,32,34
185,2,5:59.0,,J. Redick makes 3-pt jump shot from 25 ft,32,37
186,2,5:42.0,Turnover by R. Felton (lost ball; steal by J. Redick),,32,37
187,2,5:23.0,,C. Paul misses 3-pt jump shot from 25 ft,32,37
188,2,5:23.0,Defensive rebound by Z. Pachulia,,32,37
189,2,5:08.0,Turnover by R. Felton (lost ball; steal by B. Griffin),,32,37
190,2,5:05.0,,B. Griffin makes 2-pt dunk at rim,32,39
191,2,5:05.0,Dallas full timeout,,32,39
192,2,5:05.0,C. Villanueva enters the game for D. Nowitzki,,32,39
193,2,5:05.0,D. Powell enters the game for Z. Pachulia,,32,39
194,2,4:54.0,J. Evans misses 3-pt jump shot from 25 ft,,32,39
195,2,4:53.0,,Defensive rebound by C. Paul,32,39
196,2,4:48.0,,Turnover by L. Stephenson (traveling),32,39
197,2,4:36.0,C. Villanueva misses 3-pt jump shot from 28 ft,,32,39
198,2,4:35.0,Offensive rebound by D. Powell,,32,39
199,2,4:27.0,J. Jenkins misses 2-pt jump shot from 18 ft,,32,39
200,2,4:27.0,,Defensive rebound by L. Stephenson,32,39
201,2,4:17.0,,C. Paul misses 2-pt jump shot from 16 ft,32,39
202,2,4:16.0,,Offensive rebound by D. Jordan,32,39
203,2,3:58.0,,B. Griffin makes 2-pt hook shot from 4 ft,32,41
204,2,3:47.0,D. Powell misses 2-pt jump shot from 18 ft,,32,41
205,2,3:47.0,,Defensive rebound by B. Griffin,32,41
206,2,3:34.0,,B. Griffin misses 2-pt hook shot from 7 ft,32,41
207,2,3:33.0,Defensive rebound by C. Villanueva,,32,41
208,2,3:26.0,Turnover by J. Evans (traveling),,32,41
209,2,3:10.0,,C. Paul makes 2-pt layup from 2 ft,32,43
210,2,3:10.0,Dallas full timeout,,32,43
211,2,3:10.0,D. Harris enters the game for J. Evans,,32,43
212,2,3:10.0,J. Barea enters the game for J. Jenkins,,32,43
213,2,3:10.0,D. Nowitzki enters the game for C. Villanueva,,32,43
214,2,2:45.0,D. Nowitzki misses 2-pt jump shot from 4 ft,,32,43
215,2,2:44.0,,Defensive rebound by B. Griffin,32,43
216,2,2:42.0,,Turnover by B. Griffin (lost ball; steal by D. Nowitzki),32,43
217,2,2:35.0,D. Nowitzki makes 2-pt layup at rim,,34,43
218,2,2:24.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),34,45
219,2,1:55.0,J. Barea misses 3-pt jump shot from 25 ft,,34,45
220,2,1:54.0,,Defensive rebound by D. Jordan,34,45
221,2,1:43.0,,B. Griffin misses 2-pt jump shot from 21 ft,34,45
222,2,1:42.0,,Offensive rebound by D. Jordan,34,45
223,2,1:41.0,,Shooting foul by D. Nowitzki (drawn by D. Jordan),34,45
224,2,1:41.0,,Technical foul by B. Griffin,34,45
225,2,1:41.0,,Technical foul by D. Jordan,34,45
226,2,1:41.0,Technical foul by R. Felton,,34,45
227,2,1:41.0,D. Nowitzki makes technical free throw,,35,45
228,2,1:41.0,,D. Jordan misses free throw 1 of 2,35,45
229,2,1:41.0,,Offensive rebound by Team,35,45
230,2,1:41.0,,D. Jordan makes free throw 2 of 2,35,46
231,2,1:33.0,Def 3 sec tech foul by D. Jordan,,35,46
232,2,1:33.0,Z. Pachulia enters the game for D. Powell,,35,46
233,2,1:33.0,D. Nowitzki makes technical free throw,,36,46
234,2,1:20.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,36,46
235,2,1:20.0,,Defensive rebound by Team,36,46
236,2,1:18.0,,Personal foul by J. Barea,36,46
237,2,1:18.0,,D. Jordan misses free throw 1 of 2,36,46
238,2,1:18.0,,Offensive rebound by Team,36,46
239,2,1:18.0,,D. Jordan misses free throw 2 of 2,36,46
240,2,1:17.0,,Offensive rebound by Team,36,46
241,2,1:17.0,Loose ball foul by Z. Pachulia (drawn by B. Griffin),,36,46
242,2,1:17.0,,B. Griffin makes free throw 1 of 2,36,47
243,2,1:17.0,D. Powell enters the game for Z. Pachulia,,36,47
244,2,1:17.0,,B. Griffin makes free throw 2 of 2,36,48
245,2,1:02.0,D. Nowitzki makes 2-pt jump shot from 10 ft (assist by J. Barea),,38,48
246,2,0:59.0,,Personal take foul by D. Harris (drawn by D. Jordan),38,48
247,2,0:59.0,,D. Jordan misses free throw 1 of 2,38,48
248,2,0:59.0,,Offensive rebound by Team,38,48
249,2,0:59.0,,D. Jordan makes free throw 2 of 2,38,49
250,2,0:45.0,Personal foul by C. Paul,,38,49
251,2,0:34.0,D. Harris makes 3-pt jump shot from 24 ft (assist by J. Barea),,41,49
252,2,0:34.0,,Personal take foul by D. Harris (drawn by D. Jordan),41,49
253,2,0:34.0,,D. Jordan misses free throw 1 of 2,41,49
254,2,0:34.0,,Offensive rebound by Team,41,49
255,2,0:34.0,,D. Jordan misses free throw 2 of 2,41,49
256,2,0:34.0,Defensive rebound by D. Nowitzki,,41,49
257,2,0:23.0,J. Barea misses 2-pt jump shot from 3 ft,,41,49
258,2,0:22.0,Offensive rebound by D. Powell,,41,49
259,2,0:21.0,D. Powell makes 2-pt layup from 2 ft,,43,49
260,2,0:21.0,,LA Clippers full timeout,43,49
261,2,0:21.0,,J. Crawford enters the game for D. Jordan,43,49
262,2,0:21.0,,A. Rivers enters the game for L. Stephenson,43,49
263,2,0:21.0,J. Evans enters the game for D. Nowitzki,,43,49
264,2,0:00.0,,C. Paul makes 2-pt jump shot from 16 ft,43,51
265,3,11:46.0,R. Felton misses 2-pt layup from 2 ft,,43,51
266,3,11:46.0,Offensive rebound by Team,,43,51
267,3,11:46.0,,Loose ball foul by L. Stephenson (drawn by Z. Pachulia),43,51
268,3,11:25.0,J. Barea makes 3-pt jump shot from 24 ft (assist by R. Felton),,46,51
269,3,11:04.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by J. Redick),46,53
270,3,10:51.0,D. Harris misses 3-pt jump shot from 23 ft,,46,53
271,3,10:50.0,,Defensive rebound by D. Jordan,46,53
272,3,10:39.0,,B. Griffin misses 2-pt jump shot from 19 ft,46,53
273,3,10:38.0,Defensive rebound by D. Harris,,46,53
274,3,10:28.0,D. Harris makes 3-pt jump shot from 26 ft (assist by R. Felton),,49,53
275,3,10:13.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by C. Paul),49,55
276,3,9:59.0,D. Harris misses 2-pt layup from 3 ft,,49,55
277,3,9:57.0,,Defensive rebound by B. Griffin,49,55
278,3,9:49.0,,Personal foul by J. Barea,49,55
279,3,9:49.0,,Technical foul by C. Paul,49,55
280,3,9:49.0,D. Nowitzki makes technical free throw,,50,55
281,3,9:49.0,J. Jenkins enters the game for J. Barea,,50,55
282,3,9:41.0,,J. Redick misses 2-pt jump shot from 19 ft,50,55
283,3,9:40.0,Defensive rebound by D. Harris,,50,55
284,3,9:25.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,50,55
285,3,9:22.0,,Defensive rebound by C. Paul,50,55
286,3,9:09.0,,B. Griffin makes 2-pt jump shot from 21 ft (assist by C. Paul),50,57
287,3,8:57.0,R. Felton misses 2-pt jump shot from 3 ft,,50,57
288,3,8:56.0,,Defensive rebound by D. Jordan,50,57
289,3,8:46.0,,L. Stephenson misses 3-pt jump shot from 22 ft,50,57
290,3,8:45.0,Defensive rebound by D. Nowitzki,,50,57
291,3,8:35.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by D. Harris),,52,57
292,3,8:10.0,,L. Stephenson misses 3-pt jump shot from 22 ft,52,57
293,3,8:07.0,,Offensive rebound by B. Griffin,52,57
294,3,8:06.0,,B. Griffin makes 2-pt dunk at rim,52,59
295,3,7:53.0,D. Nowitzki misses 2-pt jump shot from 8 ft,,52,59
296,3,7:53.0,Offensive rebound by Z. Pachulia,,52,59
297,3,7:47.0,Z. Pachulia misses 2-pt hook shot from 5 ft,,52,59
298,3,7:45.0,,Defensive rebound by L. Stephenson,52,59
299,3,7:37.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by L. Stephenson),52,61
300,3,7:36.0,Dallas full timeout,,52,61
301,3,7:22.0,J. Jenkins misses 3-pt jump shot from 27 ft,,52,61
302,3,7:21.0,,Defensive rebound by D. Jordan,52,61
303,3,7:02.0,,L. Stephenson makes 3-pt jump shot from 24 ft,52,64
304,3,6:44.0,J. Jenkins makes 2-pt jump shot from 13 ft,,54,64
305,3,6:23.0,,L. Stephenson misses 3-pt jump shot from 25 ft,54,64
306,3,6:23.0,Defensive rebound by J. Jenkins,,54,64
307,3,6:15.0,D. Harris misses 3-pt jump shot from 25 ft,,54,64
308,3,6:14.0,Offensive rebound by R. Felton,,54,64
309,3,6:06.0,R. Felton misses 3-pt jump shot from 24 ft,,54,64
310,3,6:06.0,Offensive rebound by D. Nowitzki,,54,64
311,3,6:01.0,J. Jenkins misses 3-pt jump shot from 26 ft,,54,64
312,3,6:00.0,Offensive rebound by J. Jenkins,,54,64
313,3,5:57.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Jenkins),,57,64
314,3,5:57.0,,LA Clippers full timeout,57,64
315,3,5:57.0,J. Barea enters the game for D. Nowitzki,,57,64
316,3,5:57.0,C. Villanueva enters the game for Z. Pachulia,,57,64
317,3,5:57.0,S. Mejri enters the game for D. Harris,,57,64
318,3,5:57.0,,Personal foul by S. Mejri (drawn by D. Jordan),57,64
319,3,5:57.0,Z. Pachulia enters the game for S. Mejri,,57,64
320,3,5:33.0,,C. Paul misses 2-pt jump shot from 20 ft,57,64
321,3,5:32.0,Defensive rebound by J. Jenkins,,57,64
322,3,5:18.0,R. Felton misses 2-pt jump shot from 4 ft (block by D. Jordan),,57,64
323,3,5:17.0,,Defensive rebound by D. Jordan,57,64
324,3,5:13.0,,B. Griffin makes 2-pt dunk at rim (assist by D. Jordan),57,66
325,3,4:52.0,Z. Pachulia misses 2-pt jump shot from 5 ft,,57,66
326,3,4:49.0,Offensive rebound by Z. Pachulia,,57,66
327,3,4:44.0,Z. Pachulia misses 2-pt layup from 1 ft,,57,66
328,3,4:44.0,Offensive rebound by Z. Pachulia,,57,66
329,3,4:44.0,C. Villanueva misses 3-pt jump shot from 25 ft,,57,66
330,3,4:43.0,,Defensive rebound by J. Redick,57,66
331,3,4:37.0,,B. Griffin makes 2-pt jump shot from 12 ft (assist by D. Jordan),57,68
332,3,4:26.0,Z. Pachulia misses 2-pt jump shot from 17 ft,,57,68
333,3,4:25.0,,Defensive rebound by D. Jordan,57,68
334,3,4:17.0,,J. Redick misses 3-pt jump shot from 24 ft,57,68
335,3,4:17.0,Defensive rebound by C. Villanueva,,57,68
336,3,4:06.0,Z. Pachulia makes 2-pt jump shot from 3 ft (assist by J. Barea),,59,68
337,3,3:48.0,,C. Paul makes 3-pt jump shot from 24 ft (assist by J. Redick),59,71
338,3,3:36.0,R. Felton misses 2-pt jump shot from 15 ft,,59,71
339,3,3:36.0,,Defensive rebound by C. Paul,59,71
340,3,3:23.0,,Shooting foul by R. Felton (drawn by B. Griffin),59,71
341,3,3:23.0,,B. Griffin misses free throw 1 of 2,59,71
342,3,3:23.0,,Offensive rebound by Team,59,71
343,3,3:23.0,D. Powell enters the game for Z. Pachulia,,59,71
344,3,3:23.0,,J. Crawford enters the game for J. Redick,59,71
345,3,3:23.0,,A. Rivers enters the game for L. Stephenson,59,71
346,3,3:23.0,,B. Griffin makes free throw 2 of 2,59,72
347,3,3:05.0,J. Jenkins makes 2-pt jump shot from 9 ft (assist by J. Barea),,61,72
348,3,3:01.0,,Personal take foul by R. Felton (drawn by D. Jordan),61,72
349,3,3:01.0,,J. Smith enters the game for B. Griffin,61,72
350,3,3:01.0,,W. Johnson enters the game for D. Jordan,61,72
351,3,3:01.0,,P. Pierce enters the game for C. Paul,61,72
352,3,2:59.0,,Personal take foul by C. Villanueva (drawn by J. Smith),61,72
353,3,2:59.0,,J. Smith misses free throw 1 of 2,61,72
354,3,2:59.0,,Offensive rebound by Team,61,72
355,3,2:59.0,,J. Smith makes free throw 2 of 2,61,73
356,3,2:52.0,Personal foul by J. Smith,,61,73
357,3,2:34.0,D. Powell makes 2-pt jump shot from 17 ft (assist by J. Barea),,63,73
358,3,2:19.0,,W. Johnson makes 2-pt dunk at rim (assist by J. Smith),63,75
359,3,1:59.0,J. Jenkins makes 2-pt jump shot from 18 ft (assist by J. Barea),,65,75
360,3,1:55.0,,Personal take foul by C. Villanueva (drawn by J. Smith),65,75
361,3,1:55.0,,J. Smith makes free throw 1 of 2,65,76
362,3,1:55.0,,J. Smith makes free throw 2 of 2,65,77
363,3,1:44.0,Shooting foul by P. Pierce (drawn by C. Villanueva),,65,77
364,3,1:44.0,C. Villanueva misses free throw 1 of 2,,65,77
365,3,1:44.0,Offensive rebound by Team,,65,77
366,3,1:44.0,C. Villanueva makes free throw 2 of 2,,66,77
367,3,1:26.0,,P. Pierce makes 2-pt jump shot from 10 ft,66,79
368,3,1:11.0,J. Barea makes 2-pt layup from 3 ft,,68,79
369,3,1:00.0,,Shooting foul by C. Villanueva (drawn by A. Rivers),68,79
370,3,1:00.0,,A. Rivers makes free throw 1 of 2,68,80
371,3,1:00.0,D. Nowitzki enters the game for D. Powell,,68,80
372,3,1:00.0,,A. Rivers misses free throw 2 of 2,68,80
373,3,0:59.0,,Offensive rebound by J. Smith,68,80
374,3,0:52.0,,Shooting foul by J. Barea (drawn by P. Pierce),68,80
375,3,0:52.0,,P. Pierce makes free throw 1 of 2,68,81
376,3,0:52.0,D. Harris enters the game for J. Barea,,68,81
377,3,0:52.0,,P. Pierce makes free throw 2 of 2,68,82
378,3,0:33.0,,Offensive charge foul by R. Felton (drawn by J. Smith),68,82
379,3,0:33.0,Turnover by R. Felton (offensive foul),,68,82
380,3,0:33.0,J. Evans enters the game for C. Villanueva,,68,82
381,3,0:19.0,,P. Pierce misses 2-pt jump shot from 11 ft,68,82
382,3,0:15.0,Defensive rebound by D. Harris,,68,82
383,3,0:04.0,Turnover by J. Jenkins (traveling),,68,82
384,3,0:04.0,,C. Paul enters the game for J. Smith,68,82
385,3,0:01.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by C. Paul),68,85
386,4,11:45.0,,P. Pierce misses 3-pt jump shot from 26 ft,68,85
387,4,11:44.0,Defensive rebound by J. Anderson,,68,85
388,4,11:24.0,D. Nowitzki misses 2-pt layup from 3 ft (block by W. Johnson),,68,85
389,4,11:22.0,,Defensive rebound by J. Smith,68,85
390,4,11:00.0,,A. Rivers makes 2-pt layup from 2 ft (assist by P. Pierce),68,87
