,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
108,2,11:20.0,M. Teletović makes 2-pt jump shot from 9 ft (assist by T. Warren),,19,31
109,2,11:05.0,,J. Hickson misses 2-pt jump shot from 5 ft (block by A. Len),19,31
110,2,11:04.0,Defensive rebound by M. Teletović,,19,31
111,2,10:57.0,R. Price makes 3-pt jump shot from 26 ft (assist by M. Teletović),,22,31
112,2,10:33.0,,W. Barton makes 2-pt layup from 1 ft (assist by J. Hickson),22,33
113,2,10:13.0,R. Price makes 3-pt jump shot from 25 ft (assist by T. Warren),,25,33
114,2,10:05.0,,D. Arthur makes 2-pt jump shot from 17 ft (assist by W. Barton),25,35
115,2,9:51.0,A. Goodwin misses 2-pt dunk at rim,,25,35
116,2,9:49.0,,Defensive rebound by W. Barton,25,35
117,2,9:46.0,Violation by A. Goodwin (kicked ball),,25,35
118,2,9:46.0,P. Tucker enters the game for T. Warren,,25,35
119,2,9:46.0,B. Knight enters the game for A. Goodwin,,25,35
120,2,9:37.0,,J. Hickson makes 2-pt dunk at rim (assist by J. Nelson),25,37
121,2,9:29.0,Personal foul by J. Nelson (drawn by R. Price),,25,37
122,2,9:29.0,T. Chandler enters the game for A. Len,,25,37
123,2,9:23.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by R. Price),,28,37
124,2,9:03.0,,J. Nelson misses 3-pt jump shot from 24 ft,28,37
125,2,9:03.0,Defensive rebound by T. Chandler,,28,37
126,2,8:57.0,P. Tucker misses 2-pt layup from 2 ft,,28,37
127,2,8:54.0,,Defensive rebound by Team,28,37
128,2,8:54.0,Official timeout,,28,37
129,2,8:54.0,,Violation by Team (delay of game),28,37
130,2,8:43.0,Violation by R. Price (kicked ball),,28,37
131,2,8:35.0,,D. Arthur misses 2-pt jump shot from 19 ft,28,37
132,2,8:34.0,,Offensive rebound by Team,28,37
133,2,8:26.0,,Shooting foul by M. Teletović (drawn by J. Hickson),28,37
134,2,8:26.0,,J. Hickson makes free throw 1 of 2,28,38
135,2,8:26.0,,J. Hickson makes free throw 2 of 2,28,39
136,2,8:12.0,M. Teletović misses 3-pt jump shot from 27 ft,,28,39
137,2,8:11.0,,Defensive rebound by Team,28,39
138,2,7:52.0,,W. Barton misses 3-pt jump shot from 25 ft,28,39
139,2,7:51.0,Defensive rebound by B. Knight,,28,39
140,2,7:38.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by B. Knight),,31,39
141,2,7:27.0,,J. Nelson makes 2-pt jump shot from 20 ft,31,41
142,2,7:11.0,Shooting foul by D. Arthur (drawn by B. Knight),,31,41
143,2,7:11.0,B. Knight makes free throw 1 of 2,,32,41
144,2,7:11.0,E. Bledsoe enters the game for R. Price,,32,41
145,2,7:11.0,B. Knight makes free throw 2 of 2,,33,41
146,2,6:56.0,,J. Hickson makes 2-pt layup from 1 ft (assist by J. Nelson),33,43
147,2,6:48.0,Turnover by B. Knight (bad pass; steal by W. Barton),,33,43
148,2,6:45.0,,W. Barton makes 2-pt layup from 2 ft,33,45
149,2,6:45.0,,Shooting foul by E. Bledsoe (drawn by W. Barton),33,45
150,2,6:45.0,,D. Gallinari enters the game for D. Arthur,33,45
151,2,6:45.0,,W. Barton makes free throw 1 of 1,33,46
152,2,6:33.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,33,46
153,2,6:33.0,,Defensive rebound by D. Gallinari,33,46
154,2,6:27.0,,J. Hickson makes 2-pt jump shot at rim (assist by D. Gallinari),33,48
155,2,6:08.0,E. Bledsoe misses 2-pt layup from 2 ft,,33,48
156,2,6:07.0,Offensive rebound by Team,,33,48
157,2,6:07.0,,Loose ball foul by J. Nelson (drawn by T. Chandler),33,48
158,2,6:07.0,J. Leuer enters the game for T. Chandler,,33,48
159,2,6:07.0,,E. Mudiay enters the game for J. Nelson,33,48
160,2,6:01.0,B. Knight misses 3-pt jump shot from 23 ft,,33,48
161,2,5:59.0,Offensive rebound by P. Tucker,,33,48
162,2,5:58.0,Shooting foul by R. Foye (drawn by P. Tucker),,33,48
163,2,5:58.0,,Denver full timeout,33,48
164,2,5:58.0,P. Tucker makes free throw 1 of 2,,34,48
165,2,5:58.0,P. Tucker makes free throw 2 of 2,,35,48
166,2,5:37.0,,D. Gallinari misses 2-pt jump shot from 22 ft,35,48
167,2,5:36.0,Defensive rebound by B. Knight,,35,48
168,2,5:28.0,M. Teletović misses 3-pt jump shot from 24 ft,,35,48
169,2,5:27.0,Offensive rebound by Team,,35,48
170,2,5:27.0,,Loose ball foul by E. Mudiay (drawn by P. Tucker),35,48
171,2,5:27.0,P. Tucker makes free throw 1 of 2,,36,48
172,2,5:27.0,,K. Faried enters the game for J. Hickson,36,48
173,2,5:27.0,P. Tucker makes free throw 2 of 2,,37,48
174,2,5:27.0,,Turnover by K. Faried (bad pass; steal by E. Bledsoe),37,48
175,2,5:26.0,Turnover by B. Knight (step out of bounds),,37,48
176,2,5:01.0,,E. Mudiay misses 2-pt jump shot from 4 ft,37,48
177,2,4:59.0,,Offensive rebound by K. Faried,37,48
178,2,4:59.0,,K. Faried misses 2-pt jump shot from 5 ft,37,48
179,2,4:57.0,Defensive rebound by J. Leuer,,37,48
180,2,4:51.0,P. Tucker makes 2-pt layup from 1 ft (assist by J. Leuer),,39,48
181,2,4:35.0,,W. Barton makes 2-pt layup from 1 ft (assist by D. Gallinari),39,50
182,2,4:24.0,B. Knight makes 3-pt jump shot from 24 ft (assist by J. Leuer),,42,50
183,2,3:56.0,,W. Barton misses 3-pt jump shot from 25 ft,42,50
184,2,3:55.0,,Offensive rebound by E. Mudiay,42,50
185,2,3:52.0,,E. Mudiay makes 2-pt layup from 2 ft,42,52
186,2,3:47.0,Personal foul by R. Foye (drawn by B. Knight),,42,52
187,2,3:47.0,B. Knight misses free throw 1 of 2,,42,52
188,2,3:47.0,Offensive rebound by Team,,42,52
189,2,3:47.0,,G. Harris enters the game for R. Foye,42,52
190,2,3:47.0,B. Knight makes free throw 2 of 2,,43,52
191,2,3:35.0,,E. Mudiay makes 2-pt layup from 1 ft,43,54
192,2,3:27.0,B. Knight misses 2-pt layup from 2 ft (block by D. Gallinari),,43,54
193,2,3:26.0,Offensive rebound by B. Knight,,43,54
194,2,3:24.0,M. Teletović misses 3-pt jump shot from 25 ft,,43,54
195,2,3:23.0,,Defensive rebound by D. Gallinari,43,54
196,2,3:23.0,Loose ball foul by J. Leuer (drawn by D. Gallinari),,43,54
197,2,3:14.0,,Turnover by K. Faried (lost ball),43,54
198,2,2:56.0,Turnover by M. Teletović (bad pass; steal by K. Faried),,43,54
199,2,2:50.0,,D. Gallinari makes 2-pt dunk at rim (assist by E. Mudiay),43,56
200,2,2:35.0,,Offensive charge foul by M. Teletović (drawn by D. Gallinari),43,56
201,2,2:35.0,Turnover by M. Teletović (offensive foul),,43,56
202,2,2:35.0,Phoenix full timeout,,43,56
203,2,2:35.0,M. Morris enters the game for M. Teletović,,43,56
204,2,2:19.0,,W. Barton misses 3-pt jump shot from 24 ft,43,56
205,2,2:17.0,,Offensive rebound by K. Faried,43,56
206,2,2:13.0,,Turnover by D. Gallinari (bad pass; steal by J. Leuer),43,56
207,2,2:10.0,Personal take foul by G. Harris (drawn by E. Bledsoe),,43,56
208,2,2:10.0,E. Bledsoe makes free throw 1 of 2,,44,56
209,2,2:10.0,E. Bledsoe makes free throw 2 of 2,,45,56
210,2,1:59.0,,Shooting foul by J. Leuer (drawn by D. Gallinari),45,56
211,2,1:59.0,,D. Gallinari makes free throw 1 of 2,45,57
212,2,1:59.0,,D. Gallinari makes free throw 2 of 2,45,58
213,2,1:38.0,E. Bledsoe misses 2-pt jump shot from 3 ft,,45,58
214,2,1:38.0,Offensive rebound by M. Morris,,45,58
215,2,1:35.0,M. Morris makes 2-pt layup from 2 ft,,47,58
216,2,1:23.0,,E. Mudiay makes 2-pt jump shot from 16 ft,47,60
217,2,1:10.0,,Offensive charge foul by E. Bledsoe (drawn by D. Gallinari),47,60
218,2,1:10.0,Turnover by E. Bledsoe (offensive foul),,47,60
219,2,0:51.0,,Shooting foul by P. Tucker (drawn by E. Mudiay),47,60
220,2,0:51.0,,E. Mudiay misses free throw 1 of 2,47,60
221,2,0:51.0,,Offensive rebound by Team,47,60
222,2,0:51.0,T. Warren enters the game for P. Tucker,,47,60
223,2,0:51.0,,E. Mudiay makes free throw 2 of 2,47,61
224,2,0:33.0,B. Knight makes 2-pt layup from 2 ft,,49,61
225,2,0:13.0,,E. Mudiay makes 2-pt jump shot from 5 ft,49,63
226,3,11:39.0,,E. Mudiay makes 3-pt jump shot from 25 ft,49,66
227,3,11:20.0,E. Bledsoe makes 2-pt jump shot from 18 ft,,51,66
228,3,11:00.0,,G. Harris makes 2-pt layup from 2 ft (assist by E. Mudiay),51,68
229,3,10:50.0,E. Bledsoe makes 2-pt jump shot from 4 ft (assist by M. Morris),,53,68
230,3,10:31.0,,Turnover by E. Mudiay (bad pass; steal by E. Bledsoe),53,68
231,3,10:22.0,M. Morris misses 2-pt jump shot from 18 ft,,53,68
232,3,10:21.0,,Defensive rebound by N. Jokić,53,68
233,3,10:06.0,,G. Harris misses 2-pt layup from 1 ft,53,68
234,3,10:05.0,Defensive rebound by M. Morris,,53,68
235,3,10:03.0,P. Tucker misses 2-pt layup from 1 ft (block by D. Gallinari),,53,68
236,3,10:02.0,Offensive rebound by Team,,53,68
237,3,9:50.0,P. Tucker misses 2-pt layup from 1 ft,,53,68
238,3,9:50.0,,Defensive rebound by E. Mudiay,53,68
239,3,9:50.0,,Offensive foul by K. Faried (drawn by P. Tucker),53,68
240,3,9:50.0,,Turnover by K. Faried (offensive foul),53,68
241,3,9:45.0,Turnover by E. Bledsoe (lost ball),,53,68
242,3,9:20.0,,E. Mudiay misses 3-pt jump shot from 26 ft,53,68
243,3,9:19.0,Defensive rebound by B. Knight,,53,68
244,3,9:14.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by B. Knight),,55,68
245,3,9:14.0,,Denver full timeout,55,68
246,3,9:03.0,,Shooting foul by T. Chandler (drawn by D. Gallinari),55,68
247,3,9:03.0,,D. Gallinari makes free throw 1 of 2,55,69
248,3,9:03.0,,D. Gallinari makes free throw 2 of 2,55,70
249,3,8:52.0,M. Morris makes 2-pt layup from 2 ft,,57,70
250,3,8:52.0,Shooting foul by K. Faried (drawn by M. Morris),,57,70
251,3,8:52.0,M. Morris misses free throw 1 of 1,,57,70
252,3,8:52.0,Offensive rebound by B. Knight,,57,70
253,3,8:42.0,B. Knight makes 3-pt jump shot from 25 ft,,60,70
254,3,8:18.0,,E. Mudiay misses 2-pt jump shot from 12 ft,60,70
255,3,8:14.0,Defensive rebound by Team,,60,70
256,3,8:14.0,,D. Arthur enters the game for K. Faried,60,70
257,3,8:01.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,63,70
258,3,7:54.0,,Personal foul by T. Chandler (drawn by N. Jokić),63,70
259,3,7:45.0,,G. Harris misses 3-pt jump shot from 26 ft,63,70
260,3,7:44.0,Defensive rebound by P. Tucker,,63,70
261,3,7:36.0,M. Morris makes 2-pt hook shot from 7 ft (assist by E. Bledsoe),,65,70
262,3,7:13.0,,D. Arthur misses 2-pt jump shot from 21 ft,65,70
263,3,7:12.0,Defensive rebound by T. Chandler,,65,70
264,3,7:06.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,65,70
265,3,7:04.0,,Defensive rebound by N. Jokić,65,70
266,3,6:52.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by N. Jokić),65,73
267,3,6:52.0,Phoenix full timeout,,65,73
268,3,6:37.0,M. Morris misses 2-pt jump shot from 18 ft,,65,73
269,3,6:36.0,,Defensive rebound by G. Harris,65,73
270,3,6:22.0,,E. Mudiay makes 2-pt jump shot from 20 ft (assist by D. Gallinari),65,75
271,3,6:05.0,B. Knight makes 3-pt jump shot from 24 ft (assist by M. Morris),,68,75
272,3,5:59.0,,Flagrant foul type 1 by T. Chandler (drawn by N. Jokić),68,75
273,3,5:59.0,,Technical foul by N. Jokić,68,75
274,3,5:59.0,B. Knight makes technical free throw,,69,75
275,3,5:59.0,,N. Jokić makes flagrant free throw 1 of 2,69,76
276,3,5:59.0,,N. Jokić makes flagrant free throw 2 of 2,69,77
277,3,5:40.0,,D. Arthur makes 2-pt jump shot at rim (assist by E. Mudiay),69,79
278,3,5:33.0,Turnover by B. Knight (bad pass; steal by E. Mudiay),,69,79
279,3,5:29.0,,Turnover by E. Mudiay (bad pass),69,79
280,3,5:09.0,M. Morris misses 2-pt layup from 1 ft,,69,79
281,3,5:08.0,,Defensive rebound by Team,69,79
282,3,4:49.0,,E. Mudiay misses 2-pt jump shot from 13 ft,69,79
283,3,4:47.0,Defensive rebound by M. Morris,,69,79
284,3,4:37.0,B. Knight misses 2-pt layup from 2 ft,,69,79
285,3,4:36.0,,Defensive rebound by D. Gallinari,69,79
286,3,4:27.0,,G. Harris misses 3-pt jump shot from 24 ft,69,79
287,3,4:27.0,,Offensive rebound by D. Arthur,69,79
288,3,4:21.0,,G. Harris makes 2-pt dunk at rim (assist by D. Arthur),69,81
289,3,4:04.0,M. Morris misses 2-pt jump shot from 16 ft,,69,81
290,3,4:02.0,Offensive rebound by B. Knight,,69,81
291,3,3:56.0,B. Knight misses 2-pt jump shot from 15 ft,,69,81
292,3,3:54.0,Offensive rebound by Team,,69,81
293,3,3:54.0,,J. Nelson enters the game for E. Mudiay,69,81
294,3,3:54.0,,J. Hickson enters the game for N. Jokić,69,81
295,3,3:54.0,J. Leuer enters the game for M. Morris,,69,81
296,3,3:46.0,D. Booker enters the game for T. Chandler,,69,81
297,3,3:46.0,A. Len enters the game for B. Knight,,69,81
298,3,3:35.0,A. Len makes 2-pt dunk at rim (assist by P. Tucker),,71,81
299,3,3:28.0,,W. Barton enters the game for G. Harris,71,81
300,3,3:25.0,,Personal foul by D. Booker (drawn by W. Barton),71,81
301,3,3:16.0,,J. Hickson misses 2-pt jump shot from 9 ft,71,81
302,3,3:15.0,Defensive rebound by J. Leuer,,71,81
303,3,3:02.0,A. Len makes 2-pt jump shot from 19 ft (assist by D. Booker),,73,81
304,3,2:39.0,,D. Arthur misses 2-pt jump shot from 1 ft,73,81
305,3,2:35.0,Defensive rebound by A. Len,,73,81
306,3,2:26.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,76,81
307,3,2:20.0,,Shooting foul by A. Len (drawn by D. Gallinari),76,81
308,3,2:20.0,,D. Gallinari misses free throw 1 of 2,76,81
309,3,2:20.0,,Offensive rebound by Team,76,81
310,3,2:20.0,,D. Gallinari makes free throw 2 of 2,76,82
311,3,2:02.0,Personal foul by J. Hickson (drawn by A. Len),,76,82
312,3,1:50.0,E. Bledsoe makes 2-pt jump shot from 8 ft,,78,82
313,3,1:39.0,,D. Gallinari misses 3-pt jump shot from 25 ft,78,82
314,3,1:38.0,Defensive rebound by J. Leuer,,78,82
315,3,1:31.0,Personal block foul by D. Gallinari (drawn by P. Tucker),,78,82
316,3,1:31.0,,K. Papanikolaou enters the game for J. Hickson,78,82
317,3,1:20.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,78,82
318,3,1:20.0,,Defensive rebound by W. Barton,78,82
319,3,1:06.0,,D. Gallinari misses 2-pt jump shot from 18 ft,78,82
320,3,1:06.0,Defensive rebound by P. Tucker,,78,82
321,3,0:49.0,A. Len makes 2-pt jump shot from 15 ft (assist by P. Tucker),,80,82
322,3,0:38.0,,J. Nelson misses 2-pt jump shot from 4 ft,80,82
323,3,0:35.0,,Offensive rebound by D. Arthur,80,82
324,3,0:35.0,,D. Arthur makes 2-pt dunk at rim,80,84
325,3,0:21.0,Turnover by E. Bledsoe (bad pass; steal by W. Barton),,80,84
326,3,0:01.0,,K. Papanikolaou misses 3-pt jump shot from 25 ft,80,84
327,3,0:00.0,,Offensive rebound by Team,80,84
328,4,12:00.0,Violation by Team (delay of game),,80,84
329,4,11:46.0,J. Leuer misses 2-pt hook shot from 6 ft,,80,84
330,4,11:42.0,,Defensive rebound by J. Nelson,80,84
331,4,11:36.0,,W. Barton misses 2-pt jump shot from 20 ft,80,84
332,4,11:36.0,Defensive rebound by A. Len,,80,84
333,4,11:28.0,E. Bledsoe misses 2-pt jump shot from 3 ft,,80,84
334,4,11:27.0,Offensive rebound by A. Len,,80,84
335,4,11:26.0,Shooting foul by D. Arthur (drawn by A. Len),,80,84
336,4,11:26.0,A. Len makes free throw 1 of 2,,81,84
337,4,11:26.0,A. Len misses free throw 2 of 2,,81,84
338,4,11:24.0,,Defensive rebound by W. Barton,81,84
339,4,11:06.0,,J. Nelson misses 3-pt jump shot from 25 ft,81,84
340,4,11:06.0,Defensive rebound by J. Leuer,,81,84
341,4,10:46.0,R. Price misses 3-pt jump shot from 25 ft,,81,84
342,4,10:45.0,Offensive rebound by Team,,81,84
343,4,10:45.0,,Loose ball foul by R. Foye (drawn by J. Leuer),81,84
344,4,10:36.0,A. Len makes 2-pt layup from 1 ft,,83,84
345,4,10:23.0,,J. Nelson misses 2-pt jump shot from 5 ft,83,84
346,4,10:22.0,,Offensive rebound by D. Arthur,83,84
347,4,10:19.0,,D. Arthur misses 2-pt layup from 1 ft (block by R. Price),83,84
348,4,10:18.0,,Offensive rebound by R. Foye,83,84
349,4,10:11.0,,W. Barton misses 2-pt jump shot from 4 ft (block by E. Bledsoe),83,84
350,4,10:09.0,Defensive rebound by D. Booker,,83,84
351,4,10:04.0,Turnover by J. Leuer (traveling),,83,84
352,4,10:04.0,,N. Jokić enters the game for D. Arthur,83,84
353,4,9:51.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by J. Nelson),83,86
354,4,9:36.0,Offensive foul by D. Booker (drawn by W. Barton),,83,86
355,4,9:36.0,Turnover by D. Booker (offensive foul),,83,86
356,4,9:36.0,B. Knight enters the game for E. Bledsoe,,83,86
357,4,9:25.0,M. Teletović enters the game for A. Len,,83,86
358,4,9:16.0,,R. Foye makes 2-pt jump shot from 20 ft,83,88
359,4,9:03.0,Shooting foul by W. Barton (drawn by B. Knight),,83,88
360,4,9:03.0,B. Knight makes free throw 1 of 2,,84,88
361,4,9:03.0,B. Knight misses free throw 2 of 2,,84,88
362,4,8:59.0,Offensive rebound by M. Teletović,,84,88
363,4,8:59.0,M. Teletović makes 2-pt jump shot at rim,,86,88
364,4,8:50.0,,Personal foul by J. Leuer (drawn by N. Jokić),86,88
365,4,8:50.0,Official timeout,,86,88
366,4,8:41.0,,R. Foye misses 2-pt jump shot from 20 ft,86,88
367,4,8:41.0,Defensive rebound by B. Knight,,86,88
368,4,8:22.0,J. Leuer makes 3-pt jump shot from 27 ft (assist by B. Knight),,89,88
369,4,8:05.0,,J. Nelson misses 3-pt jump shot from 24 ft,89,88
370,4,8:04.0,Defensive rebound by J. Leuer,,89,88
371,4,7:57.0,B. Knight misses 3-pt jump shot from 24 ft,,89,88
372,4,7:55.0,Offensive rebound by B. Knight,,89,88
373,4,7:52.0,B. Knight makes 3-pt jump shot from 24 ft,,92,88
374,4,7:52.0,,Denver full timeout,92,88
375,4,7:52.0,,D. Gallinari enters the game for K. Papanikolaou,92,88
376,4,7:38.0,,R. Foye misses 3-pt jump shot from 24 ft,92,88
377,4,7:37.0,Defensive rebound by R. Price,,92,88
378,4,7:17.0,J. Leuer misses 3-pt jump shot from 25 ft,,92,88
379,4,7:15.0,Offensive rebound by M. Teletović,,92,88
380,4,7:15.0,M. Teletović makes 2-pt layup from 2 ft,,94,88
381,4,7:05.0,,D. Gallinari misses 2-pt jump shot from 4 ft,94,88
382,4,7:04.0,Defensive rebound by M. Teletović,,94,88
383,4,7:04.0,,Loose ball foul by N. Jokić (drawn by M. Teletović),94,88
384,4,7:04.0,,G. Harris enters the game for R. Foye,94,88
385,4,6:52.0,Turnover by B. Knight (bad pass; steal by N. Jokić),,94,88
386,4,6:49.0,,Shooting foul by M. Teletović (drawn by G. Harris),94,88
