,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
29,1,8:07.0,,R. Jackson makes 3-pt jump shot from 25 ft,6,8
30,1,7:50.0,S. Larkin makes 2-pt jump shot from 6 ft,,8,8
31,1,7:36.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),8,10
32,1,7:13.0,B. Lopez makes 2-pt jump shot from 13 ft (assist by M. Brown),,10,10
33,1,6:58.0,,A. Drummond makes 2-pt layup at rim (assist by K. Caldwell-Pope),10,12
34,1,6:43.0,T. Young makes 2-pt layup at rim (assist by S. Larkin),,12,12
35,1,6:31.0,,R. Jackson makes 2-pt layup from 1 ft,12,14
36,1,6:10.0,M. Brown misses 2-pt jump shot from 6 ft,,12,14
37,1,6:10.0,,Defensive rebound by A. Drummond,12,14
38,1,6:04.0,,E. İlyasova misses 3-pt jump shot from 24 ft,12,14
39,1,6:03.0,,Offensive rebound by K. Caldwell-Pope,12,14
40,1,5:54.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),12,16
41,1,5:54.0,Brooklyn full timeout,,12,16
42,1,5:54.0,D. Sloan enters the game for J. Johnson,,12,16
43,1,5:54.0,B. Bogdanović enters the game for M. Brown,,12,16
44,1,5:54.0,W. Ellington enters the game for S. Larkin,,12,16
45,1,5:34.0,B. Bogdanović misses 2-pt layup from 2 ft (block by A. Drummond),,12,16
46,1,5:32.0,,Defensive rebound by E. İlyasova,12,16
47,1,5:27.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,12,16
48,1,5:27.0,,Offensive rebound by E. İlyasova,12,16
49,1,5:27.0,,Shooting foul by W. Ellington (drawn by E. İlyasova),12,16
50,1,5:27.0,,E. İlyasova makes 2-pt jump shot from 5 ft,12,18
51,1,5:27.0,,D. Hilliard enters the game for S. Johnson,12,18
52,1,5:27.0,,E. İlyasova makes free throw 1 of 1,12,19
53,1,5:08.0,Turnover by B. Lopez (bad pass; steal by K. Caldwell-Pope),,12,19
54,1,4:58.0,,R. Jackson misses 3-pt jump shot from 24 ft,12,19
55,1,4:57.0,Defensive rebound by T. Young,,12,19
56,1,4:38.0,Turnover by D. Sloan (bad pass; steal by A. Drummond),,12,19
57,1,4:32.0,,A. Drummond makes 2-pt layup at rim,12,21
58,1,4:31.0,Brooklyn full timeout,,12,21
59,1,4:31.0,W. Reed enters the game for B. Lopez,,12,21
60,1,4:17.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Sloan),,15,21
61,1,4:00.0,,Turnover by R. Jackson (bad pass; steal by W. Reed),15,21
62,1,3:50.0,W. Ellington misses 2-pt jump shot from 17 ft,,15,21
63,1,3:49.0,,Defensive rebound by A. Drummond,15,21
64,1,3:47.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by R. Jackson),15,23
65,1,3:47.0,,Shooting foul by W. Ellington (drawn by K. Caldwell-Pope),15,23
66,1,3:47.0,,K. Caldwell-Pope makes free throw 1 of 1,15,24
67,1,3:33.0,T. Young makes 2-pt jump shot from 16 ft (assist by W. Ellington),,17,24
68,1,3:20.0,,R. Jackson makes 2-pt layup from 1 ft,17,26
69,1,3:06.0,Offensive foul by B. Bogdanović (drawn by D. Hilliard),,17,26
70,1,3:06.0,Turnover by B. Bogdanović (offensive foul),,17,26
71,1,3:06.0,S. Karasev enters the game for W. Ellington,,17,26
72,1,2:52.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by R. Jackson),17,29
73,1,2:34.0,D. Sloan misses 2-pt jump shot from 17 ft,,17,29
74,1,2:33.0,,Defensive rebound by E. İlyasova,17,29
75,1,2:30.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),17,31
76,1,2:30.0,,Shooting foul by W. Reed (drawn by A. Drummond),17,31
77,1,2:30.0,,Detroit full timeout,17,31
78,1,2:30.0,,B. Jennings enters the game for R. Jackson,17,31
79,1,2:30.0,,A. Drummond misses free throw 1 of 1,17,31
80,1,2:29.0,Defensive rebound by W. Reed,,17,31
81,1,2:29.0,,Loose ball foul by E. İlyasova (drawn by W. Reed),17,31
82,1,2:13.0,Turnover by T. Young (lost ball; steal by E. İlyasova),,17,31
83,1,2:13.0,,Personal foul by T. Young (drawn by E. İlyasova),17,31
84,1,1:49.0,,E. İlyasova misses 2-pt jump shot from 13 ft,17,31
85,1,1:48.0,Defensive rebound by B. Bogdanović,,17,31
86,1,1:39.0,W. Reed misses 2-pt jump shot from 14 ft,,17,31
87,1,1:37.0,Offensive rebound by Team,,17,31
88,1,1:30.0,W. Reed makes 2-pt layup at rim (assist by D. Sloan),,19,31
89,1,1:16.0,,E. İlyasova makes 2-pt jump shot from 17 ft (assist by B. Jennings),19,33
90,1,0:54.0,T. Young misses 2-pt hook shot from 3 ft,,19,33
91,1,0:52.0,Offensive rebound by T. Young,,19,33
92,1,0:46.0,D. Sloan makes 2-pt layup at rim,,21,33
93,1,0:25.0,,Shooting foul by T. Young (drawn by E. İlyasova),21,33
94,1,0:25.0,,E. İlyasova misses free throw 1 of 2,21,33
95,1,0:25.0,,Offensive rebound by Team,21,33
96,1,0:25.0,J. Johnson enters the game for T. Young,,21,33
97,1,0:25.0,,E. İlyasova misses free throw 2 of 2,21,33
98,1,0:24.0,Defensive rebound by W. Reed,,21,33
99,1,0:05.0,D. Sloan makes 2-pt dunk at rim,,23,33
100,1,0:01.0,,B. Jennings misses 3-pt jump shot from 27 ft,23,33
101,1,0:00.0,,Offensive rebound by Team,23,33
102,2,11:44.0,D. Sloan makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,26,33
103,2,11:26.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by B. Jennings),26,36
104,2,11:06.0,B. Lopez makes 2-pt layup at rim (assist by J. Johnson),,28,36
105,2,10:45.0,,D. Hilliard misses 3-pt jump shot from 26 ft,28,36
106,2,10:45.0,Defensive rebound by D. Sloan,,28,36
107,2,10:39.0,B. Bogdanović misses 2-pt layup at rim,,28,36
108,2,10:39.0,,Defensive rebound by D. Hilliard,28,36
109,2,10:31.0,,S. Johnson misses 2-pt jump shot from 17 ft,28,36
110,2,10:30.0,Defensive rebound by B. Lopez,,28,36
111,2,10:13.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by D. Sloan),,30,36
112,2,9:54.0,,A. Baynes makes 2-pt hook shot from 4 ft (assist by A. Tolliver),30,38
113,2,9:54.0,,Shooting foul by B. Lopez (drawn by A. Baynes),30,38
114,2,9:54.0,S. Larkin enters the game for D. Sloan,,30,38
115,2,9:54.0,,A. Baynes makes free throw 1 of 1,30,39
116,2,9:31.0,J. Johnson makes 2-pt jump shot from 17 ft (assist by B. Bogdanović),,32,39
117,2,9:12.0,,B. Jennings misses 3-pt jump shot from 26 ft,32,39
118,2,9:11.0,Defensive rebound by J. Johnson,,32,39
119,2,9:07.0,Personal foul by D. Hilliard (drawn by B. Bogdanović),,32,39
120,2,8:54.0,Official timeout,,32,39
121,2,8:45.0,J. Johnson misses 2-pt jump shot from 14 ft,,32,39
122,2,8:44.0,Offensive rebound by T. Robinson,,32,39
123,2,8:41.0,T. Robinson makes 2-pt dunk at rim,,34,39
124,2,8:23.0,,S. Johnson misses 2-pt jump shot from 11 ft (block by B. Lopez),34,39
125,2,8:22.0,Defensive rebound by S. Larkin,,34,39
126,2,8:18.0,B. Bogdanović misses 2-pt jump shot from 3 ft (block by A. Tolliver),,34,39
127,2,8:16.0,,Defensive rebound by D. Hilliard,34,39
128,2,8:13.0,,Shooting foul by T. Robinson (drawn by A. Baynes),34,39
129,2,8:13.0,,A. Baynes makes free throw 1 of 2,34,40
130,2,8:13.0,,A. Baynes makes free throw 2 of 2,34,41
131,2,7:59.0,S. Larkin misses 2-pt layup at rim,,34,41
132,2,7:58.0,,Defensive rebound by A. Tolliver,34,41
133,2,7:39.0,,B. Jennings misses 2-pt jump shot from 16 ft,34,41
134,2,7:38.0,,Offensive rebound by A. Baynes,34,41
135,2,7:35.0,,A. Baynes misses 2-pt layup at rim,34,41
136,2,7:35.0,Defensive rebound by T. Robinson,,34,41
137,2,7:16.0,B. Bogdanović misses 2-pt jump shot from 14 ft,,34,41
138,2,7:15.0,,Defensive rebound by B. Jennings,34,41
139,2,7:06.0,,S. Johnson misses 3-pt jump shot from 24 ft,34,41
140,2,7:05.0,Defensive rebound by B. Bogdanović,,34,41
141,2,6:55.0,T. Robinson misses 2-pt jump shot from 14 ft,,34,41
142,2,6:54.0,,Defensive rebound by S. Johnson,34,41
143,2,6:48.0,,S. Johnson misses 2-pt layup at rim,34,41
144,2,6:48.0,,Offensive rebound by A. Baynes,34,41
145,2,6:45.0,,A. Baynes misses 2-pt layup at rim,34,41
146,2,6:43.0,Defensive rebound by B. Lopez,,34,41
147,2,6:34.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,34,41
148,2,6:34.0,,Defensive rebound by D. Hilliard,34,41
149,2,6:29.0,,A. Tolliver makes 2-pt dunk at rim (assist by B. Jennings),34,43
150,2,6:29.0,Brooklyn full timeout,,34,43
151,2,6:29.0,,A. Drummond enters the game for D. Hilliard,34,43
152,2,6:29.0,,K. Caldwell-Pope enters the game for B. Jennings,34,43
153,2,6:29.0,,R. Jackson enters the game for A. Baynes,34,43
154,2,6:29.0,M. Brown enters the game for B. Lopez,,34,43
155,2,6:29.0,W. Reed enters the game for B. Bogdanović,,34,43
156,2,6:29.0,A. Bargnani enters the game for T. Robinson,,34,43
157,2,6:16.0,S. Larkin makes 2-pt layup at rim,,36,43
158,2,5:57.0,,K. Caldwell-Pope makes 2-pt jump shot from 4 ft,36,45
159,2,5:43.0,A. Bargnani misses 2-pt jump shot from 17 ft,,36,45
160,2,5:43.0,,Defensive rebound by A. Drummond,36,45
161,2,5:28.0,,R. Jackson makes 2-pt jump shot from 7 ft,36,47
162,2,5:12.0,J. Johnson makes 2-pt jump shot from 10 ft,,38,47
163,2,4:58.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),38,49
164,2,4:33.0,A. Bargnani makes 2-pt jump shot from 16 ft (assist by M. Brown),,40,49
165,2,4:18.0,,S. Johnson misses 3-pt jump shot from 22 ft,40,49
166,2,4:17.0,Defensive rebound by M. Brown,,40,49
167,2,4:01.0,W. Reed misses 2-pt layup at rim (block by A. Drummond),,40,49
168,2,4:00.0,,Defensive rebound by A. Tolliver,40,49
169,2,3:50.0,,A. Drummond misses 2-pt hook shot from 4 ft,40,49
170,2,3:49.0,Defensive rebound by W. Reed,,40,49
171,2,3:33.0,M. Brown misses 2-pt jump shot from 5 ft,,40,49
172,2,3:31.0,,Defensive rebound by A. Drummond,40,49
173,2,3:26.0,,R. Jackson makes 2-pt layup at rim,40,51
174,2,3:13.0,A. Bargnani misses 2-pt jump shot from 16 ft,,40,51
175,2,3:13.0,,Defensive rebound by Team,40,51
176,2,3:04.0,,Turnover by R. Jackson (bad pass; steal by W. Reed),40,51
177,2,2:56.0,S. Larkin misses 2-pt layup at rim,,40,51
178,2,2:56.0,,Defensive rebound by A. Tolliver,40,51
179,2,2:47.0,,A. Tolliver misses 3-pt jump shot from 23 ft,40,51
180,2,2:46.0,Defensive rebound by Team,,40,51
181,2,2:46.0,,Detroit full timeout,40,51
182,2,2:46.0,D. Sloan enters the game for M. Brown,,40,51
183,2,2:46.0,W. Ellington enters the game for S. Larkin,,40,51
184,2,2:46.0,,E. İlyasova enters the game for A. Tolliver,40,51
185,2,2:28.0,J. Johnson misses 2-pt jump shot from 18 ft,,40,51
186,2,2:26.0,,Defensive rebound by R. Jackson,40,51
187,2,2:17.0,,R. Jackson misses 2-pt jump shot from 12 ft,40,51
188,2,2:16.0,Defensive rebound by W. Reed,,40,51
189,2,2:09.0,Turnover by D. Sloan (bad pass; steal by S. Johnson),,40,51
190,2,2:04.0,,K. Caldwell-Pope misses 2-pt layup at rim,40,51
191,2,2:04.0,Defensive rebound by A. Bargnani,,40,51
192,2,2:04.0,,Loose ball foul by E. İlyasova (drawn by A. Bargnani),40,51
193,2,2:04.0,,A. Tolliver enters the game for E. İlyasova,40,51
194,2,1:48.0,D. Sloan makes 3-pt jump shot from 23 ft (assist by J. Johnson),,43,51
195,2,1:32.0,,A. Tolliver misses 3-pt jump shot from 24 ft,43,51
196,2,1:31.0,Defensive rebound by D. Sloan,,43,51
197,2,1:18.0,A. Bargnani misses 2-pt jump shot from 16 ft,,43,51
198,2,1:18.0,,Defensive rebound by R. Jackson,43,51
199,2,1:05.0,,S. Johnson makes 2-pt jump shot from 17 ft,43,53
200,2,0:51.0,W. Ellington misses 2-pt jump shot from 20 ft,,43,53
201,2,0:51.0,,Defensive rebound by Team,43,53
202,2,0:42.0,,Shooting foul by A. Bargnani (drawn by A. Drummond),43,53
203,2,0:42.0,,A. Drummond misses free throw 1 of 2,43,53
204,2,0:42.0,,Offensive rebound by Team,43,53
205,2,0:42.0,B. Bogdanović enters the game for A. Bargnani,,43,53
206,2,0:42.0,,A. Drummond makes free throw 2 of 2,43,54
207,2,0:34.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Sloan),,46,54
208,2,0:21.0,,R. Jackson misses 2-pt jump shot from 7 ft,46,54
209,2,0:21.0,,Offensive rebound by A. Drummond,46,54
210,2,0:21.0,,A. Drummond makes 2-pt layup at rim,46,56
211,2,0:02.0,D. Sloan misses 2-pt layup from 1 ft,,46,56
212,2,0:00.0,,Defensive rebound by A. Drummond,46,56
213,3,11:43.0,D. Sloan misses 3-pt jump shot from 26 ft,,46,56
214,3,11:43.0,,Defensive rebound by E. İlyasova,46,56
215,3,11:34.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),46,58
216,3,11:13.0,T. Young misses 2-pt jump shot from 4 ft,,46,58
217,3,11:13.0,Offensive rebound by B. Lopez,,46,58
218,3,11:11.0,B. Lopez makes 2-pt layup from 1 ft,,48,58
219,3,10:54.0,,Turnover by K. Caldwell-Pope (lost ball; steal by W. Ellington),48,58
220,3,10:41.0,B. Lopez misses 2-pt jump shot from 19 ft,,48,58
221,3,10:41.0,,Defensive rebound by R. Jackson,48,58
222,3,10:38.0,,Personal foul by B. Lopez (drawn by A. Drummond),48,58
223,3,10:21.0,,E. İlyasova misses 2-pt jump shot from 6 ft,48,58
224,3,10:21.0,,Offensive rebound by E. İlyasova,48,58
225,3,10:16.0,,E. İlyasova misses 2-pt layup from 1 ft,48,58
226,3,10:14.0,Defensive rebound by J. Johnson,,48,58
227,3,10:03.0,T. Young misses 3-pt jump shot from 24 ft,,48,58
228,3,10:02.0,,Defensive rebound by E. İlyasova,48,58
229,3,9:48.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),48,60
230,3,9:31.0,T. Young misses 2-pt jump shot from 4 ft (block by E. İlyasova),,48,60
231,3,9:30.0,,Defensive rebound by E. İlyasova,48,60
232,3,9:23.0,,R. Jackson misses 2-pt jump shot from 4 ft,48,60
233,3,9:23.0,Defensive rebound by B. Lopez,,48,60
234,3,9:08.0,Turnover by D. Sloan (step out of bounds),,48,60
235,3,8:54.0,,E. İlyasova misses 2-pt jump shot from 5 ft,48,60
236,3,8:53.0,,Offensive rebound by E. İlyasova,48,60
237,3,8:50.0,,E. İlyasova makes 2-pt layup from 1 ft,48,62
238,3,8:25.0,W. Ellington misses 2-pt jump shot from 11 ft,,48,62
239,3,8:24.0,,Defensive rebound by A. Drummond,48,62
240,3,8:17.0,,Turnover by E. İlyasova (lost ball),48,62
241,3,8:02.0,W. Ellington misses 2-pt jump shot from 4 ft,,48,62
242,3,8:01.0,,Defensive rebound by A. Drummond,48,62
243,3,7:50.0,,Turnover by A. Drummond (lost ball; steal by T. Young),48,62
244,3,7:50.0,Personal foul by A. Drummond (drawn by T. Young),,48,62
245,3,7:27.0,J. Johnson makes 2-pt layup at rim,,50,62
246,3,7:12.0,,A. Drummond misses 2-pt jump shot from 4 ft,50,62
247,3,7:12.0,Defensive rebound by W. Ellington,,50,62
248,3,7:08.0,Shooting foul by R. Jackson (drawn by D. Sloan),,50,62
249,3,7:08.0,,Technical foul by R. Jackson,50,62
250,3,7:08.0,W. Ellington misses technical free throw,,50,62
251,3,7:08.0,Offensive rebound by Team,,50,62
252,3,7:08.0,D. Sloan makes free throw 1 of 2,,51,62
253,3,7:08.0,D. Sloan misses free throw 2 of 2,,51,62
254,3,7:07.0,,Defensive rebound by E. İlyasova,51,62
255,3,6:49.0,,R. Jackson misses 2-pt jump shot from 7 ft,51,62
256,3,6:49.0,Defensive rebound by T. Young,,51,62
257,3,6:34.0,B. Lopez makes 2-pt jump shot from 15 ft (assist by J. Johnson),,53,62
258,3,6:22.0,,S. Johnson misses 3-pt jump shot from 22 ft,53,62
259,3,6:22.0,Defensive rebound by T. Young,,53,62
260,3,6:09.0,J. Johnson makes 2-pt jump shot from 5 ft,,55,62
261,3,5:51.0,,E. İlyasova misses 2-pt layup at rim,55,62
262,3,5:50.0,Defensive rebound by B. Lopez,,55,62
263,3,5:38.0,W. Ellington misses 2-pt jump shot from 15 ft,,55,62
264,3,5:37.0,,Defensive rebound by E. İlyasova,55,62
265,3,5:32.0,,R. Jackson misses 2-pt layup at rim (block by B. Lopez),55,62
266,3,5:31.0,Defensive rebound by T. Young,,55,62
267,3,5:25.0,T. Young makes 2-pt layup at rim,,57,62
268,3,5:25.0,,Detroit full timeout,57,62
269,3,5:00.0,,S. Johnson makes 2-pt layup at rim,57,64
270,3,4:37.0,B. Lopez makes 2-pt layup at rim (assist by D. Sloan),,59,64
271,3,4:24.0,,E. İlyasova misses 3-pt jump shot from 25 ft,59,64
272,3,4:23.0,Defensive rebound by B. Lopez,,59,64
273,3,4:13.0,B. Lopez makes 2-pt layup at rim (assist by D. Sloan),,61,64
274,3,4:13.0,Shooting foul by A. Drummond (drawn by B. Lopez),,61,64
275,3,4:13.0,B. Bogdanović enters the game for J. Johnson,,61,64
276,3,4:13.0,S. Larkin enters the game for D. Sloan,,61,64
277,3,4:13.0,B. Lopez makes free throw 1 of 1,,62,64
278,3,3:51.0,,A. Drummond makes 2-pt layup from 1 ft,62,66
279,3,3:33.0,T. Young misses 2-pt jump shot from 5 ft,,62,66
280,3,3:30.0,,Defensive rebound by S. Johnson,62,66
281,3,3:29.0,,Turnover by S. Johnson (lost ball),62,66
282,3,3:29.0,,D. Hilliard enters the game for S. Johnson,62,66
283,3,3:07.0,B. Lopez misses 2-pt jump shot from 20 ft,,62,66
284,3,3:06.0,,Defensive rebound by A. Drummond,62,66
285,3,3:06.0,,Personal foul by T. Young (drawn by A. Drummond),62,66
286,3,2:49.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,62,66
287,3,2:47.0,Defensive rebound by T. Young,,62,66
288,3,2:36.0,Turnover by T. Young (lost ball; steal by A. Drummond),,62,66
289,3,2:29.0,,E. İlyasova misses 2-pt layup at rim,62,66
290,3,2:28.0,Defensive rebound by B. Lopez,,62,66
291,3,2:18.0,Offensive foul by B. Lopez (drawn by E. İlyasova),,62,66
292,3,2:18.0,Turnover by B. Lopez (offensive foul),,62,66
293,3,2:18.0,Brooklyn full timeout,,62,66
294,3,2:18.0,,B. Jennings enters the game for R. Jackson,62,66
295,3,2:18.0,T. Robinson enters the game for T. Young,,62,66
296,3,2:00.0,,D. Hilliard makes 3-pt jump shot from 22 ft (assist by K. Caldwell-Pope),62,69
297,3,1:46.0,T. Robinson makes 2-pt layup at rim (assist by S. Larkin),,64,69
298,3,1:26.0,Offensive charge foul by D. Hilliard (drawn by S. Larkin),,64,69
299,3,1:26.0,,Turnover by D. Hilliard (offensive foul),64,69
300,3,1:14.0,S. Larkin misses 2-pt layup at rim,,64,69
301,3,1:14.0,,Defensive rebound by D. Hilliard,64,69
302,3,1:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,64,69
303,3,1:06.0,,Offensive rebound by A. Drummond,64,69
304,3,0:43.0,,Turnover by Team (shot clock),64,69
305,3,0:30.0,B. Lopez misses 2-pt jump shot from 5 ft,,64,69
306,3,0:30.0,,Defensive rebound by K. Caldwell-Pope,64,69
307,3,0:24.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),64,72
308,3,0:06.0,Shooting foul by B. Jennings (drawn by S. Larkin),,64,72
309,3,0:06.0,S. Larkin makes free throw 1 of 2,,65,72
310,3,0:06.0,W. Reed enters the game for B. Lopez,,65,72
311,3,0:06.0,S. Larkin makes free throw 2 of 2,,66,72
312,3,0:02.0,,Personal take foul by B. Bogdanović (drawn by D. Hilliard),66,72
313,3,0:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,66,72
314,3,0:00.0,,Offensive rebound by Team,66,72
315,4,11:35.0,,S. Johnson misses 3-pt jump shot from 25 ft,66,72
316,4,11:35.0,,Offensive rebound by Team,66,72
317,4,11:16.0,,S. Johnson makes 2-pt jump shot from 15 ft (assist by D. Hilliard),66,74
318,4,10:57.0,Turnover by S. Larkin (lost ball; steal by S. Johnson),,66,74
319,4,10:49.0,,A. Tolliver makes 3-pt jump shot from 27 ft (assist by B. Jennings),66,77
320,4,10:24.0,W. Ellington misses 3-pt jump shot from 26 ft,,66,77
321,4,10:24.0,,Defensive rebound by A. Baynes,66,77
322,4,10:10.0,,A. Baynes misses 2-pt hook shot from 5 ft,66,77
323,4,10:08.0,Defensive rebound by T. Robinson,,66,77
324,4,9:57.0,Turnover by T. Robinson (bad pass; steal by A. Tolliver),,66,77
325,4,9:48.0,,A. Baynes makes 2-pt jump shot from 4 ft (assist by B. Jennings),66,79
326,4,9:27.0,T. Robinson makes 2-pt hook shot from 6 ft (assist by B. Bogdanović),,68,79
327,4,9:11.0,,D. Hilliard makes 2-pt dunk at rim (assist by A. Baynes),68,81
328,4,9:05.0,Brooklyn full timeout,,68,81
329,4,9:05.0,J. Johnson enters the game for W. Ellington,,68,81
330,4,9:05.0,T. Young enters the game for T. Robinson,,68,81
331,4,8:52.0,J. Johnson misses 2-pt jump shot from 5 ft,,68,81
332,4,8:52.0,Offensive rebound by T. Young,,68,81
333,4,8:46.0,W. Reed makes 2-pt dunk at rim (assist by J. Johnson),,70,81
334,4,8:19.0,,S. Johnson makes 2-pt jump shot from 18 ft,70,83
335,4,7:57.0,W. Reed makes 2-pt hook shot from 3 ft,,72,83
336,4,7:36.0,,D. Hilliard makes 2-pt layup at rim,72,85
337,4,7:36.0,,Shooting foul by W. Reed (drawn by D. Hilliard),72,85
338,4,7:36.0,,D. Hilliard makes free throw 1 of 1,72,86
339,4,7:16.0,S. Larkin misses 2-pt jump shot from 14 ft,,72,86
340,4,7:16.0,,Defensive rebound by A. Baynes,72,86
341,4,6:55.0,,D. Hilliard misses 2-pt jump shot from 16 ft,72,86
342,4,6:54.0,Defensive rebound by Team,,72,86
343,4,6:54.0,Personal foul by A. Baynes (drawn by T. Young),,72,86
344,4,6:54.0,D. Sloan enters the game for S. Larkin,,72,86
345,4,6:54.0,B. Lopez enters the game for W. Reed,,72,86
346,4,6:54.0,,R. Jackson enters the game for B. Jennings,72,86
347,4,6:54.0,,A. Drummond enters the game for A. Baynes,72,86
348,4,6:46.0,Turnover by B. Lopez (bad pass),,72,86
349,4,6:31.0,,A. Drummond makes 2-pt layup at rim (assist by A. Tolliver),72,88
350,4,6:18.0,Turnover by T. Young (bad pass; steal by A. Drummond),,72,88
351,4,6:13.0,,Shooting foul by B. Lopez (drawn by A. Tolliver),72,88
352,4,6:13.0,,A. Tolliver makes free throw 1 of 3,72,89
353,4,6:13.0,,A. Tolliver misses free throw 2 of 3,72,89
354,4,6:13.0,,Offensive rebound by Team,72,89
355,4,6:13.0,,K. Caldwell-Pope enters the game for D. Hilliard,72,89
356,4,6:13.0,,A. Tolliver makes free throw 3 of 3,72,90
357,4,5:53.0,T. Young makes 2-pt jump shot from 16 ft,,74,90
358,4,5:37.0,,A. Tolliver misses 3-pt jump shot from 25 ft,74,90
359,4,5:36.0,Defensive rebound by J. Johnson,,74,90
360,4,5:15.0,T. Young misses 2-pt jump shot from 13 ft,,74,90
361,4,5:15.0,,Defensive rebound by A. Drummond,74,90
362,4,5:05.0,,R. Jackson makes 2-pt layup at rim,74,92
363,4,4:52.0,T. Young makes 2-pt layup at rim (assist by D. Sloan),,76,92
364,4,4:37.0,,A. Drummond misses 2-pt hook shot from 5 ft,76,92
365,4,4:37.0,Defensive rebound by Team,,76,92
366,4,4:37.0,Official timeout,,76,92
367,4,4:37.0,,E. İlyasova enters the game for A. Tolliver,76,92
368,4,4:37.0,W. Ellington enters the game for B. Bogdanović,,76,92
369,4,4:19.0,Shooting foul by R. Jackson (drawn by D. Sloan),,76,92
370,4,4:19.0,D. Sloan makes free throw 1 of 2,,77,92
371,4,4:19.0,M. Brown enters the game for W. Ellington,,77,92
372,4,4:19.0,D. Sloan makes free throw 2 of 2,,78,92
373,4,4:18.0,,Personal take foul by M. Brown (drawn by A. Drummond),78,92
374,4,4:18.0,,A. Baynes enters the game for A. Drummond,78,92
375,4,3:57.0,,R. Jackson makes 2-pt jump shot from 18 ft,78,94
376,4,3:46.0,D. Sloan makes 2-pt layup at rim,,80,94
377,4,3:29.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),80,96
378,4,3:12.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by D. Sloan),,83,96
379,4,2:48.0,,Turnover by K. Caldwell-Pope (lost ball; steal by M. Brown),83,96
380,4,2:41.0,M. Brown misses 2-pt jump shot from 4 ft,,83,96
381,4,2:40.0,,Defensive rebound by A. Baynes,83,96
