,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
46,1,6:14.0,A. Jefferson enters the game for C. Zeller,,9,12
47,1,6:05.0,,D. DeRozan makes 2-pt jump shot from 14 ft,9,14
48,1,5:45.0,A. Jefferson makes 2-pt jump shot from 15 ft (assist by J. Lin),,11,14
49,1,5:28.0,,D. DeRozan misses 3-pt jump shot from 24 ft,11,14
50,1,5:28.0,Defensive rebound by C. Lee,,11,14
51,1,5:18.0,Personal foul by N. Powell,,11,14
52,1,5:18.0,,T. Ross enters the game for N. Powell,11,14
53,1,5:06.0,A. Jefferson misses 2-pt hook shot from 4 ft,,11,14
54,1,5:05.0,,Defensive rebound by Team,11,14
55,1,4:48.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft,11,16
56,1,4:48.0,,Shooting foul by A. Jefferson (drawn by J. Valančiūnas),11,16
57,1,4:48.0,F. Kaminsky enters the game for M. Williams,,11,16
58,1,4:48.0,J. Lamb enters the game for J. Lin,,11,16
59,1,4:48.0,,P. Patterson enters the game for L. Scola,11,16
60,1,4:48.0,,J. Valančiūnas misses free throw 1 of 1,11,16
61,1,4:47.0,Defensive rebound by J. Lamb,,11,16
62,1,4:31.0,C. Lee misses 2-pt jump shot from 20 ft,,11,16
63,1,4:31.0,,Defensive rebound by J. Valančiūnas,11,16
64,1,4:10.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),11,18
65,1,3:46.0,C. Lee makes 2-pt layup from 1 ft (assist by A. Jefferson),,13,18
66,1,3:27.0,,D. DeRozan misses 2-pt jump shot from 6 ft,13,18
67,1,3:27.0,Defensive rebound by A. Jefferson,,13,18
68,1,3:09.0,J. Lamb makes 2-pt hook shot from 3 ft (assist by A. Jefferson),,15,18
69,1,3:01.0,,Toronto full timeout,15,18
70,1,3:01.0,,B. Biyombo enters the game for J. Valančiūnas,15,18
71,1,3:01.0,,C. Joseph enters the game for K. Lowry,15,18
72,1,2:45.0,,D. DeRozan misses 2-pt jump shot from 8 ft,15,18
73,1,2:45.0,,Offensive rebound by Team,15,18
74,1,2:45.0,,Personal foul by A. Jefferson,15,18
75,1,2:30.0,,C. Joseph misses 3-pt jump shot from 24 ft,15,18
76,1,2:29.0,Defensive rebound by Team,,15,18
77,1,2:21.0,Charlotte full timeout,,15,18
78,1,2:14.0,J. Lamb misses 3-pt jump shot from 24 ft,,15,18
79,1,2:13.0,,Defensive rebound by B. Biyombo,15,18
80,1,1:56.0,,D. DeRozan makes 2-pt layup from 2 ft,15,20
81,1,1:39.0,Def 3 sec tech foul by D. DeRozan,,15,20
82,1,1:39.0,K. Walker makes technical free throw,,16,20
83,1,1:30.0,A. Jefferson misses 2-pt hook shot from 3 ft,,16,20
84,1,1:30.0,,Defensive rebound by B. Biyombo,16,20
85,1,1:11.0,,D. DeRozan makes 2-pt layup at rim (assist by P. Patterson),16,22
86,1,0:59.0,Turnover by K. Walker (lost ball; steal by D. DeRozan),,16,22
87,1,0:55.0,,T. Ross makes 2-pt dunk at rim (assist by D. DeRozan),16,24
88,1,0:42.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,16,24
89,1,0:41.0,,Defensive rebound by T. Ross,16,24
90,1,0:30.0,,C. Joseph makes 2-pt jump shot from 18 ft (assist by P. Patterson),16,26
91,1,0:10.0,K. Walker misses 3-pt jump shot from 25 ft,,16,26
92,1,0:10.0,,Defensive rebound by T. Ross,16,26
93,1,0:00.0,,D. DeRozan misses 2-pt jump shot from 21 ft,16,26
94,1,0:00.0,,Offensive rebound by Team,16,26
95,2,11:38.0,J. Lin makes 3-pt jump shot from 25 ft (assist by A. Jefferson),,19,26
96,2,11:22.0,,Shooting foul by M. Williams (drawn by T. Ross),19,26
97,2,11:22.0,,T. Ross makes free throw 1 of 3,19,27
98,2,11:22.0,,T. Ross misses free throw 2 of 3,19,27
99,2,11:22.0,,Offensive rebound by Team,19,27
100,2,11:22.0,,T. Ross makes free throw 3 of 3,19,28
101,2,11:09.0,M. Williams misses 2-pt jump shot from 22 ft,,19,28
102,2,11:09.0,,Defensive rebound by P. Patterson,19,28
103,2,10:58.0,,Turnover by P. Patterson (lost ball; steal by M. Williams),19,28
104,2,10:49.0,J. Lamb misses 3-pt jump shot from 23 ft,,19,28
105,2,10:48.0,Offensive rebound by J. Lin,,19,28
106,2,10:48.0,J. Lamb misses 3-pt jump shot from 23 ft,,19,28
107,2,10:43.0,,Defensive rebound by Team,19,28
108,2,10:28.0,,K. Lowry misses 3-pt jump shot from 26 ft,19,28
109,2,10:27.0,,Offensive rebound by B. Biyombo,19,28
110,2,10:20.0,,C. Joseph makes 2-pt jump shot from 21 ft (assist by P. Patterson),19,30
111,2,10:06.0,F. Kaminsky makes 3-pt jump shot from 27 ft (assist by J. Lin),,22,30
112,2,9:43.0,,P. Patterson makes 2-pt dunk at rim (assist by K. Lowry),22,32
113,2,9:29.0,Turnover by J. Lin (lost ball; steal by P. Patterson),,22,32
114,2,9:20.0,,K. Lowry misses 2-pt jump shot from 10 ft,22,32
115,2,9:20.0,Defensive rebound by A. Jefferson,,22,32
116,2,9:05.0,J. Lamb misses 2-pt layup from 1 ft (block by B. Biyombo),,22,32
117,2,9:03.0,Offensive rebound by M. Williams,,22,32
118,2,9:01.0,M. Williams misses 2-pt layup at rim,,22,32
119,2,9:00.0,Offensive rebound by A. Jefferson,,22,32
120,2,8:58.0,A. Jefferson misses 2-pt layup from 1 ft,,22,32
121,2,8:57.0,Offensive rebound by M. Williams,,22,32
122,2,8:55.0,M. Williams makes 2-pt layup from 1 ft,,24,32
123,2,8:39.0,,B. Biyombo misses 2-pt jump shot from 13 ft,24,32
124,2,8:39.0,Defensive rebound by J. Lamb,,24,32
125,2,8:29.0,Shooting foul by P. Patterson (drawn by F. Kaminsky),,24,32
126,2,8:29.0,Official timeout,,24,32
127,2,8:29.0,S. Hawes enters the game for A. Jefferson,,24,32
128,2,8:29.0,F. Kaminsky misses free throw 1 of 2,,24,32
129,2,8:29.0,Offensive rebound by Team,,24,32
130,2,8:29.0,F. Kaminsky makes free throw 2 of 2,,25,32
131,2,8:17.0,,K. Lowry misses 3-pt jump shot from 24 ft,25,32
132,2,8:17.0,,Offensive rebound by C. Joseph,25,32
133,2,8:07.0,,P. Patterson misses 2-pt jump shot from 6 ft,25,32
134,2,8:06.0,,Offensive rebound by P. Patterson,25,32
135,2,8:06.0,,P. Patterson makes 2-pt jump shot from 6 ft,25,34
136,2,8:06.0,,Shooting foul by J. Lin (drawn by P. Patterson),25,34
137,2,8:06.0,,P. Patterson makes free throw 1 of 1,25,35
138,2,7:57.0,Turnover by S. Hawes (bad pass; steal by P. Patterson),,25,35
139,2,7:44.0,,P. Patterson misses 3-pt jump shot from 24 ft,25,35
140,2,7:43.0,Defensive rebound by S. Hawes,,25,35
141,2,7:34.0,Personal foul by C. Joseph,,25,35
142,2,7:27.0,Shooting foul by B. Biyombo (drawn by J. Lin),,25,35
143,2,7:27.0,J. Lin misses free throw 1 of 2,,25,35
144,2,7:27.0,Offensive rebound by Team,,25,35
145,2,7:27.0,,N. Powell enters the game for C. Joseph,25,35
146,2,7:27.0,J. Lin makes free throw 2 of 2,,26,35
147,2,7:11.0,,B. Biyombo misses 2-pt jump shot from 3 ft (block by S. Hawes),26,35
148,2,7:10.0,,Offensive rebound by B. Biyombo,26,35
149,2,7:10.0,,Shooting foul by S. Hawes (drawn by B. Biyombo),26,35
150,2,7:10.0,,B. Biyombo misses free throw 1 of 2,26,35
151,2,7:10.0,,Offensive rebound by Team,26,35
152,2,7:10.0,,B. Biyombo misses free throw 2 of 2,26,35
153,2,7:10.0,Defensive rebound by F. Kaminsky,,26,35
154,2,6:54.0,J. Lamb misses 2-pt jump shot from 18 ft,,26,35
155,2,6:54.0,Offensive rebound by M. Williams,,26,35
156,2,6:39.0,M. Williams makes 3-pt jump shot from 22 ft (assist by J. Lin),,29,35
157,2,6:26.0,,B. Biyombo makes 2-pt jump shot from 2 ft (assist by K. Lowry),29,37
158,2,6:04.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by M. Williams),,32,37
159,2,5:58.0,,Toronto full timeout,32,37
160,2,5:58.0,,J. Valančiūnas enters the game for T. Ross,32,37
161,2,5:58.0,,D. DeRozan enters the game for B. Biyombo,32,37
162,2,5:58.0,C. Lee enters the game for J. Lin,,32,37
163,2,5:58.0,K. Walker enters the game for J. Lamb,,32,37
164,2,5:47.0,,K. Lowry makes 2-pt jump shot from 18 ft,32,39
165,2,5:25.0,Turnover by C. Lee (bad pass; steal by N. Powell),,32,39
166,2,5:15.0,,Personal foul by M. Williams,32,39
167,2,5:15.0,J. Lin enters the game for M. Williams,,32,39
168,2,5:08.0,,Turnover by N. Powell (traveling),32,39
169,2,4:54.0,J. Lin makes 3-pt jump shot from 26 ft (assist by S. Hawes),,35,39
170,2,4:34.0,,Shooting foul by F. Kaminsky (drawn by J. Valančiūnas),35,39
171,2,4:34.0,,J. Valančiūnas makes free throw 1 of 2,35,40
172,2,4:34.0,,J. Thompson enters the game for P. Patterson,35,40
173,2,4:34.0,,J. Valančiūnas makes free throw 2 of 2,35,41
174,2,4:21.0,S. Hawes misses 3-pt jump shot from 22 ft,,35,41
175,2,4:20.0,Offensive rebound by F. Kaminsky,,35,41
176,2,4:19.0,F. Kaminsky misses 2-pt layup from 1 ft (block by J. Valančiūnas),,35,41
177,2,4:19.0,Offensive rebound by Team,,35,41
178,2,4:11.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,35,41
179,2,4:11.0,,Defensive rebound by D. DeRozan,35,41
180,2,4:02.0,,Shooting foul by C. Lee (drawn by D. DeRozan),35,41
181,2,4:02.0,,D. DeRozan makes free throw 1 of 2,35,42
182,2,4:02.0,,D. DeRozan makes free throw 2 of 2,35,43
183,2,3:43.0,S. Hawes misses 2-pt layup from 3 ft (block by J. Thompson),,35,43
184,2,3:41.0,,Defensive rebound by J. Valančiūnas,35,43
185,2,3:26.0,,Turnover by D. DeRozan (bad pass; steal by K. Walker),35,43
186,2,3:24.0,C. Lee misses 2-pt layup from 2 ft (block by K. Lowry),,35,43
187,2,3:24.0,Offensive rebound by Team,,35,43
188,2,3:21.0,F. Kaminsky makes 2-pt jump shot from 21 ft (assist by J. Lin),,37,43
189,2,3:06.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by J. Thompson),37,46
190,2,2:51.0,C. Lee misses 2-pt jump shot from 8 ft,,37,46
191,2,2:50.0,,Defensive rebound by D. DeRozan,37,46
192,2,2:44.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by D. DeRozan),37,49
193,2,2:32.0,Charlotte full timeout,,37,49
194,2,2:32.0,,C. Joseph enters the game for K. Lowry,37,49
195,2,2:22.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,37,49
196,2,2:22.0,,Defensive rebound by J. Thompson,37,49
197,2,2:04.0,,N. Powell misses 3-pt jump shot from 25 ft,37,49
198,2,2:03.0,Defensive rebound by K. Walker,,37,49
199,2,1:58.0,J. Lin makes 3-pt jump shot from 25 ft (assist by K. Walker),,40,49
200,2,1:30.0,,C. Joseph makes 3-pt jump shot from 24 ft (assist by N. Powell),40,52
201,2,1:12.0,S. Hawes makes 2-pt dunk at rim (assist by J. Lin),,42,52
202,2,0:49.0,,J. Thompson misses 2-pt jump shot from 19 ft,42,52
203,2,0:48.0,Defensive rebound by S. Hawes,,42,52
204,2,0:41.0,K. Walker misses 3-pt jump shot from 25 ft,,42,52
205,2,0:40.0,,Defensive rebound by D. DeRozan,42,52
206,2,0:36.0,,Shooting block foul by C. Lee (drawn by D. DeRozan),42,52
207,2,0:36.0,,D. DeRozan makes free throw 1 of 2,42,53
208,2,0:36.0,,T. Ross enters the game for N. Powell,42,53
209,2,0:36.0,,D. DeRozan makes free throw 2 of 2,42,54
210,2,0:13.0,F. Kaminsky misses 3-pt jump shot from 23 ft,,42,54
211,2,0:13.0,,Defensive rebound by J. Valančiūnas,42,54
212,2,0:01.0,,D. DeRozan makes 2-pt jump shot from 17 ft,42,56
213,3,11:47.0,K. Walker misses 2-pt jump shot from 5 ft,,42,56
214,3,11:47.0,,Defensive rebound by K. Lowry,42,56
215,3,11:39.0,,N. Powell misses 3-pt jump shot from 22 ft,42,56
216,3,11:39.0,,Offensive rebound by N. Powell,42,56
217,3,11:14.0,,N. Powell misses 3-pt jump shot from 25 ft,42,56
218,3,11:14.0,Defensive rebound by M. Williams,,42,56
219,3,10:58.0,C. Lee misses 3-pt jump shot from 25 ft,,42,56
220,3,10:57.0,,Defensive rebound by D. DeRozan,42,56
221,3,10:40.0,,D. DeRozan misses 2-pt jump shot from 3 ft (block by C. Lee),42,56
222,3,10:38.0,Defensive rebound by J. Lin,,42,56
223,3,10:28.0,Personal foul by J. Valančiūnas,,42,56
224,3,10:18.0,Shooting foul by K. Lowry (drawn by M. Williams),,42,56
225,3,10:18.0,M. Williams makes free throw 1 of 2,,43,56
226,3,10:18.0,M. Williams makes free throw 2 of 2,,44,56
227,3,10:08.0,,Shooting foul by C. Zeller (drawn by D. DeRozan),44,56
228,3,10:08.0,,D. DeRozan makes free throw 1 of 2,44,57
229,3,10:08.0,,D. DeRozan makes free throw 2 of 2,44,58
230,3,9:46.0,K. Walker misses 3-pt jump shot from 27 ft,,44,58
231,3,9:45.0,Offensive rebound by C. Zeller,,44,58
232,3,9:41.0,Turnover by J. Lin (lost ball; steal by N. Powell),,44,58
233,3,9:39.0,,Personal foul by K. Walker,44,58
234,3,9:20.0,,Turnover by J. Valančiūnas (lost ball; steal by M. Williams),44,58
235,3,9:13.0,J. Lin misses 2-pt jump shot from 19 ft,,44,58
236,3,9:12.0,,Defensive rebound by N. Powell,44,58
237,3,8:57.0,,D. DeRozan misses 2-pt jump shot from 13 ft,44,58
238,3,8:56.0,Defensive rebound by C. Zeller,,44,58
239,3,8:43.0,C. Zeller misses 2-pt jump shot from 20 ft,,44,58
240,3,8:43.0,,Defensive rebound by L. Scola,44,58
241,3,8:26.0,,Shooting foul by C. Lee (drawn by D. DeRozan),44,58
242,3,8:26.0,,D. DeRozan makes free throw 1 of 2,44,59
243,3,8:26.0,,D. DeRozan makes free throw 2 of 2,44,60
244,3,8:08.0,J. Lin misses 2-pt layup from 3 ft,,44,60
245,3,8:07.0,,Defensive rebound by J. Valančiūnas,44,60
246,3,8:01.0,,D. DeRozan misses 2-pt layup from 2 ft (block by C. Zeller),44,60
247,3,8:01.0,,Offensive rebound by Team,44,60
248,3,7:51.0,,N. Powell makes 2-pt jump shot from 14 ft,44,62
249,3,7:36.0,K. Walker misses 2-pt jump shot from 16 ft,,44,62
250,3,7:36.0,,Defensive rebound by D. DeRozan,44,62
251,3,7:24.0,,K. Lowry misses 3-pt jump shot from 25 ft,44,62
252,3,7:24.0,Defensive rebound by C. Lee,,44,62
253,3,7:03.0,C. Lee makes 2-pt jump shot from 20 ft,,46,62
254,3,6:40.0,,L. Scola misses 3-pt jump shot from 24 ft,46,62
255,3,6:39.0,Defensive rebound by C. Zeller,,46,62
256,3,6:32.0,Shooting foul by K. Lowry (drawn by C. Zeller),,46,62
257,3,6:32.0,C. Zeller makes free throw 1 of 2,,47,62
258,3,6:32.0,,Toronto full timeout,47,62
259,3,6:32.0,C. Zeller misses free throw 2 of 2,,47,62
260,3,6:31.0,,Defensive rebound by J. Valančiūnas,47,62
261,3,6:11.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by D. DeRozan),47,64
262,3,5:55.0,M. Williams makes 2-pt layup from 4 ft,,49,64
263,3,5:39.0,,D. DeRozan misses 2-pt jump shot from 17 ft,49,64
264,3,5:39.0,Defensive rebound by K. Walker,,49,64
265,3,5:29.0,C. Lee misses 3-pt jump shot from 24 ft,,49,64
266,3,5:26.0,,Defensive rebound by Team,49,64
267,3,5:26.0,A. Jefferson enters the game for C. Zeller,,49,64
268,3,5:05.0,,L. Scola makes 2-pt layup from 2 ft (assist by K. Lowry),49,66
269,3,5:05.0,,Shooting foul by A. Jefferson (drawn by L. Scola),49,66
270,3,5:05.0,,L. Scola makes free throw 1 of 1,49,67
271,3,4:42.0,J. Lin misses 3-pt jump shot from 25 ft,,49,67
272,3,4:41.0,,Defensive rebound by K. Lowry,49,67
273,3,4:31.0,,Turnover by K. Lowry (bad pass; steal by J. Lin),49,67
274,3,4:24.0,M. Williams misses 3-pt jump shot from 26 ft,,49,67
275,3,4:23.0,,Defensive rebound by J. Valančiūnas,49,67
276,3,4:16.0,,Turnover by J. Valančiūnas (lost ball),49,67
277,3,4:16.0,F. Kaminsky enters the game for M. Williams,,49,67
278,3,4:02.0,A. Jefferson misses 2-pt jump shot from 3 ft (block by J. Valančiūnas),,49,67
279,3,4:01.0,Offensive rebound by A. Jefferson,,49,67
280,3,4:01.0,Shooting foul by J. Valančiūnas (drawn by A. Jefferson),,49,67
281,3,4:01.0,A. Jefferson makes free throw 1 of 2,,50,67
282,3,4:01.0,,B. Biyombo enters the game for J. Valančiūnas,50,67
283,3,4:01.0,,P. Patterson enters the game for L. Scola,50,67
284,3,4:01.0,A. Jefferson misses free throw 2 of 2,,50,67
285,3,4:00.0,,Defensive rebound by B. Biyombo,50,67
286,3,3:45.0,,D. DeRozan makes 2-pt jump shot from 20 ft (assist by K. Lowry),50,69
287,3,3:25.0,C. Lee makes 2-pt layup from 1 ft (assist by A. Jefferson),,52,69
288,3,3:13.0,,P. Patterson makes 2-pt hook shot from 6 ft,52,71
289,3,3:04.0,Personal foul by P. Patterson,,52,71
290,3,3:04.0,C. Lee misses free throw 1 of 2,,52,71
291,3,3:04.0,Offensive rebound by Team,,52,71
292,3,3:04.0,J. Lamb enters the game for J. Lin,,52,71
293,3,3:04.0,C. Lee makes free throw 2 of 2,,53,71
294,3,2:44.0,,Turnover by K. Lowry (traveling),53,71
295,3,2:44.0,Charlotte full timeout,,53,71
296,3,2:44.0,,T. Ross enters the game for N. Powell,53,71
297,3,2:44.0,,C. Joseph enters the game for K. Lowry,53,71
298,3,2:31.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,53,71
299,3,2:31.0,,Defensive rebound by T. Ross,53,71
300,3,2:15.0,,Personal foul by F. Kaminsky,53,71
301,3,2:15.0,,B. Biyombo makes free throw 1 of 2,53,72
302,3,2:15.0,,B. Biyombo misses free throw 2 of 2,53,72
303,3,2:15.0,Defensive rebound by A. Jefferson,,53,72
304,3,1:59.0,J. Lamb misses 2-pt jump shot from 6 ft,,53,72
305,3,1:59.0,Offensive rebound by A. Jefferson,,53,72
306,3,1:57.0,A. Jefferson misses 2-pt layup at rim,,53,72
307,3,1:57.0,Offensive rebound by A. Jefferson,,53,72
308,3,1:55.0,A. Jefferson misses 2-pt layup at rim,,53,72
309,3,1:54.0,,Defensive rebound by T. Ross,53,72
310,3,1:44.0,,P. Patterson misses 2-pt jump shot from 12 ft,53,72
311,3,1:44.0,Defensive rebound by A. Jefferson,,53,72
312,3,1:22.0,C. Lee makes 2-pt jump shot from 11 ft (assist by F. Kaminsky),,55,72
313,3,1:06.0,,T. Ross misses 3-pt jump shot from 24 ft,55,72
314,3,1:05.0,Defensive rebound by F. Kaminsky,,55,72
315,3,0:58.0,A. Jefferson makes 2-pt layup at rim (assist by K. Walker),,57,72
316,3,0:44.0,,D. DeRozan misses 2-pt jump shot from 4 ft,57,72
317,3,0:44.0,,Offensive rebound by Team,57,72
318,3,0:44.0,Loose ball foul by C. Lee,,57,72
319,3,0:44.0,,B. Biyombo misses free throw 1 of 2,57,72
320,3,0:44.0,,Offensive rebound by Team,57,72
321,3,0:44.0,J. Lin enters the game for C. Lee,,57,72
322,3,0:44.0,,B. Biyombo misses free throw 2 of 2,57,72
323,3,0:43.0,Defensive rebound by J. Lamb,,57,72
324,3,0:26.0,K. Walker makes 2-pt layup from 2 ft,,59,72
325,3,0:14.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by C. Joseph),59,75
326,3,0:00.0,K. Walker misses 2-pt jump shot from 21 ft,,59,75
327,3,0:00.0,Offensive rebound by A. Jefferson,,59,75
328,4,11:46.0,,P. Patterson misses 3-pt jump shot from 24 ft,59,75
329,4,11:45.0,Defensive rebound by Team,,59,75
330,4,11:37.0,Shooting foul by K. Lowry (drawn by J. Lin),,59,75
331,4,11:37.0,J. Lin makes free throw 1 of 2,,60,75
332,4,11:37.0,J. Lin makes free throw 2 of 2,,61,75
333,4,11:27.0,,K. Lowry misses 2-pt jump shot from 19 ft,61,75
334,4,11:27.0,Defensive rebound by F. Kaminsky,,61,75
335,4,11:08.0,J. Lamb makes 2-pt jump shot from 16 ft,,63,75
336,4,10:50.0,,P. Patterson misses 2-pt jump shot from 12 ft,63,75
337,4,10:49.0,Defensive rebound by J. Lamb,,63,75
338,4,10:33.0,J. Lamb makes 3-pt jump shot from 25 ft,,66,75
339,4,10:27.0,,Toronto full timeout,66,75
340,4,10:05.0,,C. Joseph misses 2-pt jump shot from 22 ft,66,75
341,4,10:04.0,Defensive rebound by F. Kaminsky,,66,75
342,4,9:45.0,A. Jefferson misses 2-pt hook shot from 5 ft,,66,75
343,4,9:44.0,,Defensive rebound by B. Biyombo,66,75
344,4,9:33.0,,B. Biyombo misses 2-pt layup from 2 ft (block by F. Kaminsky),66,75
345,4,9:31.0,Defensive rebound by A. Jefferson,,66,75
346,4,9:18.0,F. Kaminsky misses 2-pt layup at rim (block by B. Biyombo),,66,75
347,4,9:17.0,,Defensive rebound by K. Lowry,66,75
348,4,9:10.0,,K. Lowry misses 3-pt jump shot from 25 ft,66,75
349,4,9:10.0,Defensive rebound by F. Kaminsky,,66,75
350,4,8:58.0,J. Lin misses 2-pt jump shot from 12 ft (block by B. Biyombo),,66,75
351,4,8:56.0,,Defensive rebound by C. Joseph,66,75
352,4,8:47.0,,Turnover by T. Ross (step out of bounds),66,75
353,4,8:29.0,J. Lamb misses 2-pt jump shot from 5 ft,,66,75
354,4,8:28.0,,Defensive rebound by C. Joseph,66,75
355,4,8:11.0,,K. Lowry misses 2-pt layup from 3 ft,66,75
356,4,8:11.0,Defensive rebound by A. Jefferson,,66,75
357,4,7:56.0,J. Lin misses 3-pt jump shot from 23 ft,,66,75
358,4,7:56.0,,Defensive rebound by B. Biyombo,66,75
359,4,7:38.0,,C. Joseph makes 2-pt hook shot from 5 ft,66,77
360,4,7:12.0,J. Lamb misses 3-pt jump shot from 27 ft,,66,77
361,4,7:12.0,Offensive rebound by Team,,66,77
362,4,7:12.0,Turnover by Team (shot clock),,66,77
363,4,7:01.0,,K. Lowry makes 2-pt jump shot from 14 ft,66,79
364,4,7:01.0,Charlotte full timeout,,66,79
365,4,7:01.0,C. Zeller enters the game for A. Jefferson,,66,79
366,4,7:01.0,C. Lee enters the game for J. Lamb,,66,79
367,4,6:47.0,Shooting foul by C. Joseph (drawn by J. Lin),,66,79
368,4,6:47.0,J. Lin makes free throw 1 of 2,,67,79
369,4,6:47.0,J. Lin makes free throw 2 of 2,,68,79
370,4,6:35.0,,Shooting block foul by J. Lin (drawn by K. Lowry),68,79
371,4,6:35.0,,K. Lowry makes free throw 1 of 2,68,80
372,4,6:35.0,,K. Lowry makes free throw 2 of 2,68,81
373,4,6:20.0,C. Zeller makes 2-pt layup from 2 ft (assist by C. Lee),,70,81
374,4,6:02.0,,P. Patterson misses 3-pt jump shot from 26 ft,70,81
375,4,6:01.0,Defensive rebound by M. Williams,,70,81
376,4,5:51.0,Turnover by J. Lin (bad pass; steal by C. Joseph),,70,81
377,4,5:41.0,,B. Biyombo misses 2-pt layup from 2 ft (block by C. Zeller),70,81
378,4,5:41.0,,Offensive rebound by Team,70,81
379,4,5:41.0,K. Walker enters the game for M. Williams,,70,81
380,4,5:41.0,,J. Valančiūnas enters the game for T. Ross,70,81
381,4,5:41.0,,D. DeRozan enters the game for B. Biyombo,70,81
382,4,5:25.0,,K. Lowry makes 2-pt jump shot from 18 ft (assist by D. DeRozan),70,83
383,4,4:59.0,J. Lin makes 2-pt layup from 3 ft,,72,83
384,4,4:32.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),72,85
385,4,4:17.0,C. Zeller makes 2-pt dunk at rim (assist by J. Lin),,74,85
386,4,3:51.0,,Turnover by K. Lowry (bad pass; steal by C. Lee),74,85
387,4,3:45.0,K. Walker misses 2-pt layup from 3 ft,,74,85
