,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
48,1,5:27.0,,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by S. Larkin),18,17
49,1,5:15.0,M. Turner misses 2-pt jump shot from 19 ft,,18,17
50,1,5:14.0,,Defensive rebound by B. Bogdanović,18,17
51,1,4:59.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,18,17
52,1,4:58.0,Defensive rebound by M. Turner,,18,17
53,1,4:49.0,I. Mahinmi makes 2-pt layup from 1 ft,,20,17
54,1,4:31.0,,B. Lopez makes 2-pt layup from 1 ft (assist by S. Larkin),20,19
55,1,4:27.0,Personal foul by B. Bogdanović,,20,19
56,1,4:27.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,20,19
57,1,4:27.0,,S. Kilpatrick enters the game for S. Karasev,20,19
58,1,4:21.0,Shooting foul by S. Kilpatrick (drawn by I. Mahinmi),,20,19
59,1,4:21.0,I. Mahinmi makes free throw 1 of 2,,21,19
60,1,4:21.0,I. Mahinmi makes free throw 2 of 2,,22,19
61,1,4:08.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,22,21
62,1,3:50.0,M. Turner misses 2-pt jump shot from 16 ft,,22,21
63,1,3:49.0,,Defensive rebound by B. Lopez,22,21
64,1,3:41.0,L. Allen enters the game for M. Turner,,22,21
65,1,3:41.0,R. Stuckey enters the game for G. Hill,,22,21
66,1,3:25.0,,Turnover by S. Kilpatrick (lost ball; steal by R. Stuckey),22,21
67,1,3:16.0,I. Mahinmi makes 2-pt layup at rim,,24,21
68,1,3:15.0,,Brooklyn full timeout,24,21
69,1,3:03.0,,Turnover by B. Lopez (bad pass; steal by I. Mahinmi),24,21
70,1,2:57.0,Turnover by R. Stuckey (bad pass; steal by B. Lopez),,24,21
71,1,2:47.0,,T. Young misses 2-pt jump shot from 10 ft,24,21
72,1,2:46.0,Defensive rebound by I. Mahinmi,,24,21
73,1,2:29.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by M. Ellis),,26,21
74,1,2:06.0,,Offensive foul by B. Lopez (drawn by L. Allen),26,21
75,1,2:06.0,,Turnover by B. Lopez (offensive foul),26,21
76,1,2:06.0,,C. McCullough enters the game for T. Young,26,21
77,1,2:06.0,,H. Sims enters the game for B. Lopez,26,21
78,1,2:06.0,J. Hill enters the game for I. Mahinmi,,26,21
79,1,1:52.0,L. Allen misses 2-pt jump shot from 17 ft,,26,21
80,1,1:51.0,,Defensive rebound by S. Larkin,26,21
81,1,1:45.0,,S. Larkin misses 3-pt jump shot from 24 ft,26,21
82,1,1:44.0,Defensive rebound by L. Allen,,26,21
83,1,1:41.0,Shooting foul by S. Larkin (drawn by P. George),,26,21
84,1,1:41.0,P. George makes free throw 1 of 2,,27,21
85,1,1:41.0,,D. Sloan enters the game for S. Larkin,27,21
86,1,1:41.0,T. Lawson enters the game for M. Ellis,,27,21
87,1,1:41.0,P. George misses free throw 2 of 2,,27,21
88,1,1:40.0,,Defensive rebound by C. McCullough,27,21
89,1,1:24.0,,C. McCullough misses 2-pt jump shot from 18 ft,27,21
90,1,1:23.0,Defensive rebound by Team,,27,21
91,1,1:04.0,J. Hill makes 2-pt jump shot from 4 ft,,29,21
92,1,0:51.0,,Turnover by D. Sloan (bad pass; steal by J. Hill),29,21
93,1,0:45.0,P. George misses 2-pt layup at rim,,29,21
94,1,0:44.0,,Defensive rebound by C. McCullough,29,21
95,1,0:31.0,,S. Kilpatrick misses 2-pt jump shot from 11 ft,29,21
96,1,0:30.0,,Offensive rebound by H. Sims,29,21
97,1,0:29.0,,H. Sims makes 2-pt layup from 2 ft,29,23
98,1,0:29.0,,Shooting foul by J. Hill (drawn by H. Sims),29,23
99,1,0:29.0,C. Miles enters the game for L. Allen,,29,23
100,1,0:29.0,,H. Sims makes free throw 1 of 1,29,24
101,1,0:09.0,T. Lawson misses 2-pt jump shot from 18 ft,,29,24
102,1,0:07.0,,Defensive rebound by S. Kilpatrick,29,24
103,1,0:00.0,,R. Hollis-Jefferson makes 2-pt jump shot from 21 ft (assist by S. Kilpatrick),29,26
104,2,11:47.0,Turnover by R. Stuckey (bad pass),,29,26
105,2,11:33.0,,Turnover by S. Kilpatrick (bad pass),29,26
106,2,11:11.0,R. Stuckey misses 3-pt jump shot from 24 ft,,29,26
107,2,11:10.0,Offensive rebound by J. Hill,,29,26
108,2,11:06.0,J. Hill makes 2-pt hook shot from 4 ft,,31,26
109,2,10:57.0,,Turnover by S. Kilpatrick (bad pass; steal by C. Miles),31,26
110,2,10:51.0,C. Miles makes 2-pt layup from 2 ft (assist by R. Stuckey),,33,26
111,2,10:51.0,,Brooklyn full timeout,33,26
112,2,10:33.0,,S. Kilpatrick makes 2-pt layup from 1 ft (assist by D. Sloan),33,28
113,2,10:17.0,C. Miles makes 3-pt jump shot from 23 ft (assist by R. Stuckey),,36,28
114,2,9:58.0,,C. McCullough misses 3-pt jump shot from 24 ft,36,28
115,2,9:57.0,Defensive rebound by T. Lawson,,36,28
116,2,9:49.0,C. Miles makes 3-pt jump shot from 24 ft (assist by J. Hill),,39,28
117,2,9:22.0,,S. Kilpatrick makes 2-pt layup from 2 ft,39,30
118,2,9:13.0,T. Lawson makes 2-pt layup from 2 ft,,41,30
119,2,9:02.0,,C. McCullough misses 2-pt hook shot from 5 ft,41,30
120,2,9:01.0,Defensive rebound by T. Lawson,,41,30
121,2,9:01.0,Personal foul by H. Sims,,41,30
122,2,9:01.0,,M. Brown enters the game for R. Hollis-Jefferson,41,30
123,2,9:01.0,,B. Lopez enters the game for H. Sims,41,30
124,2,8:38.0,R. Stuckey makes 3-pt jump shot from 24 ft (assist by T. Lawson),,44,30
125,2,8:20.0,,S. Kilpatrick makes 2-pt layup from 1 ft (assist by D. Sloan),44,32
126,2,8:15.0,Shooting foul by S. Kilpatrick (drawn by R. Stuckey),,44,32
127,2,8:15.0,R. Stuckey makes free throw 1 of 2,,45,32
128,2,8:15.0,R. Stuckey makes free throw 2 of 2,,46,32
129,2,8:03.0,,M. Brown misses 2-pt layup from 1 ft (block by C. Miles),46,32
130,2,8:02.0,,Offensive rebound by Team,46,32
131,2,8:00.0,,Personal foul by R. Stuckey,46,32
132,2,7:53.0,,M. Brown makes 2-pt jump shot from 20 ft,46,34
133,2,7:38.0,R. Stuckey misses 3-pt jump shot from 25 ft,,46,34
134,2,7:37.0,,Defensive rebound by B. Lopez,46,34
135,2,7:21.0,,B. Lopez misses 2-pt jump shot from 17 ft,46,34
136,2,7:20.0,,Offensive rebound by S. Kilpatrick,46,34
137,2,7:17.0,,S. Kilpatrick makes 2-pt layup from 1 ft,46,36
138,2,7:09.0,Indiana full timeout,,46,36
139,2,7:09.0,,S. Karasev enters the game for S. Kilpatrick,46,36
140,2,7:09.0,,T. Young enters the game for C. McCullough,46,36
141,2,7:09.0,G. Hill enters the game for R. Stuckey,,46,36
142,2,7:00.0,C. Miles misses 2-pt jump shot from 17 ft,,46,36
143,2,6:58.0,Offensive rebound by J. Hill,,46,36
144,2,6:57.0,J. Hill misses 2-pt layup from 1 ft,,46,36
145,2,6:55.0,,Defensive rebound by D. Sloan,46,36
146,2,6:41.0,,B. Lopez misses 2-pt hook shot from 7 ft,46,36
147,2,6:40.0,Defensive rebound by L. Allen,,46,36
148,2,6:29.0,J. Hill makes 2-pt jump shot from 16 ft (assist by T. Lawson),,48,36
149,2,6:18.0,,Shooting foul by T. Lawson (drawn by D. Sloan),48,36
150,2,6:18.0,,D. Sloan makes free throw 1 of 2,48,37
151,2,6:18.0,M. Ellis enters the game for T. Lawson,,48,37
152,2,6:18.0,,D. Sloan makes free throw 2 of 2,48,38
153,2,6:04.0,G. Hill makes 2-pt layup at rim (assist by J. Hill),,50,38
154,2,6:04.0,Shooting foul by D. Sloan (drawn by G. Hill),,50,38
155,2,6:04.0,G. Hill makes free throw 1 of 1,,51,38
156,2,5:53.0,,B. Lopez misses 2-pt jump shot from 7 ft,51,38
157,2,5:52.0,,Offensive rebound by S. Karasev,51,38
158,2,5:51.0,,Shooting foul by C. Miles (drawn by S. Karasev),51,38
159,2,5:51.0,,S. Karasev makes free throw 1 of 2,51,39
160,2,5:51.0,M. Turner enters the game for L. Allen,,51,39
161,2,5:51.0,,S. Karasev makes free throw 2 of 2,51,40
162,2,5:40.0,,Violation by D. Sloan (kicked ball),51,40
163,2,5:33.0,G. Hill makes 2-pt jump shot from 9 ft (assist by M. Turner),,53,40
164,2,5:19.0,,D. Sloan makes 2-pt jump shot from 19 ft,53,42
165,2,5:09.0,J. Hill makes 2-pt dunk at rim (assist by G. Hill),,55,42
166,2,4:51.0,,S. Karasev makes 2-pt layup from 1 ft (assist by B. Lopez),55,44
167,2,4:51.0,,Shooting foul by C. Miles (drawn by S. Karasev),55,44
168,2,4:51.0,,B. Bogdanović enters the game for M. Brown,55,44
169,2,4:51.0,,S. Karasev makes free throw 1 of 1,55,45
170,2,4:36.0,J. Hill misses 2-pt hook shot from 7 ft,,55,45
171,2,4:35.0,,Defensive rebound by S. Karasev,55,45
172,2,4:26.0,,Turnover by S. Karasev (bad pass; steal by C. Miles),55,45
173,2,4:25.0,Personal foul by S. Karasev,,55,45
174,2,4:10.0,J. Hill makes 2-pt layup from 1 ft (assist by C. Miles),,57,45
175,2,4:04.0,,Brooklyn full timeout,57,45
176,2,3:57.0,,S. Karasev makes 3-pt jump shot from 25 ft (assist by D. Sloan),57,48
177,2,3:43.0,C. Miles makes 3-pt jump shot from 24 ft (assist by G. Hill),,60,48
178,2,3:26.0,,B. Lopez misses 2-pt layup from 2 ft (block by M. Turner),60,48
179,2,3:25.0,Defensive rebound by J. Hill,,60,48
180,2,3:19.0,Offensive foul by C. Miles (drawn by S. Karasev),,60,48
181,2,3:19.0,Turnover by C. Miles (offensive foul),,60,48
182,2,3:19.0,,S. Larkin enters the game for D. Sloan,60,48
183,2,3:19.0,P. George enters the game for C. Miles,,60,48
184,2,3:19.0,I. Mahinmi enters the game for J. Hill,,60,48
185,2,3:11.0,,S. Larkin makes 2-pt layup from 1 ft (assist by B. Lopez),60,50
186,2,2:57.0,P. George misses 2-pt jump shot from 8 ft,,60,50
187,2,2:55.0,,Defensive rebound by T. Young,60,50
188,2,2:50.0,,Shooting foul by I. Mahinmi (drawn by B. Lopez),60,50
189,2,2:50.0,Official timeout,,60,50
190,2,2:50.0,,B. Lopez misses free throw 1 of 2,60,50
191,2,2:50.0,,Offensive rebound by Team,60,50
192,2,2:50.0,,B. Lopez makes free throw 2 of 2,60,51
193,2,2:37.0,Turnover by M. Ellis (bad pass; steal by S. Karasev),,60,51
194,2,2:33.0,,S. Larkin makes 2-pt layup from 2 ft (assist by B. Bogdanović),60,53
195,2,2:16.0,P. George misses 2-pt jump shot from 8 ft,,60,53
196,2,2:15.0,,Defensive rebound by B. Lopez,60,53
197,2,2:09.0,,T. Young makes 2-pt layup from 2 ft (assist by S. Karasev),60,55
198,2,2:08.0,Indiana full timeout,,60,55
199,2,1:56.0,Shooting foul by S. Larkin (drawn by M. Turner),,60,55
200,2,1:56.0,M. Turner makes free throw 1 of 2,,61,55
201,2,1:56.0,M. Turner makes free throw 2 of 2,,62,55
202,2,1:45.0,,Personal foul by G. Hill,62,55
203,2,1:45.0,,S. Larkin makes free throw 1 of 2,62,56
204,2,1:45.0,,S. Larkin makes free throw 2 of 2,62,57
205,2,1:28.0,Turnover by P. George (lost ball),,62,57
206,2,1:21.0,,Personal foul by P. George,62,57
207,2,1:21.0,,S. Karasev makes free throw 1 of 2,62,58
208,2,1:21.0,,S. Karasev misses free throw 2 of 2,62,58
209,2,1:20.0,Defensive rebound by G. Hill,,62,58
210,2,1:03.0,G. Hill makes 3-pt jump shot from 24 ft (assist by M. Ellis),,65,58
211,2,0:45.0,,Turnover by B. Lopez (traveling),65,58
212,2,0:45.0,,H. Sims enters the game for B. Lopez,65,58
213,2,0:45.0,,D. Sloan enters the game for S. Larkin,65,58
214,2,0:31.0,Shooting foul by T. Young (drawn by I. Mahinmi),,65,58
215,2,0:31.0,I. Mahinmi makes free throw 1 of 2,,66,58
216,2,0:31.0,R. Stuckey enters the game for G. Hill,,66,58
217,2,0:31.0,,S. Kilpatrick enters the game for H. Sims,66,58
218,2,0:31.0,S. Hill enters the game for M. Turner,,66,58
219,2,0:31.0,I. Mahinmi misses free throw 2 of 2,,66,58
220,2,0:30.0,,Defensive rebound by S. Kilpatrick,66,58
221,2,0:08.0,,S. Karasev makes 2-pt layup from 1 ft (assist by T. Young),66,60
222,2,0:01.0,R. Stuckey misses 2-pt layup from 1 ft (block by T. Young),,66,60
223,2,0:00.0,Offensive rebound by Team,,66,60
224,3,11:47.0,P. George misses 3-pt jump shot from 25 ft,,66,60
225,3,11:46.0,,Defensive rebound by S. Karasev,66,60
226,3,11:29.0,,B. Bogdanović makes 2-pt jump shot from 20 ft,66,62
227,3,11:16.0,P. George misses 2-pt layup from 1 ft,,66,62
228,3,11:15.0,,Defensive rebound by B. Lopez,66,62
229,3,11:12.0,Violation by M. Turner (def goaltending),,66,62
230,3,11:12.0,,S. Karasev makes 2-pt layup from 2 ft (assist by S. Larkin),66,64
231,3,10:57.0,Turnover by P. George (lost ball; steal by T. Young),,66,64
232,3,10:40.0,,T. Young misses 2-pt layup from 1 ft,66,64
233,3,10:39.0,Defensive rebound by I. Mahinmi,,66,64
234,3,10:28.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by M. Ellis),,68,64
235,3,10:09.0,,Shooting foul by I. Mahinmi (drawn by B. Lopez),68,64
236,3,10:09.0,,B. Lopez misses free throw 1 of 2,68,64
237,3,10:09.0,,Offensive rebound by Team,68,64
238,3,10:09.0,,B. Lopez makes free throw 2 of 2,68,65
239,3,9:53.0,M. Turner makes 2-pt layup from 1 ft (assist by M. Ellis),,70,65
240,3,9:41.0,,B. Lopez makes 2-pt jump shot from 7 ft,70,67
241,3,9:41.0,,Shooting foul by I. Mahinmi (drawn by B. Lopez),70,67
242,3,9:41.0,,B. Lopez makes free throw 1 of 1,70,68
243,3,9:28.0,Turnover by M. Turner (lost ball),,70,68
244,3,9:14.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by S. Karasev),70,71
245,3,9:11.0,Indiana full timeout,,70,71
246,3,8:49.0,I. Mahinmi makes 2-pt dunk at rim (assist by M. Turner),,72,71
247,3,8:33.0,,Turnover by S. Larkin (lost ball; steal by G. Hill),72,71
248,3,8:29.0,G. Hill makes 2-pt layup from 1 ft,,74,71
249,3,8:02.0,,B. Lopez misses 2-pt hook shot from 8 ft,74,71
250,3,8:01.0,Defensive rebound by P. George,,74,71
251,3,7:38.0,P. George misses 3-pt jump shot from 24 ft,,74,71
252,3,7:37.0,,Defensive rebound by T. Young,74,71
253,3,7:33.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),74,73
254,3,7:12.0,M. Ellis misses 3-pt jump shot from 25 ft,,74,73
255,3,7:11.0,Offensive rebound by M. Turner,,74,73
256,3,7:05.0,Turnover by M. Turner (lost ball),,74,73
257,3,6:53.0,,S. Karasev misses 3-pt jump shot from 25 ft,74,73
258,3,6:51.0,Defensive rebound by Team,,74,73
259,3,6:33.0,G. Hill makes 2-pt layup from 1 ft,,76,73
260,3,6:30.0,,Turnover by S. Larkin (bad pass; steal by G. Hill),76,73
261,3,6:25.0,M. Turner misses 2-pt layup at rim,,76,73
262,3,6:22.0,,Defensive rebound by B. Lopez,76,73
263,3,6:20.0,,Personal foul by M. Turner,76,73
264,3,6:11.0,,T. Young misses 2-pt layup from 1 ft (block by I. Mahinmi),76,73
265,3,6:11.0,,Offensive rebound by Team,76,73
266,3,6:05.0,,B. Bogdanović misses 2-pt jump shot from 19 ft,76,73
267,3,6:04.0,Defensive rebound by M. Turner,,76,73
268,3,5:42.0,P. George misses 2-pt jump shot from 15 ft,,76,73
269,3,5:41.0,,Defensive rebound by B. Lopez,76,73
270,3,5:27.0,,Turnover by B. Bogdanović (bad pass; steal by M. Turner),76,73
271,3,5:24.0,Personal foul by B. Bogdanović,,76,73
272,3,5:24.0,,Brooklyn full timeout,76,73
273,3,5:24.0,,S. Kilpatrick enters the game for S. Karasev,76,73
274,3,5:24.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,76,73
275,3,5:14.0,M. Ellis makes 3-pt jump shot from 24 ft (assist by M. Turner),,79,73
276,3,5:02.0,,Personal foul by M. Ellis,79,73
277,3,4:58.0,,Turnover by S. Kilpatrick (bad pass; steal by P. George),79,73
278,3,4:56.0,Personal foul by S. Kilpatrick,,79,73
279,3,4:56.0,P. George makes free throw 1 of 2,,80,73
280,3,4:56.0,P. George makes free throw 2 of 2,,81,73
281,3,4:41.0,,Shooting foul by M. Ellis (drawn by B. Lopez),81,73
282,3,4:41.0,,B. Lopez makes free throw 1 of 2,81,74
283,3,4:41.0,,B. Lopez makes free throw 2 of 2,81,75
284,3,4:30.0,Personal foul by S. Larkin,,81,75
285,3,4:19.0,P. George makes 3-pt jump shot from 23 ft (assist by I. Mahinmi),,84,75
286,3,4:05.0,,S. Kilpatrick misses 2-pt jump shot from 6 ft,84,75
287,3,4:02.0,Defensive rebound by I. Mahinmi,,84,75
288,3,4:00.0,G. Hill makes 2-pt layup from 2 ft,,86,75
289,3,3:59.0,,Brooklyn full timeout,86,75
290,3,3:46.0,,Turnover by B. Lopez (bad pass),86,75
291,3,3:41.0,Personal foul by R. Hollis-Jefferson,,86,75
292,3,3:41.0,,C. McCullough enters the game for T. Young,86,75
293,3,3:41.0,,H. Sims enters the game for B. Lopez,86,75
294,3,3:41.0,J. Hill enters the game for I. Mahinmi,,86,75
295,3,3:29.0,Turnover by P. George (lost ball; steal by R. Hollis-Jefferson),,86,75
296,3,3:24.0,,H. Sims makes 2-pt layup at rim (assist by R. Hollis-Jefferson),86,77
297,3,3:13.0,Turnover by J. Hill (lost ball; steal by S. Larkin),,86,77
298,3,3:10.0,,Shooting foul by M. Ellis (drawn by S. Larkin),86,77
299,3,3:10.0,,S. Larkin makes free throw 1 of 2,86,78
300,3,3:10.0,R. Stuckey enters the game for M. Ellis,,86,78
301,3,3:10.0,,S. Larkin makes free throw 2 of 2,86,79
302,3,2:55.0,P. George makes 2-pt jump shot from 7 ft,,88,79
303,3,2:41.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by G. Hill),88,79
304,3,2:34.0,P. George misses 2-pt layup from 2 ft,,88,79
305,3,2:33.0,,Defensive rebound by R. Hollis-Jefferson,88,79
306,3,2:33.0,,Personal foul by P. George,88,79
307,3,2:33.0,,R. Hollis-Jefferson makes free throw 1 of 2,88,80
308,3,2:33.0,,D. Sloan enters the game for S. Larkin,88,80
309,3,2:33.0,,R. Hollis-Jefferson makes free throw 2 of 2,88,81
310,3,2:15.0,P. George misses 3-pt jump shot from 22 ft,,88,81
311,3,2:14.0,,Defensive rebound by R. Hollis-Jefferson,88,81
312,3,2:01.0,,Shooting foul by G. Hill (drawn by D. Sloan),88,81
313,3,2:01.0,,D. Sloan makes free throw 1 of 2,88,82
314,3,2:01.0,T. Lawson enters the game for G. Hill,,88,82
315,3,2:01.0,L. Allen enters the game for M. Turner,,88,82
316,3,2:01.0,,D. Sloan makes free throw 2 of 2,88,83
317,3,1:35.0,Turnover by R. Stuckey (bad pass; steal by H. Sims),,88,83
318,3,1:28.0,,S. Kilpatrick misses 2-pt jump shot from 13 ft,88,83
319,3,1:27.0,,Offensive rebound by R. Hollis-Jefferson,88,83
320,3,1:25.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,88,83
321,3,1:22.0,Defensive rebound by P. George,,88,83
322,3,1:07.0,P. George makes 3-pt jump shot from 22 ft (assist by L. Allen),,91,83
323,3,0:50.0,,Turnover by D. Sloan (lost ball; steal by J. Hill),91,83
324,3,0:47.0,Shooting foul by C. McCullough (drawn by P. George),,91,83
325,3,0:47.0,P. George makes free throw 1 of 2,,92,83
326,3,0:47.0,P. George makes free throw 2 of 2,,93,83
327,3,0:36.0,,H. Sims misses 2-pt jump shot from 15 ft,93,83
328,3,0:35.0,Defensive rebound by P. George,,93,83
329,3,0:24.0,L. Allen misses 2-pt jump shot from 13 ft,,93,83
330,3,0:23.0,,Defensive rebound by H. Sims,93,83
331,3,0:04.0,,S. Kilpatrick makes 2-pt layup from 1 ft (assist by D. Sloan),93,85
332,4,11:50.0,,Shooting foul by C. Miles (drawn by B. Lopez),93,85
333,4,11:50.0,,B. Lopez misses free throw 1 of 2,93,85
334,4,11:50.0,,Offensive rebound by Team,93,85
335,4,11:50.0,,B. Lopez makes free throw 2 of 2,93,86
336,4,11:31.0,Turnover by J. Hill (bad pass; steal by D. Sloan),,93,86
337,4,11:27.0,,D. Sloan makes 2-pt layup from 1 ft,93,88
338,4,11:27.0,,Shooting foul by R. Stuckey (drawn by D. Sloan),93,88
339,4,11:27.0,,D. Sloan makes free throw 1 of 1,93,89
340,4,11:18.0,Def 3 sec tech foul by C. McCullough,,93,89
341,4,11:18.0,C. Miles makes technical free throw,,94,89
342,4,11:15.0,Personal foul by R. Hollis-Jefferson,,94,89
343,4,11:06.0,R. Stuckey misses 2-pt jump shot from 17 ft,,94,89
344,4,11:05.0,,Defensive rebound by C. McCullough,94,89
345,4,10:53.0,,B. Lopez misses 2-pt layup from 1 ft (block by J. Hill),94,89
346,4,10:52.0,Defensive rebound by L. Allen,,94,89
347,4,10:37.0,T. Lawson makes 3-pt jump shot from 25 ft,,97,89
348,4,10:18.0,,B. Lopez misses 2-pt jump shot from 20 ft,97,89
349,4,10:17.0,Defensive rebound by C. Miles,,97,89
350,4,10:11.0,T. Lawson misses 2-pt jump shot from 14 ft,,97,89
351,4,10:10.0,,Defensive rebound by D. Sloan,97,89
352,4,10:02.0,,C. McCullough misses 2-pt jump shot from 22 ft,97,89
353,4,10:01.0,Defensive rebound by T. Lawson,,97,89
354,4,9:48.0,Turnover by C. Miles (bad pass; steal by C. McCullough),,97,89
355,4,9:48.0,,Personal foul by L. Allen,97,89
356,4,9:48.0,,B. Bogdanović enters the game for C. McCullough,97,89
357,4,9:37.0,,Turnover by D. Sloan (bad pass; steal by T. Lawson),97,89
358,4,9:29.0,C. Miles misses 3-pt jump shot from 22 ft,,97,89
359,4,9:28.0,Offensive rebound by J. Hill,,97,89
360,4,9:26.0,L. Allen makes 2-pt dunk at rim (assist by J. Hill),,99,89
361,4,9:26.0,,Brooklyn full timeout,99,89
362,4,9:11.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by D. Sloan),99,91
363,4,8:45.0,Turnover by Team (shot clock),,99,91
364,4,8:45.0,,M. Brown enters the game for R. Hollis-Jefferson,99,91
365,4,8:25.0,,Shooting foul by R. Stuckey (drawn by S. Kilpatrick),99,91
366,4,8:25.0,,S. Kilpatrick makes free throw 1 of 2,99,92
367,4,8:25.0,,S. Kilpatrick makes free throw 2 of 2,99,93
368,4,8:16.0,Shooting foul by B. Lopez (drawn by R. Stuckey),,99,93
369,4,8:16.0,R. Stuckey makes free throw 1 of 2,,100,93
370,4,8:16.0,R. Stuckey misses free throw 2 of 2,,100,93
371,4,8:15.0,,Defensive rebound by D. Sloan,100,93
372,4,8:06.0,,B. Bogdanović misses 2-pt jump shot from 15 ft,100,93
373,4,8:05.0,Defensive rebound by T. Lawson,,100,93
374,4,8:00.0,R. Stuckey misses 2-pt layup from 1 ft,,100,93
375,4,7:58.0,,Defensive rebound by S. Kilpatrick,100,93
376,4,7:41.0,,B. Lopez makes 2-pt jump shot from 5 ft,100,95
377,4,7:25.0,C. Miles misses 2-pt jump shot from 18 ft,,100,95
378,4,7:23.0,Offensive rebound by J. Hill,,100,95
379,4,7:18.0,Turnover by C. Miles (bad pass; steal by M. Brown),,100,95
380,4,7:13.0,,M. Brown makes 2-pt layup from 2 ft,100,97
381,4,7:12.0,Indiana full timeout,,100,97
382,4,7:12.0,I. Mahinmi enters the game for J. Hill,,100,97
383,4,7:12.0,P. George enters the game for C. Miles,,100,97
384,4,7:12.0,G. Hill enters the game for R. Stuckey,,100,97
385,4,7:00.0,T. Lawson misses 2-pt layup from 2 ft,,100,97
