,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,LA LAKERS_ACTION,WASHINGTON_SCORE,LA LAKERS_SCORE
43,1,5:44.0,,LA Lakers full timeout,14,16
44,1,5:44.0,,L. Williams enters the game for J. Clarkson,14,16
45,1,5:25.0,,J. Randle makes 2-pt jump shot from 20 ft,14,18
46,1,5:16.0,Personal foul by J. Randle,,14,18
47,1,5:16.0,,L. Nance enters the game for J. Randle,14,18
48,1,5:16.0,G. Temple enters the game for N. Hilário,,14,18
49,1,5:16.0,J. Dudley enters the game for B. Beal,,14,18
50,1,4:57.0,M. Gortat makes 2-pt jump shot from 11 ft (assist by J. Wall),,16,18
51,1,4:27.0,,K. Bryant makes 3-pt jump shot from 23 ft,16,21
52,1,4:20.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,18,21
53,1,4:04.0,,D. Russell misses 2-pt jump shot from 12 ft,18,21
54,1,4:02.0,Defensive rebound by M. Gortat,,18,21
55,1,3:54.0,Turnover by J. Wall (bad pass; steal by D. Russell),,18,21
56,1,3:54.0,,Personal foul by J. Dudley,18,21
57,1,3:54.0,,R. Kelly enters the game for K. Bryant,18,21
58,1,3:54.0,,B. Bass enters the game for R. Hibbert,18,21
59,1,3:38.0,,L. Nance misses 2-pt layup from 1 ft,18,21
60,1,3:37.0,,Offensive rebound by B. Bass,18,21
61,1,3:22.0,,Personal foul by O. Porter,18,21
62,1,3:13.0,,M. Huertas enters the game for D. Russell,18,21
63,1,3:11.0,,L. Williams misses 3-pt jump shot from 23 ft,18,21
64,1,3:10.0,Defensive rebound by J. Dudley,,18,21
65,1,3:09.0,J. Dudley misses 3-pt jump shot from 26 ft,,18,21
66,1,3:07.0,,Defensive rebound by L. Nance,18,21
67,1,2:54.0,,L. Nance misses 2-pt jump shot from 12 ft,18,21
68,1,2:51.0,Defensive rebound by M. Gortat,,18,21
69,1,2:43.0,Turnover by J. Wall (bad pass),,18,21
70,1,2:31.0,,L. Williams misses 3-pt jump shot from 23 ft,18,21
71,1,2:30.0,,Offensive rebound by L. Nance,18,21
72,1,2:27.0,,L. Nance misses 2-pt layup from 2 ft,18,21
73,1,2:25.0,,Offensive rebound by R. Kelly,18,21
74,1,2:23.0,,R. Kelly misses 2-pt layup from 2 ft,18,21
75,1,2:23.0,Defensive rebound by O. Porter,,18,21
76,1,2:23.0,Offensive foul by J. Wall (drawn by M. Huertas),,18,21
77,1,2:23.0,Turnover by J. Wall (offensive foul),,18,21
78,1,2:08.0,,M. Huertas makes 2-pt layup from 2 ft,18,23
79,1,1:56.0,J. Wall misses 2-pt jump shot from 15 ft,,18,23
80,1,1:54.0,,Defensive rebound by B. Bass,18,23
81,1,1:44.0,,Turnover by M. Huertas (lost ball; steal by G. Temple),18,23
82,1,1:38.0,G. Temple makes 2-pt layup from 3 ft,,20,23
83,1,1:22.0,,Shooting foul by G. Temple (drawn by L. Williams),20,23
84,1,1:22.0,,L. Williams makes free throw 1 of 2,20,24
85,1,1:22.0,R. Sessions enters the game for J. Wall,,20,24
86,1,1:22.0,,L. Williams makes free throw 2 of 2,20,25
87,1,1:04.0,M. Gortat makes 2-pt dunk at rim (assist by J. Dudley),,22,25
88,1,0:55.0,,Turnover by M. Huertas (bad pass; steal by M. Gortat),22,25
89,1,0:49.0,,Violation by B. Bass (def goaltending),22,25
90,1,0:49.0,R. Sessions makes 2-pt layup from 2 ft,,24,25
91,1,0:49.0,Shooting foul by M. Huertas (drawn by R. Sessions),,24,25
92,1,0:49.0,R. Sessions misses free throw 1 of 1,,24,25
93,1,0:49.0,,Defensive rebound by B. Bass,24,25
94,1,0:40.0,,Personal foul by G. Temple,24,25
95,1,0:40.0,,L. Williams makes free throw 1 of 2,24,26
96,1,0:40.0,B. Beal enters the game for G. Temple,,24,26
97,1,0:40.0,,L. Williams makes free throw 2 of 2,24,27
98,1,0:26.0,Turnover by R. Sessions (bad pass; steal by L. Nance),,24,27
99,1,0:07.0,,M. Huertas misses 2-pt jump shot from 12 ft,24,27
100,1,0:03.0,,Offensive rebound by L. Nance,24,27
101,1,0:03.0,,R. Kelly misses 3-pt jump shot from 25 ft,24,27
102,1,0:01.0,Defensive rebound by R. Sessions,,24,27
103,2,11:44.0,,L. Nance makes 2-pt dunk at rim (assist by B. Bass),24,29
104,2,11:19.0,Shooting foul by M. Huertas (drawn by M. Thornton),,24,29
105,2,11:19.0,M. Thornton misses free throw 1 of 2,,24,29
106,2,11:19.0,Offensive rebound by Team,,24,29
107,2,11:19.0,M. Thornton makes free throw 2 of 2,,25,29
108,2,11:09.0,,Turnover by M. Huertas (bad pass; steal by N. Hilário),25,29
109,2,11:09.0,Personal foul by M. Huertas,,25,29
110,2,11:09.0,,J. Clarkson enters the game for M. Huertas,25,29
111,2,10:56.0,M. Thornton misses 3-pt jump shot from 23 ft,,25,29
112,2,10:55.0,,Defensive rebound by R. Kelly,25,29
113,2,10:47.0,,Shooting foul by R. Sessions (drawn by L. Williams),25,29
114,2,10:47.0,,L. Williams makes free throw 1 of 3,25,30
115,2,10:47.0,,L. Williams makes free throw 2 of 3,25,31
116,2,10:47.0,,L. Williams makes free throw 3 of 3,25,32
117,2,10:28.0,B. Beal misses 2-pt jump shot from 20 ft,,25,32
118,2,10:28.0,,Defensive rebound by R. Kelly,25,32
119,2,10:20.0,,Turnover by L. Williams (bad pass; steal by M. Thornton),25,32
120,2,10:12.0,R. Sessions misses 2-pt layup from 1 ft,,25,32
121,2,10:10.0,,Defensive rebound by L. Nance,25,32
122,2,9:56.0,,R. Kelly misses 2-pt jump shot from 3 ft,25,32
123,2,9:55.0,Defensive rebound by N. Hilário,,25,32
124,2,9:38.0,M. Thornton misses 2-pt jump shot from 6 ft,,25,32
125,2,9:37.0,Offensive rebound by M. Thornton,,25,32
126,2,9:36.0,M. Thornton misses 2-pt layup from 2 ft,,25,32
127,2,9:34.0,,Defensive rebound by L. Nance,25,32
128,2,9:26.0,,Turnover by L. Williams (bad pass; steal by M. Thornton),25,32
129,2,9:20.0,R. Sessions makes 2-pt layup from 1 ft (assist by M. Thornton),,27,32
130,2,9:02.0,,Turnover by R. Kelly (lost ball; steal by M. Thornton),27,32
131,2,8:52.0,R. Sessions makes 2-pt layup from 1 ft (assist by N. Hilário),,29,32
132,2,8:48.0,,LA Lakers full timeout,29,32
133,2,8:48.0,J. Wall enters the game for B. Beal,,29,32
134,2,8:48.0,,D. Russell enters the game for L. Williams,29,32
135,2,8:36.0,,J. Clarkson misses 3-pt jump shot from 24 ft,29,32
136,2,8:34.0,Defensive rebound by J. Wall,,29,32
137,2,8:18.0,N. Hilário makes 2-pt dunk at rim (assist by J. Dudley),,31,32
138,2,7:56.0,,D. Russell makes 2-pt jump shot from 8 ft (assist by B. Bass),31,34
139,2,7:45.0,J. Wall makes 2-pt layup from 2 ft,,33,34
140,2,7:39.0,,Turnover by D. Russell (bad pass),33,34
141,2,7:21.0,Personal foul by L. Nance,,33,34
142,2,7:21.0,,J. Randle enters the game for R. Kelly,33,34
143,2,7:18.0,Personal foul by B. Bass,,33,34
144,2,7:09.0,N. Hilário makes 2-pt dunk at rim (assist by J. Wall),,35,34
145,2,6:51.0,,J. Clarkson misses 2-pt jump shot from 3 ft,35,34
146,2,6:50.0,,Offensive rebound by Team,35,34
147,2,6:50.0,,K. Bryant enters the game for L. Nance,35,34
148,2,6:44.0,,D. Russell misses 3-pt jump shot from 25 ft,35,34
149,2,6:43.0,Defensive rebound by M. Thornton,,35,34
150,2,6:35.0,R. Sessions makes 3-pt jump shot from 24 ft (assist by J. Wall),,38,34
151,2,6:16.0,,K. Bryant misses 2-pt jump shot from 12 ft,38,34
152,2,6:15.0,,Offensive rebound by B. Bass,38,34
153,2,6:15.0,,Personal foul by J. Dudley,38,34
154,2,6:15.0,M. Gortat enters the game for J. Dudley,,38,34
155,2,6:15.0,,R. Hibbert enters the game for B. Bass,38,34
156,2,6:06.0,,D. Russell misses 2-pt jump shot from 9 ft,38,34
157,2,6:03.0,Defensive rebound by M. Gortat,,38,34
158,2,5:51.0,M. Thornton makes 3-pt jump shot from 26 ft,,41,34
159,2,5:27.0,,R. Hibbert misses 2-pt jump shot from 5 ft,41,34
160,2,5:26.0,Defensive rebound by M. Gortat,,41,34
161,2,5:13.0,M. Gortat makes 2-pt jump shot from 9 ft (assist by R. Sessions),,43,34
162,2,5:05.0,,LA Lakers full timeout,43,34
163,2,5:05.0,Official timeout,,43,34
164,2,4:48.0,,K. Bryant misses 2-pt jump shot from 12 ft,43,34
165,2,4:46.0,Defensive rebound by J. Wall,,43,34
166,2,4:40.0,Turnover by N. Hilário (lost ball; steal by R. Hibbert),,43,34
167,2,4:33.0,,K. Bryant misses 3-pt jump shot from 28 ft,43,34
168,2,4:30.0,Defensive rebound by N. Hilário,,43,34
169,2,4:19.0,M. Thornton misses 3-pt jump shot from 24 ft,,43,34
170,2,4:16.0,,Defensive rebound by J. Randle,43,34
171,2,4:10.0,,K. Bryant makes 2-pt layup from 1 ft,43,36
172,2,4:10.0,,Shooting foul by M. Thornton (drawn by K. Bryant),43,36
173,2,4:10.0,J. Hickson enters the game for N. Hilário,,43,36
174,2,4:10.0,O. Porter enters the game for M. Thornton,,43,36
175,2,4:10.0,,K. Bryant makes free throw 1 of 1,43,37
176,2,3:57.0,J. Wall misses 2-pt layup from 2 ft,,43,37
177,2,3:56.0,,Defensive rebound by R. Hibbert,43,37
178,2,3:43.0,,D. Russell misses 3-pt jump shot from 25 ft,43,37
179,2,3:42.0,Defensive rebound by M. Gortat,,43,37
180,2,3:36.0,O. Porter makes 2-pt layup from 1 ft (assist by J. Wall),,45,37
181,2,3:33.0,Technical foul by J. Wall,,45,37
182,2,3:33.0,,K. Bryant makes technical free throw,45,38
183,2,3:20.0,,Turnover by K. Bryant (lost ball; steal by O. Porter),45,38
184,2,3:16.0,Shooting foul by R. Hibbert (drawn by R. Sessions),,45,38
185,2,3:16.0,R. Sessions makes free throw 1 of 2,,46,38
186,2,3:16.0,R. Sessions makes free throw 2 of 2,,47,38
187,2,2:53.0,,D. Russell makes 2-pt jump shot from 13 ft (assist by J. Randle),47,40
188,2,2:38.0,Personal foul by J. Clarkson,,47,40
189,2,2:38.0,Washington full timeout,,47,40
190,2,2:38.0,J. Hickson misses free throw 1 of 2,,47,40
191,2,2:38.0,Offensive rebound by Team,,47,40
192,2,2:38.0,J. Hickson misses free throw 2 of 2,,47,40
193,2,2:37.0,,Defensive rebound by J. Clarkson,47,40
194,2,2:14.0,,J. Randle makes 2-pt jump shot from 11 ft,47,42
195,2,1:58.0,J. Wall misses 2-pt jump shot from 18 ft,,47,42
196,2,1:57.0,Offensive rebound by J. Hickson,,47,42
197,2,1:47.0,J. Wall misses 3-pt jump shot from 26 ft,,47,42
198,2,1:45.0,,Defensive rebound by Team,47,42
199,2,1:34.0,,J. Clarkson misses 3-pt jump shot from 24 ft,47,42
200,2,1:34.0,Defensive rebound by Team,,47,42
201,2,1:21.0,R. Sessions misses 3-pt jump shot from 26 ft,,47,42
202,2,1:20.0,,Defensive rebound by R. Hibbert,47,42
203,2,1:05.0,,J. Clarkson misses 2-pt jump shot from 5 ft,47,42
204,2,1:03.0,Defensive rebound by J. Hickson,,47,42
205,2,0:59.0,J. Wall makes 2-pt layup from 2 ft,,49,42
206,2,0:59.0,Shooting foul by R. Hibbert (drawn by J. Wall),,49,42
207,2,0:59.0,B. Beal enters the game for R. Sessions,,49,42
208,2,0:59.0,J. Wall makes free throw 1 of 1,,50,42
209,2,0:45.0,,K. Bryant makes 2-pt jump shot from 13 ft (assist by D. Russell),50,44
210,2,0:38.0,Turnover by J. Wall (bad pass; steal by J. Randle),,50,44
211,2,0:36.0,,Personal take foul by J. Hickson,50,44
212,2,0:26.0,,R. Hibbert misses 2-pt jump shot from 19 ft,50,44
213,2,0:24.0,,Offensive rebound by J. Clarkson,50,44
214,2,0:23.0,,K. Bryant misses 3-pt jump shot from 26 ft,50,44
215,2,0:21.0,Defensive rebound by B. Beal,,50,44
216,2,0:03.0,Turnover by J. Wall (bad pass; steal by J. Randle),,50,44
217,3,11:41.0,,D. Russell misses 2-pt jump shot from 18 ft,50,44
218,3,11:39.0,Defensive rebound by B. Beal,,50,44
219,3,11:22.0,O. Porter makes 3-pt jump shot from 27 ft (assist by J. Wall),,53,44
220,3,11:02.0,,J. Randle makes 2-pt jump shot from 1 ft,53,46
221,3,10:50.0,O. Porter makes 2-pt jump shot from 17 ft (assist by J. Wall),,55,46
222,3,10:30.0,,J. Clarkson misses 3-pt jump shot from 24 ft,55,46
223,3,10:29.0,Defensive rebound by M. Gortat,,55,46
224,3,10:25.0,Turnover by J. Wall (bad pass),,55,46
225,3,10:08.0,,J. Randle misses 2-pt jump shot from 6 ft,55,46
226,3,10:07.0,Defensive rebound by B. Beal,,55,46
227,3,9:52.0,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),,57,46
228,3,9:34.0,,D. Russell misses 2-pt jump shot from 9 ft,57,46
229,3,9:31.0,,Offensive rebound by D. Russell,57,46
230,3,9:31.0,,D. Russell makes 2-pt layup at rim,57,48
231,3,9:20.0,N. Hilário makes 2-pt jump shot from 17 ft (assist by J. Wall),,59,48
232,3,9:06.0,,K. Bryant misses 2-pt jump shot from 16 ft,59,48
233,3,9:05.0,Defensive rebound by M. Gortat,,59,48
234,3,8:53.0,Shooting foul by R. Hibbert (drawn by N. Hilário),,59,48
235,3,8:53.0,N. Hilário makes free throw 1 of 2,,60,48
236,3,8:53.0,N. Hilário makes free throw 2 of 2,,61,48
237,3,8:46.0,,K. Bryant makes 2-pt jump shot from 11 ft (assist by D. Russell),61,50
238,3,8:25.0,Personal foul by J. Randle,,61,50
239,3,8:20.0,O. Porter makes 2-pt jump shot from 12 ft,,63,50
240,3,8:00.0,,K. Bryant misses 2-pt layup from 1 ft,63,50
241,3,7:59.0,Defensive rebound by O. Porter,,63,50
242,3,7:54.0,B. Beal misses 3-pt jump shot from 22 ft,,63,50
243,3,7:53.0,Offensive rebound by Team,,63,50
244,3,7:53.0,,Loose ball foul by R. Hibbert,63,50
245,3,7:48.0,O. Porter misses 2-pt jump shot from 14 ft,,63,50
246,3,7:46.0,,Defensive rebound by R. Hibbert,63,50
247,3,7:35.0,,D. Russell misses 2-pt jump shot from 19 ft,63,50
248,3,7:34.0,Defensive rebound by J. Wall,,63,50
249,3,7:27.0,M. Gortat misses 2-pt jump shot from 10 ft,,63,50
250,3,7:25.0,,Defensive rebound by J. Randle,63,50
251,3,7:06.0,,R. Hibbert makes 2-pt jump shot from 19 ft (assist by K. Bryant),63,52
252,3,6:45.0,J. Wall makes 2-pt jump shot from 17 ft,,65,52
253,3,6:40.0,,Personal foul by O. Porter,65,52
254,3,6:34.0,,Turnover by K. Bryant (lost ball; steal by B. Beal),65,52
255,3,6:20.0,N. Hilário misses 3-pt jump shot from 24 ft,,65,52
256,3,6:19.0,Offensive rebound by O. Porter,,65,52
257,3,6:16.0,Shooting foul by R. Hibbert (drawn by M. Gortat),,65,52
258,3,6:16.0,M. Gortat makes free throw 1 of 2,,66,52
259,3,6:16.0,,L. Williams enters the game for J. Clarkson,66,52
260,3,6:16.0,M. Gortat makes free throw 2 of 2,,67,52
261,3,5:51.0,,D. Russell misses 3-pt jump shot from 24 ft,67,52
262,3,5:50.0,Defensive rebound by N. Hilário,,67,52
263,3,5:42.0,J. Wall misses 2-pt jump shot from 19 ft,,67,52
264,3,5:39.0,,Defensive rebound by L. Williams,67,52
265,3,5:33.0,,L. Williams makes 2-pt jump shot from 4 ft,67,54
266,3,5:15.0,Turnover by O. Porter (bad pass),,67,54
267,3,5:15.0,,LA Lakers full timeout,67,54
268,3,5:15.0,,B. Bass enters the game for R. Hibbert,67,54
269,3,5:15.0,J. Hickson enters the game for N. Hilário,,67,54
270,3,5:06.0,,L. Williams misses 3-pt jump shot from 25 ft,67,54
271,3,5:04.0,Defensive rebound by O. Porter,,67,54
272,3,4:41.0,J. Hickson makes 2-pt jump shot from 10 ft (assist by B. Beal),,69,54
273,3,4:25.0,,Turnover by B. Bass (3 sec),69,54
274,3,4:25.0,,L. Nance enters the game for K. Bryant,69,54
275,3,4:11.0,B. Beal misses 2-pt jump shot from 18 ft,,69,54
276,3,4:07.0,,Defensive rebound by D. Russell,69,54
277,3,4:05.0,,D. Russell makes 2-pt layup from 2 ft,69,56
278,3,4:05.0,,Shooting foul by O. Porter (drawn by D. Russell),69,56
279,3,4:05.0,G. Temple enters the game for B. Beal,,69,56
280,3,4:05.0,,D. Russell makes free throw 1 of 1,69,57
281,3,3:52.0,J. Wall makes 2-pt layup from 1 ft,,71,57
282,3,3:41.0,,D. Russell misses 2-pt jump shot from 18 ft,71,57
283,3,3:37.0,Defensive rebound by J. Wall,,71,57
284,3,3:29.0,O. Porter misses 3-pt jump shot from 24 ft,,71,57
285,3,3:27.0,Offensive rebound by M. Gortat,,71,57
286,3,3:23.0,J. Wall misses 3-pt jump shot from 27 ft,,71,57
287,3,3:21.0,,Defensive rebound by L. Nance,71,57
288,3,3:06.0,,L. Williams misses 3-pt jump shot from 25 ft,71,57
289,3,3:05.0,Defensive rebound by J. Hickson,,71,57
290,3,3:03.0,Turnover by J. Hickson (bad pass; steal by D. Russell),,71,57
291,3,2:58.0,Offensive charge foul by J. Randle (drawn by O. Porter),,71,57
292,3,2:58.0,,Turnover by J. Randle (offensive foul),71,57
293,3,2:58.0,Washington full timeout,,71,57
294,3,2:58.0,,Technical foul by J. Randle,71,57
295,3,2:58.0,,M. Huertas enters the game for D. Russell,71,57
296,3,2:58.0,J. Wall makes technical free throw,,72,57
297,3,2:41.0,Turnover by O. Porter (bad pass),,72,57
298,3,2:26.0,,R. Kelly enters the game for J. Randle,72,57
299,3,2:17.0,,R. Kelly misses 3-pt jump shot from 27 ft,72,57
300,3,2:16.0,,Offensive rebound by B. Bass,72,57
301,3,2:15.0,,B. Bass misses 2-pt layup from 1 ft,72,57
302,3,2:13.0,Defensive rebound by J. Hickson,,72,57
303,3,2:08.0,J. Hickson makes 2-pt dunk at rim (assist by J. Wall),,74,57
304,3,2:00.0,,M. Huertas misses 2-pt jump shot from 9 ft,74,57
305,3,1:56.0,Defensive rebound by J. Hickson,,74,57
306,3,1:46.0,Shooting foul by L. Williams (drawn by J. Hickson),,74,57
307,3,1:46.0,J. Hickson misses free throw 1 of 2,,74,57
308,3,1:46.0,Offensive rebound by Team,,74,57
309,3,1:46.0,R. Sessions enters the game for J. Wall,,74,57
310,3,1:46.0,J. Hickson misses free throw 2 of 2,,74,57
311,3,1:45.0,,Defensive rebound by B. Bass,74,57
312,3,1:31.0,,Personal foul by G. Temple,74,57
313,3,1:24.0,,M. Huertas misses 2-pt jump shot from 18 ft,74,57
314,3,1:21.0,Defensive rebound by M. Gortat,,74,57
315,3,1:09.0,Shooting foul by L. Nance (drawn by J. Hickson),,74,57
316,3,1:09.0,J. Hickson misses free throw 1 of 2,,74,57
317,3,1:09.0,Offensive rebound by Team,,74,57
318,3,1:09.0,J. Hickson makes free throw 2 of 2,,75,57
319,3,0:44.0,,M. Huertas misses 2-pt layup from 1 ft,75,57
320,3,0:43.0,,Offensive rebound by L. Nance,75,57
321,3,0:43.0,,L. Nance makes 2-pt layup at rim,75,59
322,3,0:38.0,G. Temple makes 2-pt layup from 2 ft,,77,59
323,3,0:27.0,,L. Williams misses 3-pt jump shot from 24 ft,77,59
324,3,0:25.0,Defensive rebound by R. Sessions,,77,59
325,3,0:04.0,Turnover by R. Sessions (bad pass; steal by M. Huertas),,77,59
326,3,0:01.0,,L. Williams misses 3-pt jump shot from 41 ft,77,59
327,3,0:00.0,,Offensive rebound by Team,77,59
328,4,11:42.0,Shooting foul by R. Kelly (drawn by J. Hickson),,77,59
329,4,11:42.0,J. Hickson misses free throw 1 of 2,,77,59
330,4,11:42.0,Offensive rebound by Team,,77,59
331,4,11:42.0,J. Hickson makes free throw 2 of 2,,78,59
332,4,11:29.0,,Turnover by M. Huertas (bad pass; steal by N. Hilário),78,59
333,4,11:16.0,J. Hickson makes 2-pt layup at rim,,80,59
334,4,11:05.0,,L. Nance makes 2-pt hook shot from 6 ft (assist by B. Bass),80,61
335,4,10:53.0,R. Sessions misses 2-pt jump shot from 4 ft,,80,61
336,4,10:51.0,Offensive rebound by R. Sessions,,80,61
337,4,10:44.0,B. Beal makes 3-pt jump shot from 24 ft,,83,61
338,4,10:25.0,,Turnover by R. Kelly (lost ball),83,61
339,4,10:16.0,Shooting foul by L. Williams (drawn by B. Beal),,83,61
340,4,10:16.0,B. Beal makes free throw 1 of 2,,84,61
341,4,10:16.0,B. Beal misses free throw 2 of 2,,84,61
342,4,10:15.0,,Defensive rebound by B. Bass,84,61
343,4,10:01.0,,Shooting foul by N. Hilário (drawn by L. Williams),84,61
344,4,10:01.0,,L. Williams misses free throw 1 of 3,84,61
345,4,10:01.0,,Offensive rebound by Team,84,61
346,4,10:01.0,,L. Williams makes free throw 2 of 3,84,62
347,4,10:01.0,,L. Williams makes free throw 3 of 3,84,63
348,4,9:55.0,Personal foul by L. Williams,,84,63
349,4,9:44.0,J. Hickson makes 2-pt layup from 1 ft (assist by B. Beal),,86,63
350,4,9:29.0,,Turnover by L. Williams (lost ball; steal by J. Hickson),86,63
351,4,9:28.0,Personal take foul by M. Huertas,,86,63
352,4,9:28.0,,T. Black enters the game for B. Bass,86,63
353,4,9:21.0,Turnover by J. Hickson (traveling),,86,63
354,4,9:07.0,,L. Nance misses 2-pt jump shot from 18 ft,86,63
355,4,9:05.0,Defensive rebound by B. Beal,,86,63
356,4,8:52.0,Turnover by B. Beal (lost ball; steal by L. Nance),,86,63
357,4,8:47.0,,T. Black misses 2-pt dunk at rim,86,63
358,4,8:46.0,Defensive rebound by R. Sessions,,86,63
359,4,8:44.0,Shooting foul by R. Kelly (drawn by J. Hickson),,86,63
360,4,8:44.0,Official timeout,,86,63
361,4,8:44.0,J. Hickson misses free throw 1 of 2,,86,63
362,4,8:44.0,Offensive rebound by Team,,86,63
363,4,8:44.0,J. Hickson makes free throw 2 of 2,,87,63
364,4,8:36.0,,Shooting foul by J. Hickson (drawn by L. Nance),87,63
365,4,8:36.0,,L. Nance misses free throw 1 of 2,87,63
366,4,8:36.0,,Offensive rebound by Team,87,63
367,4,8:36.0,,L. Nance makes free throw 2 of 2,87,64
368,4,8:21.0,Shooting foul by R. Kelly (drawn by B. Beal),,87,64
369,4,8:21.0,B. Beal misses free throw 1 of 2,,87,64
370,4,8:21.0,Offensive rebound by Team,,87,64
371,4,8:21.0,B. Beal misses free throw 2 of 2,,87,64
372,4,8:18.0,,Defensive rebound by R. Kelly,87,64
373,4,7:59.0,,Personal block foul by N. Hilário,87,64
374,4,7:49.0,,M. Huertas makes 2-pt jump shot from 9 ft,87,66
375,4,7:31.0,Turnover by N. Hilário (bad pass; steal by L. Nance),,87,66
376,4,7:26.0,,M. Huertas makes 2-pt layup from 4 ft (assist by L. Nance),87,68
377,4,7:04.0,Shooting foul by R. Kelly (drawn by J. Hickson),,87,68
378,4,7:04.0,J. Hickson makes free throw 1 of 2,,88,68
379,4,7:04.0,,J. Clarkson enters the game for L. Williams,88,68
380,4,7:04.0,J. Hickson misses free throw 2 of 2,,88,68
381,4,6:59.0,,Defensive rebound by R. Kelly,88,68
382,4,6:48.0,,T. Black makes 2-pt dunk at rim (assist by M. Huertas),88,70
383,4,6:20.0,R. Sessions misses 2-pt jump shot from 10 ft,,88,70
384,4,6:20.0,,Defensive rebound by Team,88,70
385,4,6:20.0,Loose ball foul by J. Hickson,,88,70
386,4,6:20.0,,J. Randle enters the game for R. Kelly,88,70
387,4,6:12.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by M. Huertas),88,72
388,4,5:45.0,N. Hilário makes 2-pt layup from 1 ft,,90,72
389,4,5:28.0,,M. Huertas makes 3-pt jump shot from 24 ft,90,75
390,4,5:11.0,R. Sessions misses 2-pt jump shot from 9 ft,,90,75
391,4,5:07.0,,Defensive rebound by J. Randle,90,75
392,4,4:56.0,,L. Nance makes 2-pt dunk at rim (assist by M. Huertas),90,77
393,4,4:55.0,Washington full timeout,,90,77
394,4,4:55.0,M. Gortat enters the game for G. Temple,,90,77
395,4,4:55.0,O. Porter enters the game for R. Sessions,,90,77
396,4,4:55.0,J. Wall enters the game for J. Hickson,,90,77
397,4,4:55.0,,D. Russell enters the game for M. Huertas,90,77
398,4,4:36.0,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),,93,77
