,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,UTAH_ACTION,CHARLOTTE_SCORE,UTAH_SCORE
67,1,3:25.0,,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),11,11
68,1,3:16.0,Charlotte full timeout,,11,11
69,1,3:16.0,F. Kaminsky enters the game for M. Williams,,11,11
70,1,3:16.0,J. Lin enters the game for N. Batum,,11,11
71,1,3:16.0,,R. Gobert enters the game for T. Lyles,11,11
72,1,3:16.0,,T. Burke enters the game for R. Neto,11,11
73,1,3:08.0,K. Walker makes 3-pt jump shot from 24 ft (assist by J. Lin),,14,11
74,1,2:54.0,,Personal foul by P. Hairston (drawn by G. Hayward),14,11
75,1,2:39.0,,R. Gobert misses 2-pt layup from 2 ft,14,11
76,1,2:39.0,,Offensive rebound by R. Gobert,14,11
77,1,2:39.0,,R. Gobert misses 2-pt layup from 2 ft,14,11
78,1,2:39.0,Defensive rebound by Team,,14,11
79,1,2:25.0,S. Hawes misses 3-pt jump shot from 24 ft,,14,11
80,1,2:25.0,,Defensive rebound by Team,14,11
81,1,2:25.0,T. Hansbrough enters the game for S. Hawes,,14,11
82,1,2:09.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by C. Johnson),14,14
83,1,1:43.0,J. Lin makes 2-pt jump shot from 8 ft,,16,14
84,1,1:26.0,,D. Favors makes 2-pt layup from 1 ft (assist by G. Hayward),16,16
85,1,1:10.0,J. Lin misses 2-pt layup from 2 ft,,16,16
86,1,1:09.0,,Defensive rebound by C. Johnson,16,16
87,1,0:59.0,,C. Johnson makes 2-pt layup from 2 ft,16,18
88,1,0:45.0,Turnover by K. Walker (bad pass),,16,18
89,1,0:45.0,,T. Booker enters the game for D. Favors,16,18
90,1,0:36.0,,Turnover by G. Hayward (bad pass; steal by K. Walker),16,18
91,1,0:29.0,K. Walker makes 2-pt layup from 1 ft,,18,18
92,1,0:29.0,Shooting foul by T. Burke (drawn by K. Walker),,18,18
93,1,0:29.0,K. Walker misses free throw 1 of 1,,18,18
94,1,0:28.0,,Defensive rebound by Team,18,18
95,1,0:10.0,,T. Burke misses 3-pt jump shot from 23 ft,18,18
96,1,0:08.0,Defensive rebound by J. Lin,,18,18
97,2,11:46.0,J. Lin makes 2-pt jump shot from 12 ft,,20,18
98,2,11:28.0,,Shooting foul by T. Daniels (drawn by R. Hood),20,18
99,2,11:28.0,,R. Hood makes free throw 1 of 2,20,19
100,2,11:28.0,,R. Hood makes free throw 2 of 2,20,20
101,2,11:15.0,J. Lin misses 3-pt jump shot from 23 ft,,20,20
102,2,11:14.0,Offensive rebound by T. Hansbrough,,20,20
103,2,11:09.0,N. Batum misses 3-pt jump shot from 24 ft,,20,20
104,2,11:09.0,,Defensive rebound by R. Gobert,20,20
105,2,10:52.0,,C. Johnson misses 3-pt jump shot from 24 ft,20,20
106,2,10:51.0,Defensive rebound by J. Lin,,20,20
107,2,10:40.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,20,20
108,2,10:40.0,,Defensive rebound by R. Gobert,20,20
109,2,10:21.0,,R. Hood misses 3-pt jump shot from 24 ft,20,20
110,2,10:21.0,Defensive rebound by T. Hansbrough,,20,20
111,2,10:07.0,T. Daniels misses 2-pt jump shot from 10 ft (block by R. Gobert),,20,20
112,2,10:06.0,,Defensive rebound by C. Johnson,20,20
113,2,9:57.0,,T. Booker misses 2-pt dunk at rim,20,20
114,2,9:56.0,,Offensive rebound by J. Ingles,20,20
115,2,9:49.0,,T. Burke enters the game for C. Johnson,20,20
116,2,9:43.0,,J. Ingles misses 3-pt jump shot from 24 ft,20,20
117,2,9:42.0,Defensive rebound by T. Hansbrough,,20,20
118,2,9:29.0,Turnover by J. Lin (bad pass; steal by T. Booker),,20,20
119,2,9:25.0,,T. Booker makes 2-pt dunk at rim,20,22
120,2,9:06.0,Turnover by T. Daniels (bad pass; steal by T. Booker),,20,22
121,2,8:59.0,,Personal block foul by T. Hansbrough (drawn by J. Ingles),20,22
122,2,8:59.0,,Utah full timeout,20,22
123,2,8:48.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),20,24
124,2,8:30.0,Turnover by T. Daniels (lost ball),,20,24
125,2,8:19.0,,Turnover by T. Burke (lost ball; steal by J. Lin),20,24
126,2,8:09.0,T. Daniels misses 2-pt jump shot from 13 ft,,20,24
127,2,8:08.0,,Defensive rebound by J. Ingles,20,24
128,2,7:52.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Hood),20,27
129,2,7:36.0,Turnover by N. Batum (bad pass; steal by J. Ingles),,20,27
130,2,7:30.0,,T. Burke misses 3-pt jump shot from 24 ft,20,27
131,2,7:30.0,,Offensive rebound by T. Booker,20,27
132,2,7:17.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by T. Booker),20,30
133,2,7:08.0,Charlotte full timeout,,20,30
134,2,6:58.0,T. Daniels makes 2-pt layup from 2 ft (assist by T. Hansbrough),,22,30
135,2,6:38.0,,R. Gobert makes 2-pt layup from 2 ft (assist by R. Hood),22,32
136,2,6:22.0,N. Batum misses 3-pt jump shot from 24 ft,,22,32
137,2,6:22.0,,Defensive rebound by R. Gobert,22,32
138,2,6:05.0,,Turnover by R. Gobert (lost ball; steal by T. Hansbrough),22,32
139,2,6:05.0,,Loose ball foul by R. Gobert (drawn by T. Hansbrough),22,32
140,2,6:05.0,S. Hawes enters the game for T. Hansbrough,,22,32
141,2,6:05.0,K. Walker enters the game for N. Batum,,22,32
142,2,6:02.0,M. Williams enters the game for F. Kaminsky,,22,32
143,2,5:59.0,,D. Favors enters the game for R. Gobert,22,32
144,2,5:57.0,,G. Hayward enters the game for R. Hood,22,32
145,2,5:51.0,J. Lin misses 2-pt jump shot from 3 ft (block by T. Booker),,22,32
146,2,5:50.0,Offensive rebound by K. Walker,,22,32
147,2,5:41.0,J. Lin misses 2-pt jump shot from 17 ft (block by T. Booker),,22,32
148,2,5:40.0,Offensive rebound by M. Williams,,22,32
149,2,5:40.0,Turnover by Team (shot clock),,22,32
150,2,5:28.0,,Shooting foul by J. Lin (drawn by D. Favors),22,32
151,2,5:28.0,,D. Favors misses free throw 1 of 2,22,32
152,2,5:28.0,,Offensive rebound by Team,22,32
153,2,5:28.0,,D. Favors misses free throw 2 of 2,22,32
154,2,5:27.0,Defensive rebound by M. Williams,,22,32
155,2,5:16.0,Turnover by K. Walker (bad pass),,22,32
156,2,4:54.0,,G. Hayward makes 2-pt jump shot from 12 ft,22,34
157,2,4:33.0,M. Williams misses 2-pt jump shot from 22 ft,,22,34
158,2,4:33.0,,Defensive rebound by G. Hayward,22,34
159,2,4:15.0,,T. Burke misses 2-pt jump shot from 9 ft,22,34
160,2,4:14.0,,Offensive rebound by T. Booker,22,34
161,2,4:14.0,,T. Booker makes 2-pt layup from 1 ft,22,36
162,2,4:00.0,Turnover by S. Hawes (bad pass),,22,36
163,2,4:00.0,,R. Neto enters the game for T. Burke,22,36
164,2,4:00.0,P. Hairston enters the game for T. Daniels,,22,36
165,2,3:49.0,,Turnover by R. Neto (traveling),22,36
166,2,3:39.0,S. Hawes misses 2-pt layup from 2 ft,,22,36
167,2,3:39.0,,Defensive rebound by D. Favors,22,36
168,2,3:30.0,,T. Booker makes 2-pt dunk at rim (assist by J. Ingles),22,38
169,2,3:22.0,Charlotte full timeout,,22,38
170,2,3:22.0,,T. Lyles enters the game for T. Booker,22,38
171,2,3:22.0,,R. Hood enters the game for J. Ingles,22,38
172,2,3:15.0,J. Lin misses 3-pt jump shot from 24 ft,,22,38
173,2,3:13.0,Offensive rebound by Team,,22,38
174,2,3:13.0,Inbound foul by T. Lyles,,22,38
175,2,3:13.0,M. Williams makes free throw 1 of 2,,23,38
176,2,3:13.0,M. Williams makes free throw 2 of 2,,24,38
177,2,2:58.0,,R. Hood misses 3-pt jump shot from 24 ft,24,38
178,2,2:58.0,Defensive rebound by P. Hairston,,24,38
179,2,2:45.0,S. Hawes makes 3-pt jump shot from 23 ft (assist by K. Walker),,27,38
180,2,2:34.0,,Utah full timeout,27,38
181,2,2:31.0,,R. Gobert enters the game for T. Lyles,27,38
182,2,2:31.0,,T. Booker enters the game for D. Favors,27,38
183,2,2:21.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Gobert),27,41
184,2,1:59.0,K. Walker makes 2-pt layup from 2 ft,,29,41
185,2,1:43.0,,R. Hood makes 2-pt jump shot from 12 ft,29,43
186,2,1:19.0,K. Walker makes 2-pt jump shot from 18 ft,,31,43
187,2,0:59.0,,G. Hayward misses 3-pt jump shot from 22 ft,31,43
188,2,0:55.0,,Offensive rebound by G. Hayward,31,43
189,2,0:31.0,,G. Hayward misses 2-pt jump shot from 4 ft,31,43
190,2,0:31.0,Defensive rebound by M. Williams,,31,43
191,2,0:18.0,Personal foul by R. Neto (drawn by K. Walker),,31,43
192,2,0:04.0,K. Walker misses 3-pt jump shot from 24 ft,,31,43
193,2,0:03.0,,Defensive rebound by R. Gobert,31,43
194,2,0:01.0,,R. Hood misses 3-pt jump shot from 49 ft,31,43
195,2,0:00.0,,Offensive rebound by Team,31,43
196,3,11:44.0,Turnover by P. Hairston (bad pass; steal by R. Hood),,31,43
197,3,11:36.0,,R. Neto misses 3-pt jump shot from 24 ft,31,43
198,3,11:35.0,Defensive rebound by P. Hairston,,31,43
199,3,11:25.0,M. Williams makes 2-pt jump shot from 7 ft,,33,43
200,3,11:25.0,Shooting foul by G. Hayward (drawn by M. Williams),,33,43
201,3,11:25.0,M. Williams makes free throw 1 of 1,,34,43
202,3,11:03.0,,R. Hood makes 2-pt jump shot from 19 ft,34,45
203,3,10:44.0,M. Williams makes 2-pt jump shot from 10 ft,,36,45
204,3,10:25.0,,Shooting foul by P. Hairston (drawn by R. Gobert),36,45
205,3,10:25.0,,R. Gobert makes free throw 1 of 2,36,46
206,3,10:25.0,,R. Gobert misses free throw 2 of 2,36,46
207,3,10:24.0,Defensive rebound by M. Williams,,36,46
208,3,10:06.0,N. Batum makes 3-pt jump shot from 23 ft (assist by M. Williams),,39,46
209,3,9:55.0,,Personal foul by N. Batum (drawn by R. Hood),39,46
210,3,9:46.0,,G. Hayward makes 2-pt jump shot from 16 ft,39,48
211,3,9:33.0,S. Hawes misses 2-pt jump shot from 4 ft (block by R. Gobert),,39,48
212,3,9:32.0,,Defensive rebound by G. Hayward,39,48
213,3,9:26.0,,G. Hayward misses 2-pt jump shot from 14 ft,39,48
214,3,9:25.0,Defensive rebound by N. Batum,,39,48
215,3,9:11.0,S. Hawes makes 2-pt jump shot from 9 ft,,41,48
216,3,8:56.0,,R. Gobert misses 2-pt jump shot from 10 ft,41,48
217,3,8:55.0,Defensive rebound by N. Batum,,41,48
218,3,8:50.0,Personal foul by R. Neto (drawn by N. Batum),,41,48
219,3,8:40.0,P. Hairston misses 3-pt jump shot from 22 ft,,41,48
220,3,8:39.0,,Defensive rebound by R. Gobert,41,48
221,3,8:28.0,,Turnover by R. Hood (bad pass),41,48
222,3,8:21.0,Personal foul by T. Lyles (drawn by M. Williams),,41,48
223,3,8:14.0,M. Williams misses 2-pt jump shot from 9 ft,,41,48
224,3,8:13.0,,Defensive rebound by T. Lyles,41,48
225,3,8:03.0,,T. Lyles misses 2-pt jump shot from 18 ft,41,48
226,3,8:02.0,Defensive rebound by N. Batum,,41,48
227,3,7:57.0,,T. Booker enters the game for T. Lyles,41,48
228,3,7:54.0,N. Batum misses 3-pt jump shot from 23 ft,,41,48
229,3,7:54.0,,Defensive rebound by T. Booker,41,48
230,3,7:43.0,,R. Neto misses 2-pt jump shot from 8 ft,41,48
231,3,7:43.0,Defensive rebound by K. Walker,,41,48
232,3,7:37.0,K. Walker misses 2-pt layup from 2 ft (block by T. Booker),,41,48
233,3,7:36.0,,Defensive rebound by R. Gobert,41,48
234,3,7:31.0,,Shooting foul by S. Hawes (drawn by R. Hood),41,48
235,3,7:31.0,,R. Hood makes free throw 1 of 2,41,49
236,3,7:31.0,,R. Hood makes free throw 2 of 2,41,50
237,3,7:08.0,Shooting foul by R. Gobert (drawn by S. Hawes),,41,50
238,3,7:08.0,S. Hawes makes free throw 1 of 2,,42,50
239,3,7:08.0,S. Hawes misses free throw 2 of 2,,42,50
240,3,7:07.0,,Defensive rebound by T. Booker,42,50
241,3,6:43.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by G. Hayward),42,53
242,3,6:26.0,M. Williams misses 3-pt jump shot from 23 ft,,42,53
243,3,6:25.0,,Defensive rebound by R. Hood,42,53
244,3,6:06.0,,R. Neto misses 3-pt jump shot from 23 ft,42,53
245,3,6:05.0,Defensive rebound by Team,,42,53
246,3,5:47.0,P. Hairston misses 2-pt dunk at rim (block by R. Gobert),,42,53
247,3,5:47.0,Offensive rebound by Team,,42,53
248,3,5:47.0,,Utah full timeout,42,53
249,3,5:47.0,,T. Burke enters the game for R. Neto,42,53
250,3,5:39.0,N. Batum misses 2-pt jump shot from 10 ft,,42,53
251,3,5:38.0,,Defensive rebound by R. Gobert,42,53
252,3,5:24.0,,R. Hood misses 2-pt layup from 3 ft,42,53
253,3,5:24.0,Defensive rebound by S. Hawes,,42,53
254,3,5:18.0,N. Batum misses 2-pt jump shot from 15 ft,,42,53
255,3,5:17.0,,Defensive rebound by R. Gobert,42,53
256,3,4:59.0,,T. Booker makes 2-pt layup from 2 ft,42,55
257,3,4:36.0,M. Williams misses 3-pt jump shot from 23 ft,,42,55
258,3,4:35.0,Offensive rebound by K. Walker,,42,55
259,3,4:24.0,S. Hawes makes 3-pt jump shot from 22 ft (assist by N. Batum),,45,55
260,3,4:08.0,,Personal foul by N. Batum (drawn by R. Hood),45,55
261,3,4:08.0,,D. Favors enters the game for R. Gobert,45,55
262,3,4:08.0,,C. Johnson enters the game for R. Hood,45,55
263,3,4:08.0,F. Kaminsky enters the game for M. Williams,,45,55
264,3,4:08.0,J. Lin enters the game for N. Batum,,45,55
265,3,3:58.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by G. Hayward),45,58
266,3,3:34.0,F. Kaminsky misses 2-pt hook shot from 4 ft,,45,58
267,3,3:33.0,,Defensive rebound by G. Hayward,45,58
268,3,3:20.0,,T. Burke makes 3-pt jump shot from 22 ft (assist by G. Hayward),45,61
269,3,3:20.0,Charlotte full timeout,,45,61
270,3,3:10.0,Turnover by K. Walker (bad pass; steal by G. Hayward),,45,61
271,3,3:04.0,,G. Hayward makes 2-pt jump shot from 8 ft,45,63
272,3,2:49.0,K. Walker makes 2-pt jump shot from 18 ft,,47,63
273,3,2:33.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by T. Booker),47,66
274,3,2:13.0,J. Lin misses 2-pt jump shot from 6 ft,,47,66
275,3,2:13.0,,Defensive rebound by T. Booker,47,66
276,3,2:03.0,,D. Favors makes 2-pt hook shot from 1 ft (assist by C. Johnson),47,68
277,3,2:00.0,Charlotte full timeout,,47,68
278,3,2:00.0,T. Daniels enters the game for J. Lin,,47,68
279,3,1:42.0,K. Walker misses 3-pt jump shot from 24 ft,,47,68
280,3,1:42.0,,Defensive rebound by C. Johnson,47,68
281,3,1:25.0,,T. Burke misses 3-pt jump shot from 25 ft,47,68
282,3,1:25.0,Defensive rebound by T. Daniels,,47,68
283,3,1:15.0,Shooting foul by C. Johnson (drawn by P. Hairston),,47,68
284,3,1:15.0,P. Hairston makes free throw 1 of 2,,48,68
285,3,1:15.0,,J. Ingles enters the game for G. Hayward,48,68
286,3,1:15.0,T. Hansbrough enters the game for S. Hawes,,48,68
287,3,1:15.0,P. Hairston makes free throw 2 of 2,,49,68
288,3,0:58.0,,D. Favors misses 2-pt hook shot from 5 ft,49,68
289,3,0:57.0,Defensive rebound by K. Walker,,49,68
290,3,0:48.0,Shooting foul by D. Favors (drawn by F. Kaminsky),,49,68
291,3,0:48.0,F. Kaminsky makes free throw 1 of 2,,50,68
292,3,0:48.0,F. Kaminsky makes free throw 2 of 2,,51,68
293,3,0:31.0,,D. Favors makes 2-pt jump shot from 12 ft (assist by T. Burke),51,70
294,3,0:06.0,Turnover by Team (shot clock),,51,70
295,3,0:00.0,,T. Burke misses 2-pt jump shot from 12 ft,51,70
296,3,0:00.0,,Offensive rebound by Team,51,70
297,4,11:37.0,,D. Favors makes 2-pt hook shot from 8 ft,51,72
298,4,11:17.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,51,72
299,4,11:17.0,,Defensive rebound by R. Hood,51,72
300,4,11:04.0,,R. Hood makes 2-pt jump shot from 19 ft (assist by D. Favors),51,74
301,4,11:03.0,Charlotte full timeout,,51,74
302,4,10:47.0,B. Roberts misses 2-pt jump shot from 22 ft,,51,74
303,4,10:46.0,,Defensive rebound by D. Favors,51,74
304,4,10:29.0,,T. Burke makes 2-pt jump shot from 15 ft (assist by J. Ingles),51,76
305,4,10:12.0,T. Daniels misses 3-pt jump shot from 26 ft,,51,76
306,4,10:12.0,,Defensive rebound by R. Gobert,51,76
307,4,10:00.0,,T. Burke misses 3-pt jump shot from 24 ft,51,76
308,4,9:59.0,,Offensive rebound by D. Favors,51,76
309,4,9:56.0,,D. Favors misses 2-pt jump shot from 1 ft,51,76
310,4,9:55.0,Defensive rebound by F. Kaminsky,,51,76
311,4,9:40.0,T. Daniels misses 2-pt jump shot from 6 ft,,51,76
312,4,9:40.0,,Defensive rebound by T. Burke,51,76
313,4,9:28.0,,Turnover by R. Gobert (lost ball; steal by T. Hansbrough),51,76
314,4,9:22.0,Shooting foul by T. Burke (drawn by B. Roberts),,51,76
315,4,9:22.0,B. Roberts makes free throw 1 of 2,,52,76
316,4,9:22.0,B. Roberts makes free throw 2 of 2,,53,76
317,4,9:06.0,,R. Hood misses 3-pt jump shot from 24 ft,53,76
318,4,9:05.0,Defensive rebound by N. Batum,,53,76
319,4,8:48.0,T. Daniels makes 2-pt jump shot from 18 ft (assist by F. Kaminsky),,55,76
320,4,8:35.0,,R. Hood makes 2-pt hook shot from 5 ft,55,78
321,4,8:24.0,Shooting foul by T. Burke (drawn by B. Roberts),,55,78
322,4,8:24.0,B. Roberts makes free throw 1 of 2,,56,78
323,4,8:24.0,,T. Lyles enters the game for D. Favors,56,78
324,4,8:24.0,,R. Neto enters the game for T. Burke,56,78
325,4,8:24.0,B. Roberts makes free throw 2 of 2,,57,78
326,4,8:09.0,,R. Hood misses 2-pt jump shot from 9 ft,57,78
327,4,8:09.0,Defensive rebound by B. Roberts,,57,78
328,4,8:00.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,57,78
329,4,8:00.0,,Defensive rebound by R. Hood,57,78
330,4,7:38.0,,R. Neto misses 2-pt jump shot from 10 ft,57,78
331,4,7:38.0,Defensive rebound by N. Batum,,57,78
332,4,7:29.0,T. Daniels misses 3-pt jump shot from 24 ft,,57,78
333,4,7:28.0,,Defensive rebound by J. Ingles,57,78
334,4,7:09.0,,T. Lyles misses 2-pt jump shot from 3 ft,57,78
335,4,7:08.0,Defensive rebound by N. Batum,,57,78
336,4,6:56.0,B. Roberts makes 3-pt jump shot from 23 ft (assist by N. Batum),,60,78
337,4,6:56.0,,Utah full timeout,60,78
338,4,6:56.0,,G. Hayward enters the game for J. Ingles,60,78
339,4,6:56.0,,C. Johnson enters the game for R. Gobert,60,78
340,4,6:56.0,,D. Favors enters the game for R. Neto,60,78
341,4,6:39.0,,C. Johnson misses 3-pt jump shot from 23 ft,60,78
342,4,6:38.0,,Offensive rebound by C. Johnson,60,78
343,4,6:35.0,,C. Johnson makes 2-pt layup from 2 ft,60,80
344,4,6:15.0,Turnover by B. Roberts (bad pass; steal by C. Johnson),,60,80
345,4,5:58.0,,D. Favors makes 2-pt layup from 1 ft (assist by R. Hood),60,82
346,4,5:42.0,Turnover by T. Daniels (back court),,60,82
347,4,5:20.0,,Personal foul by T. Daniels (drawn by R. Hood),60,82
348,4,5:07.0,,Turnover by G. Hayward (traveling),60,82
349,4,4:46.0,Turnover by T. Daniels (lost ball; steal by C. Johnson),,60,82
350,4,4:39.0,,G. Hayward makes 2-pt layup from 1 ft,60,84
351,4,4:39.0,,Shooting foul by F. Kaminsky (drawn by G. Hayward),60,84
352,4,4:39.0,A. Harrison enters the game for N. Batum,,60,84
353,4,4:39.0,,T. Burke enters the game for R. Hood,60,84
354,4,4:39.0,,G. Hayward makes free throw 1 of 1,60,85
355,4,4:29.0,Shooting foul by G. Hayward (drawn by T. Daniels),,60,85
356,4,4:29.0,T. Daniels makes free throw 1 of 2,,61,85
357,4,4:29.0,T. Daniels misses free throw 2 of 2,,61,85
358,4,4:28.0,,Defensive rebound by G. Hayward,61,85
359,4,4:05.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by D. Favors),61,88
360,4,3:51.0,Turnover by T. Daniels (lost ball; steal by C. Johnson),,61,88
361,4,3:47.0,,G. Hayward makes 2-pt dunk at rim (assist by C. Johnson),61,90
362,4,3:47.0,Charlotte full timeout,,61,90
363,4,3:47.0,,J. Withey enters the game for G. Hayward,61,90
364,4,3:47.0,,E. Green enters the game for D. Favors,61,90
365,4,3:47.0,,J. Ingles enters the game for T. Burke,61,90
366,4,3:28.0,Shooting foul by J. Withey (drawn by F. Kaminsky),,61,90
367,4,3:28.0,F. Kaminsky makes free throw 1 of 2,,62,90
368,4,3:28.0,F. Kaminsky makes free throw 2 of 2,,63,90
369,4,3:12.0,,Shooting foul by T. Daniels (drawn by C. Johnson),63,90
370,4,3:12.0,,C. Johnson misses free throw 1 of 2,63,90
371,4,3:12.0,,Offensive rebound by Team,63,90
372,4,3:12.0,,T. Pleiß enters the game for T. Lyles,63,90
373,4,3:12.0,,C. Johnson makes free throw 2 of 2,63,91
374,4,2:53.0,F. Kaminsky makes 2-pt hook shot from 5 ft,,65,91
375,4,2:40.0,,Turnover by C. Johnson (bad pass; steal by A. Harrison),65,91
376,4,2:33.0,A. Harrison misses 2-pt layup from 2 ft,,65,91
377,4,2:33.0,,Defensive rebound by J. Ingles,65,91
378,4,2:14.0,,C. Johnson makes 3-pt jump shot from 23 ft (assist by E. Green),65,94
379,4,2:00.0,B. Roberts makes 3-pt jump shot from 24 ft,,68,94
380,4,1:50.0,,E. Green makes 2-pt jump shot from 18 ft,68,96
381,4,1:42.0,B. Roberts makes 2-pt jump shot from 13 ft,,70,96
382,4,1:42.0,Shooting foul by E. Green (drawn by B. Roberts),,70,96
383,4,1:42.0,B. Roberts makes free throw 1 of 1,,71,96
384,4,1:30.0,,Personal foul by T. Hansbrough (drawn by J. Withey),71,96
385,4,1:19.0,,E. Green makes 2-pt jump shot from 10 ft,71,98
386,4,0:58.0,Turnover by F. Kaminsky (lost ball),,71,98
387,4,0:42.0,,Personal foul by A. Harrison (drawn by C. Johnson),71,98
388,4,0:42.0,,C. Johnson makes free throw 1 of 2,71,99
389,4,0:42.0,,C. Johnson makes free throw 2 of 2,71,100
390,4,0:32.0,F. Kaminsky makes 2-pt layup from 2 ft (assist by B. Roberts),,73,100
391,4,0:13.0,,J. Withey makes 2-pt hook shot from 5 ft,73,102
